disability,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Yes,65+,-2.670390588870263,-61.304007616676536,144.8667387890496,B,-52.48020505337331,D,E,A,D,B,93.80518392195059,D,0
None,51-65,-182.29805853632757,-137.32581933821933,77.35586972155933,A,-93.10135149126543,E,D,B,A,D,-108.81544552564269,D,1
None,65+,99.83696789924306,31.63534520888191,102.9327039205415,B,-222.47044364503537,A,C,B,E,C,192.7753388435314,D,0
Both,65+,35.7008226821636,-18.465994004501955,63.811038199808934,C,-95.10002179260219,A,C,C,E,C,-180.76787080279038,C,0
None,51-65,113.02541224034519,-52.53591693568668,158.11441159904882,B,-34.22638414930739,B,E,C,E,C,60.44816548730905,D,1
Both,18-25,106.16346368954024,-16.543782825778962,78.0387753563853,D,56.728408244071005,A,E,E,C,C,2.553771503203195,A,1
Mental,51-65,-72.63149815265967,-211.09327100893256,212.76418694174225,C,-9.962506912549905,A,C,B,E,A,-41.97144479156153,C,0
No,51-65,86.54358547317568,-182.7284012415237,-8.906542779682521,D,-20.190994376107756,C,D,B,B,E,-35.077874984161355,B,1
Both,65+,-117.7478391999355,70.57890922983326,130.036545284428,A,83.6081557629652,C,B,D,B,D,65.147656309187,A,1
Physical,18-25,-52.630286207333576,-17.356871813568198,-87.55107931555868,C,12.897636599087967,C,B,A,C,E,-86.57993290208684,A,1
Mental,26-35,71.04794301951443,73.50891691113162,-74.24446690572228,D,-125.36134290661975,E,D,D,D,D,103.79411634855641,C,1
Both,51-65,123.22125553543428,-77.47589010464708,-70.29816876123989,E,34.082220841655804,E,E,D,B,D,-67.22952788603925,D,1
Both,18-25,5.840802108292582,-236.910891053593,118.98392080598146,D,21.530050305429445,A,B,D,A,B,-34.50827459688385,E,0
Mental,51-65,-59.323386776049226,44.06289134501449,-58.28798011928915,A,63.38639856162251,E,C,B,B,E,47.55774670066013,D,1
No,18-25,73.8553019621295,7.341612667161668,29.112816136691542,E,-65.7043446001823,A,C,B,B,E,185.74932779676035,B,0
None,65+,47.33732957441317,86.65159653857074,-246.4884206025014,A,57.68740131026773,C,C,D,C,A,-71.51567787550644,E,0
Physical,51-65,95.44741432516352,-35.958704952598275,-178.56524595741757,D,-182.7182590593018,C,B,E,A,A,127.6650868279693,D,0
Mental,36-50,-34.83343007169441,-58.90164415046512,71.44779478225858,D,-93.01317188381864,C,C,E,C,D,105.65666987652993,B,0
Yes,26-35,-8.0105536819331,85.91142710317537,53.753055686233374,D,53.55633172898534,D,D,D,D,E,-10.178609788765272,C,1
Yes,51-65,-20.909504736369485,-71.93517839148438,37.80801594575047,B,-52.667944721705986,C,A,D,A,B,-117.49009051795937,D,1
No,51-65,-12.544945941945485,-109.98227479715649,-171.7927048172771,B,-129.00431467722592,E,C,B,C,E,81.87442410636805,D,1
Mental,36-50,-56.68231363114564,37.985039170774115,77.98185652864565,D,-33.26339846641293,C,A,A,C,B,106.80185735766517,A,1
No,36-50,-132.58326954234013,215.455756841059,-47.01218074115026,B,-95.01139722332744,B,E,D,B,C,210.86334959181227,A,1
Physical,65+,137.01675642223643,144.51643939251355,155.2623410233383,C,-80.35767588712058,A,A,B,E,C,0.4509012010125887,C,1
Both,36-50,-67.36971096435653,-26.207009700933998,88.80301650160787,A,91.89169419916308,A,B,C,B,E,-89.73063836498653,C,1
Mental,26-35,39.56994350323441,13.895355696482337,126.19525564324236,C,-144.21176065419158,A,E,E,D,B,-37.49390850573409,A,1
None,65+,93.91541622348075,-235.5824107624446,117.38985799690352,A,-53.829312935285444,C,B,B,D,E,64.45017940128704,E,0
No,65+,19.55161250472432,-21.53975071091088,96.5902238446124,D,24.618567059351886,E,E,E,E,B,-78.72165453701521,D,1
None,36-50,-73.71360730800049,92.7013577522009,111.33994439705477,C,-61.446080653093695,E,C,D,E,A,-18.772685296708534,E,1
Both,36-50,148.89990957183053,39.0205504878112,-61.16155472023771,B,93.32722592741305,B,C,E,A,C,32.528935290427306,B,1
None,26-35,-19.82558515135962,-33.43946571368592,-187.9964644637902,D,137.28872372518052,D,C,A,C,E,57.58470783032767,D,1
Yes,18-25,177.0842101550809,-67.29772585783543,98.87461594982805,E,-85.35535153888176,E,C,D,A,C,-24.67399348983667,C,1
Mental,18-25,17.455746494005226,13.260531942815696,33.57604630671255,C,-107.56233397044865,D,B,B,D,D,2.690296559350011,E,1
Yes,36-50,20.908168412487214,65.0810805755821,-84.68933810188935,E,-67.19811313241661,E,B,A,A,A,36.60911650715724,C,0
Mental,26-35,9.526330751192031,-174.14070790614647,-16.817353707105333,E,96.49490535447927,B,A,A,E,D,-49.83673232256614,A,1
Physical,51-65,86.31948520608341,-3.797819394119737,-120.7887828392477,C,-21.93361041074372,E,E,C,E,B,-41.12377002355944,B,1
Both,18-25,-136.38849626002084,-37.348284169548606,-91.32047857982306,D,70.83507489917244,E,C,E,D,E,-89.9806588679254,B,1
Physical,36-50,58.14571275068459,67.81446016004023,-48.044272940886664,A,-100.29679178377104,E,B,A,D,B,88.1824482955769,A,1
Mental,18-25,-62.281856139467266,-164.57773276299258,68.09749178583488,A,87.56654608597827,E,A,E,E,A,4.588854676118846,E,0
No,18-25,37.51375565875449,-45.639335321594466,67.363155846334,B,35.49435058952275,E,B,D,B,B,133.22149228249805,D,1
Mental,51-65,244.59073817487882,-2.132590849408168,110.22557200526452,A,-67.87024230975372,D,B,A,A,D,44.034305128253855,B,1
No,51-65,-71.44664760654305,-61.197430626820136,16.764842966700297,D,-72.31233091565501,E,A,D,A,E,-53.04701292764962,E,0
None,51-65,2.0809025407779886,-2.3938934567230867,17.91834820217905,B,-47.65913267657465,C,E,A,C,C,75.95528714061422,D,1
No,18-25,-31.85699271985024,179.76988479927323,-68.5576800820517,C,-113.13735965848639,E,A,E,E,A,-55.78073307853562,B,0
Both,26-35,21.445953923527068,123.69561648010108,-112.4119567823897,A,1.457031544598519,C,A,A,B,D,74.15067417598418,D,0
Mental,18-25,65.56971711646608,-65.251479375448,90.00043559753848,E,-143.66609953278459,D,D,B,D,A,-6.9088033390691015,D,1
Both,65+,-24.089854565563112,93.61485273780987,-55.59328161138679,A,93.38871596737857,E,A,D,C,B,-10.62834552482002,D,0
None,36-50,-23.011570415528134,-235.0240012119745,108.12293496622702,B,-96.99608413726337,A,D,A,D,C,102.65386246181521,A,1
Mental,26-35,179.95846591039438,167.3835973699534,67.45352534449015,A,-90.4566726362094,D,A,E,C,E,-78.41741946112872,C,1
Yes,18-25,-91.46641033136723,59.40814110590249,-42.376082004958604,D,115.46767069269606,B,A,A,B,C,45.47347683315964,C,0
None,65+,29.283410085179295,58.26328971900795,50.94252872081403,E,70.78973824986964,D,A,D,C,E,97.81136373095119,B,0
No,51-65,-71.74422177638992,75.82558043921426,55.537864328332745,A,-112.65187721242991,E,A,A,E,C,-109.03799295242749,B,0
Physical,26-35,30.934096351076757,80.79348766115513,-101.9389043876753,A,41.30610956599462,B,B,B,C,D,-111.94681413692551,A,0
Physical,65+,-84.94328680073353,43.343843606012236,68.51370286769871,B,71.22645826905834,B,B,B,C,D,-111.76399951922944,B,0
No,51-65,-46.82704779507566,192.88493945392673,-158.283886570863,B,150.5239324967548,E,C,A,C,C,82.4031216755037,E,0
Mental,18-25,148.00131163596924,-53.475369706450905,-4.304108006333447,C,101.33738060213999,D,C,A,E,B,2.3099409628535685,E,0
Mental,36-50,-55.78874774501268,98.0582902432685,9.212743362801264,A,3.480391387631756,D,C,B,B,A,-47.115177342884444,D,0
Yes,51-65,21.210116117183436,-186.15845544577115,34.81350152641288,A,93.7682245660389,E,B,E,A,C,89.45143925666001,D,1
Physical,18-25,-54.242200455795064,-130.0462125263014,-135.61331713017302,D,-25.844404083411003,A,C,B,C,C,127.31930119088774,D,1
Yes,26-35,64.5387831026099,-58.92972057664145,3.8704021222555403,A,-12.994991810126654,C,A,B,B,B,-0.2724979803752859,B,0
Both,65+,18.412155293387258,129.15994203678662,-149.622673971679,A,-116.39372319313885,E,D,A,C,A,-89.0302302270264,C,0
Yes,26-35,62.00592751860714,-259.43254143687676,-149.364633613977,D,32.8062928293588,C,C,D,B,E,70.6855336093894,A,1
Yes,51-65,114.57654085280815,-63.8708512633171,-48.79554510568782,D,-171.90620694497153,C,C,E,E,D,67.32508876880229,A,1
None,51-65,-103.8670488337804,96.0736001508606,67.14870879989515,B,37.701355573348074,A,B,A,C,E,12.690874904957116,C,0
No,51-65,31.60026201616986,108.40786114803936,24.049357706410017,C,-181.1292819000197,D,A,D,E,A,61.51286241815017,C,1
Mental,26-35,76.68653686056321,-1.4096277363837448,-95.27564130078689,C,-60.355544852440936,D,E,C,E,E,-42.48599901764172,B,1
No,36-50,59.31261974506632,20.148578289115104,-51.92834497602677,D,30.781561156219844,C,A,A,D,D,-120.22805020308623,C,0
Yes,26-35,-11.70738748958009,-56.10663975374249,-61.79982118727859,A,-99.6956940310428,A,C,A,A,A,-89.20775481069361,E,0
Physical,18-25,-58.563179880976705,-93.55419411230491,46.492800155850354,B,-44.577712464740834,E,B,C,B,B,20.62620933656382,B,1
Physical,36-50,-58.84627586899518,-185.56364323267135,292.0783636743819,C,-16.396436419767863,C,C,B,E,D,74.61383347568015,D,0
Physical,26-35,6.150007804863316,-46.2882520837698,-61.45624003147928,C,-16.466957219245522,C,D,E,C,C,-89.02122567846791,B,0
Mental,26-35,-2.7326664371435245,-25.940014575253834,-197.20411686753738,E,-233.02797140129775,C,C,E,B,E,-89.7062067309486,A,1
Yes,65+,-54.01871352980416,-24.40377674354722,-92.44632036396972,B,128.14996729991012,B,B,A,D,A,74.90297334420963,E,0
Mental,18-25,145.2387823018632,-41.50257834071896,36.67104292467079,B,-16.016916314060207,B,E,D,C,D,232.18589789117118,C,1
Mental,65+,15.109544520345617,-145.4820723078346,120.80554812553589,C,6.144878193627979,C,B,A,C,B,95.13468215846632,E,0
No,65+,-99.12881267203414,-189.91682872820493,-91.10988838271302,C,38.34576042668568,B,E,B,E,D,103.98787517522638,B,0
Both,65+,-200.11374906313227,-29.079388857670985,51.785917314855446,B,148.70141428879288,B,D,C,A,E,125.46253108384693,A,0
Both,36-50,109.97418711016114,-23.359633725068758,-75.08198020823438,E,-204.83056171383484,E,E,D,E,A,39.98259261271333,B,0
No,65+,-118.62397691286142,-44.44858693310161,14.504318267821025,E,32.93480809641907,D,E,B,E,A,20.964796796152555,C,0
Physical,51-65,55.25882934387194,-62.48420507549525,300.4885095738682,C,135.92485808206888,E,C,E,A,E,77.1582998823542,D,1
Both,51-65,60.7987906375282,7.391142811659806,-314.88955885634573,A,-140.86069333073507,D,C,C,A,E,-20.998821404755954,C,0
No,65+,-65.0727199387788,-125.63598663420652,-121.03630987605362,A,-139.6329509272558,A,C,C,A,C,141.07547743075247,B,0
Both,18-25,-125.98009737572413,34.95709119908442,12.56940247832772,A,-67.60383656591614,B,A,C,C,B,-174.08710252314648,B,1
Mental,51-65,90.49846297384556,-0.9171101310350294,17.228927340372945,B,195.74283988336902,C,E,B,E,B,-221.43542320320665,D,1
Physical,65+,18.82716894328033,64.5780536215753,-94.92336847828733,C,45.1067286772385,A,E,B,B,A,-37.12676068619171,C,0
Both,26-35,92.69454297883098,31.75708712823774,-189.04691688442796,E,-45.864585054792386,D,D,E,E,D,12.70692492251653,A,1
Yes,36-50,-35.78816928030206,-37.12187004041801,158.33238041830307,C,-102.4816304032327,C,E,D,B,C,82.75210430634235,B,0
No,65+,-16.135700579028192,115.88922875733122,-142.44206132090525,E,-34.122884884002914,A,E,B,C,B,134.37252574373778,E,0
Physical,26-35,123.27657437231106,93.38031259695778,152.00582557396328,A,31.208454516263757,E,B,D,A,D,25.34429258196813,B,0
Yes,18-25,-48.162279751247574,82.32099526825074,92.2792988522308,C,-38.597118850901104,E,B,A,E,B,87.5486885700642,E,0
Mental,51-65,-49.586062540491476,77.2776063818165,-69.891888593842,A,25.294078919428344,D,B,C,A,C,35.78057082826954,E,1
No,26-35,-13.997060398079785,-147.45093648174944,-154.76010408589872,D,-70.85727726975544,D,E,E,E,A,117.1127742638699,B,0
Mental,18-25,38.60786253701776,-117.33836490391067,71.05796319244828,B,111.70310527659394,B,D,B,E,B,209.73344723032042,E,0
No,65+,-45.32917245542572,-21.754975434056835,-11.480133678985156,C,78.9445083318984,A,C,C,D,C,77.41747955833752,A,0
Both,18-25,88.80077162420262,-32.96503653433677,32.278277312199236,D,0.5203006982717573,C,D,E,B,C,54.48411517247179,C,0
Physical,26-35,-52.143520232224816,-12.472356720629575,14.035376722883482,E,87.19010284185859,B,C,B,D,B,26.796979039436774,A,1
None,36-50,-5.06916108717796,-219.21984383168885,195.70947534303272,E,136.62326106270194,D,A,E,E,B,-82.50058931646149,A,0
No,36-50,-37.68587121546677,73.9423635851305,-56.832368007702215,C,128.0662641303163,D,E,E,E,B,-30.318059502078437,B,0
Physical,65+,-40.253428267644445,142.61966495087492,-166.34665539734922,B,20.681616476249104,E,D,D,B,C,-9.019920274513227,C,0
Yes,65+,50.28197774164297,-21.72966406653241,127.09350205158401,D,13.356270971239256,D,B,A,E,C,-114.21044218303567,B,1
Physical,26-35,39.81627153836643,162.11180533605344,-53.38820576489647,D,-120.84850504740933,E,D,A,B,C,145.2257629165369,D,1
Mental,26-35,90.41481612326649,109.90545396315001,206.01892277755013,D,-107.8113428167236,D,A,E,A,E,123.47725242381516,C,0
Mental,18-25,-172.717438011349,2.1645938389311503,45.26470652615189,E,-169.70885697652972,E,A,D,B,A,63.295985135414,C,1
Physical,36-50,115.93912668679852,-164.27774450996318,-41.119421165394485,A,5.768334401035294,C,C,C,D,C,16.44465496200067,D,1
None,26-35,-132.6509018284591,-29.719274442212694,95.90535531680267,B,7.96781955221606,E,E,B,B,A,-21.45801084738888,E,1
Yes,36-50,-26.598795611815955,24.817916366488753,-22.485865392430757,E,-106.06865671967292,D,B,C,B,B,180.84437217085596,C,0
Both,51-65,31.141707723908997,184.58099300312406,189.37712914897295,D,-24.03601783709209,C,E,E,A,D,-13.470258294368737,A,0
None,36-50,87.02680587230867,8.46710999921963,-57.16115395556428,D,-173.24227784008778,D,D,C,B,B,11.733570861776565,C,0
Both,36-50,63.95337114362941,22.07404163357081,6.440577598195915,A,82.52774686453259,B,B,C,E,D,-61.594417598943096,A,0
No,36-50,68.46611770688274,-115.98422549103276,29.011224724383673,C,172.60423619230812,D,B,D,B,B,-17.47627254540986,A,1
Yes,36-50,-117.15288254078284,-76.05003834220705,-31.383483283794767,A,-65.7015815048632,D,C,C,D,B,91.02769537836757,B,0
No,65+,55.928058821964356,46.531751548267266,30.195902283827046,B,122.39263944103256,B,D,C,B,C,24.822164577977592,B,1
No,65+,80.24763501073552,-261.2587411322599,-4.2661553085983215,C,4.104759004982051,D,D,D,E,E,163.33526871439008,B,0
None,65+,6.780889340610196,-125.36494561251823,14.311216643762368,E,-156.5796521367322,D,E,E,A,A,171.75702991325272,D,0
Both,18-25,-16.2410259644053,-49.96484782692528,-63.14883196642366,C,239.64879021231624,C,D,D,B,A,84.39174148184114,E,0
None,36-50,-58.79815818868144,-208.86532163250445,-26.38223099754494,D,19.50869207158531,D,B,E,C,C,-5.135804835238368,E,1
Yes,65+,51.500126936985325,-97.54078120387122,-21.49622024325279,E,53.69521287199821,D,D,B,E,B,114.1298299494175,D,1
Yes,18-25,-117.28714860701797,-106.44588061549449,43.51317124492645,E,-64.59541192719608,D,D,B,E,D,80.97354776483247,A,1
Physical,26-35,-26.34702866260989,110.82102138881487,-0.6937079325057194,D,-34.49798287953952,B,D,E,E,D,7.903482219125034,B,0
Both,36-50,117.98155629708135,142.75376095742408,8.37429526495547,A,-10.974248899031894,A,C,A,E,D,-127.99586038591715,B,0
Mental,26-35,-0.6083943163396859,-78.00534719738067,-18.75484584044249,B,59.8308848363455,E,A,E,E,C,-44.9204202394353,D,1
None,26-35,79.73514280476446,-45.43066518921355,-54.56623455907914,B,-34.82723371810249,A,E,A,D,E,-46.23844037466161,B,0
Mental,26-35,0.3230367373862741,79.32010925755094,142.9033945326354,A,-214.0071532240032,D,E,E,E,E,-21.906950485962994,E,1
No,26-35,-46.45104575082475,-60.79810127256445,-18.355160686316264,A,-13.062386540306022,D,A,D,D,E,-68.48621688975712,B,0
Yes,65+,26.45255601897376,-3.974299892569385,67.78519166531721,B,180.34628932364342,C,A,E,B,E,62.882753758921005,E,1
Mental,36-50,27.948413949924927,-141.73843257575624,37.194828342291295,D,-216.59946651512868,A,A,B,E,A,19.10267596620121,B,0
Mental,36-50,70.86549849607772,-65.86181957746058,-128.77477594803733,E,-55.49982386997123,C,A,B,C,A,-64.659073332126,D,1
Mental,65+,-93.79399026634322,-3.8212739004415375,72.5801006737257,D,-102.9352515028703,E,E,A,A,D,69.23257096626376,A,0
Yes,18-25,96.51111885682582,5.705428467919432,64.51803841545906,C,104.81444948028809,A,B,D,C,D,-54.617330328813374,B,0
Yes,51-65,11.470193449006265,-7.081885407269242,-61.63700651240632,E,0.02632375423565251,B,D,E,D,C,23.7946217639764,D,0
No,65+,146.33059548320026,8.446771419181259,4.077444049103415,A,44.00791466080264,D,B,C,B,C,-115.027828706151,D,1
Physical,65+,-39.3565518431945,131.8416927945202,100.77238384132772,C,-109.66369010321753,B,C,E,E,A,70.24417613475146,E,0
Yes,18-25,115.66393627935349,56.71845072201267,22.42929752645709,E,-64.52617749904908,B,A,E,B,C,35.22327677892839,A,0
Physical,65+,72.81159352426538,-119.45364125636833,-164.5417043065221,D,94.97709708069841,C,E,B,D,A,61.3195550395216,C,1
No,36-50,-118.8271690473721,-66.52567258592813,-19.303131607873155,E,171.732240760361,C,E,C,B,C,-112.57731081068647,A,1
Physical,36-50,-79.06213496674094,63.372924539424055,80.4165081768609,B,40.492089885213346,B,E,D,C,E,30.544597495707364,C,0
Mental,18-25,88.26919624964754,88.84861019576532,261.8815510901604,B,-8.476421078858575,E,D,C,C,D,95.22290409383649,C,0
None,18-25,60.69295841154169,134.63362749619745,37.188893118646256,D,-174.53296339004712,E,C,D,A,A,248.2009242013263,D,0
Both,65+,-18.950008487587517,-97.22749337646225,160.32165392912555,D,158.99459144107948,C,A,B,A,E,-61.1482659085259,E,0
Both,65+,-161.5099296584225,-64.49479039773496,59.58169133954519,D,45.53996926207241,A,A,B,B,A,31.3739139766272,C,1
Yes,36-50,-47.81298754763729,-73.48378594315292,-53.895178332116636,C,-80.70994627286628,B,D,C,A,A,1.5849716788113206,A,0
Mental,51-65,198.26779477257415,33.561680822603265,228.88217358218185,E,61.69120920904767,D,B,E,A,C,-62.11456092966768,E,1
Physical,26-35,-66.05141309205487,21.939515457401267,164.92241094232213,D,-94.62330896022058,A,C,A,B,A,-109.46209762009013,A,1
Both,51-65,-77.26578256280384,-102.30910774513251,-137.16811590485233,A,104.35544996677288,B,D,B,C,E,190.19696626356102,D,0
No,36-50,-143.80303832624654,-64.17343340325434,-200.05983940243433,A,-87.91294439996598,A,C,E,A,A,-38.956707426977864,A,0
No,51-65,107.93035953207742,-150.9051193746339,-297.53081255515093,C,4.652038790284388,A,D,C,C,C,-73.50160080318201,A,1
None,36-50,-73.94088776801375,118.90497872700054,-6.545739541067971,E,-133.61782144130288,E,C,A,A,C,46.83850619460931,E,1
Yes,18-25,42.947341484294995,-293.686241162976,-0.7326374509223826,B,-41.895605444725334,E,D,A,D,E,-67.0546772176302,C,0
Both,65+,-117.47785001481421,-61.627829200428074,-44.421733599713164,C,26.906939989038086,B,E,D,A,B,110.87216443828707,B,1
Physical,36-50,-87.8415937133382,134.36411089906323,81.9426924126306,D,221.4584325597952,C,B,E,E,B,-94.60829798732648,B,1
None,65+,62.4991042463034,-2.7685310688008986,-41.07000038401815,B,-83.68634192332841,E,C,D,B,C,-101.71227368270195,B,0
Physical,18-25,-3.5199459259984973,30.63952785218746,22.09443127458073,D,-52.83399288406925,D,A,C,D,D,-8.021338572528336,B,1
Physical,26-35,-42.22639751076508,-273.1743224496706,23.56487368153363,A,2.4732777382369533,D,C,A,A,A,125.21360026713681,A,0
No,18-25,182.300208581379,-40.49010841894997,-55.938317872810195,E,-28.06635649751677,D,C,A,E,E,50.23958367686042,B,0
Both,36-50,-92.92895545780992,-85.17304364765124,-25.918754788716058,D,113.91995806045789,C,E,D,E,B,132.00165132544527,C,1
None,18-25,23.912854122332664,79.07092255832579,-19.546545871271157,E,-2.811783643857423,A,E,B,A,C,31.633387206750037,C,1
Yes,36-50,-55.13686350456568,64.93823431218425,33.73303806698228,C,89.2237792367728,E,E,E,C,E,-187.73121136886118,C,0
Physical,65+,-123.3960322404732,65.28074907569285,14.90062641280035,C,-99.78106316354413,E,C,B,C,B,-67.46516471118431,A,1
No,65+,48.054615421850436,7.999022225897496,-23.587717400872112,B,-54.93472719626771,C,B,D,D,D,-35.66939686422606,B,0
