Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Yes,-52.24146136598158,C,18.71723070525232,-14.0284359758027,86.96793350354922,B,-97.99932098160205,-124.23939779223032,148.9317386630752,C,B,B,B,A,0
Veteran,93.4205064451549,A,-67.83909573528706,-130.5051068648969,-53.73394611078105,D,211.44194497150593,-68.8395942559631,-95.50380660995653,A,A,D,E,D,1
Yes,-108.72798316526449,E,25.84141130600987,-97.29039917640905,-22.63063185033636,E,114.62473212531586,24.40258971925544,109.76529572757757,B,D,E,A,D,0
No,41.79306948168642,C,-39.253727602083714,196.10952037029259,94.63173667436428,C,112.17151473676674,61.511408887767786,-80.19401233188765,A,B,C,D,D,1
No,106.7508449168132,B,-20.44094421614241,-40.30553234495444,192.16680271585457,E,21.547728607556362,-47.14370396803895,-112.6965979794743,A,A,A,C,D,1
Non-Veteran,-18.918043103733485,E,101.89170102793005,71.01966356828736,118.7669647709068,A,33.18389532294667,38.55052638252054,-44.291866634951056,E,A,D,A,E,0
No,15.879472964245092,E,-62.967586802854406,-109.49815228682999,101.89334962615044,B,27.700152504447033,35.91650873175681,61.61737473132204,D,B,A,B,D,0
No,-32.60222513892543,C,-8.175476897266162,-113.19822801292909,-114.5781619432849,A,74.80610910634638,24.597425009718393,70.61618040084075,B,A,D,B,B,0
Non-Veteran,46.432167664607675,E,114.91023716677012,126.47551841334732,-59.959709892762056,C,96.42219552915552,64.20802316294825,-59.804880144627994,C,B,A,D,C,1
No,-42.900422938236495,D,78.13832494723553,122.24035209712672,101.60860092029182,D,-75.63184226126477,-83.1103207063817,30.144142521590567,C,A,A,D,D,1
Yes,17.5146846475068,D,6.211250889713331,54.818576169933294,87.45708604461906,A,-97.35773782481888,1.43075894521442,0.9516676340243992,A,C,B,A,B,1
No,34.245608851652996,E,99.65964990073516,-17.87817893299076,-6.418817051030203,D,-18.116663291121075,148.77066519358382,68.06750632160355,B,B,C,D,C,0
No,136.37422246064668,B,20.297279772777927,66.28101902395858,-150.19917698912852,D,46.869413358472336,189.8124055181586,53.50983025116138,B,B,E,B,C,1
No,21.81307375291926,A,30.723119730582805,-78.4386302928009,-228.7788577021164,B,80.19535133662272,23.1157868549842,-0.32501988249550096,E,B,E,B,B,0
Veteran,-25.02567588910194,B,19.670922745617634,-1.832433747774151,172.4450958547845,D,-137.30924408422598,-124.9134392062261,48.73153998456549,C,B,E,B,B,0
No,44.29523594552771,A,90.37200617138002,-28.931261234646737,-212.5935527353711,C,18.5353348387907,154.93780764907916,-148.45924834430247,D,C,D,C,D,1
Yes,-151.1771361561562,D,-92.6898512674822,190.0175703216168,176.58376285591942,A,-113.3759694601401,-97.89704951138302,-49.496867139510584,D,B,C,E,C,0
Non-Veteran,-87.67943515747454,C,-71.36473506140776,81.3219164979646,-50.07843103756689,B,2.4285556875663725,9.742466325343747,8.251524010477887,B,C,E,B,E,0
Veteran,-172.74331504211503,C,-121.34889373315656,103.42343081520131,-85.97303074158168,C,68.56096164227304,-43.980460180220426,-71.75475249847713,B,D,D,B,C,0
Veteran,48.746203392700615,E,-24.989686654596387,68.64918692155423,21.5147767102289,B,-134.47385217353013,-130.27814183236615,32.559340691167634,E,A,A,C,C,1
Yes,152.048348321093,B,193.32000888986423,-10.943285490937374,43.53135246754134,A,168.99525743486913,92.16713439932062,-30.156741534175246,E,C,D,D,A,1
Non-Veteran,-48.9013412373417,C,-61.356412192049504,-89.7338714324109,-54.646585275965606,C,-101.92732041451065,-215.1273246365507,-68.43502267996085,A,E,B,D,E,1
Non-Veteran,-32.39965291875514,B,85.92533818275461,-1.0929408934933356,-62.08285436114153,C,-93.88006890580178,-29.394298806900753,-11.39571149025948,E,D,E,C,C,1
Non-Veteran,-35.54623665007728,B,119.89258577308168,34.152196896184954,75.71359802717126,A,-250.97546788980424,97.39739064023775,-23.54899372693846,A,C,A,E,D,1
Yes,-5.669201969274116,B,-99.07915066977495,-174.97518644404943,-78.90556661518382,D,-53.02281040346043,60.66520047251379,81.82077217728954,A,A,B,B,A,0
Veteran,29.235294043123606,C,48.45632103730076,-22.38248926012113,98.72441235762491,A,-73.26301178102298,3.649492762828129,-12.159785404521948,C,C,C,D,A,1
Yes,-131.82908426139883,A,48.93827129910381,79.25001778217575,67.9748215996784,B,80.69623564274514,-7.782849791505303,-24.93445203307361,B,D,D,C,E,1
No,-168.56861639857883,A,33.94037300524908,84.15626877446678,75.50885089849288,A,119.90170376787918,74.11659730243016,-14.774611682986528,D,B,D,C,C,1
Non-Veteran,32.998021207534585,B,-40.8586558606283,14.570202451661418,118.48349998441563,B,-6.666026614371437,-4.631357168487683,-32.07740356330356,C,D,B,D,D,0
Veteran,52.95975686645901,D,58.2953773492269,131.34930823854526,143.23722820881332,C,-71.04145597090591,99.15672734671286,-50.54081968519427,D,C,E,A,E,0
No,189.49255114215353,E,34.67348625404002,-11.781546324279828,-62.84188369144855,A,64.31408376952034,181.52311727712402,-62.36804613319434,E,C,B,A,B,0
Veteran,43.43050630838313,A,32.24511838196142,-160.23547291685864,-236.13632133003097,A,-131.38763669254166,-121.9981897438623,35.15406322884477,E,A,C,C,A,0
No,17.91947676805176,B,172.94242877671326,160.40743680382235,198.59411133885874,E,141.5969887878825,31.581077728580503,-24.076423609705433,D,D,D,E,B,1
No,32.54444042705501,D,185.73728721511318,-12.23806044930313,-0.18247133020901996,B,-150.31361518468475,169.44204313809462,-82.17018631641537,C,E,A,B,C,1
Non-Veteran,-53.517798084934945,D,-107.32338612588124,58.95552809627864,155.38499918729687,A,2.0457875304575857,66.22405471398378,-33.88177818600965,E,B,C,E,D,1
Yes,60.85174666101176,E,-36.29999148797518,4.177429703320361,-62.67322520287999,E,-67.93122903000315,79.42253030729776,113.58743948045971,B,D,C,E,A,1
Yes,-18.87441169271208,A,230.0006993671829,49.04012863146795,89.3188411949501,E,-126.02400773194624,-7.751572496439821,173.7056539498678,B,C,D,A,C,1
Veteran,-17.806495174094376,A,52.06256629611173,-45.25422713588127,-159.12391509677082,A,18.127477124812415,-55.534915985549226,-117.83938428414235,E,A,C,C,B,1
Veteran,36.880729242247135,D,224.32387114256179,69.96764551850075,92.2473572268949,E,-38.321311871451414,3.9402672960696608,6.570026108973208,C,A,D,D,C,1
Yes,-62.87374887190062,D,-201.564000732784,-108.98078044972716,-25.38930090324929,A,150.40580901459296,-52.86512173214951,45.80332295376396,C,E,E,B,E,1
No,-104.78858766335759,E,-15.403633309711513,-23.430910554084612,68.33554673483287,D,-35.63065303600379,-39.132723802096216,-57.71303134938034,B,B,B,D,E,1
Veteran,-35.87678919725658,B,44.195016890226604,57.660116032321525,60.26161945760818,A,152.12352023997303,61.47694393188258,-21.02374761873954,E,E,E,C,B,0
Veteran,9.465061729909408,E,-13.055083170060117,-36.35104869920294,84.99457068798341,A,-71.04852626216302,7.935710132104861,34.77162142449195,E,D,B,B,C,0
Non-Veteran,-98.34825530477414,A,-31.04075301785933,-132.37445822920472,16.177925139519868,C,17.56512458446708,33.53884355792911,-38.8982138611301,A,E,E,E,E,1
No,-25.849699612552087,C,-33.640262866376794,-8.900520441095859,-79.20487077048375,C,48.81049285258951,-40.28828867235805,-35.281173704545424,C,C,E,D,C,1
Non-Veteran,-29.88601716945184,C,-20.320505929680824,127.55494178897627,50.62514749127436,E,82.63133638999348,-3.1663649768796334,5.675739277222756,C,A,A,E,A,0
No,-26.593427600126756,E,97.76498078707573,-178.34772752838586,131.46675210477292,A,92.03684701987342,-111.63040558595505,-17.232756794070543,A,A,D,E,C,0
Non-Veteran,-122.24990150203287,A,76.96834195082445,69.50836925817188,172.11255744542441,B,248.51174909022723,-85.74580898562382,33.77479649901024,E,E,B,A,A,0
Yes,-57.77266582834759,C,87.12702634071586,79.09391674569801,-38.74622632842361,E,91.97625765027945,74.69418493149458,60.14735589198349,B,B,D,A,E,0
Non-Veteran,68.46088629208683,A,67.68563179186941,-28.141591886322093,24.21735928627421,C,-63.89826520767341,-127.94913712170597,-117.53348432914214,A,C,A,A,E,0
Non-Veteran,94.35499449877426,D,-5.635949357337216,28.797294381285443,26.420334681914692,B,43.888734793017925,148.3899277069527,124.20894272138125,A,E,E,C,C,1
No,67.96416556839483,E,-88.84060530219777,-1.1884913741004106,-6.450701753426813,B,-9.498435296017838,81.04362368218777,72.53167230312772,A,D,D,D,A,1
No,63.105435853202316,E,65.20910735798293,22.154411014679884,116.28860961683998,A,29.677718898352207,48.506157561770266,-29.843015633894343,A,D,C,E,D,1
Yes,79.05599317769972,A,-75.91389311490883,77.41501730534625,111.62243047950736,D,-18.391284628883444,8.477478649079616,-57.86393713927341,E,E,B,E,D,1
Veteran,127.91787338163701,E,108.85761066342899,-37.75744716532713,23.173433618032217,C,162.14210655406688,-44.95357029604528,18.465518411291942,C,A,D,B,E,0
No,100.6079789074112,C,14.315474423732185,224.33739475157086,222.27480659516067,C,60.93293653980877,-139.25411426086626,-61.43065847063266,D,B,C,C,C,1
Veteran,71.1963832280872,B,78.66220197973043,-53.91044936743129,90.43872174697644,A,-13.01995115985705,-285.1240462972814,73.86584982548445,A,E,B,E,B,1
No,35.34408768919803,E,21.958310040515837,28.693271209226246,-56.17878065821248,C,133.028215075937,81.73711481233575,15.968556719775679,A,B,D,A,A,1
Yes,-113.4385422135054,D,-125.53470244212382,-59.90620941330344,276.07903976339696,C,0.13298472485141724,111.82865035187461,5.526752887720762,C,B,C,E,A,1
Yes,241.8757798862242,C,-47.25543035489392,-46.02345033832789,82.53837892194372,D,130.50385308476814,29.7023745130528,-21.259822711030626,B,A,E,C,A,1
Non-Veteran,-27.126204352884294,E,-70.22233953944483,16.474981586773367,-7.757863236402067,C,62.022333046434085,19.008222089760068,116.86276302032314,E,A,E,A,D,0
Veteran,158.11794424404778,A,-136.33011935424594,-1.5120635421058781,0.6554327494804337,C,-18.607869120736652,137.95925708914322,39.45176390098235,D,B,E,A,E,0
Yes,-22.20181714896538,E,-18.96667837715035,-33.23558461575585,103.44842538819812,E,-88.61766436236913,-4.492491908060325,-29.645853737703813,C,C,B,C,B,0
Veteran,103.7115858610133,C,-183.7972559433884,-45.48873075791595,7.931551330421083,D,2.4306904379545116,-238.50125242915863,52.52089622649756,A,D,C,B,A,0
Non-Veteran,-107.79469031048465,B,-23.346882846222496,-130.79280550879278,18.584106845951457,B,-104.79079177357991,-1.6240601268694133,78.24554314177361,B,D,E,D,B,0
Veteran,-22.230952034067712,A,-196.41624991099567,105.01586114567367,-101.30346333100807,D,-159.72158195517383,86.49617263635086,-118.17032075955665,D,D,D,D,C,1
Yes,-107.0118428755953,C,62.14269326967745,39.96929362444199,67.67058653096737,E,18.64657192326139,87.28707508726237,45.288169908933206,B,C,D,E,E,0
Non-Veteran,8.16561269373154,A,-3.8438544790644062,39.96456567627485,-114.7412693356922,D,115.93856487489408,143.6347807786152,182.5471400331842,D,D,C,B,D,0
No,-156.62708541317588,B,-23.313344742298966,-42.66394774776368,135.12984978684605,B,-110.72697858906375,-165.80574834273747,93.93447645895904,D,B,A,C,E,0
No,97.785913150153,E,58.345813989019334,12.754051243479298,87.44335254713963,C,60.72789786555444,142.829120019226,1.3311645441286926,A,E,C,D,D,0
Yes,-71.57995144183792,A,87.3553024456656,108.67019545325284,-34.78465617742069,C,-122.02294806351519,-9.238550980395011,293.78576415394775,C,B,D,A,D,1
Veteran,10.655198741255319,B,-147.9628303658005,-98.58394685701082,-109.03834991227713,A,26.184786094526793,51.74841896055096,28.33100995016094,A,E,B,B,A,1
No,41.381334896382114,A,-50.2263303426511,54.38336620498095,-114.1659558506573,B,67.03049975617435,-113.38884063339488,43.594608886440305,D,C,D,A,B,1
No,-39.418679073417685,B,-62.187525911625066,64.99148320627967,38.66816412961072,A,4.527566222064512,-63.85604638651725,-2.717409272630237,A,D,B,D,B,0
Yes,47.6962173630472,D,-0.08400347122153899,-56.37282995453873,-44.41809657573547,A,-114.07069117275297,139.29484602666898,16.812495936538134,B,E,A,D,B,1
Non-Veteran,-31.90106083619309,D,-8.763513005102155,58.44454122530792,101.89329223269044,A,-3.658400779901702,111.11481327545667,-141.31383967451853,D,C,C,D,A,0
Non-Veteran,54.91502730753005,C,19.818870283613656,-162.66025362294812,-132.47537189479058,B,86.29136757806296,236.74101672917735,49.558917770342006,B,E,D,A,A,1
Veteran,11.937559694668234,C,-59.51383449617321,-67.54774232957928,-11.54747192218146,C,70.15071168153084,-97.1898907680396,186.635578588539,B,D,A,A,A,1
Non-Veteran,59.80766336096791,E,-27.679199842391544,62.6280870443495,1.150083447582116,A,44.946433926408076,-137.07642552795934,-77.52538155704454,E,E,E,E,D,1
No,124.70989187747905,C,23.932396610125352,63.27375062258634,22.431507626788246,D,2.0991899764469233,194.75455815710419,-148.02017937131103,A,B,B,A,E,1
No,-70.65483242514624,E,8.163457909748226,189.9967081727852,22.104295517405774,A,-61.91896882339848,-68.26181735805717,-60.84793902494086,D,A,D,C,E,1
No,56.22837635321534,E,83.39014023550301,219.95881557722515,-123.74048151241246,B,-109.34441044569787,47.68449201315248,34.182501348574455,D,B,D,C,D,1
Non-Veteran,-8.068999854555797,C,142.18419355200786,-73.68825754009049,16.660034215930445,D,-118.9478704978541,-64.65532717112242,44.72075171050536,D,D,D,C,C,1
No,11.76044444635779,A,-88.94312117036054,-23.722279175835006,181.80279727075586,B,-70.46095386624087,149.12497592363422,-42.59025809276339,B,C,C,C,D,0
No,-64.95718279037673,A,12.202849532129227,13.514313379825719,-59.03692586757236,D,90.1619530811884,-111.1758686721074,-144.74562796746375,D,E,C,A,A,0
Non-Veteran,56.981048155929734,A,62.166336998758986,11.336141118712904,55.21870754596168,E,116.73226278280262,94.60753864185901,-65.32140098506295,C,B,B,A,D,1
Non-Veteran,-169.73717775855053,A,-44.03343396137328,81.91291268338951,34.994787710915794,C,90.68266213017151,145.07832583883305,-57.939387977333546,C,C,E,B,B,0
Non-Veteran,40.659512318966975,D,3.7078242861740267,8.44110301281931,-36.245910015041694,B,-2.73996319676943,170.7098204980074,52.263694629640376,B,B,B,E,E,0
No,-115.32710967295276,A,-45.274541875301615,-35.12726516228543,-35.603979070193695,C,94.75401985957699,-87.30752646064416,-109.54400658036674,A,E,B,D,B,1
Yes,-54.256875138211214,C,-19.271267060574335,-175.48004771046288,-12.419055594788258,E,22.5569541475706,27.5093175142907,-25.526332646616222,D,B,B,B,D,0
Non-Veteran,11.707531347903632,B,-75.84410318916859,158.99348676921718,13.955261259555343,C,43.01080679358896,-32.727172956342976,-45.12001226847504,D,B,E,E,B,0
Non-Veteran,-171.0535810985977,E,48.09568222627265,117.77150614040619,-158.24851080894751,A,99.20515388270474,31.146685052954577,-42.67548286010634,B,E,B,D,D,0
Non-Veteran,9.585036652059529,C,136.14263274488968,53.17220150604959,-41.95901173479549,A,-90.86302075661543,-60.13982700564383,-5.821125612002674,C,B,A,B,B,0
Non-Veteran,64.85079264680932,B,-73.11095239530766,-116.34280879484425,25.062699052485236,C,-0.023156672688685945,-4.398551779451183,-92.12509203195056,C,A,B,C,A,0
No,-201.3809565618565,C,56.30620702927107,59.27730601899079,66.46490512845449,A,84.01227396210021,-64.23112867649333,93.06778998752758,B,B,C,D,D,1
No,54.619242260217874,B,-110.37102626799108,155.40229831850866,190.33628709162187,E,-111.6527775581021,-36.90869525015616,36.72708673987875,A,D,C,E,B,0
Yes,-16.070955497810516,C,70.31058465086967,144.20711920537508,46.73189193393267,D,-19.24816883772926,-35.792439247042964,-104.62897752078872,B,D,D,A,A,0
Veteran,-32.46304355996759,C,-73.50143348453729,-3.790562260586594,-15.20429880365529,B,174.57729190744482,-84.75991123651634,-85.85679029700269,E,E,A,E,E,1
Non-Veteran,-54.70134044958426,D,5.799372426853551,22.879755437349015,-20.38326037086624,E,66.34857522621775,163.83852381595133,181.833153972291,E,E,A,A,A,1
Non-Veteran,17.485271750641786,D,13.451383501645452,-195.25683376607884,53.45656343635152,A,-23.537595697532524,-148.03970756346777,-133.17309854771787,B,D,B,B,E,0
Non-Veteran,6.8129374933527265,D,-40.63097547431371,49.323429031815195,21.809449016277966,B,75.62177077536475,12.313942393090086,-7.053611739124305,E,E,A,B,B,1
Non-Veteran,-54.54183864682406,A,141.84328290778174,-71.36719981195937,-86.97142297881263,A,-10.692092905214476,172.85267913277184,157.07600123070893,C,D,A,E,A,0
Yes,-45.10258786804698,A,-189.5765231673997,-72.03898151446204,-13.824211745167847,E,-88.38853250586168,-79.9131614812573,-10.322171032456612,E,C,E,C,E,0
Non-Veteran,71.45223394006939,D,-236.2063090282411,31.07162276621281,-290.5320817923548,B,-79.76157253503317,41.23470086938333,-55.47083339953962,A,E,B,C,A,1
No,-8.536241073676491,B,45.600673514613575,20.173952089279055,313.37565257221945,B,50.814201301742344,-107.56477322012228,143.10329578916964,B,E,C,C,A,0
Yes,174.72215803656204,C,-155.4949002452067,69.97643341745547,-59.56258500197299,A,27.669351018113197,85.97558946735049,-108.17522855904735,A,C,E,B,B,1
Yes,1.281194846077177,B,-40.17097654155044,16.16042566765153,80.48924555983322,E,113.1773447136763,-39.35539053199279,-184.36920232000907,A,C,D,D,B,1
No,36.759704297690696,C,-3.8877678416310646,43.244193574992664,5.975252959055212,D,22.17367609248053,44.76818746180718,104.07445380114717,B,E,B,B,B,0
No,-29.655803217619,A,69.63324031392791,-142.26440649285678,-82.12851325648784,C,130.26296257276056,130.3563493174674,65.35578671536794,E,E,C,C,E,0
Veteran,-18.246486551989157,E,56.59879784818388,149.74206693538804,-31.16846952975065,A,92.03182678797981,-243.78763881158338,36.785755745028695,A,A,D,E,A,0
Veteran,141.18364558730386,D,-101.83151809024318,-29.664480857031204,-212.04460568952763,A,139.2103476919613,100.96530358040286,70.01901964099854,C,A,D,B,D,1
Veteran,162.70562051337322,C,-130.60452072793672,-86.16757549388487,-23.68832035577654,A,-9.887861175754708,90.54155519966382,-87.7250472728656,A,B,D,D,D,1
Non-Veteran,-71.11396492049896,C,39.28684586563837,-173.3961871304978,85.68747338627344,E,51.07785525665158,-179.312970180976,-94.2931127631657,A,D,D,E,E,0
Yes,-224.36272041185478,D,-55.3793599376315,211.50819528841302,40.03073107506634,E,14.955356934812661,52.82402023101456,-82.3520595938953,B,D,B,A,B,1
Non-Veteran,0.08530016334337095,A,-72.45956781847117,18.884202527745835,-76.71119472451858,D,-197.53928967779254,-27.62012381711692,124.66211850309925,D,B,C,E,D,1
No,-202.18502986040207,B,-85.86371769173894,-6.722344275349321,135.10993757345776,A,109.36898214818925,12.866987014980143,-37.7467472267775,B,B,A,C,E,0
Veteran,-133.7855472800898,E,216.57258983228806,-131.7750521224964,115.86941004655374,A,-102.69966841558778,20.863596195783362,204.13895591279206,E,B,E,B,C,1
Non-Veteran,37.968284201504424,A,1.2238736673124673,-1.8049169238920864,-301.0688465617986,A,88.8117231141528,141.42102517713465,37.461330752305436,D,A,D,D,A,0
