age_range,civil_status,Veteran,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
51-65,Divorced,Non-Veteran,Homosexual,D,C,8.856765310983752,-78.93816786293652,A,D,A,-71.42171334639312,91.23999553670973,A,8.370691755348103,D,27.489014858056997,-100.76027325573264,-80.268052746652,42.46886580025357,1
51-65,Widowed,Veteran,Bisexual,E,C,63.725103365517654,-177.92440207795076,E,B,E,-22.379841545196214,-98.14086306641944,A,-119.09406152101387,C,-102.81059737280654,-282.9790197468127,120.27292987298537,-34.09704812113281,0
65+,Single,No,Heterosexual,C,E,36.85456277792017,-71.77302614498086,A,A,B,147.46239184474035,-2.401886550977205,E,-105.61474285360961,E,-40.32387707886876,111.44798381138227,26.63291168322499,137.03335883888974,1
51-65,Single,Non-Veteran,Other,C,C,22.50130665516886,-2.4259786975752307,C,D,D,-31.360903222611853,18.12566048773956,B,83.38716015942867,E,-162.9642205402848,-264.27970101622765,-98.08598814452681,-21.42826152629362,0
65+,Divorced,Yes,Heterosexual,C,E,-52.72929580504575,-87.34363209330381,E,E,E,-74.43402659644266,-90.04471191971076,D,7.330436454208608,E,0.589579803022055,1.4358937024998304,215.09521524658993,58.598854478049,1
18-25,Married,Veteran,Homosexual,C,E,168.22350108186694,96.81215873962414,A,B,B,85.32950323788545,92.14514660652762,C,-15.495163098426993,D,-90.01049073500893,-118.89458339352912,-80.29724494684284,90.18228984268345,0
51-65,Married,Yes,Bisexual,E,A,82.68511252464043,168.57954535388964,D,B,E,-108.4706288574064,-6.860080313672223,D,-156.1307986930591,D,47.83204549900862,-129.6897225118171,28.713209315451067,49.8841640203603,1
65+,Divorced,Veteran,Heterosexual,A,A,98.66043317922515,62.564091378499306,A,E,A,-168.0044404083914,-18.958682505864644,C,29.135946184225155,E,-99.6504579651387,79.51617366900324,33.447245934985176,359.478785648137,1
51-65,Divorced,Non-Veteran,Heterosexual,D,A,183.38474753483078,131.16313512783773,D,D,B,17.48603474086839,60.98958021323856,D,-149.89473716489363,A,-15.518422169184209,-76.71836699182765,-14.114440889248373,-28.189148246951763,1
18-25,Divorced,Veteran,Homosexual,C,C,68.7322855252065,85.3287781937343,D,A,E,-88.5986117523537,4.9281684322729795,D,9.156016280452846,B,82.47127341916827,73.95946865955878,-115.53599716218564,-36.24580370167164,0
18-25,Widowed,Yes,Homosexual,A,D,-205.2486572392327,-45.13666363877005,E,B,E,99.26745694452111,-42.65912813599215,B,25.59807674791923,C,3.5744913708600152,-150.51228674601512,-69.09698996478235,-59.86309728733117,1
36-50,Single,No,Homosexual,B,A,-146.23483080251745,-34.23010745870064,A,B,B,128.27116820190886,61.19663890945463,E,96.7813829748694,D,-236.7260611156777,-46.88946107842696,108.28272445401596,-146.67990955525386,0
36-50,Married,Veteran,Bisexual,A,E,-15.668439441084248,-38.44698253557672,B,D,A,103.92876101504666,-128.4163802569926,C,-82.2820517941037,E,38.67476791772223,12.770539741056114,33.86477258342851,105.5362854708459,0
26-35,Widowed,Yes,Homosexual,A,D,-141.2340731639244,-81.9220114996818,E,A,B,63.84351614708296,-23.5364553757367,D,114.84766590074666,B,-5.340958269341923,-80.31636770987546,-90.00795810673127,-129.88889511818465,1
51-65,Widowed,Veteran,Bisexual,B,C,175.5358318471798,-55.03322899000804,D,B,C,150.84519516191978,-78.96256437920216,E,36.60704947521745,B,-25.157258895253314,-45.93082435880425,-119.85952459257028,14.083784861865572,1
26-35,Married,No,Other,D,E,-0.605666431989932,-201.46796151446028,D,A,C,37.04442600353137,-80.04502679666199,C,103.95864854428285,D,33.819342678251594,68.23154240889485,125.20000590837684,106.50586573259808,0
26-35,Widowed,No,Other,B,B,-71.93368147562829,-26.276832621273567,C,C,E,-16.563975249045747,97.94440081675185,B,107.5533156410945,C,-206.25969335221893,63.30157338249983,90.08312522962444,-91.69491976678246,1
51-65,Divorced,No,Heterosexual,E,B,-154.7575675789688,86.11584148906589,B,C,E,83.89973203796913,105.43345351634028,A,-38.85017642733234,E,-93.91365535345038,171.16602724856213,-86.8760562977822,36.684843894373905,0
51-65,Married,No,Homosexual,E,A,-81.32932561713257,7.356109813228196,B,A,C,-13.394690927754136,-138.10838506605435,B,7.111772363550956,B,87.10474588976668,14.019379589641456,-128.04861057475816,-54.71290405637701,1
26-35,Widowed,Non-Veteran,Heterosexual,B,C,7.44711816932144,-188.02358458688124,B,D,C,-26.97669960888608,148.37819248174839,A,-159.59566646468537,C,-82.75528083135109,-27.488223844772573,127.93794650650223,11.91205417542763,0
18-25,Widowed,No,Other,B,E,-185.5126345277844,41.628173224632576,C,A,E,-93.40044761452053,-28.86144100616324,A,82.47244281884846,A,163.09626265998048,-35.44469693694817,-19.623858633560207,86.71949309053316,0
51-65,Widowed,Non-Veteran,Other,B,B,-20.948655296539336,-29.442989746549753,D,A,C,-199.86926390484695,26.03015425766256,E,-47.2034418423002,E,163.94055115521823,89.6384190686689,30.318327233716147,92.90206263740444,1
26-35,Married,No,Heterosexual,C,E,139.23081422273071,-94.35108235111643,B,C,B,-102.29488921835943,97.98375757360532,E,110.57862712687077,D,55.641487086522226,-1.5071688486814516,-121.86816615500695,-38.960239042731644,1
26-35,Widowed,Yes,Homosexual,C,C,-43.27932750177319,45.00155692356958,C,B,B,-145.61688629820958,34.98089773307333,B,97.90792251718128,E,28.050824914430116,-169.17983492759535,60.74651719085957,-18.454022747350667,1
51-65,Widowed,No,Homosexual,D,E,144.84749703006813,70.3142802777118,C,B,A,-45.65247189651978,-30.57355005489608,B,-77.27624512081023,E,151.99192521665887,37.63090309445439,-115.46951163402159,-48.624604238994976,0
26-35,Married,Veteran,Homosexual,C,E,-144.10464285763769,142.867088387639,B,A,A,60.54049317624322,-35.15881666886831,B,-123.52747531499135,B,-10.858872166587897,60.85121050742157,96.89057307449977,188.45857198553614,0
18-25,Married,No,Bisexual,B,D,137.0468850814372,43.78803106190875,E,B,C,-77.15465304734033,-1.4289055039335374,A,-8.833873022923838,E,41.151648149399826,-171.17746534785522,-38.474603317162,12.82794640604077,1
51-65,Married,Veteran,Bisexual,B,B,-53.9870708135735,160.86862062585936,B,B,B,-37.76768335244602,-84.47594063121645,B,55.85314053809015,E,91.45070253116579,-133.71620420442233,-111.7099672320825,-128.0991710084455,1
18-25,Single,Veteran,Other,D,C,-65.25928329810306,-188.54991295817626,A,B,B,13.078158527778418,75.71881752554025,E,100.76702920846252,D,-26.247643202241672,-85.75012243064944,-96.43494557051359,-53.08625594156594,1
51-65,Single,Yes,Homosexual,D,B,27.704575290428444,-25.798458089140524,C,E,B,-60.50664248056893,-48.794678573134014,A,34.90371228040763,C,-3.548605540866237,-12.34378689402275,-47.78280560374266,-93.64412708877362,1
26-35,Widowed,Yes,Homosexual,C,B,52.85961737859345,27.076547734282936,A,B,A,208.08381450826747,59.03385850578741,B,44.48134049855902,B,-112.68124647372078,63.90019409264226,43.99029060823937,147.4023780672386,1
26-35,Married,Non-Veteran,Homosexual,C,C,-75.81785925306744,-32.429231945773026,E,B,D,-27.841965363489823,41.43921045261612,A,-23.98077189934133,A,-26.38728677429801,53.6926380914876,-143.5224754906818,-1.206422221452364,0
26-35,Divorced,Yes,Heterosexual,E,B,133.7775940241216,89.40193380507864,B,E,B,63.80604167997993,18.082652994691443,E,93.63853132355312,B,130.33859193713576,160.65243875954428,41.950624547180944,134.01950963549365,0
51-65,Widowed,Yes,Heterosexual,A,C,-52.64189626292446,-8.42340243029423,E,C,B,97.74898503011002,10.447341673595535,C,-24.545755998117695,C,85.29898316470242,128.88940871239822,-165.00086328613523,29.53912467736354,0
26-35,Divorced,Yes,Bisexual,B,E,-9.333911556248424,66.07920683055032,B,C,E,-3.9346893471400843,-152.26129649259548,B,204.01074718018953,D,-100.09060104407996,-78.80822221059705,47.85679298861864,-112.2250688850959,0
65+,Divorced,Yes,Heterosexual,E,C,-27.691441046614795,95.3059651998309,B,D,A,-152.29486666009302,-238.8788180305027,A,-210.55225900664837,A,8.83619595674738,-68.42645061198016,-40.34222703467865,-93.37499139607934,1
36-50,Married,No,Heterosexual,B,C,196.19521201163366,-12.82492872202759,E,A,D,20.63915795624986,-39.25821152073234,C,117.20620074049646,A,-218.8833195253525,-10.111287795999615,164.49159297047166,255.1737454432653,0
51-65,Widowed,Non-Veteran,Heterosexual,C,D,58.42767776233219,-205.88733051333801,A,C,A,147.32358206275404,7.322259456175201,A,298.0406942666002,C,23.182993216210253,205.22309598053323,-53.8323604301423,-44.58498048082785,0
18-25,Widowed,Non-Veteran,Heterosexual,E,B,7.78650515594661,160.76106144832235,E,C,A,-8.100362845596726,-6.584082851499677,D,-20.814491187747322,E,117.71688127954765,60.06805722247598,-13.70748601385243,50.33173394700344,1
26-35,Single,Yes,Homosexual,E,B,36.4979211053244,78.59704922321352,D,E,B,15.06539858280436,-97.6366684961174,D,-186.63757297323124,A,-113.37966523446417,-103.37838856033031,-117.99495473202542,209.89401145795426,0
65+,Single,No,Homosexual,A,B,79.79050204482711,-16.950436096714245,B,D,B,-11.948184292111842,-17.29990354368115,A,-135.39508104924514,D,49.356564833529646,166.82819284725946,-61.942681661984345,54.77491984237576,1
51-65,Divorced,No,Other,B,E,22.66418841445757,31.059311700236847,A,A,B,136.21798495358865,58.25898456666225,E,32.21408596079911,A,16.425698305055736,123.58794618482452,-36.97118717486492,-25.542858248114364,1
51-65,Widowed,Yes,Other,A,D,32.18427052569107,-7.304315334505211,A,E,C,-117.2187958246059,-115.30531521611225,E,22.650297542026145,C,-83.63779003414356,145.44112806528034,-61.503036587777174,14.457345391954037,0
26-35,Divorced,No,Other,C,C,48.98584299799246,-126.33821146156548,E,E,A,64.64305571608922,0.8049829984226128,C,-125.63071560613753,E,183.01681774262087,-90.49577386281769,-33.54763824622557,-12.680687143699418,0
36-50,Divorced,Non-Veteran,Other,C,C,-115.3888853519831,93.3020625340633,A,B,C,-237.71648928051454,-145.21701669343497,B,150.76511947160347,E,15.848383731483562,26.480401616063574,17.008170025223958,-88.94659846907747,0
51-65,Married,Yes,Heterosexual,D,B,-9.907735751900614,-10.847311384632711,C,D,B,-17.141755068286034,-137.35166209760743,C,-90.3542166931577,B,-64.19424307243719,8.560972512242891,-186.67632000209443,55.67892578314358,0
26-35,Married,Non-Veteran,Bisexual,A,D,79.74455297796175,112.9337811208234,A,C,B,103.02716973568336,28.4331117360146,A,45.30033450737812,D,77.28264088679937,-10.787637128537456,109.70406642323928,-74.15557093578681,0
18-25,Widowed,Yes,Bisexual,C,B,-16.91604025911154,-67.06785524653068,E,D,A,52.85693623493549,-19.602087193469366,A,18.77582588326392,C,-37.56939576369109,88.43354783244818,21.812050914149516,-109.4928897134358,0
26-35,Widowed,Non-Veteran,Homosexual,B,B,4.845616777619095,172.38837583254102,E,E,E,-30.016463290884538,-90.28193242470805,E,-79.428238562596,C,-115.91269880428389,-13.179229999461484,8.790401886503304,-128.0128929693545,1
36-50,Single,Veteran,Other,D,B,41.79830578549309,82.1281535211446,D,B,B,-50.39196933252891,52.55687999833237,E,-97.53211159394223,A,-155.33908414755555,-84.5220117643834,-129.12093663253245,33.25283630975826,0
18-25,Divorced,Non-Veteran,Heterosexual,D,C,33.26321066759291,65.58535254494876,C,B,D,69.53177602499558,104.49557977775794,E,4.5460241317520795,C,47.40054417874893,47.187044300860826,-27.335084092937688,4.7990832447696565,1
51-65,Widowed,Veteran,Homosexual,E,A,88.40969644737652,12.162970891245104,C,E,D,42.26754497732956,77.12193133317271,C,15.289931225164155,E,-45.29588350396649,-23.15874605084186,-212.62488153355056,-34.98579785378795,0
65+,Married,Veteran,Heterosexual,E,B,-130.27722815794564,-63.284148631080036,B,B,B,-35.498370765863456,-130.5497837484187,A,-211.40060609670473,C,33.432004528990426,-149.40892760862786,38.00459801252463,48.93075261387429,0
26-35,Married,No,Heterosexual,D,D,-95.65379633818584,95.73942706545547,B,A,B,-11.986904864813516,-71.32657995568866,D,-70.20163001937783,E,63.79874889374839,255.44167693614418,-114.63868672130866,133.41292635580567,0
18-25,Single,Yes,Other,B,B,-279.52200732515655,20.57095992229604,B,D,E,-94.38875388005728,122.90027024101602,D,-142.36466292318244,B,12.906237172812284,-84.2150783648239,248.7759138317591,-87.38136136294719,0
18-25,Divorced,Veteran,Other,D,C,85.42794163953793,-204.66304462006386,E,D,A,127.06028795916725,-97.94804171442175,D,24.533341650832263,C,-109.8172643443745,-93.46856043374862,-117.17703749356592,57.77327043523609,1
51-65,Divorced,Veteran,Heterosexual,A,D,54.966555589711405,-59.74927896396025,B,E,D,49.654147338005295,58.01730056371258,E,-54.624478893145245,B,-95.1071984678946,181.4182000208937,102.65487136816213,-123.29809686022497,1
51-65,Divorced,No,Homosexual,D,E,29.535964840277646,78.45052198271068,D,B,E,-5.584896338646473,255.27923557167645,C,-42.545204226183294,E,-50.600058674855674,59.665285970267604,15.484139033961853,22.867146773661577,1
26-35,Widowed,Yes,Homosexual,D,E,-62.814393670777804,-30.798619197281397,C,D,B,-50.278594141434716,16.85702325946103,C,-59.594409950499546,C,-112.30977413431052,110.94641654789909,-3.1241337869108423,-48.31731966781396,0
18-25,Widowed,Yes,Other,B,B,-102.02020580994231,98.22715031783935,C,A,E,2.30591837697697,-42.94961349368246,E,89.76579172865368,D,119.86836808439874,45.983352947685106,13.190652427120222,-65.5786997565476,1
51-65,Widowed,No,Bisexual,D,E,-13.406760434860434,70.6554152455845,B,E,B,199.75289475198676,62.54020295284801,A,226.37565763733755,C,-66.63726092215542,-3.138331281690331,-25.871107947348293,-109.41121702146384,0
26-35,Widowed,Non-Veteran,Bisexual,B,B,146.72429852120266,56.963046763445554,B,C,C,-191.2924176546867,98.02457332293167,C,-61.07141535644638,B,113.97595473755197,-16.481902894497335,93.09250614471392,167.58161183869126,0
51-65,Divorced,Non-Veteran,Homosexual,E,D,142.69062381307697,-66.44426847691143,A,C,D,-40.70709965992581,-48.654324267705576,D,112.90677306809744,B,87.08220805388322,-218.61249444494172,255.7156335259244,-39.19137846863675,0
18-25,Married,Non-Veteran,Other,D,C,140.86271789796155,89.93913718508756,B,B,A,-34.48477415414069,-58.36704507156867,C,16.07009267423014,E,-25.176068217197734,108.99666173036326,-144.9506499690318,144.25777728195953,1
26-35,Divorced,Non-Veteran,Bisexual,E,A,-158.26458617426684,35.37842401637558,A,D,D,25.09354939161239,-64.38802625612186,D,55.37993301171424,A,-25.750002362745978,-63.52652285728294,58.69006686855741,-22.10745284908787,0
26-35,Single,Yes,Heterosexual,A,C,-2.993844525856557,-91.93026532698696,C,A,C,73.43081730816569,-25.189850957448044,C,-158.7266507336513,C,187.56851163524556,-173.54808551276057,132.5595299264507,-44.17383198890365,1
18-25,Single,Non-Veteran,Homosexual,C,E,-78.53078311683808,-43.33594345577527,C,A,D,19.412465821979634,-45.28236985478015,B,23.364191250747297,E,-164.1398572938056,27.915898447664684,-219.23327364939658,-75.37727788329443,1
65+,Married,Non-Veteran,Homosexual,A,B,46.749986575579236,-85.25045981766337,B,E,B,-62.01207809491245,22.73737460064729,C,78.17831918271389,E,55.876685930801784,112.71497037235004,-119.76071813931371,-71.13188890566589,1
51-65,Single,Veteran,Other,D,C,-102.73217882725719,-78.72836828207032,C,B,B,29.915878644516035,-254.15842129689338,D,-22.849252850675125,E,-130.54335266869126,36.132088253709384,59.658639310551976,29.208620411462764,0
65+,Single,Non-Veteran,Homosexual,B,A,61.390036557108196,-0.4760849442788011,C,E,E,87.54155286496027,15.297392475692357,C,-108.77912418130906,A,-12.286753380978553,-56.57110418500941,88.80752214969068,85.11090254862896,0
26-35,Single,Non-Veteran,Bisexual,A,C,-152.3468618322839,-26.386338497877,A,A,D,-7.7557004116070125,66.88099439951853,C,83.6730387513944,D,-195.28968748620593,81.73566101293231,-41.099277351055704,-158.65848101865188,1
65+,Widowed,No,Homosexual,A,B,220.6325611883321,-62.40885111967414,E,A,C,-54.9905432999947,56.15484040731968,A,-13.201288275533408,C,186.59560012804738,163.34674086674744,-18.977246951552356,-144.08389434324454,1
36-50,Widowed,No,Homosexual,C,D,-160.70210391859808,1.6836161793790452,E,B,A,-11.611495869898274,45.57512299012127,B,-101.28425816092654,B,-124.26850995791092,-72.10776607188811,-29.444500850827144,174.99095910821458,1
65+,Single,Non-Veteran,Heterosexual,D,D,-24.667477679950988,-79.66319410559463,A,C,C,28.74837961996155,54.61702899676766,E,-64.09298333945361,D,-46.53682437079738,34.231484118354686,33.71607247005908,-165.88162109568222,0
26-35,Widowed,Yes,Bisexual,C,A,157.94028845809575,-33.61768179410258,D,C,E,71.06489097863204,-11.9958995455063,C,-38.73001957558595,E,-21.296992753580238,-27.15169686928945,32.713397078806494,316.6123290707537,1
51-65,Divorced,Non-Veteran,Bisexual,E,D,48.33362610881093,103.30086040218913,E,D,E,15.458118436310192,60.22656117594026,D,-38.166437164249366,D,-48.14285280873848,77.40062041808318,-34.23067747617983,34.33237646606228,0
65+,Married,Yes,Bisexual,D,E,-107.72746186369926,183.15819126441838,E,B,A,-101.86484147375405,125.40727256243649,D,44.300559278054415,C,48.54033053136456,151.99967756286097,-73.99357672663956,13.681178714527464,0
36-50,Married,Veteran,Homosexual,C,C,154.54011824965684,-27.388137039422023,A,C,A,-202.53985273398055,41.686422054062255,E,139.64760293473458,B,-90.64624506788708,126.17074915836362,-160.40835350171707,-89.06586826732848,0
36-50,Widowed,Veteran,Other,B,E,44.09184864033451,162.82266040194858,A,D,D,190.79592262472386,-50.156130125718754,D,-73.67122225753893,A,77.61447337947553,166.47331999704664,-61.511933806913454,25.84229369064731,0
51-65,Married,Yes,Other,B,B,-19.85568218142457,-65.90144055442497,A,A,C,-97.91499603548843,69.21189852654751,B,34.08453363260076,A,-92.33296733247656,68.08157911115802,-86.99010818495803,33.797350871476326,1
18-25,Married,Yes,Bisexual,D,C,-96.06259999991296,88.80145845770772,E,E,E,-12.242862403580258,-164.7976036857064,C,4.510567519110862,E,-69.36371389761727,-2.466208047010674,-75.5457044019417,-213.32427640156507,0
26-35,Divorced,Yes,Other,C,A,-78.69746859368544,-68.6611058565106,E,C,A,-161.88637038633527,-150.7082544693188,E,-91.72771705757394,C,100.16044253406389,-90.59944467517049,127.57470475643674,-25.061053142319338,0
18-25,Divorced,Veteran,Heterosexual,E,D,-63.132720749987094,-72.35717501675961,A,D,E,-167.92078507481637,66.36746540293205,A,-37.86838468453133,D,64.38450795590576,112.00089099022617,29.266091376226335,-90.25740461921006,1
65+,Divorced,Yes,Other,E,C,-65.82375904467243,180.8109757025413,A,B,E,31.389804998497972,123.07149436569769,B,41.211783627979145,E,-119.2177401422899,1.4454049361531762,51.5913101188812,-96.49836529225233,0
