Nationality,sexuality,marital_status,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
India,Homosexual,Widowed,26-35,B,E,117.99683062161637,A,13.675112292169523,57.58359303694647,112.92176181072688,E,A,C,26.27284355089539,128.9324625146813,54.94572001199811,1
China,Other,Married,51-65,D,A,87.96673217215094,C,102.8534561984792,38.79575754339214,-149.11401927783484,D,A,E,-25.956372846264507,57.98934745851785,-26.613489474352615,0
Germany,Bisexual,Divorced,36-50,D,A,46.913279959729124,C,92.6423452577549,107.0800703641753,154.4256241167278,A,A,D,75.3842828461829,74.12097456272721,-162.11628778684297,1
Germany,Other,Single,18-25,D,A,-18.35259542933148,D,-139.4067603488805,58.409620867680246,-179.03666119721683,A,D,D,35.28065506997041,-280.9321004856046,-163.2926352934571,0
India,Other,Single,18-25,B,E,-63.89075830839086,D,-155.87152077521083,91.96234197172969,-107.04631146384081,C,D,A,-12.46361651234737,69.25780536331182,48.438073284522225,0
Germany,Bisexual,Married,36-50,E,D,176.93070215339176,C,42.24031793757593,112.60311826264709,-0.31178682891228654,A,D,E,-18.190989367716988,92.33768945526589,-74.40649638322252,1
Brazil,Heterosexual,Widowed,18-25,C,C,-199.15012068629346,C,-15.211774499670172,116.74359288514688,77.3649903878385,B,A,B,-17.699715353176572,44.950016665059216,36.039620725206554,0
Other,Other,Married,36-50,C,A,-25.43788857676126,E,9.815914154743247,-116.38155314859773,-169.04921713183657,E,E,C,58.92824184789023,7.2258661559866395,-33.323897780947746,0
China,Homosexual,Widowed,36-50,D,D,42.70990779948087,A,163.73741003942231,-251.12504637159972,-99.05835340650304,B,A,A,114.72743559807942,-84.98707154344787,-57.65594407569476,0
Germany,Other,Married,36-50,E,E,-41.65674799252166,C,89.64296950090652,68.61625600042198,104.94269509296635,D,B,D,18.19920859130563,67.4681003373241,-10.67278981764845,0
UK,Other,Single,65+,D,E,-165.20205362778844,A,-47.66119274515578,210.21910631173148,-83.69623611052427,A,C,E,-196.32425578873008,91.34683950639374,0.0728673115207575,0
India,Heterosexual,Married,26-35,E,E,24.134015970583345,E,-13.993309031999498,109.00229549563865,-99.18185526305457,B,C,D,-2.551722455903339,-63.34708914182616,116.65661604876381,1
Brazil,Other,Widowed,26-35,A,B,-39.9907866401951,E,41.927965730060144,128.50948467357998,116.0461371355362,E,B,E,16.950944721034897,139.05190885261467,302.0900987657774,1
China,Other,Divorced,18-25,B,B,-85.33308371612821,C,55.96959562483826,-144.3961306325064,75.53224040475554,C,E,E,-55.83846404468095,-46.87011402245638,154.93738705074702,0
Brazil,Other,Widowed,65+,A,D,-70.24335222622406,A,-114.63136735187187,-22.743361212037588,126.40975539807305,D,E,E,-121.64938090539725,6.268064234569673,26.43750919396378,0
Brazil,Bisexual,Widowed,18-25,C,E,26.11391487562843,C,222.9734391106089,-75.12843997131547,-46.56274742858234,B,D,C,25.909318376921743,51.05218039806463,66.94240374886333,0
UK,Homosexual,Widowed,18-25,A,A,-139.6084076083978,A,87.7587144846033,5.751365804604647,-339.5225745742581,D,E,C,-11.37899847079319,5.101883391521342,39.95016196683695,0
UK,Homosexual,Divorced,65+,E,A,318.37366036807737,A,-69.38541398212226,23.694696460023053,45.95833658439045,C,C,E,-92.03457384364572,-113.15181978635714,41.85727290579938,0
Mexico,Bisexual,Widowed,36-50,A,B,92.15754783722282,C,8.196229319518585,79.0463313439653,-16.81394410771271,E,E,B,42.57097051907892,-52.39127061851552,156.811547089471,1
China,Other,Divorced,26-35,B,A,-246.54599708484452,D,-169.5314292124264,21.37891370038645,21.95243095295423,B,D,E,-179.342343963573,-174.69286948964776,-79.90029428581377,0
Germany,Other,Married,18-25,B,A,74.41442691385404,A,125.76904188252209,114.82880579945129,100.20477595125004,A,A,E,-83.43640724306812,-124.84288930240162,-18.2942735161952,1
Brazil,Heterosexual,Married,51-65,E,E,-86.25900522573437,D,44.845111851331716,-244.6694355400198,23.836279272865408,D,B,C,-40.98583522820937,47.747957824104155,-196.75851728167473,0
India,Heterosexual,Married,18-25,E,E,-84.39949306920859,A,-9.306436054144545,-44.754876079907945,38.89593634965844,D,A,D,105.28474991892924,-81.66677378202913,-44.4574342151804,1
Germany,Bisexual,Single,65+,B,C,-104.87023535043703,E,135.75017191810215,61.438703659094344,-32.87035760126199,A,B,E,74.9455785950962,70.96944718921333,-29.31667705250621,0
China,Heterosexual,Married,36-50,B,A,55.35863449421944,B,64.85009718480961,-9.917689828628324,-175.44444810506846,D,D,A,21.25323580217112,83.86083937892049,6.593212433596843,0
UK,Heterosexual,Widowed,36-50,E,B,81.74137771757184,D,155.61328466675764,-129.64750511944706,-183.12815381919032,C,C,A,130.404463233237,72.17537332791257,-68.51075734768898,0
UK,Homosexual,Married,51-65,D,D,-45.01915552554786,A,1.3398569520489758,-36.447258552133064,-11.37810087121028,A,A,A,56.695121756593636,-54.44227683074801,80.90850002355764,1
Mexico,Heterosexual,Widowed,26-35,A,E,-80.31659914828256,B,234.56812393753341,-48.18036252761757,159.04079997538426,A,B,B,-12.996533386540893,88.8166436309486,-78.07203702313869,0
US,Homosexual,Single,51-65,D,A,50.798955875223726,C,-206.39855269450916,-143.10398974533248,98.11345260095084,B,E,E,72.45151461170192,164.76130400573985,189.37835474805905,1
Brazil,Other,Married,26-35,C,B,-146.6389049956654,D,22.704528692869403,-138.91393351600425,89.10367577515046,C,C,B,193.01784076283124,-115.41245122107424,6.321031907897814,0
Brazil,Other,Married,36-50,E,E,-41.7528607055977,C,208.09908842539357,-124.21738016528971,-75.48574382334411,C,A,A,-80.98497933566517,94.05134595519824,-223.60020813093988,1
US,Heterosexual,Widowed,18-25,D,C,-106.74951484720023,B,-12.248868444750887,-5.012860554672724,-67.64743861033486,A,D,C,11.676025138017874,-136.16096708414014,28.579209704041208,0
UK,Heterosexual,Married,65+,C,C,61.569316694637436,D,111.0396061335841,168.26644636003684,198.76467336068228,D,D,B,94.23196238725828,-90.63837884038185,26.515241596873395,1
Other,Homosexual,Widowed,36-50,C,D,-6.266620490431761,B,-80.15153614276159,182.62634168075076,-113.42760630770702,B,A,A,-112.27794645229383,31.79348763109161,22.559030791515838,0
Brazil,Bisexual,Widowed,51-65,B,E,111.61138078775382,B,-205.35045733466077,29.36596044550023,-88.55043066409843,B,B,D,7.0239109236945945,-13.75425523280915,-84.86530188769798,0
Germany,Bisexual,Widowed,18-25,A,E,105.27791655988787,C,-161.18339372810962,38.62643916153373,236.04492464726806,E,B,C,53.24805234996145,-48.156193270146915,8.846810081896013,1
Brazil,Other,Married,18-25,C,B,-86.25805162576809,D,59.510630841333025,103.59630707699334,13.304965711009723,C,D,D,-214.7979827121497,11.227938636203834,180.4870579954256,1
Other,Heterosexual,Single,51-65,D,B,172.9849046541044,B,86.83885894718067,93.78533965528398,-19.738977323604384,D,E,D,-22.573503520191306,41.45927575577104,-174.20381276761668,0
India,Homosexual,Married,51-65,E,A,-73.51811385788962,A,93.76891906122167,-99.51505324131438,-61.87834750092126,C,D,C,97.06412713108324,215.31934367377806,-51.54617440693947,0
Mexico,Homosexual,Married,65+,E,E,-282.37092119317794,D,-280.9178965924898,-2.0239861347626635,70.26729816772391,C,D,C,59.665516673772615,46.13296639076239,105.29680162304835,1
Germany,Other,Married,36-50,D,B,-122.45523942193333,C,-142.74240253091827,102.09386222778774,-59.05965812748202,B,E,E,-10.398776238812985,-50.565378108009995,210.45809232320997,0
Germany,Other,Married,65+,E,A,61.18229144293868,B,-51.548691864781084,52.547883684473305,-7.643986409439613,D,D,E,-151.25533938044236,76.44666783690876,-12.147823837366074,1
Mexico,Homosexual,Married,65+,D,D,-176.16170677595193,D,7.371392589631075,143.25400453090683,28.742402543862127,C,A,E,-167.63919859553025,-115.32170866757967,-83.09147280609803,0
US,Other,Married,51-65,D,E,-215.41566355538504,C,-91.74861000414731,179.86755069965682,-2.609162927976226,D,C,C,62.00405552742361,3.8811854158774577,17.398152181418194,0
Other,Other,Divorced,51-65,A,C,180.61709200310088,C,17.44603306058404,40.05405473403221,53.99074514657434,B,C,B,2.921624376897581,-128.1874970840397,-77.8711440861462,0
India,Homosexual,Single,26-35,C,E,9.935254338290019,E,124.50025390880548,6.370951567614973,41.32864233493472,E,C,E,115.91422165247806,31.476923918194068,-237.58444206147348,1
Other,Homosexual,Widowed,51-65,E,A,-66.2134176550229,C,-69.80535613151821,37.93782835462352,-9.000698391181366,E,A,B,-123.8565463138385,55.994840312274455,-40.84713262505802,1
Mexico,Bisexual,Single,18-25,A,E,-213.9215088190815,E,74.02279803802601,-43.76894608017753,-142.1450565610633,A,D,C,-62.985253158430574,119.7582762265549,-68.01422790070107,1
Other,Other,Divorced,26-35,B,D,-20.223666588407173,D,-52.83202189511308,-27.84466140670443,181.1008155339213,C,E,E,-3.2484773404124154,-22.25239229772106,137.14171359182365,1
Germany,Heterosexual,Single,65+,E,D,140.18674029951546,C,57.13731653087076,-130.04422934302673,59.072533061036836,A,B,A,-89.72229888971998,14.836592160552595,-232.34270213858287,0
China,Other,Single,26-35,D,E,-172.74843545487013,C,15.85954077195498,120.42844383246174,-54.87047012788294,E,E,E,-14.515495779909394,-0.657930655146751,113.62813111476243,0
Mexico,Bisexual,Divorced,51-65,B,A,-39.66325404568665,C,-24.18117096204801,-44.66799021288113,16.456640552591733,D,D,C,79.66027219884697,-190.54055201741738,16.17514798455407,0
US,Homosexual,Single,18-25,D,C,-138.3421935758539,E,199.85335108001422,42.05571838417989,27.663907523102676,D,B,D,-72.12171975866111,-213.4326515068567,39.22840838379062,1
US,Other,Married,18-25,A,B,-47.34330723198795,C,60.80070290661791,68.7157129502768,14.429389830585126,E,A,A,-32.94047734121058,-105.0397675085621,92.57723534891514,1
Brazil,Bisexual,Divorced,18-25,B,A,11.581324072240452,E,123.74573365169323,60.15280301230217,73.56924434625537,D,D,D,-21.4849589120762,-22.338350603532803,-60.38527265969098,0
UK,Bisexual,Married,36-50,D,E,154.66137040851405,D,-16.526378623878394,-48.71597822991499,-136.54318249812917,D,D,E,143.1880139908451,-148.65531696514023,-70.98483941601323,1
Other,Bisexual,Widowed,18-25,D,C,-48.452481995911626,C,77.40326231907085,66.34435387918076,62.04926328904533,A,C,D,-26.953164679511765,26.67820611912096,-225.9410098468956,1
Mexico,Homosexual,Widowed,65+,D,D,-91.35681466604399,C,-72.68042791169108,112.09503974100161,31.5332598709184,C,C,A,-4.970860186217127,-5.619529552933928,12.01097683660865,1
India,Other,Married,18-25,B,C,-184.35134351545702,E,-214.63751744491165,-20.1773053451557,-98.20207284607979,A,B,C,50.610054162868146,-46.07785770086859,34.0483345206458,1
Mexico,Other,Widowed,65+,C,C,25.90319006174731,A,-36.46977060647763,208.45791735591166,118.54273209618415,B,A,D,30.294208365566387,30.737872889349916,120.2077440883091,0
UK,Bisexual,Widowed,18-25,D,B,68.23804523526363,E,-7.902803667660637,-169.7128045927439,-103.74610391500691,C,B,E,100.18447809014654,61.21911566664291,-47.90919103392191,0
Mexico,Other,Single,65+,C,A,138.81439068144692,C,26.77754119084052,86.576993179871,-33.436817137887445,A,B,C,-137.99524333152436,-32.98919375722609,18.42007963250006,1
UK,Bisexual,Married,65+,B,A,-17.290452722937573,D,-169.01847550150967,-0.23041584393491418,-55.57305934952437,B,C,A,69.04158651059458,-41.63496684509159,147.45316509554553,1
UK,Other,Married,51-65,A,B,145.23429704709264,A,-126.38752777627515,-3.8475598148378665,-49.322203978329796,B,D,A,-104.43235223129561,189.67057133333432,-161.66141259285394,0
UK,Homosexual,Widowed,51-65,C,D,-17.46516893641888,E,-23.277863363044574,-138.63039373058626,-39.633993465137245,A,C,A,-57.75887059062009,114.57761844731675,-73.15825807579417,1
US,Other,Single,36-50,C,C,-16.09757082387049,C,62.30867117664282,155.08395559701614,29.56604025469834,A,C,E,147.65527789226024,-186.34977734243694,20.821971232493457,0
China,Homosexual,Single,65+,C,A,68.20926545909899,B,50.73640966608796,-33.9947727909533,-60.769893033993036,D,D,D,144.46096976744093,155.78456924465678,-14.962489090434575,1
US,Heterosexual,Single,18-25,E,E,-76.04550101275697,C,54.06631555398782,18.576292259658764,-26.0222061256292,E,C,C,-24.647432158379566,-135.0389908137778,-103.74317854835698,0
Mexico,Heterosexual,Widowed,26-35,D,E,-108.67735361132549,D,55.68548793699153,183.5360757771356,68.95254727449517,B,B,C,-233.5640056063007,91.02311076241254,-64.04669945705523,0
UK,Heterosexual,Single,36-50,C,D,-40.32786840365181,D,-113.2804237393707,-5.709472127978836,24.85473508733064,E,B,B,-33.262068056683376,-18.791110353691412,-96.05627612030821,0
Germany,Homosexual,Widowed,65+,E,A,109.41422947110652,C,55.40498500139336,65.88071216646034,194.57812219485666,D,A,E,-29.951377794877672,-7.503557751932134,-20.026614711252506,1
Mexico,Homosexual,Divorced,36-50,A,A,90.63829557470898,B,-27.526723415814118,63.739147244225904,-53.34242951273096,B,D,C,-131.16178685252987,28.183219822818433,21.454068118459936,1
US,Heterosexual,Married,26-35,C,A,107.78416457625659,E,-12.853468276194407,-13.675908481160793,-37.70001655337359,C,A,E,208.9006912023359,89.95827406000973,-31.01106195698233,0
Germany,Heterosexual,Widowed,51-65,C,D,33.620108520489445,C,203.32001128986136,-85.21036059470455,83.18321197121759,E,D,E,-131.92725597107818,81.7939312265755,-54.87658300697448,1
Other,Heterosexual,Single,51-65,E,E,136.80067764171267,B,-87.7987872769878,-110.51425123170388,-71.59068861885072,A,E,C,-131.0881671560362,94.49181905146756,42.858169614570116,1
Other,Heterosexual,Married,36-50,B,C,121.62238008076318,D,-6.105271818988941,-144.23122146099973,49.54037831807268,D,D,B,-22.47386544492396,-49.58035142561869,-99.15693291027863,1
China,Heterosexual,Single,65+,D,D,-50.0658300436876,C,-40.38092753612904,-29.94223601992057,-11.178954543456758,A,B,E,124.08323590667774,-71.15567321844672,-66.96947875955857,1
US,Bisexual,Divorced,65+,B,B,-70.62358076918657,C,-29.648291682910184,27.813260565481603,-131.8033708191041,E,B,B,-80.34111130357155,-46.20280789651504,-4.223682670836655,1
Brazil,Other,Widowed,65+,B,B,-54.378546073471426,E,64.84816218848961,25.44701200081304,71.14826393988331,E,C,E,-105.52336865848153,43.380787776146626,23.099055145881763,0
China,Bisexual,Married,18-25,E,B,11.07600758704637,C,7.348210682390696,93.37305233479691,-26.159295044094534,D,C,B,135.5763084006097,77.90314343277606,108.84746878870584,0
India,Other,Married,26-35,E,B,159.09587297522717,C,-46.970642299047746,23.55542626029726,54.265120100040654,E,C,B,141.45686051789463,-7.525497806511687,-48.18054456440336,0
US,Other,Widowed,36-50,B,A,-28.38259823082801,E,195.0619898361404,47.98974218182155,-54.43061235223181,D,B,E,117.60275242063581,-45.09273874167295,-150.27128606404705,1
Other,Heterosexual,Divorced,65+,E,A,84.21975921423565,E,-21.48994225086477,-108.90950982626578,-5.147925938434988,C,A,C,87.26087882449976,-162.00117250435423,118.22160880568688,1
UK,Heterosexual,Single,51-65,C,A,33.832154822246395,B,-5.526723783579092,89.69927665781194,35.155877739129245,B,C,E,-92.67333578459235,-95.66115072962369,175.62392623572094,1
UK,Bisexual,Single,18-25,A,A,-16.35877681792091,C,116.862885629541,-52.174215971699056,33.55085490427174,B,A,D,-53.529053417829566,18.197482547305594,86.76448053335176,0
Other,Other,Widowed,18-25,A,C,-121.48416217083215,B,-45.073988613995624,5.777433220351503,-102.11423601280225,D,E,D,21.065964801553168,99.14241883394703,-1.9642105328966313,1
UK,Heterosexual,Single,26-35,B,A,-117.20600602920138,E,-260.86316854394323,-21.7652913930277,-62.54001561031027,E,B,B,59.0737169134842,50.15236085722072,-215.85322574363852,0
Mexico,Homosexual,Married,65+,D,E,8.621845375576392,A,69.68016926442633,-18.900844247118744,-148.00888529670615,B,C,D,98.75838282902913,-33.91002083661265,75.09376175921075,1
Germany,Heterosexual,Married,18-25,C,A,74.82542511825908,A,70.51919079130829,40.32566081679866,-78.50378229175516,C,C,E,5.7203977828578,-246.15525127164977,-58.41943403357065,0
UK,Homosexual,Widowed,18-25,B,D,59.346120802446,D,-88.77561147286889,95.73262282658185,-39.644337774836835,D,C,E,141.73518560512665,15.922458211600215,-34.77171603063583,0
US,Bisexual,Widowed,51-65,B,E,76.80779859729968,E,109.21272468157252,172.04564922700004,-24.18771877464902,B,E,B,141.5151099256809,-30.368087172151125,-31.598602231656557,0
Mexico,Bisexual,Divorced,36-50,E,A,-57.17712209647951,B,-138.7609306957341,17.13336153682928,70.69975335619326,D,D,C,66.79580717705572,-92.59333908510956,-105.99275183536685,0
Germany,Heterosexual,Single,36-50,D,C,23.864286835112637,A,99.60723911744236,-36.06071922745227,-25.897271394469534,C,A,C,3.318378119838658,-35.0721386146117,106.89078356530031,1
Germany,Other,Married,36-50,E,D,123.17460166980003,D,18.98380066073047,-9.150562069559706,-62.89497480658754,D,E,B,49.44707441578496,98.12733436054489,-48.31780815610414,0
Brazil,Homosexual,Married,26-35,A,B,-65.65202429255606,A,-20.520296529031825,21.004954904067187,-232.53565406179874,B,D,E,-64.76994027361678,29.92226358997343,-81.94059044767268,1
China,Bisexual,Divorced,65+,C,A,36.06490112468813,C,-30.31403025285273,-251.12657693303885,-37.97008640721879,E,D,B,203.07272806352853,24.960228526784256,-159.81244521029762,1
Brazil,Bisexual,Married,18-25,D,C,-86.96088519668953,A,3.9035704428665907,59.53218488989952,113.69332161089287,E,A,D,75.75198231178743,-79.10096876446923,86.39546172011242,0
Brazil,Bisexual,Divorced,26-35,B,A,-51.00357432257038,B,31.385384060316944,157.37840039444035,-40.51979450108372,A,C,C,-20.443192381926025,-10.676267997261933,-99.6371644821747,1
US,Bisexual,Widowed,18-25,A,D,8.664827843306268,A,-122.05682297200686,148.75312978831417,46.57162190197744,C,C,A,48.354780046631554,-148.82974092397322,87.40047268888556,1
UK,Bisexual,Divorced,51-65,E,E,257.90127327913723,D,-117.6014821032738,57.100921910728175,-64.55244886773755,C,C,A,-88.74083812942959,227.67524853045225,78.98780725747673,0
US,Homosexual,Divorced,51-65,D,D,-65.92881231650749,A,-146.25041814746393,66.51665105721885,-103.45066429590572,C,C,C,-115.94542091892568,15.833519076510052,-125.2736354145753,1
Mexico,Heterosexual,Single,18-25,A,E,-69.8866715181516,D,-52.38664610360503,-74.15273104336585,4.879786783408224,B,A,D,-187.95571726427312,-83.72053690549834,12.73013009015871,1
China,Homosexual,Single,65+,B,D,-72.45733513657962,C,-8.03854709325763,71.50579518551837,126.77480315583188,B,E,E,-177.8599978152115,-21.40222279786631,173.9100393902246,1
