Gender,country,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,target
Male,India,26,37.99174770299656,B,B,A,C,0
Male,China,82,23.653552390339527,A,E,C,A,0
Female,China,77,42.34986747846962,C,E,E,A,0
Other,Mexico,61,-137.29800401874772,D,D,E,C,0
Non-binary,Brazil,92,-17.60264472602382,E,D,A,B,1
Non-binary,Brazil,37,-84.69409952928017,A,B,B,D,1
Male,UK,39,17.003949886982255,A,B,B,B,1
Other,India,77,-119.64010907146469,D,B,D,A,1
M,UK,30,-3.4066488207157986,C,B,B,D,0
M,UK,60,-43.86198193271962,D,E,E,A,0
M,Other,96,-8.808391463728887,B,E,A,C,0
Non-binary,Other,76,109.04085533402552,C,E,E,A,0
Male,US,33,-54.377288506613574,D,A,A,A,1
M,UK,94,-103.70311114843764,B,A,D,D,1
Female,India,42,81.65706047222162,D,E,C,B,1
M,India,83,-70.00880090320535,D,A,D,E,0
Female,China,77,121.13648228011617,D,A,E,A,1
Male,China,71,-139.54376538912842,D,C,C,A,1
Female,Other,24,111.70422799760156,D,C,A,D,0
Other,China,74,-112.74081669613231,C,E,E,E,0
Male,Germany,53,-16.7585177000529,E,B,E,B,0
Non-binary,Germany,93,-28.91608429539841,E,A,A,B,1
Non-binary,China,79,151.78007480794716,A,C,A,C,0
Male,India,96,120.18743031143404,E,A,B,A,1
Other,Germany,68,153.72721158219284,D,C,D,D,1
M,US,40,-14.910559115860783,A,A,D,E,0
Other,Germany,89,-43.136171615674634,B,A,A,A,0
M,Germany,61,-4.431547246204243,E,C,B,C,0
Female,Brazil,82,-51.78524692146655,A,B,C,D,1
Other,China,49,-20.972073354340683,D,E,B,A,0
Other,Brazil,58,158.93052642402907,A,A,A,B,0
Female,Other,27,-46.08756743242699,D,B,B,A,0
Female,China,23,44.54274710683034,D,A,C,B,1
Non-binary,China,18,-160.6304217435039,B,C,B,B,0
Female,Other,38,-42.6735953756518,D,C,C,E,0
Male,Mexico,23,-39.29237621703288,C,B,D,D,1
Female,Mexico,35,85.29886665982983,A,E,C,E,0
M,US,50,-73.3955810541774,A,E,C,C,1
Non-binary,Germany,75,7.402487826240657,E,B,E,C,0
F,UK,86,-227.52649873424895,B,C,C,C,1
Male,Mexico,74,-66.91675923183013,C,E,D,C,0
Female,India,97,-122.00873290026495,B,A,E,E,0
Other,Other,47,-105.30479952047412,A,B,C,B,0
Other,US,82,34.962689560846094,D,B,D,D,0
Non-binary,China,29,14.972224196165405,E,A,C,D,0
M,UK,85,123.48369224309064,E,B,B,D,0
Male,China,31,2.0712761114321627,C,A,C,C,0
Other,US,86,-69.82809903359248,D,B,E,E,1
M,India,30,15.185384986675379,E,A,D,E,0
Female,Brazil,47,-42.57919844299255,B,C,C,C,1
Female,US,47,122.09021033213634,A,A,A,D,0
M,China,89,-61.78202484380388,B,A,D,C,1
Male,Brazil,86,79.89233900753467,C,D,E,E,0
Other,UK,39,41.49470240378413,E,B,B,A,1
Other,China,58,-20.50432740994638,E,A,D,E,1
F,Other,32,-80.79483900379012,B,E,E,C,0
Non-binary,India,52,-43.44138895391318,D,D,B,A,0
M,India,68,-82.48864875496793,C,D,E,B,0
Non-binary,Mexico,79,-57.41148124921204,E,E,A,C,1
Female,UK,39,73.62387715888046,C,E,A,E,0
Non-binary,India,90,-143.0782924721616,B,C,D,C,1
Male,China,69,95.98422204538592,C,D,D,D,1
Male,Germany,86,-115.21098691243768,D,A,C,B,1
Other,Germany,49,176.06141782681206,B,A,D,A,1
F,US,52,153.5248863217941,B,C,C,B,0
M,India,24,102.90719614917501,A,E,B,E,0
M,Other,97,72.47412597316351,C,B,C,D,1
Non-binary,US,30,-65.37539261671074,C,D,B,D,1
M,Mexico,78,-31.267285524759064,B,A,A,E,1
Male,Brazil,47,13.943242708219467,E,B,A,C,1
M,Germany,96,-140.78721139491202,E,D,A,A,1
Male,US,59,106.04364231553546,B,E,B,C,1
Other,Germany,54,-105.61026343504582,E,C,D,A,1
F,Germany,86,103.01381461786912,A,C,C,D,0
M,Other,55,-226.44443359377982,E,E,E,C,1
Male,Other,25,-71.38199195343662,C,E,E,E,0
Non-binary,US,53,95.42673558313007,A,B,E,C,1
F,UK,46,-80.38889603939322,A,B,C,C,0
M,China,26,59.46583223208547,C,C,E,D,0
Female,UK,34,-118.16605820036385,D,C,C,E,0
Male,Other,62,79.03429632897917,D,C,E,B,1
F,India,36,-19.919745965154352,B,B,C,D,0
M,US,91,166.65852714543843,B,B,B,A,1
Other,Brazil,49,-86.1987291973575,D,B,B,C,1
M,Other,54,72.09813880238337,C,E,E,B,0
Other,India,32,94.01548427908303,A,A,E,A,1
Male,India,91,-151.7355079796144,D,C,C,B,1
M,China,19,119.02265585561057,B,C,C,C,0
F,Brazil,22,22.76929059647209,D,B,B,B,0
Other,Other,71,-99.83158229126042,A,C,D,C,0
Non-binary,Brazil,86,120.16212207471575,B,E,B,A,0
M,UK,83,107.13170952153965,A,D,B,D,0
M,Germany,90,7.449330067711964,D,C,E,A,0
Other,Other,46,-6.2393264628428735,B,C,C,D,1
M,Brazil,33,-91.30026629343749,D,C,E,C,0
M,US,97,91.21549432128855,E,E,B,A,1
F,US,89,-55.33042474655721,B,D,D,D,1
Female,China,69,-191.4015418135548,B,D,D,D,1
Male,Other,45,-20.259901929335324,D,D,B,C,1
Female,China,95,-4.33566043206299,A,B,A,D,1
M,India,38,-112.32480924365898,A,C,D,C,1
Male,China,75,63.57419612965196,D,E,D,B,0
F,China,61,-10.81569885721926,A,A,C,D,1
Male,US,55,60.35344289200783,B,C,B,C,0
Non-binary,Brazil,64,157.97109461675564,C,C,B,B,0
M,Other,78,80.55509866713867,A,C,E,D,0
Male,Brazil,71,-161.933851279477,D,A,B,D,1
Male,China,70,-70.95625602912365,B,A,B,D,1
Non-binary,Brazil,88,10.557411124715264,D,A,E,C,1
M,US,91,48.39520797546033,B,D,E,E,0
Male,Other,73,-100.27618279898614,A,B,C,B,1
F,China,92,126.89525076754838,A,B,C,A,0
F,Mexico,89,91.25072151268067,D,A,B,E,1
Male,China,40,-27.513955112264604,C,B,E,C,1
F,UK,30,49.74548033377407,E,A,E,B,1
Female,Germany,36,98.75055900499137,A,D,C,C,1
Other,US,68,147.65051981705614,E,B,B,C,0
M,India,80,132.54519308421223,A,A,D,B,0
Non-binary,UK,88,-117.98970766087744,C,B,B,C,1
Other,India,99,-2.694158914988458,C,E,C,E,1
Non-binary,Brazil,44,-76.81788661491952,C,B,C,B,1
Male,China,35,-236.55554948123356,B,D,D,B,0
Non-binary,UK,52,87.66040756925251,E,E,B,B,1
M,Brazil,28,97.6549958345982,A,A,D,A,0
Female,Brazil,51,2.322698202197733,C,D,D,A,0
M,UK,99,-247.0630801168173,D,D,C,A,0
Male,Germany,86,122.32602171572562,B,E,D,E,0
F,China,21,36.88618269185621,E,C,E,D,1
F,Brazil,68,67.54422475911929,E,B,C,E,1
Non-binary,Brazil,22,180.9167152421696,B,D,A,A,0
F,UK,96,79.4008906633036,E,D,A,C,0
Female,Germany,82,5.170436719177717,E,A,A,E,1
Other,Mexico,34,51.02128856219624,E,D,D,C,1
Non-binary,Brazil,53,-169.4123678812751,A,B,C,D,0
F,US,46,95.14053552160742,B,C,A,B,0
Other,Mexico,83,-72.81880133675081,A,D,E,B,1
M,Mexico,18,34.5492445975081,C,D,C,B,1
Male,Germany,58,-151.71056364036411,A,E,D,C,1
Other,UK,31,-51.46039129992176,A,C,A,E,0
Male,China,21,70.56790988146162,C,D,E,E,0
Non-binary,UK,40,-142.86002450907756,E,C,A,D,1
Non-binary,India,79,-47.46271665008885,E,D,E,B,0
M,Brazil,90,-139.5938215341139,C,E,A,D,1
Non-binary,US,69,179.56878143370818,C,D,D,D,0
Male,Mexico,98,23.951159675450725,B,C,E,A,1
M,UK,87,68.63171720498369,D,A,C,A,1
M,Brazil,33,58.823835711625584,E,D,B,A,1
M,Germany,77,64.0846265573967,A,A,E,E,0
Other,UK,60,42.26529118058704,E,E,E,D,0
F,UK,29,-123.9289714243078,E,D,C,A,0
Female,Mexico,47,130.24623384230392,D,B,A,D,0
F,Brazil,79,28.028103225042795,D,C,C,D,0
F,India,68,-4.880911512992321,A,B,B,B,0
Non-binary,Mexico,46,-156.76012143468168,D,D,E,E,0
Female,US,18,162.10155491005722,D,D,C,D,0
Other,Brazil,41,-78.67898873729092,C,B,A,C,0
Other,India,45,79.22957059916455,C,A,B,C,0
M,Germany,25,-20.1991701476728,D,C,B,D,1
F,India,62,69.07153575480379,E,C,A,A,1
M,Germany,79,-20.244099705547267,B,D,D,C,1
M,Brazil,31,-89.37350948741162,A,D,D,A,1
Female,Germany,56,182.89152148853643,E,A,C,E,1
Other,UK,60,102.77160083420256,E,B,D,A,0
Male,India,62,-108.05204322479109,A,C,C,E,0
F,Brazil,24,151.45337885427045,B,A,D,E,0
Non-binary,Brazil,65,-33.77745251618835,E,C,B,B,0
M,Brazil,67,-157.60141777268404,D,C,D,D,1
Other,UK,83,60.40031745190112,E,D,A,A,1
M,China,26,104.31344806821951,A,D,E,C,1
Non-binary,UK,60,154.70526709366467,B,B,C,E,1
Other,UK,88,100.39840774999986,E,E,A,E,0
M,Germany,90,82.71181974072313,D,B,B,C,1
Male,Mexico,91,60.88159496797885,A,D,A,E,1
F,Germany,97,42.09925299703382,D,A,C,C,0
M,Brazil,38,-43.241851878714,C,B,C,C,0
Male,China,55,22.386675284989778,A,B,A,D,1
Male,US,35,-136.74034280339725,D,D,D,E,1
Non-binary,India,24,-30.381568841666727,B,A,E,D,1
M,UK,70,143.94019018589663,A,D,C,E,1
Female,India,62,173.82729713399524,B,D,C,D,1
Other,Other,92,11.735512114533341,E,D,B,C,0
Non-binary,Brazil,33,-76.57216241689179,B,B,A,B,0
Male,Germany,55,259.5091528198699,E,E,B,E,1
F,UK,61,122.50478344603233,E,E,B,B,0
Male,Other,36,91.7184187336795,D,A,A,E,0
M,India,51,-44.806143016030916,E,E,A,B,1
Non-binary,Brazil,32,-27.571217193903845,E,B,C,E,0
Other,China,46,7.293730454837285,D,C,E,D,0
Non-binary,Mexico,89,93.37382817186489,E,B,D,D,0
F,Mexico,46,-135.7172580035395,C,A,A,B,1
Female,US,21,44.08782842347481,E,B,C,C,0
Male,UK,59,32.719570658367616,A,E,D,B,0
Female,UK,53,-55.01624302071701,B,B,C,A,1
Female,India,27,108.2572357553317,C,A,C,E,0
Male,Germany,63,-89.84841778650205,D,E,C,C,1
Male,India,51,-26.908820271689706,E,B,B,A,0
Other,Germany,49,-19.224994455925593,E,A,C,A,1
F,Germany,91,-116.34529795988134,B,D,B,D,0
Female,Germany,70,-83.73352699742699,C,B,E,E,1
M,India,39,-57.855809081218915,B,B,B,D,0
M,Germany,76,-104.5068681546659,D,A,D,C,1
Male,Brazil,72,-48.8260658352811,D,A,A,B,0
Non-binary,Other,88,-72.04818523844746,D,B,B,B,0
F,US,24,133.25581113237868,B,B,D,A,1
Non-binary,UK,49,183.6376683692911,B,D,C,B,0
F,Germany,19,8.60155663821483,A,B,E,D,0
M,US,75,12.65681696940956,A,D,E,B,1
M,Mexico,90,-75.96691511769393,D,B,E,A,1
Male,Mexico,86,-45.751036879166655,A,E,B,B,0
Other,India,54,-147.87071510434276,D,E,C,A,0
Male,US,45,106.64688905255026,C,D,C,E,0
Female,Other,26,-68.46151324589171,E,E,C,C,0
Non-binary,India,62,-136.53717717720286,D,B,A,B,1
Non-binary,Mexico,82,-17.956805091709498,B,B,E,E,0
Male,Germany,77,70.77683519169875,A,D,E,C,0
Male,Brazil,23,-26.843350327583913,D,C,A,C,0
Other,Other,39,-96.92236491318114,C,E,E,A,1
Other,Germany,87,-123.34632974546749,B,E,A,D,1
F,Other,75,-66.67220279985531,D,D,C,B,0
Female,Mexico,46,-59.10409546620927,E,D,D,C,1
Female,India,69,-131.2405384728757,C,A,E,E,0
Other,China,82,14.27895269073754,D,C,D,D,0
M,Brazil,33,112.87575821287905,A,A,E,A,1
Other,US,71,218.26155448702477,D,D,C,C,1
M,UK,23,-9.554757509447706,C,B,E,C,0
Female,India,46,29.655297840078482,D,A,B,D,1
Male,Brazil,62,-77.58518503645374,A,B,D,A,1
Other,India,30,-70.05013348406122,D,C,A,C,0
Male,China,99,13.961420565284183,B,A,E,A,0
Male,Brazil,46,76.64491864020835,E,C,B,A,1
Female,India,68,13.271280546641052,E,A,B,D,1
Other,Germany,47,-110.14953610716431,C,C,A,E,0
Other,UK,65,-47.889971613868596,B,D,A,D,1
Non-binary,Mexico,95,-28.411831783536567,A,E,E,A,0
Female,UK,68,-124.55510243902026,E,E,A,A,1
F,China,48,-13.036719396168483,B,E,E,D,1
Female,Mexico,25,29.67323801628566,D,C,B,E,1
F,UK,42,-119.75730752554952,D,D,E,C,0
Female,UK,68,24.437445468368956,E,B,A,D,1
Male,Germany,94,-80.760450948276,B,A,A,D,1
Male,UK,25,111.05665270764035,C,B,A,B,0
Other,Brazil,28,21.252678952561737,D,A,B,D,1
M,Germany,84,60.964138524296274,A,A,C,B,1
Male,China,74,33.6102324412781,B,E,B,A,1
Other,Other,18,46.72622798226409,A,D,C,B,0
Male,China,35,-47.150459638287934,C,B,D,A,0
M,US,70,-83.0909970630864,E,C,D,D,1
Other,Mexico,86,-3.9015583056059824,C,E,B,E,1
Other,Mexico,83,-109.52700149882635,B,E,D,A,0
Other,Mexico,77,-66.3524992791134,E,B,C,A,1
F,Mexico,51,-35.95423430921473,B,A,C,E,0
Other,China,93,-97.59343634367819,A,D,D,C,1
M,UK,35,-100.68893660883593,E,D,A,E,1
Female,US,60,-3.6290479786181837,C,B,E,D,1
F,Brazil,68,-16.03220030924292,A,A,D,E,1
F,US,29,-130.3195652730479,C,E,B,C,0
Male,Mexico,40,-35.896030445057114,D,A,D,B,0
Female,US,87,134.3545976872604,D,B,D,C,1
Female,Brazil,80,-7.232019647402948,A,A,C,C,0
F,Other,36,-73.91479134545726,E,A,A,E,0
Female,Other,24,-54.00202517710081,E,D,E,E,0
Male,China,68,146.17231193075054,A,B,C,E,0
F,US,31,-3.4923963722484275,B,B,E,C,1
M,Mexico,65,-112.31668505362285,C,D,C,C,0
F,Other,30,23.598496976316515,D,C,B,C,1
Male,US,77,-33.87796909702872,C,D,C,C,1
F,Mexico,25,-141.6709399320874,D,D,E,D,0
Non-binary,US,63,-164.6879135572296,E,E,A,D,1
Female,Mexico,49,158.97696669874227,A,B,E,A,0
M,Other,78,-100.4950468501142,A,C,B,B,0
Male,Germany,39,-92.1936321750446,B,C,D,C,0
Other,Mexico,34,131.3364109822531,D,B,D,C,0
Male,China,25,41.812155018167836,B,B,E,E,1
Male,Germany,39,57.193269357658615,E,C,A,D,1
Other,US,38,73.19493704121861,D,D,A,C,0
M,UK,52,2.364731082768682,D,A,E,B,1
M,Brazil,94,3.8184307863324776,D,B,D,A,0
Female,Mexico,30,-222.05067096391096,A,C,E,D,0
Other,China,95,-33.22389193767864,C,B,D,C,0
Other,Brazil,27,24.952613582970017,D,A,D,E,0
Other,Germany,71,-45.698057334286375,C,B,B,C,1
Female,India,23,42.601188221393386,D,B,D,B,1
Male,Other,98,21.40983088356969,C,A,C,C,1
Non-binary,Mexico,58,8.254183055727191,C,E,D,D,0
Non-binary,Brazil,37,-122.89538069171539,B,C,A,B,1
Female,Germany,31,-21.176257868921244,D,A,E,B,1
F,India,42,4.986366603941466,E,B,E,B,1
F,Mexico,59,-18.528719114189375,B,C,A,B,1
Female,UK,56,33.6890304339975,C,D,E,D,1
Male,US,70,108.86575625837493,E,E,E,B,0
Female,China,91,56.391933770630274,B,A,C,D,0
Female,Other,39,44.278628603785286,E,A,D,E,1
Male,Germany,37,54.30380775714864,A,C,C,D,0
Female,Other,92,122.58302126855722,B,E,A,C,1
Female,Brazil,46,-84.22830545987901,E,A,C,C,0
Other,Brazil,20,19.557946469583555,B,E,E,E,0
Male,India,22,166.89161153903078,E,D,B,B,1
Male,Brazil,26,64.31547924438135,C,E,D,E,1
Female,Germany,37,10.766012121759532,C,A,D,C,1
M,Germany,87,-62.94822967682434,D,C,E,E,1
Other,Mexico,98,112.2547812028667,D,E,E,E,0
Female,China,35,28.863009353407037,B,C,D,D,1
Female,Germany,54,-64.48179286175566,A,A,A,D,1
M,Other,87,-82.46963886135127,D,C,A,E,1
M,Other,88,-227.73442678002795,B,D,D,B,1
Male,Mexico,43,-34.909283106435964,D,A,E,E,0
Male,Brazil,22,-170.49166163590587,E,B,C,D,0
M,Other,73,-62.604672507202785,C,D,D,D,0
Female,Germany,91,-73.57590074511472,D,B,A,B,0
F,US,53,-58.19563972676194,A,B,C,E,1
F,UK,85,28.04379035289316,E,B,A,C,1
Other,Germany,81,84.09168007435593,C,A,C,D,0
Other,UK,88,23.106972179080927,C,D,E,E,0
Other,UK,70,-59.996425007780985,B,E,A,E,0
Male,India,98,59.345569518110885,D,E,C,D,0
Female,Other,26,-90.7703889608937,D,A,D,A,0
Other,Germany,57,-38.52587127069072,E,E,B,C,1
M,UK,34,8.943782813880468,E,E,A,B,0
F,India,74,-65.35624927669873,D,A,E,C,1
Male,India,70,-54.63672992661829,C,C,E,E,1
Female,Mexico,31,-60.7143770694327,C,B,C,C,0
Female,Germany,49,15.350940145860845,B,D,E,D,0
Other,US,19,-116.52918767228194,D,A,D,E,1
M,Germany,49,-0.23286679021886503,C,C,D,C,0
F,India,61,54.66234969975782,B,B,B,B,1
Female,UK,42,14.59604492398271,C,D,D,C,1
Female,Other,97,-185.63206948044072,B,D,E,A,1
Other,UK,42,-122.56041985268136,E,C,A,C,0
Female,Germany,61,-61.819593147963715,A,B,D,E,0
Other,China,28,-40.77230407348013,C,E,C,E,1
Other,US,86,94.14581791433807,C,C,C,A,1
Other,UK,35,103.61465998492446,B,C,A,D,1
Other,Brazil,63,-95.26433960938677,A,D,B,E,1
Other,China,81,221.65889814642435,B,D,C,C,0
Male,Mexico,30,-37.86121287900453,D,C,B,D,1
F,US,95,36.713131815322924,E,E,E,E,1
Male,China,59,65.01527652629169,A,A,E,D,0
M,Germany,19,-11.697760324093242,A,E,D,B,1
F,India,83,-65.71087812559568,C,C,A,E,0
Other,Brazil,61,77.14965239090542,D,D,E,B,0
Male,Other,59,84.17399144787035,A,A,C,E,1
Other,UK,95,-137.67735392709665,A,A,B,E,0
Non-binary,Brazil,49,-91.4951647981936,B,D,C,E,1
M,China,52,-124.03351492734602,E,B,D,A,0
M,Mexico,81,11.886084943951394,D,A,A,E,1
Other,Germany,39,-22.387157772860004,E,E,D,A,1
Male,UK,82,-36.84910698961573,A,D,C,C,1
Female,India,34,163.4719163206482,C,E,A,D,0
Other,Mexico,19,-13.698811032177957,B,A,D,E,1
M,Other,22,-12.522979320626654,B,A,E,E,1
Non-binary,India,72,102.36596879890283,C,D,D,C,0
Non-binary,Germany,38,17.964938216605912,B,A,E,E,0
Non-binary,US,97,-32.86694904018038,E,C,A,C,1
Male,Germany,99,148.76482685512045,A,E,E,E,1
Non-binary,Brazil,83,153.93707172611687,E,C,A,A,1
Male,UK,48,-90.20538028315032,C,E,B,E,1
M,India,72,157.97124401936728,E,E,C,D,1
F,UK,48,124.73891350966709,C,B,A,B,0
Male,China,74,93.19925531167324,D,A,B,B,0
Other,UK,34,-126.36605556135612,E,E,E,D,1
Non-binary,Mexico,34,-82.0872905060316,A,D,E,D,0
Female,Germany,98,93.38255671166425,C,E,A,E,0
F,Germany,88,-138.3927546198632,B,E,C,C,0
M,Other,53,-55.011757927439064,A,B,B,A,1
Other,UK,80,100.5750145711733,A,A,C,B,1
Male,India,35,234.70233009382832,D,B,E,D,0
Other,China,42,-24.299727898854247,B,C,A,C,0
Female,Brazil,34,-150.88515806914043,D,E,E,B,0
Non-binary,Other,53,-37.37972244047032,D,D,C,D,0
Non-binary,UK,60,80.59537332771473,E,D,E,D,1
Non-binary,Germany,21,121.93120157232617,A,A,A,C,1
Non-binary,Germany,45,-90.28505395669808,D,B,B,A,0
Male,Germany,61,-117.27045992055281,A,C,E,E,0
F,Brazil,82,-158.28497223143913,E,C,C,C,0
M,Mexico,80,-82.78013170178986,A,E,C,D,0
M,UK,27,54.81331841590998,B,B,C,D,1
Female,China,94,3.215086588722061,A,C,B,B,1
F,China,22,115.0617408320075,B,C,C,B,1
F,Mexico,99,7.292907207961413,D,C,D,A,0
Other,Other,19,48.8472416478764,D,A,C,A,0
Non-binary,India,35,-147.77298368316758,C,C,D,C,0
Other,Other,32,-95.47633807891738,A,D,E,C,0
Female,India,83,-22.357927607526904,C,E,A,D,0
Other,India,37,60.61677735480685,D,A,D,D,1
Male,India,87,-198.08391131446817,D,E,B,C,1
F,Germany,21,-109.34944319918121,B,A,C,B,1
Other,China,57,-189.34180549802127,E,E,B,B,1
M,Germany,88,-67.957280287704,C,A,A,E,1
F,Germany,52,-79.52304005098382,A,D,A,C,0
F,India,86,-64.26187525780763,B,D,E,A,1
Other,Brazil,39,-6.380871749423134,A,E,B,D,0
M,Germany,26,-51.76741264301964,D,D,C,A,0
Other,Other,67,17.463617509271558,D,B,E,A,1
Non-binary,US,28,72.42423233322262,B,D,D,E,1
Other,China,94,-242.70589730950883,D,C,C,B,0
F,US,74,-52.68459626145625,B,D,D,B,0
F,China,93,4.30341041155774,E,D,A,B,0
Female,Brazil,89,0.42611272085233304,B,C,C,C,1
Other,Brazil,46,-18.66299465608098,A,A,A,A,1
Non-binary,Mexico,87,16.72946540211958,D,C,A,D,0
Other,India,18,42.301426630037156,E,C,A,D,1
F,India,42,92.98954039299386,C,C,C,D,0
Male,US,97,-90.02535054313617,E,C,A,C,1
Male,Germany,34,65.73508087420029,B,D,E,E,0
M,Brazil,60,-91.52690967221255,A,D,A,E,1
Female,India,36,-71.55211260697334,D,C,E,C,0
Male,Germany,61,-1.1331925136123073,B,E,A,E,0
Other,Germany,36,140.76086468661057,C,D,E,B,1
Female,China,31,-2.4919294002791372,E,E,E,B,0
M,China,58,32.495622738988914,B,E,B,C,0
M,UK,58,92.02052397184094,D,E,C,B,1
Female,Other,93,112.84927773691622,D,B,E,A,0
Non-binary,Other,47,210.82169120117692,C,C,A,B,0
F,Germany,95,-126.99230256069633,C,D,C,A,0
Male,Germany,31,79.25173924104874,B,B,D,B,0
F,China,74,92.9232605649497,B,C,C,D,1
M,Mexico,76,-0.13639981823054592,A,C,C,A,1
F,Germany,38,23.130451393147876,B,B,B,E,1
Other,US,81,-172.33781862994167,B,E,C,A,1
Non-binary,Mexico,37,11.47312701913019,A,A,D,D,0
Other,Brazil,35,105.0338067406548,D,B,A,C,0
Other,India,91,-22.3248179524984,A,E,B,B,1
Non-binary,US,43,83.08972236028684,C,C,B,E,0
M,Germany,54,47.29354759994929,B,E,A,B,0
M,Other,59,-55.91773649314161,A,C,D,A,0
F,Other,28,-35.894452972357975,E,C,E,D,0
F,Germany,30,24.25593704051388,E,A,A,D,1
Other,Germany,59,86.94215849450941,C,D,C,D,0
M,Brazil,70,39.72670383891736,E,A,D,E,0
Female,Mexico,60,-32.104720942475986,C,B,E,C,0
M,US,98,-27.54152279910938,B,C,E,E,1
Female,Other,35,-12.702087855051932,D,C,A,E,0
F,US,50,228.66108707663108,D,D,C,A,0
F,US,52,90.62137697978922,D,A,C,C,0
M,US,75,124.41188362297375,A,D,E,B,1
F,China,72,110.50363070315879,A,E,E,C,0
M,Germany,75,35.386222699656344,C,D,D,E,1
M,China,25,-39.16498002182314,A,E,D,B,1
Female,Mexico,52,62.19985381965728,B,D,D,E,0
F,Mexico,38,-95.75107584128413,A,C,A,B,0
Non-binary,US,51,168.25143625614973,B,B,B,A,1
Male,India,79,-18.753391085422233,B,C,C,E,0
Non-binary,Brazil,77,-3.4971454849117443,A,C,A,C,0
M,China,47,-186.8323644678688,D,D,A,A,0
Male,Brazil,39,-137.11554602657588,E,C,A,E,0
M,Germany,61,-117.7650324586783,E,C,A,E,0
Non-binary,India,54,-12.927179423383295,E,E,C,A,0
M,India,76,-91.94596265852452,A,B,C,D,1
Other,Mexico,57,-95.65118465264958,E,A,A,E,1
M,Mexico,57,-97.01624134142413,A,E,A,A,0
M,Germany,51,38.62032838543799,B,D,A,D,0
F,Other,21,-11.029641317350363,E,C,B,E,0
Female,US,50,114.21907419378311,D,A,C,E,1
F,Mexico,92,-20.95573355458048,D,B,A,A,1
M,UK,21,-24.363548644561938,E,D,E,C,1
F,Brazil,35,55.26398447491139,D,D,D,D,0
Female,UK,19,-60.419795353033976,A,E,C,E,0
F,Other,40,72.74205135285176,C,C,D,B,0
Female,China,30,-207.4477583041048,C,C,E,C,0
M,Germany,46,-148.77968073223477,B,E,D,A,1
M,China,88,-71.26481296562321,C,D,D,D,1
Male,Other,86,68.30979235594651,D,C,D,E,1
Other,Other,33,-203.48951883475607,D,A,A,D,1
Other,Mexico,30,-133.04246698391816,D,A,A,D,1
Non-binary,India,73,5.342868662538266,D,C,B,D,0
M,Mexico,72,71.97095566528198,D,C,A,D,1
Female,Germany,29,37.1616923173047,D,C,B,C,1
Female,Other,88,-57.06373185721818,B,B,D,A,0
Non-binary,Mexico,38,-74.0700300325775,C,C,E,D,0
Other,Other,22,-57.60142100734402,B,C,C,D,0
Non-binary,Mexico,34,63.728090452733056,B,D,B,B,1
Other,US,55,226.23201356560992,B,C,A,A,1
F,Mexico,49,6.840630268394915,D,A,B,D,1
Female,Germany,50,-35.09563197305705,C,D,C,C,0
M,India,69,59.22393809430181,B,D,A,C,1
F,China,33,-40.913856529819356,D,E,C,C,1
Other,India,21,201.33961312345014,D,A,D,C,0
Male,Mexico,32,-178.8462027852353,C,D,B,C,1
Male,Germany,57,-230.94491681436017,E,D,A,E,1
Other,Germany,42,207.57687719305537,B,A,B,A,0
Male,China,75,-245.84012832193355,A,E,E,D,0
F,Other,23,10.943129244903457,D,D,C,E,1
F,Other,88,8.018427897226305,E,B,C,C,1
M,Brazil,24,-88.70223395890523,A,E,B,D,1
F,India,40,-142.61029459615057,C,B,A,C,1
M,UK,54,-102.65619059054545,B,E,A,C,1
F,India,82,-77.99503605655201,E,C,B,A,0
Female,China,59,-50.93798555779362,D,B,D,B,0
Non-binary,Germany,31,-105.09816709556044,D,D,E,E,1
Non-binary,Other,20,-169.17139327267645,A,E,A,A,1
Female,India,98,-79.94085173999026,B,E,E,B,1
Female,Mexico,38,142.0186687588636,A,E,B,A,1
Male,Mexico,29,-115.81407840201273,A,E,E,A,0
Male,UK,99,57.504464876837815,A,A,B,A,0
F,India,70,76.5473285363775,A,C,E,B,0
Other,India,34,2.6616989668255298,E,C,B,E,0
Male,Brazil,63,144.7001825585716,E,B,E,C,0
Other,India,80,14.72063346697135,E,C,D,E,0
Non-binary,India,20,141.09454141692305,C,C,D,E,0
F,Germany,42,-42.07159877044626,D,C,B,D,1
Other,Brazil,59,-165.82343095425475,A,B,B,A,1
Male,Germany,76,106.77611362905475,B,B,C,C,1
Male,Other,88,158.10118201847803,E,D,D,E,0
Female,Brazil,44,-89.33432358024326,E,D,C,E,1
M,China,75,14.919014534205491,A,C,E,A,0
Male,Other,44,-16.931160073883397,A,C,D,A,0
F,India,48,-149.23234510026774,D,A,C,D,0
Female,UK,59,-139.60733916046308,E,E,D,D,0
Other,Other,89,-194.65202072418205,E,A,A,A,1
F,US,85,67.71087840232116,B,B,A,B,0
M,UK,62,68.51241766894059,E,C,B,A,0
Male,US,31,43.98353911929915,E,C,A,D,0
Female,Other,96,12.20917469781368,E,A,A,A,0
Other,Mexico,26,44.511186186114145,A,D,A,A,1
Male,China,75,169.18490108006122,B,D,C,B,1
F,Other,36,112.64821950999162,B,A,B,D,0
M,Mexico,32,60.1507386905631,A,C,E,D,0
Female,Other,67,114.03786384071478,C,C,E,C,1
Female,Germany,30,15.472575537002733,A,D,C,C,0
