anos,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
38,African American,-82.33805680140743,D,E,124.93089879466781,-70.64830129735469,E,-7.599184498217017,D,B,-48.71660637433155,B,B,A,42.992528412975304,B,0
41,Black,3.7006662168765607,D,B,6.820357533850709,37.88662069197059,A,272.77040805139563,E,D,-25.311579115320765,C,C,B,4.669009107383768,C,0
41,Other,-89.85932428806251,C,B,133.39721843341022,-10.631773576492732,E,261.6025174776633,E,A,-50.001270136688944,A,A,C,40.56992322284329,D,1
40,Hispanic,-147.69568435194438,B,D,-66.44854645208518,31.486976198027854,E,170.6301968940886,D,E,45.418351137315526,A,A,B,46.25909965621018,A,0
62,African American,38.23194139553972,E,E,159.57133228411175,56.32319693159381,E,59.3868534952199,B,D,-8.863752066102139,D,E,A,-80.50265205641804,E,1
42,African American,-76.87472493979925,E,A,-30.280357376880584,35.83905328301621,A,-87.07612264764185,A,A,-38.80804063038763,D,A,D,-88.08943515684554,B,1
47,Other,-43.72750663681938,B,C,-110.35212355171326,91.61764591430745,A,50.09543867101195,A,A,92.3752867576114,B,D,C,-4.065548183223794,E,0
61,Black,-29.95664076217232,C,C,88.08778299964862,3.0851542664934275,D,38.907723275017815,E,A,120.58103400417768,C,C,E,-94.26051225847858,C,0
19,Black,-182.75551365627885,B,D,-16.58469529278123,-119.0141189865861,E,-0.7427488611498066,E,C,-17.915612572642143,D,D,E,91.52667505655367,A,1
41,Hispanic,36.167138542670415,B,B,15.437218184180205,-93.29629089265475,C,-58.43785185326812,C,B,14.484558430275953,E,D,A,78.5454197268915,E,1
42,Other,121.5563337257336,E,C,74.25432689453334,6.956900018338525,E,-107.41779182924591,B,D,95.14574038896701,D,B,A,64.30403536511422,D,0
39,Asian,-62.933981885444425,E,A,176.4920256355986,106.47829190663765,A,51.57845013918251,B,C,5.061979115369809,B,B,C,117.21523665629081,D,0
53,Hispanic,-10.417024459899137,D,D,1.953028463972627,-6.343879863990594,E,66.03487237709903,E,B,-19.611536725319816,D,D,C,-131.2739464526323,C,0
76,Hispanic,-15.404284887797967,C,A,11.741415721247217,6.29556629299321,C,-27.563151013720667,A,D,-17.053783656446686,E,E,B,56.88244571159821,A,0
68,Other,-35.74913043304336,A,E,-88.00854471012923,28.83184883512035,B,103.45389722681932,A,D,3.686254346939905,E,C,A,-107.88110599931693,D,0
24,Other,76.72780769934818,A,A,44.75702555838447,127.16536759009993,A,60.13949228519016,A,C,87.68278631345397,D,C,D,-30.535194104899187,E,0
36,African American,27.583450993031676,D,A,77.4258405919873,84.30995640377414,D,-237.07547833421486,C,D,46.705173712539946,B,B,A,-7.83900140495277,A,1
40,Hispanic,-0.9379207853974456,A,C,144.36943494748198,53.30802062703673,E,-96.91228581539892,C,C,-37.696791927290654,D,E,E,64.91845696805683,C,1
42,Black,74.71590618338547,E,D,10.506843677022799,18.0331724097422,C,-75.15359469480826,B,D,11.017538390085939,C,B,A,-68.60158170761207,B,1
27,Asian,-258.81266605603827,A,A,-138.97422521042697,-12.684273132069624,A,132.7957619196576,E,D,106.8693880565728,D,C,D,-51.249441938835325,C,0
50,Other,5.264574441781945,A,B,48.43977854441587,16.66811181348612,D,76.84720892651706,A,C,146.69472772565345,C,D,B,-107.41591347741442,B,0
35,White,-9.09241654330183,A,C,-11.888340152971038,126.91069939849268,E,-113.84791682900305,C,B,81.07659380236343,E,D,B,5.274099366440146,E,0
38,Other,-52.80964447315276,E,A,257.1787277412691,51.621918444180515,C,-101.5213970058254,C,B,99.30979123554417,C,E,A,-53.384013875659996,C,0
20,Black,-51.68246020505279,D,A,287.0358986463146,12.335897917009477,D,-35.68513284289973,B,D,-103.10072486379889,C,C,D,-135.1738370668299,A,0
68,Black,-184.7947538182954,E,E,123.1220414914755,-95.65830640467962,E,32.071872634934444,B,A,155.88159813031925,E,B,C,169.44740028528335,D,0
20,White,-95.82659024789143,B,E,-101.09349046699772,97.92221075794741,D,23.62736011933572,C,D,39.827101069871965,C,C,A,-77.02301468988757,D,0
57,Other,-180.50541183948633,A,A,50.9988165831388,-109.43185563355979,C,-35.66541494065551,B,E,237.21059780080634,E,D,A,88.69804622724897,C,0
21,Black,68.72631050051461,A,B,10.296819661400685,90.5310530065051,B,157.85177331195052,C,C,-56.41040476683289,E,D,A,58.513084038132554,D,0
26,Hispanic,137.57123669205663,E,A,-90.16605855816769,-133.69812697529616,E,139.6929422726683,E,E,41.77242377817137,D,B,B,-38.532653233622675,D,1
42,Hispanic,-56.37072359399847,B,D,-103.26361869510814,152.92466013283666,A,-12.087288156271088,C,D,-37.408287091123626,C,B,E,129.8507957139544,D,0
31,Black,-148.71556151680662,C,A,-44.27846394113235,169.87547201617005,A,-169.41113811924245,D,C,-147.23607912798315,A,A,A,-221.8046637121369,C,0
77,African American,-32.69301471798225,C,D,-109.3764141510297,-17.511331493497412,B,-149.34399002592133,E,E,-27.153908809152682,B,C,C,-127.68550040635058,D,0
24,Hispanic,-45.94157207959307,D,D,128.8934899388964,-3.2799965012297134,E,-25.12997438037435,C,C,-126.8213745058768,A,A,A,-227.00535871885523,E,0
41,White,-88.87976606475367,D,A,92.70260208981269,116.02670637479153,E,119.88187353143314,E,C,-87.39801876797722,A,C,D,-158.49045440891342,C,1
49,African American,-61.286634737818005,C,D,-147.6507167146506,36.33719239983408,A,155.2755705583727,A,B,-126.89448340303038,B,A,E,-87.38943104674861,A,1
27,African American,0.7075798279907185,C,A,-57.04934443685057,207.24570247535405,C,63.004744075824306,B,E,-278.53951128729375,D,A,A,79.82781317417437,B,0
69,Black,-29.071171968310328,D,C,120.63710394535134,42.54370432419932,C,218.2028908939123,D,E,21.593712513358774,A,B,C,-144.26166219178762,C,0
23,Hispanic,185.4088449635257,E,C,-21.06611277082993,-81.21084917908543,B,108.8462706610611,B,C,36.50846154558134,A,B,D,-16.879217464296485,A,1
44,Asian,-82.7388313844623,A,E,175.3933514243809,-48.55995266740689,A,-10.094962169336533,E,E,72.91375547439863,E,E,C,-62.091160157845,D,0
70,Other,-6.804787249751801,A,E,-9.922895071776779,110.37011416252204,C,-56.75814793878112,A,C,-50.98801557528766,E,E,A,82.23477719681884,A,1
75,White,-33.35094940489883,A,A,67.37859908925425,90.22375753658591,B,-107.32278723626641,C,B,-154.76436070164056,E,A,C,20.85917852122892,B,1
57,Other,11.980364113329465,C,D,-7.878935687361841,109.1898210331737,C,115.47434273265758,C,C,4.807296961556322,D,B,B,38.724596960371244,C,1
59,African American,-21.451459078230226,C,E,-68.14371054822846,-295.8672627746726,A,179.2494170728727,D,D,63.15501882799832,E,A,C,199.51183958199988,D,1
45,Asian,22.888355387874316,D,D,245.55321075989718,-121.07122247868935,A,-14.05383508088707,D,A,43.49069365374095,E,A,E,-46.03755210081462,B,1
68,African American,22.377534017277092,A,D,-124.68604288687266,31.568991165660602,A,10.930652324978334,D,C,61.3496676351128,C,D,C,-114.83114092526847,A,0
64,Asian,-129.0146315238725,D,A,139.06208787679248,110.57801110453906,C,131.53783478795395,A,D,101.8385343351814,E,E,C,-157.59545685768313,D,1
18,Asian,113.39421925457319,D,A,145.882013112167,-0.8743511619269623,B,33.04369164979559,A,A,141.13759303815203,B,C,D,26.665167738739747,B,0
61,Asian,18.644469838447762,C,C,134.20060813312614,85.83201494671896,C,-120.16032409472366,B,A,182.10547983960575,B,A,B,-15.721122921636017,C,0
21,Asian,66.82265816314555,C,A,139.39616693627053,155.0885022645439,C,-7.50892395689777,E,A,-12.596072198156397,D,C,A,-125.41134523703698,D,0
60,Asian,262.97735727793616,A,B,104.69016581052651,121.74734518634045,B,-148.87124214579802,D,C,71.9891367172994,E,C,A,92.83613565112768,D,0
65,White,22.114063774873756,C,D,48.06617271695636,81.97422931436354,D,-177.81761824345034,D,B,-109.27313561824312,D,D,B,-54.57061405081842,A,1
59,Black,110.83104470914888,D,D,7.192371881265057,146.94986286635552,D,79.8205701851098,E,A,6.436100687653175,A,B,D,28.26195374711115,A,0
18,White,104.39885487696317,B,C,126.32562865948596,114.63349156444657,B,-126.23938354029349,E,A,101.30465460436298,A,A,D,33.32021422536769,B,1
45,Asian,42.08221175800266,D,D,-47.35858634488769,93.99063967305203,A,22.332074544855157,C,A,-147.63606605594882,A,B,E,97.96044474706174,A,1
36,Other,76.71091409663914,E,D,182.20530843217153,59.89646375680358,D,-43.09862219916539,B,D,210.30730997198376,E,C,D,73.9819027815985,C,0
63,African American,106.14990074521664,A,B,-82.32922206414602,-122.36573027565574,A,31.392488164573923,B,C,-127.46549571402508,C,A,A,-158.66378283601196,E,0
54,Other,-170.63984192919457,C,A,-131.7671675402407,110.17843957816483,A,14.929155310672664,C,A,23.021917865833576,E,D,E,-57.96323296483564,C,1
51,Black,-80.15574130363358,C,D,-243.76382725525727,84.72639913923109,B,-108.50894728452207,A,E,-75.37498649935768,A,C,C,-84.984852617602,C,0
59,Hispanic,157.03846918475273,A,D,-37.26503426018089,-151.95470751677203,D,-215.66046820647693,E,C,-30.29658007543737,E,D,C,130.7768228322791,E,1
78,Other,-96.26076336103246,C,A,-51.728463328796,-125.22489806797275,E,23.380448087295903,B,B,-27.46227498385138,C,A,C,-40.71423317040723,C,0
69,White,-87.89864060450189,C,C,116.81440933246286,-55.43031537530382,E,215.13213121710587,E,A,88.06591907999179,A,B,C,-2.894574678406678,C,0
31,White,34.41022404828181,B,A,-37.85997915102193,-90.67437134641999,D,34.97483422852975,E,D,-99.68333124964431,B,E,E,0.9086230928839317,B,1
74,Hispanic,184.36724075006936,D,E,10.912143442777614,-30.394405103509776,B,-50.251006835123256,A,A,-94.79149977838856,A,A,D,-101.63959851939477,A,1
79,African American,-101.16786518306988,B,A,4.487281049463342,-39.56260003440008,E,-75.5112113903317,C,A,-5.273492185390079,E,C,B,60.24817048141662,D,0
46,African American,-68.2146863490868,B,B,67.34654164496693,-47.697098800160816,A,-103.27937317285595,C,C,-70.28152187317009,D,C,C,-13.566120506089025,D,1
69,Black,-128.15191873790212,E,E,45.06780155467373,-166.95911055690053,E,51.034610753541784,B,B,64.04974020288648,B,B,D,-63.09130821910153,E,0
50,African American,-52.317110682192094,E,C,-38.02361308884304,232.15233455925724,B,-0.450986095285255,D,D,68.69199387396662,C,A,E,100.39003876768189,A,1
29,African American,-75.71795183042576,E,C,-125.51910566843677,-7.305596828957324,A,104.10979158813029,B,C,65.03435684825111,D,B,C,10.241920995404081,A,0
22,Asian,127.33747571353256,B,D,18.687189047437965,-48.61122508209329,D,-201.50354683890632,C,D,65.16412971865219,A,D,E,132.34784002799316,D,1
21,African American,24.251846223084915,D,C,-202.24819945785626,70.3252879048859,D,-114.50549825727995,C,E,-85.57417968122981,A,D,A,134.57331239741853,B,0
66,African American,-59.61526869413647,D,B,29.143641937100217,-21.596958284149377,C,-14.515257649687468,B,D,106.2240990887881,A,A,C,97.86306836283391,D,1
34,African American,-98.95427355321783,A,D,209.69210044871124,53.93129422063352,D,-34.76186436000448,D,C,-49.824411612490806,A,E,E,73.66086336555992,E,0
64,Black,-103.45686980075503,C,B,55.853859296998465,36.79458152824662,D,-47.340299441334196,A,C,-187.9346497517506,B,C,D,94.89344903362503,C,0
27,Asian,-77.54904252332977,B,E,-53.06041000753054,39.92351292758563,C,-42.27263802872632,D,C,-82.5158481533696,A,B,B,-66.11341263129418,E,1
79,Black,-9.264387109461031,E,A,-127.01013583830954,-67.74889218596336,D,126.24222253476954,B,E,181.20020093825408,E,E,D,1.9619867585444046,E,0
56,African American,-103.03353711833824,D,D,-83.62456007352989,-71.38170152387042,D,74.77682006158133,D,C,29.556084790357563,E,A,B,113.45222766569138,A,1
50,Asian,74.26119768769824,A,D,122.00548050747942,79.1484683135639,D,23.8006211509018,C,A,-114.93022364186328,C,B,B,75.41163156177558,D,1
54,Asian,71.40228044502952,D,E,21.56956368312605,-17.218615359860227,A,118.91489316581125,D,A,-55.40025029605309,D,C,D,-22.70629265355781,C,0
73,African American,104.78378383856244,E,B,69.41876751603134,9.310487787688073,A,-70.64550091511325,B,E,-99.45978723777871,A,E,D,-11.699878016314479,C,1
63,Black,163.74999966837137,E,C,-118.71841509606303,-8.97901022631555,E,-154.554495859881,C,D,-175.2377599924388,A,C,E,30.47088724625792,A,1
61,White,-108.15172459226446,C,C,-46.29448481939147,-13.754019227585973,C,-73.31553919420311,B,B,-94.12617905544673,D,A,C,-45.04783269437492,D,0
52,Hispanic,28.395684617121614,C,E,28.87121231768986,13.613549847836026,A,9.771148962125077,A,A,-18.093943922318008,E,D,C,19.3489178929715,E,1
26,White,68.81906727363788,C,B,163.18188494316053,8.334657365736133,D,-47.02319898143594,A,E,21.647019462184108,C,B,A,216.86948381221617,E,1
75,Black,-62.30865393193425,B,B,132.55876918891914,-110.57235375402949,C,12.867372274434752,C,C,-7.5045661112374775,D,B,B,106.67527948540247,C,0
47,White,-87.35934953125017,E,A,-208.5755015807698,-119.5752003716541,E,-89.38083907366469,B,C,-156.3203985424159,D,E,B,-75.81581157122051,C,1
47,White,98.22607792224099,A,D,-36.58137349725098,160.08612463369286,E,155.28653015240536,C,C,194.2170510285325,A,A,A,-171.6121330801412,C,0
58,Asian,-244.3527994185995,D,B,-113.27581750784634,66.3230751022323,D,30.88186521587286,B,D,-137.72189699129797,A,D,C,122.55628707033594,D,1
73,Other,-98.99232105547789,A,D,6.406372998804259,-14.243443136659629,C,184.2218843147732,B,A,-8.04254354092814,A,A,A,227.05069872960885,D,1
23,White,-2.7192907010421346,A,D,1.7307677038130311,-28.587170148622725,D,135.0449827412274,C,D,-178.9075740622864,A,A,A,9.959408211924279,B,1
28,Black,-101.96717560682546,C,B,-9.234487696802232,-80.62904056898009,B,-150.19702290371447,C,B,165.19940802937293,D,A,B,63.128927500434685,C,0
43,Asian,-181.09958260441167,B,E,76.25508545977387,225.11932126769318,B,-158.14598282244506,C,A,-8.80231084111621,A,B,E,-13.155678081210699,A,1
26,White,-18.157719451385194,C,B,-71.09259537533966,100.70202345909789,E,93.14994525625264,B,A,34.04529470829357,E,C,C,14.613383989403028,B,0
42,Other,88.40627577079765,A,C,-84.18018649325778,-10.791119719065707,A,0.618925866161363,C,B,-27.727470339207095,E,E,E,-113.98811688576085,A,1
29,Black,-90.14755914342362,E,E,-111.77034414394103,-208.2135619533482,C,6.3728889476707105,E,D,34.916886271281264,C,D,A,37.86282657580944,B,0
31,Asian,59.1948173997937,B,D,8.562400382492626,0.922089561221687,E,-139.85386493053156,C,C,-95.94443778116657,E,A,A,-123.81421410413166,A,0
18,Other,68.66283026754233,B,A,-57.80123096894895,68.61272919264282,C,12.880722890410937,B,E,109.22259980648228,E,E,A,68.46523724872637,D,0
77,White,-124.96345041761847,A,C,-128.63778839862212,-34.955287106119634,D,130.42659820044534,E,C,77.89844975874556,A,A,B,5.731482727774038,C,1
27,Black,-61.17355276559976,C,C,-49.332869400700936,120.63134080378843,D,66.26298794177089,B,D,-212.3039175810447,D,D,C,-104.12631994292583,C,1
76,White,-60.36275626354978,A,A,75.16423518156537,11.36852062553918,A,-14.279926597912636,B,A,-64.90759168111956,E,D,A,-107.28893493079829,B,1
76,Black,-22.306069630774743,C,B,23.885897986676298,-131.23618861733212,E,5.382711159197792,E,B,54.510259526886514,A,E,D,-59.892902485653885,B,0
51,Other,88.22486475882985,D,D,-222.4928474049363,-195.9077232356885,D,-29.67373523261584,B,A,6.63730315609547,E,B,C,21.191218108776017,D,1
35,Other,-5.497621439546484,E,D,-130.74110963119074,136.32345162270482,E,152.22754749900557,A,E,-171.0354668201432,D,E,E,-197.02872478574048,B,1
79,Hispanic,-172.78527155218896,B,C,-93.37841597901136,-140.51166074369544,B,40.9912350312122,C,E,16.631718743324605,C,D,A,-45.51796551497917,E,0
67,White,73.11970444142742,E,C,43.51587042497316,-44.18680336721887,D,-206.50849959978035,A,B,31.36976976103772,A,E,E,48.50628997678917,A,1
25,Asian,10.543860706612977,D,B,33.87302941673858,100.30999387708768,D,-35.54245200227406,B,C,-156.79392384071383,C,A,E,37.24367599395902,E,1
75,White,-201.15349852858583,A,D,-40.573659101544926,79.068912408904,C,-106.24774317648375,A,E,96.94968621366307,B,A,D,64.32766263690661,E,1
26,Black,261.4955174978741,D,B,-22.63642766467653,-153.44448103897767,E,-51.71243328478777,A,B,-72.81279252216618,A,C,C,8.052142581529974,E,0
50,Other,1.3829519411039781,E,D,61.03787652241124,-57.06109406415254,B,-112.7083188248265,A,A,-135.95239547230403,B,B,A,61.24733981264519,B,1
43,Other,-41.20420578628641,B,E,155.56041222595056,-45.31666600996033,B,243.99880468381022,A,C,26.43269444569743,D,B,E,-4.06305892116612,A,0
29,Black,79.5532279122271,E,E,-119.3310322170323,-59.49534147476798,C,99.96647885058249,A,A,113.00994354491488,E,C,E,7.043621649733142,A,1
36,African American,-80.29926435031936,D,B,4.902894002696822,-132.98381981521678,C,39.48295272633487,A,A,167.1698144691175,A,D,C,63.08293362615789,B,0
61,Black,66.44805796691968,D,A,65.2217276418756,-192.70679613872898,C,5.879717501047237,E,D,86.55214519629205,D,E,B,-60.232606842040084,B,1
68,Asian,125.68642306453006,E,D,57.17490395178335,-62.55259793326472,A,80.39155931875341,E,B,34.25155368933366,B,B,C,132.01592267297735,B,0
79,Hispanic,25.46080050484611,D,C,19.207913089903155,-40.386239408843146,E,67.7457791683029,A,D,27.506473938731464,E,E,A,81.26789804829284,B,0
37,Asian,-72.06458401387805,D,B,5.556256857261912,126.08674456766893,A,-221.50744333771217,B,A,58.9443125799012,B,D,E,148.54151109979153,C,1
35,Black,-45.75097844245439,B,E,-97.62575787708681,69.20368691394964,C,-70.72330372787532,B,D,-73.11761014275618,A,C,D,-112.0752814587898,C,1
24,Black,2.989325854283481,E,E,-43.52750296868109,-95.68732095947891,A,128.51576736788815,C,A,85.66198134554821,D,D,C,-129.00705512957617,A,0
70,Hispanic,49.7362766182412,E,E,53.11139729459514,81.53606572255967,A,-163.0647781704741,E,C,30.283168315507936,B,C,E,31.066016666758813,E,1
61,Asian,81.63144758798569,C,B,-19.031112609032625,-179.8091706005089,B,-26.54766165730412,E,B,15.280985495501087,C,B,B,141.01750299229997,B,0
45,Black,-139.23654739606707,B,E,-4.118665406430201,-72.81264278937545,B,-136.3675245197846,C,A,16.277125234803215,C,E,A,64.95308062607124,D,1
18,Hispanic,52.47376856106995,E,D,-3.8889250413519822,-78.7193513419343,C,60.758744315190384,D,E,50.20243015000394,E,E,A,92.47715624816291,E,1
47,Other,-84.0280918382301,C,E,266.11712527277007,134.488628889372,D,265.1700933185331,E,E,-62.637364802247895,E,B,D,-26.08837197901354,B,1
75,White,14.878111084759674,A,A,104.93749837119005,123.1400359579476,A,-21.680687364146856,C,C,12.413302575445678,B,A,E,14.636552689757066,D,0
61,Asian,-127.15968852243034,D,A,25.19903174679324,-90.78941815940493,D,-18.712768683574645,D,D,-25.004702358144947,D,A,E,26.795596945984585,C,1
67,Other,6.477808106377991,A,B,-54.997729850161015,127.41081666385277,E,-127.67743886201922,D,D,140.06874481973216,D,D,D,104.72690200922676,E,1
42,Hispanic,-48.43254482912383,C,B,43.051459186842116,24.79989391609614,B,-6.826763541398598,E,A,-42.67360650598678,E,A,E,51.917145848483116,B,0
62,White,35.048308244691775,A,E,-84.21774623089871,-1.8274139177885569,C,96.23877317734745,E,B,-137.42466468958298,E,C,A,-79.06887479681349,E,1
74,Other,-49.9362807240245,C,C,-47.76250278637974,18.079971835512413,E,-20.442933387001812,E,E,232.65454813670968,D,A,D,54.14870306497347,D,0
68,African American,-194.57117319952948,B,D,100.86772638754982,82.19925651134638,B,-59.81073613256005,A,D,44.255412229220426,E,E,E,87.06071727931335,A,1
30,Asian,-25.079951285624524,C,E,-90.41410711516285,150.05706632454795,D,21.920979569034863,A,E,104.36351581377983,E,A,E,-7.241279589758951,D,1
31,Other,-72.60344799071103,C,D,51.365522790542386,-118.26752007351,E,88.16179183138017,D,D,75.51444840365043,D,D,C,-65.06648024689787,B,0
