age_range,disabled,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
65+,Both,Mexico,B,C,B,-43.27806381334646,E,A,-25.236887252630773,-108.44818404770426,-97.80699402073476,E,1
36-50,Both,UK,A,B,A,-110.78059094175279,A,A,-7.797355362783787,-139.97570598317319,46.06460067875567,A,1
65+,No,Mexico,B,B,C,-15.85691143737,B,B,-238.80873491074883,1.5554715861271884,41.664046030271436,C,0
26-35,Mental,US,C,C,A,-57.72284827352115,B,A,-191.35121365360226,27.800517578084825,-19.852788657113578,C,0
65+,None,Other,C,B,E,34.12602838435292,B,E,-152.4029889294379,76.08817447934794,141.1109508327322,C,1
26-35,Both,Other,D,D,A,14.832057711378388,B,A,180.15897337637045,-158.77746497767032,-116.31797728575314,A,0
51-65,No,Mexico,B,B,A,-61.78712175326066,D,E,26.402650373405905,144.37241583695365,7.41064208416331,A,1
51-65,None,Brazil,C,A,D,-54.95908108696723,A,E,-57.85341467270185,-67.71203257638807,39.184563342405895,E,1
36-50,Both,China,A,E,D,56.71346060648192,C,C,112.74516861987432,83.6456570602721,35.50655731660687,C,0
36-50,Yes,Germany,B,A,B,63.912803822450485,C,A,33.75494896518963,44.273555515990026,-146.47738163284336,D,0
65+,Mental,Germany,A,D,B,-14.897928657781332,D,C,82.9953445181906,18.418805025955763,49.44954069699117,A,0
51-65,Both,Germany,A,E,A,72.22923357385254,B,E,8.670480381040932,14.424736980930039,31.50132563556845,C,1
36-50,No,UK,B,A,E,33.09789041541448,C,D,-41.946598679229716,-118.51794429550147,-29.55856740558143,D,0
26-35,None,China,C,C,C,-31.864852447077237,C,C,182.80756380600118,15.15256415708838,-91.83977360924312,C,0
18-25,Yes,Germany,E,E,E,-64.26540994095895,E,E,65.17500638740442,-53.79972153162006,-143.8124838365947,D,1
26-35,Physical,US,E,B,C,63.81713283082726,E,D,129.60159206386984,-246.8984574616381,-53.08752564475353,B,0
26-35,Mental,India,A,B,A,141.08698449483197,A,D,131.5577039771243,-45.65399486359641,-179.6436992100271,C,0
51-65,Physical,India,E,E,D,54.213517964696976,C,E,75.59893705528198,62.098118900655564,-48.18465858365572,A,1
65+,No,UK,A,A,E,1.3040365026769387,E,C,-200.97685360641128,-34.04154944038459,190.64475490362634,C,1
65+,No,Germany,A,B,E,138.63045816685135,C,C,47.004221398494515,4.589690061796909,22.984266367011045,C,1
36-50,Both,Brazil,C,B,B,-48.531379988969235,B,E,-16.685159713115322,-143.4293126864857,-102.72644145265102,D,1
36-50,Physical,Brazil,C,A,C,117.50575722019208,A,A,227.09695387927908,7.404291441647773,-260.89461467589325,E,0
65+,No,UK,E,D,A,-131.09821304761417,D,E,127.33166208542433,64.48864308815769,-49.40229117524782,A,1
26-35,Mental,US,A,B,C,-124.22790815367752,C,C,45.02898469509646,-145.32093752064335,-178.62166781757233,C,0
51-65,Mental,Brazil,E,B,B,-90.91895461336694,B,A,-73.36641023049843,46.289872221784584,6.550315366767441,B,1
18-25,Yes,US,E,D,A,130.80120312059057,D,B,-94.67174815336192,42.71601042063455,229.57699036754744,E,1
51-65,Both,Brazil,D,A,C,0.7858514237316592,D,A,5.972641781445619,-86.3315779682352,38.27977694157013,B,1
65+,Mental,US,D,B,B,-80.08019589116205,C,C,10.072107042190785,-34.35612597718012,-18.563439264834756,E,1
36-50,Physical,Mexico,C,D,C,16.771292624184905,A,B,46.191616400531935,-90.05631298143263,56.35017939494213,C,0
36-50,None,UK,C,A,B,24.14015476930062,C,E,-62.37243006403058,-93.32822806333526,-75.74957604496832,B,1
36-50,No,UK,B,A,B,-67.35456728270779,C,D,-6.01962229564424,-189.0406527331597,109.26238641726205,B,1
65+,No,China,A,C,C,-9.965332576293848,C,C,174.89916965728673,120.42493489112651,-20.169764737247075,A,1
65+,Physical,UK,B,C,C,-185.04698226991246,D,D,-92.68945846042304,-13.23688668257604,169.27886597334478,D,1
18-25,None,Other,E,E,E,96.81809798390356,E,B,-46.427378716008256,97.97560085504699,180.71539947599285,A,0
51-65,No,India,D,B,E,-19.784570335253353,E,A,-30.84837830622382,69.86016237036327,-15.290844553961152,D,0
18-25,Both,China,C,C,D,-165.44455103530387,A,D,-24.495624654422734,-6.5122448039519245,235.42830253729966,E,0
51-65,No,Brazil,C,A,D,-125.50778779435423,A,E,213.82749867282905,56.21384520318395,14.477483588358375,C,1
26-35,Both,US,A,B,B,-20.904747903368065,B,B,-88.96344745848677,89.86937115986794,-56.33499074879601,A,0
26-35,None,US,B,D,D,57.19489625763664,E,E,-75.19699066420335,100.48141333050835,-66.50661285525506,E,0
36-50,No,Brazil,D,A,D,2.901598255863689,E,D,-121.29521482784912,-141.52550997788222,76.57079932816893,D,0
65+,None,Mexico,D,E,E,26.314433149465543,C,B,5.546360422906632,-155.41156670777247,156.67764859699545,A,1
51-65,No,Other,B,A,B,-110.37513545581143,E,C,30.253026961777312,-59.9703636246837,35.17361917319593,B,0
26-35,Mental,India,A,E,A,306.21948140549364,E,E,179.95316099395546,-53.962561182508594,-117.6540526126752,A,0
26-35,Mental,Other,B,D,E,-55.59487075935049,A,C,-16.881537863838243,-80.94790608365642,-19.76865706149797,D,0
51-65,Physical,Brazil,A,A,D,-97.31612190016531,D,C,-22.28051254779004,26.115557614725315,-71.5235799420298,C,1
65+,Yes,UK,A,C,D,-21.578776062385305,E,D,167.16869227546846,44.59192284696131,210.3942035278898,C,1
51-65,Physical,India,A,A,A,35.0517856443532,E,A,-236.71467440155683,101.63772674407372,14.850518350030686,E,1
51-65,No,Other,E,D,A,13.734340342628789,C,E,40.40469469577332,287.55698811974173,59.45163735267172,D,0
18-25,Both,UK,E,C,C,113.89108697608263,B,C,59.78202465911544,130.21275412699998,56.39210639054693,E,0
51-65,Both,Other,E,D,B,27.4445845672734,A,D,-205.79106487859576,-25.893033968036388,-144.33272823457855,C,0
51-65,Both,Mexico,B,A,E,45.555816012857484,C,B,-84.54580300119986,77.47953881033874,12.097094860027454,D,1
65+,Yes,Other,D,A,B,-44.566082472967885,E,D,157.46909859992218,79.18307409153586,11.757308571458731,E,1
36-50,None,Germany,D,D,C,-214.89350365529964,B,B,57.60605945263191,-6.611783221610219,164.5153098043876,A,0
36-50,Mental,Mexico,C,C,E,41.85027759420355,A,A,-9.6004178650321,29.95097243195155,-57.756942346005914,C,0
51-65,Mental,Germany,B,A,A,-257.2267304944762,E,E,-74.51045591531405,-41.62674577414322,62.4706837731715,D,1
36-50,Yes,Brazil,D,B,A,101.59556201138669,B,C,-32.13483577565424,-137.3140965587561,192.8487595636546,D,1
26-35,Yes,Other,A,D,D,40.12664509365146,E,E,171.0118557196894,89.61589899878379,-87.28623077783185,E,1
26-35,Yes,China,D,D,A,-184.5191787363748,B,C,87.02965574029211,-145.6551790442958,-94.99309464885081,A,1
18-25,Yes,Germany,E,A,A,86.2842339517117,A,A,-39.593164276994344,-251.34223021980065,63.61880147225545,D,1
26-35,Physical,China,E,A,B,86.3180153375463,D,D,-12.554730932490187,41.63893025976066,-41.50872117432995,C,1
51-65,Mental,China,E,E,D,-42.1156813597861,D,C,-96.20244179552931,-39.953919118603345,3.5728182396447825,E,1
65+,Yes,Mexico,E,D,C,104.54178472589103,E,B,233.00305540857,-347.8990491947341,85.60464725722184,D,0
36-50,None,India,A,A,C,-204.0817710738848,E,E,-26.156920996594973,-103.61326927909641,-43.7913719411305,A,0
26-35,Mental,Germany,E,D,D,-131.5366534804076,C,E,-3.6279512309959148,-8.87082448899681,-36.972039480385405,A,0
26-35,Both,US,A,C,C,121.74773021624037,D,A,110.75774029240128,-59.585894360341754,99.08099851441767,B,0
65+,Yes,Brazil,C,C,E,-76.80599306807474,C,D,-98.40608339092888,-41.69300742499677,-81.64643936168359,A,0
36-50,Mental,India,D,B,C,170.69426315737508,D,C,0.4810153880144678,-75.50029053553492,21.905166418767283,E,1
51-65,None,Germany,D,C,C,-45.85968660094232,A,E,10.487360558966358,-36.60821641542671,-67.28889694205465,D,0
65+,None,India,E,A,B,-151.7619932561488,A,C,46.10473421373948,-129.28632122569104,-72.96246732888838,C,0
18-25,None,China,D,A,B,34.97140056254215,B,E,-79.97736687348504,-18.986741039253772,-83.88666001522218,B,1
51-65,Yes,Brazil,B,D,D,-219.88355924897448,D,C,-139.11156353627567,129.73832863221756,34.770979091509105,A,1
51-65,Yes,Other,D,E,A,153.95529797505375,B,D,97.19029969867938,137.70787154949255,-27.283888020583902,C,1
26-35,Yes,Mexico,D,D,B,99.19893702661034,A,D,124.58872626024645,47.5468134575567,56.29328764652322,A,0
36-50,Both,Other,C,D,A,-126.11372185711605,D,E,-105.4116862914877,56.54528246248037,9.490505379464425,E,0
51-65,Both,China,C,E,C,123.7851081771452,E,A,-13.725930679443458,45.37896025592342,-67.38028268483941,A,0
36-50,Yes,UK,E,B,E,-4.4625001512155675,C,B,-39.37502033244827,104.11956031616405,-10.546119855704406,C,0
51-65,None,UK,B,B,B,-100.02889354578559,D,E,157.39658808172769,-90.85948126387262,-100.2980728678757,E,1
18-25,Both,Mexico,C,D,E,14.289279301114544,C,B,-47.307984612658096,212.0483817205467,-83.86751649463682,E,0
51-65,None,US,C,D,A,72.64169183976509,A,B,44.28125165102576,-149.68105647792652,1.4785089499780804,D,1
51-65,No,UK,A,A,E,3.2361024969548047,D,A,-99.69466079850363,-31.40140716361392,-158.06096674598493,C,0
36-50,Physical,Mexico,E,B,B,93.63241424474305,B,C,-25.161711387064805,52.71219752115343,-54.42787194993264,D,1
65+,Both,India,E,A,A,80.58284342527472,A,B,101.1018408054958,-15.711120126733652,-12.662552582393543,B,1
26-35,Both,India,D,C,A,39.76224779116995,C,A,17.574393845255713,-38.477250301818245,39.99449711086667,B,0
18-25,Both,India,E,E,C,-5.1889134661938545,D,C,135.92586677739874,-162.55939717020624,20.80036780696565,E,0
26-35,Both,Brazil,C,E,C,-109.0626166644849,A,B,5.039054790939689,56.450985793494944,-68.80639238534124,C,1
18-25,Yes,UK,E,A,D,102.69700056407459,B,D,66.52676584803037,-13.157860456183387,38.84278092102459,D,0
18-25,None,Other,D,E,D,-12.153722033232057,D,B,91.76458375023472,-10.846154681302155,-3.2579340549742395,C,1
65+,Yes,Germany,A,D,C,60.91079944975157,A,E,-5.519583893890815,-94.10389195145414,28.34702788088017,E,1
51-65,Yes,Germany,B,E,A,-81.25556130361969,C,C,-166.619215633778,-120.64799809270927,28.843961426465892,C,1
18-25,No,Other,B,C,D,116.61839241424796,C,D,-120.99795338407766,-148.63311833779142,-160.76474329184822,D,1
36-50,No,UK,C,A,B,-18.31027599125615,D,E,-73.88631109864905,-46.628139051557724,-12.146094967165437,A,1
65+,Both,India,E,D,C,27.418629701095735,C,A,97.19135204335781,-124.44791559282832,-41.75815207291103,C,0
36-50,Mental,Other,B,A,B,-255.01288970605412,D,E,81.32258654096236,-102.44506644798035,16.453404209024182,C,0
51-65,Mental,Mexico,B,B,D,-69.93967955955354,B,E,93.17434573997659,-67.13592408818766,28.29214166972685,D,0
26-35,Physical,Other,A,B,D,77.4313783400778,E,D,171.81396198421902,-33.3080700399903,106.30365853187583,B,0
26-35,Mental,Germany,A,B,C,-41.473798679611384,B,A,47.844538846760976,72.484079868397,141.49931337304062,A,1
65+,None,Other,D,D,A,-37.22356669028387,E,D,24.060681812893804,-208.8556056981194,115.8436978751321,D,1
65+,Mental,UK,E,D,C,20.581496076254467,C,B,-165.39709917740316,-133.55581051799504,-250.64818784294144,B,0
65+,Physical,Brazil,D,C,D,100.42497826073584,C,D,95.6616961978599,191.73039522466885,132.1927672027605,E,1
18-25,No,Brazil,B,A,E,26.19554166231783,E,D,19.180050455597232,-11.065528761194162,-40.79978135256966,E,1
51-65,None,Other,D,E,E,-16.642986293946453,A,C,-64.07845232247959,-131.7869688819696,88.9860379212665,E,0
65+,Physical,UK,C,B,D,85.72467271915384,D,B,43.074296637188986,-13.032916922163857,-101.87829498917169,D,0
18-25,Physical,Mexico,D,E,B,32.87768133235436,D,B,-55.48507497337685,-84.26806926928214,-113.8674984306106,A,0
65+,Mental,Other,A,D,C,-3.315129069587868,D,C,176.02908218399205,-65.16233922846475,35.65593206913619,A,0
36-50,None,China,E,A,D,43.056874121610846,D,C,-33.48684553386544,-224.10907963495424,10.741552863927497,D,1
26-35,No,Germany,E,A,A,33.68819735838293,A,B,5.112897705424118,-77.47432136345381,-27.499120777510566,C,0
18-25,No,Brazil,B,C,E,-11.102115443000539,C,B,-91.69619520779491,-136.91874096543864,-14.164578376782877,C,1
36-50,Physical,India,A,C,A,-72.44989144829239,A,E,-24.20330588231692,-91.5417867296224,65.20333025773793,E,0
65+,No,Brazil,E,A,A,-29.242640587645845,E,D,54.89245728011336,-5.8379226017398596,25.826610428981102,C,0
36-50,Mental,India,B,B,E,92.72610181264582,A,E,-83.58384457410631,1.7004044641596396,140.09436594138603,E,1
51-65,Yes,India,A,D,D,-101.90846186840994,E,D,67.02498472449585,62.480252854754056,84.27388539847713,B,0
36-50,Physical,Mexico,A,C,B,39.577496641010306,C,C,55.211064954524616,-134.59835467971243,-9.00526752500457,D,1
26-35,No,Brazil,E,D,D,-2.212221953891768,A,C,-83.71819780696505,15.861359102746514,286.5061141295619,C,1
26-35,No,Brazil,A,D,B,112.55270201205722,E,C,182.57942814455967,5.346242761610198,-54.26920483045253,E,1
65+,Mental,Other,C,D,E,229.8131266140795,C,B,-124.14097581364352,-231.7832859737793,-36.35389296746844,D,0
65+,Both,UK,C,D,A,16.225171012237137,A,E,-25.636230130395482,189.2008153082481,-150.8442523620613,A,0
51-65,Physical,India,E,B,A,-3.420841268975789,D,A,-70.46801149717649,111.6119047379592,-43.50909776686183,C,1
36-50,None,Germany,A,B,D,-34.48282479475067,C,A,-5.182923997690192,-45.82871756820353,-135.86600927103848,E,0
51-65,Physical,UK,A,E,C,-68.27497186274563,E,C,8.352173387469808,-56.21580228288353,-189.55667157049717,A,1
26-35,Both,China,B,B,C,-213.11039271173607,D,A,-35.90649225902416,-33.836920649388695,-147.11016651240502,E,1
36-50,Mental,Other,C,E,C,-85.68540986162198,E,D,38.414121724949304,165.2948434443749,110.77229141999163,B,0
26-35,Yes,Germany,E,B,A,-31.314664458744236,D,A,-70.92516793973014,-197.2816471868662,-64.03942421188023,B,0
26-35,No,US,C,C,C,34.531130219518204,D,B,-36.69463039470595,34.07104364158511,66.21325032975773,E,1
18-25,Both,US,B,C,D,71.22801506234153,C,E,-85.76523615923173,10.291979998379105,59.973779622379695,A,1
51-65,Mental,UK,B,A,C,-168.0293931302552,A,A,26.048442683199895,166.25038052794227,-49.04807428316706,D,1
26-35,Mental,US,B,C,A,56.730183029210465,D,E,-50.80821530460163,27.89675059554365,-6.645935007862376,C,1
51-65,Both,Mexico,B,C,A,-38.575734952511944,B,B,54.02581770742041,84.85838743714264,256.0593940214457,E,1
65+,Physical,China,A,D,B,-34.275402230261534,C,C,85.07196307467727,-28.248105702338506,97.41283331959569,D,1
18-25,Physical,Mexico,A,C,A,-22.84202508497632,A,A,-26.148696880398887,7.812615731022577,196.2214894277235,C,0
26-35,Both,Brazil,B,D,D,-34.7937604597908,A,C,37.065914709226305,-37.62038355653595,64.00584685476765,B,0
18-25,No,Other,B,E,D,-143.4649285788885,C,C,8.9085470122718,49.68470259296905,-173.06974494142648,B,0
36-50,Physical,China,B,E,D,129.6011985438045,E,C,13.982824444552627,161.15556059213736,-51.378493994244245,D,1
36-50,Both,Germany,D,A,A,88.28039420147624,D,B,69.12820609876236,234.9086688957349,-105.45418357685801,B,0
18-25,Mental,Brazil,A,C,A,32.408761418162364,C,C,117.22351099377777,15.874285258844626,-64.33361903528969,B,0
18-25,None,US,C,E,A,-28.557025988377006,B,A,87.06674021833507,-75.69906231690616,-38.888736165549176,A,0
26-35,Both,India,C,B,C,-9.024590376691904,A,B,104.6317424187715,144.62129487841122,86.19528397105402,C,1
26-35,No,Other,B,C,A,-40.79749008993295,A,B,150.60097155886288,-57.38036239467385,-65.1458920681126,C,0
51-65,Yes,UK,D,D,E,45.319878710585755,A,D,-174.73874149076534,-160.11927270720204,-45.0709439337995,D,0
26-35,Yes,UK,B,C,A,-57.44877319476049,D,C,55.0993655847814,60.67019826700184,-134.36479746618377,E,1
26-35,No,US,C,E,B,168.38079999185845,D,B,57.05699184932366,77.1279808193975,-2.229199606114446,D,0
36-50,No,Germany,E,D,B,117.36866021936167,B,C,-148.71989140157174,197.18014788459445,12.602347815344759,C,0
18-25,No,US,C,B,D,-99.50120210182062,C,B,-89.17274052253343,7.639936851232289,157.75493416958938,E,1
65+,Mental,India,D,B,B,13.035349040624567,B,E,14.862587763667761,-8.356598506651787,-59.191113898853956,E,1
18-25,Mental,Other,E,A,D,-46.43978456296603,B,D,-170.06774511929976,92.02805562806498,-157.34935929243986,E,0
36-50,None,US,D,B,C,-35.72719207832888,C,C,4.427400560198654,-23.718031707022877,-31.225717949242178,E,0
51-65,Mental,US,D,C,A,-3.040002791395131,B,B,100.18800347581487,98.09019826258391,11.556898560810636,B,0
36-50,None,China,C,B,B,135.77239233957462,A,B,-36.00887296355636,-9.085657535137162,59.69161878160576,A,0
18-25,Physical,US,B,D,E,-61.48286280725538,D,A,73.01769378584517,207.21218431873152,132.87285315983277,B,0
26-35,Both,India,D,A,C,81.77006338450184,E,E,22.926408783993406,-56.52134935204486,-64.40773565816608,A,1
51-65,Both,Mexico,B,D,C,-80.90942959427005,C,E,26.917325826806167,82.77201568762884,75.35365247614047,C,0
65+,Physical,Brazil,B,A,A,63.744217168585706,E,C,-111.09063868928426,28.079245504587146,17.660475795097252,A,0
18-25,None,Germany,A,D,D,-58.92370870118015,A,D,-176.54218188862347,-167.34079480880374,-172.00944660432563,A,0
26-35,No,Mexico,E,E,C,-2.5176533690088263,B,C,-161.61426217893745,-115.71976653036073,-61.35089818007283,A,0
65+,None,Mexico,A,C,A,-37.98760744857963,D,B,-15.230099037493375,65.4548537484935,42.84598447569288,E,0
51-65,Yes,Brazil,C,E,B,-56.04659089884729,C,B,-84.95385978607906,-117.80424567277352,-43.68573107600518,B,0
51-65,None,Germany,C,D,B,95.85315535149674,B,D,-272.0322692833689,20.86223532077984,71.42726466961672,A,1
26-35,Yes,US,E,C,C,-24.801743923310703,C,C,-145.31460480700838,170.2945359711007,-117.85705652794636,C,1
65+,Mental,US,E,D,D,-160.62331364805837,C,A,-44.04986256945351,62.7377938571378,47.28741796624701,B,1
36-50,Both,Other,D,B,E,13.981317203030475,D,B,67.41787877887326,19.858644576369013,-76.6968418680019,D,1
51-65,Yes,Other,B,C,B,112.4138150679405,A,A,98.19358880060742,109.5116822761402,-25.994559456265705,C,0
65+,Physical,Other,A,C,C,-3.4731755550140964,B,A,49.511007863177255,-148.2865321710405,68.72743912642753,C,1
18-25,No,Germany,E,D,C,-78.64753004807619,B,A,69.18059545639406,-5.961719905892422,-105.76635700965153,D,0
18-25,No,Germany,E,A,C,33.27617289113828,C,C,-45.79041228804292,296.66355663144884,-46.571242323891866,E,0
18-25,Physical,UK,D,E,C,113.32841309947572,D,B,-22.615207761484132,53.11429642596725,40.04766485831215,B,1
18-25,Both,Other,B,A,D,17.147314452564217,D,C,20.347164502519867,20.26248163634696,-216.86617653451847,A,0
26-35,No,India,B,B,A,121.46531634628239,C,A,21.879231708818057,12.665462440585967,-160.94179260449894,E,0
36-50,Mental,India,A,A,E,-25.02386784814371,D,B,22.965280798593604,-154.76177702640103,136.35016918308688,C,0
26-35,Yes,US,B,D,E,34.231655917416035,B,E,-75.4420051159364,-92.25673181146004,175.0328705178598,A,1
26-35,Yes,Germany,C,D,D,33.45621763211446,A,B,-27.982711732691136,-81.97980585579003,43.097357075978785,B,1
36-50,Physical,China,D,B,E,19.259640717424812,D,E,199.8748460683937,58.67120871391043,62.37102592831915,D,1
51-65,Both,India,D,D,E,107.68914936630071,B,A,41.05005228979229,-61.640368808834644,-20.2139818593252,D,0
18-25,None,Germany,A,A,D,-6.031415691121726,E,A,72.05511700891468,104.90450910320355,47.53073340507015,A,0
51-65,None,Mexico,E,B,E,148.98404642262378,C,E,-144.80586916778984,-0.5978722839344253,118.56720329792543,C,1
18-25,Mental,Mexico,D,E,C,-113.33997434049641,B,B,34.33761681649777,259.13777188251163,-2.4974518563058896,A,1
51-65,Both,UK,E,B,D,165.21232801564742,C,C,-163.52992696444005,159.01969926783477,-2.1536258724515758,D,1
51-65,Physical,US,C,E,A,-31.42006047106989,E,A,-111.92556493613723,-142.23861686581728,-115.70573745549093,C,0
65+,Physical,UK,A,D,B,-17.84960090998897,E,D,-67.46806024387557,-77.75763777890057,13.387534168179444,B,1
51-65,Yes,Brazil,D,D,A,53.412509899178254,B,A,50.952794028246416,74.91285964109528,20.080153072469624,B,1
26-35,Both,US,C,C,D,-188.23425876536527,A,D,145.56478668265632,105.19521983254205,-57.21040806615457,B,1
36-50,None,India,A,E,C,88.95925176150536,A,C,80.98771999849791,-245.90893103219548,6.255025947281892,E,0
51-65,None,US,D,E,C,74.54867298314039,B,D,3.7645194962273414,-47.76503966161911,211.28550319755828,A,0
36-50,Mental,Other,A,A,C,-66.70060190460705,C,E,-196.28657530981485,-60.597148528887004,-136.58701678718288,A,0
18-25,Physical,UK,C,C,C,-142.30724225301955,D,C,98.88601821175133,96.18951090533133,-178.87965719297145,C,1
51-65,Both,Other,D,D,C,-132.72329137621654,E,C,-142.57636723963972,7.197874454462649,-294.17679809729873,B,1
18-25,Yes,Germany,B,C,D,106.90643844364335,D,A,112.63941437281136,143.9929041057351,-29.277938588821762,D,0
