Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Both,-73.19301774953705,B,C,E,C,-102.66991208385876,-61.90855895348547,C,12.146364000548001,B,-148.34584261805023,D,A,B,43.65734199227114,-101.06737838552604,1
No,-144.626853821669,E,C,C,B,5.360357616088567,-109.07411901355668,C,60.90018623787829,B,53.705222378054216,A,B,C,-20.23661476198828,56.137514179856,1
Both,62.59280977710646,C,C,A,B,-97.92267352086766,-60.89594313652699,B,95.8435918152006,A,-92.2088247673374,C,B,E,-19.154641246094016,187.6849895448746,1
Mental,1.575937631418562,D,E,B,B,-40.599370838743596,-9.147353276899318,A,4.556968491446857,A,118.51335073930855,E,A,D,-27.427581375221283,-27.973949319634308,0
Both,115.34796326407148,B,A,E,B,-80.71959695965293,170.63310867564047,C,71.20549525118842,D,-73.73426008540407,C,D,A,136.11632276269907,-14.190242363992898,1
No,75.76507431008717,A,D,C,A,-205.08848245392196,79.3165287730307,A,-79.37264446714383,D,36.701354823223454,B,A,D,-66.97477742425725,23.411956414773687,0
Yes,-114.01399941509752,B,D,A,C,-147.12284618533243,51.78234872081461,A,35.980687145757706,D,-123.51006229957527,E,E,E,28.318705291327213,-106.29633603601008,0
No,89.58167222131144,A,D,D,B,-114.22813927372566,81.03113282681997,E,79.02308092356418,C,34.6833404156358,E,A,A,127.9785841774171,113.32307696627237,0
Both,-1.9286681376006647,B,E,E,C,46.362193191138005,9.408685720005389,A,112.41012497107646,C,-94.13082565421307,C,E,C,138.31785724997377,-109.92211482567605,0
Mental,-123.20625695002289,B,A,A,B,-303.83162360713675,49.38093110518302,D,88.80833285584265,B,1.7285238990182257,B,A,A,119.43101640267048,73.37544734294443,1
None,-13.73219162253446,A,E,E,E,192.53068972100584,28.48946289301908,E,41.14412440876027,D,49.88446205609585,C,D,B,61.30381115309351,-69.3343675975829,1
Both,160.0353086738377,B,D,D,A,8.57233079279693,-124.96251942089249,B,-137.85841094129805,B,17.012651074787478,D,E,A,49.776738851103396,52.10241260603576,0
No,19.71358380831029,C,B,C,B,-93.53934994879562,44.39429463026857,E,52.488064898067655,C,-3.931567266528707,A,C,A,89.23009229757197,-56.20390778156968,0
Mental,-133.16167108043402,D,A,D,C,91.35795719389816,20.345156218401268,A,-8.531623340454246,A,136.07414049669916,D,B,E,152.38315159431787,14.468944992796452,1
Physical,-51.29742479308058,D,E,A,A,-122.10262324218324,-135.6612706599477,E,50.74112697383529,A,-13.852616268535392,C,C,C,-30.262205367182542,-1.802894852428941,0
Physical,49.6362073234762,E,E,C,D,-154.36070741975126,70.7905135705608,C,-34.648938845594884,D,-4.888186647000174,E,B,C,56.980302150205716,137.29804033890545,0
Yes,103.17834564660193,D,A,A,B,-170.3485957030694,-74.65729008166133,C,182.77729889234845,B,-64.18871926344565,D,A,B,77.17927958747912,-82.11987633757828,1
No,-139.2169792674076,A,B,B,A,-62.642692980107995,140.5672535887051,B,-39.627471673259116,B,-43.82737934884102,A,D,C,46.70575373043432,110.5977094820911,1
Both,78.04759417283135,A,B,E,C,-79.74255500133538,-98.73294402022785,C,-165.9769013083743,C,-32.06299491933001,B,B,B,54.97807125202837,32.152719937367074,1
Physical,-88.74107363289514,A,E,D,E,64.03518310969581,223.3708779004905,B,109.47143459565618,C,-34.048753107651045,A,B,A,0.4631920778440275,1.298736937977816,1
No,-133.3042128437768,B,D,A,B,149.26991729489873,208.6787201120511,A,-9.005473263254162,A,95.21341140260039,D,C,D,-87.22710960895893,162.39327170178538,0
Physical,-12.623673009201802,A,C,E,D,-83.22883033978157,-7.189253612473488,A,85.47360489202093,E,113.173612567927,B,A,B,-90.42265455053425,11.839035151685202,1
Yes,19.822539912182002,D,C,D,D,-45.56640798818576,-59.145396932914984,D,-97.01090402916711,C,-196.07529737354804,A,A,C,19.241507963972694,-81.31120271693652,0
None,-133.81286492979754,C,E,A,C,-39.47842937157783,70.72261417385684,A,-54.07923746411506,E,-33.17909655854076,B,A,A,-137.55818373737827,-6.9517187318055145,0
Both,126.17604606337966,E,C,C,E,-58.25529481999834,35.52706952699635,B,107.4485944607483,D,-85.79934577299714,D,B,D,115.49044815066236,13.1643380383663,1
No,-21.50894270229993,A,B,D,E,187.36804244603476,-16.2212384823001,C,-132.2948858074255,A,61.15758324117787,A,D,E,-84.31495234913595,-4.485682342041458,0
Physical,31.133958877585744,B,D,B,B,37.04417755701084,35.002331680001895,D,131.76032973639008,D,-166.57856759380854,E,D,C,69.89348569916415,3.6024131890889217,1
Both,-84.02511877319452,C,B,B,A,-29.61274033372915,102.6316787782831,E,122.33002635459201,B,-1.74022145636086,E,E,C,-243.33775674606133,211.7272428020323,0
Both,-74.63618893179327,E,E,C,D,166.70785458887048,1.6119580277793797,B,-61.346302455177124,E,118.8543496271618,B,E,D,-108.44988871216113,21.576031127751925,0
Mental,63.6837311726855,B,C,B,E,63.89834307344622,-34.178288307959185,B,33.65946169096585,E,-53.90279235863267,B,E,A,-205.03363283330523,19.333997167817216,0
Both,6.00267025531304,B,E,E,E,-59.02625271722992,201.13826018070773,A,111.94994324487774,C,-125.87969902775168,B,D,E,-86.68055747853921,109.09664087918962,0
Yes,20.881670049476732,E,D,B,E,98.44130342811238,169.28102125081307,B,52.59685175383167,B,-73.95053049941438,A,C,E,-101.53236116853441,-107.56925543809221,0
Both,19.200175542753822,D,B,B,A,-175.95826294755113,65.6634444728252,A,88.16050742516656,D,55.202334630726256,C,E,D,-66.1187447429878,-6.972273490287879,0
Both,-98.44999326596331,D,A,B,E,-144.48728377908256,55.914147101970656,D,-78.54738105341703,D,-70.67535422028169,D,C,E,11.921734874145166,167.71799599782355,0
None,-105.55732055853481,C,C,A,C,68.47075006333728,-26.250364112169418,B,-41.44686058177787,B,-37.290005686345864,E,C,D,-72.67849611913358,90.78792487669716,0
Mental,24.994413913876755,B,B,C,D,169.2621232300171,-198.38692795456168,C,-78.11082472294733,C,181.76348575993242,E,B,C,-1.2837693649051343,-58.201804855597885,0
None,-184.19547525709612,C,D,A,A,2.7591723509856476,17.49880052768817,C,-106.87027295931901,E,93.72650449871459,B,B,A,-91.41848296193132,-71.67328030396881,0
Physical,82.19136679760831,B,E,A,E,-157.21575754872316,-73.57333633536204,B,84.53978591523752,E,16.25393254218535,E,B,C,99.0143773344469,-127.69682171275866,1
None,2.007291782378126,B,B,A,D,101.95894370131329,101.04148394346669,A,14.666854242663849,B,53.23666890636449,A,C,E,-56.419741755221466,31.957787931747788,1
No,105.31366113463234,D,E,C,A,98.95084542759892,-8.675546584270347,D,-134.0292680055424,C,-23.0585725171981,D,D,C,145.24370709007692,-150.04437615490988,1
Mental,-5.290478296160303,A,E,A,D,133.35230081825839,97.49546719295385,A,170.84588545830545,B,-260.42360760437276,A,E,D,166.92053444334485,132.38399197076296,0
None,-111.07273613380968,A,B,E,B,75.92918526618702,-151.1718935129755,C,-87.11689287097742,C,126.71705232838279,E,E,E,189.25949273844637,21.382196435402427,1
Physical,-127.43616406077531,C,C,E,D,80.35842262439554,0.7130311356816468,B,-29.72963915057892,D,-47.5933766739101,D,A,A,-21.52332240633681,63.24164097039699,1
Mental,-47.04253099241561,D,B,C,A,-28.275369969618087,-104.9393812120478,B,-3.670740213286362,E,-84.5532813467302,C,B,C,-98.34504953132569,-96.82564909878612,1
No,-75.48095235620056,C,B,A,D,25.897777028501913,-246.58925587937492,E,-270.9992982201546,B,-48.977612437860266,C,B,B,6.890061974555005,174.19782330851947,0
None,-32.164745431452246,D,A,B,B,77.14926930536498,32.94320133042356,E,30.025072775876815,A,-123.74822315299112,B,D,E,37.59901502619443,-157.99426751116286,1
Physical,130.60486006537423,A,B,E,B,-75.39420604903515,116.68110883587215,B,24.028781883040544,A,39.52287855284111,A,A,B,-209.42652946918662,97.01506227666994,1
Both,-154.4283118405208,A,A,B,A,27.969054208412313,44.49592740950564,E,32.13791726052671,E,145.02167044866115,A,E,C,-38.87049561241141,2.3032202948183707,1
Both,-86.1525751687443,D,B,C,A,11.302191464568585,161.64492773135987,C,-66.7143890728007,B,-138.99855946209667,C,C,C,-142.91119938026858,43.32745092218141,1
Yes,-203.18164408371481,C,E,B,A,-63.800483705708,24.717277492496486,D,4.01900954935263,E,166.0143412281612,C,B,B,8.216785671254598,10.980855384613474,0
Physical,54.90505550107893,A,C,A,D,1.9703805647603923,-73.37721043669896,C,96.13975211003141,E,16.424973995436456,E,A,E,-36.41584620692919,127.40447909183739,0
Physical,42.79113739212837,C,B,E,A,146.228694947445,102.60686552738252,B,-218.10047970506363,B,68.80138492949258,C,D,B,45.24543225978116,134.5902971561461,0
Yes,-106.60043416182745,E,E,D,E,54.06357481740693,-56.89075790355962,E,124.03408835229794,C,290.66002354436694,E,B,E,-23.27583074089717,-23.641148679292144,1
Yes,6.507626829338485,B,E,D,E,62.44096657325813,-71.64961751249706,B,-118.06183245912547,B,-89.0967931521304,E,E,D,-34.10424518646098,28.563273976592445,0
No,-173.88192592143662,D,D,B,B,179.86023289303833,-205.25862635471805,D,-4.508677623458686,A,-142.88700262550378,C,C,A,72.67859116404458,-21.043268466539615,0
Physical,-174.34609735261415,D,A,C,B,-35.22260927090237,-44.837175247862916,C,-81.33854108906384,D,-72.7211614218806,C,B,C,-5.529377911472948,-189.80183963590173,1
Both,197.62174174056472,E,B,A,D,62.162592747046354,-9.343598525992991,A,-6.147417747412919,B,92.06171895392129,D,D,D,129.9512137532498,55.405470118818116,1
None,63.93192005296922,C,A,B,D,124.28437783666253,44.424749284291444,A,-87.11398463214684,B,52.507387377579576,A,B,B,-234.91802439842604,-47.258630253090665,1
Physical,106.72996408237987,C,D,B,D,-96.33477254933182,-49.483428203811464,D,40.796921451130004,C,-114.49558643971687,C,D,C,2.859703621754747,5.274388803473765,1
Both,-139.90219226017675,E,D,B,C,54.09768931869468,182.5302303713358,C,179.88022476474626,B,25.100755098965916,A,A,D,-28.02080816325049,98.21143810199806,0
No,-88.85766286918152,D,D,D,A,25.895150436893022,143.58338075375528,E,24.36114668268616,B,-0.8313131337734767,E,D,B,-32.813923019869605,72.51743886036863,1
No,22.82724868760741,D,B,D,C,-11.259454888664406,50.56226080112724,C,12.982946427432088,E,196.63753870327315,E,C,C,-94.65178301296731,-12.15840699764389,0
Mental,122.10756130900933,A,A,D,D,70.10896064835873,-62.67155447765611,B,-80.63470282572251,E,85.63877717116915,A,B,A,75.59922281255615,-103.234867005069,1
Yes,-26.51859450036026,D,A,A,D,223.08913111642426,68.5935369171186,E,-72.61154669661761,A,17.392210277292516,A,A,D,-27.132611372176367,-124.64609094100435,1
No,85.37259273945779,D,D,D,E,56.18336405483335,25.011891595614472,E,21.47338709393278,D,6.749221121965985,E,E,C,115.93269832154083,45.837101052750036,1
None,-171.53136140350807,D,C,A,E,-7.9615042109110306,96.88875470297346,A,10.370515593930268,D,65.93601930924441,B,A,A,39.036556234154524,103.89300440905916,0
Mental,-20.044256423958654,A,E,C,E,47.2405826110932,85.18432938793904,C,128.19907861260666,D,-121.01821388625613,A,C,B,56.40803210410882,145.33990047454287,0
Mental,-83.86936655469907,A,B,E,C,145.34832483170334,17.08052136839073,A,118.68336163229887,D,196.96784314838303,A,C,E,26.220744066060753,99.33284061521353,1
None,-56.09581266234527,E,D,C,D,-206.36394667108928,150.788634068354,A,-0.800332745464691,B,101.60305592940186,A,D,E,78.86664298189328,-126.97511151415087,0
Yes,-48.50671893657885,A,E,E,E,44.063658673344385,38.359238062822094,E,214.61223972480838,D,55.075152368382554,C,A,D,-113.72677086244418,154.0973855231335,0
Mental,-116.72623982610111,D,A,A,C,-23.51439342860019,-87.22570619304956,A,-161.1186605265297,D,-89.66260916623216,C,D,B,4.3707435805228,-9.198035997708043,1
Yes,128.80976284546307,C,A,D,D,-6.9454711076110165,-116.53875668840476,E,-130.63668975996984,A,81.73317285032033,A,D,E,-145.26166022466424,268.9556363128365,0
None,-0.6315647950046035,D,D,E,E,-194.85055746794686,-114.94678844192126,D,-178.51874700525326,A,-155.88077102499852,C,C,D,67.55124688751422,-174.52937704721685,0
Physical,-2.760466867600106,D,B,B,A,-228.06109020668757,33.177674781332975,D,82.49539448921388,C,-38.13611065804166,E,C,D,-26.98582595059295,130.12054393451987,0
Mental,-9.890168902374983,B,D,B,B,145.03824362372916,50.85919072197578,D,45.74995641416415,C,44.60952951456591,D,B,B,-110.2440817445774,3.776855319166584,1
None,-117.27772228158739,A,A,E,D,-346.08719721110384,-137.78443266857917,E,97.92405294222264,E,-16.25498597760428,E,E,B,109.40794639623712,-227.5761629197767,1
No,-49.06965230762494,A,C,D,C,-84.80869536383922,102.99634272221485,A,-122.13880089356304,E,23.12222724642209,D,B,E,102.33612560348631,-30.435255655206294,0
None,60.3945238022343,E,C,E,A,-95.55663539608538,-129.54981887492835,C,119.24345076600605,A,-105.76339220058817,D,C,A,-252.75826268860203,-3.8089446352721636,0
Mental,-41.87017950022637,C,B,A,D,160.76043288307082,-51.30202094245241,C,-3.0777120892963743,A,-58.54572664917682,D,D,E,0.022581968351347827,11.441192229533945,1
Both,-5.921579287151826,A,E,C,C,-32.60093920487283,-14.847535190374122,D,153.77033347411052,E,47.75078335758937,A,D,A,31.266084528751552,-4.854015610487437,1
No,-159.86620623982753,C,C,A,A,65.42151621884665,-185.329360434797,A,24.297083730677873,C,-23.24573655118376,E,B,E,-36.39818648918449,-54.17066396635363,0
Mental,1.7279505579449017,B,B,D,B,121.04042106711555,47.08486022919616,E,-282.4263002492441,D,35.51271965016875,A,C,C,198.43678653133153,-15.719586392580867,1
Mental,-78.82450104549713,A,D,E,A,16.801819738929584,-111.74616535828518,B,67.78891917454388,C,-172.27940087883567,D,B,B,-55.42481357523772,-105.31886845687825,1
Yes,29.745028140239192,C,E,C,E,88.136897684925,-2.2834823895852727,E,-80.08546476231137,C,-53.48846469154005,A,B,C,25.59198080927338,194.820141204074,1
Both,-131.39900989533288,B,C,B,B,117.17001587283183,-138.75184165453362,B,-69.8138190032194,B,-95.0571268313898,D,C,D,135.81536935509556,-0.5658965701546295,1
Physical,109.13497389345397,C,B,A,D,54.31847942330782,120.19829291656954,A,33.79614659875418,C,128.16350779132813,E,B,B,-45.33554495060719,-11.102209051055672,1
Physical,101.36058230496718,B,C,A,B,-86.49898275389762,44.128655316754845,E,163.68895141340946,C,103.49067183283236,C,B,B,70.34537407624825,-225.93569773065215,1
Physical,79.51672448335084,B,E,B,B,-143.28233013638325,42.855131181974926,A,-76.9918405541692,D,-65.23742544530778,D,E,A,30.582104822668484,62.033494008736966,1
Yes,25.479078404460264,B,A,A,D,94.30685199264505,327.4867895915675,D,-48.824108059220215,A,-18.236641277332694,B,B,D,-48.294651334644335,-110.49265132158975,0
Yes,-115.95288758998275,D,B,E,E,-236.45625396832682,103.88505407021349,E,-30.511535007459763,E,-53.62988993689882,E,B,C,54.070460217881624,-61.26236545365662,1
None,67.10916013663311,C,D,A,B,-81.19755204752316,-115.58438589529358,D,36.85758215188253,A,119.36504187496936,C,C,A,-65.49507652713089,-32.3020017174613,1
Yes,-35.72226096257745,D,C,B,E,16.557078463337323,-59.648073593601616,D,-24.121681330449512,E,-80.44533780468926,B,A,E,214.6178661758952,166.7891694099173,0
Yes,-7.9196781163134515,C,E,E,E,11.871063762311277,-78.46178701336513,B,-54.99254367941512,E,104.7817944179013,C,B,C,139.83502039792398,-20.874322237680705,0
Both,65.12139613927526,D,B,B,B,-22.141777508306834,-65.95286620548916,D,-166.2122280315538,E,-137.27799083254558,A,E,E,-132.38970041632052,-113.66476023935594,1
Both,208.42603104029837,E,E,B,C,-60.74490954446783,17.93992368989136,A,149.11123114771783,A,44.808120652732846,B,B,D,-144.92359984461615,-138.29130136672495,0
Mental,-10.817630146071107,D,E,B,D,60.89349962059636,227.0405834821632,C,23.852003034214047,C,-187.67858556897286,B,D,C,-85.76087548500736,60.63868495341058,0
Physical,-97.930151903024,E,A,C,A,-87.41289022759324,115.58505283647756,B,-66.27696535517225,C,-93.66979437671046,B,B,A,-49.7724739236126,115.10835029191394,1
Mental,135.23531608467115,B,C,B,C,51.171630264795084,-64.2669416597901,C,-61.763304134184295,E,-53.64899297537822,D,E,D,91.69813967747436,66.87864536669666,1
Physical,-94.0933866811217,A,E,B,A,-97.22198846493775,27.702497350446148,C,-150.7278778977865,D,-130.68908571817408,B,A,B,-2.889050845401542,-247.67891081173073,0
No,15.46552709046878,C,B,E,D,26.42986077995563,-29.389571017938266,B,257.2431604196001,E,53.714738439333864,B,D,E,-63.0922269432847,-92.64731617843121,1
Both,-28.019674607503788,D,B,D,A,-13.0936416668115,-59.05635066465232,E,-54.09123587336357,D,-76.82474148546041,D,C,B,27.127927581694433,182.23736999657066,0
No,59.60479175649399,E,C,B,C,-209.68774261091178,-90.95708414466638,D,122.49793090087755,E,124.29631422577216,A,D,E,-83.15301081252875,29.367131675399392,0
Mental,181.39231563734486,A,C,E,A,-3.153923291345525,55.14857175849113,B,-59.96513335816937,E,-16.59849171933037,A,C,C,-10.185372835612617,-169.56684991798252,1
Both,-61.38114842065434,D,C,B,C,-12.683800526865546,-24.017995586978248,D,-32.362481225540144,C,-69.4775335852479,C,C,B,4.208489119568956,111.87778827651805,0
Both,-4.254527269013277,A,B,C,D,-78.24346217292158,2.517528643038109,D,-0.3899971523989155,D,-60.26917431263639,B,A,D,-124.30926718541326,-58.20369294806586,1
No,91.37428384141755,A,A,A,B,-8.762705838903136,-14.161991433268179,E,-130.6781201279597,B,-131.98760602308886,D,C,D,173.41114845003708,-7.76962369960299,1
Yes,7.393048761308746,D,A,B,D,-51.53585849057721,134.19480346508058,D,41.929584062048356,E,31.59103013873307,C,C,C,-49.49637032862817,10.518249793285046,0
Both,-220.2463514378274,A,B,E,B,-39.742043856844425,-96.0489087276911,E,-53.2693699298505,A,163.74032948386676,E,B,D,-141.34377787322674,-21.043636650664023,1
Yes,165.9109742724289,E,A,E,C,-10.2243953906143,39.90164311743052,A,105.19538156205543,E,-54.6778708096646,B,E,D,31.550039685249292,6.682787285577573,1
Mental,-6.871891246040934,C,B,D,E,61.851488174309424,180.62662842952457,E,26.531982495450677,D,16.797077691061485,C,E,E,99.79400727044575,161.34472629980579,0
Yes,-1.004723039006703,A,B,A,E,-32.26944929945626,-25.56532180387108,C,-88.66858935721658,B,-37.307506557447184,C,B,E,152.80505314195665,-4.089745255920811,0
None,166.02649535760006,D,B,E,E,-36.9697779996955,-39.45575980942612,C,63.41348472693671,B,-110.21154876738693,E,C,E,35.8802466694927,66.72821715516243,1
Both,99.85900653482031,B,B,E,C,47.85397821089694,-63.148550162009144,D,163.70419014118986,D,-103.51754261123764,B,D,D,-84.31262752029113,102.11596470179086,1
Mental,-68.41894046009975,B,D,B,D,-214.4143567185065,-59.94545687003392,C,-150.0126652874578,D,202.0425054687039,C,D,E,108.92723636075243,-61.71769984969294,0
Mental,7.161930346332116,D,B,E,C,-90.70345465634398,216.34558620453745,D,52.482542838014076,E,-23.809137761679033,A,D,E,15.729302058414907,-6.324853828197995,0
Mental,-140.17957303687055,E,C,D,B,127.6913123279645,-7.313492677654685,B,-136.19442674504947,A,-22.374545975383008,B,B,B,89.36190239636821,133.94358000050866,0
Yes,-19.880627239814267,B,C,C,C,-139.50118348992348,17.553142850878743,A,172.9139813739708,E,-96.20362943562802,A,E,E,159.57424768287012,-15.694402536939336,0
Yes,-42.98098681615799,D,A,C,B,-122.2567037634104,-43.54016056797212,B,-144.57111627800404,E,61.306597651962626,B,B,E,-51.177450698057804,31.327209127001794,0
