anos,age_range,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
59,18-25,None,A,B,A,-46.5746152820421,129.31166519563382,E,0
36,36-50,Mental,C,D,E,186.37737298974702,-122.02822757439795,D,1
97,26-35,Both,C,D,B,111.2380754519116,-151.61522171451068,D,0
61,36-50,Both,E,D,A,6.21601233659458,184.50585188226907,A,1
57,65+,None,B,C,E,-83.10201856080593,-77.9242396135276,D,0
72,18-25,Both,B,C,B,124.19186565629605,17.930362680119142,E,1
46,36-50,No,B,C,B,-86.48837583284387,74.72230570405574,B,0
32,51-65,Both,C,A,A,105.97963358519773,-56.129348951087074,E,0
97,51-65,Yes,A,D,B,-211.55907496116888,-150.56400277316334,C,1
40,18-25,Yes,E,E,C,18.60120252086513,-98.12043156622349,E,1
26,36-50,Physical,C,A,E,-33.59610941027451,5.341385731087388,A,0
64,18-25,Mental,C,A,A,-12.882502392271746,142.76739497014844,E,0
25,18-25,Physical,C,C,C,-107.22802370397643,-12.295377227174823,A,1
56,36-50,Mental,A,A,E,149.25192954517635,14.084627538928448,B,0
20,18-25,Yes,A,C,A,-22.633552199702187,-22.310366411527017,A,1
89,36-50,No,D,A,E,42.5253759540284,-15.456562206558782,C,1
89,51-65,None,C,D,C,-10.094805174971679,65.50555244298258,D,1
80,65+,No,D,C,E,80.81561160227795,-42.87321402846631,B,0
36,65+,Yes,E,A,B,7.355376277812919,-83.37738033034182,D,1
36,26-35,Physical,D,A,D,-105.31493979794688,-170.45056924700907,E,0
19,18-25,Yes,E,B,E,150.75509413595637,-165.1444277163356,B,1
60,65+,No,B,A,B,-9.1528700673356,59.76700978385665,A,0
50,18-25,Physical,A,B,E,-85.80185310410036,106.43257482628971,B,1
38,65+,Both,C,B,A,6.915215403569837,118.2175874835529,E,1
35,26-35,Both,D,D,C,222.0552864063257,20.861569193966755,B,0
70,18-25,No,B,B,C,135.6581175422603,167.0547386067115,C,0
87,18-25,Physical,E,A,A,15.491105669712907,33.13627816898463,C,1
75,18-25,No,B,D,C,30.76591647560949,61.90752657943468,C,1
67,18-25,Yes,E,B,A,73.88967160126242,36.25139708205808,E,1
83,18-25,Mental,A,E,E,-98.43936440485533,-130.84166155479153,A,0
47,18-25,Mental,E,E,A,-104.38686079767865,56.35167593616127,D,1
93,26-35,Both,A,C,A,-77.05620389877458,222.4623814148031,A,1
77,65+,No,B,A,A,-53.87164739180839,-69.25195737488292,D,1
69,51-65,No,D,E,C,219.48199900634492,-76.0092700525424,C,1
99,26-35,None,C,C,E,-133.59165651874144,-123.62810594048167,E,0
52,36-50,Mental,E,A,E,131.69316876645982,129.43160400540313,B,0
71,26-35,Physical,A,B,D,90.01462086835474,-78.72923907225626,E,1
85,51-65,Mental,A,A,E,71.14466800929142,15.431231724431422,C,1
63,51-65,Both,C,C,E,-34.67531486863485,49.0210170439629,E,1
74,18-25,Both,B,A,E,3.9940286852493436,-204.84401940503213,C,0
84,18-25,Both,A,A,D,-123.27137664849283,48.51088560222486,C,1
33,18-25,Mental,C,C,C,-6.025783695608184,-2.0415483447305482,B,1
19,51-65,None,B,C,B,20.21422028589557,140.5612245113008,A,0
42,18-25,No,D,D,A,58.20731262731233,144.5951833903663,D,1
62,26-35,Yes,A,E,B,35.472181410246684,-128.39586739016772,B,0
92,51-65,Both,C,D,B,108.37877563549372,0.3177079302953079,D,1
31,36-50,None,C,D,D,-62.92294652898992,-67.83989023471321,A,1
24,36-50,Both,C,A,B,64.05862833429894,98.86529935217753,C,0
59,65+,Physical,E,A,C,-38.114983882698404,10.551837633777577,D,0
86,65+,No,E,E,E,44.98294839601697,43.08119763238093,C,1
48,26-35,Physical,D,D,B,286.7391030961306,-47.11245532917033,A,0
89,26-35,None,B,C,E,231.41187815166498,151.2261941488489,A,1
18,51-65,None,C,E,E,-26.398367465666105,-41.190179780964584,B,1
23,65+,Physical,E,C,B,3.058940439107709,177.22730505598867,D,0
50,26-35,Yes,B,B,A,104.24908706585046,85.8215666578267,C,1
22,65+,Mental,A,B,E,93.21893780470835,39.6821694050794,E,0
98,51-65,Yes,C,B,D,56.03106118439696,-119.9928587772232,B,0
24,65+,Yes,E,D,B,-111.703396966643,17.945440076049795,C,0
67,26-35,None,D,A,A,-19.858997048157505,-52.18541191152685,B,1
28,65+,Both,D,B,B,98.11394231382944,20.899594749980608,A,1
42,26-35,Yes,A,A,A,-32.92898565201915,-2.202297221055809,A,1
42,36-50,Both,E,A,B,189.87438028737895,59.56311563353698,B,0
84,26-35,No,A,D,E,50.721721570270084,167.247615814549,A,1
18,65+,Mental,A,C,D,-128.65921617161086,78.43214406793948,C,0
63,65+,No,A,B,E,-181.52392593144455,128.80297422536918,A,1
62,51-65,Mental,E,E,B,198.0935206673333,-59.72594666231473,B,0
31,51-65,None,E,E,D,-19.232637549054267,65.38287766144589,A,0
52,36-50,Mental,E,E,C,16.985548134818266,4.015724101797361,B,0
26,65+,Yes,B,B,E,-64.57414418490669,84.2292584743056,A,0
84,65+,None,D,A,D,-15.982646207865296,178.36098478623657,B,0
28,51-65,None,A,C,C,-14.608866469049525,-53.5727842730449,D,1
77,26-35,Both,C,E,D,85.78745358188355,66.03033881633952,A,0
66,26-35,No,C,E,C,51.452505943259865,84.98603091686758,E,0
40,65+,Yes,E,B,C,38.590892441990825,-68.43256918184153,D,0
97,36-50,No,C,A,C,-93.22597716771509,38.68483455357748,A,0
52,65+,Physical,B,A,B,-76.5427203149773,-31.867330347572825,C,1
30,51-65,Physical,D,C,E,49.467602749469,-133.64019717908042,B,0
70,51-65,Yes,B,D,C,127.35726768072794,11.074008671533118,A,1
55,18-25,Both,B,B,A,-61.69872188267229,28.961020389948093,A,1
37,36-50,Mental,C,D,E,-214.06866586817034,-134.73877868272777,B,1
85,18-25,None,B,A,E,-33.86684215003229,-69.01668928577216,E,1
44,65+,Both,A,E,E,68.58866469941592,19.8271957531521,E,1
95,36-50,Physical,B,D,D,74.63737913533087,-106.45179093288502,A,1
70,65+,Both,A,C,C,-61.51671099849462,-37.633600379284175,E,1
68,65+,Both,E,D,D,-13.833554477794321,-46.30346736469665,B,1
34,65+,Physical,C,A,E,-83.46688373186612,17.513943078417014,E,0
47,36-50,Mental,D,E,D,-102.13639864638625,31.46597565521761,C,0
65,18-25,Mental,B,A,D,-56.18553636936129,26.42212887592127,B,0
40,65+,Mental,E,A,A,93.45707457018723,-85.67467594443585,A,1
72,51-65,Mental,B,D,A,0.9634044819545887,-161.89021330144172,C,0
58,51-65,Yes,C,E,C,0.42858195437272867,22.23471294090667,E,1
93,18-25,Yes,C,E,E,4.753123790184394,9.685065325137845,B,1
43,18-25,Both,C,A,A,7.495916392838262,-143.38051769177648,B,0
48,65+,Mental,E,A,B,-130.95677296636532,-50.39937466876029,E,1
38,26-35,No,D,C,B,29.635475794448023,28.20603467583395,E,0
27,36-50,Physical,B,B,C,73.5860065880034,1.8763858044733919,A,1
55,18-25,Yes,A,C,B,-114.27842818215103,-93.40823481452463,B,0
35,36-50,Yes,A,E,C,23.606106466549818,-26.15357293802718,E,0
43,51-65,Mental,A,E,A,-169.07145020718048,-248.4617440296415,C,1
52,65+,Physical,A,E,C,168.28177512450827,148.90235941291004,D,0
43,18-25,Physical,D,E,E,-0.19609495543820155,21.555765125543545,A,1
92,18-25,Yes,D,C,C,63.84866039706093,-38.21588647076653,C,1
82,18-25,Yes,D,D,E,60.09624118865901,24.0729117147408,E,0
30,65+,Physical,C,A,B,-60.13910790341266,-149.66022486617015,C,1
53,51-65,Both,D,C,B,1.8494875398109931,-116.93430991948846,A,1
49,18-25,Both,A,E,B,62.706809281382036,-117.38324284477962,E,1
28,18-25,Both,B,B,E,-124.0887807928101,153.23167075783016,B,1
71,36-50,None,E,B,D,181.50571946716894,50.76897455354803,C,1
73,18-25,Yes,A,D,E,34.53361063807637,0.10116027081801737,C,0
79,26-35,Physical,E,E,B,58.72521587959899,-80.56005322283177,E,1
62,26-35,Physical,C,D,A,86.68860802978232,-39.794057788830294,B,1
46,65+,Both,D,B,B,-16.328004372666395,37.73515417429573,E,0
27,36-50,No,C,E,B,-105.4028783041727,47.54884956702155,B,1
56,18-25,Mental,C,B,B,112.09296013013461,-78.86414888699578,E,1
30,36-50,No,E,A,A,-83.72696790872533,-78.20936564791705,D,1
47,65+,Both,B,D,D,-253.31657398892645,-188.98323131310798,E,0
75,18-25,Mental,C,D,A,34.55501324965031,0.5081026457683901,C,0
57,51-65,Both,D,A,D,-78.73293351835642,95.62497867890788,B,1
94,18-25,Physical,E,E,A,131.8613660751301,-131.65876879809568,B,1
87,36-50,Mental,D,E,C,31.93856729043423,163.80590160438788,E,1
69,51-65,Mental,D,A,A,103.41487956073779,-112.9888373366205,C,1
31,26-35,Mental,C,D,E,-50.147276873976054,-200.61638729724635,E,0
59,36-50,None,E,B,E,100.88267924512925,-28.2312680358298,C,1
89,36-50,None,C,E,B,-9.903201951032703,-23.68261077443584,A,1
59,36-50,Yes,D,E,B,2.5965060078666875,-66.7578437605611,A,0
47,26-35,No,B,C,A,-31.228842942908656,37.67416209984101,A,0
62,36-50,Mental,B,E,B,186.45300828681795,-148.34931883182517,E,0
21,36-50,Mental,A,A,A,-45.65112533847471,-15.472325328582281,E,0
49,65+,No,B,C,C,78.77483741778605,116.76433403354092,A,1
33,51-65,None,A,B,D,-0.511209242906701,-164.73171686253377,C,0
28,65+,Yes,C,A,B,-131.55648902771665,0.5878469433243544,A,0
81,18-25,Both,B,A,C,141.21589546571704,67.66441569449827,B,0
76,65+,Yes,C,B,D,-70.42270964706276,-195.541049180851,A,0
46,51-65,Both,E,C,C,-170.61851200818612,-49.99468029113759,D,0
97,26-35,Yes,D,D,C,18.105955096336473,58.239471912408014,E,0
59,51-65,Both,D,E,B,17.79582282373383,123.26241050724587,C,0
28,65+,None,B,C,B,17.658169629706396,115.04941300829279,B,0
78,18-25,None,B,A,A,-92.47777507620741,84.97741217336691,C,0
24,36-50,No,A,D,C,-9.058670933545308,-27.164599495529053,B,1
39,26-35,None,A,D,B,-168.9091859146723,-107.17770701876069,E,0
96,51-65,No,E,D,C,45.01017290582326,-34.80799855132695,D,0
76,51-65,Yes,B,D,D,146.60717821912635,-55.90538505295029,C,1
81,26-35,Both,D,B,C,47.492415890694815,45.41543815803438,C,1
24,18-25,Mental,C,A,E,137.62010452411684,15.310506217682965,D,0
85,51-65,No,D,B,A,97.62262557474251,64.4578408942354,A,0
98,18-25,Mental,C,D,C,106.77063159636064,-80.84140335331415,B,0
99,26-35,No,D,E,A,141.10631324821864,-14.215567192708306,B,0
22,65+,Physical,C,D,E,-5.115495269708687,-33.08475967575724,B,0
63,65+,Mental,E,E,C,-98.4118132239044,55.91905047889788,D,0
94,18-25,Physical,C,A,A,-88.41937320898252,32.78107214191201,E,1
65,51-65,No,B,E,A,-186.91226467776167,-92.57773289836551,D,1
38,65+,No,C,A,E,82.15358530763922,-115.34874811154529,B,1
69,26-35,None,B,C,A,-35.46308968526712,143.43058386343904,B,1
96,18-25,Yes,B,E,C,151.68356354031198,1.3108620798650819,E,0
56,26-35,Both,A,C,E,95.4429638359754,-88.27172972478013,A,1
35,65+,Both,E,D,A,-76.83283962503212,50.49254441948604,D,0
33,65+,Physical,A,B,E,20.958214411309353,-93.66059063090518,D,1
63,65+,Yes,D,C,C,-53.206444036270426,-31.043424008078418,C,0
97,18-25,No,C,C,C,-65.15862007133443,-44.987875120264505,B,1
20,51-65,Mental,D,E,C,-58.93123546197517,117.88995627568104,C,0
86,65+,Yes,B,B,C,-57.29030211237192,-24.646401724953186,B,0
88,18-25,None,C,D,C,-57.964928501553935,-206.11310137036202,C,0
83,36-50,No,B,B,B,99.52378057420775,-134.27868748084276,A,1
37,51-65,Both,D,B,E,117.56253446337517,-40.634301136124925,E,0
18,36-50,Both,A,B,D,-133.09947925913545,-36.30396733009425,D,1
60,65+,None,E,C,A,99.03323973757561,24.926447488953986,A,1
46,26-35,None,B,C,B,21.884574740355557,-86.02649457131864,D,1
86,36-50,Yes,B,E,A,100.76143203023508,100.57666049407601,C,0
69,26-35,Physical,C,C,B,-5.977440051998657,-28.839036948990117,D,1
48,36-50,No,D,B,D,20.873630188116707,-46.52802536918461,E,1
92,26-35,Mental,E,C,E,-11.228923281736499,42.557004412706014,A,0
24,36-50,Yes,E,E,C,-72.50166988099802,202.33179709055952,E,1
35,36-50,Mental,E,A,A,-0.16753399965019616,74.86289630123312,C,1
19,18-25,Mental,A,C,B,-125.80839547785804,14.173597649730196,C,0
70,65+,None,A,C,A,-8.428758141634237,102.57726016872728,D,0
20,51-65,Both,B,D,C,35.05271614105285,-97.29425159723652,C,1
44,65+,Yes,B,B,E,-289.98166247783604,3.2506307484082577,D,1
83,51-65,Mental,A,E,A,-60.410772675373224,122.99558541333882,D,0
82,18-25,None,E,B,C,-60.49195374399208,-160.5124376231788,A,0
82,36-50,None,D,D,D,123.46758871028676,22.338736370459504,C,1
51,65+,None,B,A,B,38.67983668608474,-116.41764124129523,E,0
55,51-65,None,A,A,E,10.753088021593658,40.406881466538906,D,0
60,18-25,Mental,C,C,E,67.08235074383654,26.176412173660925,D,1
70,26-35,None,A,B,E,49.23512603922285,-59.20645843538309,A,0
57,36-50,Both,B,A,B,-7.541008419897629,-100.1206758480588,C,0
67,26-35,No,B,D,E,164.24584906693238,-112.78649946156555,C,1
95,26-35,None,C,D,D,-31.951736519547534,-36.14988265274378,C,0
21,65+,Both,D,E,A,116.97688846031373,93.83666177949415,C,0
35,18-25,No,A,C,D,106.74637453883487,36.20776256556921,A,0
34,18-25,No,B,A,A,-184.640502708946,42.94405049094788,E,1
18,26-35,Yes,E,B,D,-232.78155746010646,-115.3326851471473,D,0
69,65+,Yes,A,C,A,-201.7132122400215,-3.554008642947928,A,0
34,51-65,No,A,C,D,-23.160732190258308,74.33587271785697,E,1
54,51-65,No,C,E,A,-103.07320423494095,-86.49418879482103,E,0
73,26-35,Yes,E,A,C,84.84083792853279,4.748015290502305,E,1
23,51-65,Both,A,E,B,157.55388647824245,0.0678189346075414,E,1
24,18-25,Physical,C,D,E,-60.209828824018885,41.447146295805844,D,1
29,36-50,Mental,C,E,E,47.56284862995142,79.87618733887999,C,0
63,26-35,None,E,A,C,107.1424793900742,-38.17291165175468,D,1
33,18-25,No,D,C,B,-12.514563645155851,-122.9190316550825,D,0
83,51-65,Yes,B,B,D,279.4416845198519,29.816399183509425,D,0
52,51-65,Physical,D,B,C,117.70120617628055,-21.96562032128768,E,1
79,26-35,Yes,E,C,C,-35.94792334136836,-6.624288842083226,E,0
85,18-25,Yes,D,C,E,-93.65328352182377,31.681813955614214,D,1
93,65+,No,A,B,E,25.264407903068026,-82.04892160781941,E,0
44,36-50,Both,C,A,E,59.13802294948447,132.45366565498534,A,1
18,26-35,Physical,B,E,C,136.57769704007652,221.49701096616,E,0
76,36-50,Mental,A,E,D,-192.81290193869378,-62.72969483444039,D,0
27,18-25,Both,B,D,D,6.131700180777557,14.714584851696538,E,0
42,51-65,Both,D,B,D,-79.7315630888308,132.84881163338548,A,1
24,36-50,Mental,E,A,B,-126.44816413323458,-76.54066518561332,D,0
22,65+,None,A,A,C,112.95805095363633,98.79251423110163,A,0
47,18-25,Both,A,E,E,130.33484063547886,47.343806433907474,C,0
74,18-25,Both,C,D,D,61.92813816103334,109.67112108478456,D,1
52,18-25,None,C,E,D,51.6774525573374,-75.88140725731374,B,0
54,36-50,None,C,D,A,295.6406877695696,174.25141720565819,B,0
64,36-50,Yes,A,A,B,21.42208566943585,-34.561666623899974,A,1
73,36-50,No,E,C,E,66.22270796660096,-17.765975850882036,C,0
87,65+,Both,C,B,A,-90.50770164362362,82.16450601775594,E,0
76,65+,Both,E,A,C,-119.55176743276064,145.91384658167885,D,1
56,26-35,No,E,A,C,23.644158041676185,-196.86026986777705,A,0
62,18-25,Physical,A,E,C,0.2331989369552389,55.310872022284904,E,0
53,26-35,Mental,D,E,E,-36.1678680506433,138.37795625740313,D,1
64,18-25,Physical,A,A,B,159.96858170445455,-110.48950183744373,C,0
36,26-35,Mental,C,A,B,82.92167572137643,-102.1711650752257,A,1
40,65+,Yes,C,A,E,-152.96384913091563,-19.317562961541704,B,0
30,18-25,Both,C,E,D,-52.65768537888192,-73.5288123195614,A,0
59,51-65,Mental,B,D,A,37.286795454214406,28.16794163206807,C,1
35,65+,None,E,C,A,108.66278257836268,-121.09890697523424,C,0
92,36-50,None,B,E,A,105.35913605832847,74.38157480103472,A,0
98,51-65,Yes,A,D,D,97.2671129027333,55.304268240043776,A,1
27,51-65,No,D,A,D,-124.85088689912996,193.3357642309378,E,0
35,18-25,Both,A,A,D,-0.9646800835249415,-43.96180823081096,C,1
91,51-65,Physical,C,E,B,7.360148814351929,-25.07640800727845,B,1
85,65+,Mental,D,B,D,-64.44916940999411,-22.877626815055187,C,1
83,26-35,No,D,D,E,3.1241085441719587,-7.746640807797273,C,0
67,18-25,Both,A,E,A,-13.365727814595129,-16.873355992584106,C,1
45,18-25,No,B,D,A,-70.53428223560327,-95.15884505680224,E,0
19,36-50,Yes,E,C,A,126.25631513035079,-20.47327772220153,D,0
39,65+,Mental,B,C,A,-115.2759095193891,58.884998635115124,E,1
30,26-35,Yes,C,A,C,3.3527784680309662,17.37838941712975,B,1
48,36-50,Both,B,C,C,309.8252778796432,10.208286521873765,D,0
53,51-65,Mental,A,E,A,92.49242924277912,15.180106025554116,E,1
51,36-50,Yes,A,B,B,-26.657012079105257,63.704603890177204,B,0
62,51-65,Physical,E,E,E,11.8907068523561,-87.9290140763442,B,1
34,18-25,Physical,A,E,A,-186.51997213234196,-80.45469288292927,C,0
22,36-50,Both,E,A,A,-9.638883611584442,73.36960976079077,A,1
52,18-25,Mental,C,C,E,142.11619976007347,-9.990524251715973,C,0
67,18-25,Both,D,B,B,78.844058705409,-2.1562116915121883,D,0
80,26-35,Physical,B,A,D,143.6200169481064,-49.3548814963941,C,1
99,51-65,Mental,E,C,E,10.083201641815362,-86.72975939649025,D,0
95,36-50,Physical,E,C,A,17.760563999758272,-5.413967135311316,E,1
85,36-50,Mental,E,C,A,-75.23143426195591,-120.31952761004017,E,1
80,65+,Mental,B,E,B,-13.12697804323229,-39.15003747264855,E,0
36,65+,Mental,D,A,C,12.609195077224356,-81.61646627707441,C,1
39,18-25,Both,D,E,C,142.80070153867143,94.17034181101775,D,0
66,36-50,Yes,A,C,D,-40.59819967431602,-66.33358996913663,A,0
66,26-35,Physical,A,D,C,-5.659420431962859,168.83520311150932,C,1
28,18-25,No,A,C,C,79.10541745524078,27.45180026783257,C,0
74,36-50,Mental,A,A,D,29.248694945760008,-17.072304268711424,D,1
24,26-35,Yes,D,A,A,84.62383123800026,120.1253376623175,C,1
35,18-25,No,E,B,C,-143.82452110151357,208.9804093189262,E,0
70,36-50,Mental,B,C,E,-77.43878980471241,-105.1468906849632,E,1
88,18-25,None,B,D,A,30.539401767476942,246.48462225252555,E,0
53,51-65,None,B,D,E,216.3088588854428,-18.196331249850054,D,0
37,26-35,Yes,C,C,D,-113.01351359084026,-91.12208255165832,B,0
48,65+,None,D,C,A,-39.86754171758729,26.98587962632162,C,0
35,51-65,No,D,C,C,-46.85987218670133,1.7054665533552202,B,0
20,26-35,Mental,C,D,C,-210.8653635662983,-88.96097909724095,E,0
45,51-65,None,E,B,E,-96.92716204135549,88.02851295107507,E,1
89,51-65,Physical,B,B,A,-174.7627224330126,-41.32912971138311,C,1
88,65+,Mental,B,D,D,-120.31255071389337,-101.67437746190804,D,0
31,65+,Physical,B,A,D,-182.09325895203506,17.206918515069816,B,1
44,26-35,Mental,A,C,E,-36.87420499780549,84.48067022983156,A,1
93,36-50,Physical,E,A,C,65.44075290245428,-31.59764356225581,A,0
70,18-25,Mental,D,E,D,0.0033205865913297707,70.35689651435291,C,0
88,26-35,Physical,C,A,C,62.7030429866762,129.0243185788333,E,0
80,36-50,Mental,C,C,B,-85.58723456241972,56.82022182753763,A,1
32,36-50,Both,B,D,E,82.02618210941041,-20.0925918367472,C,0
51,18-25,Yes,E,E,B,81.29713878834852,31.80140104744219,E,0
83,18-25,Mental,E,B,E,53.789773228502554,163.56689940399065,C,0
65,51-65,Physical,C,E,E,84.0932193602613,-102.11199842867383,B,0
95,65+,Physical,B,D,D,22.336333579131445,-70.61761678138872,A,1
94,26-35,No,A,E,B,-236.06740613449827,205.12839419593027,C,1
37,18-25,Both,B,D,E,-30.16943254169981,13.103351860810092,C,0
83,65+,None,B,D,B,-194.63153284118934,-117.0105885779137,D,0
62,18-25,None,D,A,B,-69.43795991505716,-32.30483687057949,C,0
74,65+,No,C,E,A,-189.62705114402505,-68.26950580598023,C,1
77,36-50,Both,C,E,A,43.24139075616578,148.35759371290325,B,0
84,26-35,Physical,E,D,C,42.05505450868363,-62.921850884524524,C,0
77,51-65,Yes,D,C,B,262.67093961424854,41.601268756460826,B,0
22,51-65,Physical,D,D,E,-2.834363332077759,63.16734693453838,E,0
30,65+,None,A,D,D,-40.511981609046174,-61.35550669778754,B,0
46,36-50,None,B,D,D,-25.493806513616295,344.4616700966215,B,0
70,36-50,No,C,E,A,103.26900502652782,-24.79976796350182,B,1
47,65+,No,D,C,B,2.736023061621067,-88.42450002837423,B,1
68,65+,Physical,C,B,A,-92.81287749707883,146.15019486704082,A,0
76,18-25,Mental,C,D,B,-91.40150943668492,42.49629617717165,C,0
58,65+,None,B,B,E,-24.801540521524913,33.163479168633565,D,0
20,36-50,No,E,C,A,137.4443041811734,-15.457739123468128,B,0
32,36-50,No,A,D,A,-205.9080574766285,11.503803950322569,C,1
65,51-65,Both,A,C,B,-65.18446086741432,-95.29708752644486,A,1
83,65+,Physical,B,E,A,157.4993981819452,150.6733373040851,E,0
59,18-25,Mental,D,A,E,-28.61245849564965,-242.542863576123,D,0
63,36-50,No,B,B,D,131.07996053311203,31.87847354561005,B,1
48,36-50,Mental,D,B,E,59.9640919134586,58.47852255843946,E,1
28,26-35,None,D,A,A,1.823934012132488,-60.83640912280649,C,1
32,36-50,Mental,D,B,C,45.15324258682948,-121.31162908865167,A,0
30,65+,None,C,A,B,-0.4143474201962291,118.71621710941214,A,1
94,18-25,Yes,E,C,E,25.78370277017517,234.94865013863384,C,0
53,65+,None,C,E,B,47.80382939290269,235.45096518683866,C,1
38,36-50,Physical,A,A,A,-30.8612184178707,-93.9083188632098,D,1
24,18-25,Physical,E,E,A,-47.503139860190025,-147.01405455718913,B,1
36,18-25,Both,B,D,D,-119.73723671011749,-133.53041195621452,B,1
49,26-35,Physical,D,C,B,19.371999982741542,-101.10632632427222,A,0
77,51-65,Yes,A,C,C,225.3470853306221,97.42835472922425,D,0
33,26-35,Mental,D,A,E,18.880328322267758,12.492385495503102,C,0
28,36-50,Mental,B,A,D,61.82160568222723,-72.69803418325874,A,0
35,26-35,Mental,B,C,B,194.20498613636013,-79.55754848733032,A,1
45,51-65,Mental,E,B,C,93.15451448543348,-50.403357880481,A,0
99,36-50,Mental,D,B,A,116.61274508288267,-160.02918523094937,C,1
20,18-25,Mental,C,E,D,-18.462021568819395,-73.27064679380813,B,0
97,51-65,Both,B,C,D,-68.66210199915707,-6.371978405570462,B,1
87,18-25,Mental,E,D,E,273.53563501623125,-39.562680972328266,C,0
94,36-50,None,A,C,E,-28.127883478300262,-43.400751460490966,E,1
20,26-35,Yes,C,A,A,75.1023311418258,65.08812222761861,C,1
68,51-65,Yes,B,B,C,-65.31947363885573,32.59319788529102,D,0
27,18-25,Yes,C,D,D,155.43647773894565,81.07722326038382,B,0
44,26-35,Physical,B,D,B,-141.35073280211802,32.96526593211679,D,1
55,26-35,Physical,B,B,C,87.33305109973726,52.245601521035525,C,0
30,65+,Mental,A,E,D,-2.4691123370983634,29.80955209318465,C,1
33,18-25,Yes,B,E,B,-26.431882685563497,108.22124012964017,A,0
69,36-50,No,C,D,B,-18.799231498167988,-41.78616385722757,E,0
77,18-25,Both,B,A,D,-114.84470805966505,-112.39516243328758,B,0
57,26-35,Both,D,C,B,-3.4202790803634793,-37.60751313231341,D,0
19,26-35,Mental,E,D,C,84.8007397295937,-58.71983680603209,E,1
45,26-35,Both,D,D,D,40.68810105840175,-75.90879036730746,B,1
64,36-50,No,A,A,C,6.434579988707235,174.74715886052687,A,1
91,65+,No,B,B,E,-50.33891021713276,-166.51876925466595,E,0
69,51-65,None,A,E,C,-98.18129781669298,-72.60781335032473,D,1
