Gender,AGE,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
M,34,36-50,-180.62142617067133,9.681527092600886,C,143.28984105262268,44.328187542613875,-260.23118513426766,D,86.40355716822407,D,D,45.14179744316094,B,1
Male,70,65+,114.04044453015176,34.50863303882527,A,-27.78506802027404,75.46697870020004,142.3335812980599,E,110.74040945109711,D,C,162.57863687900007,D,0
F,18,26-35,-152.00451129942084,-16.989879670004598,C,-64.36264999534387,33.538235571992395,-72.5430088936568,C,-86.93325745236152,B,A,69.80364123820436,D,0
M,49,65+,228.49788899622436,68.22672591591977,A,19.283483995109172,169.36918909759777,-159.29088505083985,A,10.144155142826259,A,C,103.79935551755999,E,1
Other,53,65+,-56.923643567741124,56.7063369057898,C,141.39620142325353,-59.74051497536973,57.47744769602065,C,102.03042878022318,A,E,-36.93513825210217,A,0
F,57,18-25,-39.14781999984282,-67.69122894819245,E,36.573885503183206,168.3351255726088,114.64840558617617,E,128.28655409398112,E,C,-20.680506334185083,E,0
Female,19,36-50,-33.1876152991609,-94.26422117513262,D,-83.50332293822014,31.875140583493067,8.461114980851947,B,0.9167722994150745,E,E,61.6969194593314,D,1
Other,72,18-25,177.75934085829226,-100.80694275533084,C,-0.350356467083699,60.65174482680249,-4.45675801337751,D,-1.6330568650976633,C,B,61.99967900990948,D,0
Non-binary,41,51-65,-35.96410840788417,-3.8133546854407556,D,-203.834067680737,-118.75906334926938,-148.27950881460447,B,-92.45327897219005,A,C,94.82059847747237,B,0
F,34,65+,57.38648725274385,74.72113372753635,E,65.90480248928733,-107.52646308854223,64.86549947406805,A,-14.331959303322808,E,C,-26.630280686884582,C,1
Other,54,18-25,250.0400051147852,-31.794151841163416,A,-83.72926728265358,65.8887753267745,-330.55992243788035,A,-65.38068108027403,A,A,46.93192238198126,D,0
Non-binary,20,65+,32.437718291302986,7.864149230634526,D,29.11846202625586,-154.36434312691847,-71.71080590628753,B,-127.07804497940462,A,D,119.68795378982034,D,0
Male,71,51-65,-119.10607327083129,-59.972893065428934,B,69.33864388278297,101.9234201477653,65.99527441935486,E,-58.011944383206014,A,D,-30.998162887987135,E,0
M,20,51-65,-92.5664809358457,-21.67557120051638,A,61.83126830785183,-40.94439691993005,-51.578358645843316,A,122.34108115856483,E,E,-22.363584452781975,C,0
Female,72,26-35,-98.46177591343847,5.933587206526495,E,52.317706586805336,151.65263376027016,2.3691708438994072,B,94.31682862462468,A,B,126.12525013733888,A,0
Other,27,36-50,-80.18177893283789,91.60780056539416,D,-103.56266867689075,-47.940603060443166,67.4604328728612,D,-34.56577494876857,E,B,-35.26138676421272,B,0
Non-binary,55,26-35,-151.60513195752878,47.93354298613792,B,38.424117813977766,60.80168678803012,-45.64341024869461,A,94.33310973774243,C,D,-96.53649444573374,A,1
Other,42,18-25,36.34787468094102,178.208469189996,C,52.88044113982825,18.787944707295004,-53.21871787249719,D,-56.158556119862055,C,E,60.24646372883148,B,1
Non-binary,71,51-65,-18.957495506714704,113.83904309269042,C,-214.98043923265118,-46.39837163270322,53.921332513251706,D,47.7733058863536,C,C,126.75906931450956,C,0
F,36,65+,57.77218451749493,153.31107075916688,D,-61.08417060956759,-16.708232239247803,64.04905038713301,D,-45.10213303106096,A,E,140.02740992414437,A,1
M,68,18-25,-22.53133519468164,170.39921924927935,E,35.71906345969382,-1.5314141505221657,-122.49908385579718,B,58.4925473683309,E,C,-28.371312541607164,D,1
F,57,65+,182.81669855186354,5.789422262351211,D,-247.98784786254444,-65.02741837989113,-18.199184836152245,E,97.88051270378229,E,C,-85.2654665610057,B,1
F,40,36-50,-74.49777801312845,28.9950398384834,E,-114.61874939064897,11.599933168820932,91.02359480337839,E,11.672418928037713,C,C,65.24589727883618,E,1
Non-binary,38,65+,-169.30936333234547,-88.5211979955273,B,-67.403012732907,15.237841883865594,110.68968284970305,A,70.23689709790025,C,A,-174.18415064738585,B,1
Female,77,36-50,-61.7595288044075,-87.88624707118657,D,41.83216842946586,53.81064471736323,-51.92925739490546,E,-99.53938592086638,D,B,34.1085253869793,E,1
Female,37,65+,153.40917550500873,-26.291555872312934,B,-96.86373411742217,94.18557473260437,97.36976384052424,C,31.12560118149045,D,C,-248.16327791887508,C,0
Other,36,36-50,-24.906092044406368,51.99926667289388,C,-42.79016838221915,-127.36896453642015,221.3401126042855,A,21.646316172691527,B,D,-54.81820974732163,A,1
Other,46,36-50,-66.59467946794547,-130.54212987587138,E,-129.35525589019835,71.14543757051204,18.435356892643984,A,-12.621916736041753,B,A,138.87809511496695,B,1
Non-binary,56,51-65,-111.8364176364105,-43.80310797085218,E,77.25386611540947,32.55886050040919,265.5880460783711,A,-118.18190368127985,B,C,-4.146232860975201,B,0
F,19,51-65,91.99959293233432,11.572042884394804,D,-17.992236173009076,28.098277886486382,43.05300495045622,E,-125.01748300133208,A,E,8.735591459546402,E,1
F,39,18-25,-155.6445845033816,-54.978353533006505,E,167.47587516743917,-35.48372261557019,50.289069619996894,C,-97.86599985064836,E,C,-19.0947031528614,A,0
M,35,65+,-126.26154332401858,98.81314778246895,D,224.60021423756396,-62.31903732547907,60.929364375032755,E,24.90785455277407,D,E,-253.78722410024776,E,0
F,29,65+,-147.79185733061618,62.521504311630224,A,52.072937079051776,-75.32261738958938,59.40782718753832,E,-2.419062958066718,E,D,93.16716709933888,D,1
Male,29,26-35,-6.228260585795608,-154.53011065630562,C,-25.78853521014104,-77.63705469629578,24.03153796207171,A,67.91555637771239,C,A,89.89783686320324,B,0
Non-binary,69,18-25,-6.597228106971409,2.2359480337682753,C,-84.68302454003448,45.78456724647585,-113.94587659308209,C,-106.66839874138691,E,A,20.44743158129024,C,1
M,38,51-65,-65.88068582039517,122.76564149732738,D,177.11289531069013,-77.89458979732792,40.81180411175556,D,-36.59200692220457,B,D,9.7811033392614,C,1
M,59,26-35,-8.771621815330942,150.31173034078662,E,29.331521259961878,62.95985153181959,40.21809326541328,D,62.2799076096606,A,C,-143.13419177298888,A,1
M,34,65+,102.02594212896932,-8.800553365085392,A,176.33714244581634,-84.731418984271,8.258338274607237,B,-89.42846444723305,C,C,-214.42274230156707,E,0
M,78,36-50,-27.470400302987752,92.11792663242429,E,-21.548641100782167,36.42262739535125,-159.6511095193803,E,-124.66332577757603,C,A,-200.48244091279247,E,1
Female,53,18-25,29.59921542874287,-23.028583902518136,D,-115.2364929930473,-153.09333163952513,-41.27953360247494,A,-0.4213274397408176,A,B,92.89396245593764,B,0
Female,41,18-25,-15.152694445945079,-144.3960185661898,D,53.44080474630884,-7.046053804021739,120.23855372770569,A,115.39254613792767,D,A,161.0980709778722,C,0
Female,27,26-35,-85.20689418565304,14.878250448247169,B,-8.338633759572852,257.11894146187416,21.290249667845785,C,13.23877474544504,D,B,-57.646018939967824,D,1
F,35,18-25,-11.738363365718499,-137.76416399834125,E,176.61951037932224,16.010242602051882,-184.18293657649204,A,68.63411094689603,E,B,5.7718463618940685,D,1
Female,34,65+,20.354557250030478,-201.8062792327915,D,43.912303943328304,10.889467320656822,-77.70775303221926,E,-55.53971033354267,E,B,43.9634348593077,E,1
Female,37,18-25,-64.6334324334543,59.18225587117934,E,-90.19401857152656,-46.02828349481066,25.57355411823472,D,-31.04789426014752,D,C,71.45440339844123,D,0
F,22,51-65,-5.61669560813514,23.64906374667428,B,177.05015058652094,5.854634763236586,-153.87887974108847,B,-71.21048146734002,E,B,148.5683303127432,D,0
Other,39,18-25,-168.96423012810618,10.368996503387311,E,40.43584249602322,66.71428038540395,47.83146988584455,A,69.6092722119742,A,E,-134.3749625498169,D,0
Other,73,18-25,-35.760768364805564,4.793748363198885,E,39.5301677681185,214.49710270338684,110.98501079483016,A,-54.94727685111135,C,D,2.179250468089448,D,0
Non-binary,76,26-35,65.96127252343125,94.12115300362296,C,-86.63660387508556,-115.32185881039308,-14.222470240450038,B,12.967670717413402,A,C,-69.67713900954969,E,1
F,78,26-35,145.26232990047632,-169.52859325103924,C,38.96004794316287,178.37386240241025,91.48114429947745,B,-106.54322754415713,D,E,-120.92266590846779,E,1
Other,44,36-50,4.605165387236785,-14.230478280539819,B,-40.217809028328986,-209.95547496118522,-102.36208337353561,B,-62.103332545667655,B,D,-95.65996769126129,B,0
Non-binary,55,36-50,-91.23748640232378,-82.22689346706885,B,112.70402003703603,-15.4411176956245,10.023011749537861,C,54.07962133610997,E,D,25.191065235519964,E,0
Other,50,51-65,-105.0512398880727,124.5033798464978,C,-40.09030719435355,40.393167726385734,-23.577465948153456,C,-48.45422027976332,C,C,-86.87967692725522,B,1
F,38,26-35,21.895660182019608,247.80550808923584,D,-61.40342026186859,-154.81470781162082,-78.3971905196552,A,-61.80310085601093,D,C,-184.40942449433894,E,0
Male,52,65+,180.25771710374605,50.41991245464532,D,91.72757775508593,41.95475788422239,-94.3656158607461,C,6.808068436959148,A,C,-114.55813904256927,B,1
Female,40,51-65,104.53621760240269,-129.23493782893897,C,29.070199765319998,100.8650402817211,105.7923300507425,B,-28.692789033233883,B,B,-110.43151488408851,A,0
Female,49,65+,60.22596715294163,34.153847912681,A,7.692351495178097,-25.839691962913157,117.90909509642343,B,-10.898894155481573,E,B,39.99167232786123,A,1
Male,37,51-65,104.47369918866546,46.043815875973074,B,-106.59685852092386,-90.1369551972748,-12.900733225527219,D,-33.74986832966959,B,B,-32.48328231662229,D,0
Female,24,51-65,46.01090502441586,68.43696154459329,D,-82.76266928880537,36.91885567687558,96.36710232035746,C,-203.83572562499896,C,A,-39.33287725013948,A,0
F,46,18-25,81.90280248098469,132.45805996967428,A,114.06220922746112,100.7809983380696,-118.63341918048576,A,29.072460073078172,C,B,166.28784442963075,E,1
Male,22,26-35,-58.96673100932098,-167.58913675510303,B,31.970622235592128,140.29021588923135,215.22890769078003,D,25.10830038763297,B,E,-58.56151926993631,B,1
Non-binary,69,65+,106.0437494811324,57.34374572915435,D,-55.41519049728312,-51.97577812873071,-76.51518878700526,D,9.191892057733828,A,B,-71.02460309990857,C,1
Non-binary,37,36-50,88.24393402816627,-86.48933450587549,C,130.31631177506543,72.05707095020824,-88.50503274417508,A,-70.84847115741627,B,D,101.79639850588404,D,1
Female,43,65+,58.125404657816716,90.79131095941256,E,-145.66464439820749,33.65165960712318,0.9685112789604905,E,-14.54346322588697,C,E,98.13348736497353,A,1
M,23,26-35,-164.50751027897633,-135.85328756972373,E,-265.19618569389525,-151.54932277767276,33.69313151210262,E,41.39441558990974,B,E,-12.802514834752868,D,0
M,33,26-35,90.36535857344677,52.278511177242535,D,-50.35587939909205,-19.742920283170275,13.344710340790114,B,-83.14027283307745,D,D,-95.84984324443025,C,0
Male,65,26-35,-132.65888607201637,-215.2250073352853,B,19.044101877586833,-110.1789849658559,193.61871111597216,A,-9.156877695373938,E,E,-38.775780801778325,E,1
Female,45,26-35,-10.671335892740446,-117.04653950521721,D,-132.28362984578584,-176.71938758064192,88.79359975113698,B,-72.41800122524941,B,C,-63.239144855747945,C,0
M,45,36-50,-103.31797889454444,-90.95196258712089,A,-159.15925363910492,-0.13362762387791133,-87.11990882646414,C,50.76503956735979,A,E,90.535840571826,E,1
Female,34,51-65,171.9871006454877,184.59848379256093,E,-31.662392515163663,42.740284786767035,-78.97729376535695,D,-73.25115812479174,A,B,6.519159120770518,D,1
Non-binary,53,18-25,125.83764190513334,82.17437073958371,A,-77.23938585675964,-33.10044132505092,-17.100466114200348,C,-31.550862358034564,A,D,-111.16998970888778,D,1
F,33,18-25,12.358706754455477,-3.4481219323880103,A,-184.1841795687506,131.15426051950797,-135.5879143900568,C,16.371425310986922,E,C,-0.5898112997409729,D,1
Other,74,65+,39.63450911108072,-42.494707074264035,B,60.16160223548841,-131.3214131653765,-217.5039842499318,B,-123.72013222658067,A,C,-30.110636598175088,C,0
Non-binary,37,51-65,-33.14116286571151,134.08484261971523,B,145.38589621970493,-79.90278738094875,38.005034011687044,E,61.85201531171537,C,D,110.5007574145721,E,1
Other,76,36-50,66.91914003658495,29.041753159901436,B,301.6601946215186,4.489430323500552,-58.28421189016477,E,-71.6491244029785,A,A,-10.228060200993514,A,0
Male,69,51-65,21.09192725595542,-11.1626804777211,A,62.423282761664986,-189.04494497083007,42.72312765712028,E,186.66106353896143,E,B,-89.64900947432979,E,0
Male,65,36-50,-77.26561708487692,7.443977206455994,E,-65.2423706063022,135.86554871739338,-57.92974022259892,A,-32.02624677123415,B,E,-100.51621020505077,C,1
Female,72,36-50,-56.81657310207386,58.030859879266295,E,-38.271736453539404,-9.17428534320106,266.3187863685464,A,100.8801480344575,C,D,124.09577772914979,E,1
Non-binary,26,18-25,-74.9436244143918,12.122774291356743,D,-71.9602394050466,54.26328926469593,-63.4614181426584,B,49.773295761681894,C,C,55.3712367712897,B,0
Male,79,51-65,-111.37085143351845,-172.45620002658328,E,-59.14610883514383,37.454712248570274,-396.3619810864155,B,76.9310814975267,A,A,171.96609190551305,C,1
Other,36,18-25,227.62915247552309,46.136469676318086,C,133.07538013651705,53.147421508061996,-64.66365396865105,B,-44.00401683660964,C,C,-50.55917273785992,D,1
Other,48,26-35,99.87345577297482,-7.892493407147548,D,3.473900760210126,-128.86962560086312,15.459424927531925,B,-104.9080483964396,D,D,81.75530309312661,D,1
Male,34,18-25,48.16665262743265,-22.12872299149965,B,194.0849365962356,21.08999093516964,38.58235223857968,D,-45.765229629963336,C,B,164.4480699952718,E,0
Non-binary,57,18-25,50.36737739012504,-24.126235286860243,C,137.4317729057677,48.541638573268756,50.87201282044701,B,48.51676014282218,A,B,71.85801069690898,D,1
Other,35,65+,-73.28155712503982,-43.85983711094207,B,47.154063070941845,-8.210945083647932,-25.372072878440544,B,128.68050984986644,E,E,33.198734830773404,C,0
F,61,18-25,105.04746254827771,195.74825072665615,C,-89.19103801859133,-40.36808806936995,-41.893785734753294,A,53.13203040993022,D,D,63.147675544926926,E,1
Non-binary,46,36-50,40.271678168931686,60.95100073150458,E,-21.71261615241563,-16.040089098321015,-49.099541700617834,D,-57.289382869501594,D,D,-56.151642859152176,B,0
M,32,36-50,-68.77481936999465,138.39685698264344,B,4.0911698607477005,52.96346898121652,-39.81533847075584,E,176.31977419070734,C,B,-63.21406893285809,B,1
Female,37,51-65,38.12110078435234,-66.33799295504016,A,-13.461513780615475,69.72986784572814,30.15850912644151,C,-68.45383097005795,C,C,107.99570621362132,D,0
Male,72,65+,97.52597662764171,-55.47860410281924,B,-56.9171574110604,10.471477519330463,-144.5842165794988,B,-25.545888679788202,B,D,123.10309309752093,B,0
F,36,18-25,55.57203898818166,93.85570662121047,E,-168.19673777608125,200.15324769999444,61.45875541592216,E,21.096701130433612,D,B,-138.40294384821328,A,1
Male,39,26-35,-122.24778737256176,99.28639346950463,C,-105.2404622348185,145.21894677380874,67.81232051464572,D,-170.06987061446537,D,A,13.001078110434664,B,0
M,26,26-35,175.628287913222,-63.05556113270603,B,127.60152519776608,225.59522988451235,81.43707755370414,B,-240.4093365755764,A,C,116.22152850289973,D,0
M,69,26-35,-15.473773303496833,67.82818760643063,E,150.943742851709,83.97041549256886,78.04633384863203,D,-88.44527598270429,D,D,-123.67379504292519,C,0
Male,62,26-35,73.56972693490252,-51.225719691628534,A,143.97436290509452,159.87154320015838,-179.93377374455696,C,114.82504478828375,E,C,155.62501492186664,A,1
Non-binary,46,65+,173.70674157142278,124.8535871915374,D,-0.9134662242923537,78.84850251176941,169.77660256950665,E,-195.0594030277325,C,B,-18.800140414836687,D,0
Non-binary,39,65+,24.596507668067783,-163.84260389947067,C,93.49184178316598,-14.232759088904581,56.41399291647152,B,-105.81067340534271,E,E,-52.73671377912912,C,0
F,23,26-35,-35.166976741326216,-43.743188676818654,A,-17.791018353364045,77.36203241173392,51.244109305203814,A,-99.16173388081762,A,D,156.9624056446707,E,0
Female,28,65+,-72.13460133320616,79.00652372930111,B,51.801090172556684,-66.10519841834548,50.714530498526834,D,-6.2817589344462785,E,D,39.2050921110676,C,1
Non-binary,49,36-50,-15.524523873852894,65.37165235332755,B,-107.4533921585411,75.14083567832037,10.554463282028728,B,-100.77476981116003,D,C,-56.177848988933675,A,0
Female,41,65+,-115.44874042140162,-92.31450450230861,D,-165.44560498024,57.449219886479,-81.19186057699159,A,-63.70404828265364,E,C,155.5243346326373,B,0
Other,37,51-65,77.15469347077712,129.4046377749233,A,156.37781426450138,-24.596175948292835,200.3636723075866,C,65.05489284877322,C,B,-121.67498346919947,C,1
Female,49,65+,-208.35308622074157,-212.89682303124042,B,-26.295900647493298,137.84801820659538,-146.7222840348279,C,-100.57266205480346,C,C,-16.293603852693607,A,0
Non-binary,58,18-25,-32.66930663378663,-92.00346372069161,A,103.75431384732177,157.02883093710864,63.27052548450273,C,-36.80316784981611,D,E,62.445450875207506,C,0
Male,40,18-25,-47.93142582142811,4.2895358571966336,E,112.04066194340953,-14.575151092734487,-31.796570587706952,E,82.20957992899396,C,D,78.50579778457742,D,1
Non-binary,67,26-35,85.91393599553639,53.56541000424281,E,-96.06208115818109,-21.352677757044365,31.32607972483637,A,-41.16732856132456,C,E,-64.42458342763088,B,1
M,59,65+,-14.478403006827447,-58.95808418555391,E,60.84340685875033,51.488282511793635,-296.52142406538184,B,60.4528914527215,C,C,36.0520056486946,A,1
Non-binary,71,36-50,-51.24771522461745,-200.9902893068098,A,93.93003243999979,117.35405171989359,-91.41371298364756,E,-120.14159975309909,E,B,173.79861855780123,B,0
Male,58,18-25,17.285687113372504,-155.70387058434906,E,-61.059121520721504,42.94719869905383,-43.16159397159714,A,-101.86632836701675,E,B,118.16428329066706,C,1
M,74,18-25,75.81735515407489,-83.45929168308407,C,-45.127938876808685,-71.13319594899124,-116.37417424629824,D,-32.95580571968013,A,B,113.36765535080293,D,1
Male,42,51-65,-22.113403136996563,208.01118695071548,C,-4.084554328994748,25.820553348054194,148.2643254738986,E,-96.17971929789475,A,E,-163.70313921647062,A,0
M,52,51-65,-143.14755567592846,-192.0640781731154,E,134.13729922895698,-11.327184994835344,-136.02908031113142,E,-30.308752159979434,E,E,-157.55574575816053,C,1
