SEX,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
M,65+,C,B,64.69797707600793,D,E,93.02220265097412,-31.810036837587834,181.0208195482442,C,-46.29086327846186,-109.18309114949119,E,12.37319494561859,D,-149.76710577680586,E,0
Other,18-25,D,C,45.567505441297726,A,C,-10.923041000445286,-61.43630528269966,138.00821578598936,D,-21.170514772451053,108.35537163374521,B,100.84185309945464,D,-7.389707669987175,C,0
Other,36-50,C,B,-141.0997525168841,A,B,8.562960342049237,48.55807792930911,-125.2205511307988,B,-53.246191046079325,76.67040137586795,C,271.9376201810255,A,-111.69734743053519,E,1
F,18-25,D,C,-216.89325686844975,D,D,-35.37400789880377,-10.301363593995983,88.81831555279898,E,-67.20042512375028,-6.219486891709388,D,55.4019172782324,D,22.958913716095665,B,1
M,51-65,D,C,-132.65607660395472,A,E,102.03350569228617,-21.904817258113997,-12.711193199076638,D,-176.3088116298964,37.814458875902,C,58.9680503488414,B,15.18107372827551,B,0
F,65+,C,D,5.530354323219474,B,C,21.789962140996106,-150.98524509270874,-16.52296587623153,E,39.672268564232375,153.6059577067118,C,126.45794696139818,A,-67.13945392743626,E,0
Female,18-25,E,A,-8.228603300627725,D,D,58.931864503557705,12.149778046063044,92.27058636672363,C,-101.22133786936448,201.8945801461628,E,-192.616649304845,C,-111.3893580807966,E,1
F,65+,B,A,-118.39811612286944,B,D,-25.774054510539518,155.4650432150167,-23.818674499276156,A,63.312782921717314,-64.85403981094295,D,17.53428204370519,E,120.3634389365057,A,1
Male,26-35,B,D,189.55685965393897,A,B,-82.54924247853089,71.26709704657512,78.461307281439,C,-68.93931432068983,-26.249058800749843,D,-155.7726394971915,E,10.89794885647627,B,0
Male,18-25,B,D,180.38863706565306,B,E,-166.351354821209,-118.80244980927874,-60.73415666689637,C,163.57767130241126,-7.498405777388764,A,77.59586384995724,A,-119.94851193583168,A,0
M,65+,E,C,-114.15299838618986,E,D,134.91034611034033,-21.011374162384282,26.41589158235073,B,-166.5870063517852,76.68935763772036,E,62.7778464849691,D,35.33619294510839,D,0
Other,18-25,A,B,86.55725488684168,B,E,-111.3661454556498,114.33314472673078,125.65430828241885,C,-10.990791164794974,36.213908191678385,B,30.091186368925705,B,-121.282307872436,A,0
F,18-25,A,D,-49.149700153230455,A,C,67.40702203969346,64.99393571189451,129.57053620164908,E,40.83201842315843,59.43308034718942,B,-10.262611645849779,E,13.714124774767361,B,0
Other,18-25,D,D,114.68715521615304,B,E,89.22481574954968,118.9757739576399,73.34579861749994,C,-123.00420034777449,50.069926846509325,E,-54.08659420883113,A,-124.39095137412923,C,0
F,51-65,A,E,46.93870357665306,B,D,-28.387882645776802,-4.196465503577647,12.452657452230714,E,39.859167278095065,-51.327449169388686,A,67.28009737314389,C,-171.97191650465712,A,0
M,36-50,D,D,37.640694269837304,A,A,-41.51602796211178,96.24273842528265,-32.1031557689304,B,-182.58107531725122,16.56450915015126,E,-59.911570398312634,B,-80.35163600186335,A,1
F,18-25,D,B,-9.384036922307182,C,B,-27.12485070128629,-83.301286678072,-113.17733656847847,A,83.88679354247515,62.57076760251253,B,-56.1680986858525,B,-7.330732489941592,A,0
Other,36-50,E,D,259.60138157349206,A,A,199.61472659016832,50.247763606342765,55.960894750294464,C,24.566530074828147,-112.2986367324988,D,-36.79994393961897,B,2.57444609535114,E,1
M,18-25,E,A,114.44215178308497,D,C,65.55872999275141,-11.87866806187223,44.352005265600845,A,-52.208342827114016,-16.610572211049146,C,195.29625420718511,A,-44.82711835895617,A,0
Other,36-50,B,B,-37.0788782052666,B,C,29.455589006860777,-164.78609765759165,-55.359848233383815,C,-13.578233509097744,269.39933413691244,A,109.67546367029779,C,103.67821176558208,B,0
M,18-25,E,A,106.34383549493438,D,E,-145.58313541068452,-95.36097278149317,11.780422689582643,E,196.67496708858025,48.53161299590111,B,108.57403341182408,C,34.38190466829444,A,1
Non-binary,26-35,B,C,-32.60802567750222,E,A,-51.30616630151573,50.74067018862552,-44.46542428169955,D,21.69260515348492,49.86335278278732,B,-115.71074909983092,B,65.51432813759116,E,0
Other,65+,E,A,-81.21762578695963,C,C,141.6224453517412,42.75542712145575,112.03661274425367,E,-34.027172495538686,-9.53227771668823,E,-359.69719884698566,D,-86.03644389200387,A,1
M,65+,A,D,-41.934723439986605,D,C,172.2202388474245,224.0064224558504,-8.33015494550736,D,50.019379814006314,-2.5930001105721456,D,-49.65575608176732,A,-154.54569151681886,C,1
Other,18-25,C,D,79.4425848679364,B,B,62.060243726791974,66.49569488683935,91.74994055631002,C,104.7908029628354,-100.38748773402514,A,-55.77278251783334,E,148.27974697279294,E,0
Other,26-35,B,E,33.55995335125472,E,B,11.634105267356434,159.39534061193322,30.952976424116436,A,-1.8107962062779652,-148.26165445237905,E,123.36612152961501,B,165.45498608688237,C,1
Female,51-65,C,E,-82.12554849459731,C,C,14.987843991358266,38.041491004943055,235.5007406910972,E,-1.7043626216148244,-304.82152788464145,D,-66.62903590798754,C,142.76857903120734,C,0
Female,18-25,B,B,-35.65118867019688,D,B,-140.07085838356772,54.024480480910555,-8.226276638816143,C,-92.18342171979464,-41.89958368102866,B,-132.5723694766717,D,82.60811748296956,B,0
Male,51-65,D,A,-181.72235371590537,E,B,-132.77194722475917,100.05195975020217,123.3681252361063,C,-67.82121344658563,34.4153977263567,E,33.7837505372307,E,-68.67191499027686,C,1
Other,51-65,E,A,-99.10626831178423,E,E,105.62814027188969,-12.494336753822994,104.33960142090808,A,137.33273185779086,78.27170282189323,B,-249.08516136950774,E,18.810153169024854,D,0
Female,65+,B,D,-48.56995508954218,B,B,87.33074279376473,-91.39709831487798,-107.78192825266675,B,-82.2417488065179,-162.7344185298197,D,-2.3855479100089063,D,-93.37604545035255,D,0
Non-binary,18-25,B,B,-24.457619190886362,C,D,43.288320058048264,-173.69712025583283,44.49145144499128,A,223.58869156133045,-71.22746318891194,E,181.88030337486907,A,72.25759279553225,A,0
Non-binary,26-35,D,A,-28.33032800344976,C,E,45.34773100073322,94.84889064806751,-61.03389339416726,C,4.195411122225156,-146.68053209838024,C,39.39678797543882,A,147.2744471805728,A,1
M,65+,D,C,169.06437901288206,E,B,-76.68043062447771,8.992364287942676,-3.0429083224856197,D,-48.946167394407766,-23.203253056320765,C,-55.9689618665951,E,18.08352462264727,E,0
Non-binary,18-25,D,C,63.71271557494125,D,E,-154.82320281024485,209.40582480582103,-154.14154598774016,C,-100.30814500628837,94.0816876935711,C,1.738911482866206,E,-42.62588883340959,E,1
M,51-65,B,A,-20.308132955549297,B,A,-15.909869443587512,-28.685466810991496,41.0835281698258,E,42.8546117067922,-106.44043750135658,A,-10.80816069237226,E,108.6567833358099,D,0
Male,51-65,E,E,-91.7414279878965,D,B,-23.597476258003475,-109.36867621273399,78.38445184920046,D,21.533826309630737,-68.82359351175555,C,-2.3843560503019816,D,218.0870258736699,B,1
Male,36-50,D,C,191.90560179327161,C,B,8.124117536882984,-78.83112837068202,97.89719975985501,C,-120.49908343532232,-65.88933700142803,A,0.5725958977691512,A,-43.32670737451133,E,0
M,65+,C,C,-42.56380968310972,C,E,-67.72336923489554,-145.3350990406746,-113.9957950700325,D,-155.41537640509645,185.6039455838226,E,-97.2685842049068,D,108.09404916744138,C,1
F,51-65,A,C,-172.70044351871786,E,B,-16.89929723017676,-39.966366450558624,6.759133791650669,A,-145.12898638715416,-25.3099853725966,E,111.12552928319184,C,117.57506809275628,E,1
F,26-35,E,B,-14.679806536789508,B,E,19.401243158217614,-107.98358399932386,-89.30059610130371,D,-121.40750970789556,191.23644773341664,C,-30.96276474072342,A,57.65894750270522,C,0
M,26-35,B,D,-8.95620909524716,D,B,-65.72519218540877,47.28496279912959,-56.40479904611778,E,-147.34608102847076,-45.9227547999838,D,45.93734886466707,A,156.8404826420574,E,0
M,51-65,B,A,-36.485890873736984,E,D,190.6948815699599,-97.68768390081541,94.28909250965546,E,7.47297445165006,138.41373435173162,E,-90.43880464796798,B,15.096926384609654,A,0
Female,65+,C,D,78.41729110794007,E,B,37.774959366965,-280.82096085261605,-114.24329554889381,E,-26.4395296111486,-25.735741421068532,E,-115.39111991810411,A,-77.1659588903518,D,1
Female,26-35,C,C,-70.04091768570252,A,D,-35.832405214208165,139.74822036169093,75.60190309642887,B,69.04292835119287,-20.98963774873072,E,-79.83105766955954,B,-201.45425405329829,B,1
Female,26-35,C,A,-9.43018315655889,A,B,-100.25654769731489,-112.75591269796136,-16.112959810068947,A,-39.90558205991413,-17.329483573628966,C,-73.00574741748737,B,58.395379692049374,B,0
M,51-65,C,C,-107.31992327675502,D,C,-54.69495985538293,-54.15553355681274,118.71574078803762,D,-40.66202744041741,-10.146507833303907,B,-118.68415464305706,A,48.70405588175981,A,1
Other,36-50,B,D,-118.77226123449172,B,C,6.394457377554086,50.78329571973723,-51.012996595680924,E,112.81281041460814,81.4865598011592,D,-17.9260134196055,C,96.66348606495995,A,1
Female,51-65,C,D,-109.50702045550295,C,E,-23.29637378056486,-3.941557950954564,-46.374898016004956,D,-66.39395090797262,-100.01024805999634,B,43.10037932803226,E,-35.76789668217722,C,0
Male,18-25,E,C,-113.07175113641183,D,E,30.205565085720607,67.15743190010431,-110.51294758978779,E,-225.15139557280807,-8.187255811724807,D,63.26568999814944,C,58.33823921301231,B,0
F,51-65,C,E,-38.433095734185514,C,D,-100.39075761383849,38.47782207633015,-114.71327879264337,A,-51.14816980704167,-29.168977939347922,B,18.100924315771,E,17.314140641900163,C,1
M,65+,E,A,20.195166404071795,A,E,44.72199329678623,106.11795637737642,53.28674447209099,B,0.12299555157394057,-11.21197759947682,C,17.992416809460636,A,98.6421731654408,C,1
Other,51-65,E,E,79.08287021599739,C,B,25.311963777519303,-46.70008863785615,-30.385241473256823,E,-29.006732811035167,-89.95264199697615,C,-98.91031449280372,D,67.9728811198142,E,1
Non-binary,18-25,A,C,-164.37876149854728,E,A,-9.573506694294252,68.99675221034772,-118.77514978976922,E,32.60465562867667,24.434069487608127,E,84.20323164329514,C,-51.47359370807488,A,0
Female,36-50,E,C,13.976457782141646,B,C,51.01373056214691,-83.76270281376922,-63.52516024823988,B,66.28091671683029,-49.798226095646584,A,1.511594793190829,A,-16.095183766181847,B,0
Male,51-65,D,B,-91.78047085664869,C,C,-20.52928847859928,-94.90807473379185,0.9753251225944557,C,0.31001668971423135,155.12501653979172,A,-110.43582616055359,A,2.8952450513244514,D,0
F,26-35,B,B,-113.75552120064032,E,D,-116.48948658295481,155.91339618652506,217.88532906936823,A,-138.51047343956637,155.0901580411165,E,3.768608504947314,D,3.9075756781170035,E,0
Other,18-25,A,E,-24.44248447811543,B,C,51.93352628029968,-228.72760045982105,-249.84530096363113,A,-175.80774897167043,-170.38294333380162,E,-59.136407041963146,E,200.36722361558884,C,1
Female,51-65,D,A,108.7451487076129,A,B,-163.9600584592249,38.182369098964344,-93.82827748401364,E,32.90235269580656,-18.81466330126749,B,-103.4449715949133,A,179.5287372707121,B,1
F,65+,C,A,176.3710264824718,D,B,-124.87403203277536,-64.5394175535518,-59.142998169141734,D,20.26957178432676,31.888242121229045,D,-73.6160561960284,D,-232.19028440402602,D,0
M,36-50,C,C,6.3369143370674035,E,C,99.38074820771895,124.83572746371128,-80.10043873415981,A,-82.4548767498407,146.41327166691207,C,96.35372011614155,C,-61.37520166112799,D,0
Male,18-25,E,D,-64.5216707274881,E,A,64.97813402996863,89.30723883063045,7.9566914404010465,A,-24.51487042896051,54.134243063258516,A,32.77854421593526,C,376.5565887358886,B,1
Non-binary,65+,C,A,-28.76340676230956,C,E,-52.833336971985915,-127.56005097039795,239.097030640172,C,48.94790344441506,98.47354250930229,B,129.67848469262194,D,64.54534913651696,D,1
Female,51-65,C,A,-55.54923763012686,D,E,19.496258142899414,76.86323849636904,-91.36807530421119,B,-2.2987328666987032,16.94558449896012,D,54.24630995704687,A,124.2754541290632,B,0
Male,51-65,D,B,-138.69531483717853,A,C,242.41758144165297,28.80130821013054,-89.38090444537767,D,33.009191687740206,-146.52944734408916,C,72.34810837038876,B,9.922395222106841,D,1
Non-binary,26-35,D,A,-92.04180585407764,D,B,67.8564674488139,-78.0027759737936,-153.83125203854254,D,-67.80777316076177,-40.75151116156936,A,141.11652128827677,C,199.2850672686409,D,1
F,65+,D,A,-61.147161565002136,B,E,53.75563977961748,41.35242053580139,74.50904108680389,E,34.246212429538886,53.845041054132416,D,94.09729665980369,E,81.78416635720693,E,1
Female,18-25,C,B,-159.5729666557397,D,A,156.4385494360194,-4.739700184796,-81.5257894227466,A,53.843758472201756,13.556264032866554,C,-239.5564732208813,C,0.24579662385650325,B,0
Male,51-65,E,E,-8.812446007937917,B,C,-22.478578888495555,24.2813025692879,105.14530189226392,E,7.2907957396327925,11.471217828891882,E,-134.67934358705597,A,57.281632753681,C,1
M,36-50,D,D,153.39559182889562,E,C,135.4599029299544,56.53933094800028,31.071144061558716,A,48.653683635391786,52.923419055404786,C,133.7234270829086,E,-91.91268151609033,E,1
Other,36-50,A,E,-26.290629159649466,E,A,80.79381599615101,65.01961971419355,217.79138842917462,A,-126.82093109814798,50.48326183045118,A,-155.04403209549534,B,-16.42903045862201,B,1
F,36-50,E,A,5.289692219402026,A,D,-40.53666812500671,123.24290012557933,-102.82948291952482,D,33.753825935637636,-69.8020860876853,E,-78.30395033819035,D,-58.97787559060127,C,1
Non-binary,18-25,C,C,175.0649438068136,A,B,-46.365267433705924,7.439331690960538,-119.3628224794905,A,0.7002969463091263,121.88212459023124,A,-6.527875202195256,B,69.92577643025794,D,0
Male,18-25,C,B,226.2514500325765,A,D,80.99060065047505,-105.5515689308196,-25.70296768423228,B,96.40231153802537,107.14465286485051,A,123.57955053002765,D,-55.65226510160439,B,1
Other,36-50,C,A,-87.72225364811355,B,B,-162.91123849523962,-23.499888877791538,39.11821113766812,B,102.07200972495873,-142.92179063316652,C,-115.23557782514735,C,41.34547678364692,C,1
Male,26-35,E,B,-107.81324851502264,A,D,38.44097714550824,30.565604888930974,-62.50992490115571,E,-0.24187569573065382,125.31699171657071,D,-28.806391105882735,A,43.44272321517523,B,1
Male,36-50,D,A,-74.35391918066637,E,D,-127.86637946650148,-12.07686565652045,-18.997961560647838,C,-73.8391984358108,35.33167515550284,C,32.604543753707,E,-235.37046936339965,E,1
Other,36-50,C,C,-98.62629958084044,C,E,-43.42411127474068,35.98643893404035,-26.093082140614253,A,53.3292694881913,-92.36253267459242,E,-147.1108223104788,D,140.32761170673714,C,1
Other,51-65,C,A,-19.715277269032384,A,C,-26.755175537264325,-132.1261889986168,25.48479777520526,B,35.23082200488321,-155.27148458081354,E,-71.50489836124399,C,-57.63029206710372,A,1
Male,36-50,E,C,-36.85257045456383,E,A,-44.22936598392166,1.3932351408429196,64.47052101825884,E,26.860145128829778,93.316249450661,B,128.86239577101662,A,-282.9520577486866,A,1
Female,36-50,C,C,0.026675333713054444,D,E,-76.78959490646116,-31.842029842275753,63.44160245657127,A,156.50118220961858,20.296973804288328,C,101.73903404217455,C,12.847518344893485,D,1
Other,36-50,A,D,-23.929745351816614,E,E,51.20610148678782,85.85267462461756,58.097719831033544,B,130.4977479092655,94.59065161065783,E,59.2837721462337,C,70.74855900670715,D,1
Male,26-35,C,C,98.51330216700066,D,C,-27.717556733704495,-11.15186559315516,-15.248881679416893,B,-114.20355926984472,132.98679345131114,B,-175.95820053447525,C,-167.18409089534276,A,1
F,26-35,A,C,166.0254698750083,C,D,32.168031646340204,108.22521088022843,74.04200693971674,E,69.61005217341234,-26.858893811550434,B,-41.480495331933085,A,8.923134744078418,D,1
Female,18-25,A,D,98.88681022576941,A,E,-26.40335995175061,-211.16790057620042,115.14387007635689,D,-8.206703315267795,31.036428200202053,A,17.882625085247128,A,152.4236782788773,D,0
Non-binary,18-25,B,E,-80.83078484829505,B,C,-83.71261008777108,-67.64807071375715,-3.9663616006342446,B,74.57039032845086,-1.8826437740476745,C,31.28878146953834,E,-15.491962123660954,A,0
Non-binary,36-50,B,C,61.56378573816475,A,D,17.85928910429527,-99.50389939388054,22.74575391057384,D,81.45292463688929,-119.50142786194486,B,95.80838624388096,C,-1.6389557526079197,D,0
Female,51-65,A,C,-73.41831490061537,D,E,-54.47340175503601,-118.49812819270926,-93.061273822389,E,2.945310269574807,-50.00347737670558,D,-203.50700466693507,A,27.129745324154968,A,1
Non-binary,65+,E,D,-71.06017945118475,A,A,-67.26737021459115,49.77448804356623,-62.142419354446574,B,239.61669939143837,-149.04664382099392,B,-225.04244439767706,D,201.2586230353213,D,0
Other,26-35,B,C,15.977862554737332,E,A,54.151690376659666,71.03590905038011,22.94088757896568,B,107.2954416358199,187.3388267187809,C,-17.189524548587517,C,-9.693697200175256,E,0
Non-binary,18-25,D,D,60.91629290333655,E,B,-74.05534414026488,50.745595904192186,-76.83105479016535,D,77.11023639205253,76.90573588396823,B,7.074005265327614,D,269.72057146078237,A,0
Male,26-35,B,D,89.09474380117021,D,B,102.0168070285592,-161.1185892270601,58.81422182680331,D,-73.27919970181333,199.5274297569102,C,-110.25334420865988,E,-116.64617749268926,A,1
M,18-25,C,C,63.24034956404756,B,C,128.00771654261163,-45.39025443205244,-59.206773388178355,E,-52.58559558121887,130.63195077094173,D,192.5291381698649,D,-57.721775924834375,B,1
Non-binary,36-50,A,A,-19.291545675372888,B,A,-68.07789493423742,-81.92210472310416,-40.5169770793348,E,-109.19607475406588,107.98672352368305,A,168.1302126260813,C,62.25246304281191,E,0
Non-binary,36-50,A,E,175.65420087822258,D,B,62.37981645516882,-58.63564178788347,-1.0631003601540125,B,-125.73549297138949,-98.79265399640242,B,-29.82623481418146,A,-123.0579901357813,B,1
Other,36-50,D,D,-39.960508456469086,E,E,8.31823473087487,-53.83412656639508,-71.59486018800027,C,55.475858107539736,12.623575610255989,C,-156.62135762842058,C,65.63706102556101,A,1
Female,65+,E,D,-150.98483964723113,A,A,16.40686714181738,-15.514758575270541,138.87601884505895,C,-112.78245867067179,-126.81485398173946,E,-73.32389815004167,E,-8.774240230411328,C,0
F,36-50,B,C,-95.165848275094,B,C,-30.838539642168676,-25.72645032614344,54.856901208090626,E,-212.80350522572823,64.25571511679239,E,21.809207133264042,A,-97.31922477042629,B,0
Male,65+,C,C,4.845395466063047,E,A,-62.45254929335411,53.736233334074726,121.02968849204139,A,-6.397558289818564,-145.7880990550804,A,-31.57854006678035,E,0.8709610208697944,A,1
Male,51-65,D,A,-0.5503064522973914,D,C,-54.579757840427746,-83.75549916675843,-73.93377564211983,C,-4.199788589428933,71.59086856373908,C,-156.0852790914892,D,-78.2806352205003,A,1
F,26-35,E,B,73.4924882668732,D,A,186.96397776581256,-90.93127415971517,-30.678412669453742,D,-8.084373093248725,74.27662545194559,B,88.19302809221166,D,82.73114390686615,E,1
