nationality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
China,25,112.17339833504948,-79.06403801762781,D,139.19154674106863,-15.081233687027282,B,B,1
China,25,137.31499178788306,16.908640231835502,B,-75.91317374350433,-1.1182038450481941,E,C,0
Mexico,36,130.29432096291103,-42.826219460129366,A,48.84379272805907,-50.86174930289362,B,D,0
Other,72,-19.51101274865919,16.921525816383458,B,-19.845132082639804,-10.265433081126421,A,D,0
Germany,49,15.853081995215193,38.14711988498771,E,-110.18615112484729,-11.336865868966884,B,A,1
China,78,-38.14211246087464,78.82781406589116,A,5.6348604991512685,-22.896773164090657,C,D,1
China,31,-155.49225039233377,-276.1636727596537,A,-14.375656414493825,-16.43840763975248,B,E,1
Other,26,-28.0307563177442,248.98704543872222,D,5.064973698990748,11.802080873529519,C,A,0
Germany,54,108.20933274583513,-46.10982857744912,A,-66.48489480849838,-51.37174477861992,C,E,0
India,38,-187.84909812324992,-27.882824700378105,E,-4.997132224027656,-109.10829003256819,E,C,0
Germany,51,-81.96260291176777,103.85001020773676,E,-33.9997540963365,-67.50077027135244,A,D,1
UK,25,-95.2020476564854,-33.335394914470626,D,21.174533454337464,9.083786177136123,B,E,0
US,70,144.21507840590482,-16.298878890091967,E,88.0140249698574,82.24388185387393,B,D,1
China,75,3.4292779376614764,-10.821856092612554,A,-40.602455233828735,-180.45741364273655,D,B,0
Other,59,95.95913120133713,-86.66132507324465,E,20.917838623944018,60.803108669438565,D,A,0
Mexico,73,126.61679068378409,-45.57601233829164,D,46.190171901049126,-84.79501390723377,A,A,1
India,57,100.99218246276473,0.44088280980881095,C,20.47458806557008,-23.836482170931127,A,D,0
UK,78,-136.05264469514435,-3.619773688195338,D,125.25081075918405,3.201378785230127,D,D,1
China,73,-0.4993974056214477,-23.116629493667144,C,-68.14751885195591,84.45830597914086,E,C,0
India,73,-50.648385915528074,34.45359892192643,A,7.400573453193214,-76.25373868847477,B,D,1
US,46,204.95001814294866,-44.540104255941664,A,63.79382377205616,80.6866758533205,E,C,0
Other,36,25.207526543863008,241.38938090667702,A,-35.26861665933241,-251.44525850779175,A,D,0
China,22,7.264647937480466,97.0340706318583,A,156.02237886435347,24.82144079655606,C,C,1
Brazil,43,-279.29955380257053,94.17992812544647,C,224.41629640465584,146.81312987547798,A,B,1
UK,27,-21.365608828279335,55.75275955383113,B,95.5420393348374,-88.48121535666571,C,E,0
US,54,-30.717732518798936,-243.67663030535022,B,-23.435746596155276,-108.42849096194863,E,B,0
Brazil,18,-271.26256130332445,-154.84948522163344,D,296.23952288276956,15.954995879220924,E,D,0
China,55,-158.58516797332157,43.129251777822724,A,82.97034039311285,163.63854774950622,A,D,0
India,66,-106.01746220523138,-33.66234209273229,E,155.64901624393656,-74.42882012122583,B,D,0
Other,73,26.552145186067598,253.21485367740223,D,41.118957566562166,-102.2339073390932,D,D,1
India,73,153.75622377184536,-4.65768891412642,D,30.039254135158362,62.21058790939742,A,B,0
China,35,193.54710040010514,187.9423359860165,B,30.71970229385456,-71.47566844845655,D,D,1
Other,68,-199.85113199114798,37.41451777103423,E,114.92767978574021,-28.993435110611355,B,A,1
Germany,32,44.351944902849844,87.2992157728149,D,-74.82613900870125,-68.63026705389333,D,B,0
Mexico,49,127.78630047942889,-78.90710735933641,A,-0.9913642132217491,-15.630624112512628,C,B,0
India,71,69.65826542380509,43.15086163305214,C,33.33556677657491,-246.05967057846536,A,A,1
Germany,61,36.6709707907293,-31.99438247263511,D,-39.39677846937488,-97.10387349898551,B,C,1
UK,51,-108.19552772528453,-30.245471621651937,E,-18.164405032338312,-127.04453398538365,A,C,0
China,25,-36.576898025891595,57.99495451299591,E,-93.72633854347895,27.595065100507625,B,E,0
Other,72,-13.30127095457013,-42.19197657845125,D,100.49296086284151,-20.130096859301865,D,E,0
Germany,30,-53.40799203842739,-30.67798492000889,A,47.036120371960685,103.4082981046318,B,D,0
Germany,51,109.8605005046583,-77.37246085242941,C,-45.10347187394401,81.15917802234699,A,A,1
Brazil,23,36.1262885435751,95.55768222434283,A,0.4892896495941784,17.43708675248729,D,C,1
Brazil,74,209.12349464740902,-114.65253659183334,C,4.4227778918474865,-12.599249146491207,C,C,1
Other,64,-114.50455972236946,-124.1112040740885,A,-108.21339553194895,-33.87194539177016,C,A,0
US,59,15.71249081401117,-8.639242531592924,E,121.9814602337723,-98.91696325573226,B,A,1
Brazil,52,207.23860856525457,94.90668079575445,C,12.863140813222303,-8.716003695631493,D,A,1
US,59,14.178370064206685,17.403613230365163,E,-183.09970526298497,-121.126345143227,B,A,1
China,75,-14.381820722391932,39.195262335966454,A,11.551555276033701,65.3118450889188,A,A,0
Other,45,66.77465620475208,20.702067004404938,C,-120.14463895545265,121.84750863166083,D,D,0
Germany,30,18.3834602002682,128.54092028466295,C,-22.878671964616135,70.32989410725921,C,A,0
UK,36,-42.11931957736452,-16.571667556224934,C,109.64992808645498,29.627203603759078,A,D,0
India,43,-7.251281189363906,58.88132351137843,E,119.24890734335737,110.40860427997603,C,E,0
UK,54,-24.585903280912895,49.84951319069527,E,-84.35283194268179,-211.55204935035675,B,A,0
UK,27,167.41686753919436,-59.63581736981411,D,188.9982761569637,-128.88422640485265,A,A,1
Mexico,65,-175.1263385637571,88.07602954291504,D,174.75196277408546,96.56910176365264,D,C,1
US,23,82.96489870185242,32.62420009916854,B,153.53896805044235,-110.81483908645112,C,A,0
Other,69,111.38990042829377,4.312997703104354,A,105.90238066678246,-62.634067980461126,D,B,1
UK,24,-143.74500609700607,-9.913163194155215,D,184.37167235487928,94.257109510561,B,B,1
Brazil,79,-99.2915190848462,-51.46549844598387,C,52.67336652899384,12.694794933294348,E,B,1
Brazil,67,75.96119013815212,-58.19559246881861,C,-73.34700173059323,144.97958582031575,C,A,0
India,46,-51.57463156192974,244.01977728086547,B,112.73714936318666,-99.03976248030558,D,D,0
Other,33,126.45926823137776,43.63500256922448,A,25.213400601853913,-25.741785558075875,C,A,0
Other,62,144.47927897022748,-29.65901612565307,B,-90.49680855823064,-106.41168506197984,B,E,1
China,48,65.92541852367158,49.721965537969204,B,-85.43654652007443,-64.38706150376576,B,B,0
Mexico,28,212.5056991105275,-34.62187703728002,C,30.072564838682897,-20.097280930838174,E,E,1
US,73,-171.27959789126547,18.227437992476514,B,-103.86974871172082,-42.74901120782795,A,D,0
US,78,3.2851458960477102,8.597463695190159,E,216.42052423231402,105.40024662844112,D,E,0
UK,52,162.2031374708358,-31.00721607871825,D,67.42991439836358,103.06666037947225,C,B,0
Mexico,78,-87.0554181639256,-199.55122104795257,C,-43.93122507860202,-30.20687343903109,A,A,1
UK,75,-178.86685393866657,135.96099061340473,E,-65.36743798705875,55.35089290869504,E,B,1
Mexico,56,-23.016229621963472,-18.50612884317861,C,-52.059063247221225,20.37411683104013,D,D,0
Other,42,12.151924681811378,-138.62957991303875,A,-28.351516850976203,135.00262552558902,A,B,1
US,60,-170.06602887565649,55.62371706655398,A,-8.538782159729148,18.752955973546264,C,C,1
Germany,76,-157.14309304495316,-21.84700072818731,D,107.66286889882548,-11.715481989999462,A,D,1
UK,66,-182.1207462039412,113.31077223951533,E,96.76967575823954,-65.18561547151491,A,D,0
Germany,19,162.4154850192024,-52.85008444606682,D,-17.22138805842421,50.96608697488393,C,A,0
Germany,48,151.60893175603107,-46.72133117061741,B,-19.679490226717046,-134.87006481330937,B,C,1
Mexico,25,231.68781554449808,50.75965511576129,B,93.64794172187112,-92.75609422357702,E,C,1
Germany,38,79.29781981159393,62.013529569391025,B,34.86971786043989,87.82569178735615,B,B,1
UK,31,-139.98564609243257,-81.6012659431688,B,164.48111978541874,-26.793389289691618,E,D,1
US,55,-142.07292189638875,135.4710976489304,E,46.30077375073709,-4.786388013839736,E,D,0
Other,44,-86.11635560623093,68.89237128275599,D,-139.57687867576558,67.17738236181903,D,A,1
Mexico,30,-121.76167000770477,1.8342982052469279,A,106.60742496205522,253.16989561394948,D,D,1
US,68,-123.60674462806729,112.56823115996785,D,112.97348219806884,90.13894986067443,A,C,1
China,56,64.59750289095652,-9.846692212471158,C,-0.777859405055804,-27.177584668386118,D,A,1
Other,20,65.46069638982223,55.79460873132829,C,-113.15211019166259,64.46441654452022,C,A,1
China,38,177.86717061833747,32.688034026510124,A,-106.85835715186262,77.35766782661739,B,C,1
Germany,71,-90.69775795905332,-34.70455066686145,B,61.365182432455335,-33.492268343602156,B,A,0
UK,71,-114.64800570759961,174.0069436467195,E,39.680321707868906,158.92928241827337,C,D,1
US,66,116.9109912675577,128.6646490650599,A,31.73421467635979,152.65910343975546,E,C,1
Brazil,33,-22.90154009541752,-35.77493082757678,C,-11.08111785268805,29.223063453726244,E,C,0
Mexico,67,160.6669041593964,6.289810624760002,C,19.15923303282084,24.30310125797105,A,B,0
UK,49,-32.89008128485603,139.37834458064006,D,100.8280958039064,23.564674904268166,B,D,0
Other,51,-105.82317632453062,79.94862235480205,A,147.1536369941846,6.4302317906848465,B,B,1
Brazil,56,-40.7264235467531,89.61934040623257,C,-152.54011604859144,-123.68176803401161,B,C,0
UK,23,-57.32758904187689,-154.87765263448705,E,155.1280013075213,-78.460911276462,C,A,1
UK,38,69.39271303938321,63.660756375887864,A,-43.13148142040025,203.63017202107443,D,E,1
US,46,145.05501057728605,-50.52895205985569,A,-17.569401766306903,200.12133783035625,B,B,0
Other,54,-0.08677609805986174,136.96266224815832,B,-41.53991430610774,19.77471713241962,E,D,1
Mexico,72,-223.19032383856526,45.96075548850834,B,40.39936510310939,-102.63146692281803,B,D,0
India,23,-214.73400377510546,42.164808109713405,A,-35.36623444083148,-187.54216068488972,E,A,1
China,22,9.510211432009195,136.20860275314956,E,162.69365849336617,6.472695036544549,B,B,1
Mexico,75,-93.14093417886153,142.14849665358565,B,19.351070962036346,81.74053078593457,E,A,0
US,67,1.3417259779192214,-231.88044355674563,B,77.40767943316386,-65.91969040404767,D,D,0
China,69,30.14722997754925,109.115129724151,D,-40.68778897686663,-1.3157045758756218,A,E,1
Other,20,-43.1979854671773,-4.432282991743134,A,33.656463580366164,-37.63043084158185,A,C,0
Germany,18,122.36171327457612,22.30601793209551,D,-104.29705584125092,-43.04510281737486,B,B,1
Brazil,75,-168.29371320341193,55.055060149251304,C,-36.59188679331263,-88.29700212041686,C,E,0
China,32,52.025368089756526,-134.16694346890392,D,7.7848794251098905,-229.584322743367,C,B,1
UK,29,13.97217842680333,99.47666622853859,B,60.76743519585036,-1.998189150460508,A,E,0
UK,59,64.23658927730868,45.217829026863896,E,91.46364576725027,60.71457366890507,B,A,0
US,24,-106.91843416436421,49.38325441810352,C,25.567344216241978,-69.52437441360782,C,B,0
Brazil,50,-62.773661520703484,-19.983861048952793,D,-25.069418801421943,-95.13580221129165,D,D,0
Other,35,178.96420285207836,-36.33213517900858,C,73.76917559511335,160.0488438535056,E,B,0
China,23,-143.39815524972474,60.29599807600923,D,-50.23841830385172,28.047352050542184,B,D,1
UK,57,-12.908090805164044,-13.999763461721896,A,6.29646086325385,-23.869283822231917,D,B,1
US,59,-18.530827044166195,98.03883127378144,A,158.0134865905696,-4.1873203624414,E,A,0
Mexico,46,-85.18109033121232,143.9962005294049,B,-16.98007063954532,-60.59390157989547,D,B,0
Other,30,111.52676781087978,47.93073411548373,B,9.58871036909159,72.61322370113196,C,E,0
US,34,242.9665147015447,90.35314053124455,D,-72.55684511096982,-112.44299902167401,E,B,1
Mexico,65,203.78058014443877,-10.986488080414068,A,8.812641023676164,144.8700961605729,C,C,0
Mexico,21,76.36187927708164,-50.87324119314567,C,120.35812902358853,68.15488781310415,C,E,1
Germany,65,-31.445241212823817,-127.29662762752704,E,-18.745608799967542,127.51892286253243,C,D,1
Other,34,-65.0371578744157,-52.580563174735005,B,-66.49947368936746,13.149390985995096,C,E,0
Germany,26,167.48923076777075,131.31182024544873,D,-112.31991499339303,-111.58414746554132,B,A,1
India,64,-144.63284182675784,-83.5319959254113,E,71.57215856409618,-10.020109653068674,E,A,0
Germany,42,53.378725525182624,129.12897357233237,A,196.89177888463266,261.7004671988942,C,D,0
US,21,23.347148359886713,28.771569353319727,C,14.964795909101925,-170.6595297170205,E,C,1
Other,63,-61.30936819514249,10.706614398598816,E,-14.749542310268543,-42.20205745874962,A,D,1
Mexico,76,-130.9544757538353,-3.996776015792012,A,158.4097652825449,162.19750003390962,C,C,1
India,79,-27.300219053127307,110.58697721527464,C,-39.5910941288637,57.663513131393394,B,B,1
China,48,-134.39416614510088,-236.88789333797175,A,20.254807746782006,-148.65345708088483,B,A,1
UK,55,-42.64980093822412,54.63784458185253,E,165.3551222568507,-210.05906989781056,D,B,1
Brazil,45,-110.20253079779872,0.7744036137858824,B,-26.3577778735283,98.28963211560414,B,C,0
India,66,-115.15256207131866,-10.317109191252065,D,5.485271134073503,25.61824649826866,C,E,0
Brazil,37,68.94733605850581,149.84300862567733,A,-123.94736325085265,-99.94132135163123,D,A,1
UK,71,-28.4205435056683,-209.65011427036347,D,157.63418370291632,-160.7877970322928,D,A,0
UK,32,137.11803907009045,-52.67735594652664,C,189.88723128221903,-8.51722116270435,D,A,0
Other,34,-54.407783821424474,-215.73042667295584,D,68.53633026702771,-35.96781917399897,E,E,0
Other,40,-199.68072197516682,106.32571188420687,B,-1.4551070232260905,-162.95876926717398,D,B,1
India,42,90.6512822646494,75.10982664578594,E,-59.390361597972564,-179.02850433729301,D,A,1
US,36,-151.19930204102826,-50.576016759541744,A,17.80196850789912,122.42106346390784,C,D,0
Brazil,63,-178.90931995231773,-60.43436462967653,C,-126.9828358745769,30.219118296089025,A,B,0
US,47,3.3649336768619427,-131.11368974342318,E,-26.80587092151827,-140.12988237097233,A,E,0
Brazil,33,103.99917207217118,-161.56312814077017,C,32.503006283225645,-83.77886159865336,A,B,0
India,23,14.284848250847501,8.753936799856136,B,12.121169702803854,-29.721852378683604,D,C,1
Brazil,48,-101.72929068218654,5.902442996021864,D,-105.65220164813812,133.48745339291938,C,E,1
US,41,3.081307966549712,-134.44469657987545,C,60.64715754921869,-192.07240883667666,C,A,0
Brazil,23,-76.58691554787936,123.57447942047499,A,-86.80294429684064,-206.3793179201609,B,E,0
Mexico,18,60.84524083870948,-19.807152999513924,B,29.14179232915283,-4.721748202664136,A,A,1
Germany,55,72.97935046819735,9.973507041749022,D,-93.45240598604269,-123.7811240507022,C,E,0
India,21,61.329850471810474,-197.59356052512732,D,-15.291504657117649,4.189070859563378,A,D,1
Other,46,11.675713900435113,34.12060412827955,A,-103.52362678942694,241.63485800183682,B,E,0
China,47,15.165707821165677,20.43772646159493,C,-28.785678451048884,-53.668800038917595,C,D,1
Brazil,41,-63.20911673373063,57.55060549606643,A,6.4664297317064605,132.13427178566107,B,D,1
Mexico,53,-170.3841114183663,0.8542537988439116,B,-89.24296951760668,-9.116227086044848,B,C,0
Mexico,60,-81.38588566178025,-147.52140436130165,A,143.34045057397478,7.81167288016286,D,C,1
US,46,178.83463455545782,63.67857089253523,A,-13.221241331987493,12.622950149910295,D,A,1
Brazil,53,-72.47773006929972,-42.944552800844576,A,-146.47638581044643,137.6443789950211,D,C,0
India,39,-37.427632244831074,-160.05659369443407,C,-84.7175139823306,-184.4685064417461,C,B,1
Mexico,21,-39.71181621207205,238.61870246540798,D,-80.7791121770828,27.381789703403186,C,A,0
Brazil,41,40.96435540447211,121.05861746181263,C,70.03209755505628,-121.2441350320805,C,E,0
Mexico,78,-32.82105712629772,20.921492482766535,A,10.46695429339152,18.575393423158225,C,B,1
Other,51,-81.57372765340877,-30.073443965673334,B,19.074144354103662,-105.86594177455046,B,B,1
Mexico,26,137.68122836104192,33.40693296286826,C,-49.149022544089796,-144.3512803688087,B,A,0
Germany,42,-65.87354088209042,78.48816981460236,B,112.58674972269908,-32.15519104820965,E,A,0
Germany,19,-9.545061546058685,44.40349607837531,C,64.9242629420472,-47.10448272158627,E,B,0
China,36,-83.63942783196605,90.92692829142017,C,20.16003228652747,81.33195823722936,A,D,0
India,57,193.05910510253435,24.82374536099886,D,-139.742680102611,-28.216980026571452,D,C,0
Other,78,-94.5091225340684,-92.07387147067018,E,89.25306842189575,27.098875298787085,E,B,0
Other,52,86.99493360537168,-202.8348829993452,C,-251.3675510368238,-55.76931567309315,E,E,0
US,57,68.57373604644098,27.21944926731505,E,-118.33327498205988,58.316514557556985,C,A,0
UK,26,-32.25215075785833,62.41013526147539,E,11.592035421291493,-63.69911625415439,C,E,1
UK,18,-69.27639823897442,-46.857331612542126,C,-35.19909898806193,36.54657550885261,B,C,1
UK,38,-112.39930412155717,-60.56327633077119,E,-150.22964949534162,-104.80918693952663,E,E,0
Brazil,30,-37.647655921516574,123.36545229287428,C,45.81204939318893,-98.99530084981356,A,E,1
India,39,180.90725517684228,61.98308681065018,B,-189.05663072383177,120.59719752195122,A,A,0
India,38,154.41360897070882,84.91721250325885,A,124.72548326534081,208.94020045564315,A,D,0
US,29,-93.30931522445056,103.39717346601884,C,-82.9814970181179,18.323087276882273,E,C,1
India,71,-7.966091466334718,112.80780104265291,E,-126.69218237846064,-71.79712851443682,A,B,0
Other,42,-40.99752023117728,-66.99825061178782,D,59.893506662763215,104.00183520788444,E,A,1
India,30,-71.47907524299839,-38.49573100674861,E,35.13633072612174,84.84705058168896,E,A,0
UK,21,-36.73535975374785,-202.21261164637326,D,51.565551250450014,110.47717970921977,C,B,1
Germany,62,-60.36399480474929,-134.62685050151813,E,29.160442632808753,27.966036641692902,A,E,1
Mexico,63,-16.357466200700944,-137.28103111058155,D,189.2883367543586,194.2031463403109,D,B,0
Germany,33,88.7266920975118,155.39227429056567,E,-110.104136599976,-156.6698902655012,D,A,1
Germany,57,-10.307776175573261,52.187755836064476,B,13.226301320864836,14.032632316018631,E,A,1
China,51,-61.40092031898118,-103.47143966784688,A,164.45613099158922,-49.51650443259252,E,B,1
Brazil,49,-36.68375925953992,-166.91855706717539,B,-91.01437180578115,43.263817332447566,E,E,0
China,48,-15.055313737328104,94.43313824943935,A,204.11906460262185,10.674204900881982,D,E,0
Mexico,57,-50.679913471866236,108.8132038349664,D,64.09598310607902,5.297482122921194,B,A,0
China,78,60.37103773801277,-205.35501371067514,C,23.723294378573446,-145.38728560741546,D,D,0
Other,65,-6.79226323512325,-172.67627478132363,D,-212.2383353533787,61.713188809017794,A,E,1
