marital_status,age_group,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Divorced,26-35,Veteran,B,C,B,49.07963385058356,E,239.26916998504,62.44419035695851,A,A,C,36.317300350545615,D,-140.7249349094443,27.2563224499678,176.76077075914134,A,B,D,160.0639815853138,1
Married,18-25,Yes,A,E,A,-184.95168866376446,B,-54.651887517430175,154.12419095397112,B,C,C,-64.61265474937503,A,-91.51400026773516,-129.74934269145024,-134.94022648484344,C,B,A,85.54905097630332,1
Widowed,18-25,No,A,D,E,-20.93340830300083,C,-42.75902109353857,25.714089052883683,B,D,E,49.94393873905237,B,-141.28019523802286,5.222989358467775,106.52784276271147,B,B,A,-94.74020317720039,1
Single,36-50,Veteran,E,D,A,152.50019473626338,E,-96.51431664464786,47.58122909920198,E,E,C,35.22366681953619,C,-48.53717213972777,47.60543548902201,71.68382508042987,D,D,D,-61.54542686016291,1
Married,65+,Non-Veteran,E,B,A,101.3678900399063,E,21.873112845650564,83.77110361022159,E,E,E,-37.53470924083793,D,-15.127935067411954,169.04897977152422,-20.186177244908414,B,D,D,-55.57535866211948,0
Divorced,65+,Yes,B,C,C,-56.77744056046781,C,-15.08644905448024,-9.47233074807745,E,D,D,148.5808162729711,D,-72.84179900061842,41.465975482173704,-96.31571861506416,C,A,A,24.63259046274325,0
Single,36-50,Yes,D,C,B,72.64003149150575,D,-30.919865423587883,-33.078944455902885,E,E,D,-152.72592906635188,E,-45.0556870762225,212.126639945463,111.84267619279784,E,B,D,27.305524046172874,1
Single,36-50,Non-Veteran,D,E,A,67.21238084453708,D,-73.76256533344656,112.63095916445516,D,B,D,59.79409888306005,A,-65.17217174427608,-61.63975221445517,13.577348621706175,D,A,E,51.13626776762781,0
Widowed,18-25,No,E,A,A,12.181764210930519,C,92.28628506397436,-92.80791793736867,B,E,C,-80.07387404911228,E,-20.588880621844865,18.305953019827633,137.46461712661434,C,E,B,-42.79449063156496,0
Married,36-50,Veteran,B,B,B,-71.41864158765999,C,-97.26036485740444,-124.90508106591143,B,B,C,150.6471469172811,D,-164.11939567146766,-50.61448716951238,-0.18738516708402517,C,D,A,-8.134704719676792,0
Married,36-50,No,C,E,D,-77.8829414402142,D,-239.0856196673182,-24.071528324347607,E,E,E,138.82297172815413,E,-65.8343828312614,-76.33803622056121,-140.6928648071345,D,D,D,33.43596948430289,0
Single,18-25,Veteran,D,B,E,35.30862705822248,A,-30.400109091160765,6.414027442948001,D,E,A,82.93477947728593,B,13.81280948248681,25.23264725682019,-36.37761333392924,B,C,D,-38.11594686648796,1
Divorced,18-25,Non-Veteran,B,E,B,-196.88998828889166,C,-45.46636549623063,-51.82517909284181,B,B,C,96.69142649434055,A,56.311042416874926,-158.21700776617124,-88.44059345195487,B,E,C,-79.80496639369072,0
Single,36-50,Veteran,B,D,E,-27.616246219991908,A,-18.02751335389932,-104.67259975565295,C,E,D,57.489323500723785,E,46.16769917816951,-114.41057931942622,9.259923783467064,B,E,E,-86.86017184320902,1
Widowed,51-65,Yes,D,D,A,-72.51406606475274,C,-126.46405409155838,4.854296561934437,A,B,D,-88.11500377607183,D,156.53522424309102,52.71913487710672,13.637110851181733,E,C,E,58.407189465737844,1
Divorced,26-35,Veteran,A,C,B,-22.53978182427785,A,-73.21754288834043,37.82961275204065,D,B,B,2.6436552113354472,E,-8.370324366373943,-48.0986281889198,-13.995448172411546,D,D,A,-165.19119784304542,0
Single,36-50,No,A,D,A,-109.34842561292093,C,141.10360179665784,-18.914819429923142,E,C,E,-136.21033061181208,D,-85.52879784882049,65.07736485283601,77.2964030974049,E,B,D,72.97482727621613,1
Widowed,26-35,Yes,E,A,B,95.63026246378915,C,192.36252663741783,-73.44763714768295,C,B,E,-23.83038789694068,C,135.97370506507676,-48.088813699450945,-0.8147949350419483,B,A,E,-45.61456332037596,0
Married,36-50,Non-Veteran,E,A,B,-249.8657261280786,B,34.19315954326761,101.11705981189168,D,C,A,11.33900429143544,B,-121.80780715870006,-134.4931823472492,8.724560440067775,C,A,B,201.56793154314676,1
Single,65+,Veteran,D,C,B,-119.793012518459,E,34.808848288120444,15.03475622707968,E,C,D,105.69765630908792,B,20.25004141794565,140.04749064388065,-31.743028726179933,A,D,E,-93.39804146256554,1
Single,18-25,Yes,B,E,A,-31.488516191248443,D,-6.396831378361431,-7.082874841917997,E,B,C,-30.476129779052908,B,-19.815471576275645,179.90072375710358,81.81724640926554,C,A,B,-83.93116811817049,1
Divorced,51-65,Yes,E,E,D,-36.6620942018284,C,-0.2649507463471814,122.41711569234504,C,C,E,129.80022690397496,A,120.76830415646722,126.46919067557043,4.542705315690083,E,A,C,64.36551925698191,0
Divorced,51-65,Yes,E,E,E,51.40676885330133,D,71.76041208340544,-72.0804478377751,B,A,D,-44.34721735589928,C,-59.4550934650958,-64.9512240459944,65.47154069920771,E,D,E,-79.25353989550904,1
Married,65+,Veteran,E,E,C,142.08899486930952,E,-58.624438695825496,-29.54893705913549,C,C,B,-172.15252519645102,E,-67.23420409318177,33.96562478002512,-123.86544183406602,A,C,B,-126.55194219832467,1
Widowed,36-50,Yes,B,B,C,143.309313562157,B,188.1736127497931,26.840731010972195,A,A,B,37.652950199285954,E,-233.94203333200312,91.9523329970758,55.07670434493307,A,B,B,-120.85215533285141,1
Married,18-25,Yes,C,E,B,-30.675001042460394,D,-89.89217490338372,149.05169061848375,C,E,A,-63.207238121800515,A,37.3464496823471,-96.35523465359807,21.782769350283438,A,C,D,112.42110504039628,0
Married,26-35,Yes,D,A,D,-35.911801165584805,B,82.55855260438902,-150.50431727463814,D,C,A,-41.62232223149692,D,-59.416470179515926,57.480246348546714,39.131218563318114,D,D,D,103.973032565524,0
Widowed,26-35,Yes,E,C,A,-85.74941071123777,D,-152.70495614245556,-75.03815276929078,E,D,D,-34.53689537025893,D,-137.25333535875833,-62.92850332289292,-38.54357850675738,A,C,E,120.4221370752643,0
Divorced,36-50,Veteran,C,B,C,204.17844347936668,D,69.53558084543839,238.79106969758115,B,C,A,-147.72504421019403,E,82.17774552312902,-90.33632837048192,45.99955856536268,D,D,E,76.93958629961261,0
Divorced,36-50,Non-Veteran,A,B,E,67.62879358758617,B,-118.41150337570916,-45.24063782432392,A,C,E,62.12587921242633,E,-8.39947650402915,75.40061755120881,-6.665884133327994,B,B,C,64.32795349606714,1
Widowed,51-65,Veteran,E,C,A,37.31856642711226,A,68.82302159974199,119.66993404085355,A,D,E,-59.802728098305,C,-86.78972458369475,-75.80288991769845,165.06604332793367,D,E,D,-63.77033053302659,0
Divorced,26-35,Non-Veteran,E,D,A,-87.91207742837148,C,-14.806315659252883,23.45214963505116,B,E,A,-63.700949952558226,E,-42.29208943663313,-55.18800666348097,-109.09522870034576,B,E,A,-128.9933661149795,1
Married,65+,Veteran,C,B,C,-5.449791916607301,B,-55.92392707517465,46.63043308022807,E,A,D,-119.48973397741274,E,-148.74648096266344,-4.081526186945488,218.35397900075924,D,B,E,-27.98161764476057,0
Single,51-65,Veteran,B,C,E,83.91666017164246,B,-144.81457126226465,-123.34707402973595,D,A,B,-115.41176369940649,A,-59.93945471458518,-61.68003787644781,-55.89269168762944,B,B,E,-26.61703353965523,0
Divorced,26-35,Non-Veteran,A,E,D,-195.12450395870366,B,125.78106564546792,151.88697560142265,B,B,A,52.49849106065733,D,-75.02477107807967,62.15702607309943,35.30754117167917,B,E,C,-138.65627110207393,0
Divorced,51-65,Non-Veteran,E,A,C,72.39195746000235,C,90.11833939624475,7.09861840951935,D,C,E,-9.254339426563153,C,133.20098502869232,5.710572356174935,-133.8879389037835,A,C,D,73.50139550188516,0
Married,18-25,No,B,A,D,-95.95316808954325,D,8.383216472650705,-17.08192071491027,E,B,A,-2.1759393010179657,B,85.51946917488462,69.01971925709451,-136.86132940292032,D,A,B,72.88470496541599,1
Single,18-25,No,A,A,D,186.02743188124228,B,-178.310135838387,143.32503613450257,E,A,A,-42.2891981090506,E,6.168987055547008,105.87073082434229,98.2225183582989,A,A,C,18.864484431741722,0
Widowed,36-50,No,A,B,A,-32.31956162686488,C,-37.539267265289176,-89.96136805330492,E,B,B,-42.202763990861094,A,-149.05413701677548,86.93706171564453,20.826051747539534,A,E,A,-12.510774876887623,1
Divorced,18-25,Non-Veteran,A,B,E,26.29728471929648,E,49.49378034202301,-96.58523117171586,C,C,D,-44.68420519462857,C,-54.66123074013202,-94.91713274580053,75.90287233115475,E,A,A,-102.95789495339125,0
Widowed,65+,No,A,A,B,-174.75809245364664,E,186.23682878349595,-247.57871180739932,E,B,A,104.38331678672532,C,197.0359139412907,-116.21593990580617,20.24926454151662,D,A,E,-86.60898778741962,0
Widowed,26-35,Veteran,A,D,B,100.26778616002254,A,-75.73218183951327,24.81911915845161,E,C,C,189.4657364228958,D,8.32349144662637,-26.422419221706573,-115.9722445545729,E,A,A,120.47263380995676,1
Married,26-35,No,C,E,E,-52.55452385419106,A,-14.282028913742128,-130.13346443113934,A,B,E,186.19875989275133,E,-43.36327659475076,-111.77965040251694,-22.941713934108225,C,C,C,22.074315088585134,1
Divorced,36-50,Veteran,C,E,E,223.67802976849282,C,-66.13686653816627,-63.25817421296356,B,E,B,-82.64826070343658,E,-31.310422990548524,97.75542022848423,3.4466877266629172,D,C,E,-82.8647119007265,0
Widowed,18-25,No,E,E,D,42.9580967142175,A,-78.4821698351666,-135.55784325158348,C,D,C,80.80583342167134,B,21.660234088056292,62.68121249528748,-38.52897437330602,D,C,B,162.71387035158867,0
Widowed,36-50,Yes,D,A,B,22.574516168723335,A,17.605455263916557,172.38527085083592,B,C,C,-5.945014455968982,C,-76.27007295683204,-76.77253980751225,-142.98643061102715,A,A,A,-48.37995228824227,0
Married,18-25,No,C,E,E,-65.26843329597403,C,102.2303890946711,11.294221460537363,C,C,C,-41.20479410642744,A,61.7136623877756,79.2496505253634,-127.3437837939511,C,D,E,-160.01731015174565,0
Married,18-25,No,E,B,D,179.2985923756556,C,177.3789930808283,-73.70738743349389,A,C,E,64.16573639152531,A,12.682189423298759,130.07078571831525,-23.17930906144781,D,D,C,97.54009685813779,0
Widowed,26-35,Veteran,D,C,B,-2.0032298893276907,E,-67.61693521848426,169.3924798528667,E,E,E,107.59960159713545,D,175.89851519033607,-118.72319328393901,-38.356127270323334,B,D,A,-45.77355224278609,1
Widowed,65+,Non-Veteran,D,D,C,138.4518395724476,C,14.046671254236573,-154.82629358951624,E,D,E,16.419678861027638,B,52.15563074643329,-74.41885259851763,130.4838123745805,A,A,D,-71.16261636835301,0
Divorced,51-65,Yes,D,E,A,-33.492721905861416,B,-46.03095218145185,-64.01601382562517,C,D,D,73.17555190314545,A,121.61585376389851,12.536861038706562,-102.30392161878379,C,E,C,46.015230067975125,0
Married,36-50,Veteran,A,E,A,-81.89217446952034,C,152.72869155673504,15.285370746287475,E,D,A,-170.58188417041518,C,1.9375169775330012,106.06461754145376,-71.70498212196999,B,A,C,6.381391203461508,0
Divorced,36-50,Non-Veteran,A,B,B,-131.3495822217814,B,-7.648975612531802,-75.00991709976753,D,D,C,64.26459195191295,C,160.23627586690017,-182.82216970181628,-156.2228106721767,B,D,D,116.55488126520879,1
Divorced,18-25,Veteran,E,B,D,-31.915485138680538,C,33.50899108335206,-7.688877382117076,E,B,D,123.54122646142312,A,0.38789099052635984,-45.252865125321456,58.735647720725716,C,C,C,-72.31620990144455,1
Widowed,36-50,Yes,C,E,E,7.058581187205651,E,-26.452598702892356,-82.21360638490518,B,D,A,-302.8689714560434,D,-65.50383146109806,236.44909518974973,10.931406714019769,E,C,E,-19.720074538643427,1
Married,18-25,No,A,E,A,173.93708019170276,B,58.42123573238989,-33.258902433273484,B,E,E,99.22177307690748,A,-52.32423297544163,-104.63509265828235,8.513972490101144,E,B,B,82.70340945577283,1
Widowed,18-25,Yes,B,A,A,14.286259264443101,B,1.6814109162062778,19.25146234094664,A,C,C,-97.309947069807,A,77.92375139624012,157.37131614810608,156.1765642024129,E,B,D,-105.7587273793582,0
Widowed,51-65,Veteran,C,E,D,66.36029078766947,E,-0.3551267194101057,-219.49532819817,E,D,E,-2.5448542839591624,A,-174.91284089111866,134.10526064567944,-25.259298909844457,B,B,C,-1.5650148474368537,1
Married,26-35,Non-Veteran,E,A,D,-140.66585839114435,E,-14.155917017325864,-16.018198733719117,D,D,D,-80.06502428934272,A,159.11364266829352,48.84884865741874,-142.67494028787092,B,E,B,32.227114625307706,1
Divorced,65+,Yes,E,A,E,-112.89309694202159,B,-24.09136909941863,51.94311036257842,C,A,B,67.72380629943304,E,-24.772280906062853,-223.61182096724428,-22.155394407414406,E,A,A,-22.594017667638404,0
Single,51-65,Yes,C,A,E,66.24867703467262,C,-102.48149982610354,-67.17288971316464,D,C,B,-85.49494056463321,E,14.589938928372195,3.9303941929841337,107.93283779575489,A,E,D,-62.55491906240063,1
Widowed,51-65,Veteran,E,A,E,17.062451438727628,B,91.75463352818244,165.1406519586993,E,B,A,66.39328593905125,D,-50.798726455273346,46.39771480050877,75.53326420973731,C,D,A,96.09931888718401,1
Widowed,18-25,No,A,B,E,-9.408390502190207,B,154.97765311664696,-1.4335596572664053,C,E,E,-38.91200234345921,A,-19.393987651062833,38.61266618138757,7.313436493005078,C,E,B,106.88855956877647,0
Divorced,65+,No,D,A,C,100.16714985390716,B,-47.33525202353153,41.33943054296852,A,A,E,-77.52576420109115,E,-50.955396852597126,122.29795306360171,-68.68187465263917,C,D,D,70.0374042937213,1
Single,26-35,Yes,D,D,A,-61.70902512150212,B,137.96562688776154,130.5183668760162,E,B,A,-261.4175537131704,B,-45.629654846568876,23.74390894667564,151.38669025518624,A,C,D,21.156470031297587,0
Widowed,18-25,Yes,A,E,B,149.36531036684983,B,-110.36574335932121,60.251517021082414,C,B,C,-76.0651459185952,E,167.92364196108167,-46.88484028144754,8.874960926916348,E,B,E,5.2579985150666975,1
Single,51-65,Non-Veteran,E,A,C,-53.68016947111269,B,-19.429676641295412,203.47923938875505,A,B,C,63.10903053094916,A,-6.8317959322936925,67.5700414606202,20.41651342453133,E,B,B,-144.8042793374014,0
Single,65+,Yes,D,B,B,116.1997560380811,E,-46.16392212963669,-46.794465457160264,C,E,C,61.62760822856386,C,101.92115550486902,-45.36446353376032,178.38496962830328,A,E,E,73.21351484704628,1
Single,18-25,Veteran,A,D,B,-25.688914433838434,C,-24.485013399116763,110.36170157600293,D,E,B,-90.98438680833239,D,-156.6767176933522,115.62385889060837,-49.99916242970642,D,D,B,-86.62928007224157,1
Widowed,36-50,Yes,A,A,C,10.5221586378398,B,-9.739070918185089,241.14426861719673,A,C,A,281.0390018559996,E,-48.04933648575568,-4.806738779520606,-74.23614598362978,C,A,C,122.8187507914668,1
Widowed,65+,Non-Veteran,C,C,E,97.77620717571389,C,-45.97748783636562,-7.760881963198855,D,D,B,-18.862545135676697,E,2.442886540728212,-54.54515490097555,32.83111378740672,B,D,B,61.785501036960625,0
Single,65+,Non-Veteran,C,A,A,-12.940602541456187,B,-58.21082957135367,-138.78372151482498,A,B,A,14.381302244496613,C,47.92316759439977,61.33319363153501,16.477884372002286,C,A,E,-140.74853630591423,1
Widowed,36-50,Veteran,C,E,A,-29.760205485884818,D,-103.14609760268401,-90.23195465157649,E,E,B,52.875662099717715,B,-131.3764274474328,246.97162540353378,121.99096816028525,A,E,E,-75.31947766578104,1
Single,18-25,Non-Veteran,D,C,C,-152.52358683629538,D,109.82869378759041,-60.23061404673873,A,B,B,28.600645618596666,D,-33.34050690140768,79.50491473214383,8.946425529759503,C,C,A,86.27842727501161,1
Divorced,51-65,Non-Veteran,A,E,C,-128.6189839058146,E,94.7499909148554,-39.28677936323107,B,E,D,26.164644192150803,C,-80.77437332552549,28.477588733444907,-0.37679136460423546,B,A,B,7.410791238104318,1
Single,65+,Veteran,B,A,D,75.40687394554028,A,78.90291206503454,37.309209867935145,A,D,D,-11.210965843206399,A,228.6549447752249,-18.482759092903088,-108.91165681633383,D,D,A,-14.686881628599469,0
Widowed,65+,Veteran,E,C,C,-31.462793951706697,D,-83.62959035103258,175.99598260298524,C,D,D,-189.7707231838899,C,146.31159252721676,135.03369417407487,-101.93152921347837,A,E,C,203.15432866800478,1
Widowed,51-65,Non-Veteran,E,C,C,104.86911346763863,B,-75.36247114529715,-52.55840040745018,E,A,D,134.9549665355124,A,-88.9547175235591,44.30936333736799,72.80633976066743,B,E,B,313.1101967729417,1
Divorced,18-25,Non-Veteran,A,D,B,-123.16966856578819,D,-165.38402510250398,47.192482980259065,B,D,B,-46.96591961912467,D,-63.82109797484294,-18.807103875285602,89.9876087849257,E,D,A,64.86600774717589,1
Married,26-35,Non-Veteran,E,B,A,135.3580508742524,B,44.75147042913356,69.60427495157595,D,A,C,6.297181588817787,E,-210.37645862805095,171.44197909337967,69.40506738998813,C,E,E,14.472072021690227,1
Single,36-50,Veteran,E,A,E,-62.23299650880636,B,-64.00386614268784,21.49401668373615,D,E,E,169.8223346850672,B,-78.12264432857751,101.17750749611724,1.9526937737346626,B,E,B,-95.84099609792574,1
Married,26-35,Yes,A,A,B,-106.53799043539478,A,-91.51012073355464,-106.90381416861017,C,B,D,-49.818497793835704,C,164.3525048109098,-67.05686312619689,-45.18239697439234,A,B,A,-93.15823347388772,0
Single,51-65,No,A,B,B,12.412790367842206,D,69.14518869552955,13.483708459454474,C,A,E,62.2874459707526,E,32.41928871133513,-29.175422989051782,159.5079440664316,A,E,D,-71.2256274581995,1
Widowed,36-50,Non-Veteran,D,A,C,-114.23303842230317,A,-206.28549150838964,-172.00408801949487,E,B,C,-127.57599661101133,C,122.45531993775735,-240.5505130279687,-8.074432833787858,D,C,A,-14.080651133353578,1
Widowed,65+,Non-Veteran,E,A,B,82.73693171548832,C,53.66885635658776,16.716493312114203,C,A,E,-61.41679191200121,A,-65.90477812237255,-205.7361130768985,-49.17752237913723,C,E,B,138.69316982303604,1
Married,65+,Yes,B,A,C,87.15727492413966,A,-77.12067175361157,91.39123782489756,D,D,D,9.533423731220264,C,-23.26256456171026,-48.27974558721962,139.66973695942053,B,C,B,-58.64784401139964,1
Widowed,26-35,Veteran,B,C,B,86.41613856515515,D,-110.0837599485182,35.99619428870175,C,B,E,-306.22960303005766,D,123.7136513294544,228.2752105370512,-63.31044000448864,A,D,A,-22.04559790477503,0
Widowed,65+,Non-Veteran,E,A,E,-76.62137368171148,E,-13.723051290341015,-74.06981010675102,D,D,C,54.36793333524521,B,305.9414212829634,-64.36529766717395,-96.98892729939882,D,D,A,184.40387823517509,1
Married,18-25,Yes,D,E,B,-234.0699896828859,A,171.18280133440626,-33.05011374661564,C,C,B,-137.92957375217614,E,154.7844562697071,-4.406565601867659,62.98756044095689,C,C,E,7.384935314493838,1
Divorced,36-50,Non-Veteran,A,D,A,58.02064732944202,C,-112.55054166049054,129.0344602665356,A,B,D,-40.79243833989198,C,72.2783507972478,-5.163384082087713,64.00216498909029,C,B,C,-54.18714768337066,1
Widowed,18-25,No,E,D,D,78.98805875931725,D,-49.136707194324146,-135.57461355727918,A,D,B,-84.5983059717034,D,70.66398838546031,-12.011716964439907,-84.6847741062475,A,E,E,-21.936552245382966,1
Widowed,26-35,Veteran,D,B,E,-18.264037825115683,E,244.74947789394585,-134.347324715796,A,C,A,-191.80034788418493,D,-19.53518992179738,-56.72886170372671,45.36704219724509,B,C,C,114.37974588732193,1
Married,36-50,No,C,C,E,-123.35385194826782,D,-131.22970050699104,10.403575283214316,C,D,D,169.09112473394597,D,7.076511436561642,-51.099175854279125,-55.800248943821614,A,A,D,22.0075691899688,1
Widowed,51-65,Yes,B,E,B,14.881834302825157,A,-81.56268086745358,188.2270099646334,B,E,D,-45.44946623331237,A,-72.089274803391,172.8282586730101,26.279081307255304,C,A,B,-8.711790835208484,1
Widowed,51-65,Yes,A,B,B,-8.155978760385452,C,18.422655643359185,-15.844204010585017,B,A,B,9.290082216997321,B,39.29514648703444,-5.089132567300063,22.216141725123425,B,C,E,130.36554047526397,0
Divorced,65+,Yes,D,B,E,-66.85469994428158,B,-31.064622182782664,-56.282357908227375,B,D,B,-65.08948445790031,D,62.02063328492423,197.54856828428655,11.301183995807973,B,A,A,-137.95631537953287,0
Single,26-35,Yes,A,A,B,12.117981532460547,A,91.87331865526193,21.710743617863958,A,B,B,-39.02688336371229,B,66.18910363196039,1.9331195404449153,-81.00369137424855,C,A,C,-84.16227717687336,0
Divorced,26-35,Yes,D,A,D,-83.10007102982934,B,123.15179111884653,80.3357200097199,D,A,D,-88.96941253782472,C,87.16370600101136,-23.578528338017186,69.92734513808188,B,D,C,154.97646965575623,0
Single,18-25,Veteran,D,C,E,28.795823480759196,C,-112.47965329244276,104.69596780074835,C,B,B,16.77007099597546,B,-57.623770346637315,-1.1568377184455365,27.888952769478596,E,C,A,42.56432128206368,0
