anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
30,A,-3.131021009852295,215.25487732060876,B,-113.836874991485,D,A,69.74468828746353,-32.918052272745854,A,40.08716836427839,-50.10801559815331,C,-88.22774427986651,A,C,-104.9558252134996,0
91,A,39.36641004747487,157.10049402495414,D,-31.49664631505229,E,E,79.02207284363693,-18.45439707604726,D,-64.06750542083421,62.65670110395705,A,11.880505374353088,D,B,53.966152011425564,1
43,C,-8.14710950282835,65.94890091795186,A,32.48524575144947,E,B,181.72894388756285,160.6352717131322,E,-81.19528797658498,-24.560479643371906,C,8.694137916010558,B,A,20.738602496408774,0
69,D,-162.57203314212157,-10.387448992824943,A,22.04850443786677,E,C,-68.146193115493,106.55581585992311,A,93.94192905253132,56.03780562346393,C,169.06014161744363,D,A,125.67866972300243,1
65,E,4.520733069209853,-166.92537468738095,C,199.2939205624058,A,C,86.6813267963315,95.14365429403246,D,-79.22383440727117,27.9101060774339,A,-113.98602355414866,E,D,23.887882289096463,0
49,A,-9.46875238100009,-119.47703688638724,D,-24.917879838762282,E,D,-11.598173145611627,220.6345468964904,B,115.75944845762277,136.16347152230165,B,-85.79727141979366,E,E,-20.99978022550743,0
32,E,-77.99753103240903,-17.172932016045884,B,-70.47810384597656,D,C,-116.15670557187856,-39.324736586933916,B,169.91182815047006,104.82174821938519,C,52.08490942516158,D,D,-170.75035692878072,0
40,C,-55.29950692055906,-186.70134031199532,B,151.88287001281194,A,C,73.42361922162564,38.478688232282536,D,-330.54936939107955,109.31647012801058,D,-62.052198883978264,A,D,61.62881560017699,0
35,E,126.02120108390666,-199.77290504653547,A,-46.777593533286996,D,C,152.4846796204065,150.9905937120893,C,140.74470788258787,-135.5564122562099,A,49.130717035877105,D,E,-60.76697083825023,1
80,D,-68.8787519598355,-122.80073375936247,B,24.552126372075136,A,B,-79.16729549789574,-40.38234607283872,E,82.1230618465758,-217.38050102144263,D,-13.344711429103114,D,A,-38.06767713044156,1
95,A,-164.5297830457998,115.83265211501295,E,85.63841020802592,A,E,137.50556070602292,76.61001298925532,E,-35.027848601725516,34.81046707794926,A,58.5464368334073,B,A,25.705909006531268,0
49,E,-106.18908683133887,155.04038538772713,A,-112.29694151154813,D,D,-12.629502251655417,-174.4627093200412,E,109.8215400604165,8.49577916804978,C,-20.429113515219864,D,D,-27.48524533786422,1
87,B,198.94454499402673,-6.487506954189902,B,-90.18468844242973,E,E,-6.766922542002137,-163.0308975778134,C,-102.58469988015,-23.624138893492784,A,-114.27452372133126,E,E,86.1882108617377,0
88,D,-6.9429940892113535,60.949187235435595,A,29.434765087555288,A,D,-236.04675673750432,-129.15941552480868,B,81.50355144024634,159.30208047638027,C,-251.50011678377783,A,B,-63.29012800674166,1
64,C,-130.43666715625213,115.20995481874019,D,-118.46774629299661,C,C,-66.58581064819023,17.71171084455364,A,-11.001820206333948,-33.991135682143565,B,-283.50534978270207,D,B,-90.44487382197654,1
81,D,122.74564865280335,-60.86128063952565,B,11.89746476354602,D,B,83.16196210360451,-197.77673912346955,C,73.0662103176489,29.63928602452073,A,-149.97529232923497,B,B,-177.86139279942955,0
93,B,-45.348731992656965,-127.8418097264727,D,36.61748475623103,B,D,63.44367170423067,45.19203421566631,C,54.32745358485759,-66.4497210324601,D,88.08117475009314,C,B,42.507887361778124,1
78,E,176.85572655970049,-84.28429176590915,D,-11.911106834025986,A,B,-60.95823661240794,-132.79905721013682,B,0.23771837914345695,-54.786448650983644,C,-129.15594545058715,B,D,120.15264412185272,1
40,D,-24.542608487317775,231.3898283274527,D,250.2845616039108,B,D,29.874014749187406,-55.10052809761083,C,-141.52029900198661,-9.275883935889476,C,90.18116338207909,A,D,45.657520341531495,0
46,B,-138.45445078075983,-66.34245346999118,B,-46.771937257752136,D,A,126.60675868560978,116.53012264777934,C,-99.00689159351946,26.94887592571283,B,12.118135024333657,A,A,140.72549830102582,1
30,E,-98.9937760395995,-130.57915665185035,D,-148.2961137662574,A,B,243.29791864776783,65.54343165918212,E,118.9871918241796,-78.88060474515876,E,35.70970176153826,C,A,-44.25525449714302,0
33,E,-56.51792250767378,-36.91644025858471,E,-92.28545159098624,D,B,-102.95060705531398,82.30044774712071,A,72.56657135584192,168.11631954677847,E,-198.58213996761538,A,B,33.51010517306848,1
50,B,186.1283980855754,7.54534319787536,E,13.624075955297021,A,D,-100.16896925540301,213.8958486234519,A,24.46448253606494,38.60897869678987,E,-108.36633555273426,B,C,-143.11406866614817,0
67,A,-79.64344130681233,32.11684891220447,C,-2.881850959992846,D,B,-216.97255271015536,-96.94668640233348,C,-39.60636729060131,-82.78596658721169,D,36.92442835491413,B,B,55.6326382364088,0
36,E,90.36124532086627,-51.608145274495186,A,-247.10001142116317,D,C,-140.74027385365824,-85.5429736164789,E,172.38990066142884,63.28032781375889,E,-21.385943108460598,A,D,209.59178120775368,1
27,D,126.39603251310267,100.07191064249454,B,-72.69381716520029,E,A,146.21815938930405,17.24803649352844,C,177.2007566435191,-23.642679723436245,E,-70.30405987577976,D,E,200.35374043364973,1
67,D,82.9526564557826,70.13146195026515,C,-137.1959426468172,E,D,127.88542224076372,-83.80829163867476,D,-57.779707562708616,230.30077177206496,D,-61.952285651616194,D,B,104.83583638770577,1
56,C,-209.1284210303559,16.5823314501468,D,-148.7369941742316,E,D,62.48772610524491,160.51272965568953,D,29.394438838647968,-77.93949878347591,C,208.85878246201878,D,B,-143.3888493085112,0
32,B,10.465214928483386,-50.2268104360286,D,130.3451439964398,C,D,108.32434532982379,24.457821893100462,D,-136.56083611683658,-100.07045873355902,A,-27.34059736521333,A,B,0.6622847187880383,1
82,E,-133.3120725560998,69.95257551838615,E,79.17798409090624,B,D,10.348593199953063,90.83665686196424,C,-199.49019878144034,4.314067540701759,B,-172.78800161963298,D,C,-209.85235480745357,1
23,D,-57.81002663198903,-35.62457687002898,C,137.4850913854342,B,B,-82.11297766248713,-12.01304183090527,B,-11.612184158034786,89.96463248935692,D,-145.5722191231439,B,E,60.05833017693296,0
34,A,36.45949832361931,58.91075137616406,C,164.67810339997052,D,D,-180.45493266779795,39.934084071338525,C,74.76107177614736,-100.66467439080623,D,120.56348693349281,C,B,50.080384160993574,1
59,B,-46.50843389062576,10.353931591156515,B,-47.907494897272144,A,E,30.616728134253425,-29.156242427476407,A,104.73606403118674,-168.56021982934132,E,24.352085448692474,A,A,-6.382914590318575,0
93,A,-136.85036053040483,-30.093276172251237,B,-20.47349215209907,B,A,124.23030379082545,-70.20979996062584,D,162.3112467204098,128.9421785410902,D,156.87883507313717,C,E,46.43190682789031,1
36,D,19.748631374007882,-158.69345117835744,B,62.828821808994974,B,E,71.72686760612918,34.433021239698434,C,201.12565074330973,79.24289450796704,E,-19.473373912878163,C,A,-84.28695872249288,0
59,E,-162.64447524507875,5.4758956831958905,D,73.56279523308248,A,E,35.3809225072317,-82.6787171644364,D,-158.08025720061062,85.59687661746825,E,-39.21957810502994,C,D,142.00742039217985,0
39,C,-44.96365689565555,11.643956048351562,E,-27.644996348366508,B,E,164.40328764895293,190.7569700270652,D,-85.88087337662135,-127.01599048880279,A,67.9042159554181,A,D,-75.09377670542399,0
39,A,176.25277232348267,9.10787992201617,B,47.72186537905898,B,D,-143.99001941372424,-133.77049979349997,C,-172.6942263348361,-58.791953769757875,A,-135.60497857661446,B,D,-44.4372536241686,1
53,A,-53.80226202483459,36.18934772468926,B,-89.29220104558195,A,D,-5.024746539305229,-181.4916735452664,A,157.43375087105872,-126.37718610676583,A,42.522479770356334,B,B,15.970789647679643,0
47,A,-129.0875734613922,-3.8804955793852054,D,-68.12598094846707,A,C,46.56114360881954,65.57848280538147,C,54.20725831153843,123.22582942979241,A,104.19754867895472,B,E,-51.70612870169574,1
46,B,-3.728961831340615,-7.62505544669171,E,65.6278778859359,E,D,-176.57651057905437,-48.51299631161838,B,178.04321252828223,54.234560098313864,D,-204.62892753550506,B,B,163.5845727146701,1
50,E,57.03201574496949,220.28237450301637,D,-11.491281023722387,C,E,125.83001647451579,51.78618031351358,D,88.88012286979962,102.78014797281953,E,21.77594782142428,A,E,-157.11449632124928,0
31,D,55.900525868967065,14.771102647079925,A,-130.90652553943596,A,A,12.881244938421816,-19.924219989493174,B,63.545918688446875,-211.8522598427037,A,11.476546840554398,B,A,-6.472398800013806,0
64,B,126.57732820481837,133.95245994551271,A,45.448709000268714,B,C,6.13235888232485,-125.64969393652277,B,33.48094956642877,92.56595609786645,C,-113.05293794472735,B,E,128.07689496580915,1
78,E,66.8775052457415,-109.29845544339483,D,13.438048994510988,A,D,-224.9927965713165,10.67709548399585,D,-27.6583313341707,204.22947855865513,E,121.87381566782688,E,B,-166.97276342368966,0
66,B,-98.06183003101246,-44.266654063017,D,-43.42042838928515,E,E,-2.276535540146433,-7.184904655316705,B,223.56986190900216,276.4263302538186,A,68.09524147516787,C,E,-85.04864616860527,1
74,B,112.93947150014887,18.85571335154788,A,-11.593065782009116,E,C,209.7558264109094,79.86084515947202,A,57.84160749200014,-12.333005998789618,B,-93.20968639881926,C,A,-135.51877517075343,1
18,E,-71.72781088728793,-122.33225019456302,B,-32.338920383991805,C,B,25.362630833007437,-192.06457010110447,E,77.89025857656546,-16.895191177119063,D,-77.10298994068349,C,D,44.543290900498725,0
54,B,-125.42352497718556,48.394128699679136,A,215.2732516090968,A,A,164.60986605459223,-93.5810749207852,C,-12.275065713309665,97.26321906902338,B,14.895646652711683,D,D,53.61601042669053,1
67,D,49.53330676548755,-76.92616388188831,D,-147.11563360721271,E,C,-60.59327356618305,-148.38071391401684,B,-153.69589832273937,175.47475528468772,B,-17.87291611099061,B,A,-111.09270115608929,1
93,C,-98.08233530258765,45.72206337490335,B,-91.03675785285344,B,E,64.25386432590588,14.481078986096652,C,-116.24120028593478,71.79080096089352,A,64.05401476742415,C,A,-66.35229554724158,1
48,B,-148.3051742998159,181.49630073867792,E,61.65674618687842,B,E,107.23249841560589,-68.79715100279947,A,-43.89640745641692,-51.41884007910043,E,-132.25615115472135,D,A,61.014683336886165,1
93,E,-116.90970763714132,-6.057093869524887,B,-156.00976350576937,E,C,-28.953035159750318,-127.70316254179536,A,-88.71679610154933,41.214346904071974,C,-80.2059824129277,E,B,150.11948063479187,0
84,C,-0.16082586664665938,-122.47595515915297,D,-72.81818432016742,A,C,-70.20279773211138,-91.74510001204007,B,-66.90608809066288,184.00182652966546,C,13.742304497097054,D,C,43.13517255878909,0
32,D,87.87295952400322,71.87377716519879,A,146.48816072304413,E,B,100.0534231422628,56.426815952974415,A,-63.48420070945653,-82.47032260239166,A,205.6514780181178,D,C,100.01412918309931,1
45,B,44.402238732273055,16.817406721633294,A,129.96606181915743,C,D,-33.24049803035231,19.808046012059258,D,-31.013625964957054,5.4175172790721335,C,99.22731365054379,B,C,-26.657026756123454,1
29,D,64.30649807849518,-69.80155047485191,C,165.37927143891704,D,B,98.10377228151047,-4.260293287859171,A,201.333261870295,4.298054417469775,E,26.86301694266817,B,C,-8.641695733989835,1
68,A,-31.749802794978127,-45.153297663475875,B,-67.08176587737007,C,E,165.48463527647777,-12.523723899290202,C,30.529656273724765,-207.04614978026936,C,41.43960553845316,E,D,-128.28562037898996,1
24,B,-112.10056153443402,-193.4089108034559,E,-66.01564716006911,D,A,-38.99247683778147,52.79341951207477,B,-42.845781435119704,-149.95699432131048,B,-163.17319578795835,D,E,61.89175895140849,0
87,E,-75.12376079186096,-90.0044443635633,E,-72.77066063987799,D,C,176.18719857808995,-81.32746418001538,B,-34.23201033066311,36.69783545050432,B,182.12895102754507,C,B,106.48551572239444,0
21,A,3.1473675367747833,22.65457244726121,E,42.57023554952208,A,C,-176.7640114440444,112.96186851254535,E,115.43053329499526,-15.939500950384605,E,72.41298216437265,B,C,8.047959306230728,0
45,A,142.3507306867991,123.38176531607495,A,-21.565502102620158,D,A,-66.64500824136496,-86.0480282344437,E,-171.10429192537677,-82.8294668182595,D,48.8527242985265,E,B,64.86522906046436,1
91,E,168.93423778033952,65.77120474742166,B,-14.828933831676233,D,D,-58.21751351710578,-18.303483028975005,D,-71.00622353580181,-10.027116217016683,A,-102.37734070182407,B,D,49.95618366016152,0
32,A,-212.63324130593566,201.4108274435543,E,-166.70211822188114,C,C,65.99830013918054,144.38423375647722,B,-4.512068839125189,87.25235858001683,C,-101.10161978154157,B,C,85.99992488827033,1
36,E,43.930961485482506,68.24327472993168,D,-82.05365333742304,A,A,-17.771774253804203,-6.013633885440773,D,-104.76684835716799,-146.27425581130277,C,93.67042668058593,D,E,210.79007832408107,0
26,E,150.84208539183336,-67.52503562228476,A,14.515261612894461,E,C,126.94240994818932,144.61095868567128,E,-0.3547687654348143,21.33329859335171,D,-86.4886185769749,D,A,-41.921654364640624,0
70,C,168.62683385832514,30.870418152200546,A,-49.521768245335764,C,C,62.35120101532058,-11.830054468018878,A,43.007942720936036,-74.4640671996008,C,-112.16097735483663,C,D,-137.8290435054351,0
85,D,-74.51824714449636,95.66045279955698,B,74.29353995930596,B,A,-33.393998359291,30.51807261165196,C,35.89154324171845,10.17791616081436,E,76.68059082683641,A,A,261.32152360505614,1
36,A,56.9388143806496,-87.61468692353483,B,26.638018272927905,C,E,-24.858753197787625,97.20552217777522,B,204.6981780872033,71.0076316291891,D,25.36472512747938,B,B,-47.5730503764524,0
28,D,24.544812699541446,-101.73395536880359,E,-72.31969932949303,C,B,54.20822107506731,-7.99362407162654,B,-22.13752259425636,2.2708007017044403,A,-79.11761548483412,B,D,80.94402880548974,1
76,E,-64.72054978395909,-40.13387019417106,C,23.256165257048053,C,B,-144.68857819845377,92.56123593082354,B,62.823904145525155,51.04309507753757,B,167.60790035222524,D,C,-146.51588347566062,0
32,C,-58.23962263288456,79.90549614766144,D,-13.32705000757051,A,C,13.134515235309694,-96.04617954659605,B,-52.73951323788252,72.38370477777988,C,-26.952740996800127,B,D,66.49700110449295,1
97,D,-162.6271752443428,-69.19081752846571,C,8.880376112139222,A,C,137.2421116680282,-36.41608546805221,B,59.39815380937824,69.92112390263175,B,34.51842627710149,B,C,103.28673489360574,1
90,B,160.74518051728697,-127.20270579556161,A,6.016370556897599,E,A,55.37472158475049,243.17066840789735,B,168.72153842017195,81.50912234866438,C,-104.41150177618073,A,A,-38.0672483843577,1
33,E,50.68088780928317,97.96579010408716,C,-41.11892468078617,A,A,-55.54124967558788,87.26948830155426,A,93.61816845878988,149.46485933549823,B,-23.09677688789606,B,E,-71.36752210048515,1
55,D,60.656460339849495,69.06310894361116,C,35.836595599243914,E,C,14.75083199558265,31.441855601833467,E,-133.20396162487847,-94.13842163020085,B,58.891854740196656,A,D,124.12738588535792,1
92,A,-46.97991202953473,84.92911439252173,E,17.544850723864368,B,E,-119.71097173432558,81.20926855601083,D,48.43950747004287,100.41243472744807,C,-34.87877068865404,D,D,57.07044009838951,1
59,C,-25.93109841800281,126.74325825815957,E,6.3836613880013955,E,A,103.35831583239002,57.86391384242995,C,147.76325839909666,99.1510815824771,A,-35.43282521219043,D,B,-175.34139854027592,0
87,D,-22.782358672228785,22.726084601403425,C,-73.56017227041261,D,D,-81.46236211568444,-49.82584845894825,B,-14.64075531637323,10.594347858969618,D,-78.7385317880431,A,B,-86.37942512157419,1
70,A,-41.55835179423531,174.77179740902676,B,145.6167749612105,C,C,6.521479383022159,-110.41332879868169,B,158.58472233092735,136.57541529123134,E,56.14370654537577,B,A,-160.72555171426288,0
41,D,-115.5987166426776,12.688370866397308,E,193.8374365434552,C,A,-69.09258948929423,-64.19650815571146,A,81.88290844589866,80.51649253812663,B,26.430078083142238,E,B,-54.733459334221024,0
33,B,290.36570165071737,164.07265738215622,A,91.85286715502585,D,A,107.46831749979395,5.515881135963249,A,48.418462931450115,-181.73487988983857,C,-11.164200591518807,C,E,-139.39271016195246,0
82,C,55.727570299211656,-41.018486774321566,E,-4.117717067459461,B,B,-110.6767901467055,25.405772398966803,B,93.94146624698888,103.32548759170379,D,49.42426208042636,B,B,208.53280787218966,0
52,D,-47.29294723949421,-30.0112452983529,E,-202.73222266882138,D,B,110.97080281716775,-97.20752061799315,C,-92.5203039974932,145.3755106745329,D,102.17211554623739,E,C,140.49767557633217,0
20,E,93.08635528837502,-78.1090575140922,D,-6.050873472812165,A,C,3.653207179298365,-84.50128493242012,C,117.06456567746828,-73.14663124420584,D,-25.630031566387256,D,E,-31.422627619956234,0
51,C,59.79341614752084,81.36500427689067,C,-51.88462994815091,A,D,-62.63121583210176,-34.621295784801916,B,71.09290919076403,-5.8499479905717315,B,32.85379150679837,E,C,86.62564964892734,1
51,E,-71.80604044556601,-0.49647097449702704,A,74.50781682847793,B,C,-35.76024286721095,-239.27886230107052,B,-221.0081287140095,-32.66334522546544,E,88.32937900267792,A,C,-45.818966178098876,0
53,E,-69.11201174411732,96.96198639831468,A,-30.654686445654978,D,A,51.791435893715764,-254.03018976507798,A,-228.39216992102084,-65.97737568389405,E,-109.8701735456785,B,E,167.0060030111782,0
82,C,-100.29565601746482,-93.64283121538062,A,23.794945456820518,D,E,-73.51496384182782,-46.967438464778475,A,43.09934140182751,-3.6231825752768425,B,-83.80693861455846,E,C,-67.83769975179584,0
99,B,-128.7296807500913,128.1334245073991,C,-85.01551835202287,B,B,111.74855780265925,185.33596548256745,A,61.0233163070806,122.46257796365259,D,-128.9833646313239,B,C,-28.983924421310213,1
80,B,125.73424027949744,-78.2388823426164,D,-10.573620484491245,E,C,-40.339565556637766,-197.79029006582124,D,-148.81139895207346,82.13138679219088,D,-223.53625530824704,B,E,179.83956827753235,1
18,E,68.62061266391231,-48.100659670193465,A,88.00739275328168,B,A,-21.164924895609918,-117.32402514666771,E,197.0921945755502,-19.03239849501396,B,-40.78122915257518,A,B,3.8740929215337907,0
84,E,43.01151429265116,90.72440714137042,D,-23.27883596792625,E,B,58.037097140953975,389.1444126043389,C,55.900829890522076,87.66252371808699,E,-156.07104432002922,A,C,117.03341663251324,1
