country,orientation,age_group,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
China,Other,51-65,Black,-130.7858497745887,-22.237073237190796,-102.28122966136215,112.72000561475714,D,-138.53187988469088,E,D,-9.29341550561737,43.30110767124033,D,A,0
India,Homosexual,65+,Hispanic,17.05163076414079,13.3339904777414,114.95574120944165,-1.8492569077185939,B,132.61417069382225,E,E,-88.41801608148468,-60.52796764303137,B,A,0
Other,Heterosexual,36-50,African American,-34.18670516809573,60.7129649509058,141.00346944817352,-21.25685772306948,B,-74.43368217092736,C,D,-228.93731774656487,-68.74651193812677,D,A,1
US,Other,18-25,Other,-274.7323151617067,-14.545510555513577,71.67699251125812,-74.06892485752921,A,-19.822755762467178,C,E,49.06405028186132,98.83112471823826,C,A,1
China,Heterosexual,18-25,Asian,36.39770212023794,-204.37792375181277,-117.94334575002812,-169.88788730948136,D,-62.668133037669215,E,A,135.49738479012723,19.595926724363117,C,B,0
India,Other,36-50,Black,46.67603456831787,67.50429861144407,-5.301872846353909,143.6173097643453,D,138.53623364917536,E,D,85.79509442712443,34.94059083283356,E,A,1
Other,Other,26-35,Other,-35.77015110867287,38.5981167381817,-2.1864243675412762,-118.63874114445532,A,25.458227682989133,C,E,-68.73462224967433,-24.83401665933919,A,C,0
China,Bisexual,51-65,White,26.966628244493325,4.764242328522532,-170.39026948588796,87.23016791413882,B,3.9803943591215933,C,B,-29.77896082384745,-52.6418915629039,D,E,1
China,Heterosexual,26-35,Other,-82.35053363455819,-154.44587720363575,115.02747674033107,44.94229306133356,C,-205.4678789899747,A,E,24.848446295847697,-111.8284742845471,B,A,1
US,Bisexual,26-35,Black,-99.0594153468628,-54.3821008449595,-89.09467842967504,186.05553036271044,C,-49.540128687132494,E,E,-30.83464019606123,-166.5797968899624,E,B,0
Germany,Homosexual,18-25,Other,27.165799971148473,-8.3618563706138,-63.76380286615595,-18.834516456140765,D,78.03561554392256,C,D,70.88008390316539,4.321997197414758,D,A,0
Brazil,Other,18-25,African American,-215.7081291603844,10.270923864200746,-72.40701060561202,90.09684040308896,C,154.3929907413353,E,C,92.75078787425647,-55.91427575983279,E,B,0
Germany,Other,51-65,Hispanic,119.11373699490129,-157.3405738007517,36.8363635610714,36.17825970493961,C,-183.6958634800722,B,E,63.64883536058219,62.678272231905005,D,B,0
Brazil,Heterosexual,26-35,Asian,95.60825026479142,102.11197233923406,-49.10540770428082,-79.6471146960967,C,-84.19599833084416,E,A,122.07912919728668,-32.076965236691905,A,E,1
Mexico,Bisexual,65+,African American,-69.63293849561148,78.59951652003522,75.00424183454629,-28.252608572772093,C,15.312517989999611,A,A,-58.790725536968324,37.148337382273525,B,C,1
US,Other,36-50,Black,11.007511223584372,95.50814214687857,1.2053317435466324,-13.174470633139828,E,-18.14021711055358,B,A,42.99881404188767,-39.01646469974292,A,A,1
US,Homosexual,65+,Hispanic,-10.78394410670605,-92.50174232717458,12.431968613613567,-28.467292340485944,E,-75.66018717002481,D,A,8.990480708927764,-0.49849992590931796,A,E,1
Germany,Bisexual,26-35,White,57.768567030090715,39.878720480179545,63.274516425504146,29.866022858436576,C,-187.5900372050803,B,C,6.533220246311769,-232.20141724232835,B,E,1
India,Other,36-50,White,-150.1583613622738,-27.571432595557955,-68.39728731184987,-34.78655499863602,D,139.3854106434634,B,D,-41.25556564818898,-62.772521858067655,A,A,0
India,Other,51-65,White,-127.17285992639866,-80.98174125027217,76.75338275746805,109.92002160570486,A,-185.96147427209183,A,A,42.16599734799989,59.73192225565095,E,D,1
Germany,Bisexual,51-65,Hispanic,-31.422951060156944,101.23103216063214,-19.163098576860804,139.4322174544558,C,-12.340820637276884,B,D,108.74236212796944,38.77876848418086,C,E,0
Other,Other,65+,African American,-18.689097446100472,19.747319526322595,-179.17354180202452,202.45727960009313,A,38.94245689084891,C,E,1.6613226994022794,-107.69279939868805,B,D,0
Mexico,Heterosexual,26-35,African American,41.03512242496266,4.877974439521711,13.32930128704721,-86.03217411891632,D,-22.16286115548854,B,A,-207.46514545396968,125.75679741059298,A,D,1
UK,Bisexual,36-50,Asian,42.59039786801514,45.30061533280902,58.76350859247078,-60.60939386701215,D,115.86932021504917,C,D,-45.55605968643906,36.30458540974245,C,B,0
Brazil,Homosexual,26-35,Black,-15.610507678789217,38.05879018227157,64.41379945609846,-15.174113817854806,C,-164.3479227041578,A,C,-134.01223092049673,-153.5735746285524,A,D,1
China,Heterosexual,51-65,Asian,-90.84677429376798,-7.056216131085096,-72.96819467939966,40.29590576328877,C,19.114507208564586,E,A,-116.04205399969476,-59.071729845315325,C,A,1
Mexico,Bisexual,51-65,Hispanic,119.25659852893915,-168.64952412731665,143.31175366216763,107.82431076767418,B,39.5712589052964,B,E,61.201371879999144,39.24026970436729,A,E,1
Brazil,Homosexual,51-65,White,9.504758161645467,-27.76770359158387,-23.41296127998511,4.337511949819147,A,-49.020450289322106,A,B,81.15643260557563,74.13516147198649,A,E,0
Other,Bisexual,36-50,Other,-74.1700280748713,-107.46507908821896,142.71962555050573,60.97461157744777,E,-21.133626940394535,D,E,141.4656910563125,-120.359981540016,C,C,1
Mexico,Other,26-35,Asian,-92.3065362227108,147.7287958059474,-113.89775225681105,-59.93390815556315,A,-85.14555038007988,B,C,12.257109807257674,-56.69213736666736,B,C,1
China,Bisexual,26-35,Hispanic,-21.02662541868686,-25.512803699409048,66.043760969351,45.73167026044443,D,-58.71996376714541,C,B,-15.907739046023547,30.45520061109901,E,C,1
China,Other,18-25,White,-126.27501881355616,-128.64142735080307,-111.80101699760816,-1.9693292275096463,C,97.5948644675604,C,E,64.15839937814675,93.58826615660905,A,B,1
China,Heterosexual,18-25,African American,-161.03233798203064,15.584141881296521,-42.89881661672006,-74.35188001605884,A,121.49810144656077,A,E,87.1651735176132,29.849943655657402,D,C,1
UK,Bisexual,36-50,Hispanic,46.830390734031475,67.82851427141438,43.64271550526293,-59.993400350735705,A,-163.68465180501312,B,B,165.91786308831664,-76.96090216575219,E,B,0
Brazil,Other,18-25,Other,-129.57114397773236,-16.805518190642303,22.365179456000146,-45.3754764712842,B,13.606558632858698,C,E,-7.029190755427569,76.3188876802007,E,C,0
Other,Heterosexual,51-65,Hispanic,94.66325052905792,-24.817024884772362,-93.15974580858897,113.73529839032723,D,-261.48419276346027,B,A,-58.69020823491062,-106.65643925504523,D,E,0
UK,Heterosexual,18-25,Black,-113.75593644224327,76.36879110056518,-50.57787458014457,6.871777577798999,D,80.09316326573162,E,D,30.44726486794328,-222.26369537445052,E,B,1
UK,Heterosexual,51-65,Asian,4.557399143578337,-168.71577320166156,-69.38395772942286,110.64007764771723,D,160.444283445571,B,D,-8.671307628092142,-48.87388335031364,A,C,1
Mexico,Heterosexual,18-25,Hispanic,-9.589704251188955,-11.991629580375175,49.10499920634617,172.9550989680608,B,110.04627896300947,B,D,-117.31790331756618,-220.9569710585479,E,C,0
China,Heterosexual,26-35,Asian,-86.96298796889663,5.8679205266433225,48.066025751165036,-102.28431137538361,A,141.3661219390525,B,C,-12.800992873537803,174.4647599847672,A,C,1
Other,Bisexual,18-25,Hispanic,-74.33641553640447,40.22637741900345,155.0071724040276,-126.71078558719415,A,132.20145101972787,B,E,-155.64607894236073,23.14447706403103,B,C,0
UK,Other,26-35,Other,172.23999520861156,-121.18441430365098,-64.24494885545802,-170.73949997224094,B,-1.0125509844506553,A,D,162.5973141263945,184.49732790075183,C,D,0
India,Heterosexual,51-65,Black,-141.08463048464236,37.81786429792181,-11.404588345620033,50.03434951306982,C,98.4349736223344,D,B,-157.49841029628692,40.421799404488254,E,C,1
India,Homosexual,26-35,Black,-124.74050772765864,-43.77834187531944,77.26137602621111,61.54094433084521,B,168.5832075346614,D,B,62.83770515112419,12.076424984471307,E,D,1
China,Other,36-50,African American,-70.89828488173579,27.922802883873764,42.74902028245702,-26.80732201493144,C,-84.3191354660145,D,E,88.43822777302393,61.517454826553085,A,A,0
India,Bisexual,51-65,White,-258.2057086418379,-9.11671304581662,-4.091165062890824,151.50055081704053,D,33.48826463645773,B,D,-141.02377464172343,-32.81649705514232,A,B,1
China,Homosexual,65+,Black,10.428761238863672,-114.39508279107872,-60.20135500417385,56.99707504084602,E,-131.23244010909028,B,E,-80.9181438119675,-104.4693456135557,D,C,0
Mexico,Other,36-50,Other,41.96879310324878,-64.64673233799937,4.669942464791294,88.71793887130121,B,21.49385834875691,D,C,-109.75507154117518,186.5202402105703,A,E,0
US,Bisexual,51-65,White,-229.35196796177425,76.94743075633674,-145.86059100208334,-41.61303452769643,A,-13.897775671895307,C,E,-165.96101927107847,-150.89632369862113,B,B,1
China,Bisexual,65+,Other,73.93929882505628,232.7811963027928,-22.172743620412213,185.14836271371001,A,-36.84608751790906,A,E,-33.95224564021676,43.29724842945563,A,D,1
India,Other,51-65,Other,-24.389281149592275,113.03146368001696,56.04939472970775,73.02972862157281,D,-41.89374167748151,A,E,36.18472884910505,-69.87299652489891,C,B,1
Brazil,Homosexual,51-65,Black,-74.59437123997466,-12.890199125575197,-101.86225597130809,-195.92504655764336,A,233.32890045996385,B,B,-157.55372786727128,-41.27112632655015,E,D,1
Brazil,Homosexual,65+,Hispanic,21.530302986461532,30.38955193881344,-11.70424567142934,10.750957921018518,E,-54.100213863846626,B,E,49.0041147044864,156.41744538884723,A,B,1
Germany,Other,51-65,Black,146.91237506033866,109.23676947489889,-92.33622855449812,-135.46418512783123,D,-84.73429603674576,D,C,-183.76740047994062,-47.07098869066744,E,A,1
India,Homosexual,51-65,White,-17.731179076740332,-200.7879910988352,57.723569919890004,-54.592329919496265,E,14.053043508569596,C,A,1.1677143128829663,108.53601203606252,A,B,0
UK,Bisexual,26-35,Hispanic,-44.42629422283773,52.50108570357304,19.438422448554128,109.59483552672837,E,10.190152019664044,B,E,-95.2652650261449,-67.61612658132226,C,A,1
India,Homosexual,36-50,White,-223.2512299941179,50.698528630361494,8.212259708283371,-35.38502856088542,E,-95.03192365733285,A,C,234.1795534631937,167.8832120662545,B,C,1
Mexico,Homosexual,36-50,African American,33.08866350405125,-69.89164864454287,44.39415082607617,-27.900174961949347,A,-48.104089230523364,D,E,-53.249744159484756,87.8115426536784,D,D,1
US,Other,18-25,White,-227.46860382166525,-82.70619265955371,-176.49830567855992,-83.08621292023099,A,-64.93112015709526,E,A,8.947440552945658,-79.12690988920545,B,D,0
Mexico,Heterosexual,18-25,African American,-46.838762862018584,-10.089477671166179,111.0980136424091,-36.29645484797799,E,-114.42418329599275,C,B,50.15521671224694,48.66159125281301,A,A,1
Other,Other,18-25,Other,-118.16042945015974,-88.27956660168833,51.795409202654916,-29.013640893931964,C,-95.32341466332468,E,B,-54.51532110347371,54.89593952076536,C,A,0
Brazil,Heterosexual,36-50,Black,11.390821809484319,10.552713377506052,-15.378477897206983,151.84169218120292,E,263.5828415362339,E,E,26.679094755954935,16.952565993433538,C,D,0
Mexico,Bisexual,51-65,Hispanic,26.663973583157404,-110.5280277524456,25.363551331138428,137.47897182955768,B,-23.989489571784723,D,E,33.656489637503135,-104.39645159348628,C,D,0
Mexico,Other,18-25,Other,-22.15200477441202,30.98021428439216,77.4512670931654,103.48953310494618,C,-13.625657491023668,E,E,154.5883422916471,36.660935144253045,C,A,0
Mexico,Heterosexual,65+,African American,30.020331766017623,114.82760563921279,23.78302026847149,142.09958974900564,B,17.15258220424841,C,E,-89.22447868067087,-66.97181424667305,C,A,1
India,Bisexual,65+,White,-143.1670247793183,-26.645618754240708,44.66262043145535,103.04517024520577,B,-141.5930661983691,C,C,6.76591488809475,-3.5442756702962877,B,E,1
India,Other,65+,African American,-21.71499743347721,60.58193101633139,244.6151055783715,-39.451401552302364,E,-67.86883834647065,E,A,95.02340415226467,33.73746918949691,C,D,1
Other,Homosexual,26-35,Other,-92.15961429692983,-3.200704161761759,111.19746319248453,48.43735701846516,B,51.789721634817745,D,D,6.918233243058272,140.76380943687448,A,A,1
Other,Bisexual,65+,Other,116.67895592688905,117.09246472918859,-54.044628156000954,-53.49226833092302,C,-185.88380826252018,C,E,-42.01342402384479,144.52683202293355,B,E,1
Mexico,Other,26-35,Hispanic,93.22412143317513,87.15422599795298,26.962660543935556,-76.86771470075892,D,-233.51043386561813,B,D,-22.173747277614584,-126.4338969731089,D,A,0
China,Heterosexual,51-65,White,127.51042303310372,95.80476478853113,-104.50679495744662,-195.61930211597704,D,152.73132479115222,A,D,64.7224207357689,92.03005901342908,B,D,0
Brazil,Heterosexual,36-50,White,135.63151574313108,142.49804605824326,17.936879756600216,-83.85115362992805,A,-1.7691710749246163,B,C,64.69020897317321,-46.00868054685936,E,E,1
India,Heterosexual,36-50,Asian,219.170425051618,43.024465705312345,72.39000412594706,-7.655710585626707,A,-27.836046929328507,B,B,-61.98360039117791,25.617755520950915,A,A,0
UK,Heterosexual,65+,Black,-103.08115123028323,26.203041414462337,-32.77910223350595,170.19281274696158,D,-28.25558701113578,E,A,9.015719627329709,78.15207481054902,C,D,1
UK,Bisexual,18-25,Asian,-81.56012653539378,-67.87104764416164,99.44567919206345,221.338350836646,B,42.53596085908401,D,A,-11.579822430008004,-59.72983909735239,A,B,1
Brazil,Heterosexual,36-50,White,-118.05795947929707,20.093246689833666,311.5250396936721,-35.1961218972426,E,-13.713399243297534,A,A,41.741404060251426,313.6547302622399,E,C,0
Other,Heterosexual,26-35,Asian,32.72641141905708,166.137252751829,-85.19721557662767,52.59531181650728,C,31.357723479208584,C,C,15.493574509134447,-111.126783083114,D,D,1
UK,Other,51-65,Hispanic,22.226123526786118,-43.48441693570097,-51.32893333465229,-64.84420520129925,A,46.81246203064638,A,A,-50.92978602978781,-2.452634557113375,C,B,1
Brazil,Heterosexual,26-35,White,-22.52130216423243,14.751449108670458,-29.902189301365183,-72.07392485088388,B,-7.782802797447628,B,E,-64.85443921540406,47.310268943835496,A,A,0
India,Homosexual,51-65,White,82.9832269912391,-53.59678111136539,-80.57224477971015,84.78396875641884,D,-6.032942976756062,C,E,-102.49590397205279,195.86665672463738,D,A,0
India,Homosexual,51-65,African American,105.1364411694131,6.881943236085991,13.672645444644555,12.409933096378374,A,64.7715922514236,D,D,144.98777899179822,1.4655166248960254,E,B,1
Other,Heterosexual,36-50,Asian,-157.27191450225172,124.6951767808361,20.572137260964872,-73.53803813816134,B,-87.78181651650917,E,E,69.44624717540736,-115.21407647630923,C,E,0
China,Bisexual,18-25,White,-144.51649690145112,-185.23826689726818,-203.69012384723484,35.327311418930535,C,-95.14667109757929,C,D,-68.2971189121778,49.045069569932785,C,C,0
India,Bisexual,65+,Asian,-25.575776536853763,79.9625010521681,-130.4795342968737,-94.14354570358375,E,-81.5343204767247,E,D,-17.141065796545547,202.01238276277928,D,B,0
US,Other,51-65,White,19.99180407446707,55.57605078316531,-71.75479174808302,-61.2773734466389,D,141.379607773909,E,B,-13.013161775570744,67.34657093988059,A,D,0
Mexico,Other,65+,Other,-16.01150731894804,178.01907129233177,-57.88500663721038,-79.6840665305312,D,33.667465329535496,A,E,-9.523894500268328,214.41593084074935,D,B,1
China,Heterosexual,65+,Black,-150.87049170152892,-179.39839012640093,184.29937615283913,-51.46661315032672,B,41.92195916542236,D,B,-73.98704172102231,-101.36473798507592,C,B,0
Mexico,Heterosexual,51-65,White,-162.58467421431695,15.153387649529757,104.46856757447964,-188.20379293060853,A,120.385673230377,A,C,-21.427082703476703,-131.30910632435902,D,C,1
UK,Heterosexual,65+,African American,-81.88927907887208,-126.8562667291734,-6.386823561853324,-93.02718436342575,C,-76.1431815767904,A,D,-13.650179634943834,26.593245500437362,B,E,0
Mexico,Bisexual,51-65,Other,98.2705030604095,-26.117246301849516,-144.33473445341113,53.6901210482835,B,-108.12951995533491,A,E,-32.45599269617207,17.538298553979818,B,D,1
Other,Homosexual,51-65,Other,47.299550766649325,-121.65941550946889,79.15311560513574,82.79945309466207,D,-52.68447022593779,D,C,-59.82238814297538,-27.073394832833703,C,C,1
Mexico,Heterosexual,65+,Asian,-104.43555363425767,-17.906519555211478,-8.770463179743924,-132.49245752565363,D,36.37194116513623,A,B,91.07485311466678,-34.80846155972151,D,B,1
UK,Homosexual,51-65,Black,101.53873928052795,-107.61187830379254,90.0602949573263,-18.012389361435872,D,8.437784092908869,B,A,46.38100780129828,55.675585875005055,A,E,0
Germany,Homosexual,18-25,Asian,93.43838931010599,-132.80186030239142,309.65100411549395,-76.49498533297509,B,-136.52719335883262,C,B,77.6512617693513,133.7507981424102,C,A,1
Other,Heterosexual,36-50,Hispanic,2.265121672274399,65.94458763173517,-131.73395336643608,-113.15657379739781,E,32.743161185381666,D,D,-116.31296592038058,91.9573397379987,B,B,0
UK,Homosexual,18-25,Hispanic,-20.102334630825705,-26.58878580797714,75.38503081155332,-22.25969955538166,B,77.15151113980663,E,C,-40.17455601064324,340.6296757766644,E,E,0
India,Other,18-25,Other,35.06064719886744,-14.433684190701484,153.6512486221864,117.65151996513788,D,144.1945003141518,D,D,85.19811701503805,-110.35495173155729,E,A,1
UK,Bisexual,65+,Hispanic,-137.80909324502727,-190.9548703142357,15.89029547620801,4.001619339948157,E,-182.98848930848797,E,D,37.62261047307487,88.10286068980557,B,B,1
China,Other,51-65,African American,-2.5470214511066525,15.932343475636099,-212.97101603382637,-20.248436790558177,A,181.29905854653273,C,E,80.98542551789362,18.371217903962588,A,A,0
China,Heterosexual,51-65,Black,49.07379309937005,27.494625778459763,-14.987147664009695,21.093007536645917,B,108.61325273093203,D,E,52.9874656554259,-82.39225355265667,C,E,0
Brazil,Bisexual,18-25,Black,37.32848966677004,-77.95434988567357,168.38668650602742,-27.321020907640083,C,-91.4601813930782,B,B,52.99983903806783,-188.20759461138843,D,E,0
