anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
57,B,E,E,-104.47703663242692,67.80556839022121,-25.607090926723885,72.503548636964,E,D,A,112.7129774332576,-24.467468323748417,32.11429528274628,83.91454642272554,C,1
34,C,E,E,47.51332107931714,31.99119242135235,25.939146284208785,-173.23821808127875,B,C,D,-243.07363325045358,37.856628377724086,112.04099968202144,148.8786673500495,B,1
57,C,B,B,10.809611755293313,98.62873435749238,-109.21394361242022,55.22079438948122,D,B,B,18.70165915798777,130.83947634066965,-60.70064821315443,20.907967279239504,B,1
69,C,C,C,-27.952261890661596,-8.993779946156629,145.3890155100633,139.7887077434125,C,B,A,-120.27156850487755,-139.1715169467397,-5.234413958382356,-30.964995947021045,A,1
37,A,C,D,31.920338969316624,120.19879650790308,10.014479294556434,-16.85638494051415,D,B,C,153.12518043319966,-8.803834602813573,18.730293438791083,-74.35789070110225,B,1
70,E,A,B,-239.57315395407144,-46.2287589747086,89.6819801160061,168.9291733358907,C,E,D,57.5963037070045,67.46526397222601,-107.6107740182342,-18.00891913471347,E,0
59,C,A,A,-81.49288075820162,172.93231563630093,-44.70861514154411,-37.07094726896417,C,D,C,75.61964052533486,-35.23813541600869,129.35083690168406,31.12327217267638,E,0
56,E,C,A,-189.0646071579971,72.52404196442286,-50.44667237577898,125.40744820684198,B,B,B,21.115110344171296,-70.35881003231853,17.857701750210488,-0.3490623336892447,E,0
41,E,C,D,10.122833717111588,-93.52239761008437,-29.33346635002001,-62.98154090337105,A,E,A,-52.22499292347127,-11.000407462557806,-54.198803370327276,-64.27027982940994,E,1
25,B,B,B,5.297314845783481,54.432585261186894,-51.269544457171925,-83.27529590291935,E,B,D,-79.4785012135156,-4.868766257309783,124.35640390158733,-90.84181210799106,E,1
77,B,A,A,93.94926227153415,-61.03933597119363,-214.90387654839736,72.70647371496455,C,A,E,122.491999237532,106.23361129859606,-71.06513944893786,60.50391800214191,A,0
64,A,C,A,-48.29230422985893,-59.48606050612445,7.444914129988923,-49.09213142083514,D,D,D,-107.15663279587264,-11.608103134867013,-16.167984753160553,-57.163984054772556,C,0
42,D,E,A,60.390815839088454,99.55336294232117,-96.69425572032692,69.37026369490967,E,E,D,16.933088281158014,-58.303083996006166,-174.54444175905098,-57.9013503992414,C,0
49,C,A,B,-109.40398462003299,-50.86849890777129,110.07268075712986,-149.74340762605186,E,B,C,161.06473702455065,-49.73624362362411,57.95308124681421,132.09932411143248,B,1
73,E,B,D,8.540593852055304,118.24642844910953,140.23667968928686,47.17197206039187,E,C,E,-123.07761166092179,64.87689529277816,-75.4554972660483,-76.33622127746953,A,0
45,D,E,B,190.3266945065181,-40.845405631847534,-7.229510515878687,-7.9809157133326964,D,B,C,-167.54555621554016,-184.54122176965333,-28.61077883855777,-37.015264012063994,A,1
42,C,E,C,81.96135156498208,-82.50522084125429,-47.26018862866974,-7.698236395933149,D,C,D,-190.28939204185528,-225.10654199044623,-23.16513517511484,-17.847295638163946,C,1
38,C,A,C,37.39697951861088,24.31058414252126,12.108242886359266,20.354193350658655,E,A,D,33.438260202472804,-12.543531905909209,-34.9073918350712,179.52918231304855,D,0
43,D,A,C,76.52049930836752,-33.459821156227825,4.5493961167059735,-15.241408754939014,A,C,B,-47.80562712984142,-145.91185940394763,-45.81193101238249,-6.427691525200703,E,0
33,E,B,E,-10.767922806122792,-82.94803588358204,-73.56960167055905,37.13078464104885,B,C,B,23.493445470819584,-30.55565077549535,197.47018181450477,60.36611598286428,A,0
48,C,D,E,-129.5880289667417,-2.503645588830614,34.784404831108226,-105.933456962039,C,C,B,-32.85287076801762,-99.39310327183158,-179.50126702421386,61.717511118583815,D,1
36,A,B,C,-148.34789877176686,-10.00076261983564,294.6550695901823,168.31829795336841,A,D,B,-130.03494663334055,48.45684483779079,-56.7281690228248,-9.774967742165316,E,1
73,E,E,A,-66.15620608769197,147.7359295232985,-14.297613877599385,-80.49670144240548,B,D,E,-195.3721094836642,-37.43838931007778,-11.405215721323673,79.1805055096755,A,1
28,A,E,B,28.853080073535043,0.09916465426651898,45.64703529888509,15.392315678404886,D,E,C,-31.350919276881218,-44.7656077763202,-40.49166872919204,89.80007356283117,C,0
20,E,D,B,-78.16680133120035,-48.19328152899322,-102.39501369362839,-2.349174150096218,E,B,D,-326.68504253537714,-4.460367073979068,160.1600218612101,-78.83254348635155,D,1
45,A,B,B,-77.49776977655053,213.62232323502445,-73.15299860922694,186.27755036573296,D,E,E,28.975387364085186,137.93073927152233,30.55515181613908,-67.2431249282166,B,1
78,E,D,C,55.98242910309894,-99.17019824209149,114.89056660686472,100.90993215597406,E,C,A,121.03677496266194,16.150486376395897,27.24528369139268,-17.154256568483156,C,0
43,C,E,D,31.504529472986093,10.035514445619809,-163.42931953827122,-189.72074953709645,E,A,E,-32.00568389532934,40.02321140438436,16.25982289227232,-264.93927327188317,A,0
71,D,B,B,114.79291990381422,-34.78767321640531,-71.29953253736379,-60.14767155932002,B,E,E,136.80361445058372,-93.8230990163668,-11.364731218373029,-64.48640075323495,D,1
34,C,B,B,84.18148034165986,-147.33807221156817,276.5824611655905,-72.50628320517788,A,E,D,112.8008904793564,102.4738920823288,17.873203050339946,-1.6111893288605172,A,1
33,A,D,A,0.08770298740717071,-52.96380890909317,61.91106805423716,192.57850516779865,A,C,D,251.44205168350533,148.8534539883342,-75.802852317099,71.03680431208748,B,0
24,E,B,E,23.25150664171092,99.2038907835559,106.04906453783518,-41.81712723068329,E,D,C,95.33253294917955,72.92655237251624,-22.62563537068872,-22.37304577522768,E,0
57,E,A,A,180.20553677692624,34.473150190483985,-94.67170731918219,-54.891989253081896,B,D,C,-45.26909849103454,-16.424236695751095,2.437954796352607,65.07682333554527,B,0
58,A,D,C,-9.191804984856928,-23.17479155156065,-37.63167416879367,74.04895702185898,C,A,B,-65.53671741803554,-235.02000243621438,155.36442261757372,-61.04136935285147,E,0
73,D,D,A,155.0392539894552,-97.02841291782528,45.689790317295085,-33.64851900162731,D,A,D,-57.69581735216377,115.68258171964881,16.021640426298024,103.86510654465093,B,1
51,D,A,A,57.49334312034301,-100.34926013213695,-78.49721661220524,45.33447182695799,B,A,D,45.21805161370268,29.70382595925446,-28.13459570487416,0.007074064396274652,C,1
75,D,E,B,-99.08101476625397,-5.855974224717793,4.480782705907337,125.43844892649238,A,A,D,-10.14554659123324,84.73279660460699,78.33389704389899,-101.65493871020463,B,0
39,A,B,D,3.5839672078835156,-39.28713079786027,88.49880029102849,67.4123005893096,A,E,A,59.16166958070589,-88.16712507791081,-26.960545817255266,24.112258657695705,A,1
33,E,C,C,58.29951649960885,-34.38502503860209,-31.897847131790762,-315.33817208368544,E,E,B,-23.06672930237108,110.66453871223207,59.522493714161904,41.37636193930859,E,0
32,C,E,D,88.02608383508708,-125.2023702704877,-53.60908911829472,-114.36996368729073,B,B,C,-214.35878317958094,67.46661813470787,-46.94566460415848,87.95171109131756,D,1
42,A,B,A,93.3684030886139,-100.11654844431197,36.838583951592526,-32.62390244939471,D,D,D,117.51823739851002,-11.15983653588191,158.04442165583404,24.409597046213534,C,1
45,C,B,D,86.52765510896533,-50.08047291166879,-201.87392229567607,49.16851663826678,C,A,A,-135.07902040996234,-35.38404720225684,-73.46076178912551,-11.82549558626584,B,1
79,B,D,D,-30.838484617541283,48.56198013730583,11.481232152448777,-75.54559846463084,E,D,C,-65.14964950122666,-173.43890356916512,145.05918778481927,-118.90010857562096,C,1
51,B,A,C,87.64269792620577,114.858664744487,-11.240754635499467,-55.3865799430193,E,B,D,-150.75029876784043,44.475384688722755,-44.335785158847266,21.508775808846732,D,1
57,C,E,E,-39.81449639906632,64.04519167808836,93.5981200864729,56.84249340703569,A,E,D,-22.939352805041644,-9.114122063813586,-246.92767082382449,39.54775213936645,A,0
33,B,B,A,36.67592964019513,74.12417027163163,199.56419790828414,-2.1098073182395587,E,A,A,89.3422114687007,-7.691167171901638,149.23503128275672,-83.18679092915445,D,0
24,E,E,B,55.02874924452665,-76.10363058433623,242.92484997780878,47.54652873823458,B,E,B,-34.66890578852511,-8.238879495930124,-10.183821233749498,52.81964313730742,A,1
44,E,C,A,63.289933343483916,-188.91681562357257,-142.90384872830012,-11.268734905652384,D,D,B,-130.16939760344513,-145.68670252547466,111.2445500655803,137.86869552294348,E,0
62,C,A,E,-174.1328193548017,188.3724413945293,-105.97126202723143,-142.6422580460412,E,A,C,-175.54459981646272,109.61571254336224,-77.20875141963387,117.24580966407667,D,1
34,B,A,C,-37.95505052973441,-103.49335511976574,-60.82251173760712,-78.3335523052466,B,E,D,-143.40938414839343,-203.22815747130272,-101.00174904771147,1.8059473169649047,E,1
64,C,C,B,-13.372913873275937,85.266636608485,33.596696439306285,-94.63546657504187,B,A,C,34.593207205916286,-119.29981199849409,-181.86674400366823,54.70828557447044,C,1
75,C,A,C,125.87115742304258,-39.49509096484423,109.9168963930288,-9.818681991874314,C,A,D,-113.59689591309301,-2.598659089297486,-22.946316490982095,-107.1224171881679,D,1
36,D,C,E,-75.39317840815292,7.607407896590111,46.88509270391405,-36.68643145986582,E,E,E,43.23582578375151,-155.73846550381148,81.18679207106393,180.56076456674884,E,1
44,E,C,A,104.71185210659613,-33.1416169095527,179.37819869924206,-39.485891931225844,D,A,C,15.93446120424867,95.64171847189256,141.7799093503788,9.723571788916582,E,0
74,B,B,C,-68.34976053665739,-68.8885985615441,5.674085786376031,8.802951431644601,E,E,A,-150.89472812130296,85.35821030330283,-127.37895140507514,188.28772277639112,A,1
27,A,C,E,-44.27554432051101,-74.91987892591604,16.95790609506874,-108.30509379542896,D,C,D,-5.309940186498922,-40.85638910762146,64.37087025623394,11.96587987406908,D,0
75,C,C,D,-21.01872703360565,-27.399761951491907,21.052549544026945,22.13857023180697,B,E,C,153.90195264415226,-82.69308214078737,92.43982231362634,191.8726801476803,C,1
52,E,D,B,-133.74224088297478,89.99858384196712,-158.88193601260514,174.50995326792872,E,C,C,148.19396096013375,113.37396050373145,181.55054312659507,-106.81142265447106,D,1
63,A,B,C,15.348728838174969,30.107193186012353,-128.14576621004724,13.285438090608318,A,A,A,294.908446883795,-27.678005634727366,-154.25645805295218,-65.68246309023743,B,1
76,A,C,B,67.89479438656537,-40.712990280703366,121.09005533512773,-48.71255129455316,A,B,C,30.170298321567408,-94.8770144668768,30.063366188019934,110.78398975574224,D,0
53,E,C,E,-53.93539245210599,61.303151438516714,-82.46515581211827,23.648531879466965,B,C,A,-45.6965024409624,-112.29291301013163,195.6872070067689,-44.95020679902466,C,0
40,D,E,B,105.36267032848012,-28.969048437373708,-47.48525617198021,160.89176146118672,A,C,D,-146.71517335049555,61.38119927818718,-124.92895155805361,12.018711735942066,E,0
60,D,D,E,-99.30546470975251,-164.4408659544561,155.7194732824432,-157.15824864024586,E,B,C,58.08286451629145,-108.88829338240636,47.31631422073311,44.01896228131673,E,1
54,C,C,E,-25.507085066782764,135.96088614446614,89.69359272960784,80.67630430391279,D,B,D,-120.22414389087234,-1.0842561071619943,24.061101221293324,120.54535942314828,E,0
73,D,C,B,56.51886334525395,76.68863689903685,155.77352185529975,-54.930586399348435,C,D,B,65.89379116430439,70.96861704373602,2.5480146467545866,76.4686674810018,A,0
33,C,B,C,16.365335476331104,-0.5027588775193618,-81.32749844409797,-93.47025567701166,E,B,E,-84.63855076444487,298.7775279282553,-127.41508487541839,-46.972935044178044,A,0
72,D,A,B,115.84008451505134,65.02476121824668,-0.6203385711567242,100.58102374748646,A,A,D,60.549487771452704,124.73023920942978,112.40923016526703,60.642446315182205,D,1
55,D,A,E,30.590023277915368,2.2752454626418537,-88.3109724175648,-173.92585788892774,B,E,B,56.71180605582226,-39.104931638630816,24.553452503262875,46.5351959784558,D,0
26,E,D,D,-61.361510337409776,-162.21720338655587,-167.9483880117017,93.65955106944224,D,D,A,161.21871294088086,-185.5431938981734,-24.807374228116025,-19.954975699012696,A,1
49,C,B,E,-301.794304568702,136.27747958437826,64.56368612808919,-94.23940632644594,E,E,D,35.1613964890571,-10.35729908427407,35.88194657922346,-44.86768457891341,D,1
54,E,B,A,-17.84241861985923,35.047960580989496,-84.16958624155366,150.1969411097883,A,B,D,25.751825208681687,113.49125047255231,-24.136443113218206,-59.85927512022206,C,0
43,C,E,C,-49.24252229671807,139.9968757348577,-56.576173453417375,-94.40980760409604,A,A,C,51.616209706927016,-15.192601572572755,-42.290883036675126,35.94462589496338,E,1
53,B,E,C,28.22893232773896,145.00126990477787,176.70059013598475,-67.36020990079534,C,B,E,172.94619850640848,-15.359963380926867,105.46850688322257,-196.59941597271654,B,0
55,E,D,C,-99.2913493240817,30.578002276776807,62.72281016196251,-42.26365090870321,D,E,D,-39.97683352215761,62.52819242660674,16.574564906975727,-131.26363977170843,B,1
19,C,C,A,-126.04727238877085,-51.796382584411326,-140.93593778109562,-4.402462817033291,B,A,A,-1.6382256563899376,16.938269121459058,-73.3576053674176,47.743215750180134,B,0
35,A,B,C,8.312603671309374,-13.117658651179623,-161.70738633947715,80.19318618714232,B,A,B,-139.70175433067016,-48.815415667792514,0.21674067527030666,-68.5881403356184,B,1
31,E,A,A,-162.19915645294242,-73.88930104894094,-70.40045575268066,29.83903001982332,E,C,D,17.999126380319314,-80.55853465260628,98.14058114754471,-77.6370198048427,B,1
26,D,B,D,17.68931379863775,-125.22071339266061,-120.92540107488834,5.239998679489441,B,A,C,-154.92352079557352,-156.77841931064717,101.59033815203699,-26.94764387777876,C,0
40,B,E,D,37.038191076474995,184.00684631807997,-61.5881078423803,-221.24590114258268,C,B,A,-56.443241289016335,201.7198049726316,58.245437444808566,-249.050619984946,A,0
69,B,E,D,66.21538536509645,-228.00039283083441,-52.3997790818687,-114.54220332260228,E,A,A,-127.79231356078427,133.76483907838985,-90.34624688591167,-77.24871382256882,A,1
46,D,C,E,-105.21644779260004,58.1352372907586,134.86738064805235,-205.58637046825297,C,C,A,147.31513926223536,67.32420511575182,142.747791315302,36.6807796593829,A,1
79,C,C,B,213.19081422633946,-150.25362434623798,123.24124155383906,16.507493153053787,A,B,E,142.52886865386196,-102.492736229678,-137.0400549843837,67.68810918044359,E,0
39,D,A,A,-179.9017622323599,-22.931765398977014,198.32625607458309,-65.37355468565664,C,D,D,-58.36500843952448,-20.807160983682728,120.52324719736987,-314.0443243069169,A,0
76,A,D,B,-189.4662547169243,8.455091916973126,131.24537371562883,14.350879581488746,A,E,A,-40.317528085882394,5.017159215707709,109.24647672102046,28.54304697754034,B,1
78,A,D,B,57.995795775565405,4.462296641014963,-50.80553545875609,-70.11066166636789,C,E,D,-0.07173713285490055,-36.47058616568537,-88.23363385091668,-191.8463601156552,E,1
36,C,D,B,-95.95491630233941,28.604852862527714,3.034513633752877,-79.73347767249467,A,C,E,24.876181726724724,-88.01756600590798,-87.16454437631165,130.21732081066452,A,1
49,D,D,A,-14.829853132721347,-50.645289560423954,-6.839714679523951,-54.38175388529315,C,A,C,148.86095081740743,-5.394814219133147,89.63765917627799,3.792919529737704,E,1
18,A,A,C,52.02417921915017,-109.6999102051645,7.619650008942977,-10.667564589268686,D,C,D,-104.5830649710774,-24.310134920789743,118.56350605987073,14.372333618983996,E,1
66,A,A,E,150.32293938462544,59.82720663321241,12.531536081541924,-235.3642396447204,B,E,D,74.28425249125105,57.554074591286195,-114.43333330695877,-131.39725481097676,A,0
61,D,B,D,-16.70980040036293,-135.60246372642234,80.34445986253641,29.885338417881623,A,B,B,81.66253544895267,26.683206715681507,11.879303611123932,-0.7792904597873836,D,0
68,D,B,C,85.30624966781588,-62.364996464819335,-11.192378054403571,-52.618456594500095,C,E,E,-20.487560167832918,28.117401085121692,20.22364652935638,21.464014154091206,A,1
45,E,A,A,92.84722556324655,87.70496311088371,-44.408433410993666,-94.46490878940274,E,B,B,149.1710352020064,153.6503664134528,-58.22562886901251,7.422488452034743,C,0
52,E,D,B,25.112321422029616,-120.58781528239122,54.80706047070698,49.41142693764361,C,D,E,-172.93657274481603,160.24919448754673,-98.69902379137717,-4.1351448413805825,E,0
40,A,E,C,247.72862587782276,-32.234256863863926,-87.81474404806934,-172.66347920387537,D,E,B,-131.26435889995903,-40.541753214541046,-304.56837719291457,-168.5016916155734,B,0
56,D,C,D,162.04243440408783,30.970287188007667,-99.85870878707087,-32.71503547040063,D,D,C,53.919767080873996,-104.30803603341197,-63.08031098309108,-83.16470080380468,C,0
62,D,A,A,23.462432047751918,-123.12173164335663,-157.34247168385,-172.22889839186993,B,A,E,171.27772582693234,30.80092885696623,205.86131710722614,-34.506010951057014,A,1
71,C,B,E,18.639428164916836,-31.30050295497806,199.1224260933197,31.300739772288317,C,D,A,22.875306688052717,12.764630886766534,104.44672751101452,163.81092454312923,C,0
58,B,D,E,282.5275615036082,-59.013293666801246,-46.658667675396,-28.160510371809288,B,D,A,37.70538109219427,-13.598101990945333,15.010275764361802,-40.05641470295928,A,0
47,B,D,E,-66.9860613755283,39.3041396912522,67.60709996030779,8.593339840620121,A,D,A,-125.22386175056633,109.20638526897943,-33.440296675094146,-56.44764696951399,E,1
63,B,E,E,16.57525055023758,-35.021114572114335,106.35437914144437,41.93838843399708,E,D,A,-111.66786105503337,36.797834959331475,-40.16121054835573,-50.670887712059944,E,1
28,A,C,C,-133.36944372514753,63.65518796983364,-22.962311440553545,152.28074261752786,A,E,D,30.458837359485546,194.66876116124376,-51.786538503232336,44.559660119995414,B,0
59,A,D,D,20.636514760078388,69.7982467364352,-42.53649306257703,-44.982276895759895,A,A,E,-147.29108940242358,78.79479504550545,106.27747661869475,78.0976365564176,D,1
74,D,E,C,-63.827313354527035,73.09424684826853,-247.23480415938988,37.787554251947206,C,E,D,4.914842825318178,110.24273878582285,-2.1092626250228226,67.69879709458554,B,1
70,B,C,E,39.82221677575595,0.2801703330978804,241.8454181791871,-97.67656936910734,E,A,A,-41.96339529166796,71.25100874794683,-133.90722079550713,-116.88499280264371,A,0
