Disability,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
None,68,E,A,19.14573229809525,D,D,D,-64.6667487971047,-37.71867056969054,E,E,8.535046192962861,E,A,E,D,150.31293630167545,0
None,33,A,E,-51.46006186219124,B,C,C,-53.428642865601795,-32.96798110226571,B,D,57.03523528493839,E,C,B,E,-15.14153499819729,1
Both,27,C,C,-71.40807634063432,B,E,B,-62.65221080808432,1.480221390661453,B,E,-39.24478076529426,A,B,E,B,132.13194238299684,0
None,21,D,E,-35.27906112379555,D,A,B,-187.71213484844318,-111.40582027313275,B,D,76.55376471802876,E,B,B,B,92.24100452217202,1
Yes,51,C,E,62.312232316627956,B,E,B,-14.76135281617523,-67.71941500075555,D,B,28.726053542038578,D,B,A,B,-16.272520820831122,0
Mental,69,E,B,-202.63592676038914,E,A,B,49.44795511763649,157.75364165296847,E,B,101.03866741438354,D,B,A,E,-134.4127729027373,1
None,69,E,A,-75.20991721899544,B,C,B,-42.790416388188234,-19.799252364949783,C,C,177.40910026277405,D,B,A,D,52.572822077590985,1
Mental,41,C,D,63.86424643507021,A,B,D,81.26414545099163,24.335462128823018,C,A,-84.43686047021185,E,B,E,C,-12.024642677743367,1
Yes,56,C,E,47.141506045713186,A,A,D,17.390420495119375,50.495508490949426,B,C,93.91290502709974,E,C,E,B,4.398196843355385,0
Yes,76,C,D,-8.017286056997698,D,E,A,2.861346083563452,-4.762525843232884,C,B,16.399209294335996,E,B,B,A,21.875533746880578,1
Both,25,B,B,6.685865351557966,D,B,D,-22.01191002116549,-129.6561676010598,E,B,48.33797049823173,C,E,E,E,-49.80581161727051,0
Physical,50,D,C,65.08799645406673,D,E,D,-106.10619255949585,-124.31539453183618,C,B,-16.901868500360873,C,A,B,D,6.901037228543568,0
None,18,D,D,143.2200226989547,D,D,C,9.198370201413281,-69.45246158087554,E,B,51.28429517619077,B,C,B,E,-125.16019636085403,0
Physical,31,D,A,-19.255507763786937,E,C,E,72.70305867550627,-7.808995539789013,C,A,-47.19789579778496,A,C,B,C,-4.0883797716986106,0
None,32,C,E,15.139014207851446,B,B,B,-131.0999571795154,35.81431307601326,E,D,59.871699522513964,A,A,D,E,-111.95119616170655,1
No,22,D,C,17.88903740556259,D,A,C,63.40316805663026,-156.3359771265403,B,A,-180.154965785399,B,A,B,B,107.70610028718997,1
Mental,37,D,D,1.1400332054536033,C,C,D,8.34090084535782,-8.992072880141754,D,C,-52.72688745956473,A,E,B,D,-96.4279858554917,0
No,47,A,A,-40.00448399610445,E,E,C,-94.59848089360449,-116.23066862703479,A,A,-178.2414770353641,C,B,C,B,-103.77015305773796,0
No,74,C,A,7.684713978640599,B,B,D,-11.125338310216328,37.16165383388332,C,D,-76.55736071810081,C,D,B,D,-197.18320956980367,1
Mental,18,C,E,-76.62078277396637,B,C,B,6.736247929086072,81.35108956726174,C,D,-122.0966633220123,B,E,B,B,139.37796390188242,1
Yes,42,C,E,-19.991485453827543,B,C,A,9.241116402676571,140.01817241599696,C,E,39.00798771411743,E,A,E,D,-34.943892685139886,0
Both,69,D,A,-174.11868336214732,D,D,B,203.0671712075571,6.218146456309102,E,D,207.33431310430296,C,E,E,A,-25.002970043186558,1
Physical,22,C,D,96.1462610785649,A,C,A,59.554012819739754,-153.5343879299508,C,A,-45.263462097504345,C,E,D,A,38.19414328982491,1
No,74,D,B,57.02579197095464,D,C,E,-39.39870260613472,91.2985063819932,C,D,14.477299476494638,D,A,C,B,109.95437199900589,1
Mental,18,D,B,42.49117303583452,E,C,B,-61.34558017616445,-4.291622477835637,B,A,-126.58340487809807,B,C,E,B,141.25297007578038,0
Both,67,C,B,98.46001540138263,A,A,D,-10.295201067402077,132.75603265847334,A,C,-111.15767129745586,B,C,B,D,97.34585384159108,1
No,46,A,E,122.82382278621489,E,C,A,-153.55192022371486,-84.84594732421658,C,A,-197.23912429724402,B,C,E,D,23.800015030198402,0
No,55,E,A,98.27737164471554,B,E,A,-104.49739379510656,199.72622563027554,C,D,-31.169447723870608,D,D,B,D,61.080062433158375,0
Both,63,A,C,241.41684024062604,A,D,A,13.9899483650686,119.60617663728466,E,E,-50.665003916823196,C,A,B,B,104.75866463498993,0
Physical,54,C,D,-98.15041390357786,D,B,E,105.03279400847501,-14.592019734779479,A,B,47.74126231547136,E,B,C,D,-72.84471210631787,1
No,74,C,C,-120.86330589524796,A,C,D,56.6710102053992,-3.4799062069189506,E,A,-46.72474497483686,A,A,D,B,0.14938283738783975,1
None,45,A,D,110.46929581042228,E,A,D,94.04551876310919,-285.7358423939121,B,C,215.36556994858,C,D,C,A,141.12549370301275,1
No,28,D,E,-90.53579542821949,D,D,D,60.82040440301682,68.08030848587138,D,E,69.13372739056541,B,D,B,C,-54.27330351308728,0
Physical,22,D,B,-30.495621435844427,E,B,A,-16.172347536984052,101.48437344925254,D,E,67.12970279114181,D,B,D,C,81.12682193666745,0
None,34,C,C,-88.58746564951683,E,A,A,-225.0548156117957,-88.14881144171719,A,E,-11.988338858107483,D,B,A,C,-23.132759274592527,1
None,72,D,D,-26.88139526147113,D,C,E,81.50012720370671,5.768266364571324,E,A,274.26432585589976,C,D,D,A,-172.94022790572038,1
Mental,20,D,E,53.85883379995128,C,C,D,42.60889006695759,192.59557099340924,E,A,-10.422287074425336,B,B,E,D,21.2474616826554,0
None,43,D,E,116.79720373575427,C,B,B,23.60110687845492,-60.799110295163196,D,A,55.913190312495075,B,D,A,A,44.84257726470173,1
Both,55,B,A,-63.54755304141354,B,D,B,2.7985722253043575,31.413749653830216,A,D,4.8648354392651205,B,E,A,E,15.856409744622779,0
No,71,E,A,-49.46559557964689,C,D,B,-10.871727565062331,-120.34645006137204,C,B,104.26065448771654,C,E,B,B,104.66394275434232,1
Both,46,A,E,0.18961407738156175,D,E,C,66.66889689555755,82.21048037563544,A,B,-98.2666907626838,C,B,A,B,-93.28210745640865,0
Mental,70,D,D,-27.111410284685988,E,B,C,-70.97227845949263,9.738394514393454,C,A,132.94336558937167,B,A,A,E,53.39142606605669,1
Yes,56,A,A,148.55797340646166,D,D,E,-19.20285568562745,170.66020384432045,E,E,50.36726688384301,B,C,B,D,181.0058499063283,0
No,36,C,B,6.346105867198226,A,A,E,124.60052592623101,-20.162943462874914,E,B,13.695507266145274,A,E,E,B,31.15065703921128,0
None,33,B,A,-198.73306345304425,C,C,C,29.24353955009385,100.90337299586469,A,D,-34.831223429930006,C,A,E,C,-35.82106494528109,0
Both,75,B,B,-122.73481131708152,D,D,D,-87.27328518680697,-35.08361610285608,E,C,-142.1100734984249,C,D,B,B,-142.77926703326435,0
No,64,A,B,71.75148406168238,B,B,B,46.894457853444955,-153.015818552789,D,C,-123.9855940849739,D,D,D,E,-291.6197455303212,0
Mental,56,E,E,-17.460201755966928,A,A,B,174.58502531905387,178.80839478482028,B,E,101.66744570126556,D,D,B,A,194.2977686567223,0
No,65,D,A,-125.27028709852361,B,C,A,76.39626323677822,-32.71763844597145,A,A,-56.0597380553471,E,E,E,D,191.78125467009656,0
Both,58,E,D,-229.9449724872225,C,A,B,-59.25136291275231,38.77270843856967,C,A,-14.122121668980478,A,B,C,B,-29.824778965768118,0
Both,52,B,E,-35.87603829440029,C,B,D,23.275436732162333,26.04452812959426,E,D,21.278721069747778,A,E,D,E,-154.50173621471006,0
No,78,E,B,20.67933213286958,C,C,C,78.37996578844347,-163.261181047692,E,B,100.07764496187251,A,E,A,A,0.7285898873720131,1
Both,36,C,E,24.498826712016168,D,B,C,21.575284622338724,23.19409285277233,C,D,20.512291612622253,B,C,A,E,86.57098440220625,1
Yes,62,A,D,-103.56847584216464,A,A,B,-23.703538734329268,190.61344818756777,C,C,-19.241278071002416,D,B,C,E,-34.70255954275576,1
No,75,A,B,-6.018056823077559,C,E,E,184.18058181131224,-15.813551296895348,B,B,58.10065550512511,A,D,D,E,-2.473190421975512,1
Mental,73,B,D,-9.38620049527041,B,B,C,98.6842576965515,36.76644376905227,D,D,152.9511006159716,B,E,A,B,37.18441507510917,1
Physical,49,D,C,-43.872030157653576,E,B,A,112.94274862069989,-54.67948088696777,E,C,-51.2717329200715,B,B,A,D,6.996460236707884,0
No,23,A,E,138.95855839891018,A,A,C,-40.04524072402862,-16.19612630164688,E,C,20.455556084306554,B,A,A,A,-76.14746605527496,0
No,65,B,D,78.44577253429541,E,E,E,126.38114182893678,-134.67581453777305,A,D,-29.725639254311805,E,D,D,C,-15.414588041999982,0
No,29,B,C,4.135086554192927,E,D,A,-28.13348304803454,43.75065946641063,B,A,91.07456837755777,C,B,D,B,-53.01367624936005,1
Mental,53,B,D,19.186370874049825,C,D,E,33.4308551930403,-65.49111996823673,C,C,-75.9596793782838,E,B,D,B,79.22314930228157,0
None,75,C,A,-11.836069910762701,B,E,E,188.26329327919095,60.164229093111196,D,C,-32.9410950596857,A,B,B,D,111.6815929152914,0
Physical,73,C,C,-164.49441796616247,E,B,D,54.65345128614347,1.7108930701266498,C,E,77.19508673965841,E,A,E,C,53.70206839477648,0
None,56,C,C,13.16567483651353,A,B,B,-29.491216848251128,-118.82600884645392,C,E,-130.99926533238792,C,C,E,A,-16.681258603386613,1
Yes,36,A,C,-46.081284199407044,B,A,D,-173.53822677179122,-32.02598088133794,A,C,19.420742924694064,A,E,A,C,-24.75022037788728,0
Both,77,E,C,-251.37577912381488,A,A,D,61.45249643812362,190.157390833957,B,E,161.81093661888306,A,C,A,E,47.497878038830024,1
Physical,19,A,A,192.38401828564176,E,C,D,-20.65934188255569,-24.588166706062573,C,D,31.680287509501216,B,E,E,E,-60.49857477249704,1
Both,74,C,E,10.923903459649662,D,A,D,-35.20745409699306,-122.99015527439359,C,D,-103.78692402941621,B,E,D,D,70.82961322267246,1
Yes,44,A,D,-19.210449768323233,E,D,D,-24.946397638248598,-42.829521276271045,D,A,-19.13499326475135,B,B,C,C,53.13952213326968,1
Yes,53,D,C,58.67124744479171,D,D,D,-158.87204162348053,321.0497982801549,E,A,-73.1237229689693,B,A,C,C,-19.522837838483053,0
Both,29,E,D,-135.7946407018324,C,B,D,-95.69846037150614,-76.76099705281592,C,C,-86.54040245675117,A,C,B,C,-43.505270487933174,0
None,73,E,D,-56.57750688284828,B,B,D,9.704701281619245,49.39903561234667,C,C,-102.27939493238804,A,D,C,D,31.106547532711076,0
None,47,A,A,49.0666542337907,A,B,D,-44.50870097252524,-55.848891582163596,C,B,1.0219207833818866,D,A,E,A,-3.8155679940493936,0
Physical,39,B,B,-163.8285333846143,C,B,E,180.49281564112349,-27.39117153126846,A,D,37.2419469231412,C,E,B,A,-0.15389620534594195,1
Physical,39,D,D,-33.63912286965845,D,C,D,108.7946385470534,36.4842066182592,A,E,44.63816556634413,D,D,C,A,101.45309204777142,0
Both,28,C,E,35.8204637339144,C,C,A,79.40651574062738,188.6018244589979,A,E,-61.665511681913024,D,C,A,A,-48.50790240651898,0
Yes,73,C,E,-87.70789835405583,C,C,E,83.26601614088389,79.74991727083611,E,D,-136.86320097975693,D,A,B,E,23.414003651468832,1
None,19,A,A,100.76288134618565,A,A,B,-9.308330020660076,35.650145702422336,E,A,-59.28179778049428,D,E,E,C,203.48498151084598,0
None,36,E,B,-45.76879919102525,B,C,E,36.78383910398546,-148.22935891165838,D,C,63.566973652232214,C,E,D,D,98.32566527211915,0
None,32,B,E,-49.48862245964942,A,C,D,65.1192434394989,-68.03502556636055,D,E,-50.13442868764726,D,C,C,B,-100.41778314863157,1
Yes,21,A,E,102.2517392255178,E,A,B,-122.81093414729061,-22.894650132884117,A,A,-27.017172735077626,B,C,C,D,174.44611853288612,1
Both,60,D,B,5.0863165850324235,A,D,E,120.41260580808533,-33.917385012889426,C,D,140.72983489238413,E,E,C,C,29.763169355030417,1
Yes,45,B,C,103.94866984763249,A,A,E,-48.055035448188995,-97.41677396191406,B,D,-71.71913937460181,A,C,D,E,-55.825418303089016,0
No,25,C,A,-18.953346611316864,D,B,D,-21.519736561360816,-86.53309369135455,A,E,-47.56355039099323,E,E,C,A,-200.6098336905844,0
None,30,D,B,-18.20426564001729,C,C,D,-9.659012340740269,-56.82127438875464,E,E,-19.789340368421087,C,D,E,C,-65.83976558739928,1
No,36,A,C,113.78605665537643,E,D,A,-123.66343206661237,161.44268709040034,A,D,-38.40535997847929,A,A,B,C,119.61744808113947,1
Yes,58,E,C,103.71209025115604,B,E,C,75.83505669178811,-39.012191473066345,D,D,16.66223452851019,B,D,C,D,-70.55659867429871,0
None,70,E,A,209.56986800360843,E,E,D,-49.965242043677264,-12.824957461433192,C,E,-114.1065073926549,B,C,A,B,123.58854095202005,1
None,55,A,B,-38.28636112336515,C,A,C,36.22664440601728,88.9407894944265,D,D,-121.56414456448235,B,B,D,E,-145.88361611880148,1
Physical,58,E,D,13.885487767749915,A,A,D,-64.23012701454428,-277.292076140153,D,D,65.28911231760942,D,A,A,C,-218.65917857754417,0
Yes,65,D,D,22.867188652953125,C,E,B,-216.02983736842992,54.49367536121876,B,B,35.122566844586025,D,C,D,D,-9.457817244213185,1
Mental,42,D,A,10.683329873707564,C,D,D,33.02386074887049,40.41902590468549,E,B,58.99436315870105,A,A,A,E,-134.7867003998602,1
Mental,54,D,A,-282.9572546336231,D,A,C,32.1553813135135,-41.68335528649634,D,C,-99.71283063505925,A,D,B,B,-18.014503684419505,0
Both,70,B,A,-1.580064643416199,B,E,B,-39.28072837920832,-118.79787609212993,E,C,-43.649192052310234,B,A,B,B,10.143367569196068,1
No,61,C,B,-220.51384903360037,B,D,E,-25.836855851404252,9.586289154723152,A,D,-91.42492161355689,B,D,A,A,-90.57088495962738,0
Physical,65,B,E,207.41857175589243,E,D,A,67.59057805396637,-120.31696537773577,B,E,12.100583249167208,E,E,B,A,60.733075305088036,0
Physical,38,C,D,-70.2172240330822,A,E,E,97.90340904694119,-103.53075603438786,A,D,-30.722872635772124,D,D,E,B,146.2413666538671,1
Mental,28,C,A,-154.3728920036162,D,A,B,-101.73811037428213,-182.63721026109803,A,C,-63.594102767818526,E,D,B,E,19.307395470319303,1
Both,66,C,C,266.3571594172153,D,C,D,0.9610025875600173,22.86352817363417,C,E,158.2637953619644,B,C,E,E,137.09168561129746,0
Yes,51,B,E,46.62281121255118,A,A,B,223.06081115686638,129.2384862383276,C,B,-143.86164958143775,E,C,B,A,177.54374595402953,0
Both,75,C,E,149.0230373684705,B,E,B,94.0885463100211,-191.03999247411895,E,A,-134.38836950647413,A,C,A,D,-163.0094365335534,0
Both,34,E,A,-117.44237898270767,C,C,C,166.0504612809095,-19.2530851231701,E,D,0.934806923695242,A,E,C,C,-4.644735037388004,1
No,66,A,D,243.56356024125105,E,E,D,25.32979780793924,-126.90215159966158,A,C,88.84130271041482,B,C,D,D,18.522988636633382,0
No,47,A,E,53.735653877479315,D,A,D,-4.36221527950609,-23.564538819713825,B,A,50.242814309359005,E,C,E,A,20.03556770061606,0
No,19,E,D,336.7341611235323,D,D,D,-40.53267328435566,-132.6795824994727,D,A,4.026111511636691,B,C,C,B,24.86777625633884,1
Mental,60,E,A,-80.37669944252644,C,E,A,-2.928282424804047,-96.86585079984044,B,E,-100.5914262967196,B,C,B,A,-74.33012069349884,0
Both,51,A,B,97.33473753821045,E,A,E,-212.5772968099708,166.04517248558642,E,D,22.28202988026361,B,C,B,B,-26.515235223110334,0
Mental,67,E,B,-204.99404909576683,D,C,B,21.837435452868288,-18.37254821366442,B,C,-36.227690025089856,D,D,E,C,26.45280648136764,1
Physical,55,D,E,-53.4491382544258,B,E,D,104.39075263224309,-78.28864198549506,B,D,9.852706084271308,A,A,A,A,-22.4386179456365,0
Yes,75,A,A,90.15078027934499,E,E,D,-156.28203538143026,-87.23369483819097,C,B,55.5812108986464,A,E,C,A,71.55180452719902,1
Physical,26,E,B,16.25968427936228,C,A,C,-202.61541318820417,5.437530722899827,B,D,-231.41577150747636,B,E,C,D,-9.821001057513131,0
Mental,79,C,D,29.681419781350222,B,A,C,19.411328943195947,51.97937679595227,C,B,175.77643772927794,A,D,E,D,66.92121321204152,1
No,61,B,E,32.67093383250287,E,D,A,-35.707810888324445,112.70303530675659,E,A,124.46665627073352,B,D,C,C,-41.2402737463881,0
Yes,18,E,C,4.442537643214541,C,E,C,62.72453202787817,-82.7060485052812,E,E,154.31806298223987,E,C,A,B,88.57138669774272,0
Yes,36,B,C,-45.71635334980796,D,A,A,-58.39402119260452,-110.08660220800634,B,B,154.05970800205466,E,E,B,E,79.03448760682514,0
Mental,49,E,C,25.864831415199486,B,D,D,62.89216215810058,-72.51402696607833,C,E,19.777545090193815,E,C,E,E,143.49024972290846,0
No,55,B,B,59.39573163136353,B,D,C,-172.98945777860283,-172.97597016290027,C,B,-184.2661356340102,C,D,A,C,-53.437234708519824,1
Mental,74,D,D,-52.51491572578956,C,E,C,-7.375968029144018,203.42910036441756,C,C,33.18217334791312,E,E,A,B,123.36957093989957,0
Physical,39,D,B,-66.46292061678534,A,A,B,66.26900593765657,64.4673157413479,B,A,-23.38272679720256,D,C,D,B,-43.343968984864276,0
None,35,D,E,82.816255251242,A,E,C,-91.91813584740434,105.2133052744695,B,D,49.52157273236173,A,D,B,B,-87.60227484139091,0
None,63,A,B,-100.42787104221253,B,A,C,-30.09160004912907,-15.759225838133167,D,C,82.55444744876588,C,A,D,B,-227.0647355556901,1
No,54,B,D,3.8667401593420143,E,E,A,1.5431494139029038,153.18875008761293,D,E,24.928166491862072,E,C,C,B,-3.8480896251077326,0
Yes,68,D,D,90.78428300912702,A,E,E,-59.639421061383445,-133.89244709145106,C,A,-72.7846009323565,C,B,A,B,-114.41707434297274,0
Yes,73,E,B,-90.75281545675188,A,B,C,-193.55923916932758,5.910255785444625,A,C,-366.4579569215353,E,D,D,A,41.07698679885422,1
Both,77,D,D,19.037573563986797,D,C,E,-50.61948195285625,22.645057637577466,E,E,57.21138061529293,E,E,E,A,-171.30118871823018,0
No,27,D,A,52.22947564035282,E,C,D,77.64681833917561,-45.06520360935068,D,D,-10.670570808763745,E,D,A,B,-90.54274724327969,0
Yes,58,E,C,239.45279879543278,D,C,A,90.80782605540523,186.20760111509335,A,E,133.24723586305964,A,B,E,E,-87.31124905071928,0
None,76,D,E,-20.6278244223853,E,A,C,-33.56481278417588,9.025451277899581,E,A,21.081098764820435,C,A,C,B,-77.7905643314701,0
Both,61,C,E,14.729260798244473,C,E,A,125.1293758674545,30.465537925678333,E,D,269.4073059888054,A,C,A,C,232.3878199269258,1
Mental,33,C,C,-70.7640366202894,C,D,C,-171.37915647638587,20.188296062757374,E,D,26.305489212197653,B,C,E,E,6.3543287085624485,1
Yes,51,B,C,74.24374606052653,A,E,E,2.562000703498256,12.978378878120614,A,A,-129.08284749822664,C,B,C,E,25.491547937590443,1
Yes,62,C,D,113.36966498100564,E,D,E,56.79913165389028,56.424661607965554,A,C,99.34803172331932,D,C,D,B,-76.14179032440185,1
None,21,A,C,-50.424922548101705,B,E,D,-37.69289800191568,116.85822040285841,E,E,-72.65135795864434,A,D,A,A,-86.61855117660043,1
No,63,B,B,43.73997784908135,B,A,D,-120.92798415138522,-81.49156562631279,D,B,-164.4721312139818,C,C,A,B,7.061293312793521,0
Yes,37,B,C,91.55383061726731,B,C,C,84.97190699813238,106.64437402754976,D,D,-126.50424689836353,D,E,D,E,-61.05120748425064,0
Both,58,E,A,60.86546192934813,C,D,D,-37.381775114984976,151.89551464663555,D,B,64.42822637823532,C,E,B,A,23.552395810031143,1
Physical,78,C,D,-91.66018886606886,A,A,A,124.24696020761674,-43.88941337609196,E,B,-108.11298773049319,C,A,B,D,-125.88450476279307,0
None,66,C,E,186.17615413164629,D,D,E,34.78794456651873,-91.30292583298278,E,D,12.833639663016106,B,E,D,E,-37.6435649426982,0
Yes,78,A,E,70.27489564579994,A,D,C,158.55610961502796,-25.395423842479715,D,E,-1.9864728315466367,A,B,C,C,-30.28466949113388,1
Yes,44,A,C,58.50774242285536,D,E,E,-3.686191854099468,-143.31838870743272,B,D,-31.24839437960324,A,A,B,B,-42.966881173734414,1
Physical,60,A,E,-177.41570445258395,C,A,E,15.232543248994318,42.37147910703071,C,A,-130.1037125217819,C,B,B,C,9.024916679885099,0
Yes,54,E,E,-223.31143952971678,B,E,A,50.769222754305076,83.06310596725876,D,E,-72.51518765851456,D,E,E,D,75.08273604168662,1
Both,40,E,B,250.59914055463827,E,D,D,131.05404667111392,-156.79893213417733,D,D,-108.70407793259756,B,B,E,E,-10.591932127400716,1
Both,35,D,E,74.51315940144816,C,D,E,-5.308189210212232,-127.54301254116709,A,D,-97.35453507152123,E,D,B,B,-161.75341348065317,1
Yes,29,E,C,82.42600355548679,D,E,D,86.39230224111019,84.24063841065374,C,B,61.72569379180156,D,A,D,A,-32.89870807926645,1
Yes,45,A,E,-43.90995408059167,D,D,A,-33.908921145365234,11.227316776041517,B,C,84.1083554538234,A,D,E,B,-65.09988108071391,1
Physical,71,C,D,46.798834954137384,A,B,D,124.78773059443608,-24.630027507281486,D,A,-58.136627397054,C,E,D,B,126.56509858676861,0
Both,19,C,A,169.57852381393224,A,B,E,-74.16963200591971,-44.54066504901253,A,C,135.75205757750322,B,D,D,E,-190.1286017177891,0
Yes,52,E,D,138.60186081022636,B,D,E,-57.46663004733127,-23.4490040180298,C,B,-57.38773691514641,A,E,A,A,76.15222300078625,0
No,61,D,C,-48.445125287193356,E,C,C,-13.64434475927265,-11.300723149452727,D,C,98.06182674258281,E,E,C,E,113.14249456236347,0
Both,42,C,A,170.6545260738424,D,A,C,-187.70473175942803,-67.93677711715878,B,C,101.65625217712231,C,E,B,B,12.434663683702771,0
None,30,B,A,-81.91454771868165,E,E,B,-43.54939145467776,121.69289051104042,E,C,149.16011285830356,D,E,E,D,-127.68616190367683,0
Both,55,C,C,-91.12729298627195,C,C,E,-263.01928505959336,125.25269312341398,C,B,111.93280241911306,A,C,C,A,-84.60903920959296,0
No,52,E,D,171.59498282003335,E,D,E,36.40380131753408,-262.69621623944556,A,B,96.38886194938667,E,B,A,B,-47.495683309804754,0
None,35,A,D,46.2019538340572,D,C,A,-47.18985680909336,66.72086773124467,B,C,-154.83039555367176,A,A,A,D,115.14422764331349,0
None,72,E,D,-49.517250967478724,A,A,C,-171.08399412139084,17.764914498836344,D,A,125.8631250052581,C,E,E,B,25.120566621017858,1
Yes,79,A,A,18.93851506565173,E,E,A,126.46336626465373,134.71715048358365,D,A,100.25270675461842,E,A,D,E,-52.31005537335022,0
Mental,73,B,B,63.23129554168626,E,A,B,55.62875194008578,58.26043552592205,C,C,-104.61913342587583,B,A,E,A,206.2876045613625,0
Mental,78,E,B,66.40323520071642,A,E,A,-29.16089150580991,-39.87586418585363,E,E,-112.10322812535,D,A,A,B,-79.3562718010192,0
Both,78,E,E,16.365016208286022,B,D,A,-41.47680590260881,-54.61627465714757,C,A,90.55353743048103,C,A,A,C,-212.20520332510827,1
Mental,71,C,A,10.89027413474536,D,D,D,147.1496562348204,106.6952786872989,D,C,122.76702665702526,C,C,E,B,45.46748056757246,0
None,37,A,D,-65.81422553449718,E,A,D,18.143219224095315,-59.898733708764695,E,C,29.88966310852343,B,C,D,C,44.06178013445426,1
