orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,A,C,71.32586828937819,E,140.47396659254363,D,E,B,C,70.77190935338612,-224.9634159604997,0
Bisexual,E,B,-52.58977556528932,C,-30.196800339954226,E,C,A,A,50.669144868830514,62.887377298820724,0
Bisexual,B,C,87.70861300125614,E,100.33875541545146,A,B,B,E,189.2433742974758,-10.651146836584115,0
Other,C,A,93.4141610027712,B,-7.307237425086647,B,B,B,B,113.76466625746038,44.291217031930394,1
Heterosexual,B,E,-92.69012598740377,C,83.4892444749719,D,A,A,E,-83.16674324641295,51.43903897756723,1
Bisexual,D,B,22.18166989001652,D,55.10487889107559,C,A,D,D,-103.82339459841938,-222.96754758491463,1
Homosexual,B,D,-226.98030942304524,B,-228.35196004225728,A,E,E,D,-100.49995594820305,121.20064060064331,0
Other,D,A,-78.66007807861519,A,-31.875508823027438,E,B,B,A,66.86854847960136,-182.61068159435123,1
Homosexual,A,E,-73.15060619679842,C,87.62333498057637,C,C,B,D,-24.451156708141504,-96.35201642531061,0
Bisexual,D,E,122.17472714160257,A,-14.86500034972225,D,C,E,E,-0.3588244129074686,-75.21631096021609,1
Homosexual,B,C,-62.03064588782513,C,-0.17259078242205889,A,C,C,A,-55.81248852195111,-152.88385621359478,1
Bisexual,C,B,40.38145998835128,C,-98.6481382013041,A,C,A,B,45.648390017450616,25.247026819069905,0
Bisexual,A,B,6.270486191177967,D,-23.009444332692876,E,E,D,B,52.076774678599925,199.7904188215511,1
Heterosexual,B,C,-90.08968395343818,E,153.95578292256255,B,A,A,A,127.98758820027754,48.275125647252935,1
Bisexual,C,B,80.7796020980842,E,127.16190828164959,A,E,C,C,256.40609932478753,-83.89368331144775,0
Bisexual,C,A,-58.98247092270649,D,-20.82823793817251,C,E,C,E,89.18646913996841,-20.43775547319208,0
Other,B,E,100.35250896031765,E,-111.58206475456885,A,D,C,B,78.74667681583124,72.0874535017998,0
Heterosexual,E,C,94.75805254699414,A,76.53966694083898,D,A,E,A,-36.912639174176014,1.4673775202185304,0
Other,B,A,-82.95079592001181,B,22.270921980706447,D,A,C,B,127.11555329971924,-55.759857510503,1
Homosexual,A,D,-63.21550851550435,D,27.927473583647505,D,D,A,C,-96.19738604303525,7.289483900961454,0
Heterosexual,E,B,-16.786759465458292,C,-34.97312352805375,C,A,B,C,-11.913102856795803,60.955340292934665,1
Other,B,E,-73.55727717606241,E,74.52007580786055,C,C,A,B,21.821028871393473,19.54847359796677,1
Other,D,C,59.209598835616184,E,158.8620087239226,D,B,A,C,43.01775904851552,82.99448658608082,0
Bisexual,E,E,15.713403667872377,E,-52.381223773345,E,D,B,D,75.73518229476794,-11.856854394751394,0
Other,B,D,110.21619229478739,C,-37.44992459418453,D,B,E,E,21.398755437003953,-79.85562463816137,0
Other,D,D,-127.76175918547867,D,76.84149505392604,C,E,C,C,-35.15175314399051,-19.842208571243468,0
Homosexual,D,E,178.48477693479876,B,-11.928422973584505,D,A,C,D,16.19366223051874,49.832814359794114,1
Heterosexual,D,E,-203.75193596377304,D,-64.37842082278854,E,C,B,B,-85.36895174526582,84.0977922176027,0
Homosexual,D,D,-77.55695128189151,D,-122.5676847671687,A,C,D,B,-202.27696405663224,150.0727555404185,1
Other,E,A,7.894958251229305,E,38.67395453686845,C,C,A,C,-55.97181855644392,51.06519292528646,0
Bisexual,E,C,7.0020714584136705,C,-79.77088848084269,C,B,E,E,-95.65539322501216,43.197312669233014,0
Bisexual,E,A,94.87281024173804,E,36.124560752399724,D,E,B,D,7.2503829046461545,-114.9111818733873,0
Bisexual,D,D,-145.30908029210218,D,-83.34419280284932,B,B,A,A,56.308480393855746,-127.46809667944643,1
Other,C,A,-18.22822265644349,E,-99.06721798457001,D,C,A,C,57.59626129315551,-49.602881823198736,1
Heterosexual,B,A,154.4668622245184,C,-140.69538408075223,E,C,B,E,-19.294210756673674,-34.412365037393634,0
Bisexual,A,E,-161.48183863272376,C,156.1378846431198,E,E,A,E,-138.7962532050327,42.276099245199205,0
Bisexual,D,A,54.74912435950037,E,227.45691291888653,C,D,C,E,23.567454490602692,-3.1529030082299356,0
Bisexual,A,D,58.542100054069834,D,15.305483071340827,E,D,B,D,76.09417468054566,133.988434874786,1
Bisexual,D,E,24.47008311455201,A,-45.95696531739197,C,A,B,E,2.404680938638382,-124.19978287376708,0
Other,E,D,-43.012007398969374,D,150.9113550664824,C,A,B,B,88.35559648982884,-155.6274899800847,0
Bisexual,A,E,197.1450629602233,B,40.31734740943506,D,C,D,A,37.752938731950984,-84.2434747472383,0
Homosexual,C,C,29.6076838314413,B,37.80625706948667,D,A,C,E,114.25529119929678,-182.80348645138085,0
Other,B,A,-55.83855288356847,C,53.8997231032795,A,E,A,A,-54.18058963217081,-19.016023423187008,1
Other,D,E,37.612229463862555,C,-25.10140300441539,A,A,A,E,-43.5136779412774,18.39521619417831,1
Other,A,D,-115.16178421925136,D,-46.910251309140584,B,B,C,D,37.57352210434089,7.633088207680505,1
Other,A,A,1.6948512999702334,A,-293.07304914789876,E,E,E,C,-54.35021365637678,58.80681881624415,0
Homosexual,D,D,40.52394118073052,D,98.9492307040698,E,B,C,A,-85.223320644832,36.6349054873984,0
Other,B,A,-16.703724659292373,A,43.89306255522261,A,A,C,B,-137.93915258037052,148.51104324765845,0
Bisexual,B,A,-27.175792789666225,A,-124.63572059018635,C,A,D,C,131.06557728266947,284.05148653567244,0
Homosexual,A,B,-48.747278099708254,E,-20.35126237209615,E,A,C,C,-254.24136544191796,1.4994749639033007,1
Other,C,B,3.6287551846204225,C,-75.44541309059025,B,E,C,C,59.38560612970281,2.985216889412773,1
Other,A,E,43.883485573535154,B,-127.94972224072256,D,D,E,E,-15.718668563983506,170.22755236809465,0
Homosexual,B,A,43.92167356765116,E,-21.01974642049974,D,B,C,A,-197.9123683605936,-23.08276177204225,1
Homosexual,A,C,83.33363030566723,C,-95.81351381265661,A,E,A,C,-12.106684907796463,-46.777175168851855,0
Heterosexual,C,E,-190.85298580212861,E,103.01678061561694,B,D,A,A,-5.833589400608347,23.594473015322702,0
Other,B,A,182.416322641378,C,13.922007664442345,A,B,A,D,26.71153920218119,-52.71069290018369,1
Bisexual,C,A,-35.62293257759677,B,86.13537634200526,E,D,E,E,-121.05595220178557,97.40731855654744,1
Other,C,C,-39.79079565631006,B,74.10927123074636,C,C,A,B,-61.42960192909048,-146.6040757762099,1
Homosexual,B,A,-125.40557233950737,D,-143.92968904605618,C,A,E,A,18.900473563071245,-50.89611237985591,1
Homosexual,D,A,36.08918838915941,D,16.657423701183475,B,B,D,D,-6.759346111172714,17.767227256778128,1
Other,A,C,-106.15078593012086,B,126.21959304143209,B,D,B,B,210.09571740579932,-91.23540372229114,0
Bisexual,B,B,-30.684090995099883,A,55.25791766248961,C,C,B,B,18.181726248459412,67.64172115140042,0
Bisexual,C,E,-18.398059719351362,E,92.43127652330378,D,A,D,E,-69.6243022743975,-68.58488028205294,0
Heterosexual,A,E,-128.83717985260915,E,7.709205999213954,E,E,B,A,-159.51439800543287,-80.97100302631947,0
Other,B,B,-50.04967596183003,B,-119.81731681558448,D,E,E,E,109.07236274163812,-38.72800893505271,1
Homosexual,D,C,-47.810683489527186,D,-163.1470633135664,A,D,D,C,-20.639740419290735,31.96954674005482,0
Other,B,A,-3.293228962334961,A,-67.56419914407522,A,A,C,A,-49.525465087968875,-3.017497633835567,1
Homosexual,A,E,58.23369036589251,D,-164.04537348357857,A,B,D,E,24.87027648974277,-104.29651981872543,0
Heterosexual,D,A,-33.68349776575553,E,126.78099104324217,B,E,E,C,66.99813375113226,21.3797323999001,0
Heterosexual,B,E,64.51179784342764,A,-44.2775288589891,D,C,C,C,-135.46656458467382,-61.76306266582154,0
Homosexual,D,C,45.0835634714081,D,-96.21702745281844,C,C,B,E,-74.08144831177967,17.208546560170927,1
Other,D,B,102.32851382715724,B,6.594644752654162,D,C,A,D,-114.35587649104599,121.91269834870862,1
Homosexual,B,B,7.774705343859322,D,19.99100472066734,B,B,C,E,16.481696266429033,151.71438551175603,1
Homosexual,C,B,-58.38023060248313,B,-154.12544242160268,D,C,E,B,83.97946214409767,3.8721129882927983,0
Heterosexual,E,D,270.47941432273507,A,-68.95998742949118,C,D,A,C,-163.51349238397924,143.39601406144988,0
Heterosexual,D,A,15.22611029657536,B,-53.86794610895108,B,E,C,B,12.00621429324517,-95.02520724857742,1
Heterosexual,D,A,103.15097243916205,A,122.67666633302763,E,D,A,D,64.91089014558177,-44.40801254448698,1
Homosexual,E,E,14.635747188931258,B,-3.335825276275363,D,A,E,B,-12.625356590044678,92.58136240587393,1
Bisexual,C,B,2.519360844655216,D,313.4785976473748,C,D,D,E,-63.0018382657505,62.48357918405327,0
Homosexual,A,D,21.949877385102273,B,19.310115565786905,B,A,A,A,59.67040757527883,-42.81884211656845,0
Bisexual,C,B,-99.09488668964187,D,47.68798172325675,C,D,C,D,166.86069428860787,120.19814049653503,1
Bisexual,E,E,70.21029562471033,E,-12.37616031772735,A,A,A,D,196.0217428134653,-14.04643567997639,1
Bisexual,B,E,151.50045053780724,A,76.00891123601514,C,B,C,A,0.6151499768238585,103.24008669880638,0
Homosexual,A,A,135.767376514303,E,-114.94216780014335,E,A,D,E,1.0800929619262574,-20.783159424323646,1
Heterosexual,A,D,-44.88915630165277,E,19.760638211995527,B,B,B,E,17.808240865759288,-12.80650238936967,1
Other,D,A,-178.60337187216751,B,66.41482269494473,C,E,D,C,-36.25592230690054,65.40505696042071,0
Bisexual,A,D,-46.522787540758564,D,-66.18290155739801,E,B,B,E,142.40746724532468,-45.51162334344619,1
Bisexual,A,B,30.907646999338656,B,36.492747830815674,B,D,B,A,98.6439140442391,-39.2055762546323,1
Heterosexual,C,A,163.53332470960345,C,13.187814453051109,A,C,E,E,-196.400567425146,159.85670222789935,1
Other,A,B,-5.808697013085298,B,67.99337431750287,C,C,E,D,-54.26359692474223,63.307538776174745,0
Heterosexual,E,C,45.6247818546382,D,-65.39950260563468,D,C,A,D,-137.99186651350524,-61.13537542790315,0
Other,E,D,214.69742844353794,C,94.87448337838254,A,C,A,E,161.15356060371732,-121.91774614001436,1
Other,A,A,188.07052526804247,E,-95.72961353274194,C,C,D,A,61.11392184982755,58.72268580710518,1
Bisexual,D,B,127.72042333363602,B,-116.9774616282781,E,A,B,C,76.22369702880134,-103.63205206899381,1
Heterosexual,B,A,-62.53440935185447,A,25.11729568573509,D,D,A,C,45.056630757756864,-1.7529806853978436,0
Bisexual,C,A,135.83944489858627,B,26.858020656605603,B,C,A,C,67.73270351981479,52.16443591756897,1
Other,C,A,47.06942836329898,C,36.05176985577233,D,D,D,A,28.932407486859425,85.69926035423215,0
Bisexual,E,A,2.614384249700322,A,16.1147435849323,B,B,B,C,45.44970214221578,199.25568650788202,0
Heterosexual,B,C,18.323213573328818,D,-136.26035870564107,C,D,B,D,-56.87543898796766,57.53310453050666,1
Homosexual,C,A,127.53285218764698,B,-87.2705420754425,C,A,E,C,1.2152669644178997,-81.70755510544413,1
Other,B,C,-111.23582647027675,B,-127.10141062964891,E,A,B,C,37.44510368251612,19.940983658986696,0
Homosexual,E,E,-43.44191161779115,B,-4.887635991222095,C,E,A,B,74.92533309019153,-55.398471733206975,1
Homosexual,C,B,155.92843899185874,C,36.57451784619668,E,E,D,C,37.23933988130996,-62.425449000178524,1
Bisexual,B,E,-235.00833731400851,A,101.36578234036737,C,A,D,E,62.49083975584298,-78.30276846584617,0
Bisexual,C,C,-57.050697521936264,D,-78.31029817436503,B,B,D,B,-167.70304812157454,96.23892699504006,1
Other,E,B,-208.51741307002914,D,-41.55333649196727,D,A,C,B,162.48853643174812,-96.01865608235053,0
Heterosexual,E,D,91.54758918098985,C,25.271584541254033,D,D,C,A,83.82582456721592,30.418445567427405,0
Heterosexual,C,B,6.712432787519098,D,153.85516394616337,E,B,B,D,-39.30130548721384,22.68006569056923,0
Homosexual,A,B,-190.94524779148588,E,-107.01994284460625,E,D,B,C,105.09044450309202,181.79686072638825,1
Homosexual,E,A,156.3931596036024,B,-108.8120432328479,D,D,B,E,-39.93783654481539,89.79373793866576,0
Other,B,E,104.61702020052503,E,119.66453583787373,C,B,A,A,86.7132166317176,-86.68582972804842,0
Bisexual,E,A,47.717194432037594,B,7.2264915734708595,E,A,A,E,-157.58302211238978,56.238976751355516,0
Other,A,C,-81.87369098971958,E,87.73770369706516,A,A,B,A,-19.767938781644688,-19.716032509072377,0
Homosexual,D,A,-37.75097929089864,D,15.26739659027531,E,E,A,C,1.7415399065069985,-143.6663732351482,0
Heterosexual,A,E,-47.05423145490742,A,-148.22526503361684,B,E,B,D,-177.55428787944638,133.7981425027109,0
Bisexual,A,C,-125.69566238375076,D,-68.9541265475186,D,B,D,D,64.0373394072611,-88.34963713668421,1
Bisexual,A,D,-168.08876222977716,A,170.49341377445887,A,B,B,B,96.44018282786715,94.50356271811279,1
Other,E,A,36.529099278083606,D,50.386483895432754,B,B,E,E,-75.63452169635971,-2.7027113931781583,0
Bisexual,D,C,8.786910903192334,B,-66.89127602503575,E,A,E,D,-11.947075228527297,124.9794005543716,0
Heterosexual,A,D,107.48679097190761,E,-119.80312591773523,D,A,A,B,92.86971710857821,215.25635493728373,0
Other,A,E,-119.74932802917198,D,-4.888542034006817,C,B,B,C,27.97213736741398,-6.695542077945422,0
Other,E,D,-64.66650987612009,A,134.60372508198557,B,E,D,E,-103.88781213187983,118.10122501020872,1
Bisexual,B,C,85.13078151187679,C,-44.446246600857116,C,B,E,C,30.407989173856443,-20.571544200225933,1
Homosexual,E,D,-88.79190061265808,B,79.57857125547459,D,E,B,B,40.30866815529195,-12.478706762331818,0
Bisexual,C,A,83.89089161064763,C,53.8153244621846,E,E,D,A,-92.99563712267194,21.080188667217264,0
Heterosexual,B,B,48.17369410356328,C,122.01143471551279,A,A,E,C,-157.79891661375942,181.51395277803718,1
Bisexual,B,D,-32.33337325218438,C,133.03249707403978,C,B,A,A,115.91751382611855,-81.24882571846643,0
Other,C,E,-130.1009475864421,C,47.85861119277137,E,C,C,D,-113.85095278378641,76.04801176377013,1
Heterosexual,A,D,-71.64022318351952,A,188.54178451225778,B,D,C,C,76.43892299717207,-6.546174796562658,1
Other,C,C,-155.24316504610718,A,125.23888083234446,C,C,A,A,-13.656991377757663,31.4263106245103,0
Homosexual,A,E,-17.66154428496308,D,-40.99562009209119,A,A,B,B,208.75319792946888,-64.58829999901906,1
Heterosexual,B,A,67.31841196260847,E,16.17115988693335,C,D,D,B,50.29198256467606,27.2477608914868,1
Other,D,C,45.67095766064471,A,41.487106591018495,D,C,A,E,46.75999251227839,-2.5993145432967424,0
Bisexual,A,D,-85.27872588216776,C,-50.43300470969213,D,C,B,A,-49.69470188333502,-91.55028955551536,1
Other,E,C,111.50981847544601,B,71.39610201354736,D,C,E,B,-144.44158050624483,-146.27560738010973,1
Heterosexual,B,A,-93.34648483516989,A,-143.80949963777798,B,B,E,E,40.80839404917454,15.681944382792235,0
Homosexual,C,B,-82.98349364182297,B,-25.728775842924172,D,C,E,A,60.305198413210114,28.51216086222903,1
Bisexual,D,C,-39.809172477418954,A,-46.74024741227782,C,A,C,B,36.97020607552483,-3.1883694231327095,1
Heterosexual,D,B,197.34134648648302,E,-16.72133709363227,E,D,A,A,58.6583079798564,13.243444828267906,1
Bisexual,C,B,-114.49695943084801,B,-121.16311477471243,D,E,E,A,-59.78043581108934,-110.97025273698557,1
Heterosexual,B,E,151.61592023055363,E,-67.0390586918113,C,D,E,B,-70.51207218161125,-13.752077467324453,1
Heterosexual,B,D,106.68922197614854,D,129.20208102591837,B,E,D,A,-5.508105854593352,-0.8813662939492453,0
Homosexual,E,D,-72.53497884547826,E,-96.23614509550835,C,D,E,D,200.72331227841755,-72.32508012747324,0
Bisexual,B,D,4.464567531268002,E,26.298129016636317,B,A,C,E,29.99061364059249,-137.78303432781405,0
Other,B,C,-12.391453339876872,B,-27.7769821376266,C,A,D,C,15.214754714623306,59.544672569869824,1
Bisexual,C,E,25.040577996276653,B,43.80262659456508,A,E,E,B,-30.294144127532768,102.95810083937411,1
Bisexual,E,B,-35.39278763145772,B,82.97065708140326,B,D,D,C,34.19388416083644,-11.203505567574469,0
Other,C,E,14.736563070694201,B,-91.20249473034268,E,D,A,C,150.36141658811465,110.25947158203815,0
Other,C,A,136.51892879602724,C,22.577241230056803,B,B,D,C,-58.330792289861,192.49341886579887,1
Heterosexual,C,C,-55.17542996327356,C,69.6170710258815,E,D,A,D,18.779287836382736,84.22887874806668,0
Heterosexual,E,A,119.72746701148773,E,-80.77591963112496,D,C,B,B,123.21701973759819,-63.189926578091125,1
Other,D,D,-136.44458003111484,E,-63.01318993644725,C,C,C,C,78.44435232762986,-0.786902710242255,0
Other,B,B,26.409259720706963,A,82.52579229534821,D,A,A,C,-236.35199888223633,-105.12831293784,0
Heterosexual,B,E,102.17471724504841,B,43.83959721038719,C,E,E,C,146.2288023566628,-223.75696836366896,1
Heterosexual,B,B,-6.295418376446099,E,-8.645958581218496,A,A,B,E,130.03326227487844,170.37288251626322,1
Homosexual,E,B,-229.5053447421655,E,-16.135956029899802,E,E,B,E,14.175333709613394,110.32814446938329,1
Homosexual,A,C,-100.03970825999498,B,-68.82634116905717,A,A,D,C,-160.81015344325442,121.78336880420395,0
Other,A,E,-211.1826346808288,B,71.28438011220453,D,E,C,A,-72.48226710198782,22.300730310388317,1
Bisexual,D,C,-36.17561818728778,A,-1.41881393784741,B,D,E,E,-6.858614116813111,56.411953508607596,1
Bisexual,E,E,-14.42609109054502,A,-159.381581716183,B,C,E,E,-78.5250330917036,-0.8413242231731488,0
Bisexual,C,C,-110.18349158761089,B,58.53248804327199,C,C,B,C,68.92402915289257,-141.83500351143707,1
Bisexual,C,B,48.954629935661316,A,-14.490159591396296,E,B,D,C,40.82004475115369,75.80060489286892,0
Bisexual,B,B,-23.223460336023667,A,37.49594135013495,B,E,B,E,0.37853353324463057,-216.20862389551561,0
Heterosexual,B,E,91.37917565954652,A,-80.22339104001142,E,E,A,E,-36.09501714843595,126.34536282436346,1
Homosexual,E,C,105.19265969517424,A,-63.5056004518314,A,E,D,C,-148.25657389134656,-99.6860265976649,0
Bisexual,E,D,99.27483843185058,C,34.05182196189765,B,B,D,D,-20.753695668520518,-111.60439298031368,0
Homosexual,A,D,-20.21056964631099,B,37.83694560075442,E,C,B,C,-13.204309784188311,47.331782128573884,1
Heterosexual,B,D,-58.4893229325155,D,62.084477566568694,B,A,B,A,176.60603226693655,105.4902790093444,0
Heterosexual,B,C,245.5367882879057,D,-108.52580147687168,D,D,E,E,100.02867555091322,143.97455218638834,0
Homosexual,C,C,177.7171784821395,B,35.851022339617536,B,D,D,D,-229.50020624224462,43.5620080640332,0
Other,E,A,-103.04098544917308,E,176.89831738986086,D,A,D,D,4.331817462934998,-54.19387263087283,1
Bisexual,C,D,-195.88305667786287,B,75.3485177502579,B,A,E,B,37.14372455181338,56.86916716868472,0
Heterosexual,A,B,269.3940012240601,E,154.88648682450804,A,A,B,C,44.78001871199836,182.57305039203035,0
Bisexual,C,C,-0.4168675120093717,E,-88.18268831754384,E,A,A,E,64.8525209801244,-63.019328175742,1
Other,D,A,-217.04189067261876,E,-75.578860158009,A,A,C,C,-0.1180189483207627,-193.05160383743342,0
Other,E,D,-4.731063205244066,C,23.330853676558146,D,E,A,E,104.40806192120837,61.56101883791864,1
Other,E,D,5.650094116129063,D,24.917185127799478,D,E,A,C,101.9332081868883,-43.2667045003058,1
Bisexual,E,A,-153.76952245835332,C,82.12481624015501,C,C,E,E,-95.13091275015879,-75.06166354619923,0
Bisexual,C,A,127.7989710143978,D,100.94382664948918,C,A,C,E,100.86242528145146,114.52059965808633,1
Bisexual,A,E,-38.54142577038115,B,179.0886081759324,D,E,B,C,-117.81195680222135,-44.508158197608886,0
Heterosexual,A,A,-32.09467231521007,D,86.73062909354213,C,C,A,E,117.43454626393843,17.500999109969197,0
Homosexual,C,A,116.00959909635881,D,41.22758832316487,E,E,A,D,47.33042657852037,18.61477477557893,0
Heterosexual,B,C,26.393092113928972,E,-79.90326276024834,A,C,E,D,-149.1152975160593,382.27124040348895,0
Other,E,C,45.33448231740731,C,24.45037341534522,D,C,A,B,-79.85302084051474,-32.70245069536554,1
Other,B,C,103.43136110322445,B,-33.3306772326196,E,D,E,C,253.5031150713697,1.5183881361139386,1
Homosexual,A,D,-43.27344203729055,A,117.7685861577769,D,C,D,D,-2.2637561607487258,27.039992120269794,1
Heterosexual,D,C,81.77258180330736,C,106.99156571001178,B,C,A,B,-86.47449994199802,195.63708312787818,0
Other,A,E,2.1847717500843737,E,131.61304415640856,E,C,C,E,-171.46907984490676,215.9993298537466,1
Heterosexual,D,B,162.3728454033473,A,13.592693332541808,D,A,C,C,-53.996539470623276,-9.434533560136941,0
Bisexual,D,C,145.70046744790244,A,17.47100460911636,E,D,A,E,172.7464299124685,-18.802612958932706,1
Other,B,A,-95.29870040231121,D,-80.21608433511487,A,C,D,B,11.985301387817556,-7.469941101790267,0
Heterosexual,E,A,-147.70504966784895,A,-122.1513452579495,B,D,A,D,76.28572596906005,142.17070887338906,0
Bisexual,E,A,76.74997401931829,A,2.9938035565676815,B,D,E,D,61.91595463902666,-28.118598387861667,1
Bisexual,B,C,-67.76477259757682,A,75.22261315479138,C,C,E,D,11.292639895109138,135.8556383087816,1
Bisexual,B,A,133.01543373189483,D,151.89286214937377,B,C,C,D,-53.982180669912104,56.59027590603395,0
