nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
India,-75.61453713121273,E,-51.48619235309767,C,23.85771768573636,81.57669382075112,E,B,26.25148620761032,0
Germany,66.26574945742544,C,-33.13812287151394,B,-110.57286683150258,-37.243106588425775,D,E,-12.642407508088596,0
India,137.03045878281398,D,-91.86407413011803,D,93.8963678343838,115.36112997136408,D,A,-11.297111285768532,1
UK,88.71664872067625,C,-69.98318951481221,A,-122.52079766135387,-7.363719594682302,E,E,72.66880937146954,0
UK,39.68790199484902,C,-84.56441262906533,A,144.50303119597046,-87.87746858164613,A,B,-75.29551196682324,1
Mexico,46.374818951515586,A,48.028708767225055,C,-8.300145259733632,53.37133597014542,C,D,226.49658176861163,1
Brazil,-78.06930278101905,D,-216.1917795442043,D,-10.286365931371284,18.45102927565582,B,E,21.364715457347554,1
Mexico,-123.3687537240992,E,29.219828486021854,E,174.93156704456194,106.99645723427047,E,E,-40.108635179403784,0
Germany,-96.09585979795362,A,70.78125375793341,C,238.5506964528123,39.57312608087077,B,B,-75.72129326261216,0
India,-32.49224556949979,A,103.4630694463101,D,-69.64980412310852,-58.006877870019515,A,B,-70.84967871345465,0
Germany,175.5903385436415,D,59.274835640760195,C,93.35379840032702,57.068096554875304,E,C,62.556188473604365,0
Germany,-167.83126132349764,A,-188.83323576611042,B,-158.16807800367977,115.26001341469939,A,A,70.77787330754663,1
US,-171.65077728702173,A,60.035549564219394,B,-3.983224136091642,-111.5810420592001,A,D,73.66970877799247,1
UK,173.61345493084528,B,-98.65870321729567,D,47.629017372248725,26.97046866833817,C,E,-119.80327526045261,1
Brazil,-315.74522843507685,A,-86.06512452977373,E,-109.35869327074272,3.416515760434969,C,E,-189.38272682043646,0
Brazil,19.194018809022413,B,-77.29160122627681,D,-100.23032839497539,115.31103891603169,A,B,-52.680910054602,0
Germany,-82.60793958765163,A,-73.0328183655787,B,-202.63614738124565,65.63836688650642,B,C,52.50941489727732,1
Germany,97.46079791169612,D,-157.84120086712187,B,59.971526941205454,23.355744374575647,C,D,2.066304387774968,1
Germany,72.28756318872756,C,126.89854005353274,C,46.43618386854577,105.132114397746,B,D,109.614281642305,0
UK,26.886630847758646,A,-43.211899909583266,B,2.881594663079072,-131.35892205704332,E,C,-50.458151074736676,1
UK,23.679201875817522,E,158.44240009209986,D,48.07505219010223,-147.6495394321648,E,A,-134.85544659642258,0
Brazil,28.850288332433717,C,40.11514677290489,E,91.70335587942981,-69.39196978438302,E,C,-63.202210853384386,0
China,-4.9612544036994635,C,110.39060029294865,E,40.43981129380821,-90.1313342025886,E,C,-104.90956310221816,0
UK,-90.23164334195232,B,163.739809555798,E,35.86069608118817,140.85084232734002,E,E,-159.09359773986776,0
Other,56.643494634740485,E,160.229783757962,A,-18.337254576011556,211.27236257933842,B,D,-71.23768688533461,1
Germany,33.59121477018554,E,-14.108997742416255,E,105.02952666269172,81.14316597282838,A,E,-171.34641305362933,0
India,182.95319906757942,D,-14.470837704171114,C,59.275573061023564,74.18518530164326,D,B,-58.24899078202019,0
Other,28.561758485488642,D,35.896967034192514,A,-40.42192425660822,6.546301488977808,A,E,71.49443070592032,0
China,47.25381291351384,C,40.65364635688509,C,-66.55930881131657,-15.25087112041533,A,A,10.016500400684428,0
China,-34.86723003653374,A,-191.44932482613316,E,-183.83851119231315,-18.263520108677398,D,D,91.63232010899594,1
Other,198.41840260585482,A,5.818261773953194,B,4.542982092351188,-56.78440967856992,A,B,39.91222424799176,0
Brazil,-52.58859959953786,C,-27.779593619578886,B,96.04182551721087,85.63633699740969,D,A,-0.5403751773291122,0
US,63.2161407845708,C,62.028060705921376,D,-68.53857830224996,178.44453891943678,D,A,13.009690844581046,1
Other,-155.02110044895295,D,-64.78319236161842,C,-114.80666803667118,-128.05462666378236,E,B,-8.395045847703605,1
India,-163.21233538677916,A,6.403606724017008,E,50.78862250752396,71.42145160918867,B,E,28.408689281792316,0
US,45.39968479026751,A,-61.59630008475844,D,-20.302965006373825,-36.98748779710926,D,D,-135.5392386685184,0
China,61.344464361777206,B,147.74786424919986,C,70.33139096808644,-3.8172432692207665,E,C,57.49236920272541,0
Brazil,154.75783926606053,E,32.59660756348689,A,-0.00033058004292572116,104.48268566898018,E,B,32.71509812290324,0
Brazil,7.950277020866004,E,67.27886224576486,A,46.83308746599195,-114.24748694737391,A,C,-302.1309209842417,0
China,-68.76515082553466,A,-9.205869808661395,C,-181.08346007630817,192.3290073447151,A,E,-54.298514410330704,1
Brazil,-28.95350947016533,A,232.73325172395204,B,3.234215498466792,-85.99666427806358,A,E,70.75688605120847,1
Other,135.76617541313075,C,-2.576613763502287,E,12.584784662214949,6.890920562071001,A,E,92.99631326011125,1
Brazil,42.22733877701826,E,-15.889488449873157,A,-35.76750669135634,-170.13217497843732,E,E,-63.045356793153026,0
UK,16.79065258252368,B,-10.860796615390628,A,60.198921533082604,-96.10235590588871,E,E,66.6710013014432,1
UK,38.67649352129842,B,-266.54587397633287,E,-69.16968565987708,117.39808274811693,B,C,52.34704727279278,0
UK,-146.04356255046048,E,39.77350798029862,C,-181.2777293527575,31.49392937648371,C,E,-171.75307673979756,0
Mexico,-18.228982817932586,E,-50.102565489433296,B,152.9098368052586,-198.83908304597554,D,B,33.7622976661606,1
US,34.20393496099126,C,20.494894006067234,D,-54.42670184371472,14.283381905951606,D,D,61.461463370491074,1
China,240.65633775654794,C,-45.4561509716183,E,-161.61500816001669,-149.85707005137195,D,C,48.85328173776787,1
Germany,1.9332874697132838,A,-7.455252260992948,D,-45.62244238299214,-136.67237366908975,D,A,57.29279565580562,0
US,-106.05270452961804,B,84.7771969864339,B,-27.651931661469554,211.79050665716613,E,D,19.787516974487446,1
China,-24.5400019896954,D,76.12462952007753,B,43.85559173488975,76.8482903328011,D,D,-149.7933684521256,1
China,-169.4128267556301,A,34.64664448685622,B,100.78573822619836,-5.3376485354871255,E,C,-100.94257311650357,1
US,-84.50033720359033,A,47.372627103305796,C,10.919714415423911,-289.93359017113244,C,E,-31.707186574441675,1
China,-120.58857229588665,D,25.313913237475983,D,163.0130856487507,23.832292501516356,D,A,49.06169607975186,1
US,-54.10866903436715,C,86.35495270725501,D,-19.796583974763166,25.9692453988581,E,B,143.86279836896347,1
UK,-17.521840234567076,D,-30.69711898297755,B,-55.311624013452374,138.5217949004499,E,C,-8.20022708925185,1
Other,-75.57350382062941,A,-40.643144979452536,C,-139.5641409551519,-91.51974640097396,D,C,-78.74635636625385,0
India,-94.92485084393815,E,-115.47511677896453,B,52.01069446619883,91.27909368749094,E,E,94.10798420391035,0
Brazil,55.05952065570011,D,-92.01335766414482,E,-156.60897852249042,-3.889905201749047,C,D,89.25436163248929,0
India,88.85476703175502,B,-94.6290376858514,B,-65.84893134865763,112.26271412714321,B,A,40.555181239680174,1
Brazil,-6.271929503608437,D,1.035785096728615,C,-6.2016811333284165,58.806964226691164,D,D,67.4346116866565,1
China,51.77139384682621,D,-27.51306690495388,A,94.83795252579193,45.222799711726495,A,E,-27.54223594001723,0
Brazil,-47.899104530422484,B,146.60118264557408,E,-173.19289089517935,-33.45655143217196,A,B,-247.57295252711623,1
Mexico,-127.06054176027521,E,149.30360656709277,A,-24.743610666393458,86.55203314367105,E,B,28.668369859479714,0
Other,-56.346379294998016,C,60.072678831689274,B,-25.347412761645565,75.60944996451468,B,A,-109.38398786167107,1
Other,70.20030582172849,C,166.2538413782644,A,-126.73819957341432,-71.78039640340344,E,B,101.50386100994324,1
India,38.56763674569814,A,-12.522952515300876,C,151.55789066788245,-30.480355753376227,A,E,-146.24169558453573,0
China,-19.27537831272049,D,62.293021062626906,C,-33.668851218526,-99.07402746434995,E,D,-113.02855430761728,0
China,113.57511662735529,E,-8.69443263038702,B,45.76367854157202,-131.07875900150037,E,B,-87.647725318504,0
India,-83.59992489133973,E,68.28035381505437,B,57.8004552443482,122.96078369423967,A,D,-16.42634097153515,0
Mexico,-82.05476853952453,D,229.77258502969323,D,-41.560193268753565,118.09798490376038,D,E,50.71111677157671,1
Other,-293.9316022279818,A,-120.35421012817262,B,148.59138246319267,-85.26652591497523,C,E,18.38238344440898,0
Other,-90.01477765112574,B,131.39123655682596,D,80.87467961630081,128.10127709724011,E,E,128.8301272332918,0
China,14.518730328036167,C,61.760751328571494,D,21.962936925239188,169.31082459819095,D,B,-124.28562742489795,1
Germany,-111.26608550120491,E,139.85527589259632,A,-80.70152576479316,83.94382599962616,D,E,-85.09131351344833,0
US,-70.88191730219246,B,105.64033999440315,E,171.2946998544176,78.58219881857053,A,D,99.62095534583808,0
Mexico,-31.082214678843506,C,-27.756072117079523,C,-58.33204572116817,34.842590644297935,B,D,-23.446983813776654,0
India,-73.18957808876553,A,-93.43555047919743,C,118.80439418403547,-8.646334030997222,C,E,120.57923340903682,0
UK,-38.84924024837137,A,153.8047069819772,B,-44.66691505900522,-207.1894712945228,A,E,-149.8283902482548,1
Germany,-32.32657258828262,E,204.83195375701783,D,94.28282521308515,78.84780748327196,C,D,55.25477667076929,0
Other,-118.1924507142033,C,-53.11323380500828,B,-58.162588158787344,-1.627101035340018,C,E,11.773078473957503,1
UK,-142.32584749591913,A,44.5702765964061,A,45.66931176007352,151.41432919475236,B,C,-13.244584984719982,1
Germany,29.74926028931741,A,-31.30795771857478,A,-31.83865458492589,-70.56655693306895,A,B,-209.2009540019983,1
UK,86.08493383740647,B,110.67602912818926,E,-51.40410276182293,52.92964934392136,D,E,-40.74762481508539,1
Mexico,151.09360007212314,A,32.85765368490793,D,82.22039262812473,-3.2418453639019034,D,E,19.16446627098398,0
China,-86.79359857280875,E,37.4488571817861,E,129.84817176186795,-31.601630264870185,D,C,-72.85500465608956,1
China,84.68522784184515,E,-8.746706208014956,E,-22.21393073862845,-45.08052290595288,E,A,-70.5757210257429,1
Mexico,-25.217949002910288,D,-148.4368304874648,C,-213.98680304620683,-1.434821749865386,D,A,3.5080297433787653,0
Other,-90.88088379102194,D,-82.91120030287466,C,-3.1341195978371075,-83.62078169942751,E,D,118.47627873425182,0
US,77.51732475219684,B,56.01284516606986,A,-85.51075292791101,35.36000919580468,B,C,-62.13897849636211,0
India,0.6838327864107606,D,-6.218311262846303,D,81.28992962804789,113.18226574002598,E,E,-186.5870837683554,1
US,229.27412740638223,C,28.904753355902347,A,-165.54181192442076,21.619854504377535,D,D,-128.07221895160393,1
Other,-84.63033825529246,A,38.40256888802411,D,-36.227166734182575,95.86594465465778,A,A,33.0830737822298,1
Brazil,-69.54730852710898,A,61.887999844743746,B,147.2352499754071,76.79104202409755,A,A,-78.48905193164734,1
India,51.31916114088848,D,-165.68408161553364,A,-61.50367571974168,22.284227638149872,C,A,63.675275423771325,0
India,14.800882796377627,A,-69.30295925373025,D,-32.560389325963385,-129.56543852349242,B,A,117.60232392178429,0
Brazil,43.7310274248707,C,-196.85491534695305,A,150.34684148053196,-37.63385429275238,C,A,45.97785651265415,1
China,-165.80632746003636,C,59.45395210915989,D,-112.95208896887918,69.23660507227784,A,D,-58.65690349496477,0
Germany,187.87808114950568,E,-135.33699076128548,B,100.34638311322664,-67.53792998600885,B,A,38.1435108606968,1
India,177.63563809045345,B,-52.93491058106693,A,-193.73204616689728,-115.09452192717045,D,D,-116.78273922408833,0
China,-125.55957847753301,A,26.484956989494695,D,-116.06893689092009,54.31949642406353,C,E,-170.79317035652605,0
UK,152.12460729222656,E,-29.672874322336977,E,-134.20172342584078,-42.603259471353454,D,C,167.18149080780304,1
Mexico,6.673219194103694,D,-56.123512216978156,C,-215.01537288311124,72.22354805127331,C,B,102.49857357822508,0
Germany,2.2285162642927405,D,-141.63769542532694,A,-65.7564553606574,73.02062191347345,B,D,6.6500098129531295,1
US,-7.83614295405757,D,-129.748547222009,B,-230.5045446578616,11.528354705632141,D,B,35.926717889398624,0
Mexico,140.13240174826927,B,-56.11002037685342,A,-85.95753323666064,9.386785331495147,E,B,68.04334171825836,1
Germany,-15.302165980904814,B,24.46223449841242,A,-72.65289634692957,-124.31873189111332,C,D,38.76418485224898,0
Other,-94.94844441331726,D,88.24312403510508,A,92.37278133705917,154.63363101145276,B,E,5.04087341547047,0
China,-208.59014044891353,A,135.38081075118703,B,-116.47869691506114,66.84096116547879,A,B,-67.02331272355951,1
US,45.257200497826574,D,-37.991091445013055,C,0.20353570367804266,71.5170620658238,D,E,-62.23307812394459,0
Brazil,-198.26847570685865,E,-89.31057054919526,E,-78.93609289099886,88.1500458994962,E,E,-64.8455485889783,1
Other,-23.028913470082937,B,-82.58041250604077,C,-250.54722496859404,3.4050784552100284,D,D,49.29217957079391,1
Germany,-12.127070184542212,E,81.93425446613318,D,-81.60800461682763,45.783590199310424,E,B,94.72313366100002,0
UK,148.37769391161123,B,-165.29314086597014,B,14.42253597954893,22.468357976209685,C,A,111.13434624836651,0
China,-121.06284476301639,E,11.505452633664513,C,-116.22528774862417,-76.77979853764168,E,E,57.16022113067664,0
Germany,40.28521102769271,D,-8.716210680214642,D,-175.64502079678954,-210.07849187743926,C,A,-87.56638824054474,0
Other,49.80028911241774,B,-59.06728709675432,C,-33.713124066170394,-103.00327576088523,C,E,-90.91023316086306,0
China,143.6410101020229,D,116.21243850261116,C,8.077584814898177,19.75656602948771,B,C,-91.58629861827467,0
US,89.8567547154745,C,98.69181663480661,E,22.886222158221454,-62.88305285799919,E,E,-112.48098950265495,1
Other,-48.500644915171044,E,-20.806091143676376,C,112.29639026307521,29.90758442611422,B,B,-43.72547988136643,1
US,243.8841012999281,B,27.644727089707406,D,71.20579604087186,244.14808138463835,A,B,50.22205030871968,0
China,-141.25107700410575,A,-130.61054914929522,D,26.15038446798793,-131.90601392447158,E,A,13.200829602905618,1
Germany,17.629503612567746,C,110.28280716685568,C,-13.774197824977872,-39.64654055487676,E,B,-184.019111327093,0
China,-99.86605147901322,C,89.93413602774524,A,-22.454540347688067,41.868825867260135,D,E,34.27641526316583,1
Other,-150.2223552224479,D,183.53193641666036,D,16.500210147345584,15.679043208079966,E,C,56.10901209526777,1
India,-62.21111886616511,B,278.7022410358841,B,-38.10889616405047,164.46401621441973,E,C,-7.026871485166758,1
US,-64.84375753172316,B,-34.48750871632873,D,15.891280875909974,-78.36490433933385,C,B,37.257235996193636,0
Germany,69.91334208854329,E,-153.6354316183245,E,7.040035490777881,-19.196058534786616,A,D,27.505665904314625,0
US,94.86462800457298,A,55.22695904059811,B,48.44878091910702,18.364539038990205,B,A,74.89951692800737,1
Germany,-25.898856779644834,C,116.09954414771266,D,24.591621280224242,59.936591843356936,D,A,-41.290798797427335,1
India,111.50150341154259,B,-192.28040600039898,B,-25.611403016011593,-125.63433410458987,B,D,-201.85999967224205,0
Mexico,-170.3786954532322,A,-26.32145780553938,C,48.86777177496484,-107.01224055587781,B,C,84.9319631853624,1
China,231.20909064084597,A,25.077052181568902,B,65.66478552666067,111.4144410256191,B,B,-117.72014364380095,1
Germany,137.1150710742442,C,-136.01057629672795,B,-53.066645253819,-119.30862074626087,C,E,172.516063527701,0
Germany,18.764133018598013,C,-73.06935409908118,E,-32.72915319451414,-129.03709416398047,B,B,-152.60147282125308,0
Mexico,144.72609186694515,E,-27.637085142491273,C,-117.34084567173562,177.034999247355,B,D,35.09780783973703,1
Brazil,-38.418620012690134,E,-5.119865164728926,C,-193.2213815599041,-140.4343747673511,C,E,-83.93988697449355,1
Brazil,28.956655881915232,B,5.757317963646171,A,211.8964256225219,-30.73889758762683,D,E,48.89591978838771,1
India,139.6413460707159,A,102.21790710088577,D,29.28814195453476,3.4264413529820974,A,C,46.90698598569064,1
Germany,210.54494357244283,A,-157.23255775436357,A,-42.7593035256565,27.149520174320546,D,A,18.4925603250097,1
UK,-237.8452804581268,C,46.39473894931408,C,-50.71352905403398,-158.10094746685985,B,C,12.476264276138853,0
Germany,-61.96932572144599,E,16.453799357176173,B,-151.87750458356177,99.5187738919602,E,E,200.13873770339282,1
Germany,-56.5811863474925,B,-26.449640130503266,C,-75.58953560226533,-99.74142887509643,E,B,-250.3748428396047,0
Mexico,209.4963645215529,C,-41.797290868553254,A,-103.1344676243733,72.71586240772457,B,A,-54.42412398762174,0
Brazil,20.875346867149908,A,1.9222699628591209,C,63.71925580314289,-76.97333980117817,C,D,36.27171719232783,1
India,77.29310428749666,E,35.75464963340718,A,29.88166269367808,155.68127169050956,B,A,147.80967911270747,1
Germany,-168.68460017576948,B,122.03640454642412,A,48.75326867462361,30.642794422564474,E,A,52.57677582715543,0
India,8.675457811034413,B,-108.01177456090656,D,104.99364676860439,-20.38765799300159,A,A,71.26940937974743,0
Mexico,29.003679410421856,B,1.2539471435295964,E,258.0482903286651,56.93390675462443,B,D,-48.56851876187147,1
Other,152.17155911450476,D,-59.93985911228938,C,106.01150359618212,-107.12672867134847,C,C,28.19100120990905,0
Brazil,-152.4695980105132,B,57.5827132439479,C,-12.010700969657297,54.837988577861694,D,A,80.91145931500144,1
Germany,-17.598704956237793,D,-16.14648647967053,A,-75.03814451068656,36.253510746509384,A,D,215.3460619854938,1
US,81.16021024724476,D,-123.89712576055496,E,93.18174479970183,-10.192391554628534,A,B,-119.54048319499691,1
India,-26.364812685675314,B,-175.090786422035,E,64.04747514058687,-153.72457426412203,A,A,-52.74206676600127,1
Mexico,-47.434283881232865,D,-63.27631308448684,C,84.30856839315727,-79.61315693196309,C,B,50.85058157647501,1
UK,79.9949743738537,E,-188.81581678671282,D,-50.50018284469784,47.34347196656141,A,E,-7.142284585857786,1
US,219.43309817540361,B,-81.42558250307803,A,0.4487676538429007,101.33133524251696,B,E,125.80066951033868,1
UK,209.41301477018627,B,65.95882244061953,E,11.803486689905855,18.736499313261838,C,C,21.271992568051754,1
