nation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
US,26-35,-164.80273019173467,191.11140698427752,214.59862783481293,A,-34.60984074134586,-23.515314365667308,C,-127.94518912452197,53.01835470287871,-77.0758806603853,0
UK,36-50,72.75865641294116,-125.80386624693234,1.226145230749046,B,116.63628480650117,-198.41754246589457,E,-62.0807695504446,-5.299650986727145,-108.5769768009361,0
China,51-65,-89.86031945965239,-4.236474449940935,-7.399536399310702,A,-82.60586255257874,-28.195092594537496,A,13.231458852491187,-48.71373734791584,-198.87823250229727,1
Other,18-25,181.51588564591668,138.3553752317341,17.0726440758392,E,31.87393242894036,78.56145457855914,C,-7.843178937170431,-58.92150422156984,75.21952199860532,1
Other,36-50,-50.52902912640642,-239.07047340544386,-65.04749628262509,D,-229.23728395044623,93.18049969438053,B,30.125779617092697,-114.51328729951268,49.5357184256565,0
Germany,36-50,-82.17455259487534,-63.39795132533986,-1.730508678680477,A,-56.351951914663665,42.49638693067138,C,84.51132672236284,-84.150626892926,161.31152302206496,0
China,36-50,77.24360591736269,214.09618770353921,-127.66727713375991,A,134.08777802457124,-74.85237337163719,A,-48.85185119027203,-189.4297165209528,160.47071076203784,0
Mexico,51-65,48.71352190296848,-30.289333410000825,-21.887800012046892,E,-77.16026351409229,159.76858607986833,C,74.06501628808539,8.77146416408222,251.89119005551564,0
Mexico,18-25,74.50746425116304,-42.706138347063984,87.75731404882183,E,-36.661622335049444,26.36298305583798,C,194.30453608388973,-304.4626648412299,12.793884810822757,0
India,26-35,44.875670980641544,198.73672937904377,-26.34050942870218,B,195.75679763595238,-15.705849943467895,C,2.443263999753609,65.09183100242309,5.461359478391843,1
Mexico,26-35,-216.51846586076263,32.38618948865826,-112.46568469290885,A,-23.39989920196631,-17.164116042192624,B,38.023101899426464,-46.32602315958274,-51.12401087125529,1
Germany,51-65,-14.378072806224448,-4.860178575794771,90.84763573608399,A,-113.29418726522138,110.50844477062032,E,-152.88683026712806,178.2170403823838,38.2171804780928,1
India,26-35,67.11921996002404,-22.120728599756724,-119.88943681795814,C,133.28956747077066,-12.048670129829539,A,41.51596329305393,15.858151890690348,-2.7502869089297945,1
Brazil,36-50,-18.85384844186263,-116.77404964529468,-46.63213792684249,B,-167.73229779598884,121.90766131884511,E,-139.63311698637452,-57.09133238362336,8.766579603282738,0
Brazil,51-65,97.26867163484026,154.55173837654044,11.761240602802015,A,-41.144571624461726,109.79156242089469,C,-27.95286427285351,-76.55917404089114,93.48391943878816,1
UK,36-50,-16.2374587052417,46.07134753135558,-121.62526391171721,C,111.3134755673992,-12.434024263396802,B,-291.99668741160286,36.89006694631743,181.39823538380506,0
US,18-25,95.28965865576099,117.27987331220045,16.36442022243618,C,144.60684132078327,-23.058395819478903,D,-225.50710343218873,-28.586156020649845,129.57205075266342,1
US,18-25,42.883170355349804,48.76778174548749,19.334333792641033,A,138.47891033466354,-43.14075397704685,C,14.68327178410678,-30.207481752226577,2.3673754008026444,0
India,18-25,57.51819878427531,-22.272955604820314,-27.156300718494965,C,177.28474929924528,-3.2436291525710343,A,120.73237671634848,-20.64653608154188,103.10970482046507,0
Mexico,18-25,-50.82993995192441,23.846372307010117,67.75197086702471,B,82.26535034559853,38.71307333578009,E,91.4569831332591,13.669567937502872,68.08484843918534,0
UK,18-25,-27.013167308465004,-145.53550973633435,-151.68022721205128,A,39.89562379359779,7.3054788287953825,E,-66.05506590688245,-181.46674837247338,55.698613947073575,0
Mexico,51-65,-134.71086007236272,40.4080795376909,23.205735620982317,E,-51.4935396428647,138.46932101540958,A,-66.95112284424057,6.904217606921252,-62.921805619450474,0
UK,51-65,-107.98920089103143,155.9922802319194,-61.43934331816816,E,-36.42765984718481,-53.526281783707134,B,-56.66353312366669,-25.237341711625483,116.97863209664312,1
India,36-50,80.59131252955906,119.59409763996285,37.98907793549887,D,46.507147097907605,-123.8178073268394,A,-34.62345809147914,-10.931834081580181,-4.465732969256083,1
Other,36-50,43.47323310835673,-2.8389174620473705,-8.101445962938815,D,24.05629872690577,-44.1593201733494,A,-27.413949024251167,-58.50272484193527,-8.467935152499134,0
India,51-65,-100.13160451343917,-87.99141764211609,39.029271008966866,B,55.42352319814727,-77.45051238707465,D,61.789800267812936,130.64818399419565,-70.77120138991091,0
China,26-35,22.216558362504653,89.00979838582947,11.267401867473389,D,89.45021451258593,119.17523889980161,C,57.41048803542851,38.8134903302401,131.51777844817832,1
Mexico,36-50,-30.972691731850936,-62.89203860360678,129.8372625466102,C,-3.4516285312352415,6.1142816010253105,C,25.009187477642982,-186.21902596763866,-82.83324439670612,0
Other,51-65,178.06900102561121,-15.209793487571458,-34.050013773879584,E,89.80485313627398,-34.75764247498854,A,-61.13334497092522,231.10526499986656,-3.4037142827705145,0
Other,18-25,-54.04188244036625,137.03783305905097,-99.68069076972613,C,-109.5110088740369,75.52539912470918,E,47.854284850991604,-161.29709844873088,-131.26816385449823,1
Brazil,18-25,-63.25039240465566,3.260660748729574,-398.62566485833196,B,-60.54671512218081,-85.08223448832513,B,-74.9122596908573,-23.184262249445624,17.858685394417336,0
Other,18-25,24.380401836747204,21.5369619608179,-162.2627166518883,C,85.76610116449204,-10.75644533199859,A,36.98562657609816,118.39126580434487,63.869766851612155,0
China,26-35,-189.5642128828466,126.33400064864175,64.53459217374082,D,-47.851154039048716,7.296653890540758,E,-21.489431194111052,-277.0879302377252,-211.22605691448732,1
Mexico,26-35,3.470099479362941,-70.04459242140751,-43.9411110284959,B,109.20019329449087,-33.99880089619064,D,249.53159469228007,-4.837382406045623,59.48847109611791,1
Other,51-65,90.25028696235137,-39.00185047944246,-221.6016073737524,D,-124.5967465139943,7.060222753344865,A,-24.917936205797638,9.35466579586654,-192.69094430879503,1
India,26-35,140.37328684376146,-4.486822684740823,-109.5214720735409,A,-164.88546141930783,64.10918371588393,E,-25.258258057140665,-13.064172995508835,170.42770942228051,0
India,51-65,-254.79821399429352,-49.403223054570525,65.57682986411105,A,98.4874436713791,-85.6218971750287,E,67.16520665803617,-34.285657356989404,184.00650493432158,1
China,26-35,-76.09046466384049,88.28596275671768,26.54946205394936,A,77.57344016675538,36.74154377756878,E,140.91434730779443,-1.8254510282122598,61.84479058136741,1
Brazil,51-65,71.36630914305009,10.691359584986031,48.08784949189525,A,-37.731049357615554,-25.332947304707044,D,-93.00666431645934,24.253937647004665,81.39633821181918,0
Brazil,18-25,-21.327596986256122,-109.34363667784626,28.106827482611184,C,-73.96029399677604,-69.64898571814415,C,99.2086009234055,57.12815504276575,-102.83861938132739,1
US,65+,-53.42450748460161,-90.78562520910816,-39.77123565987981,D,82.7924563641023,-76.03795279256474,D,32.25287186441429,70.30806696818301,100.41302326197969,0
UK,36-50,144.43758247831164,-7.175272091000765,-96.44932952123604,E,36.073454133754204,-39.650398266966576,D,-83.74710310893776,209.84750296899938,74.66196244861534,1
UK,51-65,123.81718745209534,-0.42927450790140587,190.28442245592132,A,-20.590588474890872,75.56754720011016,D,80.17263174865491,-12.911780707346093,0.18808793648943248,0
India,51-65,-8.149822735854015,-19.5715828062807,93.63293176402442,E,-29.01041052755511,275.1221711659579,B,49.30510346791358,105.8414728488269,65.15354243224594,1
Other,18-25,-38.27979379986648,145.5132635043629,-26.28086286162798,C,56.00587772118234,39.83360971702581,A,-82.74452428996251,82.81907868576226,-15.03378726572628,0
India,65+,-105.42478543039957,3.532733394015687,1.2849323513316901,E,80.78253509201089,244.32762828263793,A,-72.35786738005767,-138.46268833297393,7.349499220209074,1
Brazil,26-35,-171.49796086463013,-63.37734126816432,65.24684935843946,E,72.64755912421388,239.57444104597485,B,19.672988410463947,44.513647971362914,139.28342209770148,1
US,65+,-23.17899765916461,49.57143799073583,-43.16144078026502,D,89.3613799836745,126.83648775303446,C,50.82259276417547,-52.741520194265156,144.88528264209745,1
Mexico,51-65,-82.10790083317046,-22.731219992544897,-81.07080257480314,C,-60.4650963385651,107.32918056331677,C,21.940163295068487,215.3124443793515,124.59445424467125,1
India,26-35,95.1913746332068,-59.68841815685092,9.868704192105229,D,48.312651167820206,5.01727026003489,E,-117.6690706076727,22.65134297906834,54.743458333575056,0
Other,36-50,11.292411191359891,-18.257540725428992,66.48097288135254,D,44.29355416351293,54.43974118131047,A,-58.31140495371498,11.835082586983365,61.40114794639283,0
China,65+,-43.47973483409561,31.21718483131003,156.23679866138656,E,111.96236865202343,89.64390240150746,A,137.72851494396346,120.58459698464232,-110.92649978424456,0
Brazil,18-25,63.202253307077946,10.826268356269143,-133.4826938727697,D,42.8427296601862,57.68575910964962,D,26.01465431503691,-1.315717495627838,-21.43457640598559,1
Mexico,65+,121.82839414623734,66.10191401449661,26.413398645217413,B,-88.24948938733712,38.71246342691242,E,-129.09592442905057,-87.27764883679315,-0.49578826749136523,0
US,65+,151.3814420120172,-51.28937640200264,25.99303209545367,D,206.2703689067889,62.11500307496709,B,-172.5550520547612,63.534866290596106,27.45614956389497,1
Brazil,18-25,-79.42469301247861,28.817239577326532,-143.01077196654134,B,-211.28799511224176,55.980603488317506,B,90.1489738781873,6.920560254939938,122.58780333458257,1
Other,36-50,-53.13311072695765,228.36936712699537,23.535787374736252,E,-105.47832310334941,112.89857330998095,A,58.68369480835904,140.89115596745424,73.32992077025523,1
India,65+,80.3858068399924,21.00984708254698,-128.04415294316053,D,-19.9162276767292,42.00692179643531,A,-16.81223939259018,81.70710547925172,71.44774916612414,0
Other,51-65,23.09768996706121,145.84903564396717,2.887050075702632,C,-116.30883032473295,-75.44228375154766,B,-62.55767165015278,-23.758987159568942,-117.0224503467644,0
Germany,26-35,52.60181197509242,100.58190771205531,29.707221082948287,E,-65.78063033692757,-105.45041466090453,A,-130.21917249944357,-105.8892898409628,-48.67795884335992,1
US,36-50,99.17408261021343,28.04938672133992,49.55647871060309,B,-238.97693101367219,-81.59488962109668,D,-203.27768897969273,-177.47414854838667,99.97294431793996,0
Brazil,51-65,21.721803461881617,-83.40701442000687,-81.82184957097829,B,-52.24102108699703,1.9417584817564628,B,-69.26955154583769,-39.75305415432152,-1.806911577192169,0
Other,51-65,107.48871576585515,53.02601446059783,-21.139210915341163,D,20.39758899848444,-227.60723769460154,E,-85.30258487641099,138.0283853875053,-134.90232012708353,1
UK,26-35,231.48715324564571,-43.12401524194288,81.7211944045178,A,88.1532578055456,-77.3363237658233,A,-222.19712155102917,76.02060359211407,65.90068044360628,1
Brazil,26-35,-106.07227889839012,-32.49101368049834,143.04125245920295,E,52.76427603514935,-132.087121045227,C,-237.40223349869032,90.92997084831525,-8.366204083685231,1
Other,26-35,103.44498581427905,-147.9064295758098,-106.36767644343107,D,-15.778195278802901,1.9796978538825263,C,64.54573815656077,-73.37710753698352,-6.409315897998753,1
China,51-65,-99.67103033645385,14.044569674736735,-28.622449478959776,E,44.39733181959783,110.29685682797168,E,-118.32472460396843,202.8516795972181,210.52843955332233,1
Germany,51-65,195.6404399550578,54.672696301311674,-111.32721959132346,D,-93.4843676837451,22.407258433704722,A,21.24471674071776,-140.0888719667067,-71.02786083853006,1
China,18-25,-86.65859411352938,122.60044487311549,143.70746124304335,D,65.38721070317527,222.71900517631457,E,215.9625723921176,131.24583938925576,-94.23777206417118,0
Germany,36-50,-30.477563215139636,-106.67589712054149,19.56315810775939,E,12.635591678049416,98.51417936996917,C,20.712180626909497,-30.855126442490704,134.22181305603846,0
UK,65+,-23.517277637717886,-43.322599075369425,94.08528545378398,B,87.05598235350226,15.395300232566811,B,-14.255994908002606,-20.321218669762928,-234.76251182709115,0
Other,36-50,-123.73376680921831,-23.19422909260593,-14.808020305109308,B,227.56554827587928,86.64801303428592,E,111.8708432529424,-48.649770723669114,-105.9871907741359,0
India,36-50,84.0532862053472,-216.04765916609205,-10.083359691506322,C,-148.93099984318104,69.16277057144391,E,130.584588123906,-22.75505251408722,13.441886072315242,0
UK,51-65,-144.48248030704656,-3.508330674502602,103.00315876078825,B,-59.962069147114015,68.99004192061949,A,-44.48305043581627,10.880483802087488,240.71652703388798,0
India,36-50,10.921990016564695,-139.47713521446704,45.260057607257096,D,-117.4177478378041,-44.78520844030497,A,-31.889333632304183,67.29081361883938,49.262259021275206,1
US,26-35,194.84985030403627,-72.7930835214278,-107.55942195982276,B,8.821257828391618,77.98441790722968,E,15.946776327845825,-4.495380214884185,3.3995753250262135,0
Germany,65+,-46.54406220165478,-42.347322317896776,-56.474645119056554,A,-9.868982269897057,237.40792859138358,B,-122.96967766884086,79.70782139907396,233.6569613093301,1
US,18-25,-126.24394280206958,74.43613458768297,78.8125503681511,A,46.53749275533557,-15.46900958861249,C,35.754645808990084,-131.3568849014508,-132.7117524348492,1
Germany,18-25,210.907773048595,111.24493123999231,-178.53917164877276,E,-75.85325709245562,-43.25339135889976,A,63.92182388660783,35.43225310876139,55.64935937288811,1
China,51-65,-27.606517478194014,-84.169134141499,22.301061319633497,A,-156.47540541884098,6.761179530273151,B,26.67188713143967,58.20397294080002,-103.792443919546,1
Brazil,18-25,88.22543959010015,-143.76428348994452,-22.594247801108416,B,-32.604927478965315,-171.74784412212313,B,-134.88647602818378,105.91152209673307,-53.28843106849715,0
Other,65+,-85.47421891654592,-50.30537461322394,-74.01554656889321,C,98.15220003177853,-106.51818338067241,E,-10.302563237101818,55.763561377837746,-172.633885051076,0
Germany,65+,92.59260671276736,65.51487002416302,177.97166105951248,E,-71.27173139876511,-93.56821527811624,C,-19.68219408666883,-79.89900908391544,-180.5484857692487,0
US,51-65,16.848571328429912,2.3170538094575357,-8.362920132325382,E,10.023431273907738,161.23032528328935,E,-67.42445118580467,-35.815705330919926,15.577482806306328,1
China,36-50,-107.54623568485113,-99.58734838726899,-52.745832570509535,A,115.63304394365288,99.15137394394992,B,164.31906126583965,88.32201946665805,61.75392606253809,1
US,18-25,107.69154632501173,34.767577776026855,50.55370980389505,E,-76.37772810187803,25.887735858353217,E,-158.18558130601497,45.34592263411538,-114.56549110220729,1
China,26-35,21.012317067476708,71.3355836965704,14.631124083681401,E,30.884103273694997,31.4204476240879,B,-42.20606336152118,164.66249576990347,171.38945785055085,0
Other,51-65,1.663144304260527,69.45127858423564,-321.1511018499075,D,-155.59429753390683,49.69416166846922,B,71.27696707824876,32.246830393934914,99.2359403161285,1
India,36-50,-55.01223944626994,-127.72420233415089,5.187887539150147,C,7.8901286611037476,-46.563606067942395,D,-2.8666385124776554,62.182603785226384,-51.79734487481284,1
Brazil,26-35,93.86804662577698,58.33375742699227,31.862389481105417,B,62.917528748229024,-83.034356682787,E,56.75647832310273,171.04169138898362,-28.40440711752669,0
UK,26-35,36.24149100988946,-29.92755099729778,-36.98336714301162,E,-87.58236254959907,3.924389916830088,B,-52.974939219921794,-128.67877336631767,66.99308297727417,0
UK,36-50,64.97818524869867,149.38303369520722,-23.168525934399852,C,-131.14966758810468,-136.52804735118175,B,-179.16234559774495,-66.4530860396607,-67.06429595558986,1
Germany,26-35,175.84327194725813,-10.635141920249987,-49.909888539462656,D,0.4745578491289707,126.93127387959657,E,-120.4711465006795,61.426973908853924,113.94137968130846,0
Brazil,26-35,69.23030293673929,-32.89274477835815,-81.51787281996221,B,-149.61129961008334,-109.45646912607465,D,161.30260881006473,5.370502911824106,215.42036515852678,1
UK,26-35,8.430029993881963,-22.92677384235427,-86.50949642422893,D,-52.74641621986963,33.81122512223412,B,172.05685710746468,-22.610633551423852,10.455990535631814,1
India,51-65,106.18059108823105,205.0328442378655,-50.154863810206706,C,13.538087555374245,115.32939249458141,C,93.43324368982576,141.20161281863767,140.52965037987687,1
