RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Asian,-131.14423679612997,D,C,-39.11094913613396,D,-31.139473072105016,1
Asian,-64.10469128894127,E,D,-21.468280127376836,A,-41.54853511753339,0
African American,44.929619047394304,B,B,-4.6628229514526165,D,-29.33605468374003,1
Hispanic,-168.650457097474,C,D,-7.26225322894363,A,-0.37128281543405883,0
Hispanic,161.8153739620387,E,D,91.76160300021012,D,63.424816938798045,1
White,-27.70340447142057,E,C,51.58977104295953,A,-74.45998881536778,0
Hispanic,28.434835264697515,B,D,184.06379547058523,B,110.08018343698262,0
White,-48.216165194243366,D,C,3.407487040949623,D,80.40705012020162,0
Other,255.75351493090653,D,A,-208.30811491568002,C,-30.5810514501139,1
Black,96.08290713591475,D,C,39.578613683371906,D,149.52715605765695,0
Black,118.26923888740737,B,B,-11.846619415008224,B,144.15319566218378,0
Other,225.21944930643633,B,B,-69.7222889452096,B,52.87617309064163,1
Asian,92.55719184543548,B,B,-17.40982673902404,B,139.77948048348196,0
White,45.12024786282583,C,C,-17.263633192535636,E,-44.4054057831895,0
Black,2.9840629029430925,D,B,-142.9364840553475,B,-97.16455477832557,0
Black,150.127177380346,E,B,-11.557248350511374,A,43.60202403388814,1
Hispanic,-156.92493764342538,A,C,41.4825327806852,C,-70.66977961518636,0
Other,84.78982500562037,A,D,68.0529043709508,C,15.97396318755154,0
Black,106.86046940014697,D,C,-0.8859385052330052,D,-74.3222786533714,0
African American,-24.363039808462148,A,A,-8.813211704853636,B,135.49206366461726,0
Asian,33.09084833449238,D,E,146.8040295137858,B,-46.02029679422658,0
Black,157.57559978168194,E,B,85.12447682648727,E,69.76881409185116,0
Hispanic,63.30697935847023,E,D,53.34747814638274,C,-139.94305475016276,0
Hispanic,235.59659367925843,C,A,-51.468000312110654,A,152.40366951519525,0
Other,-142.05696014454244,D,D,0.6275103085219873,B,-10.937049501780475,0
Black,130.64979991945637,B,B,-121.85735615295599,B,37.966779549867205,1
Asian,-69.60750836848842,C,E,43.63645017418199,E,88.72664695489769,1
Asian,46.71799896563825,A,E,159.30781359661012,E,228.13418884250382,0
Other,-74.17169838510604,E,B,79.13072701593538,D,37.073388756951545,0
Black,61.72265747448713,A,E,-60.70744063050374,D,-25.328714970793868,0
Black,47.074863752746474,A,B,161.00507276089814,E,-24.42538648257285,0
African American,-101.1473251257393,C,D,-57.68685658341006,A,76.07884694986909,0
Hispanic,-68.31799532133863,B,C,134.16192367762977,A,170.27249803547357,1
Asian,222.52977717524357,A,E,-85.39028749805378,A,-112.6391098691335,0
Black,-122.03161577569526,D,B,-129.25011090963682,D,102.36187966771857,1
Hispanic,84.05482250232852,D,A,87.97884978004605,E,167.4016711802222,0
Hispanic,10.415483935173096,E,A,-89.71078134650635,E,24.065199025068388,0
Hispanic,146.80182128584022,E,D,54.78163449268018,A,-112.54272798804854,0
Asian,75.18026009167536,C,D,4.241977477995555,A,-134.14860177110185,0
African American,74.51890308775634,C,D,-0.6330534961988278,A,-60.63316338342035,1
White,-250.75664228627846,E,B,-75.60638846287836,B,-96.00625133722276,0
Black,157.24051291199225,A,B,-87.52328980508764,D,139.50264969039614,1
Other,177.51416990728066,A,B,198.89549666352931,C,15.783400741903153,1
Black,-35.769665568649664,A,B,87.5983237370407,B,-117.04840917777422,0
Asian,52.06726095591132,D,D,-6.500389682284336,A,-94.27779000402131,1
Asian,22.349681291800184,C,E,145.84893926799123,D,16.918687031658116,1
Other,-148.50092019623813,E,B,-22.44370068091795,B,9.79446482083017,0
Black,-2.5120162262457493,B,B,-48.82869543605112,C,-48.91572039884866,0
White,-119.25779544635262,D,E,-29.534883628744225,D,30.748677488057474,0
Other,133.9592463267971,D,A,37.974269801225276,B,-106.01046941163574,0
White,66.32790022922711,A,B,113.3407403904914,C,49.14986480264134,1
White,70.89040490593888,E,A,-133.20647189847068,B,151.1687910948406,1
Asian,-20.710494754993654,E,C,28.74160092271742,D,59.74954014870142,1
Other,-122.21613532880889,A,E,-90.18184019343525,B,-0.06413031480688165,1
Hispanic,-22.922840222568308,A,D,-96.57790778034213,D,-16.08005389573988,0
White,47.40636253960704,B,E,13.187817056651765,D,-74.99652119409782,0
Asian,-112.13717209744041,A,A,44.45158783131063,D,71.87617534183187,0
Asian,216.39862065223582,E,C,-34.95999604276989,B,15.002389772722236,0
Black,114.62245760039397,D,C,-23.78539216301639,E,120.831924426346,0
African American,-7.48984919754445,D,D,-12.791927809278114,E,8.642207002797974,0
African American,49.10121271030741,A,B,-124.93814741724158,C,-5.235980127331546,1
Other,-117.82730334435219,E,D,-24.561605590175734,E,54.77560263884273,0
Other,-196.95234297902772,C,E,-3.2826834811908028,B,76.17942595788492,0
White,-0.9089371580756409,B,A,-14.077580730338438,E,58.553782807459484,0
African American,11.059685379446988,A,D,19.31770988749193,C,119.98509365458125,1
Other,-21.14501019803696,E,C,-191.89271340720086,C,-29.15082141518085,1
Black,-76.55005350987629,D,B,-118.03813130316631,B,22.07143700664239,0
Hispanic,-66.16890021631802,A,C,106.01155543977532,D,-41.633879641488356,1
Asian,28.64649012212387,D,A,124.08035034719968,C,34.66006169202347,1
Black,117.08948953513006,A,B,163.51493567452908,E,37.695467039574346,0
African American,7.180616624446881,A,B,24.90182887619598,A,-95.45842350080966,0
Black,25.21338429211167,E,C,-10.01649279758218,C,95.14491335192592,1
African American,23.072086249885693,D,B,175.82236839488246,C,-93.64997020758138,1
Black,-18.018961141461048,B,D,-113.07353573293366,E,-21.078450093690947,1
White,-65.7909798792253,D,B,-19.69955160509469,E,238.6654160470215,1
Other,-10.649489527082395,D,A,108.3230699641935,E,-45.389284960060586,0
Black,68.60119838583697,A,B,-44.37813038460219,D,38.13218064501392,0
Black,-78.12329800277573,B,E,101.13457540359907,B,-16.11472320221306,0
Black,-30.47837145164875,B,A,22.962462988122535,C,29.063477548800083,1
Other,1.0832805130645595,D,A,-15.628855026658888,C,-54.47889215195162,0
Hispanic,127.96559221150254,A,C,98.15765488652977,D,90.87834827017103,0
Black,-126.07588126787573,C,A,-1.3717250947396797,A,20.71509832733631,1
Hispanic,185.9675431494927,E,D,3.365582396943019,B,212.50645036894875,0
African American,-1.0732443787458859,A,E,111.94560467722619,E,72.34218494417442,1
Asian,-120.99937903830129,B,A,-18.611045627322035,D,-23.5291403042398,0
Hispanic,32.00694394531981,C,B,26.525056318358793,B,-69.38587902126908,1
Asian,77.28720400011223,E,E,130.12969898279744,D,-39.25309548086494,1
Hispanic,-139.09447732302655,D,A,-2.7438768303256365,B,122.11836209600668,0
Asian,-92.81570966870329,E,A,93.98454857937088,D,101.24146087856857,0
Hispanic,2.724921451767979,C,B,-21.474695938738346,E,-161.11521364539198,1
Hispanic,-12.242399244494086,D,D,-56.88394786733344,E,101.80518522323506,1
Asian,-76.14829566415254,E,A,86.58834524569117,E,70.76579522451858,0
Other,-87.63036270421556,C,B,-110.96299783501149,B,334.88680366851366,0
White,212.84075073224687,C,E,64.6902166425542,C,45.63168852208116,1
African American,-4.132204397916174,C,B,-2.026042031188854,B,51.20226299737958,0
White,-186.657240046451,C,C,-68.52679628576527,C,36.814034206345156,1
Hispanic,162.5064588121251,A,C,-136.31991731689806,E,-82.39510393315994,1
White,-103.7746969499793,A,A,-91.73666688135368,A,147.8259516519907,1
Black,-81.42155008969362,C,E,238.22353115552124,B,1.0114161569834283,1
Other,-25.257137964072218,C,D,-103.80217984064348,A,3.128720132241002,0
Other,-38.579219523525886,E,B,-79.52994670689058,C,-82.82379012784415,1
Asian,-49.365642080499455,C,B,28.423329540332986,E,17.212864458695496,0
Hispanic,-99.97019632673056,C,A,-7.2428965106964265,E,-64.32950703953621,1
Asian,-3.5988859488047016,A,A,81.90944375609217,E,75.16020414413104,0
African American,85.05278979352656,A,A,-29.58675321495049,C,-71.83606082491173,1
African American,-50.55906227306056,A,E,69.65922858719881,A,25.25449764185486,1
Asian,26.299464573366304,D,E,-5.403514644394126,C,-70.12342488399533,0
White,179.09129676760344,A,A,-178.98821949251516,E,-53.33325810893309,0
White,-22.186612883487015,D,C,-83.40349394767948,D,-34.968808986892185,0
White,97.38223126022595,C,D,-25.18594283346161,D,87.75050422242538,0
Black,154.22733623623625,A,A,-69.79841045276663,C,102.43067166090565,1
African American,-147.70975418688275,C,A,-18.08956665827336,A,40.08527455293831,0
Hispanic,-27.466341638629743,A,B,-116.38369653759435,D,40.445531747784266,1
African American,249.73881273426707,A,C,168.19272187132094,A,-109.50010550919798,0
Black,-22.854722097423917,E,A,62.97803789717297,B,-102.95322818891196,0
Black,-10.716087648912792,D,A,60.084113930835194,A,109.18423479552762,1
Hispanic,85.81293043051646,D,D,-28.909017402866972,C,-175.44708408129082,0
White,-19.45108391759965,C,E,-6.875430289852829,D,-4.85598664608168,1
African American,117.97105940560049,E,A,-154.1392394159237,A,-53.18054948439263,0
Asian,61.5466310196087,B,B,118.08483897976897,C,68.89392543288334,0
Hispanic,-23.250923098771775,E,B,110.23138117596345,E,158.68990727255232,1
Other,4.545060559568994,A,D,82.67516424268523,C,-39.580319508018505,1
Black,12.848164763694811,D,A,-64.06264087456874,C,-171.7218944615204,1
Black,115.67885449868402,C,B,-82.68958855434107,B,162.04510883720354,1
Other,29.736003657782838,E,B,102.33237281315452,C,53.68793811111393,0
Hispanic,-24.257315015955292,D,C,-14.567008144385508,D,-61.4798042116791,1
African American,-139.67905389955263,E,D,56.11310802463688,A,77.762593048123,1
Asian,146.42288638957356,B,C,-77.84883321074159,B,-16.63744612724159,0
African American,-46.828301998818844,E,C,-143.06559692375492,B,-46.647766478147815,1
Asian,-97.22001218802605,B,B,-148.8547012912163,E,145.78948942264333,0
Hispanic,-41.58615308549104,A,D,72.00480056453677,A,99.20307760361253,1
White,-134.5161034509809,C,A,-55.81483736775057,E,-33.88430003428366,1
Asian,37.56488676518673,C,E,117.35041004533275,E,10.187865258923093,1
Asian,-16.65283512848248,B,A,9.317502397536757,C,-141.42750522551498,0
Asian,-44.74784266248485,E,A,35.51830410788608,E,41.015016402478096,0
African American,3.01348942049521,C,E,-52.038176363816376,C,-77.36328922323625,1
Hispanic,62.22616352198088,C,B,-47.113853013451255,B,-74.44930768817872,0
White,42.054902727313255,A,E,-34.39660939479406,C,163.4811280014447,0
Asian,-129.2195182583589,D,C,31.2292406038796,A,-118.17263565414973,1
Other,43.593379258886664,D,E,-27.657120532664813,E,116.82713750260838,0
Black,-46.29550354697126,B,B,-2.126774641055203,A,-53.279046982094926,1
Hispanic,-31.085685157319155,A,A,-20.487223110815624,C,-146.9387055606165,0
White,31.476959017935393,A,E,62.533419569490476,D,159.99339710391962,1
Black,-85.81862324843976,C,D,122.53076703892394,C,-0.23280039580555098,1
Hispanic,136.47936445145126,D,E,-70.97240707850709,C,64.55910632215127,0
Other,175.9741392399671,B,C,-22.280694194243797,B,-286.3209899683972,1
Asian,-82.5934608254838,D,E,15.14688231830641,E,196.28360083412844,0
Other,86.74895220443784,B,E,39.09007535714374,E,114.27771480526519,1
White,-16.979858354104614,D,C,-58.36697566839349,A,39.37357059530787,1
Other,38.72654154579934,C,A,151.42204421178343,A,-94.13725022885632,1
White,-15.235300800698148,D,C,-166.7740411403979,B,-58.60917312788326,0
African American,-130.85748895679453,C,D,267.03080753460273,E,41.43220789995385,0
Black,-41.06874470682213,D,E,-164.82736664191145,A,149.28917950046338,1
Hispanic,-51.994073999548974,B,B,-70.29926405586959,D,-23.17150767664799,1
Other,33.85211839015213,D,A,-1.9604505820252467,D,-125.95056572028722,0
Other,62.5692099449627,C,A,15.094821664679575,E,-85.71688642191853,0
Other,110.26043778621141,B,B,-24.936396063184247,D,57.68718655284163,0
Other,45.99933723583363,B,E,-117.41191326576732,A,6.878857844565854,0
African American,75.78455483228457,E,A,83.55300535263856,A,-53.2431424252033,1
Asian,47.805025028527226,C,A,138.60281845711145,A,-42.89211867285256,0
Other,-223.5849235282176,D,C,37.11431480272022,B,196.94321584478237,1
Black,-74.74568668489275,E,E,-123.24782739625897,E,-36.59964584548367,0
African American,-45.85888187239264,B,D,2.036155559649301,C,197.7432767608443,1
Black,-39.91991134026433,C,A,28.09766104871833,B,-205.90989881062902,0
African American,161.15151052457537,C,B,23.004889911239932,E,-52.922461443282785,1
Black,48.78239896993128,C,C,109.3890520964318,B,-20.223266291844986,1
Hispanic,-209.84717833250087,B,C,-11.715285874340532,E,-190.79400106508749,1
Black,184.1058688306011,C,C,-59.558805779221025,D,46.12365401095155,0
Other,66.00393504371996,A,E,126.39251935198939,D,-357.4531303936207,0
African American,109.74293020810806,D,A,50.70803709901319,C,-209.7685609539757,0
Hispanic,191.12416547323505,D,D,-36.73167081165138,B,-9.874180069083643,0
Black,206.78530369415458,E,A,87.48893700360605,C,60.46971525532645,1
Hispanic,71.17252526538623,E,B,-198.73706944988623,E,53.61373373303022,1
Hispanic,-97.9165058326599,A,E,-8.76960920582926,A,100.09170516230088,0
Other,0.17183866858113525,C,E,-44.19270261275248,D,44.85336611833926,0
Asian,-19.355199813635863,A,A,-46.35951032706082,A,-236.4363304161905,0
Hispanic,31.345811157395804,B,A,7.79808107947734,E,40.92354447708496,1
African American,193.1177825620968,B,B,-40.85221875519582,B,-150.81900763789972,0
Hispanic,-80.68630993074139,E,C,-96.333266349234,D,-114.3660663537232,0
Black,233.12685290426836,C,D,77.96645645826091,D,-62.13702462490812,0
African American,69.53951352287233,A,E,-116.58181356298032,A,20.346022226623926,0
African American,-99.80713375832558,B,A,-126.25958593622204,E,-3.0359152640924747,1
Black,131.39702675022565,E,C,-121.82005532331314,D,52.14942969493938,0
African American,-27.39176063977668,E,D,-0.34858198315686056,B,72.54476860692698,0
Black,17.5297642091223,A,A,-53.77390918694987,B,-14.54529793933807,1
White,58.49833723272108,E,A,22.429239748416506,E,129.33793630179312,0
African American,50.10517454861818,D,E,40.41382267716182,C,-198.52243836913905,0
Black,137.08482557779206,E,A,-10.058878115017993,C,-51.45136594884967,0
Hispanic,-24.021436342923497,E,A,63.27594629959581,C,123.79129099539377,1
Black,23.318289383822748,B,E,4.300625943399758,C,-81.51791543655715,0
Asian,5.520676955186843,E,A,160.30462488700633,A,82.51773143753347,1
Hispanic,72.04683781735612,B,B,-35.80530251494872,A,-26.97909199362617,1
Asian,-47.07904896198973,E,C,10.57082562703838,D,52.40078820208874,0
Other,40.37614519133754,B,D,153.85817195537385,C,-37.17735060503547,1
Hispanic,-72.716493035464,C,D,19.239089475664688,B,-112.74503078117964,1
Other,49.37747563342181,B,A,-20.085497457537624,B,62.10863826992566,1
Black,1.3029885930837575,D,E,18.22595252367016,A,100.45692330982561,1
Black,-39.02509341011691,B,C,-51.13617371246634,A,12.536718812273817,1
African American,-228.7982311247412,D,D,67.3600864830728,D,-12.482137567233153,1
White,-125.41402980957874,A,B,35.50394565936523,A,68.81842287068208,1
White,58.304365983609785,E,E,-158.75087023296365,A,119.63628927876309,1
White,148.68411869891148,C,B,-65.19349013794601,D,118.4689983799242,0
Black,41.23474591343011,D,C,78.7722057003686,D,-62.74437704572461,0
White,-70.11509687113022,D,C,-152.91937050682566,E,150.5860446343031,1
Other,76.80143676253242,C,E,21.054936680768556,D,-139.5104077702488,0
White,78.83363312692741,E,E,-186.67241394751605,C,189.36939232546618,1
White,-7.140934499737835,B,C,104.84725050672144,A,13.005131319555305,1
Black,-92.08058135785306,D,E,18.584899332466144,B,19.92667819536162,1
African American,39.80213848993376,A,E,-198.81737767852238,B,-195.90268518767974,0
African American,21.309531144761923,C,C,21.042470042832733,A,-69.27787913139188,1
Other,58.9576033142042,D,B,20.67432594352869,C,-19.35912979394128,1
Hispanic,96.35091338828254,A,D,-96.7894382727949,B,25.869793633151584,0
Hispanic,-101.81914645255065,B,B,-26.884410759582245,E,59.29397849226385,0
Other,-27.47115001594218,B,D,78.04576493198508,E,-135.13728792263998,0
White,-84.15018513927099,B,E,-83.97961779571787,B,21.754481951616494,1
White,-92.75729654103249,B,E,-14.27199737985413,C,35.62691492428651,0
White,84.76881517102181,D,C,149.72039618624592,D,-108.44988853331745,1
Asian,53.65179712422614,A,A,-320.1405122323435,A,67.70205282091499,1
White,71.24025692138581,B,A,53.157531500798314,C,3.793360312192625,0
Hispanic,23.20846771552987,B,A,-19.055291009344817,C,38.74947190354021,1
Asian,17.09371630449137,A,B,-108.87413348531771,C,-94.88089469530442,1
Hispanic,177.09629418672301,D,C,-103.64365265514736,C,130.03643096389416,0
Hispanic,-138.73064060552548,D,A,113.61125241278178,A,48.523074773022564,1
African American,-61.73522650173571,C,A,38.1303690089282,B,-177.8686456109191,0
Hispanic,-32.43253058045463,C,A,-41.207958298243156,A,293.02189011437355,0
White,-59.20266637370426,E,A,-169.68482475497154,B,-82.86740364409991,0
Other,165.8669664912425,D,D,-35.500582788605485,A,107.4093546727983,0
White,-97.205777937571,E,C,104.21378425118503,C,3.3813633450188054,0
Asian,-123.35689531955319,C,E,-18.3328317314472,E,-10.153703446461078,0
African American,83.62460216842298,D,B,50.65613322267214,D,-61.138895344026565,0
Black,-167.5753433204043,A,B,50.96450123785223,A,31.37996978309227,1
Asian,91.17369069071513,C,D,-13.088369838712838,C,-74.15482739656603,1
Hispanic,-10.867309620330879,E,E,-160.5488486642196,B,-155.22202803014395,1
Hispanic,-34.828075817131534,A,E,72.33513842265295,C,79.97849444020471,1
Black,-69.66807689371132,B,A,20.558788299529844,B,-97.90222643794463,0
Hispanic,-16.92573096211102,B,E,-66.52363568625786,B,-130.85806459900815,0
African American,-4.649067200949329,D,D,24.561214793793287,A,-12.570649589423851,0
Other,48.98964529118198,C,C,-63.305547960101336,E,50.60888931105747,1
Hispanic,66.04256450408815,C,C,202.56133163298136,D,88.04096676564619,0
White,-63.16687170044967,D,B,-172.01069054772609,A,-101.80043258068083,0
Other,58.020366422383916,D,B,-53.92364075090691,E,-24.76996618772184,0
Asian,-17.898476448346738,C,E,74.70020458529999,D,62.68157970979319,1
