married,country,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
Divorced,Germany,18-25,D,C,26.564388712427224,E,A,0
Married,China,26-35,C,C,42.812904458012355,D,B,1
Divorced,China,18-25,C,B,-38.173534390592025,B,E,0
Widowed,UK,36-50,A,A,25.715987638129523,D,E,1
Married,Mexico,36-50,C,D,-80.80834350055247,C,C,0
Widowed,China,65+,A,D,45.28159211225335,B,B,1
Widowed,Germany,65+,C,D,-77.4930616224354,C,D,1
Married,UK,51-65,D,D,85.23254897961468,E,A,1
Widowed,India,18-25,A,B,96.13019736986573,C,E,0
Divorced,Other,18-25,C,C,95.35768711196086,A,E,0
Divorced,China,65+,D,C,140.4787910557644,A,B,0
Married,Mexico,18-25,D,A,-109.98538644589966,B,A,0
Divorced,Mexico,65+,C,A,-19.715140539334218,A,B,0
Single,India,51-65,D,B,-2.715344755037025,E,E,0
Divorced,UK,26-35,D,A,49.38615053873976,E,B,1
Divorced,Germany,36-50,A,D,-54.51001558943648,D,E,0
Widowed,Brazil,36-50,B,D,-65.26304452342696,C,A,0
Single,China,65+,C,D,-65.61887283107365,C,B,0
Married,Germany,65+,D,B,-102.690707034314,D,D,1
Married,Brazil,18-25,B,D,57.364041413118294,E,E,1
Divorced,US,18-25,E,A,-148.79342568969548,B,A,0
Divorced,Brazil,51-65,D,D,219.79105380873793,C,E,0
Divorced,Brazil,26-35,A,E,93.53182028890895,E,D,0
Widowed,UK,65+,E,C,57.16484206844344,D,A,0
Divorced,US,65+,C,D,59.893062064360294,B,B,0
Divorced,Brazil,26-35,E,B,-24.7776247740411,B,E,1
Widowed,Mexico,26-35,C,B,47.453030098835676,B,E,1
Widowed,Other,18-25,C,B,-107.9928946269796,C,C,0
Married,China,36-50,E,A,-61.853504270035074,A,D,0
Married,Other,65+,C,A,-43.98101976508553,C,E,0
Married,India,36-50,C,A,-44.17146004723107,E,B,1
Single,Mexico,51-65,A,D,-7.861588606194039,E,A,0
Married,UK,36-50,C,C,75.99911016399284,C,B,1
Divorced,China,36-50,C,A,118.95910801616117,D,D,1
Married,India,51-65,B,E,28.872623886434816,C,A,1
Single,India,65+,E,A,-102.26612014507303,B,C,1
Married,India,18-25,E,A,-177.77390426910435,B,E,0
Divorced,China,65+,D,B,-19.459222929379337,D,B,1
Single,Brazil,26-35,B,A,-50.77685142342132,E,A,1
Single,US,26-35,B,A,-110.54210688507145,A,A,0
Single,Other,36-50,C,C,-11.381609171888387,E,D,1
Single,Brazil,26-35,C,C,31.1758323607998,C,D,0
Married,Germany,36-50,E,C,-80.73820016561031,B,C,0
Single,UK,51-65,A,A,53.96935805065253,C,C,1
Divorced,India,51-65,A,C,-48.887550416207596,C,C,1
Widowed,UK,51-65,A,E,109.79256605298744,C,A,0
Married,India,51-65,B,C,16.221095482655006,B,B,1
Widowed,UK,36-50,A,B,-111.2662120333644,A,C,1
Single,US,26-35,C,C,-112.74771686462569,D,D,0
Widowed,Germany,51-65,D,A,61.5988833517702,E,A,0
Widowed,UK,51-65,A,D,-96.29601797941018,A,D,0
Divorced,US,36-50,D,A,107.59328282031558,C,B,1
Single,Mexico,51-65,B,C,113.65468697195185,C,B,1
Divorced,Other,51-65,B,B,-85.23651757547987,E,B,0
Widowed,Mexico,36-50,B,A,116.43367455764842,A,E,0
Single,India,65+,B,E,9.34897557469598,A,D,1
Married,Brazil,18-25,B,C,-29.270527669994312,E,E,1
Married,Other,36-50,D,C,-5.417533723314469,B,B,0
Single,Other,51-65,A,C,-61.39946548148666,B,E,1
Divorced,Other,65+,B,E,89.47576068910138,D,D,0
Single,Other,51-65,D,E,65.82780205242852,B,D,0
Divorced,UK,26-35,A,A,93.99364574042805,C,A,1
Married,Germany,36-50,D,D,104.76361849661293,E,A,0
Single,Mexico,36-50,A,D,-102.29356689013946,A,D,0
Divorced,India,51-65,C,A,-32.39696173751821,B,C,1
Married,Other,65+,D,A,91.56756699745065,C,C,0
Widowed,US,51-65,A,D,22.112739169761678,B,E,0
Married,UK,65+,E,E,65.05533894342572,A,D,1
Married,Brazil,18-25,C,E,-28.116774345334694,E,D,1
Single,Germany,18-25,E,E,33.4543516948055,C,D,0
Widowed,India,65+,E,E,-64.57049254519197,B,A,0
Married,Mexico,51-65,D,C,29.40388007297906,B,D,0
Single,Germany,65+,A,D,96.58840354328214,A,C,0
Single,UK,18-25,C,D,-86.91755493974584,A,A,0
Married,US,36-50,D,C,-153.89365871461123,D,D,0
Divorced,US,26-35,B,D,-102.07754730344034,A,D,0
Single,India,18-25,A,B,23.833209232112587,D,C,0
Single,China,18-25,D,C,-30.60125736340525,C,A,0
Single,India,26-35,D,E,30.487736103455028,D,A,1
Married,UK,51-65,A,D,-27.79721320922055,B,B,0
Single,Mexico,65+,A,D,-75.14433043681004,E,D,1
Single,Germany,36-50,B,D,39.49763269360667,A,B,1
Single,India,18-25,E,C,-27.097109824473804,D,D,0
Single,UK,65+,E,E,86.27185344239712,A,A,1
Divorced,US,26-35,D,A,23.16277844149495,E,B,1
Single,US,65+,E,A,-55.073849827886704,A,A,0
Divorced,India,26-35,E,D,158.21050929732607,E,C,0
Divorced,Germany,18-25,C,A,70.35666003791027,C,D,1
Widowed,Other,36-50,C,D,-44.63947592928566,B,D,1
Widowed,Mexico,51-65,B,C,14.05638984154136,A,A,1
Single,Mexico,36-50,C,A,-9.016517140340232,D,A,1
Widowed,China,51-65,E,B,178.80051206245886,C,C,1
Widowed,China,26-35,E,D,64.53715067349222,B,E,0
Widowed,UK,18-25,B,A,-34.94292234579564,B,B,0
Divorced,US,65+,E,B,30.262063558934265,A,B,0
Married,Germany,65+,A,C,-115.905692702526,C,B,1
Single,UK,18-25,E,D,82.14024679174358,A,D,0
Single,India,36-50,E,C,-39.425778583751494,A,A,0
Divorced,US,26-35,D,A,-184.88594594060314,E,C,0
Widowed,Other,18-25,A,E,110.44948439522678,A,A,0
Widowed,Other,51-65,B,B,-7.766968180266762,D,D,0
Divorced,Germany,18-25,E,A,202.7500056805267,E,E,0
Divorced,US,51-65,D,E,-193.68909963647053,B,B,1
Widowed,Other,65+,A,D,-103.8134779117198,A,D,1
Widowed,Brazil,36-50,B,D,-243.78101079167922,A,B,1
Single,India,18-25,C,C,-174.86808857351352,B,C,1
Widowed,Brazil,18-25,C,C,-53.640435659726194,A,A,1
Widowed,China,18-25,E,A,-4.076687782581109,E,D,0
Divorced,Other,36-50,B,E,-21.74058833353773,C,A,1
Divorced,Germany,51-65,D,A,28.704965670098414,B,A,0
Widowed,China,36-50,D,B,-62.00166905275306,D,A,1
Widowed,Mexico,36-50,A,D,-51.6660372895161,C,B,0
Single,Germany,18-25,B,C,119.26380145007332,A,C,1
Widowed,US,18-25,B,C,-128.49406973708054,E,B,0
Widowed,India,18-25,A,D,-63.18775185872789,A,E,0
Divorced,India,51-65,D,C,-12.063879858987045,D,D,0
Widowed,Germany,18-25,E,B,15.035195527749623,B,E,0
Married,Other,51-65,A,D,-165.68976523288285,A,E,1
Widowed,Brazil,51-65,C,E,-109.26836951240708,B,C,0
Single,UK,26-35,C,A,-24.561578177423467,B,A,0
Married,Brazil,36-50,D,D,26.261041710846516,E,C,0
Divorced,Germany,36-50,E,E,79.1555759853734,A,A,1
Married,Germany,18-25,D,C,-116.30198942502372,A,B,1
Single,Mexico,51-65,A,B,-218.83836748927106,D,B,1
Divorced,Brazil,18-25,A,A,95.18020121839965,B,A,1
Single,US,65+,B,B,35.43978328211567,D,E,1
Divorced,US,65+,E,C,-30.946601214472985,B,E,0
Widowed,China,51-65,E,E,-41.97693967818641,C,E,0
Married,Mexico,18-25,E,A,71.88633755687948,D,B,0
Divorced,US,18-25,E,E,-24.467293965673154,E,A,1
Single,Germany,18-25,D,A,-141.33490375672878,C,E,0
Divorced,Mexico,18-25,B,D,51.1334248029057,A,B,0
Married,Germany,26-35,C,B,30.56761200949189,C,E,1
Widowed,Other,26-35,A,B,67.36052714337333,D,B,1
Widowed,Mexico,18-25,C,A,16.484128608333293,E,A,1
Divorced,Other,26-35,E,E,87.61592614891333,E,C,0
Divorced,India,51-65,C,E,-29.76325707940904,E,E,0
Divorced,Brazil,51-65,D,A,106.82246397865399,E,E,0
Married,India,51-65,B,A,136.33591881016105,C,A,1
Divorced,Mexico,26-35,E,C,-14.503827461253573,A,B,0
Married,Other,51-65,B,C,-50.262626434873525,E,D,1
Divorced,Germany,51-65,B,C,52.39449764038967,A,E,1
Married,UK,26-35,E,B,-91.84282062711254,A,B,0
Widowed,India,65+,D,B,-71.24841156593463,D,B,0
Single,UK,18-25,C,E,59.71156012123468,D,C,0
Married,US,65+,A,B,80.70090087119902,D,A,0
Single,India,65+,C,B,-5.988710602437048,E,E,1
Single,UK,65+,B,C,112.89485006863814,B,C,1
Widowed,Germany,18-25,E,A,112.59988899919715,E,E,0
Widowed,UK,65+,A,B,47.63844479710183,B,A,1
Single,Mexico,18-25,E,E,-60.35540855523461,A,D,1
Divorced,Germany,18-25,E,C,56.153749449108645,C,C,0
Widowed,Germany,65+,C,D,111.38702861927139,D,D,1
Single,India,18-25,E,B,-52.843733389573075,E,B,1
Single,Mexico,51-65,B,A,155.427881271651,D,A,0
Married,Germany,65+,A,C,11.712784869321764,B,C,0
Divorced,UK,36-50,B,C,196.47515763070209,D,D,1
Widowed,Mexico,26-35,C,C,189.68836280834782,A,A,1
Single,US,18-25,B,E,-27.80539552915412,A,A,1
Widowed,US,26-35,D,A,120.74947815786898,A,C,1
Married,Mexico,18-25,D,B,-93.87904723840093,B,B,1
Widowed,Other,26-35,C,C,-38.310139644772896,A,C,1
Widowed,Mexico,36-50,A,D,83.15810798919335,C,E,1
Widowed,Brazil,18-25,B,E,-248.2795240938751,C,B,1
Married,US,26-35,D,B,89.93864823726867,D,C,1
Divorced,Brazil,26-35,D,A,-68.39290529031557,B,A,1
Widowed,China,18-25,E,B,-25.716691360429607,D,A,1
Widowed,US,18-25,B,A,64.57169835777623,A,A,0
Married,UK,51-65,E,C,15.220186816762297,A,E,0
Widowed,China,18-25,A,C,-38.2312161821359,A,E,0
Widowed,India,18-25,A,B,-20.895339412509895,C,A,0
Divorced,Other,65+,D,D,131.73423605943591,E,B,1
Married,India,26-35,B,C,60.65704136271501,A,D,0
Widowed,China,26-35,B,E,-91.59422143086007,E,E,0
Divorced,US,51-65,D,A,53.85308663749625,A,C,0
Single,India,26-35,E,C,42.67233575528481,E,E,0
Single,US,65+,A,D,88.31551463718675,E,C,1
Widowed,China,51-65,C,A,-168.28370658220913,C,B,1
Married,India,65+,C,B,-15.501555495928802,C,A,1
Divorced,China,26-35,C,B,57.105412276574896,B,A,0
Single,India,51-65,B,E,16.215156745658575,E,D,0
Widowed,India,18-25,B,C,16.83698807735867,E,C,1
Widowed,Mexico,36-50,A,A,90.95415767914032,B,C,0
Single,China,18-25,C,B,153.48525799622317,B,B,1
Single,India,51-65,D,B,72.57861787285611,C,D,0
Married,UK,51-65,A,E,170.74494214304252,E,C,1
Married,US,18-25,D,B,67.1490128510327,A,D,1
Married,China,26-35,A,B,-64.4986738716205,A,D,1
Divorced,Brazil,36-50,D,E,-76.21237396698437,B,D,1
Married,Brazil,26-35,E,E,125.8646040487357,A,E,0
Single,Other,26-35,B,A,-24.08138875037658,B,B,0
Widowed,China,36-50,C,E,19.736806478009296,B,E,0
Divorced,Germany,51-65,C,C,86.47915048436238,B,E,1
Single,UK,26-35,C,C,-5.240320038742825,E,A,0
Married,UK,18-25,D,B,-114.85839171308076,C,B,1
Divorced,Germany,51-65,A,A,-88.03118160926323,B,A,0
Widowed,Germany,51-65,E,A,-101.93068721849849,B,E,1
Divorced,Mexico,36-50,C,D,-25.762008312089463,E,E,0
Married,China,18-25,B,D,-196.77564535218383,C,A,0
Widowed,UK,65+,C,C,53.024957285303756,D,D,1
Married,India,26-35,D,C,-203.46264195533723,A,A,0
Widowed,China,18-25,D,C,-92.71161060259136,C,C,1
Divorced,Other,18-25,D,A,83.1458577221326,A,B,0
Widowed,Germany,36-50,B,C,-72.04301833574159,A,E,1
Widowed,Germany,26-35,A,B,-39.792106464998234,A,E,0
Widowed,Mexico,36-50,C,D,121.46518193406789,D,C,1
Widowed,UK,36-50,C,B,-110.29231473132504,D,E,1
Single,US,65+,C,C,145.7767740871988,D,D,0
Single,Brazil,26-35,A,A,-175.0154757846816,D,A,0
Single,China,51-65,C,A,151.24031696679185,D,C,0
Divorced,US,51-65,C,C,18.292082738189645,A,A,0
Divorced,Mexico,36-50,C,B,215.0175428442011,A,D,1
Divorced,Brazil,65+,D,E,-172.16815683506007,B,C,0
Single,UK,36-50,D,E,133.75310275144892,A,B,0
Divorced,China,18-25,B,E,198.7873189109465,C,A,1
Widowed,US,65+,A,C,-6.908711552106025,B,A,1
Divorced,US,65+,C,A,26.414182945462304,C,A,0
Widowed,UK,36-50,D,D,-36.179748801530046,E,C,1
Divorced,UK,51-65,C,C,148.57757237657526,B,E,1
Widowed,Mexico,36-50,B,C,117.8171089770095,E,C,0
Married,Other,51-65,A,C,-88.65358023260623,A,A,0
Married,Germany,18-25,D,E,-49.949319415051455,A,C,1
Married,Mexico,26-35,E,C,-4.921207479970865,A,C,0
Divorced,China,51-65,C,E,-59.100700591388,A,E,0
Married,India,26-35,D,E,141.96127165759654,D,B,1
Widowed,India,26-35,B,B,-0.5214208020201793,A,E,0
Married,US,18-25,D,D,-139.32682137719178,D,D,1
Widowed,Other,36-50,A,D,-131.61589396696917,C,A,0
Single,Other,36-50,B,B,64.02100317503866,A,C,1
Single,India,51-65,C,E,-159.98686529691645,C,B,0
Single,US,18-25,C,A,-189.2465038332504,B,E,0
Divorced,Brazil,36-50,D,E,42.9192525405547,C,E,0
Married,UK,18-25,E,D,-30.8148251747767,C,D,1
Married,Germany,26-35,A,B,5.704225800890173,C,A,0
Married,India,18-25,C,A,80.48846198086288,A,B,1
Single,India,18-25,B,D,-55.00963135085393,B,D,1
Single,China,18-25,B,B,-87.36316225787428,C,E,0
Married,Other,36-50,E,D,-130.5119070068072,E,E,1
Married,Germany,51-65,C,B,-141.19342498524773,D,B,1
Single,Germany,51-65,C,A,-53.48314242813482,E,C,1
Married,US,26-35,B,E,69.05853252644009,A,C,0
Married,Mexico,26-35,D,C,108.67039277772179,C,B,1
Single,UK,65+,B,C,43.018397950059,A,A,1
Married,China,51-65,B,E,220.15465316771184,D,B,0
Divorced,Brazil,18-25,D,B,101.61120243902917,E,A,1
Widowed,Germany,65+,A,E,-110.247095197502,C,A,0
Divorced,China,36-50,B,E,-78.321386816835,A,E,1
Single,Mexico,36-50,C,D,-226.73628129145627,B,C,0
Divorced,US,51-65,C,D,-80.25868122913971,C,E,1
Divorced,UK,51-65,C,C,6.826844200292352,B,E,0
Widowed,Other,51-65,D,C,70.41388913357667,A,C,1
Widowed,UK,36-50,E,B,-102.1517536090756,B,C,1
Widowed,Mexico,36-50,C,C,-122.7660031450068,E,A,1
Divorced,India,51-65,E,B,90.16199600939491,E,C,0
Single,India,65+,C,C,54.12446016155042,E,C,0
Single,Mexico,26-35,B,E,-11.309579886922025,B,B,0
Single,China,51-65,D,A,-109.84695523519142,B,B,1
Married,Other,26-35,E,E,152.1536212749215,D,B,0
Married,India,65+,B,C,143.86614416115233,C,E,1
Divorced,US,36-50,A,B,187.51069192934432,C,E,0
Widowed,Other,51-65,C,D,-13.195498319078458,E,C,1
Married,UK,51-65,C,B,109.44351122106744,A,C,1
Widowed,US,65+,C,B,68.00526863315572,C,B,1
Divorced,Mexico,36-50,E,C,-36.16800311854777,E,E,0
Widowed,Germany,36-50,E,B,-134.0563199990598,A,E,0
Single,US,51-65,D,B,-149.25885942411404,D,E,1
Married,Brazil,65+,C,C,24.3191418058078,D,D,1
Widowed,India,36-50,E,B,-107.92926135942453,A,E,0
Widowed,Brazil,18-25,B,E,206.05760139346341,A,A,1
Married,India,18-25,B,E,-152.34158378931173,C,C,0
Married,Mexico,51-65,A,B,-66.6349534458787,D,A,1
Divorced,India,26-35,D,C,-29.452040247918255,C,C,0
Divorced,US,36-50,A,D,-111.4325800325537,C,D,1
Divorced,China,65+,C,B,-239.3139191372186,E,D,1
Single,US,18-25,D,E,77.85548024443786,D,B,0
Divorced,US,18-25,B,A,-35.05306313429368,B,A,0
Divorced,Brazil,65+,B,D,-61.523033782191874,B,E,1
Widowed,India,18-25,A,A,15.011482235004253,B,D,0
Divorced,China,51-65,E,B,-159.6216759841195,D,A,1
Divorced,UK,51-65,B,C,-35.38726681832775,A,D,1
Widowed,US,36-50,C,D,-128.77064378675203,E,C,0
Single,Mexico,51-65,C,E,-98.78217086035885,A,C,0
Single,Other,36-50,D,D,-111.17975308732821,A,A,1
Single,Other,65+,D,B,-59.40120363098874,E,B,0
Married,Germany,18-25,B,C,-42.81764961027493,E,E,1
Married,US,18-25,D,A,45.65036711319481,D,D,1
Married,Germany,18-25,C,E,-30.5686047397361,A,B,1
Single,China,18-25,C,D,-10.164925830014502,E,E,1
Widowed,India,18-25,B,E,130.18226380744778,D,E,0
Single,India,36-50,D,A,77.24330425717781,E,D,1
Married,China,36-50,B,D,147.02590687682223,C,E,0
Widowed,China,26-35,A,B,6.145848965848099,D,B,1
Single,Brazil,26-35,D,B,-56.02796919795758,A,E,1
Divorced,US,18-25,B,D,-24.257923134045146,A,A,1
Married,China,51-65,B,D,-168.26167248691027,E,A,1
Single,Other,51-65,A,B,-61.33678034659285,B,C,0
Married,Brazil,26-35,D,D,85.99635550794171,C,B,0
Single,UK,65+,A,C,-273.0977458313251,D,A,1
Divorced,Germany,26-35,C,E,-74.37292751551433,A,D,1
Married,China,36-50,A,C,102.47190229455964,A,E,0
Widowed,India,26-35,A,B,-0.7804644555250397,E,A,0
Divorced,Other,18-25,E,B,-47.92395351566163,C,E,0
Divorced,Brazil,26-35,A,A,17.018821929785073,A,B,1
Widowed,Other,26-35,D,B,-60.35833200506995,E,E,0
Divorced,Germany,26-35,A,A,-147.64622137105002,D,D,0
Widowed,UK,65+,B,C,-125.29861130837965,D,C,0
Widowed,Germany,36-50,E,B,-190.99859581603204,D,A,1
Widowed,Other,36-50,A,A,-52.587475887438494,B,B,1
Married,Other,65+,E,D,74.83290797356116,D,D,0
Single,China,18-25,A,A,12.956584326123025,D,E,0
Divorced,Brazil,51-65,B,D,34.35268085326291,C,C,0
Widowed,Germany,26-35,A,E,-124.73798897502013,B,C,0
Divorced,UK,18-25,A,D,26.37241906860493,A,C,0
Single,Mexico,51-65,E,D,160.0495102233079,E,D,1
Divorced,Other,26-35,D,A,59.44359517567928,D,E,1
Married,Germany,65+,A,B,-67.58995636291006,B,C,1
Divorced,US,26-35,C,E,192.724279996726,D,A,1
Divorced,UK,36-50,E,E,82.08523982152279,C,E,1
Divorced,China,65+,E,A,0.03158463187404122,D,E,0
Widowed,US,51-65,E,D,-85.46128218090911,B,A,1
Married,Other,51-65,A,A,-82.71708914975781,D,E,1
Widowed,UK,36-50,E,B,-103.13800707907346,C,A,1
Divorced,India,36-50,B,B,-23.439503173261954,B,A,0
Single,Mexico,51-65,B,B,-127.11545254351996,D,D,1
Single,US,26-35,E,E,-45.34170279587648,C,B,1
Married,Mexico,18-25,C,E,21.90427630141542,E,C,1
Married,UK,18-25,A,A,-99.20265844916568,C,D,0
Single,UK,36-50,E,D,60.427199760180606,E,D,0
Single,India,65+,D,C,-279.04522167262485,D,E,1
Married,Mexico,36-50,C,C,-147.81005400259238,D,D,1
Divorced,Mexico,51-65,C,D,-111.29178801738287,D,D,0
Divorced,China,36-50,A,D,-97.08445083935393,C,D,1
Divorced,Other,36-50,D,D,222.89194691722852,E,C,1
Single,Brazil,26-35,A,A,-82.1651257092669,E,E,0
Divorced,Brazil,18-25,C,B,-56.60431240795016,E,E,1
Single,UK,36-50,A,D,-149.7198134978977,A,A,0
Widowed,Germany,36-50,B,B,-119.11907540365077,D,D,1
Widowed,India,51-65,D,C,93.27477161458889,A,B,0
Widowed,India,65+,B,B,-68.94065418660458,A,A,1
Single,US,51-65,A,E,-165.3927378278259,B,C,1
Divorced,India,18-25,D,D,35.40919632049793,B,E,1
Single,Germany,51-65,B,A,127.1581081143179,A,A,0
Single,Other,36-50,B,A,26.116404994065146,E,E,0
Married,Mexico,18-25,D,D,-18.481722729735843,E,A,0
Divorced,Other,36-50,A,A,165.27571152272944,E,B,0
Single,Other,36-50,D,E,-31.342336167718425,B,C,1
Married,Germany,51-65,D,D,134.02154614137433,B,A,0
Single,Other,26-35,A,B,-33.45358892066322,A,C,1
Widowed,US,26-35,B,B,62.46254389494686,E,B,1
Single,UK,36-50,C,E,-22.970355497901995,B,A,1
Married,US,26-35,C,E,-40.591863335549064,E,B,1
Divorced,Brazil,36-50,B,B,29.927803373704613,B,C,0
Single,Brazil,51-65,E,A,-24.505721856429346,B,A,1
Widowed,Other,65+,E,C,23.1019685632361,E,E,1
Married,US,36-50,D,B,-69.9336926807438,B,C,0
Single,Germany,26-35,D,C,-106.93004615353334,A,C,0
Divorced,Other,18-25,D,E,-38.71728454628879,E,A,1
Single,India,36-50,A,A,16.53436408281437,A,C,0
Single,Mexico,36-50,E,D,-10.15383159377768,E,A,1
Divorced,Brazil,51-65,A,C,264.6981331517102,D,D,1
Divorced,US,51-65,D,A,98.78714202265115,B,E,1
Divorced,Mexico,36-50,D,A,-77.09225863135345,E,C,0
Divorced,Brazil,26-35,E,B,-199.01087052488643,E,D,1
Divorced,UK,26-35,D,E,-76.76454894338426,E,C,1
Widowed,Mexico,65+,A,C,166.49040448947687,C,E,0
Divorced,China,18-25,D,C,35.5908081968503,C,D,1
Single,US,36-50,E,D,32.90235083341499,A,C,0
Married,US,26-35,C,D,-173.54538453171713,C,A,0
Married,Brazil,26-35,B,A,149.56864654137462,E,B,0
Widowed,Mexico,36-50,B,C,116.39153980133207,B,E,1
Married,China,51-65,A,A,-247.79287984282496,E,D,0
Single,US,65+,D,E,168.4219062393329,D,A,0
Single,UK,18-25,E,D,44.15788444425025,E,A,1
Divorced,UK,26-35,C,E,56.09648878556573,C,E,1
Divorced,UK,65+,A,D,46.118837462038286,E,A,1
Widowed,India,18-25,E,C,-98.86990010122942,E,D,0
Widowed,Mexico,18-25,E,A,136.24156879440875,D,B,0
Divorced,US,26-35,B,C,214.72043538234053,A,A,1
Single,UK,36-50,D,E,-143.9284246107263,A,A,1
Single,India,51-65,C,E,-1.9996932195884216,C,D,0
Single,UK,65+,A,B,106.06842826442451,B,C,0
Divorced,China,26-35,E,D,-181.70722027980733,A,E,1
Divorced,Brazil,65+,E,D,25.679673293982873,C,E,1
Married,Other,36-50,E,E,-7.707463232224118,C,C,1
Divorced,US,36-50,A,C,-39.54598937774087,B,E,1
Widowed,UK,26-35,C,D,34.01534717506647,C,C,0
Single,Other,26-35,C,B,-13.421204056988847,C,A,1
Single,India,26-35,E,C,165.02812379351641,A,C,1
Divorced,Other,65+,A,E,5.253448864407033,C,E,1
Single,Germany,36-50,A,A,68.45742316404537,E,A,0
Divorced,US,51-65,D,B,-176.37946817658877,D,A,1
Single,Germany,26-35,A,B,-0.1908965051272127,C,E,1
Widowed,Other,51-65,B,D,209.48745993294997,B,D,0
Widowed,Germany,36-50,C,D,-63.58587899469629,D,C,1
Married,India,36-50,E,E,62.92873617744538,E,B,0
Widowed,US,51-65,C,A,177.2272355797909,C,C,0
Divorced,UK,36-50,B,C,9.908611455199596,B,A,1
Widowed,Brazil,51-65,A,B,-29.338398756241936,E,A,1
Married,UK,36-50,B,A,-39.40542218113088,E,D,1
Married,UK,65+,C,D,-23.62918945876976,D,C,0
Divorced,India,36-50,E,B,29.73401890880643,C,B,1
Married,US,36-50,A,A,68.30446092592767,B,B,1
Divorced,UK,51-65,B,C,40.58664465440523,D,C,1
Single,US,18-25,A,A,-61.4443990662188,B,D,0
Married,Other,36-50,D,A,-5.2148829984565195,D,C,0
Widowed,Brazil,51-65,E,C,128.16694174854842,E,E,0
Widowed,Mexico,36-50,D,A,-84.84962311689321,A,E,0
Divorced,UK,18-25,E,E,-78.50645544260449,D,D,1
Divorced,US,65+,B,C,-102.90844344974343,A,C,1
Widowed,China,26-35,A,D,106.01721242326816,E,B,0
Married,India,65+,E,C,-132.64636700797806,D,A,1
Widowed,UK,36-50,E,A,48.28164670720405,A,D,0
Widowed,China,51-65,C,D,-27.588015746197453,B,A,0
Single,Germany,26-35,A,B,-80.80937008647643,B,D,1
Married,UK,26-35,D,C,13.183340048194072,C,A,0
Single,Germany,18-25,A,C,-45.46071393895872,E,E,1
Divorced,China,36-50,E,C,-92.8832293534384,A,D,1
Single,UK,36-50,D,C,-229.400726322112,A,C,1
Single,China,36-50,D,E,-95.4378104388018,A,E,1
Divorced,India,18-25,E,D,42.39066747808651,D,D,1
Married,Germany,36-50,E,C,-179.6584687582914,A,D,1
Single,UK,26-35,B,B,17.763284153764886,C,C,0
Widowed,China,18-25,A,A,89.63131402338259,E,B,0
Single,UK,26-35,E,C,138.50066942120245,D,E,0
Single,Mexico,36-50,A,D,38.48138380001429,C,A,1
Divorced,Other,51-65,E,C,-100.59191403341528,B,C,0
Widowed,China,65+,D,D,-27.370241511014026,A,D,0
Widowed,India,51-65,A,B,33.169103458432126,A,C,1
Widowed,Mexico,51-65,C,B,-49.99948979762656,C,A,0
Divorced,Mexico,18-25,B,D,161.3921651370938,C,E,0
Single,Other,51-65,E,B,16.558530640509492,C,B,0
Married,Brazil,26-35,E,B,-50.41591356449874,D,C,0
Divorced,China,51-65,D,A,9.40905908017689,E,C,0
Widowed,Brazil,26-35,B,D,166.52329574442214,B,D,0
Widowed,US,65+,A,A,100.96030274572598,B,E,0
Widowed,India,36-50,C,C,193.84177216283817,D,A,1
Single,Mexico,26-35,B,D,89.57934463781663,E,C,1
Married,Other,36-50,B,C,-55.243656467639944,C,D,0
Married,Germany,51-65,E,E,-109.96632030166215,B,C,1
Widowed,Other,36-50,B,A,55.43163605095176,C,A,1
Single,US,36-50,A,A,164.46776282604606,E,D,1
Divorced,Germany,36-50,D,A,175.7254517035434,E,A,0
Widowed,Brazil,65+,C,C,-325.432109416402,A,C,1
Divorced,Mexico,18-25,D,E,80.97728561213934,B,B,0
Divorced,Other,26-35,C,D,-1.8871514441679382,E,E,1
Widowed,Other,65+,B,A,109.88899175154283,D,D,1
Single,UK,36-50,C,E,-237.47595213121318,E,C,1
Widowed,Brazil,51-65,C,C,-41.929621878440045,D,B,1
Married,Germany,26-35,A,A,-94.26207767466532,A,C,1
Widowed,Brazil,36-50,D,A,-24.638573167757606,C,E,1
Married,India,36-50,C,E,19.04106998151953,C,E,0
Divorced,Germany,18-25,E,E,109.87757961251788,D,A,0
Widowed,China,36-50,B,A,226.38909565051452,E,D,0
Married,US,51-65,D,E,95.433122796968,C,B,1
Single,UK,36-50,D,C,-21.483800087425227,B,C,1
Widowed,China,26-35,D,C,-37.2383356098751,C,A,1
Married,UK,18-25,C,B,-13.795882347622799,B,D,0
Widowed,Brazil,36-50,A,C,140.95073225400603,C,A,1
Married,India,65+,E,D,-176.89488841309432,E,B,1
Single,Mexico,36-50,D,B,-92.37024659567285,B,B,1
Divorced,UK,18-25,E,E,97.99226622171143,C,D,1
Widowed,Mexico,36-50,A,B,51.43386812817795,D,B,1
