faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Muslim,-27.354198458692863,B,B,B,C,C,A,B,A,E,86.90229831401079,B,C,0
Muslim,125.82379991892134,A,A,B,C,C,D,B,C,B,57.7381444962191,B,A,0
Christian,45.078975619748014,B,B,C,C,D,E,C,A,C,-37.55958989066558,A,E,0
Buddhist,-46.52205310223092,E,C,B,C,D,D,E,B,C,142.33008207066277,E,A,0
Other,134.43234636844417,C,B,A,C,C,A,B,D,C,38.986279084288206,D,E,0
Jewish,20.75468405009691,E,B,C,A,C,C,E,C,A,-307.18003522653186,C,A,1
Christian,-56.304759209192326,E,A,A,D,B,E,C,B,A,60.48816809229407,E,B,1
Christian,20.544934487290153,C,B,D,A,C,B,C,E,E,-21.934052356889403,A,D,1
Other,22.543951346888644,E,C,D,A,A,C,C,A,A,-65.67117052671479,D,C,1
Buddhist,32.63699774026798,B,C,E,A,E,B,C,E,A,47.00452005061064,D,B,1
Other,37.68847308911154,B,E,B,D,B,A,C,D,C,35.59178629988129,C,E,0
Jewish,73.25785248717168,D,A,E,A,A,B,E,A,E,-77.52389908563855,A,B,1
Muslim,53.65635092768587,D,A,A,A,E,D,D,C,E,-58.546976277289865,A,A,1
Other,-70.55605700398644,B,C,B,D,B,E,E,B,A,-94.09984441478149,D,C,0
None,141.33422940051574,B,C,E,C,C,D,C,A,A,-38.40661349005186,C,D,0
Christian,13.256725085266224,E,A,A,B,B,D,E,C,D,-84.9747058204325,A,A,1
Muslim,-33.5474768308339,C,C,A,E,D,B,D,E,D,27.049353556808164,C,C,0
Other,-46.7785565149758,E,C,A,E,D,D,A,A,B,54.519077184355865,A,C,1
Muslim,18.63495141641335,E,E,D,E,A,A,C,E,C,-4.147574556564906,A,A,1
Other,44.72009185280071,D,B,C,C,E,B,D,D,C,-61.02301637027387,D,A,1
Hindu,-5.366400104698531,B,A,C,A,B,C,E,D,A,-169.82205360118877,A,E,1
Hindu,-110.35170967539747,D,C,E,B,C,C,D,B,C,-83.32390490306723,B,D,0
None,-161.95841665318466,E,C,D,B,B,D,B,C,D,-160.02804871539885,C,B,0
Muslim,59.48762664888512,D,A,A,B,A,A,E,A,C,113.06653699400503,A,E,0
Muslim,35.62616252248678,A,D,D,E,C,C,B,D,B,-101.56038579013118,E,A,1
Muslim,-30.842600883050043,B,C,A,C,C,B,A,D,B,-85.98917358324883,B,C,0
Jewish,0.836696665187432,B,B,A,B,A,D,B,C,B,-9.977971917233063,C,C,1
Muslim,-86.17986898434759,D,A,A,C,B,E,E,E,C,-53.45475204235757,B,E,0
Other,-120.75193231645684,B,C,C,E,B,D,B,A,D,-82.00465246958613,E,B,1
Buddhist,-71.7701455854192,C,E,B,A,D,C,C,D,B,51.68339474591884,E,B,0
None,-47.35287810183178,A,D,B,C,E,D,C,B,A,91.53198999243011,C,E,0
Hindu,-13.795786803089563,E,E,B,D,A,E,B,B,D,200.85662621669,D,A,0
Christian,-69.68155881861634,D,B,E,E,B,C,D,C,A,51.2505407288011,A,E,1
Christian,-32.09509186308369,A,C,A,E,A,A,E,A,A,-75.59119270253628,C,D,0
Buddhist,-109.78197378852614,A,E,A,B,E,D,C,E,B,0.33487945127111546,A,B,1
Buddhist,208.10190658731798,B,C,E,C,B,E,E,B,B,-95.76769289454457,C,B,0
Jewish,-207.28273895764073,E,E,E,A,C,C,C,D,D,15.750873784222335,C,D,0
Other,-140.13815987984555,C,A,D,D,A,A,B,A,B,-231.59038899716577,B,C,0
Hindu,-161.5398289022001,C,B,E,A,A,A,B,B,D,-20.88562007666065,C,B,1
Christian,-80.19150053746593,E,B,E,A,C,A,D,A,C,-82.64349607241577,B,B,0
Muslim,15.690778579772918,C,D,D,E,E,D,B,A,D,175.69985555356715,E,A,0
Christian,-61.709130231338264,E,B,B,A,E,C,C,B,E,-58.8896441435811,A,E,1
Buddhist,-186.46934262833025,D,E,A,D,A,D,A,A,A,-38.24910201695596,B,B,1
Hindu,-110.84587102951642,E,B,B,B,B,B,E,A,A,116.40177852436264,B,C,0
Jewish,-166.54360869638117,B,E,E,E,D,D,A,D,E,6.766855953951284,C,B,1
Jewish,130.15850431290716,C,A,E,A,B,E,A,C,B,20.814437223347625,D,D,0
Buddhist,26.170009687297796,C,B,B,E,E,E,E,B,B,122.83266282750157,C,B,1
Other,-39.054165931723674,D,B,D,E,B,C,E,B,B,-100.76813856642512,C,B,1
Jewish,8.711201558282427,D,A,C,A,D,B,A,B,C,-93.79712864282888,D,E,0
Christian,-5.647888740431224,C,A,D,A,E,E,E,C,B,62.07686087015174,D,A,1
Other,97.77042030600114,B,D,B,D,D,C,D,E,C,74.85464240523373,C,A,1
Jewish,10.625925764610406,E,D,C,B,A,A,E,C,C,-35.478657397552084,C,D,1
Christian,91.24554604616534,B,E,D,A,B,D,E,A,B,-152.108022255605,D,A,0
Other,43.07325981764811,C,E,A,D,E,C,B,E,C,116.76555465546198,D,C,1
None,86.96150863204267,A,A,A,B,C,E,E,E,E,-77.30962768475699,E,E,0
None,-205.9513243811297,E,B,B,B,D,C,C,C,B,14.593622764181285,B,A,0
Muslim,65.7724497903087,D,C,E,D,A,A,C,C,B,-12.922460295125985,A,B,0
None,139.97947875909875,D,E,B,E,D,B,E,E,B,82.61921778387466,A,A,1
Jewish,126.7521705633102,B,B,D,E,D,B,E,C,A,141.83464844875343,E,E,0
Hindu,-36.05184289376718,D,D,A,C,E,E,B,C,A,-113.46100567928197,D,E,1
Other,22.36196534851497,D,D,E,D,A,C,B,C,A,-6.830769554301009,C,E,0
Other,-21.21130983251021,E,B,C,C,A,B,C,E,C,-148.84105046296966,E,B,1
Christian,0.4896964391529042,E,E,D,C,E,B,D,A,B,-55.44706399456276,D,D,1
Christian,41.8069433821482,C,A,E,B,D,B,A,C,E,-14.392836287048983,A,D,0
Jewish,28.603010591511996,A,A,A,B,A,C,B,C,D,20.038481394224544,B,C,0
Other,3.3781064622364054,C,E,C,E,A,B,B,A,E,-13.239054492164021,E,A,0
Jewish,86.18808501349785,C,D,A,B,B,A,D,E,D,-160.65373995814195,E,E,0
None,-36.78822361456047,D,C,C,D,C,C,D,E,B,-118.74746920853872,C,D,0
Buddhist,84.07099357672958,C,C,B,C,E,C,E,B,D,-33.10609600677971,A,E,1
Buddhist,44.197921361128444,A,D,E,A,E,D,B,A,D,99.1127588008145,B,D,1
Muslim,73.5895748285833,E,C,E,D,B,A,E,E,D,-43.80779794581429,C,B,1
Buddhist,54.97391923851196,E,D,A,E,C,B,E,E,B,55.38109564344943,B,D,1
Buddhist,-38.25645881171485,B,E,B,B,A,B,A,C,D,-57.437052603381325,A,A,1
Jewish,70.86945950865974,C,B,C,D,C,A,E,D,D,82.50565894503771,B,C,0
None,116.56099338658845,D,E,B,E,D,A,C,B,A,-31.91039469972391,D,E,0
Other,73.31202629597921,C,A,A,E,D,E,D,B,E,166.5919209842962,E,E,1
Buddhist,175.30935513570896,C,A,C,A,B,D,C,E,A,102.74462339628234,B,A,1
Christian,16.082701386733852,D,D,D,A,A,B,C,E,D,107.62058660239184,B,D,1
None,87.95943900454284,B,A,D,D,C,C,A,D,C,-92.92035825459357,D,E,0
Jewish,-15.115181599230013,C,C,D,C,E,D,D,E,D,-170.92209944510236,C,D,0
Hindu,-86.92311027723275,D,C,B,A,E,B,C,D,A,-165.43314972156506,A,A,1
Buddhist,96.9521212301041,A,D,B,E,D,A,E,A,A,-0.24244448133684254,C,B,0
Muslim,-29.721509155155783,A,A,C,C,C,A,D,E,E,-12.105965581301813,E,C,0
Jewish,-36.46479928104384,B,C,A,A,D,B,E,C,B,-29.59290302258545,C,E,1
Christian,-21.73616281047794,D,B,E,B,D,E,A,D,E,-12.265816203465533,A,C,1
Other,-81.37384093505709,B,B,B,E,B,A,A,E,A,-45.773020764009615,D,C,0
Jewish,-86.48845273811293,D,A,B,D,A,B,C,D,A,66.694115312172,C,D,1
Hindu,-20.817496783760703,C,B,A,D,D,B,D,E,E,42.44086940777279,D,B,0
Buddhist,5.635222927405208,C,B,C,D,D,E,A,B,E,161.86254074525635,D,D,0
Jewish,46.71913426811369,A,C,D,B,E,B,A,E,A,-71.6725313946751,C,C,1
Jewish,62.390458916177884,A,B,C,A,A,B,C,D,D,16.08959178185122,D,D,1
Christian,4.861936389595688,E,D,B,C,C,C,C,B,D,134.3746961070709,E,E,0
Buddhist,28.752514946853005,D,D,A,D,A,B,E,A,E,10.249142452407481,D,E,1
Jewish,-99.54004933170751,D,A,B,D,A,E,E,E,B,113.50120232295706,A,B,1
Christian,136.34753920601062,E,B,E,E,B,E,B,E,D,54.32469895740307,E,B,0
Hindu,94.62615131379992,B,A,C,C,D,B,C,B,D,-85.6167338466394,D,C,0
Christian,97.19535329613649,E,A,D,D,A,E,B,D,D,2.0214358796825556,C,C,0
Christian,-222.36781516728,B,B,D,D,C,C,B,A,B,-188.53834522140986,D,C,1
None,58.1410158056663,D,E,B,C,C,B,A,B,D,-193.9846872452485,E,A,0
None,-16.878181118468888,E,C,E,D,A,C,B,C,C,-146.38276750826827,C,A,0
Hindu,94.87250710232095,A,B,D,C,C,E,C,D,A,270.9467622233874,E,E,1
Other,-99.37356924955844,B,E,D,B,E,D,B,E,B,220.36612100363593,D,D,1
Other,129.97788594352718,A,D,E,A,E,A,C,E,D,87.64345774737998,A,A,1
Buddhist,-177.62236138170363,E,D,A,E,B,C,E,E,D,70.50697291398554,A,E,1
Hindu,78.43951734899129,D,C,D,E,E,C,D,C,D,133.05833800846213,C,B,1
Hindu,49.70528795625244,D,C,B,D,D,A,C,D,B,100.96607110642226,E,D,1
Muslim,64.46283586469879,E,B,E,D,A,A,B,E,B,100.64461838503004,A,C,0
Hindu,102.62643227676553,D,C,B,D,D,D,D,E,A,107.00898290427084,A,A,1
Other,123.54971534389935,D,A,C,B,A,D,E,B,A,31.425841173772334,B,D,0
Christian,-205.26767114353578,E,E,E,C,B,C,B,B,A,-131.13612523283018,E,C,1
Christian,-122.18019929288617,C,B,D,B,B,E,A,D,E,60.6802080578428,E,C,0
Other,57.925065554512834,B,C,D,C,B,C,B,A,E,-103.14760645205898,B,C,0
Christian,-7.293174823217479,B,B,A,B,D,E,D,B,C,150.97605895405144,A,D,1
Christian,-192.02791914945783,E,E,E,E,D,E,D,A,C,217.0957910186684,D,A,0
Other,-144.12352163284402,E,B,A,E,C,C,D,D,D,27.888800731011848,C,D,0
Buddhist,38.6372662898847,E,D,D,C,E,C,D,E,A,245.1742552586333,A,C,0
Muslim,-103.0102280936116,D,C,E,D,E,E,C,E,B,-95.32540187028748,C,D,0
Muslim,69.71073675361569,D,D,D,C,A,D,D,E,E,84.66236820611907,E,D,1
Muslim,96.36106638534424,A,D,A,E,D,C,D,B,B,63.86541222348898,B,C,1
None,127.5439934519557,B,A,B,B,C,B,E,C,B,-155.91909474323677,B,B,1
Christian,-197.2789989647263,E,C,D,B,B,D,E,B,B,-74.65434050221715,C,B,1
Other,26.109614209896236,A,D,D,E,E,E,E,C,D,142.07250232236177,A,A,0
Buddhist,-34.80620416649825,A,E,E,D,B,E,C,E,A,13.516634909369579,D,B,1
Buddhist,-8.517264858293917,A,E,A,C,C,B,A,D,A,115.93953894578223,C,E,0
Other,32.13387200011925,B,C,B,C,B,B,A,E,C,-12.315961573317905,C,E,0
Christian,287.93729305578273,B,C,E,C,A,A,D,A,C,-49.30099877314918,B,B,0
None,82.4087488991016,C,D,A,C,B,B,C,D,A,19.911545738686574,C,A,1
Hindu,-72.43445086022632,C,B,E,A,C,B,E,C,A,126.7108247919329,C,B,1
Other,-9.39878964328341,B,D,E,B,B,C,B,C,B,99.07488474291065,E,A,1
Christian,58.09399230636295,A,E,E,C,D,A,B,E,B,-40.36778328559939,B,C,1
Other,-96.7560253969934,B,C,D,E,C,C,D,A,B,-26.266119201232097,E,D,1
Christian,-40.04816046624548,A,A,C,B,E,A,B,A,A,66.91900703835303,D,D,1
Other,-154.7015097475041,C,C,C,A,B,C,A,A,E,-136.11535921672512,E,A,1
Muslim,-20.1651464317624,D,A,D,A,C,D,D,B,E,79.68964130170558,B,B,0
Other,-58.00227610310781,A,C,A,E,E,B,A,A,D,59.763333017723106,C,B,1
Muslim,-93.52451335382973,B,D,E,E,D,E,E,B,C,76.52947365227142,D,D,0
Hindu,162.97954431866535,E,C,E,E,D,B,D,E,C,-12.117594515583113,B,B,0
Jewish,30.5319853521658,B,D,A,C,C,D,E,D,D,35.98924178200133,C,B,1
Other,62.81163797355603,D,D,D,D,A,B,B,A,D,-47.20474189676222,E,E,1
Christian,83.95555061193991,D,C,E,D,E,B,A,A,E,-9.025519335348617,E,A,1
Hindu,-139.8623270500715,C,A,C,C,E,C,B,B,B,39.524715308736894,C,B,0
Buddhist,-12.015781865198706,D,D,E,B,D,D,C,B,B,-97.18008697537316,D,B,0
Other,166.96412326369278,D,B,E,A,C,C,A,A,E,2.94754910621411,A,A,1
Jewish,-42.343738697930675,E,C,B,E,C,B,B,D,D,-63.01609656322717,B,C,0
Jewish,-25.34478907802276,D,B,A,A,B,D,B,B,C,-80.0699634461958,C,E,1
None,-34.8379481749218,E,A,D,A,A,B,A,C,C,-6.772175852230235,E,D,0
Muslim,-113.36333112043863,E,B,E,C,B,E,A,D,E,106.35739037910415,D,D,0
Muslim,-62.67827844787154,D,E,B,B,C,C,E,A,C,268.7314835053512,C,D,1
Hindu,54.446245475067215,E,A,D,C,C,E,D,B,C,132.09654145604193,A,C,1
Other,1.281914499728817,E,C,E,A,D,C,E,D,C,186.68959403877926,A,D,0
Jewish,165.74738865758175,A,D,C,A,B,A,E,B,E,-20.526932045721967,A,B,0
Hindu,-115.33408789645799,B,B,C,D,B,D,D,B,E,-38.99757871200397,A,A,1
Muslim,-50.05194621160102,D,B,D,E,B,C,E,C,E,123.14633187891215,E,A,1
Other,20.97747138671182,C,A,C,D,A,E,D,B,E,44.29180471722572,E,E,1
Other,-38.66086943024173,A,D,B,E,A,A,A,C,B,11.831879787220826,B,B,1
Hindu,15.901673683533984,E,C,D,E,E,D,D,C,A,-6.814464626142144,D,D,0
Hindu,-0.37909853851263886,B,A,A,B,B,E,E,E,A,-92.37606582786981,C,E,1
Jewish,-30.758596475063722,E,A,E,B,C,A,A,E,C,-75.27943616333278,B,E,1
Christian,151.199217977358,D,D,B,A,E,E,D,E,B,-74.0268683935097,D,B,0
Other,53.11626153496329,E,D,B,E,C,A,B,D,C,-169.57670349952272,C,D,0
Hindu,-23.564138650418812,C,C,B,C,E,B,E,B,D,-15.550970451128599,C,C,1
Muslim,330.5099554096643,B,A,D,B,A,E,C,D,B,24.01161124996009,E,B,0
Buddhist,-48.16098068819933,C,C,E,C,E,E,B,A,E,44.46682141472857,C,E,0
Buddhist,133.461910692519,E,E,C,E,B,A,E,B,D,12.017581818769699,B,B,0
Hindu,1.1155076325977895,D,A,A,A,C,A,B,E,B,-82.10123162670106,A,D,0
None,2.601265491435182,A,A,E,E,E,D,D,D,E,129.46204191434748,E,B,0
Other,-99.0964814426064,E,D,A,E,A,C,B,B,E,73.08842394745719,E,A,1
Hindu,76.20770168300032,C,E,E,E,D,C,B,B,B,64.00648082608818,B,E,0
Christian,-130.05293155854218,C,C,D,B,D,E,A,A,C,2.0269852601756044,D,C,0
Muslim,91.59400901917422,E,D,C,D,E,C,E,D,A,-54.42771720901042,E,E,1
Hindu,2.166547798371755,B,D,D,A,A,A,C,C,D,-50.84233244672019,C,B,1
Buddhist,64.43109926621506,E,E,E,A,E,A,D,C,C,-101.73102992122749,E,C,0
Jewish,1.4439999409196207,C,B,C,C,B,B,A,B,B,-117.48380627391283,A,B,1
Muslim,25.497379611798877,A,C,A,B,B,C,A,E,B,-18.075401380795714,D,C,0
None,-82.15530743367837,E,E,A,E,E,D,E,C,B,-45.76399265852116,A,A,0
None,-135.3934262839939,C,D,E,C,D,A,A,E,B,56.09121793303275,B,D,0
Buddhist,-62.163061128859596,B,C,A,D,E,D,E,D,A,-33.71434201432374,C,C,0
None,-2.697332673647143,C,D,D,B,A,E,B,D,A,-63.0639673962998,B,D,0
Other,219.11498649166018,A,A,B,E,E,E,A,C,D,-121.24715024144419,D,B,0
Muslim,104.99052452749476,E,D,E,E,D,D,B,D,C,167.0123498089446,A,A,1
Jewish,179.79003469508555,C,C,D,C,C,C,E,D,A,-14.694637795055195,A,B,1
Muslim,-73.40807760864554,B,E,C,D,A,C,A,D,A,23.597860026755562,A,A,0
Christian,-123.56206757606975,D,D,E,D,A,E,C,D,D,-115.73974274329875,D,A,1
Christian,-2.581151049195746,B,B,B,E,C,D,A,B,D,-19.80664784392929,B,A,1
Other,70.7089346708045,A,B,C,D,C,E,B,B,D,-90.18263450148908,E,E,1
Other,29.614546648459424,D,A,A,A,E,D,E,E,C,4.651241585155834,B,B,1
None,105.8993751202328,D,B,D,C,D,D,A,C,A,-147.65416857452675,B,B,1
Other,-1.7328508046816862,A,A,C,E,A,B,B,C,A,66.59959473533466,E,B,1
Hindu,97.26153379594422,E,E,B,A,C,A,A,C,E,39.36366298798368,E,B,0
Hindu,8.223161036251616,E,E,A,E,D,C,B,B,D,42.83029324698302,D,E,0
Buddhist,-100.46664331905465,D,D,E,B,A,A,E,B,B,-103.38396235412355,E,B,0
Other,162.2204027298178,C,E,B,B,E,A,E,D,A,114.33882583660362,C,A,0
Buddhist,152.03037623601725,C,B,E,A,B,B,B,A,B,-181.97226564853426,C,D,0
Muslim,-178.1660086744844,C,D,D,E,E,E,E,C,C,-136.23742392391932,D,B,0
Other,164.4839083655531,A,A,C,B,E,D,E,C,A,168.76101917804215,C,D,1
Jewish,117.17556671939768,E,C,D,D,A,E,C,D,A,-58.647206415291805,D,B,1
Christian,104.8369036742981,B,A,B,C,E,B,E,E,A,128.93811174321735,E,B,1
Other,-80.67197568513845,D,A,D,D,E,A,B,C,A,-148.57108128038215,C,A,0
Buddhist,159.15958212847693,B,D,C,D,B,D,D,A,A,31.389679585015873,D,C,0
Other,61.4784255168654,D,E,E,D,D,A,C,C,C,142.47584952984212,A,E,1
Christian,-140.00510783455772,C,E,C,C,E,B,D,E,E,172.42190294408582,B,C,1
Hindu,-5.429321510256884,A,E,C,E,E,C,C,D,B,-8.732052348176303,C,D,0
Christian,-104.13776417913468,B,B,A,A,B,A,D,A,B,20.286991743614315,C,E,0
Muslim,144.7290831139108,D,A,A,D,A,E,A,B,C,-59.248909929015134,C,C,0
Buddhist,-49.96957417817393,D,A,C,E,C,D,D,D,B,183.182493183627,C,B,0
Jewish,-102.62511222799124,A,A,A,A,C,D,C,E,D,90.43596701111115,C,D,1
Christian,73.2769372438841,B,B,A,B,A,C,D,E,A,-188.01235699273462,D,B,1
Christian,-9.11783012592204,E,A,E,D,B,A,D,E,B,7.4457077082829475,B,C,0
Other,56.25104608751235,C,C,D,A,E,C,D,A,A,-38.18515674556612,E,E,1
Buddhist,-21.034201184034952,C,C,D,D,B,D,D,B,B,-138.4953706792575,C,B,1
Jewish,-71.17708087601495,C,A,A,C,C,B,E,A,E,156.55459307778884,D,A,1
None,132.42570262078954,E,B,E,C,A,D,D,B,D,6.86161005852505,E,A,0
Buddhist,-83.75582590997412,C,A,B,A,D,B,E,E,B,-9.084345757546663,C,D,1
Jewish,-158.06852462112,B,B,E,B,E,E,B,A,E,81.37724702180168,A,E,0
Hindu,7.972680814636812,E,A,A,D,B,A,C,E,A,107.48399542993852,E,C,0
Jewish,-99.29713612333046,C,A,A,A,A,C,B,A,A,128.51284496757887,C,D,1
Jewish,6.768053540230466,E,A,D,A,B,B,E,C,E,-9.66177226225437,C,A,1
Muslim,88.51080267008781,E,B,D,A,A,D,C,A,C,168.80189040096502,A,E,0
Hindu,83.15490223391274,D,E,D,E,A,D,A,D,E,48.14878105231231,B,D,0
Jewish,37.1282027915875,B,D,E,D,C,E,E,D,B,77.94395693432641,B,C,0
None,-93.21497722609176,D,A,E,A,C,D,A,E,C,-37.58394030977324,E,E,0
Buddhist,-110.38987519435585,D,C,E,D,D,A,E,D,A,-15.27409827513648,D,B,0
Other,-117.140999629419,A,D,C,D,D,B,E,E,A,-187.7905359769903,C,D,0
Christian,-229.5794742248959,C,E,A,B,A,C,E,B,B,-6.738394525735522,A,C,0
Other,120.35136338942021,B,E,B,E,C,E,A,B,A,49.62858215497504,B,E,1
Buddhist,137.46839173586983,C,C,E,E,E,A,E,A,B,6.885651710910332,D,D,0
Muslim,14.577471778916399,E,E,B,E,C,B,C,A,A,13.074985972551564,B,B,0
Christian,-200.24383365489976,A,D,A,B,E,B,E,E,C,126.9513889884619,E,C,1
Other,189.93218573328755,A,A,C,A,C,B,E,C,B,-65.52820804005347,C,D,0
Muslim,-104.75825117391118,E,B,B,B,B,B,E,D,E,-119.79426570985008,C,E,1
Hindu,2.8967723674060184,A,D,A,D,C,D,C,D,C,145.0555336056159,E,E,0
Muslim,216.3676363150385,B,D,E,C,B,E,B,E,E,-182.44005894772323,C,D,0
Jewish,160.52548065094666,B,C,C,C,C,C,A,E,A,14.155145687509622,A,E,0
Muslim,-86.9813355479607,E,C,A,A,B,C,E,A,E,-48.53469480075849,C,E,1
Muslim,65.3262302737799,C,D,D,D,C,C,C,A,E,53.359015215089755,B,E,1
Hindu,27.35432446465173,E,B,A,B,D,B,B,C,E,-90.17910649692371,A,E,1
Muslim,-103.4562128948451,A,A,C,E,D,D,D,E,C,-9.47760713436927,E,A,1
Jewish,2.0544430156554725,C,B,B,B,D,D,D,A,A,-52.87721963804001,D,B,1
Christian,-176.18751674509988,A,D,B,D,E,A,A,A,D,-4.531158030338343,D,D,1
Jewish,150.82110451270955,A,B,E,B,B,B,A,A,D,36.085454067506106,D,C,0
None,106.25622589216188,E,A,C,E,A,A,E,C,A,-120.19059311572045,B,D,0
Buddhist,121.87052943294592,D,E,A,B,B,E,D,B,C,-66.03243550210617,B,E,0
Christian,36.98491470581439,E,B,E,A,C,A,D,E,A,7.9659006805338395,B,C,1
Other,82.73133311920058,B,A,C,A,C,C,D,C,D,-143.34977456994352,E,D,0
Hindu,-245.5801317906281,B,B,A,C,C,A,E,E,A,-116.74614754312191,D,D,0
Jewish,-225.28987595237163,B,C,A,D,A,B,A,D,C,8.858752375861734,E,B,1
Buddhist,88.99321121314605,A,E,B,C,B,B,D,A,A,-43.925824461763376,B,D,1
Muslim,83.10367835302456,B,A,C,E,A,D,A,C,E,-42.62911944525563,C,A,0
Buddhist,72.10442010856288,C,D,D,B,C,C,D,D,C,216.96553565084847,C,A,0
Hindu,-0.32384152070332534,C,C,D,E,B,B,C,B,B,-87.36468808004211,B,C,1
Jewish,-163.66338649662308,A,C,E,A,B,C,C,C,D,96.98744709323431,C,C,1
Muslim,69.18834112432789,D,E,D,D,B,A,E,E,D,-7.546982870719819,A,B,0
Other,-58.61447297224151,E,A,E,C,E,A,E,A,B,-146.22459710566525,A,C,1
Christian,-160.31414172908802,A,B,C,C,D,A,E,A,E,62.33467016530808,A,C,1
Muslim,-12.806668550709688,E,E,E,A,D,B,B,C,C,153.4005447387797,B,C,0
None,-50.01825144916838,B,D,B,A,E,B,E,A,A,-109.68407421673876,A,B,0
Hindu,155.473169642545,D,B,C,C,A,E,B,A,C,-16.092783101603107,D,B,1
Muslim,-200.0585312030281,C,B,D,D,A,C,B,D,B,123.45783764110827,E,C,1
Hindu,36.559230543957035,C,A,C,E,D,D,A,A,C,-31.58636566899788,E,B,0
Christian,-35.098571467322074,D,E,D,C,D,E,C,B,B,54.43880058883176,A,A,1
Buddhist,-274.3155962496001,B,E,B,C,E,C,C,E,D,-148.12302846664937,D,D,0
Other,91.6199043489602,E,A,E,A,D,D,A,D,D,56.90503063546197,C,B,0
Muslim,24.72158440598191,D,C,B,E,C,A,B,A,D,33.582389138209855,A,A,1
Other,-198.43986125595495,E,D,E,D,B,E,A,C,B,-12.335222021456387,C,D,0
Muslim,63.489529650887796,B,E,E,A,C,C,D,C,A,32.49044071337373,B,B,1
Other,-25.294080398033042,A,B,A,A,A,C,C,D,B,83.42088986342013,A,E,0
Hindu,-113.65394058064047,A,E,E,D,D,A,E,D,A,-54.164857452355484,B,B,0
Hindu,58.780992364713605,B,E,C,B,C,D,B,C,C,-2.5083606515277834,C,A,1
Jewish,-55.57129900294628,E,D,D,C,A,C,C,E,E,144.1424380624468,A,E,0
Buddhist,-82.90347122354453,C,E,E,E,D,A,E,B,E,-131.79277724251784,B,E,0
Christian,-123.36857659268179,B,A,B,D,D,D,C,B,C,-208.5145577133332,D,A,1
Muslim,25.725637451131384,D,E,A,A,D,E,D,E,B,122.17626316371899,E,D,0
Jewish,-68.53168417035063,B,E,C,E,D,C,B,B,E,-59.54476250317114,E,B,0
Hindu,-61.38546778585551,E,B,C,E,B,E,C,D,D,-99.71923905554004,A,B,0
Muslim,11.81656167351172,D,E,E,C,B,A,A,C,C,36.71650323450877,A,E,0
Jewish,1.1306100522492217,C,D,E,D,E,D,A,E,D,171.09276889987424,B,E,1
Buddhist,4.217826015231194,D,A,E,C,E,A,E,D,C,32.19998718793588,D,E,0
Hindu,61.836908476805675,C,D,D,E,A,E,B,B,E,34.45144471754,D,D,0
Buddhist,-43.06722914276719,E,A,A,B,B,C,C,A,D,131.26725167575003,D,A,0
Muslim,-131.4481674714464,C,D,B,A,C,A,A,B,C,20.18568710493767,C,A,1
Buddhist,60.95803752857876,E,E,E,E,D,E,B,B,C,82.13118473800075,B,E,0
Other,9.229356090790418,E,B,E,C,E,C,E,B,B,12.254624410056227,E,E,0
Hindu,-72.5239827717707,D,B,E,B,C,C,B,C,A,-14.081411041327826,C,B,0
Hindu,6.709586174022479,D,A,B,B,B,D,E,A,C,-208.9522293004527,C,B,1
None,187.713450200417,B,C,A,A,C,B,C,B,B,32.54727589974385,C,E,0
Buddhist,-97.50988279147566,D,E,E,E,E,B,B,A,D,56.072275910541016,A,D,1
Other,-126.62940047537022,C,D,D,C,E,C,E,A,B,38.07003043792198,A,E,0
None,55.89412182455323,E,D,B,C,A,D,D,A,C,-68.93330147787184,A,D,1
Buddhist,-18.026978908501874,A,C,C,E,A,E,B,B,C,-26.2839598651734,E,E,0
Hindu,-11.665737314092324,B,B,A,D,D,B,A,E,C,-5.725771295381037,B,C,0
Jewish,12.029592738741043,D,B,C,C,D,C,B,C,C,1.4084339942829447,A,D,1
Christian,-177.5907798907158,D,B,B,A,A,C,C,A,A,61.66554565790911,C,B,0
Jewish,78.11271061366656,A,A,A,D,D,A,E,D,E,141.14825014581245,E,E,1
Jewish,-36.544818032587564,B,E,D,A,D,C,E,A,B,78.47098190324033,D,A,0
Buddhist,82.05713513346818,C,A,D,C,E,A,E,C,B,-12.148474515493248,A,E,0
None,-66.53255258604518,C,B,D,E,E,A,A,B,C,-134.48805461141566,D,C,1
Other,213.29486782425664,E,B,E,C,A,E,B,A,D,-3.4457055076712533,B,B,1
Muslim,64.93040978915376,E,C,E,C,E,B,B,B,A,41.088572958992536,C,E,1
Other,-85.80527170834152,A,B,D,E,D,C,D,B,B,46.059436054289414,B,C,0
Hindu,-78.6674497519793,D,B,A,C,E,C,B,A,E,-24.421641524853634,C,D,0
Jewish,169.1619287019057,E,A,C,B,D,D,E,B,A,160.14508993854088,A,B,0
Jewish,12.485214853834341,C,C,D,E,E,B,E,B,E,-5.48585747345534,A,E,0
Christian,81.81518222239166,E,E,D,D,D,E,C,B,C,-71.90885121080683,E,A,0
None,-289.9210465612283,A,A,D,A,D,E,B,C,A,106.34711362949467,E,B,0
Christian,2.5136383940064957,E,C,B,E,E,A,A,E,B,151.58554331116486,A,A,0
Christian,94.81027563545818,D,A,A,D,C,C,E,B,B,-101.30512427088689,D,D,1
Buddhist,65.97653793693969,D,C,E,C,C,D,D,C,C,58.41731079806796,D,B,0
