disabled,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Both,Other,8.897557787996279,256.30318019089157,145.80014115842107,C,C,-94.68425627741476,0
None,Mexico,-93.75181714952798,198.89229923342197,-55.03756354265374,E,A,-2.737601538547674,1
Physical,UK,23.403570133224562,-106.43161686977167,-21.568756220844897,A,E,-180.57932080451903,1
Physical,Germany,159.97768502243846,44.18582568367025,81.05943970369374,E,E,-5.547014805920656,0
No,China,-75.92377329399864,4.575768691112157,30.96380109856825,E,A,4.342870695347463,1
No,Germany,112.47082698632862,124.19063832662609,-36.86499982453003,C,C,-144.79746975172947,1
Physical,US,-69.32926253692584,-201.99218585536616,-46.57725753446177,E,A,-80.7336144041087,1
None,Other,50.57841986139216,-37.553786652388354,-114.65285607848432,C,C,83.60475670432838,0
Mental,Germany,-14.861899564040504,187.56258851365635,-39.51034353507606,D,D,129.3302089280415,1
No,UK,45.290878556974576,-50.0232899482738,66.1833905927025,A,E,-133.28817852410754,1
Mental,UK,47.40983853552272,-35.33197720583341,62.44328048481933,D,D,79.30587190436891,0
None,China,96.99979941527316,-42.701378168734294,24.52177495255351,E,D,-37.802873103893795,0
No,Brazil,-118.4674225907508,47.90163734731841,145.94140874877075,B,A,148.7777386352217,1
Both,US,176.94076371762378,80.65193095238187,-78.99904424348505,C,B,298.65245584433785,1
Physical,India,183.1276977384088,98.74592944959049,9.24126289800635,E,D,39.02724668060747,0
Mental,India,-46.230584191327736,-91.5041301116281,75.72942132020796,C,B,56.845196166992295,1
Both,Germany,111.0354885545291,131.07109269593013,120.45283388595803,C,A,163.27193530146496,0
Physical,Brazil,40.89404688576384,106.84187577699133,-41.56508927742234,D,B,9.247088608688417,1
No,Other,-97.8352054868825,10.163440629354191,-23.608679788789928,B,A,-81.7827490980863,1
Yes,Germany,37.52866425757654,74.85445072386649,24.731519093945487,D,C,-23.34289490305907,1
Both,Brazil,7.07827960205795,7.044134533761613,-91.90580224683545,C,E,-170.5450046480508,0
Physical,Germany,31.760386843084948,115.3475142017671,-148.15459552585673,D,A,-0.3977227026276058,1
Mental,Brazil,-62.22342465738415,171.3715135147144,56.05732016247941,D,E,-70.89200558376064,1
Yes,China,-82.82226465831488,119.25072775938044,109.41332279192424,B,C,-52.123288496025225,1
Yes,China,-32.300638311838405,-122.97400422995422,41.093035566284996,E,C,47.045970221797184,0
Physical,Other,-31.59765113314102,-1.233405440626584,110.40856681084212,E,E,41.98171136750829,1
Mental,China,114.60729735221975,-30.233191996654423,-260.9066972372303,C,B,-136.3546945092317,0
Mental,UK,-47.96134337658148,159.28030857619882,199.8511496985985,A,A,-146.15183541286086,1
No,Brazil,39.61544399846456,-31.139117955085194,-36.77476523045044,A,E,-94.76632104332346,0
Mental,India,96.58882279755942,153.39191103991618,55.95018248533725,D,B,102.31918335095689,1
No,Other,-142.2464993281665,59.72319503871355,54.4920266484467,E,C,180.02675002883427,1
Mental,Mexico,-0.4173326402623063,-94.2486866028876,-8.49373824492213,D,E,189.54996731765422,1
Mental,Other,99.78668331765891,-291.7815717341992,-151.71183735029544,D,A,101.99279834618224,1
No,Germany,305.35981530494087,97.90547343410138,-121.95870375338575,C,C,-31.090735430622185,0
None,Brazil,124.0524588293218,106.80065494635626,37.64221042864412,A,E,157.063165064295,1
No,India,-114.76493169546329,92.1466026392106,-25.233118240882014,E,D,-30.498658064564538,1
None,Other,-98.83223602517283,-75.78657052248165,145.47730283286083,D,B,-14.65331630995203,0
Physical,Mexico,135.1095495724444,-80.48969145230079,-33.464405683026435,A,B,183.1687670166175,1
Mental,US,-18.526924465833343,-76.99932966839698,47.77595789535389,E,E,3.5304384782654963,0
None,UK,122.00029981036955,-34.67858544594682,-128.59721294485476,C,A,223.1913754008282,1
Physical,Brazil,-42.918269479283325,3.2446397594056826,-107.99370781431261,D,C,-22.957184043380387,0
Both,US,73.76406360680843,154.31542039297597,16.272884625668482,A,C,24.435354945466557,1
Yes,China,-106.9502317898559,85.58598030320115,-29.918538151069928,C,C,-0.6767645018743319,0
Both,UK,-7.696354753827173,44.95230978430915,-49.97106564840341,B,B,88.33394409568861,0
Both,Other,31.798049746970282,-160.8595826862211,60.93144274997383,D,C,-154.62411984140098,0
Mental,Mexico,-34.869178936037905,-2.8909986388300424,-29.98344523964317,E,D,-141.97293163046248,0
No,Germany,-67.307261217661,48.45002359940989,-63.05248473370023,C,A,-144.39066283183723,1
Physical,US,-177.2252689942083,188.3033621068541,-58.596823960662356,B,D,12.905965224994983,1
No,China,-114.70869963489383,85.36307613287039,-39.46066024179073,E,D,109.22842078445649,1
Both,US,3.4034629887320795,187.57587426497355,-57.57908883847935,A,C,148.04567331501906,0
Yes,US,77.99894456208557,-7.185708248579154,-169.12698633007471,A,A,79.23744111689444,0
Mental,US,24.156605477019628,-50.92120382827823,95.95170455416758,C,C,-51.470695641745735,1
Physical,US,-103.15787601065989,-32.026383539504586,-0.43761289875861137,A,C,185.05896935667693,0
Both,UK,23.73560598003339,67.21612435028068,23.619155116510836,C,B,132.27977708601122,1
No,UK,-32.46540813445611,48.26471303280321,-53.75812941331877,D,B,119.92883084652894,1
No,Other,15.349668265764645,-25.925367393990506,-57.105087150412935,B,D,-41.93467667151336,1
No,China,24.950643081802156,83.66144533223878,-70.86492639682075,B,B,-168.2839293613933,0
Both,US,-161.61574013054206,100.74978263645944,-0.006597843732590536,D,C,161.7224916734674,0
None,US,-127.01909106730514,-45.168544969531325,202.23357880226857,B,E,-36.54058598519022,1
Mental,Mexico,-0.8549890477021387,-115.1809044842814,36.342759056817705,A,E,18.47337972155092,0
Both,UK,138.72177215599433,-33.96013981243035,-109.08585468524343,E,C,-73.17031136428143,1
None,Brazil,11.990926448212013,235.99278637614907,-151.532982413162,E,E,32.46244774844635,0
Mental,US,17.758114851298362,-165.56459178538853,-76.90177324603144,B,B,-107.5001861609381,0
No,Brazil,-139.59501858548796,-32.217015293751125,32.74651099066721,B,C,143.9657624497517,0
Both,India,46.42542825332153,32.33495011428826,-32.676368677881115,B,D,-63.27396323836609,1
Yes,US,-165.00435411664103,-53.10596223744666,33.9283320235708,B,B,107.32104587094769,0
Mental,Mexico,-50.873414909664184,-65.2736946304048,293.32128198062856,D,B,-43.13920411437084,1
Yes,Mexico,32.26824336862192,-92.16914299678504,-77.09339649139825,C,A,49.83327641976052,1
Physical,Brazil,-123.82292850220887,68.05071666049415,84.4967852853303,E,E,41.01164232657663,1
Physical,China,-131.84249662942807,-70.48249114281823,-18.829248105585968,D,B,-183.67641652358702,1
None,Brazil,-80.15410063943925,2.4585972588178824,-104.74735086545132,D,A,143.3332167588209,1
Both,China,-129.9143778784993,21.996607017925143,107.28291936392313,D,A,-78.80471962434224,0
Both,UK,54.8402674539596,-64.72840855791472,-45.70781458337823,A,C,33.519015602027736,1
Physical,Other,-8.903027857286201,125.48308674429806,-36.19457902954858,C,E,68.29970716140876,1
No,Brazil,3.2326338107722252,-5.6477660912531755,-14.658981572121558,E,B,92.97031312147057,0
Both,Brazil,-46.70820774180141,102.64830082259773,-22.779789000079028,E,E,73.90861084280641,0
Both,UK,-110.13551486500137,-87.54523497830165,-5.528478764119321,A,C,-63.119825879081425,0
None,Mexico,-244.84201696039466,-13.528501972019583,201.2023749718462,E,D,96.8057924819635,1
Physical,US,-197.29045879930862,71.67657804135749,-143.8462415656541,B,B,-120.33881314196341,0
Yes,Brazil,47.98955200513866,90.80144393085445,37.33075953455201,D,C,-30.550821552920688,1
No,Brazil,160.42027519585315,-54.37823077955283,76.15207895191955,B,B,-170.95599391044016,0
Both,US,-67.48280846999971,-15.583166465994214,86.6093486870925,C,B,-54.782114785960644,0
Yes,Other,-128.41750533819888,81.65799931891657,-81.7071704894336,B,B,-222.83076608301204,1
Mental,China,78.24658598483659,-19.06917642635461,68.96252740164391,D,A,42.380810127549594,0
Physical,Other,-41.69608773745655,-73.06878827406665,-143.56095071856998,B,C,-239.248892319018,0
Physical,China,55.9654441312285,-40.173023507678955,-48.50374484145827,D,C,-34.72939937992607,1
No,China,25.63646938525599,53.39321920823799,159.23718787867705,C,A,-79.72288064816874,1
Both,Brazil,-50.719718600444644,-92.57858442862045,-72.11767942160967,B,C,-76.27156758267088,0
Yes,US,3.779135472742009,-56.04244554196185,-3.678311379638899,E,A,55.71588565350256,1
Both,US,2.643054070815132,-72.56815291292952,-23.912470232084722,B,B,30.920274866393598,0
No,Germany,26.6794156265086,10.84674726604563,142.99895964767762,D,B,-52.363895031598915,0
Physical,India,-27.72412671668254,71.99262917404617,78.32919560845882,E,D,-65.17790234044816,0
None,UK,-86.59003862070367,-144.93793258540651,91.72290543247279,D,E,51.81918304708506,1
Physical,Other,39.54622833556715,-13.934482247101986,58.29224770907705,C,A,9.351559333739495,1
Both,UK,-191.28717506218447,190.75080552370383,-43.21401027595883,E,E,89.14211082260567,0
No,Germany,27.959546503406706,-274.4446547575801,12.295828169467473,B,D,106.18848629139899,0
None,Mexico,-41.47347080576156,63.49572426988197,-58.83967668684077,C,D,-33.70667822074089,0
Mental,Germany,-19.63522779292338,-3.7477829839969403,-64.11626405820392,E,A,104.804788233233,1
Both,US,28.252078337393794,-79.10793660612288,-43.27921507984346,D,B,58.04727545321514,0
None,Brazil,-17.323535386496804,-63.047192273691486,96.37151186003338,B,A,-50.50484306185501,0
None,India,39.36043599152348,44.55643286026338,-79.95490366330569,E,A,-3.093437477457558,0
Mental,China,2.301523264662004,-50.28857551065465,-28.630215699099352,D,E,-136.82682243355097,0
Mental,US,5.650552097292937,-247.79801635045993,47.89127320901159,A,E,261.91906263193766,0
Both,UK,67.22362961783999,60.606587472154686,-179.16939915620728,E,D,-44.13589427641643,1
Yes,Germany,-194.45000551605943,-144.31895445614992,83.91342959604258,E,E,-52.98648263494048,0
Physical,US,74.25953233685722,-1.002148694075394,115.49473983356975,B,E,78.99048563877386,0
Yes,US,-56.78079710066688,-280.21163259984814,140.8847694402651,B,D,26.221482475935588,1
Both,China,-65.44646569111988,-1.959283691022181,-61.415673874522916,B,D,-12.890606317811521,0
No,Germany,-51.39547961632063,-73.55285998708439,143.68393001372007,D,E,17.23217347250095,0
Mental,India,-146.03351496863397,116.5709757424218,44.64087318349576,A,C,-252.6138172598712,0
Yes,India,12.296996525431739,-103.38058164620732,86.17142125050468,C,C,21.21059349005712,0
Mental,Mexico,-41.36502948361868,-0.8474554493093127,81.18570418732268,E,B,-46.213864016299766,0
None,Germany,76.5506836768025,12.40213593388856,-41.489238407340274,E,C,75.11836594548532,0
Physical,China,92.08113381305306,-138.79854981601082,-112.91179301504528,C,C,-72.9505121873617,1
Mental,Brazil,87.39274240491581,-151.42799714019043,-140.9415465953535,C,B,-86.55802699614054,0
No,Other,-154.98517585319752,168.81911450811103,45.73507177353059,E,A,1.1988217441075422,0
Yes,China,83.65986439727544,254.77682972894286,163.3955126516946,A,A,-126.43166092486612,0
Yes,Brazil,-198.3963684714183,-55.96367995845755,50.93048293853204,D,D,-114.36961695499073,1
Both,US,-87.24306457007658,-2.873491299474985,99.1647691798755,C,C,-58.011317560540476,0
Mental,India,-87.48535257978169,-0.9752807891559079,-36.63801393995968,E,D,-19.984221555529018,1
None,US,31.927077880692195,-213.06268692005844,-240.2534717041691,E,A,-51.02214537891706,0
No,Brazil,-43.62267687846454,-2.9257427078052083,30.59474050832553,C,E,-183.77470391713945,1
Yes,Mexico,31.157358705913534,29.49353639976428,-16.414911493692422,B,E,99.38610338176369,0
Mental,UK,61.691092048681874,-23.288950137150497,-125.43270702860563,C,A,-208.13067614275286,1
None,India,-176.6768797958008,173.8562495141614,-113.16157637092883,B,D,6.718004688582601,0
Yes,Mexico,-32.6825203004698,16.1167323641933,107.24080751044633,B,C,-50.61745825919138,1
None,China,93.65849639920818,18.563406571206933,-70.28705087519867,C,A,-42.002639403560124,0
Mental,China,129.43185954780182,57.1853849064227,42.26118061376628,A,D,-14.96929819807113,0
None,US,40.2166687107999,-56.71095312587933,28.33176437402637,A,E,-4.003952398562731,0
Physical,US,2.3556335672732063,62.68632308755235,-71.91160393222795,E,D,57.95135875591678,1
Both,Germany,-12.162458896490259,36.918587760786046,122.0356920396569,A,B,-33.29052637922496,1
Both,UK,261.20139296591316,30.49610683181961,-126.1441864723497,E,A,110.10308789660768,0
Physical,Brazil,-5.88017132360506,28.084138579418884,-3.572065541462229,A,D,33.01575005827551,1
Physical,China,-89.9788607046797,-194.17132089656874,-12.034936459282267,A,C,65.43253869470716,0
None,India,17.240823882337516,87.3252592749596,-37.81169927047168,C,B,-200.26517104296778,0
No,Brazil,127.85451790613327,-74.61600570230735,88.20561034924751,B,E,-193.13906860784712,0
Both,China,52.06116643003941,-31.183832566901742,90.9341547897235,B,E,-32.757141266509066,0
Mental,Brazil,14.519340257076385,-164.287547560558,57.28965857684041,E,C,187.79717290844243,1
Mental,UK,-57.550812532043416,77.79573225970134,31.453292214001294,C,B,-58.791052266797806,0
Physical,Mexico,188.5358734970268,-62.926538188211836,49.09032411946511,B,D,-61.4768603078533,0
None,US,-166.43556701437961,-19.181235334141043,-164.6961478595213,A,D,200.22343916261985,1
Mental,India,-43.159663033666895,14.171112066932675,126.87793228259932,D,A,-17.08185490839342,0
Physical,China,-46.16940526413947,64.75216173150649,25.279398578970962,C,D,78.89386797687004,0
Physical,China,56.34752344287397,53.802627100171755,-9.40608485401765,B,B,34.51180594618974,0
Physical,Other,12.26701960847901,-17.978513253824588,33.5682763949737,C,B,-0.2852526533776502,1
Yes,Mexico,141.78812881954005,171.88597577835637,114.9665399237614,C,C,4.030785783086897,0
Mental,Other,-60.6694499976337,17.50814246262806,48.62060933805857,D,C,112.07345980988272,1
Yes,China,-184.0085492865743,-179.14697893482247,182.66322045554034,E,D,-98.04558917506509,1
No,US,-212.10796804457453,-73.72354932027784,-139.95153708549083,A,B,-213.90259080710493,1
Both,Mexico,-42.87097145758528,-26.12231304852108,52.28577138253162,E,D,12.28303627976111,1
No,Brazil,-48.133896642447006,139.73595653423004,-73.5800830591546,E,A,-49.37896814441503,1
Mental,India,32.99161662603877,-91.79842733688182,113.13410270394289,A,C,-159.31137185808774,0
Mental,UK,26.745557668121496,-48.51898855616895,5.52906922693216,E,E,-147.94758674936915,0
Both,UK,-82.92075996103954,45.7713053840284,52.65280926342308,E,B,30.49472558529741,1
None,US,-77.53364501760484,-151.18282387312723,172.73467540453578,E,B,-63.75828268152816,0
No,Germany,230.11060540724273,-79.68757922972975,12.141720842080948,C,D,72.95860576937653,0
Both,UK,-85.28556489025254,-22.199250624920218,-26.439696391000357,D,C,40.61588224319973,1
Both,US,-45.13382313604718,-33.418053398487444,-33.15431775071389,D,D,-63.22953004370765,1
No,Other,-49.86544762419944,-19.192030904541753,34.46558496507142,A,E,-26.051607601524278,0
Both,India,-111.00197638029836,-103.96769262964476,73.12547966592821,E,B,-48.58280344070618,1
Yes,Other,117.25883688217348,-114.68779905116043,60.191177193437305,A,B,60.5778135284641,0
Physical,Mexico,10.240061684085756,67.2529139952479,184.4338184279247,D,A,38.79188559451463,0
No,Germany,0.21410961340918075,-81.86831548849256,-24.237478735430997,A,E,137.27932376044626,0
Both,Brazil,183.08711010948437,42.18118264561462,9.237638738516573,C,C,-49.278975797999244,1
Mental,India,-80.13516537688237,-106.954007714386,-46.44453677798266,B,A,-46.1561089190935,0
Physical,Mexico,105.33271898537777,-3.690850656758139,0.24719157673810704,A,D,122.61832294851602,1
Mental,US,-124.18912020518998,204.03820248458908,5.158560643254101,B,E,32.59676656048987,1
Physical,Other,-72.11720638049708,-50.61181717963942,-102.84260066795838,B,B,-65.6540566710473,1
No,Mexico,57.2630297201597,-87.44857004653223,102.41349574335119,C,E,3.442439267932597,0
Physical,Brazil,113.57714160417798,137.0950069083002,135.1226651007039,D,A,69.15348055871176,0
No,US,-188.1385217982804,7.076271157730117,46.98874468596917,D,E,130.0068753754483,0
Yes,Germany,26.961230541561104,52.04870367893699,-12.006048961834534,B,C,80.23504680903693,0
None,India,-111.1866382238929,-84.63842180872186,-33.08430856420708,C,E,-126.26154074607523,0
Physical,India,123.10851315700614,114.00574753739461,-15.30148157232986,E,A,1.554982175943941,0
Yes,Mexico,188.01194169690797,29.47266090288195,25.900173983669365,E,E,-110.6664330336525,0
No,Brazil,-156.56161259515216,90.69561030575001,109.77776524310458,D,C,176.53151376844377,1
Mental,Mexico,233.2506244166148,-110.46930313197916,33.48581302141239,C,D,-8.749089081431817,1
Yes,Brazil,-16.401241456572688,-0.1419405896777962,94.14128957626698,D,A,186.91349983939492,1
Both,US,-51.74368785223673,115.70048499895047,-89.14342734506619,C,B,27.122228821857476,1
No,China,-10.611871480585211,-80.24917841481319,49.94609256994887,B,B,-10.309052662583639,1
Mental,Mexico,16.816752769026948,80.12623695064839,-41.4334871751359,A,E,-182.23439823834696,0
Yes,India,115.34084337523902,34.0916413635463,-20.152679287560005,A,E,-8.354130881268356,1
Physical,Other,56.601553962700876,115.17193920584515,-73.7623605448868,E,E,-91.98090867239145,0
Yes,US,2.3496752440826167,3.1843188723686904,-24.84164731018229,A,D,49.49647430392508,0
None,China,140.8438815663188,-24.03777045343941,-2.28342608336578,B,C,9.799964924115509,0
Physical,Germany,-48.39795090766265,108.65011270715492,108.1045628411792,A,D,-98.31246193290613,1
None,Other,-1.3713510744497965,-86.98667777923538,-30.181895942028724,C,E,56.714340694578716,1
