Nationality,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Other,64,-20.753519131867833,21.730651920662197,C,D,D,A,C,-66.61281083734859,B,A,102.31535407128958,A,E,-39.89249090135713,E,A,134.54473658213843,98.36121673221972,0
Germany,61,176.62665832084357,-113.19244489186948,A,B,C,E,B,-52.54048795160116,B,B,38.18410693460849,A,B,67.33655241620592,E,D,249.39668729574365,-144.92598614196712,0
India,86,1.5282820065033689,-48.64868106205452,E,A,D,A,B,-43.366057735194325,B,E,208.32473320338002,A,E,-68.63621064181349,B,A,67.08507233000388,56.36399359327244,1
US,59,47.96814082158112,29.818051321508992,A,B,C,C,B,42.91938675146841,E,C,79.59813512743177,D,D,-13.085443811082294,A,C,-29.742076671881453,43.92794199000198,0
Mexico,51,238.62891175190452,8.928405054657377,E,D,B,B,A,-54.639443314791514,A,E,-65.3430818529056,D,A,-43.25382734565856,E,B,-0.7994136381017356,-27.068007356891364,0
Mexico,23,-37.510505985998435,48.86226143549639,D,E,E,D,A,-169.3867560228164,C,E,-61.59712789299516,C,A,-24.08541164844235,B,E,53.33951002273114,-79.41258194147302,1
Brazil,92,-0.10900400996923057,137.9357510731717,C,E,C,E,A,4.986970043549384,A,B,1.3047044066841473,A,D,26.40067279464341,E,B,13.433438575141073,-82.6777642942721,0
Mexico,20,-65.26822229973125,26.998623034328094,A,D,D,A,A,41.002351301459704,A,B,115.1848752171646,B,E,174.14252642252,B,B,72.9861973187704,-201.9596341012425,1
China,19,140.1328993337694,-47.761049586348584,B,E,A,A,B,-10.14553315582963,E,C,-127.42832864684685,E,B,-57.85263919851491,A,E,-4.225348233668125,138.3900024734395,0
Germany,39,149.83529275380005,6.588372958063182,D,C,A,E,E,-26.172377616650706,E,D,-109.87368356280037,E,B,-17.992316431685563,B,C,96.30778625924539,-71.48705449467838,1
UK,54,-2.6360098521655746,-62.734236677225944,E,C,A,A,A,77.89303569943965,D,E,55.552101969899596,B,C,156.4037465693906,B,D,-291.2015609281163,-19.966979135860303,0
US,34,-15.976931971203372,92.49590371349326,A,E,C,D,C,-83.49900181672241,A,D,-125.85080697838214,D,B,-60.86353431317243,D,B,-114.56369895726237,14.95297973208651,0
UK,56,9.571876762098515,-119.50000083647862,C,E,B,D,D,32.54917976056345,B,A,168.16377235529117,A,D,68.48970862899843,D,A,-44.69954652437785,-112.56299049357321,1
Brazil,68,14.212901042674869,-57.67284885249757,D,A,C,E,E,30.551408024337928,A,B,-179.3638739142146,A,D,119.24670121481329,A,B,-125.28269650568716,-1.31736295655089,0
India,44,-18.951782787180385,141.2067610023773,D,E,A,B,D,-20.46996723767759,E,A,-126.4575346445529,A,E,49.38563572029696,E,C,111.92998997173791,-106.38379338290069,0
Germany,20,154.836168010614,115.1738953556627,D,E,A,C,B,-84.57022071551091,C,E,23.104336464449908,B,D,94.14566577995181,C,C,-7.067847952190479,-26.917596537526382,1
Brazil,79,-14.791746112064466,88.08629305724493,D,E,A,E,E,-53.18306139513916,C,C,14.54974293128507,C,B,64.00625184253707,D,B,63.59479395199349,-54.188327535655056,0
China,30,-106.79047375767045,-1.826758074488199,D,E,C,E,E,3.7112999591305833,C,A,-3.8087463597625457,A,D,172.5729826525946,C,E,219.74798056976573,61.87367566978336,0
China,94,-97.61129987009285,1.5262257618610235,A,B,C,A,A,-48.78167970872781,C,E,-41.42576154143174,E,B,-143.93166186714245,C,C,-103.00682743866165,-129.90394776060072,0
Brazil,38,272.7422627854069,-135.14857752713652,E,D,B,E,A,95.58589172869098,B,D,-82.3368827066481,B,B,163.34667241820375,D,C,-198.24238598380677,128.1383442690266,1
Mexico,21,-171.84026188697402,-11.477143293276445,C,A,E,D,E,-122.20325451863889,A,E,-1.5620142541997915,E,C,61.158362530315266,D,A,-102.52936520490348,-207.02611183043516,0
Mexico,44,-174.41627724193128,122.23782900572195,A,E,E,A,A,-163.6768290757424,D,A,221.2338107404204,A,A,-157.42497340703906,C,B,102.26252161724317,63.92623667570141,1
US,51,-61.545164256949526,63.78329892902379,B,E,B,A,A,-0.5862913136939054,E,A,-48.63562062210474,E,A,99.53815894691672,B,C,-72.72631438120695,-302.7185989005425,1
Brazil,62,-41.5932624129339,-81.77517806053375,B,E,D,A,B,-184.83010811818704,A,D,-178.8656487057503,D,A,50.190765348758724,C,A,-132.55374061189107,3.4230223354112916,1
Germany,48,12.15889329517545,-16.798612264262346,E,A,E,B,D,95.38318444133131,E,D,85.17284155577474,A,E,-20.929270410376812,B,B,76.50204535816258,71.37911552089105,0
UK,89,-98.1009661436299,-34.70900537673368,A,B,D,C,D,-44.644305090306524,A,A,79.69076075944946,C,E,101.58399546363945,B,A,-105.61878854637938,-108.4900507690671,1
India,97,-37.23963435600663,54.57179318584886,B,B,E,D,A,279.6125711166406,A,B,-39.61314385579197,B,B,2.722529065513707,B,B,105.5615732113957,15.87574049072305,0
India,32,-86.69288543497832,-57.38065372848745,B,D,D,B,C,11.376858168909228,B,D,24.122777967590288,C,E,175.48870335463496,B,E,-138.72148878439455,67.04793557449119,0
Brazil,38,-157.8899771113838,-86.11116236759975,B,E,D,E,A,-128.68554994024407,B,E,-21.131906249590497,B,B,50.45011635249649,D,A,-29.556909519869336,-2.2231813448051176,0
UK,77,131.50758601553915,6.683691054880027,A,D,D,A,C,142.37408314113893,B,B,-68.2888796879626,E,B,-27.939730780600065,E,B,29.450210649362386,-101.02591192433535,1
Other,41,39.48638512377562,7.00965706776224,D,B,D,A,C,-2.952879904761692,E,C,-0.16041895183716298,B,C,-88.20742280948069,E,D,-19.595891738149398,36.32505492149157,1
China,72,-40.94564507671359,-30.379557621697757,A,B,B,B,A,-5.332129703076587,A,B,-142.03905865675247,D,B,114.90978953286253,A,B,26.868617907786568,165.54731970111948,0
UK,39,-147.2169648124045,96.90212080728303,D,B,A,D,D,102.3489309268043,D,A,138.503631801249,A,D,-110.27601281588552,B,D,-93.00089314521189,-35.49124068175967,1
Mexico,18,-74.76762218259725,201.2383895415448,C,C,C,B,D,-26.170100635920758,E,B,-47.73834076006461,A,E,162.43346776939785,B,C,86.75796247911885,37.415205605607554,0
China,90,-21.380781419191294,81.80833417560316,B,A,A,D,B,-164.03267596981007,C,B,-129.38320205018704,B,D,-129.69621269403927,D,B,-13.729676140262285,84.74007225837062,0
Mexico,52,-31.350832427943615,-29.06778081353172,A,A,E,D,B,62.36855994755517,B,E,80.52214921706506,D,E,-163.1327549179218,A,A,30.73625982501956,63.729441301100834,1
US,79,-155.7573825396756,164.8660735940712,D,D,B,A,B,89.51759688883376,B,B,48.08865545194537,B,B,-192.4789433300435,E,E,-37.73994647098048,180.86821104358933,1
Brazil,20,46.25693243399257,6.938232490029213,C,C,B,A,B,-20.929038884941274,B,A,41.3027203215778,B,B,-55.725726480936856,C,E,-7.997453450926622,-83.98109796293421,0
India,34,-25.688542291471105,163.91892274929978,C,C,C,D,D,68.783253954821,E,E,57.78985909657685,A,B,2.321109379307025,B,E,-76.10288080966984,23.978121916499617,0
China,84,0.13092679009620553,35.71010774513942,A,C,D,B,A,-133.43208418054334,D,A,17.839211224301447,C,C,61.911453759993215,A,D,176.34139617698168,-84.4584706971101,0
US,65,28.037368755157804,-136.62289282837074,B,C,A,D,A,-59.48339356438777,B,A,-183.88262811729,D,D,94.50759261870921,E,B,132.75778321307374,-29.6695487911672,0
Brazil,91,40.8082118825662,-97.69575200600138,B,D,A,B,E,-71.81176554263097,C,A,-57.569187761060924,D,A,21.032819061051136,B,B,185.6867683255498,-19.63828701832001,0
US,69,-37.40702680468521,5.349016949062976,A,D,E,C,A,-74.40362961985501,D,D,50.59194718478275,D,A,137.18807677688162,E,D,238.9943710759524,0.6194423158023712,0
US,92,43.57347234387823,-28.802027834249895,C,A,B,A,B,55.8355415306669,E,B,93.67094352658097,E,B,181.7270407388762,B,A,-1.5899915125127075,124.7151308194963,1
India,20,48.59920015993669,-0.8486661709141683,A,D,B,C,B,-63.11984276325171,B,D,-71.70571309044814,C,C,67.17133090153733,E,E,108.39606099424175,176.57467374352362,0
India,96,34.14129540432192,5.837546036389394,E,E,A,A,A,-2.7210361272260437,D,B,146.76113129166728,B,C,68.708659098206,A,B,-70.87026500698124,44.494876591164136,0
Germany,60,-12.619874713326269,66.33477431841176,B,B,E,E,D,-89.74998075687999,B,D,-99.37963973883053,B,D,78.04055254187224,B,C,-10.906108092539496,-2.248081044355735,0
UK,94,66.33647248212561,-134.46205937219517,D,D,D,A,B,203.11491286463922,C,E,-7.074468010500228,B,D,68.5474105443245,C,A,-36.786937337391436,65.60105674703853,1
Brazil,88,-113.84233651248694,-162.3961855135517,E,C,B,D,D,-18.509183849194358,A,A,39.51194029418556,B,A,-117.57543716637446,E,D,-150.86556782899626,-90.36925334502138,0
Mexico,29,123.02131613433983,40.369236481283146,A,C,A,B,A,-2.3539177836980727,D,A,-102.18932113121568,B,C,-13.086765316009188,C,B,77.33609053647103,-68.45633851594869,1
UK,54,-56.020415747967036,14.587937881030122,E,D,A,B,D,-4.611018231873377,C,C,-22.54389975545144,E,B,-173.49074197951478,A,B,-61.25109699852016,155.7557062877033,0
Other,37,-161.07906115119093,65.00913857228,C,C,A,B,C,-15.542398561565962,D,A,47.98193852610283,B,E,33.820290395676764,B,C,-59.44745327562151,66.79380851791846,1
Germany,45,79.54536891411198,-24.453988155505975,E,D,B,A,B,-43.422531599187906,A,C,-101.79956235056808,E,E,56.986225682218695,C,A,-132.87129461659384,-57.06804695075132,1
Brazil,85,-162.6166377283353,-69.45368758706714,D,C,A,E,A,95.41747467469348,C,D,23.34536967373057,C,D,-27.2414880931306,A,E,153.51887725964258,53.39949162221473,1
Brazil,48,-6.941319992013664,278.3825061169801,C,A,D,B,A,-22.607541767698336,A,C,-157.61570798295043,E,B,165.26900527249973,D,B,69.0295571993324,95.14965213042044,0
Brazil,40,110.43546722439326,-145.36826374146366,E,C,B,B,B,76.00297741948509,A,D,-100.25218971343959,E,E,48.79653492389749,E,C,-162.85515139759931,-99.38038578830108,1
UK,53,-10.832412324133225,-45.7879508061929,D,A,A,A,D,-82.21891661258837,D,C,-61.794950556339124,C,B,41.02827090193988,B,D,-49.856652421793235,-161.01609706171445,0
India,70,56.658517518075435,-199.50810857166826,B,D,B,A,D,-177.16056308378108,D,B,-80.26296993801618,E,E,107.00651757244155,B,C,-117.66468845691873,-55.820502558476804,1
China,99,-49.518192951330256,53.884917755072,E,D,D,C,E,19.482096190031537,E,D,-32.63579874942328,C,D,-52.881781198855016,B,D,-4.54815165982473,-93.6558469174099,1
China,75,-102.57310664650217,-114.2767019013325,D,B,A,C,C,-202.43972664938804,A,C,-27.328167211747928,D,D,-36.72114426338817,C,D,-27.585520482647187,-91.8689221668623,1
India,40,1.3202292914117377,-50.209079821477,E,C,C,E,E,25.61076083633047,E,C,-47.40293846412616,A,E,153.55376787481305,B,E,52.55906059312947,-143.37287883672408,0
China,97,-137.12406606348097,-84.75553654017112,B,D,D,D,D,-68.80970673154212,A,A,8.842189790615206,E,D,97.8426281422916,A,A,15.234877377059291,0.9526290205163863,0
Brazil,85,0.12033568084942607,26.031504739315388,D,D,D,A,B,4.110424765511166,E,B,138.83394123793408,E,E,49.50640782304032,C,B,-123.70274280548814,7.65862239058128,0
US,33,-116.50816859537937,-50.378140391669604,E,A,D,D,A,31.636528677722538,E,D,170.1610910011106,D,E,-55.66227104060388,D,B,-57.92682348376227,-151.77382479220205,1
UK,59,-106.1913783086444,131.06479361400568,A,B,D,A,E,83.1595992882283,C,C,-30.359810072878133,E,E,-13.823756788376299,E,A,39.51894666929074,-31.864542603547243,1
Mexico,66,18.10241230294284,98.41918680973343,D,A,D,E,B,-56.00083435047186,D,D,-10.766747132227575,E,A,-135.54959393319874,B,E,29.695245048487962,-119.24585076635658,0
China,55,-130.16962430526812,89.51634985476302,C,B,B,C,C,-9.850641353955037,C,D,136.6877867938391,E,C,-34.50604527465341,B,B,-51.528383090165775,175.5938639630039,1
UK,59,35.2414417373188,-20.050254922013465,A,B,D,D,E,-2.1526044043502117,D,B,106.95943195122042,B,A,35.097872969849426,E,E,128.28298714993622,92.45410442920098,1
Germany,45,-28.37940010276041,87.45474722206984,D,D,D,C,B,49.32334632433286,A,A,32.678596068402584,A,A,-202.60103935978918,B,D,-5.477567813418983,-49.451361139971986,0
India,33,-91.54437947917157,-28.990130593051607,A,A,C,C,B,259.5147711966353,D,A,236.92624366132483,A,B,-21.584121119885648,D,B,-24.480158441982127,-90.88885561652049,0
Mexico,45,90.36085711455637,110.18310767244937,E,E,D,E,D,-200.11027976411984,B,C,28.636265776281196,C,B,58.52941469274122,E,C,108.78953569086829,25.148512701097914,0
Mexico,30,-24.54068674915853,-35.34980179177217,E,D,E,B,D,10.87077802193947,C,A,94.56688856331569,D,A,-6.097570937481718,D,E,84.1488259281064,116.34346370089258,1
Germany,28,58.72603556738739,-34.741009436632574,E,E,E,A,C,60.506782122403855,A,C,-138.51511881777685,C,C,54.302663122493314,A,D,47.6691578774412,-172.55077655588047,1
China,97,61.55815453067345,36.553373007883074,B,B,C,A,E,-147.86893548493944,B,C,173.9108439553362,E,D,114.12100478767621,A,C,37.7754604858507,68.35936721366657,1
India,32,-12.540635038756722,87.38803529537529,C,D,E,A,A,81.0302785758859,E,D,87.48528660812042,C,B,-53.294677081166,E,C,76.0521034206072,-62.03829420072587,0
US,88,-20.95875522079598,-4.975328898625106,A,B,D,B,B,110.39143587539843,E,D,-31.108074567753892,E,C,48.342802264289055,A,A,112.43930362921637,-120.75321079245455,1
US,41,8.557068639500246,-50.72599159525605,A,A,A,A,E,-93.37772063951813,A,A,-229.15399863758375,C,E,40.317671628995704,E,B,57.89429941694766,-4.625721749495002,0
Mexico,98,137.68563243107116,53.583986157242826,B,E,C,B,D,-81.22016331453554,B,D,-22.44505040292658,B,E,-42.33773018615345,B,D,-142.51634308378948,-20.194597900727732,0
Germany,50,45.69646082743893,63.950920013203394,A,C,B,E,C,144.79825477325423,B,A,-8.838929045068959,E,C,-44.540678667005544,D,E,-16.981676473615103,-4.181094230686176,1
Other,58,-156.5401028897331,-33.75004812744811,E,B,D,A,E,-4.0772686765895845,A,D,-92.86992059706185,D,E,-237.10066382046975,A,E,-69.12462550084872,101.6958644354024,1
China,40,-9.58953476937693,179.7797869236733,D,A,A,E,C,-94.05440561746732,D,B,69.26740918408495,D,B,26.80660729226812,A,C,-97.86365011262815,-62.4848311339715,0
China,62,89.58126122112607,12.0814679841069,B,E,B,D,C,-60.778951926683746,D,B,138.10723626193558,E,A,-136.47267049429888,C,E,-82.52062520696062,-116.05342697822496,1
Brazil,53,140.8932204381532,135.25828292248207,D,D,C,B,B,-167.70343777113973,A,E,88.45190580143372,E,A,-71.31663935552008,A,B,-101.9817115753586,-8.371884790741932,1
Germany,78,-23.924164863732646,-111.65960363665597,C,D,B,C,E,-13.608145534047694,E,D,-18.66163382739685,A,E,55.99702412847074,E,D,-120.88395477689122,86.52964914676458,0
Mexico,37,-182.65421527202787,-8.092182336407767,A,C,E,D,C,-106.13557005679573,C,E,149.38605910885468,E,A,18.86123590192512,C,E,87.02927206251616,-100.73282289736679,0
India,67,-0.9246165221434524,-139.82511740547488,B,B,D,D,C,40.97271195319745,B,C,-187.1373418659634,E,B,2.9948969518482986,C,E,-63.14933107164844,22.578916882918676,1
Brazil,80,102.90016266468794,-156.18501224969714,C,B,A,C,A,-132.2048698334246,A,E,-69.61872107910936,C,B,-59.109645514342056,E,B,-35.538774484245934,-9.674363409913903,0
US,57,-24.688667425361626,75.70927146150461,E,C,D,C,A,63.58435992371384,C,B,84.57615466853848,D,A,-8.732713624035961,A,C,125.334680000962,94.06975473257954,0
UK,51,-38.187960344011266,-52.863507893071,A,B,C,C,C,96.18233132196083,B,D,-47.72867450070787,B,D,-52.32716414796864,A,B,-19.383288060936085,-50.461093440602276,1
Germany,48,23.43370027743941,39.65384654534834,A,A,D,E,E,-81.78120875429363,B,E,-163.68399184535548,E,E,-119.27004233359048,D,B,-94.81167880037925,77.25983073036993,0
Mexico,65,176.04627721607721,97.90758260599515,A,C,C,B,C,-139.7619285782414,B,C,-1.3876035126877782,D,C,-45.81241403399526,A,B,54.124200377261744,48.315505818790314,1
China,40,-16.183403245506458,135.46638648102856,E,B,D,C,C,201.86975236644628,B,C,23.558031082695187,D,D,-38.284719188133174,B,C,-26.796949581905604,-51.99120818674239,1
Mexico,32,-39.902124273916044,88.1430776145052,D,A,C,A,C,-196.18321025622413,E,C,22.00383144119288,B,C,118.29294105089116,C,D,-78.39927697306064,13.263373806495121,1
China,29,-134.34849665114697,155.5092081922702,E,E,B,A,C,-151.6573675309929,B,E,-191.65781027919473,D,A,-146.38535059444712,C,E,199.15092879194668,51.03171760609195,0
Germany,51,121.6171371201145,19.247645426441846,A,A,B,D,C,-134.72767100042702,E,A,14.063129081574676,A,D,-117.1181262718663,C,D,-12.220174759236087,-88.09313436184773,1
Germany,30,-37.76450661755975,78.53343200630374,E,E,D,C,A,68.34649373483693,B,B,-90.84053417967817,D,B,-16.672688764932328,B,A,128.40922942905235,130.17114564841563,0
UK,58,44.70189266432582,-46.64802321892378,A,B,C,A,A,72.95444779813522,E,E,78.89350717082351,E,B,73.59461091268163,B,D,-81.42063510287288,-15.587818416308988,1
Brazil,47,-18.042007583749072,105.42270606083368,D,A,D,B,E,-189.6806057819105,B,A,7.017626305744744,B,C,95.14076543277034,A,D,70.13445318034803,50.32484911987785,1
UK,53,4.204948628753898,-74.09995162710355,A,A,A,D,A,-108.05396673436383,B,B,-132.9098415645546,E,D,7.2285150108211305,C,B,-90.13718793740529,156.955568354553,1
India,49,87.24860077557864,-24.881457462214264,E,E,B,E,C,-44.55663614534645,B,E,17.570253814033386,B,E,140.28223231370444,C,B,150.38471348158552,-175.95746053659067,0
India,42,56.41080894564708,47.640950524195816,B,D,A,E,C,72.97589557817446,B,B,102.9346092978792,B,A,-72.11579094760248,E,D,-171.44107579996196,-122.79108049064982,0
US,59,124.80884087099476,136.96033626810586,E,C,E,B,D,35.1410387419849,A,B,-62.5815431028956,D,B,190.49156662502645,A,C,161.86142687489743,-44.23412450074874,0
US,19,5.626870272157161,29.971353967491982,D,D,D,D,A,-81.94138528822027,B,E,195.6987781593243,E,E,44.50780584084518,D,E,57.740545550111285,169.0293815458633,0
Germany,44,153.97562308167406,192.90662102091414,E,B,D,C,D,-25.641093004297378,C,A,-235.88576255666734,E,E,234.45945467476915,B,B,-32.26277716452077,31.907529521347396,0
India,53,51.8477464371074,-165.57739733682493,D,B,A,A,B,-109.28910421001403,E,D,-26.589763216307123,B,C,-95.54422637899948,B,E,77.85982650275811,-260.3959753514806,0
China,98,-142.56759624268452,-18.082057513134917,A,B,E,B,C,-73.11605666358132,E,E,-41.26091434935635,B,C,8.981572208214194,E,E,55.99877143610216,-155.60919241526383,1
Germany,76,-57.473909484881666,-12.941404725664832,B,A,E,B,B,35.69005870471712,D,E,-163.2387848618168,A,C,61.01411067121805,E,E,-105.43877112864021,93.61933722830852,0
UK,93,2.0282628352785737,-271.03817798391464,D,B,A,A,B,3.3005439164103,A,E,117.85044156137158,C,A,-91.44229097475602,D,B,-60.37558212898719,16.799671914579772,0
India,89,70.29515876558857,138.2297781222189,C,D,E,A,A,167.58695777399154,A,E,-144.08930688139557,D,E,62.61637608242832,D,A,97.17515399959524,28.18235763073549,0
US,64,-86.1697237883194,-25.127321973088172,E,E,E,E,A,-6.446320078296744,C,A,20.928142954931673,A,E,-15.82988419877481,A,D,-56.32013959837108,-98.97044237746807,1
Brazil,42,-72.48366091834045,-31.035062407025578,E,A,C,C,B,-5.936697054800579,C,A,-34.93651004480196,B,A,75.89630096047112,A,C,140.30188745952725,-7.004977227553444,1
Other,97,89.52145056525922,149.44462867269547,A,B,D,B,E,35.93958571452395,B,D,-97.13518673757629,B,A,180.2949592325986,B,C,202.95281541856758,15.460208186912903,0
China,41,126.61904352024635,-135.61240497853518,A,A,D,B,C,61.778146248113984,B,E,-60.19076849192854,E,B,-36.56327002083231,A,E,46.854962413669234,-13.379191414864788,0
Mexico,48,70.55364201206301,-37.2816287958567,B,D,A,A,A,-52.968049743953515,E,D,-74.51688747488852,B,D,110.96237229440071,C,E,-76.50365891171177,77.78906506635738,0
Brazil,30,81.32496513220943,-59.608353374130765,C,D,D,D,C,-98.03466104966711,B,E,-6.722891849184679,B,B,-148.52845653361902,E,A,-89.51043491783211,53.33856387267737,0
Brazil,20,10.765318514333599,13.367805075239882,C,D,C,A,A,-179.4297203585285,E,A,85.55172613053935,D,E,117.62410165908366,A,A,65.29053626263128,118.52784091593247,0
UK,31,134.850354509641,118.81412868947186,E,A,C,C,E,-28.88606955138841,E,E,-198.52721233928384,D,B,-76.91607648239881,A,C,126.84307357906468,118.58191228787378,0
