Gender,religion,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Non-binary,Hindu,Mental,185.59392716235126,67.4146727417925,D,63.47137815593832,-169.95578623699294,78.49625006286492,1
Female,Jewish,None,-37.87783225930424,-93.4338234641356,D,-25.043917379508063,-87.00872498150993,54.15700278810438,0
Other,Jewish,Physical,45.980991301486426,-35.55638601868514,D,-132.29703084022805,-123.9418009168321,15.462072588674866,1
Other,Muslim,Yes,61.57965774439902,-165.08971478108745,E,-24.2253652790023,94.00426649072365,-3.148040538697562,0
Non-binary,Jewish,None,-31.701878660874854,78.635677489775,E,-71.62987474533406,66.31119478785588,153.4011984472503,0
Male,None,Physical,-7.1946501785817585,94.27699089363372,A,-28.016324598604093,175.17399634595668,-28.059282556523396,1
F,None,No,-14.057607974052003,8.345665940628773,D,-21.559789676129785,-80.1008721416246,-14.511867164146954,0
Non-binary,Christian,No,28.650242838115748,-89.98700368503282,D,-47.225653725817544,46.210024205171244,27.81489225928682,1
Female,Other,Both,19.329739602134335,48.16261970830838,C,59.28105212717887,219.42988050606434,-95.62769031886452,1
Female,Christian,Yes,-9.836324168968481,-298.9864792403249,B,74.24366382016045,-32.8852550659344,79.63757515185395,0
M,None,None,128.8544019514697,47.07607683900879,A,192.95659593663808,-237.996019192989,-19.988276646765506,1
M,None,No,-72.99812884994314,-48.52820773519825,E,120.7635129626411,-164.6979470533927,-21.424146086629893,0
Female,Hindu,Yes,12.279535085294704,183.59780233452992,C,-53.64944640363555,-27.72939422055708,83.92627022518016,1
Female,None,Mental,192.20572649932285,122.57923599818736,B,111.45202566082715,47.10292723024242,-26.808965256974034,1
Female,Muslim,No,137.00187662522717,-51.58353579722694,C,-38.671727548905736,12.748928152102904,-6.981871249598084,0
Male,Christian,No,-156.14333357918036,-241.26554111966288,B,118.5624350633222,-0.8332867454212677,33.87148028307871,1
Female,Christian,None,117.30230285679714,-57.56994978980746,B,-52.73846422949998,9.677444052784107,-104.92460963905714,1
Non-binary,None,Yes,83.50909264542268,-191.87673434984646,A,-25.955523144502223,308.48404302650715,112.48518576543563,1
Female,Jewish,None,22.28387017060605,-125.16853469495972,A,178.6279622842903,-84.37827623415855,37.3085693344263,1
Non-binary,None,Yes,48.79776323692769,97.5753866591462,A,-55.7470432409664,-22.01484960290945,134.6465893567553,0
Other,Other,None,-46.41786011611562,-42.9348378388162,A,46.89950700410753,63.64025371368843,63.50694966351218,1
Male,Buddhist,Mental,-6.758891313999895,93.4542883149386,C,-19.475551753489654,156.85099803451678,4.330023324944058,1
Non-binary,Christian,Mental,65.50373928380021,-15.722006986529493,D,-175.2564219663468,-6.3060833716372775,54.01984241063398,0
F,Jewish,Both,-110.52339160981568,32.877855105141805,E,57.89904578764036,-76.10439074168018,-136.84956418762104,1
Other,Christian,None,157.66542556037842,-1.6025796263491001,C,51.89972354945738,47.101701491010914,-35.39178986513225,0
M,Muslim,None,81.00564461325871,106.45640015344935,B,26.33868225676296,0.1769594315679654,-17.587118396412706,0
Male,Christian,Yes,3.453392326772659,-75.61017781095015,D,-136.42095333611488,-169.9359057380118,-45.26831477195741,0
Female,Other,Yes,88.59506968456495,-75.43822242314585,D,163.26193017933505,150.3637141354341,109.50025964323385,0
Non-binary,Buddhist,None,-55.8296835851481,47.92789485489503,A,-84.10103645794071,-24.05984431719857,174.22810903142803,1
Other,Muslim,No,-44.37019307788546,-100.28159862093628,E,-53.20895604623104,-29.898265521642198,-138.99299063776112,0
Female,None,Yes,-126.40144431051188,55.95220415244388,A,30.670617891856466,26.1808633724897,-31.934637065005372,0
Female,Muslim,Both,-24.7367396233824,-122.49492631147471,E,3.368433609903639,27.077174966036633,66.2267936949884,0
Female,Buddhist,Mental,-126.97562509377944,-18.311145456558634,B,45.83752161246517,-127.44764960034051,92.2243853258493,0
M,Jewish,No,16.080741296253077,-102.22036235236034,B,-42.76776898925164,-82.02253333228889,-175.1530392959269,0
Non-binary,None,None,-30.862972166505948,-47.61565724297735,D,-73.263777258065,55.07013912244815,-67.89724174305715,1
Non-binary,Buddhist,Mental,90.84991626868046,2.102568595201653,C,143.8071088644441,-13.897911593839194,137.79679250779807,0
Non-binary,Buddhist,Physical,-252.57560262956264,1.3591596049361612,C,118.66888336898032,158.2283473565163,28.368166931292514,1
Non-binary,Other,Physical,93.03902038803695,-36.31201020793732,E,-69.50411892706583,49.74593332752734,-217.41200616986043,0
Male,Jewish,None,46.95179021188901,207.6607715045766,C,-89.06072420521397,-64.40255759136049,73.08215891512087,1
F,None,Yes,-21.98866829870824,10.446306080856747,B,5.4390700733138075,145.21441931834488,44.06738209616127,1
Female,None,No,-128.08257149208336,-37.026187391457825,A,137.8889645136245,33.95867973722939,-25.122705939186407,1
Male,Hindu,No,57.24388336289176,206.73418767655784,B,-161.4094226591561,60.29004445800783,13.872336396933555,1
Other,Other,Both,-76.87209937159672,-195.35670029263963,E,-39.32511852089138,-22.43487376648268,-70.18072094832874,1
F,Other,Both,11.015764391259358,-40.15243895694954,D,-101.62413397037744,-27.763898758181966,-273.77875985420957,0
Male,Other,Physical,71.3976136710616,97.22513747892332,B,99.17276922071449,-38.796655320460324,178.19200598433596,1
M,Jewish,Mental,-89.94356195015509,64.37586039897116,A,-126.99820284730625,83.98452808517206,133.7626632850947,1
Other,Hindu,None,66.34517863667469,64.28403936617788,D,-75.02673126917648,-95.62667592095123,86.78080859727564,1
M,Christian,Physical,105.4225531587295,83.22890470333856,C,-77.10327893019688,-91.48979653042667,9.855980010523455,0
F,Christian,Yes,-70.55582468817605,30.749708245764594,A,69.3918224019004,48.78182178300855,16.34051860645533,1
F,None,No,24.26576515956387,43.76466679405603,D,126.25638445832774,-76.02851623562718,12.248102340004197,0
F,Christian,Physical,23.654634312434947,-67.42668691504491,C,-2.9604143354862793,135.26905621213476,8.06885516319075,0
M,Buddhist,Both,32.17214967708056,-44.648654311935005,D,29.340543284784193,-158.11698345433624,-42.06508462963801,1
M,Other,Physical,-21.890945157787783,-57.936600349820466,D,103.50216990737924,-103.50531754225365,74.70631388289816,0
F,Muslim,None,-25.62896375147629,-242.59272004011433,C,88.31448626004352,-14.163576293604804,-102.80711668403315,0
Female,Jewish,Yes,105.28486332253273,-110.13090851979379,B,83.50000332387675,200.97434901388488,-164.47115365538377,0
Other,Other,Yes,-39.824867038675805,-106.58212385681179,B,-37.602371790743916,82.33848222145622,86.45821181717906,1
Other,Buddhist,Yes,-111.36393275503475,-34.08089708292508,B,6.904400988066839,-29.980370686540205,-107.12707699345172,0
Female,None,No,72.39767285087031,37.03096817040661,C,170.58166103937117,-73.05877023374586,-30.09986449293185,1
M,Jewish,No,103.15781331216868,-26.39214779648101,E,91.0899627736496,110.21891685521132,129.09164422828738,0
Other,None,Yes,44.93295394962139,-56.22660646955223,D,-7.8849949728158135,-64.82692007183293,171.57112022771742,0
Other,Hindu,Mental,-34.61754336146864,-80.49993283647599,A,-107.58980449053146,74.6189462327421,18.87010259496144,1
Other,Hindu,Physical,-136.57456939765981,-180.9508511248617,A,117.28372677768759,-127.9335375950991,116.35691268980544,0
F,Christian,Physical,29.750144434758298,-61.73327587362576,C,95.7388640674782,6.587519846042538,-129.17968729181314,1
M,Hindu,No,17.823463223754903,-91.65075808859629,D,161.10989533076582,97.80926867613506,154.13946475314611,1
Other,Muslim,Yes,53.64262309004929,199.58392377740412,D,-98.55663819232805,177.57464811188206,154.88782433419146,0
Female,Buddhist,Mental,-52.15099918265298,17.917092306776162,A,4.173520565105287,18.974702877032186,-156.12340958756786,0
F,None,Both,-35.783869659219626,-11.852431050677053,C,-49.442950042640135,13.769690148334835,-66.7764322110323,0
F,Jewish,None,-131.1196573475818,76.70362103218453,D,-20.01394626132246,-297.2308198561242,9.388707467694756,1
F,Christian,Physical,21.57130007423723,62.93197920142425,E,-47.32659264279364,-73.2058209151533,118.8236747055681,0
M,Jewish,Mental,-228.87643959445282,-105.86291374607298,E,-193.6942133239299,45.09573893452436,-83.94647517846768,0
Other,Christian,Yes,8.619317052049515,96.2220546955988,D,1.8589991154701562,-102.71853596801515,50.15726691471016,1
Male,Christian,No,-173.5391799771403,135.75829517550847,C,21.444381696023544,94.84831113799535,6.717838819206559,1
Male,None,Both,146.4751247303238,-111.1799899693692,D,-66.59461034093422,-82.69987448113496,-15.771201997298345,0
F,Christian,Both,-90.45875109520003,-104.74625391018127,C,-13.003200002558469,-172.20566229996714,-127.65120017392168,0
Female,None,No,111.33812640556813,-36.546176559704726,C,-22.770902067509002,8.545672371139249,47.14863417272779,1
F,Christian,No,23.39808586999161,117.34720456944285,E,-61.98308684028735,-49.68919309487511,-104.69665106700295,1
Female,Buddhist,None,68.55843100597441,-42.6000663097876,B,76.58143587892806,-21.772844784596394,-49.72354096553422,1
M,None,Both,-0.6651844190459726,123.21536081528437,D,136.78810593410046,74.20366559908959,106.99041671647991,0
Female,Hindu,No,-184.87468706369017,81.99568396107742,E,86.62720012006308,255.60286904396668,53.95058896899174,0
M,Jewish,No,40.99078317879476,3.596854155547688,C,-150.86465086423811,-6.065336797287274,191.58856454244219,1
M,Hindu,Yes,53.847953047223164,171.4099719158166,E,-101.60414247521936,318.89250929506494,33.59680357271494,0
F,Hindu,Both,34.8685138099602,-78.88728808328652,D,150.29296038238365,52.12449166753893,96.83502388492802,1
Non-binary,Buddhist,Physical,-38.04500223384581,-159.10108067056098,A,-104.44387475648756,91.83434922136445,-88.02369580178319,0
Other,Muslim,Both,-91.17459787385299,-38.28053453103094,D,-138.22376101933605,-20.953465491698974,4.155796151784483,1
M,Christian,Yes,-48.95016320543784,-30.197378340536314,D,114.87974271104504,-103.52302880598533,60.73130472849976,1
M,Other,No,85.35349352632464,102.4712922821694,D,-73.93280180037515,-33.140299609972764,-93.00276443859458,1
Other,Jewish,Mental,-66.24082258698817,16.543965450191838,E,9.389540161555079,18.78664826999271,78.46193943046117,0
Other,Christian,Both,187.2591115760837,-103.32285994098125,B,-1.6409332468739162,-256.40818690320094,-34.90672541228483,1
Female,None,Physical,68.07001009852624,77.51842939190018,E,144.65330830110986,-86.0563962038135,-189.82776973866999,0
F,Hindu,None,110.4859139759736,53.55428848541494,D,125.24142655629215,-62.45862702772743,-42.491356119047595,1
Male,None,No,-120.68437060167254,192.20785791027194,D,-144.25710710294564,18.811720550235613,-85.11731491191966,1
F,Hindu,Both,61.81736351747746,7.5881150263327815,B,84.05098720370336,-6.007697939930837,-84.10813717253218,0
Other,Christian,Mental,57.52905657264876,251.82947231714704,A,-16.158681834971,186.6212087426515,-118.24578276640874,0
M,Muslim,Both,59.664306687271804,-15.987603513281861,A,-36.99574863910344,93.77196677608774,-65.88536793217749,1
M,Jewish,Yes,83.99637452972058,-44.98771749464461,E,-55.691594607750886,-202.17463446268331,-137.11189205778584,0
M,Christian,Mental,-114.35726473028159,-1.2045278746884027,B,5.3615564358920675,-1.4199918848011785,115.73152636551922,0
Male,Other,Physical,115.47108740438195,222.47277228295772,D,-35.09942385381752,6.034714130644516,-81.09769912276849,1
Non-binary,Muslim,No,51.1154263262142,-75.12697452625672,A,91.8509598507839,-202.86107642413893,124.31883644641506,0
Other,None,Both,-72.75318610209386,28.692545239972983,C,-78.69605220129874,90.96716436407043,-33.94584278975109,0
Female,Muslim,None,-59.90737936404839,39.89070771344813,C,-92.65185539250041,66.22897884288703,60.96201729483932,1
M,Other,Physical,-81.51216810101856,-74.30973854060765,A,108.95170864750743,165.43784027068827,47.05123419601628,1
Male,Buddhist,No,-34.69660862941997,-26.438952856693838,D,-62.575690346352495,22.724674427265633,113.6690899560604,1
F,None,No,-93.09506680606921,-61.611606685126254,B,-307.68427311492496,59.910411702001596,13.754332285900848,1
Female,Muslim,Both,-27.83315263791654,12.016822291027463,A,14.680643139598285,-69.58460281424604,130.94648052059247,1
Male,Hindu,Yes,-97.70354983048212,-9.759881192469551,C,-91.31458931473544,110.41800235882941,295.89959271087946,1
Non-binary,Christian,Both,77.6557774679184,85.03857244997211,B,-80.71356584759923,5.839093608007546,90.70586219095364,0
M,Muslim,No,-17.992802756007062,-104.74634801827763,E,217.44778337435227,79.86247476558702,-90.59685895496354,0
Non-binary,Muslim,Mental,155.14660656690216,-33.98712708072429,E,40.584936354963375,-49.6540125407944,-95.54377911227583,1
M,Jewish,No,-126.56429096734682,82.1302754931498,B,-1.4417555596434934,40.8887800958635,-316.76246491840027,0
Female,Other,Yes,173.17131812696564,19.21278066544912,D,62.91078132678505,149.2969801940959,80.43593865381277,1
Male,Muslim,No,29.478096837307334,-50.21758008256818,A,44.47569607769034,-166.42904228457263,-79.78496245313511,1
Male,Jewish,Physical,146.60079263613284,243.63697569862973,E,-66.09039983804477,62.71448431904487,8.407973379583341,1
Non-binary,Jewish,Both,-138.16078506299993,177.6099981786716,A,84.15679598728353,-95.2727818046075,180.21711352077998,1
Female,Jewish,Yes,63.37910519214983,-9.660557930339642,A,217.0667536710457,-66.6244265449905,-90.96363604620127,1
Other,Buddhist,No,-15.382284290561868,50.85640963855602,C,140.9939057320081,43.61201148698899,-14.311646651575463,1
F,Jewish,None,-36.176447574108536,191.1003669159139,B,13.493206275030037,165.16031628585054,160.23866725839332,0
M,None,Mental,-52.04307390424987,-20.306168557931336,A,59.728632079254574,45.243767951461656,-147.44529490893527,1
Male,Other,Mental,-73.61054108199055,-102.92728230820794,E,88.1157071601605,60.84980669221552,5.604132259960479,1
Other,Buddhist,None,-106.03503801966603,-28.672078291185983,A,-1.2611322816711776,188.1857784052322,-30.971908415269322,0
Other,Buddhist,No,138.45565810973085,83.4116105233138,A,-44.69304026880578,74.03503841291936,-111.87499840858442,0
Male,Christian,No,90.03562391680722,111.13991191875297,E,29.401723855826102,62.73345812444102,16.702705783020587,0
Male,Hindu,Mental,157.73953877976626,-77.99004273464014,E,-28.838215960924675,110.88140352874318,-147.28098208325386,1
Male,Other,Yes,-63.31054204789619,-9.73459738417087,E,-21.864063614326835,108.45891409296806,-69.46486018357811,0
Other,Buddhist,Yes,-84.2441999603125,-25.376114053502246,B,-17.932892878851785,53.655260994502484,110.23695937343425,1
Other,Christian,Physical,98.63722919883612,136.90696803870844,C,23.12683681297687,63.37703040515588,-32.08367994563607,1
Other,None,Mental,12.587414507660968,96.78495560499113,C,149.89920793887157,-15.540583678334697,-106.74016122615349,0
M,Muslim,Physical,38.042048422498276,-153.58714880145504,D,-65.67321644960418,-26.598931458521086,-83.0685737152599,1
M,Muslim,None,175.34573315168208,-17.286926727440157,C,156.38705825303046,89.97938959100478,142.90009661198636,1
Male,None,Physical,104.28194688519037,45.66992473628118,E,-102.73244228330923,88.63505798496615,-71.97559330400667,0
M,Jewish,Mental,85.73702923015092,-49.98709043365533,B,-22.676822806959397,-141.94102469492034,98.06116485912861,1
Female,Hindu,Both,38.896089969989376,47.29084093145603,C,-175.6623623172383,82.09526454324738,-89.11412578601754,1
Female,None,Mental,-55.807543643005694,-50.35067942879341,B,123.9934785662874,-166.06140968235957,-118.04322614750686,0
F,Muslim,Both,51.675840111849766,128.899442819439,C,107.66227916677545,62.47305945126559,-10.813368573557025,1
Other,None,None,-236.2635819234896,-20.14674066124421,A,-81.77392833183418,53.37680961243496,11.979346691222252,1
Other,Hindu,Both,175.39193286683633,-62.05008839232142,B,8.711057810023194,-229.75343018844342,154.3767925559151,1
Female,Jewish,None,-98.06407212340467,-4.162428875851521,A,-37.21216758307666,13.426456801402184,-41.58474571925411,1
M,Other,No,192.50022511553732,79.66865164781326,D,119.03602390065602,-58.733470101208106,78.23506447964836,1
Non-binary,Jewish,None,-59.98111698214642,90.54693313740476,B,199.71751929808318,-49.66254286410147,-97.3284784319788,0
F,Hindu,Yes,69.25425621639505,-28.63738322030798,D,38.38546942737549,88.52578558294026,125.89051387261154,0
M,Other,No,-58.42863409457368,32.20960005263144,C,128.0744060392995,58.35841528189096,-11.002231892054796,0
M,Hindu,Both,18.476451833632904,-71.27016767553542,A,-76.73010115910942,28.11401688976835,-2.0548525941651676,1
Other,Christian,No,8.366044509662869,-139.93628396521882,E,49.90399157231446,74.55438166482104,-61.34162419787681,1
F,Muslim,No,-64.41659783429718,59.611932970616955,D,-175.7153454848675,-8.722124965840909,-215.38320747536176,0
Non-binary,Jewish,Mental,142.54299181931538,40.79005785291224,A,43.90930795106934,-28.025399721022314,-13.979054311748692,1
