SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Male,B,87.6089791735837,C,165.13730568054464,100.94326602061572,C,122.48096227132032,E,-3.746152956296396,123.44040803813712,D,E,C,B,21.112317963804315,3.1083857338938308,-150.57854104554616,1
Male,E,58.806094396127975,B,-71.59928866272574,4.5805385045862,A,-79.48190872161143,B,-34.99543783796982,70.65017591042863,E,B,C,C,50.69288449545291,163.62740249798722,1.4129744724422137,1
Other,E,-2.6443957491360224,D,30.314434810910207,-84.73814719688673,A,88.81408600939513,A,70.45033740404006,-71.41198145708495,D,D,B,D,41.52192385026005,-24.673808220465617,195.40587745974582,1
Female,A,23.81261718505911,E,169.38059913540533,-15.601285387554325,B,33.599293663510664,A,-29.03699359617134,13.16069650153695,D,C,E,E,-20.43273215166766,-76.94766989534156,88.97134279151577,1
Male,C,43.604317200477574,C,-86.07287229886789,15.445929048608791,B,200.1137021756613,E,-189.5941260598616,-52.45901584093039,C,A,C,A,-46.27970670729984,27.817883748762267,105.74687760804389,0
Other,E,-48.15226803069467,A,-31.721453762994585,-136.9707146145986,E,-18.488958602590973,B,110.88146539140902,-78.77858088237807,E,D,C,C,10.970105000561254,77.56479886440322,122.06018660720541,1
Female,B,29.00860087415658,D,-166.00421209420034,-0.27144864464036217,D,159.26939802897374,E,100.97122939477366,-9.662737269750895,E,A,C,B,131.08134707496143,-45.89655291457494,-124.12914096540275,0
Male,B,15.512680543518423,A,28.79211445433455,133.65914745169053,A,20.36889421663089,A,119.76639195095129,-0.1454309698214655,A,E,A,D,-31.774870020077106,199.8603445536701,-146.619494624543,1
Other,C,-28.11698683564885,B,-23.119332492498053,-154.0798435595581,C,182.13258325989534,E,34.050767047826156,1.658581707290997,C,A,B,A,60.209941382555755,11.770663430957134,115.40163776772461,0
Female,C,-177.9344417206498,D,-122.68763785178135,112.79432730054965,D,211.11985362795247,A,-77.17486463761215,-69.6880822502193,D,E,D,B,16.081305351457498,27.93803414631575,22.48669868186879,1
F,C,41.852400903312535,A,-59.46388685728529,-76.4734542214995,D,-35.10319241998838,B,73.33117852903409,46.57468848594458,C,D,B,C,14.178743175793507,51.511248510777264,52.177837157942285,1
Male,D,62.00618264639978,E,42.80108876930681,-135.71826454435566,E,-63.72979596595849,B,64.27969742516738,156.03607372969813,D,A,E,A,-92.74432134161908,-116.36864529542876,-43.35158703757235,0
Non-binary,E,-261.1640376877215,B,44.75441455098902,-89.67708794725317,C,5.688603579185837,E,-32.76801518341235,66.03554232584038,B,C,C,D,-30.307860781105123,214.68492821675653,8.132337786574071,1
M,D,-124.66013152915045,E,165.28796173063105,-120.61494099441914,C,-6.106198553791542,C,127.32296230175668,-35.750477265375444,E,B,C,B,-77.87395356414706,-81.65096418625868,-82.9156803913334,0
Non-binary,E,163.36552804936315,E,-80.8668136303912,178.02988943327776,C,-80.47917950135805,C,-139.7456800865656,53.82466219786849,B,D,D,E,43.25726273916308,-94.02062405856732,-59.1023525362531,0
Non-binary,E,40.808261102014626,D,-72.49833653129822,48.68484363582833,C,27.758637192973033,E,8.805710405998914,16.265067788811063,D,C,E,C,210.48679008044067,109.41758742309673,25.792080811667095,1
Female,A,117.88185767375987,B,-85.28043439404026,-8.450299389691123,E,66.75649525727391,B,-112.29319017969026,-31.39345001949627,A,A,D,B,180.3770034823814,67.54089116409833,81.38086034577779,1
Non-binary,D,-165.80223114399303,D,-35.32931481411373,75.33161636981525,B,-34.15200471863014,B,-36.85098452847742,96.72674627797304,A,B,D,D,0.20220293048799548,126.26747460035095,-54.88563558681411,1
Male,D,50.986437288078946,A,250.99758677646187,-4.086674181551624,B,45.50088910214422,D,-34.642466619385026,138.94385467317898,A,E,C,A,-74.65256026827068,-31.469404109947025,18.962909529632466,1
Other,D,-133.55548179448428,D,15.325010659404647,-42.55004723460379,E,-63.776172129056306,C,48.26755071944916,30.444807814978464,D,D,C,D,-43.97170553992222,-10.164104890952071,-81.6392959257022,0
Female,D,-37.20959297624983,E,-280.0901740454643,49.43693491352026,A,-47.813982653995865,B,76.38649879503038,-90.56717496914621,B,E,E,D,-52.64466000001957,-28.621364638516816,-117.71689660045932,0
M,C,-90.01491310048632,B,165.70916214313115,-74.44578613919755,C,82.00124903936138,E,-60.32202063579799,-26.329946898007517,E,B,B,B,-50.17737317774598,75.84000320616349,158.71164404987076,0
F,E,-68.64262468529931,C,-61.41911765362838,91.20093808325673,C,-181.49037159291973,C,154.3572300565896,97.68398661947609,B,B,B,B,31.538373509408878,112.22870365574573,99.2153478322676,1
M,A,9.096379323203339,E,69.29144015294803,89.00543021804803,C,-40.39033725816144,A,-93.91744352407997,-4.838888745593205,B,C,A,A,-69.00450418984701,64.87120948895979,-158.10346101428877,0
Non-binary,E,-22.694043798659848,D,-45.45620750370891,165.31622744722225,C,-2.980965827079611,A,-85.66990504148816,-80.67156193889899,A,E,E,A,-11.655932756054781,67.67401755964758,69.26646828179634,0
Female,D,-101.12979516870686,B,26.477624796628845,-29.08367647164731,A,-99.50891263030125,D,-70.3886010221865,174.73094408280528,B,A,B,B,-72.33427733517789,-12.288654741437545,-12.307208430898267,0
Female,A,-9.427176380861521,B,-45.889582664556265,34.05050043338614,E,-29.9678511021088,B,13.594545216274634,-230.28186928132257,E,C,A,C,-69.33829624370355,-45.34432091216765,53.75786438529608,1
Female,D,-69.654617380012,E,-61.157460700770336,88.08919967161202,B,-132.44605262093208,A,131.2261045830849,-83.07318845775013,B,A,A,D,143.81691996323457,185.30983919557852,16.627578014006204,0
F,C,68.06995579198014,C,-39.8793763915087,-23.001283474644513,A,102.60325046180022,E,17.263607804951594,-25.38391205359605,A,E,D,E,-174.6886966218085,-12.414503948701086,49.94640525949771,1
Female,D,-11.820032707193555,A,-129.03238533245244,123.80549366053044,D,39.560545306571164,D,47.23483674677533,-206.65923933068635,E,D,B,E,146.60444767386335,172.22663515058386,86.722267415556,0
Female,A,-34.77397062873139,D,75.04101374692702,-90.00030019769189,A,-53.96233579285358,A,66.90844517128126,65.34661579034784,D,C,A,D,56.415039233069166,143.95241684231914,-104.38220432766975,1
Other,E,-45.548897791858565,E,85.78312818847861,-7.505579614248832,D,-30.408748507565154,B,157.54199976018256,-92.75350876974393,E,B,E,B,-56.27367452914995,-72.82491447114057,-36.05035700091753,1
Male,A,64.57134153165282,D,-70.93668731895075,96.35238422063156,B,-56.02476909508082,B,-127.63567031504921,0.36753356767449835,B,E,D,B,-69.98212415739967,-100.2776122820336,38.53233221760165,1
Other,C,109.46497149018867,A,-118.26847500262912,1.974886540040842,D,-233.5145170205231,B,-129.69383737410615,-8.323647399072906,B,B,A,C,-161.42508746289343,-106.0894474318928,-19.40064428153381,1
M,E,-96.76638372097011,A,-252.67510532789728,-77.76654727645514,C,113.08465172280758,E,99.98866889481053,39.92759279132468,C,E,B,E,51.23050897714305,-160.19518412314946,71.14763779152142,1
Female,B,-15.951421191895493,C,70.97321131410811,-80.18187466124445,B,171.39171829978943,D,47.58150395213999,15.269877592225765,C,D,B,E,145.29131750445686,-47.07541845539161,-90.49342172135127,1
Female,E,77.68699920265564,E,66.38760987593008,78.54320728556581,C,50.96835736083698,A,-19.814000966376724,-80.05209031500769,C,D,A,A,120.97267906630304,105.99845511331137,4.100318830835689,0
Male,B,-106.40084498225637,D,-36.31347072446475,102.15177613117339,A,43.11469587947741,A,43.86038776587805,191.51713556288615,A,A,D,B,178.28918764345877,89.20107444191669,-21.5677124154767,0
F,E,158.68089338656964,E,164.5428797025893,184.41486957857424,E,1.6032698106261374,D,166.9660219699288,-9.623154583956364,B,C,E,E,-53.17942079462243,176.30579682553028,-93.85735222315654,1
Female,D,60.52523395897681,D,177.51141325711194,42.733032617356315,C,12.170435531780885,D,0.8836908194250697,-218.63462824695134,B,A,E,B,-129.1454127304909,-54.51660324411465,-79.82587692619968,0
Other,A,23.33661642144091,B,-66.7411510365224,3.2499433491161565,D,-66.85970920625364,C,84.53887299481354,-82.6465939286126,E,C,A,E,109.16805221778037,-193.9402814292165,10.77614705078416,1
Male,A,23.914145929003695,C,8.662249903115173,120.26301327696447,E,-0.6255859678324552,C,-36.60515462331513,52.16241344825979,D,D,B,B,-83.40208141727665,-104.68845211408369,90.17176331356718,1
Male,B,-142.30067497519113,B,-62.019942434396256,-9.202447712492653,A,131.127327638787,C,90.86903972711963,143.53136849850407,B,B,C,E,-78.41225718137562,-84.7038169279631,-62.69243012948517,1
Male,E,70.778946564635,C,-230.55766716243355,-159.82315027661508,A,-49.111521721932796,B,-101.95499642003666,50.689001433910086,E,E,A,B,96.48821846926153,-82.31973486245552,105.76262837755685,0
Female,C,-50.78718736594432,D,138.52910773384107,68.19076531236665,D,116.09578106208316,E,168.10477298334877,95.89266104716347,C,B,A,A,123.1712628735924,-25.856992103452342,-213.18222317062222,0
M,C,81.54159769211486,D,-97.42969171269267,-143.49955867230014,B,62.08615721595234,C,67.5687170348448,-202.316674197154,C,B,A,D,2.8558385818720664,-24.916445611924185,33.36764548472127,1
F,D,65.18126820210135,C,-74.13606378400517,-69.29011339939078,E,110.37151347779628,E,22.15727513366833,4.5558624373153025,A,B,C,C,-20.194473642481718,162.36373080730607,11.126801156401033,1
Male,D,-43.07566633393467,D,36.97332854536527,159.80985346227254,B,-78.91983319682201,E,53.475412507943595,-89.85776057495082,A,D,B,A,-49.28138402191259,-153.10250334814762,-46.48431577006767,1
M,E,83.45266697054382,E,-21.354707227602624,-33.43450108124772,B,53.626867966811545,A,46.96037499557464,-59.69658730686368,D,B,A,E,220.39805805091953,-231.25345939811152,-12.992567674630113,0
Non-binary,D,51.570075735781394,D,-7.321517994395502,-203.00836723992765,E,-37.76302949903896,B,-8.03676530242251,121.29125691069791,B,D,E,B,59.55830625163955,42.64105493598222,-177.87376235675015,1
M,A,-172.54619967268448,B,-3.5660666445576243,94.22462874020286,B,6.490978111142072,A,-83.44855881827505,52.14741334288261,D,B,D,E,-31.701123576801994,14.024708379548438,13.426662052761854,1
Other,A,21.780540208900987,B,-135.2896957949587,108.00516609732813,D,-41.3426056884488,E,70.4127058344578,-10.981393816630645,A,B,A,A,29.621118391210942,-26.429914591851094,21.828139596364974,0
Non-binary,D,195.783957059886,E,-23.50540748163658,14.766282037607045,A,63.45579183159759,B,83.09634346400165,14.816064698129008,C,D,C,E,-123.51711619158914,-246.4383580862119,228.98522535017355,0
Other,B,-1.4199332704362029,D,-63.14606973730206,-36.22503738890796,B,41.69782041059647,D,105.24017415613736,-72.73896975398124,E,E,C,C,89.62599193337041,-9.738901617991626,102.35260170441889,0
Male,B,-54.33628394197996,D,65.75169364596289,-203.34790030099077,C,-36.487602215941386,A,-99.06502544543439,-135.41759299257524,C,C,D,A,-13.262859195170842,-129.6405110509581,58.86610112204275,1
M,A,81.11557335836,A,-74.68859865588166,-105.37537771419238,C,-50.577504805533636,C,-142.51646777887242,52.31056159594759,B,E,C,E,-35.83205460692297,133.0886878175334,197.71687767255938,0
Non-binary,B,3.3497202004165345,C,7.589192024246924,-2.5315447014799326,B,-101.96109482298314,B,55.985313944957184,-78.86387983031756,A,B,E,C,206.05291085110684,100.19301702675199,-206.12689315546385,0
F,A,41.4159857573206,A,29.070230322469513,25.325376128782644,D,74.21524507755773,C,-41.58605061838757,42.85496560989734,E,A,D,D,81.59394415699845,-5.427941598996918,70.02680321815127,1
Other,B,56.519889852638315,C,93.88991300506459,133.73915277699027,E,-90.06602325343363,A,124.80669546555797,-17.664885722479116,E,A,D,E,47.73520461554967,-57.829126439896186,92.62640758520739,1
Non-binary,A,-105.39007543433472,A,-46.80283486960673,-174.40674748603706,D,-52.63735966369896,A,-128.66245965195603,5.201162376723269,D,A,B,B,-207.79528556569537,-92.35846379090343,84.79853751636887,0
Other,C,-77.3707444895106,A,62.95193222860431,-110.04321003776076,E,27.288279269179235,D,-18.465174249552113,-233.62126262267236,A,A,E,E,81.23717591345695,79.58297641295619,33.216962119074495,0
Male,A,-63.54811285448958,B,-83.41493190628212,21.158290728020066,B,-157.57258560254843,B,48.382643785055926,226.35030544149416,B,E,D,B,76.03806835230029,2.6426416301335953,-100.74887298757238,0
Other,A,-180.0741802584898,C,-83.15431917140587,-144.64696074542357,E,26.296741194332203,C,-74.00649632359757,-33.49689654085104,B,A,E,A,-23.0805379224166,-47.42426487954647,-103.16094390755521,1
F,C,176.24062971598545,E,49.88891530452018,82.36898860368966,E,-45.09816020210594,B,333.8029637372706,145.75578964456096,B,D,D,E,219.9260116960267,-54.22975159545182,-81.3236285752794,1
Non-binary,A,69.60683108925794,A,55.21037059784264,-63.20486930248025,D,51.143470426782564,E,-17.21734266201755,-179.91629823381226,A,B,E,B,-87.67178301375677,64.45117760144153,-10.295751941385012,1
F,C,8.830144111549112,B,-82.98257610887697,186.7573286580551,D,29.646745344571617,D,54.75907086733094,-35.45219086952312,E,B,A,D,-100.329090775623,-140.7256807362989,48.84808107527535,1
Female,A,-5.898038918960484,C,17.97127523492837,42.96440530379794,E,-152.0153682124502,E,-248.7996198234133,125.10558522808397,D,D,E,E,-81.34709961306488,-233.6264852605643,-85.99481253927267,0
Non-binary,D,44.27692846682789,B,143.68627121883753,79.61644855277244,B,-55.677739757108256,D,-5.249031202391126,-13.117001280609644,E,D,C,D,23.032518464179226,241.24152829374853,56.0400948911134,1
Other,C,-161.8374160615324,C,-27.628923835150847,-39.52181869817464,A,-20.395362825126558,E,-23.53271664035587,-58.035661542180684,C,C,D,B,108.87458173477312,96.40009437105523,13.439535043743922,1
Male,E,72.32689560649389,C,32.64556870521011,32.73549850023318,A,54.32668587143124,D,-40.14998123408607,-160.61641933268353,B,A,E,D,-109.22158414337176,51.591059078476434,117.26196341431489,0
Non-binary,D,52.226219346170346,C,130.59014490831862,113.62310929922852,D,-98.06962663395653,E,-13.607419064817064,-83.15005595373218,A,E,E,A,10.914623904061598,-232.44760807165167,31.28681455825645,1
Male,C,83.97874641900613,E,-29.574037337735064,-138.5735002788537,E,-116.04099122518147,C,158.8063435247708,109.4144078243905,D,E,E,B,-38.56994605687027,78.06072556807351,-52.41866024205207,0
Male,A,-13.331417393428213,D,34.32375621224894,-158.19948494867538,A,129.95781894615845,A,-60.71652334290748,-6.4433956181859635,C,D,B,D,53.04730939524966,285.11252560579953,-5.212866880140655,0
M,A,-62.54507791467457,B,116.36122858660246,-136.04611627620883,A,-5.962719095750845,E,102.72893983622484,-44.194611877861334,B,C,C,C,-110.38096711729774,-83.17276587581492,36.998686115217644,0
Non-binary,E,116.6234957153877,D,77.36156752623774,83.87141851782442,E,336.1203427835135,C,-6.973099631712119,42.87707459472299,E,E,D,C,285.7367633907038,-49.494381882640006,-144.69356144916895,1
Male,E,-79.80031019105324,D,51.313277859315164,-23.9264970565534,D,-6.572868732620679,B,-31.908708611947013,49.370139147156294,B,C,B,C,-94.78984122472292,124.71854019980009,7.161275288571764,1
Male,C,30.953602017167114,D,179.58244959401372,-202.8193167319461,E,-129.49173664779843,B,-2.8744643263964025,-75.38446044246723,B,D,D,E,4.610602626575662,95.59746559142845,-82.72578995960303,0
Male,C,148.1016748713743,C,206.79371332329697,43.05513193855175,D,-49.6154983153908,E,-106.5188582556034,3.0004486267986916,A,B,D,A,78.29273175682529,109.18682568570259,-142.6866571282687,0
Male,E,-2.228664214628637,D,21.10006986510003,-28.391970797675683,E,77.60700411057825,B,77.55021479477313,-25.26110655710665,A,D,B,E,-10.352884788142703,-71.5576178251604,-63.47577755140581,0
Non-binary,C,216.92648731820427,B,178.21681486460702,205.45581783178076,A,-11.236010348452565,C,-67.63231519623471,61.16520887394026,B,D,B,E,186.96729572765528,60.60335948439205,56.310776075195726,0
Male,C,-7.631737320137849,C,-142.0523143079321,267.15636015619634,C,17.084111547813848,E,20.425271715110892,-33.32981775433565,B,C,A,E,34.947691103352554,-12.256832061399741,11.790064203947232,0
M,A,9.218738607123472,A,-50.34568193961755,44.055975836343734,E,-83.74697951677497,C,102.38359372359413,18.71218618658297,B,E,A,D,135.87957169865444,-37.3333123909249,142.14806740938002,1
Male,C,38.24977164015972,D,35.72023085198063,-37.85182732533874,D,147.98327951298901,E,-129.1708867609408,-37.89341755464516,E,A,C,A,11.463004899192077,-231.56758819188883,-101.26331045124182,0
Non-binary,B,-90.38217069463653,D,-34.497223193585356,152.02959546348623,A,109.2666563283968,B,-75.23573669326059,-22.382483134491736,D,E,D,C,-119.76922112541092,-8.11301328751495,-236.94046733308696,0
Non-binary,E,99.95111660851434,A,-7.067039313516993,-85.7387133464647,D,-40.25762195792515,A,51.46478938989755,240.58864794423366,C,B,A,B,151.42142074591908,70.9353893632041,47.76716459766229,0
Male,C,55.28789816217225,D,-51.714212908384575,-62.1157320047644,B,78.35496791118057,E,-48.56368550652978,-168.74207342317195,E,E,D,A,-107.29661874817968,167.59991638894337,130.76886992623696,0
Non-binary,C,60.92090291740831,A,205.38920832469677,68.85421818539996,E,103.79400861436866,D,61.24679517246066,82.83707104320605,E,B,E,D,-23.364473975003357,-189.50392930023327,-208.28494262231197,1
Male,B,-203.07089741990328,D,-67.2674634786937,-142.34775468553352,B,19.87880995045606,A,-107.9981336259999,38.608129918141884,A,C,D,C,-36.542180362589164,241.04689891993553,-118.04703746442007,0
Non-binary,E,35.00955911073254,E,83.36762798618584,81.29788093407919,A,40.74168324608111,D,-85.90554340650144,114.48770482198822,A,B,D,B,132.8635139954388,-0.4388154080940826,166.22186093397545,1
Female,C,41.49959532031217,B,-197.51608066705984,-202.31197902657274,C,-131.57306573144194,B,-178.41691034301462,-6.302387867844622,A,D,A,C,-20.74606601498397,-89.01764887590392,-19.300725335287655,0
M,A,-164.81163459902933,B,-44.41663235668148,-124.31502002099886,A,-46.10129614186052,A,154.31855090177598,105.97656744682892,D,D,A,B,157.13280614098446,-122.46432414779646,27.221608417207026,0
