age,nationality,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
26,Germany,Heterosexual,81.95968891096243,E,B,C,E,E,D,B,12.322787795118414,1
75,Mexico,Heterosexual,97.4185486840213,A,E,B,C,A,B,C,79.8208236354561,0
24,India,Homosexual,2.4631797685354653,D,E,A,B,E,A,C,-52.83236205018665,0
25,Germany,Bisexual,-78.10347884235738,A,E,D,D,E,C,C,25.13364573130702,0
75,UK,Bisexual,-43.44689029398496,A,A,D,E,E,E,A,160.35252700270775,1
43,India,Homosexual,4.703409676026094,C,D,E,B,A,D,A,106.5852748693454,0
35,India,Other,-27.35584537897075,C,C,C,D,B,C,E,-79.93498915144676,1
35,Brazil,Heterosexual,-159.64496641492102,C,D,B,B,A,D,B,-90.39456270623018,0
19,India,Homosexual,-121.86691293498914,A,D,E,A,B,B,B,-22.561854297631715,0
73,US,Bisexual,124.10016094747438,D,E,E,C,A,B,A,-30.634247061697366,1
33,Other,Homosexual,-55.1628133014147,D,D,E,D,B,D,D,62.41311432525717,0
58,China,Bisexual,32.155175068885335,E,D,A,B,B,E,B,-61.07787425684589,0
76,UK,Homosexual,112.01926821290927,A,C,B,A,B,C,C,10.446433089814544,0
42,US,Bisexual,166.1295174873344,E,A,D,C,A,D,A,15.9142790866648,1
26,Other,Bisexual,-70.94167601216995,E,A,B,C,E,B,E,4.379520387131388,1
28,Germany,Other,92.19848521562126,E,E,E,C,D,E,C,-46.7279749790938,0
66,India,Other,-103.13360889291378,D,A,A,D,A,A,A,272.6174240608473,0
34,Germany,Bisexual,-3.729477238638283,D,E,C,A,C,D,A,-35.81653162118833,0
52,Brazil,Other,-48.265645852726024,C,D,A,A,C,B,C,107.66512191644688,0
54,China,Bisexual,-117.61295283413837,D,D,A,D,C,C,E,34.54504738753513,0
67,Germany,Bisexual,32.1221241903521,D,B,C,A,A,A,C,-46.89767737988571,0
43,India,Bisexual,-91.94397933757922,A,B,C,B,B,C,B,-27.547750827499733,1
62,China,Bisexual,57.62598967177204,C,A,C,E,E,B,A,38.586261288906506,0
30,Other,Homosexual,-84.23088648749095,A,B,C,D,C,B,E,86.16278892646075,0
57,Germany,Bisexual,169.34863773443897,A,A,D,A,D,E,E,124.04211076840693,1
54,Brazil,Other,68.81433655674638,B,D,E,A,C,D,C,87.59195456731868,0
72,Germany,Homosexual,31.96133433744402,A,D,A,A,B,D,A,173.51991843196376,1
40,China,Heterosexual,-34.782059176083735,A,D,C,C,A,A,C,38.682433931564574,1
62,UK,Bisexual,132.02536124839207,B,C,E,D,B,B,E,-42.85624675153169,0
30,India,Other,-259.5737967326663,A,E,A,D,A,A,C,42.40770845741644,1
29,UK,Homosexual,-6.270789939915969,C,E,C,E,E,B,D,-30.53130318425703,1
69,China,Heterosexual,128.6407790023861,B,B,C,D,A,B,E,-68.85852805456398,1
50,UK,Heterosexual,284.6520388377074,D,A,D,A,B,A,C,177.35371430324366,0
64,Other,Homosexual,25.336956319812913,A,A,C,D,B,A,D,62.94833938791954,0
67,India,Other,141.29126024077718,E,A,A,A,D,B,C,-152.23936017625172,0
31,Other,Heterosexual,-170.872687015005,C,D,C,E,C,A,B,111.16300806758959,0
27,Other,Heterosexual,-92.82633161014908,D,A,D,B,A,D,A,-44.421247462240196,1
50,UK,Bisexual,-85.7945912322862,E,A,B,A,E,D,E,83.97344881638253,0
23,Mexico,Bisexual,-169.91931714021004,D,D,B,A,C,D,B,47.95128100261871,0
51,India,Other,0.7682796560908982,E,E,A,B,D,D,C,-1.9040417820219073,0
42,Brazil,Heterosexual,-42.90203277034172,C,D,A,A,E,A,A,-106.53364338625386,0
35,China,Heterosexual,-102.17492964499061,E,C,C,E,A,C,B,7.551258453939898,0
28,Germany,Other,-79.94858589204352,A,B,E,D,D,A,E,47.92772392616076,1
62,Mexico,Homosexual,38.97527499870385,E,B,A,C,E,A,E,-2.8115578690339023,1
50,Brazil,Heterosexual,247.48736282344117,B,E,A,C,B,D,C,178.06332036050765,1
22,UK,Homosexual,249.7368116580149,D,B,C,D,A,D,A,-33.44504798384406,0
65,UK,Bisexual,156.56976429376687,E,A,D,A,C,C,C,40.917724292576175,1
23,India,Heterosexual,17.16204113148693,B,B,C,A,C,D,C,138.72588781302332,1
26,China,Heterosexual,27.809400986046484,D,D,D,C,E,C,D,-76.95716472637547,0
45,Other,Homosexual,130.8514618344178,B,B,C,C,A,A,A,-45.69936182821761,0
65,India,Homosexual,27.788383340086455,C,A,C,E,E,A,B,-114.71517040609459,0
20,Other,Homosexual,92.9599045629263,D,D,A,D,E,B,C,35.59876456362379,0
18,Brazil,Heterosexual,58.08756642742284,A,D,A,E,B,D,C,93.12251936151237,1
25,Other,Other,21.963665421006965,D,C,A,E,C,D,D,-151.1127081121611,0
64,Other,Homosexual,4.927795550679362,B,C,B,E,D,B,B,216.04512170952347,0
76,India,Other,118.79500852387179,D,E,B,B,E,D,D,14.22252049242243,1
25,UK,Heterosexual,108.56214154477983,E,A,D,E,D,A,B,-64.43434672652546,0
48,Mexico,Other,-110.59457694356031,A,E,B,A,D,C,B,-167.25238095943448,1
38,India,Homosexual,-51.53835530740665,A,E,A,B,E,A,B,6.451489894202987,0
18,UK,Heterosexual,-90.96372116429623,A,D,B,A,B,C,B,-121.38849219279837,0
24,UK,Bisexual,17.645966311790225,D,A,B,A,B,E,C,71.11778871732956,0
38,Brazil,Homosexual,80.6972706563613,C,D,D,E,D,B,B,60.8063957318292,0
64,India,Other,-32.68105380282997,C,E,E,D,D,E,B,-11.127368994267481,0
53,Mexico,Bisexual,57.79037041000375,E,C,A,E,E,D,D,156.39739375374054,1
65,Mexico,Homosexual,5.449052405849019,D,C,B,C,E,C,C,-131.36815514987507,1
35,UK,Other,-139.0145519910556,C,B,D,E,B,D,E,229.9941428896048,0
68,Mexico,Other,-21.263092698568265,C,E,C,D,C,B,E,-41.48714857468845,0
51,Brazil,Heterosexual,13.020850700328618,B,D,A,C,E,D,A,-23.897272018118734,1
43,India,Bisexual,180.11522305311706,E,C,A,A,D,E,D,-51.400692584301346,1
45,Brazil,Bisexual,38.587370094926996,A,D,C,C,D,D,A,18.598582046295245,0
56,Other,Heterosexual,75.75736140175663,B,A,B,C,B,A,A,-15.274135171383618,1
56,China,Other,-136.78183415111772,B,B,D,D,E,C,B,38.76744842743537,1
26,China,Homosexual,129.49801693368184,B,B,E,C,E,D,D,-3.5282900853342523,1
42,UK,Homosexual,-106.05391564212331,C,C,C,E,E,E,C,94.75544381727357,0
64,Mexico,Bisexual,-181.53446830823842,D,D,C,C,C,B,B,119.35291801015515,0
30,Mexico,Bisexual,98.21055132065236,A,E,C,B,E,B,A,-76.61054852461923,1
42,Mexico,Heterosexual,-27.916926281260128,D,D,E,D,B,D,A,7.608579410418004,0
18,Mexico,Bisexual,2.6258128788657626,A,C,A,A,A,A,C,-50.021952058798306,0
55,Other,Heterosexual,-90.02835447441241,A,A,B,C,D,E,C,-33.6704892387066,1
25,Other,Bisexual,-80.80494362377311,A,D,D,D,C,E,E,-95.74808215909603,1
25,Other,Other,-126.62453485991428,C,C,A,D,B,B,C,98.01431346174478,0
37,India,Homosexual,-34.307889910740165,E,B,E,D,C,C,E,-59.28396307841609,1
26,China,Heterosexual,186.41967944888586,E,C,B,E,D,A,A,-61.15762744080382,0
27,Brazil,Other,6.433725293139838,E,E,C,D,A,A,C,-181.23598807214182,0
39,Other,Homosexual,-219.87324972973562,C,D,E,B,D,C,E,49.32598881437954,0
76,Brazil,Heterosexual,122.98501212815005,C,A,B,D,B,E,B,-4.42132284133264,1
48,Germany,Bisexual,-34.148093777340286,C,A,E,C,C,E,A,18.75604514758239,1
38,Mexico,Bisexual,-83.71209578742803,C,C,D,D,A,A,D,-2.911801519737596,1
23,India,Heterosexual,-7.211002289852207,E,B,A,B,E,C,C,-51.85076904453244,1
46,UK,Heterosexual,139.20301168150402,D,E,B,C,C,A,A,326.84935392013716,0
49,US,Other,139.38628190927435,C,A,E,E,A,E,C,18.726724613362165,1
49,India,Bisexual,-238.74208353986273,C,A,E,B,C,B,B,-53.54816332935689,1
48,Other,Other,153.10931974569831,A,E,C,D,E,D,B,-54.23882116468211,0
75,Brazil,Bisexual,-6.09599467375718,E,A,A,C,C,A,D,-23.93136839880709,0
46,Mexico,Other,88.2845607025008,B,D,B,C,B,A,A,-165.4686280791781,0
37,China,Other,-236.2205742759377,E,E,E,C,A,A,C,-23.59496374205951,0
71,Mexico,Homosexual,-163.8586919687605,B,C,C,B,B,B,D,-32.56226783230053,0
69,Brazil,Heterosexual,152.2157596881058,D,A,B,D,D,C,C,65.32987786245252,0
39,Brazil,Bisexual,139.53988534919276,D,C,C,D,C,A,B,-156.81763587364279,0
66,China,Other,161.23296954694374,D,D,A,C,C,A,E,28.582252016381517,1
34,India,Bisexual,-130.76962658823973,A,D,E,B,C,D,D,14.213442717476884,0
54,UK,Heterosexual,18.386612433934847,A,B,E,B,D,E,E,116.07970885952454,0
66,Other,Homosexual,47.72513534257817,D,B,A,C,D,D,E,34.71129950224431,0
68,Brazil,Homosexual,-6.669294354596908,C,E,B,A,C,C,A,90.9785223485259,0
72,India,Heterosexual,159.1376793684216,E,C,A,C,E,E,B,113.60126523904835,0
51,China,Bisexual,-54.96597743951336,A,D,A,C,D,C,E,88.38381740548962,1
69,Other,Other,83.79438165115036,E,B,D,C,C,B,B,-73.82304569619573,0
40,US,Other,-73.81422495620646,E,C,C,C,B,B,E,27.079461544737036,0
69,Mexico,Homosexual,94.76613489976621,E,B,C,E,C,B,D,39.69291867593436,1
31,Brazil,Heterosexual,30.412765320962766,A,A,E,B,C,C,D,-45.87718282495955,1
49,Mexico,Heterosexual,-24.614725075172615,B,A,B,A,B,B,B,-52.93593937423587,0
42,Brazil,Other,34.49950121763017,D,E,E,B,E,E,A,-35.857297315492005,0
46,Brazil,Homosexual,59.70641280885589,A,A,D,D,E,E,E,-33.79842518428294,0
30,Mexico,Other,32.19139336298177,E,E,A,A,C,A,A,-123.8644637622516,0
63,India,Heterosexual,28.286337658357972,A,A,B,C,A,D,C,32.044542010128076,1
26,Germany,Homosexual,-124.88806063253308,D,D,E,C,C,E,E,-275.2574172031677,0
60,UK,Bisexual,-122.28796400380173,A,B,E,A,D,A,B,-115.7588648343752,0
18,Mexico,Bisexual,157.3742365635753,E,B,E,B,B,A,E,6.620437496378714,1
29,Other,Homosexual,-23.4165821151559,C,D,A,B,E,C,A,106.5638411851141,1
24,China,Homosexual,-190.32886267430243,B,B,A,C,A,A,B,102.83455993923268,1
43,Other,Bisexual,-194.616917161084,C,A,E,A,D,C,C,96.8701801593693,1
53,US,Bisexual,102.89936465214107,B,B,C,E,B,E,E,90.40620187086249,1
55,India,Bisexual,201.8782057460987,E,A,A,A,E,C,C,-66.75311197171916,0
63,UK,Bisexual,-118.6233331515732,C,E,D,E,B,C,C,-131.1595215258426,1
59,Mexico,Bisexual,139.39647816287598,B,B,E,D,E,E,D,-12.141088145243677,1
44,India,Bisexual,85.73769394627443,C,E,D,E,B,E,A,-45.0403697798165,0
34,Germany,Heterosexual,-21.42241944127335,B,B,B,C,A,C,B,16.462708158939567,0
21,Brazil,Heterosexual,-81.27304216142564,D,C,E,A,B,B,B,97.36906221940116,1
25,India,Homosexual,25.792084915938208,D,D,B,B,B,C,C,-1.8807058752995,0
44,Mexico,Heterosexual,-45.086583799123545,B,C,D,E,E,C,B,130.90906748871902,0
73,China,Heterosexual,2.1963757479235952,C,D,B,E,E,D,A,316.959386055289,0
44,Mexico,Bisexual,-110.10996076176696,C,D,E,B,D,D,A,165.39512270567803,1
56,Other,Heterosexual,-121.63760482468939,D,E,A,B,C,D,B,36.35016869377115,0
46,UK,Heterosexual,34.56289371276367,A,D,B,D,E,E,C,222.83358876139593,1
69,Germany,Bisexual,176.41937106285962,C,C,E,A,B,D,E,201.30042061406564,0
21,Germany,Other,-39.27218549955692,A,D,A,D,E,C,C,5.735579929680513,0
58,Mexico,Homosexual,54.51274470543539,C,A,E,B,B,C,D,44.65287568174,0
75,US,Other,-101.51262757142136,E,D,D,D,B,A,B,-37.945722974296004,0
45,UK,Bisexual,-31.048401877453163,E,C,A,B,D,B,E,-221.3112574526397,1
62,Other,Homosexual,20.034856998956847,C,B,C,D,E,C,B,-86.09124774664178,0
52,Mexico,Bisexual,40.000037120720435,A,E,D,C,B,D,B,-106.809101324713,0
40,Germany,Other,116.12923902598753,E,B,B,B,A,B,D,-29.47188092788965,0
27,India,Heterosexual,-5.814002232505656,A,A,A,E,E,E,C,7.617169706730512,1
64,US,Heterosexual,-26.144883464937692,D,B,E,B,B,B,B,82.86772789307861,1
21,Germany,Bisexual,12.01697547296895,C,B,C,C,C,E,A,153.41411783929954,0
22,Mexico,Heterosexual,45.45714930303457,B,C,D,E,C,E,D,47.48355964604045,0
31,China,Other,-58.14850249951876,C,C,C,B,A,B,B,-89.67196397125451,0
44,India,Other,27.379819768601717,A,B,D,C,E,E,C,-63.4039784035727,1
18,UK,Heterosexual,-231.28494495948942,E,C,B,C,B,A,C,74.40647044280536,0
75,UK,Homosexual,-36.80649992481701,E,D,E,E,E,E,E,-39.61790401507371,0
41,Other,Bisexual,-29.350583637815863,C,E,C,E,C,A,C,-110.16499111824893,0
28,India,Bisexual,-60.27075325780395,B,D,E,C,D,E,A,-31.332550016326678,1
25,Other,Heterosexual,12.512010826436887,D,C,A,E,B,D,E,-2.3642205382426833,0
54,India,Other,-18.610995093039907,E,D,D,D,D,D,A,168.4027949841216,1
56,India,Homosexual,22.337505067077203,B,D,E,E,D,E,D,-9.12333850331135,0
26,Mexico,Other,102.29287735214712,D,A,D,A,A,D,A,23.98192148920258,1
59,Other,Bisexual,-199.46241106199844,E,A,D,D,B,C,A,48.90732057066393,1
77,Brazil,Homosexual,26.868730683201726,A,E,B,B,A,B,B,-12.500898764839361,1
64,US,Bisexual,-67.08621609576426,D,A,E,B,C,C,D,41.53878970361422,0
55,Germany,Homosexual,-111.13688106020383,E,C,D,E,B,A,C,57.166776463390654,0
76,US,Homosexual,-205.11102033574667,D,D,A,E,C,C,D,26.631475418308533,0
64,US,Heterosexual,-32.22607536822428,E,D,A,D,B,A,D,136.08396311035082,1
49,Germany,Heterosexual,133.9740026293098,E,E,C,D,E,D,D,8.504404080460455,1
79,UK,Heterosexual,-6.203870924416878,A,A,C,B,E,E,C,28.523481430999244,0
66,India,Bisexual,-19.412903843006276,A,C,B,D,C,D,E,-59.88424020013636,1
69,Brazil,Homosexual,-85.69202193653149,D,D,C,C,D,E,A,29.677291861938578,0
70,Other,Other,-245.64257954607464,A,E,A,B,C,A,E,-151.79606939239508,1
56,UK,Bisexual,-0.33445270667563515,D,E,E,B,A,C,C,94.43020869237509,1
52,Mexico,Other,119.06705069021137,E,E,C,C,E,A,C,-50.365848614563916,1
28,Germany,Bisexual,-200.49297174057207,D,A,E,D,C,A,D,-5.915418861734763,1
50,UK,Heterosexual,33.364309815492604,A,E,A,B,A,E,B,-89.22267049572889,1
46,Mexico,Heterosexual,107.72690945319307,D,C,D,B,B,C,A,47.92329542348567,1
54,Other,Heterosexual,11.144319934493781,E,A,E,E,D,E,A,-34.086995067980695,1
72,China,Homosexual,22.35896591325464,E,A,B,D,A,C,C,-81.34162773572768,1
76,Brazil,Homosexual,78.08434423797272,C,C,B,E,E,D,E,-120.25817746350765,1
20,Other,Homosexual,-164.9641040673564,D,A,A,E,D,E,D,-90.32617806691738,1
21,US,Homosexual,185.4027393358465,D,E,E,A,A,D,B,16.950409272679703,1
38,Mexico,Other,84.03485381549663,D,A,B,E,B,E,E,-9.087527831906044,0
66,India,Homosexual,44.623412717034036,A,D,E,C,D,A,C,107.72671560526462,1
73,UK,Bisexual,-120.87899513776463,D,B,C,D,B,D,E,-31.133051938833418,0
38,UK,Heterosexual,197.86003504153976,E,B,C,E,A,A,B,78.10484467098271,1
27,US,Other,32.29391143677016,B,C,B,A,D,D,A,75.0191968299916,0
65,Brazil,Other,92.16710747876743,A,D,D,C,A,E,C,65.40113545311715,1
60,UK,Heterosexual,9.33483921173517,A,C,B,D,C,C,A,-11.75486527684582,0
22,Mexico,Bisexual,259.57635458384283,A,C,E,E,D,A,E,-21.228661416831454,0
19,Brazil,Bisexual,-81.11513489783123,E,D,E,C,B,B,A,146.71316653089286,0
58,China,Other,-7.357516028276131,A,D,A,C,B,E,C,-28.80262866777148,0
45,Germany,Homosexual,-11.858113802424716,E,D,A,E,A,E,C,-25.912190884202417,1
50,China,Other,-28.37828039812415,E,A,C,D,B,C,B,63.926903602299426,0
54,Germany,Homosexual,76.57772375644252,B,A,C,E,C,C,A,-2.9563152925578886,0
41,Mexico,Other,-75.07720613213522,E,C,D,D,A,B,B,-72.20420799902875,1
74,China,Other,-4.611789729340959,D,C,D,A,C,D,D,-126.94882694073894,0
48,US,Heterosexual,-22.226759455674795,D,A,A,B,D,E,C,-93.98336324556863,1
47,Germany,Bisexual,10.739506620425486,D,D,E,E,E,D,A,-213.90985933845502,1
61,Germany,Homosexual,84.65713011757437,D,B,C,B,A,B,C,-50.697349603091425,0
19,US,Bisexual,-231.14506633352656,E,A,E,B,A,A,B,180.74649182208248,1
23,China,Other,-119.55719745147624,E,A,D,E,C,C,A,-58.295420688021224,1
62,India,Other,2.322115614281567,A,C,C,A,E,D,A,118.47524468496746,0
74,Brazil,Heterosexual,4.7412266982831675,C,A,A,D,A,E,D,-24.946558771600987,1
45,UK,Homosexual,-128.79775770378626,D,C,D,B,B,D,C,-29.537825736625173,0
50,India,Heterosexual,79.95083335503483,E,C,E,A,A,B,D,67.94880624600047,1
61,US,Heterosexual,-163.51805649427223,A,C,E,D,D,E,A,65.8806837419849,0
78,Mexico,Bisexual,3.8762936218652873,C,A,C,C,A,E,B,-64.48085683042652,0
28,Brazil,Homosexual,45.53409668302335,C,B,B,C,B,A,B,-48.391468218131514,0
61,US,Heterosexual,18.119874181479823,A,E,B,C,A,D,A,-66.91963810471876,1
52,UK,Homosexual,-0.7809675523538072,D,E,C,C,D,D,B,-33.18327705572973,0
72,US,Other,-55.9840712797401,A,A,B,C,D,E,C,-204.65314579634492,0
29,China,Heterosexual,-51.892037037847125,B,A,B,C,B,E,E,147.95240726626628,0
47,Mexico,Homosexual,29.08117005914888,D,D,B,B,A,A,D,-87.40658013910335,1
51,UK,Homosexual,132.1556023786788,D,A,C,A,D,B,D,-7.098600262330168,0
21,UK,Other,158.99355382398613,E,D,C,A,A,E,C,-104.76190098384643,1
47,US,Bisexual,121.91936485412256,C,E,B,C,A,D,B,26.975599374463705,0
47,US,Other,120.59707024095032,D,A,D,C,B,A,E,-51.87484789272965,1
68,US,Heterosexual,26.724939076264864,A,E,D,D,A,D,D,-98.50411585806214,0
32,UK,Bisexual,-81.79630378814508,A,D,B,D,D,E,D,1.927473249828375,1
76,Mexico,Other,41.72334015562391,E,D,D,C,D,B,B,115.07642042777245,1
68,India,Bisexual,-59.17526533697163,B,A,A,C,C,B,E,-176.4756244771699,0
46,China,Heterosexual,11.857457547773043,D,E,C,E,C,A,D,90.24144272894922,1
48,China,Heterosexual,119.14461644078294,B,C,C,A,A,C,E,45.345410063011805,0
27,Other,Bisexual,11.8718283797109,D,B,A,B,A,A,A,-0.9527397423652144,0
38,Other,Homosexual,-115.07019914778252,A,C,D,E,A,B,D,13.095852508883098,0
40,US,Other,50.40922349879122,C,E,D,A,A,D,C,159.74781149301097,0
61,China,Heterosexual,-39.65438410698211,E,B,E,C,E,D,D,-218.7604506416556,0
76,UK,Heterosexual,-5.300364157744017,C,E,E,D,D,D,B,-25.3183583225579,0
37,China,Bisexual,-2.136219022696291,B,B,A,E,B,A,C,-180.46622845917028,0
57,US,Heterosexual,74.32867948700516,E,B,B,C,C,B,A,-83.50067236018658,1
51,Other,Heterosexual,-105.62447937979475,A,B,C,C,B,A,D,-65.94519931710795,0
18,India,Bisexual,-343.6498997958923,B,B,D,D,A,B,E,2.722238539850665,0
59,Brazil,Homosexual,163.62474180088503,C,E,E,D,A,B,C,35.09770979532991,1
46,US,Homosexual,-58.27819051489346,D,B,D,E,D,B,C,-26.689873769071987,1
39,China,Bisexual,-20.847403926604596,C,A,E,C,D,A,C,-42.36595547250301,1
21,Brazil,Heterosexual,13.103658532714672,D,B,A,E,D,D,D,62.50972366545017,1
56,India,Heterosexual,140.7016133273171,C,B,D,B,B,C,E,-29.383758902481066,1
64,UK,Bisexual,-37.87924074069065,C,B,A,A,B,D,D,-72.07024874015987,1
53,US,Heterosexual,76.97817633455432,C,B,E,C,A,E,C,-81.12072980305129,1
45,UK,Bisexual,80.31733916520945,B,C,B,D,E,A,B,-45.42645406323676,0
76,India,Other,11.318550182176516,D,D,A,A,E,D,E,41.67353785149763,1
53,US,Other,123.76577985610217,A,C,E,B,A,C,D,21.388369466803685,0
20,UK,Bisexual,107.5948481573531,D,A,B,E,C,C,B,-2.375563265778614,0
34,China,Bisexual,-30.774852051553346,C,C,B,B,C,C,E,35.529804997710684,1
64,India,Bisexual,-118.12964554686944,D,A,D,D,B,A,E,41.48758149321334,1
28,Other,Heterosexual,-180.4547493303896,C,A,E,E,C,C,E,-82.92010838539348,1
74,India,Homosexual,83.25194278328905,E,B,E,D,B,D,A,-44.2903116999173,1
22,Brazil,Homosexual,88.74584696687576,A,D,D,B,A,A,B,-287.39944711964654,1
43,Germany,Heterosexual,-8.149460664458372,A,C,D,A,A,B,A,-178.4968226982399,1
30,US,Bisexual,-46.91355599398113,D,C,A,B,E,E,B,-6.5285077406566705,1
66,UK,Other,155.44837337410812,C,A,B,C,B,E,C,-24.313658006169042,0
77,Other,Bisexual,-3.732615923881716,B,A,E,C,B,D,A,253.24117322198626,1
58,Brazil,Other,-64.41660024612656,A,A,B,A,D,D,B,-97.33274480932144,1
27,Brazil,Heterosexual,116.07280369132357,B,D,C,C,D,B,A,-62.124459796582144,1
67,US,Bisexual,102.01597308082277,B,A,B,E,D,C,E,-48.17398333623174,1
51,India,Homosexual,35.35710338380091,A,E,A,A,E,D,E,24.545145802793165,1
70,Mexico,Other,56.59103493080217,D,A,A,A,A,A,C,263.296570696468,1
73,China,Other,82.48162889542819,A,C,D,A,A,D,A,184.7949851618833,0
47,UK,Heterosexual,109.7617940400851,D,D,A,E,A,C,E,68.02381104436034,0
29,India,Bisexual,25.567373408772546,A,E,A,C,E,C,A,-114.60240324465474,1
40,Mexico,Other,95.7939574223125,A,E,A,A,B,A,B,-30.818399764030037,0
73,UK,Homosexual,-56.75018998204121,E,B,E,D,C,C,C,117.60769014553323,1
20,UK,Other,67.77686955150817,C,D,E,D,C,B,A,-93.27450860006059,0
50,India,Bisexual,-190.90646371815413,C,C,A,B,C,C,C,-95.44005492141537,1
53,UK,Heterosexual,59.57396147120966,B,A,D,E,A,D,B,-89.51604775309089,0
67,Mexico,Other,-105.90441450306196,B,C,A,D,E,E,E,-10.561383992416873,0
25,Germany,Homosexual,116.73537321034586,E,B,D,A,E,E,A,-213.05105780208632,1
38,Brazil,Homosexual,67.58099694640975,B,B,B,B,D,B,B,-57.15267049733592,0
68,Germany,Homosexual,4.1355469981524475,E,D,B,E,D,B,A,208.91171220779867,0
52,India,Homosexual,-34.87929373495678,A,D,A,C,E,E,A,-52.15551280612322,0
67,India,Homosexual,109.63871637501612,B,E,A,D,C,D,B,225.49960334064724,0
77,UK,Other,-205.43143565201945,D,B,C,A,C,C,C,-23.48737836703793,1
56,Mexico,Heterosexual,7.231798744336597,C,D,A,A,E,D,C,-128.29240060650883,1
45,Germany,Other,106.35011011786308,E,D,C,A,E,A,A,45.174841675339664,1
26,Other,Bisexual,-164.63127955768198,C,B,C,A,C,E,B,81.21544274044807,0
38,Brazil,Other,-137.81006853376488,C,C,E,E,B,D,C,-2.9767063293312,1
46,Brazil,Homosexual,73.40392853054573,B,E,B,D,D,D,D,67.4230131483846,1
24,Other,Other,169.01975443945528,C,E,D,C,D,C,D,43.5839343216415,0
58,US,Homosexual,43.928880579959554,A,D,C,D,A,C,D,73.49956015318028,1
56,Mexico,Bisexual,-76.9604755452493,D,D,A,E,C,D,A,-4.490381376633308,0
51,Other,Heterosexual,93.22095805036426,A,B,B,C,C,A,D,99.80725922246829,0
42,US,Homosexual,44.94667888664818,D,B,E,C,E,D,A,-15.203063617331614,1
53,UK,Homosexual,43.773057864908985,D,B,C,B,E,D,D,9.195900683883588,1
50,China,Other,73.63832674010692,A,E,D,E,A,E,E,92.04129142982502,0
33,US,Heterosexual,37.804941835915876,A,C,C,B,C,C,C,-54.80573570504731,1
44,Germany,Heterosexual,38.57544338683439,B,B,E,C,C,B,B,120.03023770319123,0
42,Brazil,Homosexual,212.99164642277327,B,A,C,D,B,C,E,-51.27292145635977,0
53,Mexico,Bisexual,111.51196151432087,E,D,C,C,C,D,A,-8.894886487922031,0
19,Brazil,Homosexual,171.59823400015844,A,A,D,D,B,C,E,-54.24468596079647,1
25,China,Homosexual,-94.98577007610511,B,C,C,B,D,B,E,18.614266071022556,0
34,Other,Bisexual,-10.62562412391787,D,D,D,B,C,A,C,139.0832015535603,0
31,Mexico,Bisexual,31.168524244348273,C,C,C,D,D,A,B,-64.02895130065286,0
45,UK,Bisexual,100.64390379829669,A,B,B,A,E,D,B,-77.70372828218075,1
46,Mexico,Other,-1.7839161188294816,D,B,B,E,B,A,E,106.40309735566828,0
40,Brazil,Homosexual,-21.094416886839433,A,C,C,A,B,A,D,-20.14052236592202,1
18,Mexico,Heterosexual,-29.63362641607677,A,E,A,B,B,A,B,31.024994580012017,0
19,India,Other,25.21955918833959,E,A,C,D,B,D,C,-76.59613719831147,0
30,US,Homosexual,-3.315613576131029,C,A,D,B,D,C,C,117.14303685328613,0
47,India,Heterosexual,-0.5058813945423132,D,B,D,C,C,D,B,24.897069214065727,1
70,Other,Bisexual,-137.9048563095266,E,A,D,E,D,E,E,62.625191923592695,1
52,Mexico,Other,85.41061821454147,C,C,A,E,C,B,E,-70.31755749753054,0
42,Brazil,Other,111.45002593944575,C,E,C,C,E,C,E,48.005482235537166,0
69,Mexico,Homosexual,-67.92064387457995,B,D,B,D,B,D,E,162.34924722765538,1
51,India,Bisexual,-160.7214430500183,C,A,A,B,D,E,D,-141.32299360696436,1
30,Mexico,Heterosexual,86.07176420739108,E,C,B,C,A,C,B,-17.087826742451025,1
74,Other,Homosexual,5.053366044157018,C,E,E,C,B,C,E,-66.55633562143639,1
35,India,Heterosexual,-124.74690788543843,A,A,E,C,A,E,A,-51.45296947756599,1
55,Other,Other,-204.6459028809898,B,D,A,B,A,E,C,-8.565675755793922,0
42,Brazil,Homosexual,-134.9640418375045,A,D,B,A,C,A,E,79.83923790611914,0
