religion,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
None,Widowed,E,E,119.87825203797095,B,-11.171131717102186,B,93.74020846828053,B,B,128.79604642903627,C,D,43.46320815923937,A,0
Hindu,Married,E,C,256.8078121715716,C,-121.7059452586805,D,56.14018140689922,D,A,17.225146173589145,C,B,35.5616198529973,A,1
Hindu,Widowed,D,B,5.5342304187915685,E,26.30493141741681,B,-84.84101505796808,D,B,63.19415567076234,A,B,-41.69740967581833,E,0
Jewish,Widowed,B,E,-82.80636195444279,A,88.33386902555092,D,-59.779140760038715,C,A,-6.217665659476195,C,A,-89.40463698383134,A,0
Buddhist,Divorced,C,B,-54.465498915919994,D,-16.038551346627713,B,-291.59419890523634,B,C,-81.00165207280034,D,E,16.364056972038117,A,0
Hindu,Married,E,D,-130.39806175596675,B,-3.3777050941644506,E,-10.424139316264526,E,B,115.95999368795462,B,D,-9.306055993580491,C,1
Muslim,Single,C,C,45.322478840261226,D,-38.31689197364665,A,-46.4438374960899,C,A,-192.17798551311296,C,C,-72.55857551837845,D,0
Other,Divorced,A,D,-91.10553009379369,C,32.05822961292367,B,152.47128945507012,C,A,-106.33809589884116,D,B,-18.88765199054849,C,1
Christian,Single,B,E,190.2373938811286,C,33.80178150664004,C,163.04374620266444,C,B,182.61136278871905,B,B,-7.2710429814537,B,0
Christian,Married,A,C,204.74519955474784,A,-29.994112494540808,B,64.25961202988054,A,E,82.56016531171156,C,C,-14.68618385825631,E,0
Buddhist,Divorced,C,A,-78.83831616019825,C,249.2669915188193,A,-86.40884798924634,D,E,63.7024467414173,B,C,49.069332516784996,E,0
None,Married,A,E,-15.616818126368583,E,-1.2041518946972327,A,40.25131567597641,D,A,-95.03411083740878,E,E,73.18266356031067,A,1
Buddhist,Divorced,A,C,-14.670946358065095,B,58.08040607123986,D,98.98294505155788,D,D,54.958077718019446,A,B,-21.355574338846303,D,0
Buddhist,Divorced,A,C,224.17366606380546,C,31.232237454808963,E,-63.443783381437456,E,B,-92.133127622986,E,A,35.609590633948784,A,1
Jewish,Married,C,D,26.94279828759385,D,-61.800068736285006,A,155.48980753628635,B,A,-93.15386505004611,C,B,8.758884553152715,A,1
Muslim,Single,D,E,-69.39058519504017,C,54.98992801594771,C,-108.06338039320632,D,D,41.95015650480346,C,C,-124.04297188216213,D,1
Jewish,Widowed,C,D,-97.80407674785417,B,-31.860052880216198,E,113.65798254961655,E,A,-26.61963379205805,A,B,-36.24568071785908,D,1
None,Divorced,E,B,-186.3756445382466,D,225.54276757256858,B,-138.72064211822217,D,D,-176.29715548473396,A,A,186.75058866774975,E,1
Other,Married,B,C,25.656241630954206,D,17.454219071451103,C,-93.12554615776256,A,B,72.68429746077402,E,B,-122.79531895077565,A,0
Christian,Widowed,B,D,-69.33088185761969,A,25.536151004183232,C,93.3761855646841,C,C,43.45887269567473,B,D,-91.34146151705208,C,1
Jewish,Married,E,A,30.08669324414473,D,4.824826815975558,A,-61.066341281546585,E,E,68.08903370155855,C,D,-107.81182964695468,A,0
Jewish,Married,B,C,46.32824292993512,D,-73.95533713367712,D,-32.13655711103591,C,B,43.44637668528184,D,B,-72.82906279065139,E,1
Buddhist,Widowed,E,C,-128.22154208485156,B,17.421037976524598,C,158.69017637202836,D,B,-1.3516491388941443,D,A,-145.8940727184952,C,0
Hindu,Single,C,D,21.302395563293782,E,46.434194161938855,D,-84.88526552768421,D,E,13.15759570257748,B,C,-143.36516717616746,A,1
Hindu,Single,C,A,140.54218928392447,A,69.99467953902312,E,-17.715742997892665,A,E,-65.5862009215833,B,D,10.731810652949008,B,0
Christian,Married,B,A,51.60645266168884,E,-94.74077143695047,C,66.30712183182186,D,A,60.33574132295823,A,C,-139.02939655855303,E,0
Buddhist,Divorced,B,A,-15.22810650107289,B,10.421671620268347,E,-4.412881680685602,D,A,134.14909680904495,C,E,93.35966934195295,D,0
None,Widowed,A,C,99.956512408473,A,35.60375656017038,C,7.73045732555697,A,C,-83.19925441266696,C,C,-45.473332169976054,B,1
Other,Divorced,E,D,-14.141232998278111,A,21.076981934248067,C,83.66482979362667,B,A,-81.0330525339676,C,C,-63.76634592707939,B,0
Jewish,Married,E,E,57.208674659956685,D,-128.8405198617491,B,-177.08539304913197,A,B,69.27057728540005,A,A,53.26311880690743,D,0
Jewish,Widowed,E,E,-217.61354848583196,B,-68.29923613985434,D,187.80307433992024,C,D,-84.69574279546815,A,E,140.1711692001905,E,1
Muslim,Widowed,C,B,-18.679187320698027,A,8.658024942292961,C,-12.878380369948161,E,A,-7.478891045239268,B,E,-5.599675068369261,C,0
None,Married,B,B,27.932603175136528,B,14.36570387281271,E,-112.82671575791557,C,A,3.0189904669645173,E,B,-127.29451786335962,D,0
None,Single,D,E,83.30714317404534,E,183.22267377570813,B,51.813806299454576,A,E,115.69672960322512,B,D,35.12745001533915,C,1
Jewish,Divorced,C,B,-110.15027226615221,A,81.63109959379779,C,-163.31759735161145,C,D,161.8043569739172,E,D,10.535476314165363,C,1
Buddhist,Widowed,D,D,3.9585183783583786,E,84.42200166199854,A,-3.6250022469286525,C,A,-80.09841200595986,A,D,-115.54144591598501,C,0
Jewish,Single,E,A,-59.28827330071955,D,-166.38612947653283,E,145.56622335166492,D,E,45.204306503488226,B,A,121.35643075204159,A,0
Muslim,Married,C,A,-2.28102292411173,C,-64.50102463659897,E,66.36522043550308,A,E,48.39650553798451,C,C,32.735974618722565,E,1
Christian,Single,C,C,122.3560400838601,E,15.115409196162046,D,32.81261397877255,C,B,28.91645612824697,D,B,121.34659639408018,B,0
Muslim,Divorced,B,B,-43.406404041554815,A,41.903647654911595,E,17.598689249320095,C,C,134.72953227699008,E,C,60.156273805201224,C,0
None,Married,E,D,-136.75447725529017,C,2.381759023821368,D,-12.80976392212995,B,B,-2.034521448057097,D,C,51.16690548875178,A,0
Muslim,Married,D,C,76.39447854541973,A,41.97882410428782,E,48.5977859775075,B,E,-4.614166498728224,D,D,84.99914086819406,A,1
Muslim,Widowed,A,E,-11.528916243410041,E,105.87436595208624,D,-122.37432180826812,C,E,-165.01167827761768,B,C,-68.8313148801128,B,1
None,Divorced,D,E,-143.79689327107872,E,-26.838499879598942,E,-1.6351233289208968,A,D,31.124225907664005,D,C,61.355799768613906,C,1
Other,Single,D,A,75.55307033014229,A,-26.934637317399428,B,0.7974116710630313,B,D,17.03600273041048,C,C,13.172498200744826,C,1
Muslim,Divorced,A,C,-105.52770822806346,B,100.22539125982736,E,30.971730199345426,B,E,95.86151397830666,C,E,76.93866094834065,B,0
Hindu,Divorced,B,B,65.51830635201541,E,188.0121014490391,A,12.065048471371883,E,A,81.517640850888,D,A,-157.27607271820517,A,1
Muslim,Divorced,D,B,-36.65816496746974,C,-184.87096027606512,E,23.423128801674746,E,A,-72.41663612586376,B,E,-181.71113315691434,A,0
Muslim,Married,A,D,0.9935333539173025,B,93.51332204026437,A,-12.66590561587211,E,C,-3.514848099677391,E,E,153.75717778725567,A,1
Buddhist,Widowed,A,A,39.3591684056567,D,91.7007470677117,E,79.07694604581316,A,D,85.92615660017023,D,E,-108.16610146106798,A,1
Hindu,Widowed,D,A,-162.3464388400421,D,-160.8711819837447,A,-91.55944259252283,D,D,126.04471528456602,A,B,108.62846509404433,C,1
Hindu,Single,E,C,-128.59692230254961,D,128.14271754397652,B,112.17523194932737,A,A,33.78602068511902,B,A,43.25061190602628,E,0
Other,Widowed,C,A,94.60749992027118,E,59.87779756627511,D,-15.160486063171067,B,B,115.15482507235014,A,A,78.16561002173226,A,1
None,Widowed,B,E,95.91719629535683,C,108.78171318228289,A,8.248278902232121,D,C,-142.29799111785314,D,A,-33.186239821661104,B,1
Other,Married,E,E,77.66724191128675,A,9.164828880757723,B,17.696952479917055,C,E,-52.50191348984079,B,A,-43.925289927735946,A,1
Christian,Widowed,C,D,-104.36639504386554,E,240.59600023942556,B,-164.23451219906832,E,D,32.589285980577856,E,C,-66.30124963617268,A,1
Hindu,Widowed,B,D,-102.78877750776292,D,41.69157533717052,B,12.328335424602017,D,D,105.1248806846312,B,B,-170.99225857706674,A,1
Other,Widowed,B,B,-3.2989955507257083,A,95.58587254201007,D,-100.12173592540812,C,B,1.7912820293887983,A,E,26.695559173106986,B,0
Other,Divorced,A,A,94.03394220830238,E,-163.80350656562211,E,-53.66532444024455,E,D,16.222976664105182,A,C,108.78336708068588,B,0
None,Widowed,B,E,-5.236936391343186,E,140.25938175607095,A,141.81514909623044,E,A,29.225165871843245,B,A,84.76128187663758,E,1
None,Married,B,A,-109.4010420783872,D,118.8248381772909,A,-74.64672517547997,B,D,138.15571025630126,E,A,113.1180214811774,B,1
Christian,Single,E,E,-68.24439065838429,D,79.64733648462658,C,20.134196894526564,D,A,-3.870411483624631,A,A,-94.87117127940535,C,1
Christian,Married,A,C,-93.25182872756817,E,-181.1751519411608,C,15.130303491381456,A,C,65.58016290822746,E,E,28.573776471568873,D,1
Jewish,Divorced,B,A,-104.09909957234984,D,-9.435018854478137,B,24.169618805237597,D,D,-89.15461258924978,A,E,-76.96916045492128,C,0
Other,Widowed,A,A,-122.0871800086309,C,-34.51286519319721,E,-110.12494660509631,E,B,-38.52021164992688,D,B,115.38872430885641,D,0
Other,Single,C,B,-161.7466130623336,C,20.839949149756084,A,118.34589693689088,B,A,91.26034076196777,A,C,97.08719667388806,C,1
Christian,Divorced,A,D,-47.67789086627727,E,-139.43005770381095,C,131.45142129529015,B,D,-44.73507867217836,D,D,81.3773767633234,C,1
Buddhist,Single,A,B,-102.12607658226331,B,32.862269551198956,A,-162.94302102590112,A,C,28.134323187312198,D,B,69.63073219664935,E,0
Christian,Married,D,C,17.660488708834183,A,-62.33908093018622,E,112.12603071433374,E,C,-112.43208912839854,D,E,130.87165308242416,A,1
Hindu,Divorced,D,D,43.74696152590528,D,145.86477876446432,D,83.8726142940584,B,A,53.66049803708721,B,B,-55.761561146104064,D,0
Other,Married,B,E,11.705353059186855,B,81.8254868671091,C,147.6823664504949,B,A,-89.5173841714505,A,D,16.71009383110543,C,1
Christian,Divorced,A,B,-105.54723308772505,A,95.866212724124,C,-59.951631975789354,D,C,-60.13503041585111,A,C,-150.88643078224453,A,1
Buddhist,Single,D,D,-124.93960902883867,A,-125.1386712800596,C,46.056309926267474,C,A,23.66505126000605,E,E,-16.76103698797909,A,0
None,Single,E,D,-31.338532525989145,A,-39.861670273965906,D,-23.571911502517732,A,C,-38.80967795043418,E,D,-22.773355026837816,A,1
Hindu,Divorced,A,E,4.762118954248928,B,16.956360149053097,A,-103.64333505696162,A,D,-8.062199194731633,C,C,166.66316406729553,A,1
Muslim,Married,B,D,-44.31002286268686,B,77.37967528363411,D,-33.745598814114906,D,C,-46.39087836424852,E,B,-83.13856020992387,B,0
Muslim,Single,D,A,143.5461349035713,C,25.296020667385744,C,-11.943226930433822,A,C,19.454198409641517,D,B,-40.62564014389151,C,1
Buddhist,Divorced,C,D,-89.0242042132671,A,144.5859795950554,B,-12.085693298847124,D,C,-120.04493799615177,A,E,46.48285636644991,A,0
None,Single,A,D,88.85645720601325,C,144.26703709945912,B,-189.52421101842938,D,E,-121.49161398759205,B,C,47.64368267616944,E,1
Muslim,Widowed,B,B,-127.89152062409592,B,-148.22040094316435,C,41.998278659762676,B,A,-128.30404079905998,B,B,-17.633933117731623,C,0
Christian,Single,B,E,-69.40520678138196,D,18.399139539094566,D,-27.88923575056046,D,E,65.84024951463982,E,B,32.81119738223101,A,0
None,Married,B,C,11.182730597828677,A,-41.7346853740073,D,-131.79940784666158,E,A,47.95693817166297,A,E,145.4377307280601,E,0
Hindu,Married,C,C,-16.20009160887243,A,29.067637758406878,C,180.65472561468786,E,E,0.1160526448114165,D,E,-132.6192333608388,D,0
Christian,Married,E,D,-203.29954022317165,E,-5.234345296719386,E,50.8897948025227,A,E,4.951136698256023,D,B,-198.87985392349444,D,0
Muslim,Widowed,D,E,81.45362639427628,C,-115.23893710006352,C,-22.135655350916615,D,D,-78.00916809311624,D,A,-24.130984267464243,C,0
Buddhist,Divorced,C,B,-14.597574825586488,B,-27.024668823108904,B,-91.42820244876624,E,C,7.296280059918459,B,E,-5.353300953208239,D,0
Buddhist,Widowed,E,D,-25.61515736851987,E,-9.583395801468667,A,11.377241166004483,C,C,-272.41789939146463,E,B,-20.410709997935754,B,0
None,Married,D,A,-71.40324256826686,A,-120.54962438043462,C,73.4708398999742,A,B,76.27845983948698,B,A,-169.34378982655335,E,1
Jewish,Single,A,D,21.586393829809264,E,73.51275127619878,A,-138.52215865681507,B,D,104.64243164801125,B,C,34.02568655673641,B,1
Hindu,Widowed,B,A,-43.98044452286715,B,26.276398868215146,D,-151.11887461232797,C,B,9.063223685766527,D,A,-136.40248550206042,A,0
Other,Single,E,C,39.169813786825245,E,19.15045727180129,A,58.89152134345472,B,C,79.28551114603589,C,B,-31.498185111801668,C,0
Other,Divorced,D,A,93.05086242304526,A,-129.28883842913208,B,103.58760933534832,B,E,-162.76200406831921,D,B,119.7079307530027,C,0
Christian,Married,A,A,-73.77640179718405,B,-43.11415970511809,B,41.477530608074495,E,D,38.26822474086906,A,D,-159.28970949120827,C,1
None,Single,B,C,52.723914140832285,B,71.13484319953895,D,61.01524655412426,C,C,-50.41569181805564,A,C,81.4420054440593,D,0
Buddhist,Divorced,B,A,73.38592553548283,A,-54.81394454470576,E,90.3663674567705,E,E,121.00481961024869,D,E,119.41153075281817,C,0
Christian,Widowed,B,E,-219.33605737633823,B,173.3985814164265,E,-195.86309681226993,D,A,-18.68214590830309,E,A,83.93639596451067,C,1
Other,Widowed,A,D,37.510242620554905,D,108.91075553331756,B,-272.3304564724234,E,E,-102.94418156017406,E,D,3.2239262197669643,D,1
None,Widowed,E,B,107.28920345623737,D,41.831759274452146,B,-87.44049993721383,B,E,48.15530497012893,D,A,33.57173540857119,B,1
Other,Single,D,B,-139.76398101251579,B,64.94092690049227,E,203.0332741443317,C,A,-96.1632003626881,E,C,81.58432352346925,A,0
Muslim,Widowed,D,D,77.25404508987111,C,43.499577646764145,E,-12.317029614622657,C,E,-176.02304487937712,E,E,83.60388738047129,C,1
Muslim,Single,E,E,-64.18498168899116,C,-117.14754161312145,E,35.29491675936057,C,A,-37.170169851954554,A,D,-17.860291872327807,B,1
Jewish,Divorced,B,D,118.6502753135066,B,2.2155665152738107,C,109.94368268053294,A,E,26.710394460417046,D,C,-101.02686230692947,D,0
Buddhist,Widowed,C,E,-142.3596175147064,A,-134.34262608657644,D,28.77237552587622,A,B,-6.770167592485987,E,E,155.7991573368303,E,1
Other,Married,E,A,-60.00674150358272,B,79.21483005864512,A,20.540097693788262,B,D,-56.150710897444554,D,E,45.885560485425344,D,1
Buddhist,Single,D,B,88.83746032876063,D,50.365467499329,E,48.701098250597454,E,B,-88.63153488854864,A,E,-14.147946139292808,A,1
Muslim,Widowed,E,D,-169.450353824501,B,-133.4423145048111,E,-121.67956405383056,B,D,-195.8178216422392,C,B,149.5857130731764,A,0
Jewish,Divorced,D,A,104.70453923697487,A,-40.08051715548873,C,117.24814478586154,B,E,90.41890690830013,D,D,-155.90884803827728,C,0
Jewish,Single,A,E,-100.40145306764379,E,11.265714183001974,E,-5.201765365425837,E,C,15.822701962538147,B,C,-123.83807191421442,A,0
Hindu,Single,E,D,92.10691157455462,C,-23.964887659914687,E,-40.107394889006486,E,C,9.405963964301902,D,E,212.54276136684172,C,0
Hindu,Single,D,E,33.60648265189718,C,24.327645175765586,A,-20.979002080176553,B,B,78.95029190686465,C,C,32.63832648356973,E,0
Other,Widowed,E,E,-86.9583144326482,A,41.9128149514706,D,-70.78096324861485,C,E,-85.12431335988595,D,E,-51.69643076666131,B,0
None,Divorced,A,A,33.27532767251385,A,41.452117535174295,A,173.75061812965077,B,A,52.01046113204464,A,B,-8.73545942988969,B,1
Buddhist,Single,E,A,-67.83708853472847,D,157.96649508342503,B,-106.17154650011437,D,E,-57.30234685644129,A,C,-220.45168766412496,C,0
Muslim,Married,A,E,-36.236813245356316,A,-19.142770364712806,D,72.34545744601752,B,B,123.59834904134954,E,C,0.8779874887762628,A,0
Muslim,Married,D,E,-99.18122854802535,D,162.01516097140023,A,73.54230359584969,A,A,126.89772936399505,C,A,-39.779523312407456,D,1
Christian,Single,A,A,46.228272675432784,B,101.72449617744024,C,-126.10184568247138,B,B,-44.48908515608203,E,E,-95.2941622480999,A,0
Hindu,Divorced,D,E,57.90380833673991,E,-15.777336935763056,B,41.904993244497874,C,B,-63.91760411770513,D,C,-41.57276952139055,B,0
Jewish,Single,E,A,-103.16858317428735,A,7.609337101294171,A,128.0294212554495,B,A,-27.200221108829165,D,A,146.24673893565847,E,1
Buddhist,Widowed,C,D,37.69010136035588,B,-68.57725853988268,D,-14.237922509740935,A,D,44.57828950545981,A,D,140.63283416799476,B,0
Muslim,Single,E,D,141.63744525097627,A,-137.9673930101912,A,-59.51383173997209,D,A,-157.9487915618848,B,E,-134.58263779331492,D,0
Jewish,Widowed,B,A,-137.0563541380334,E,150.52102313887258,C,87.18992496697336,E,B,111.79291421515423,B,E,-65.67593341959547,C,1
Jewish,Single,E,D,-72.07545176823106,C,39.260622605752836,C,-91.38858049714659,B,E,-8.12156982737711,B,E,65.4867303488599,D,1
Muslim,Widowed,E,B,-19.465104154602056,E,-28.863322196801906,A,-40.18514528440603,E,E,43.57870537914294,B,C,-31.57671677776584,D,0
Christian,Married,D,A,-9.070735296571804,D,52.26355362621635,E,46.78851407502187,A,C,-47.31043685828584,B,A,-127.50149890118199,E,0
None,Single,D,D,-227.97564249308348,D,-72.25886234848005,C,-74.25598875376423,B,D,-188.66698083987322,A,E,48.649911699770314,B,0
Christian,Married,A,E,98.4203877320882,A,-66.25534284499781,E,129.78253337328036,A,C,45.615446047479765,D,E,-67.72344625621525,C,0
Christian,Widowed,E,D,-66.34228830190732,B,-119.36201686170725,C,-43.44077055628722,E,B,-77.97513880166866,B,A,-157.55128412798084,A,0
Jewish,Divorced,A,D,-21.677609715134206,B,-176.7762749794755,E,-93.56238053154577,E,E,-126.6176056132922,D,E,178.25597494402012,D,1
Buddhist,Widowed,B,E,-9.929465906943086,E,38.46722132899795,B,-28.30043525579341,C,A,-24.547733116415614,B,E,33.69687923271159,C,1
Muslim,Widowed,A,D,-117.2125257888429,D,-231.40920175291208,A,19.837453844726177,E,B,-76.19424678685883,C,E,358.24921717586886,B,0
Muslim,Widowed,C,D,13.685869518341104,E,-42.78239500262806,D,-106.4191001736317,A,B,96.70706882908993,A,A,132.04156483520083,C,1
None,Single,B,A,-35.503126518793984,D,124.52297305423656,B,-40.249658161915086,C,D,-16.716344309885116,D,B,48.133395743740394,A,1
Jewish,Widowed,A,D,-98.64357681071233,E,-21.45370247465606,D,-147.16022166223365,D,A,63.786162647896205,D,B,35.772128411788735,E,0
Jewish,Widowed,D,E,181.85045215731205,E,-46.242815538367815,A,81.34455151170779,A,D,-39.443471418401,A,A,-92.97283034743093,D,0
Muslim,Single,D,E,-19.783972087824413,D,-238.27832918076956,B,17.41431936636318,A,B,120.6634172227065,A,B,32.71165586420737,D,0
Buddhist,Single,C,B,150.3165264907709,C,71.78576544730869,A,118.76374428375247,B,C,-12.504548376472593,D,B,1.6851317657232225,E,1
Muslim,Widowed,C,B,-15.639354093348112,E,-10.844959308548498,B,16.994380371811925,E,C,156.9571644940491,C,A,-56.488293279943804,B,0
Hindu,Widowed,A,E,33.43263308009521,A,60.148185713957716,B,207.58967207532842,A,A,35.22677748013252,B,C,48.8308662805023,E,0
Christian,Divorced,C,A,-216.2253305106043,C,20.87821733992828,A,-69.02615067207125,D,A,4.575050340617131,C,B,73.0107471081745,B,0
Hindu,Single,B,E,-165.36828770836848,D,54.95601219221346,C,190.63987811638464,C,D,14.280546889428589,C,D,55.260481185263444,C,0
Buddhist,Married,D,B,124.66275609739405,E,213.82705788552306,C,-38.27249244470353,E,E,-49.09374469002211,C,A,30.442397330429216,D,0
None,Married,D,B,69.26978338608988,E,26.16034339075586,C,-13.373896657694234,B,E,-159.7680143328265,D,C,-79.57107806701235,D,0
Hindu,Divorced,D,C,-162.41787292710535,E,19.545079060254913,C,25.136654633229487,D,D,-82.64858849591342,C,A,-47.572395572165746,A,1
Buddhist,Single,B,D,44.619737156784076,E,-220.63905186740737,D,-61.082090724998395,E,E,65.51832944457936,C,D,20.066065201052606,D,1
Other,Widowed,D,E,106.02234754090208,B,-47.58544428093266,E,-90.05192547771107,A,C,-70.10057302211675,D,B,-153.3467044946407,B,1
Christian,Single,E,A,-60.07161795827095,E,10.950689929400992,C,-49.845442579091355,A,C,72.96790959493438,A,E,20.315500737101523,E,0
Jewish,Divorced,B,B,25.51729903097794,E,-69.33429104151216,B,-195.12105904704327,D,E,-117.75413832885306,D,D,19.28365327802892,C,0
Buddhist,Single,B,E,-77.1495656042277,D,45.56945077559229,B,90.30921200464267,E,D,94.20213294849235,D,B,118.24773257363613,C,0
Jewish,Widowed,E,C,16.784915293717805,A,-154.222217700831,B,1.7343495524391486,A,C,-91.28996048314282,E,C,-106.67468387637769,D,1
Muslim,Single,C,D,88.6277752693496,E,14.332599548757784,D,-33.89164228314226,B,B,161.67163798767015,D,A,46.166415351849096,D,1
Buddhist,Married,C,E,29.15289427199041,E,-191.1382063975768,C,-175.3204854992901,C,B,-138.47094874276078,E,A,-48.9929009381264,A,0
Buddhist,Divorced,A,C,22.471058352500666,C,-23.513353412908874,E,-229.11194463885462,B,A,95.72299413130503,D,D,-2.3072585123101117,C,1
