handicap,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Mental,26-35,B,12.425000208651962,-21.07409404938958,-38.89183118910427,C,B,70.95451338049924,A,-55.87276312143086,C,0
None,51-65,C,18.18954257205166,73.36091204115358,57.361219679326126,B,D,80.98274951248676,E,-2.4598378616937593,B,1
None,51-65,D,2.2050427090846183,14.514411753350831,29.130028001486085,D,A,-36.41938548804721,C,-19.197926210667905,A,0
None,65+,A,-200.53719419916058,-110.5255066380457,-173.342666406255,A,A,21.038831036057896,D,-141.1440431030652,C,0
Both,51-65,D,172.30741449741197,44.3367341053875,129.35225841094635,D,E,-132.8428942394366,B,-143.92354652789393,C,0
Mental,65+,B,80.25203333149366,38.29199098291723,23.087828864425592,A,D,-78.79793904630003,C,88.92456247874107,D,1
Physical,26-35,D,54.51248333224482,81.86052485103745,57.59726131830024,D,C,-217.30011925658806,E,-71.23474009393514,C,1
Yes,36-50,B,-24.66897786130524,-134.83325578882037,29.304561214164554,C,D,-25.777274819473227,E,-3.5162325834502304,C,0
Physical,26-35,C,-104.49784699584141,-95.8846871258933,153.28463135078877,D,E,-4.2186243469193565,E,-206.53325500800491,C,0
Mental,51-65,B,-3.9635864937706087,-51.3368781346814,45.834428845542966,E,A,74.94245292828157,D,-86.53466921382162,C,1
No,26-35,A,-123.71908792627416,36.59184276664423,148.06104084505887,D,C,24.241868146248045,B,15.83666477096135,A,0
Both,18-25,E,99.27598708361126,-125.01718137546432,-4.000070368263617,C,D,163.30768201051978,B,-124.9393277128844,D,1
Physical,65+,A,-102.22035888798302,-4.688128110813935,261.5709415486347,E,B,198.1294917086979,E,-17.029715276615295,B,0
No,26-35,C,-48.18691665973957,28.23778164622443,18.920908956010884,A,D,39.602788680331244,D,-158.38829478045227,B,0
No,26-35,B,-90.73497896763273,-46.20609810902444,-82.05649816473071,C,B,45.166546609770215,A,132.1588007141304,C,1
None,26-35,B,-72.471572646519,82.84829009840782,-65.93361722272067,C,A,-140.81432838656966,A,-37.35348915702987,E,0
Mental,65+,C,-41.03430273575127,-53.33767263663821,-28.752237087201454,A,B,57.99323441436831,C,175.77435334528997,B,1
Mental,18-25,C,121.29670578928386,6.955025058920332,-114.77922431079286,C,E,-116.14633657893316,A,83.68001598783115,C,0
Mental,36-50,D,-168.87715628814712,-98.26210090062926,73.4463891474753,B,D,48.397409998274874,D,-233.40840591537932,A,1
Both,26-35,D,-60.210876916444825,96.57710589715245,-41.641268538355774,C,A,-29.87733597159274,A,30.317837542414416,A,0
Both,26-35,E,70.69432791238202,58.56978959864936,-64.11023468722541,C,A,19.751133872317368,C,-21.12517079246377,E,1
Physical,18-25,B,114.01432557017286,-19.555789079538766,-63.8611049178602,D,D,61.16597725657294,C,67.18904695198847,A,1
None,51-65,E,-145.94907611527992,20.42238859946627,48.19884763817715,C,E,113.37656312219586,A,63.21406702207896,B,1
Mental,51-65,B,119.14412024505488,-37.85478046160236,-245.08165392891655,B,A,28.466316818242067,D,149.391289300959,C,1
None,18-25,B,-80.18808954932983,87.16822266496578,68.18590514406223,C,A,-141.29742249897177,E,14.353649070612168,B,0
None,65+,D,89.36085192366164,-41.22075353763239,178.317227412055,A,E,-72.97100966814988,B,-29.62806272427144,C,1
No,65+,B,-127.181297462182,134.3548219965234,195.54909092542943,E,A,-12.791551779398194,D,31.840298458622712,D,1
Mental,36-50,E,-74.66014361633316,8.789000568561644,-145.1746129794733,A,A,84.81171191823184,A,5.854544115911715,C,0
Yes,18-25,A,-23.067329992927743,169.04760458012916,-163.71942075964907,D,B,-1.073672027618282,E,-161.95407086954256,E,1
Physical,51-65,D,132.90167859658945,0.5120537767126658,65.65399673000763,C,E,5.641777587759274,D,26.889588967000876,C,1
None,26-35,A,-154.00241194796058,58.88158212466783,41.62099662711916,D,D,-123.02380270614054,D,-125.32568481822466,B,1
Mental,65+,A,-122.84829266256591,-83.31417845517531,179.71200950963316,A,B,23.089668928833255,B,-222.72485022989542,B,0
Mental,18-25,D,54.300639776436675,-201.24500554013173,33.871671453027126,B,E,-44.8645117880069,C,23.385517171660755,A,0
No,36-50,A,-96.03350730757205,-38.83416679861495,-234.53802562125662,C,D,208.8352484462374,D,-40.97776600991458,E,0
Yes,18-25,D,174.12432736921465,40.276864743583765,12.835682476849433,C,D,146.69758563713643,A,28.774081007480884,B,1
Mental,51-65,A,37.23610231735105,-54.945880204941155,-157.23057327526692,A,E,-25.765597326505947,A,-42.035763778365514,A,0
No,65+,A,-37.662243040622,124.96499061315396,70.65438714917236,A,C,-169.40749901679112,E,-156.1621810611205,B,1
Physical,65+,D,72.9292390962098,-208.24411077900407,-34.34986744132366,A,B,173.15637404596987,C,-60.325646997864524,B,1
Mental,18-25,B,-58.61406651094691,-28.428571300996296,230.9078682301085,B,C,80.19253362445518,A,52.339099853561834,D,1
No,65+,A,3.180527625540995,-162.242554235723,76.2138669978153,C,E,39.56751756028273,A,85.93291127225477,A,1
Physical,65+,D,50.05246583489975,97.00550157962859,-90.4204956096887,A,A,-39.0118847742287,B,-115.78605793879224,B,0
Both,65+,D,-7.0788384073795685,-126.16881957597043,20.153439649444486,C,E,-44.21599811590109,A,-83.2349761465472,B,1
None,26-35,D,49.88577747976128,-56.35360585445319,-39.61679233054035,A,C,-42.99452193843122,B,-60.183529054957305,C,0
Both,36-50,A,-33.97661965811285,7.097511285942268,-103.68572787200002,D,B,272.5146683651899,E,32.59039899967628,C,1
Yes,26-35,C,135.90074425094974,-81.91969042021621,-104.22253169568478,C,C,22.1835838883612,C,-40.469096188984956,E,1
Yes,65+,C,28.53112204869403,-218.85860130810002,-54.24659037755001,B,D,59.42654319363261,A,-18.721970713853707,E,1
Both,18-25,C,-38.61448936663373,-70.73639423258112,-105.37201741125347,E,D,27.19547816101378,D,28.505155723760545,B,1
Both,51-65,D,-83.03776041787573,108.77981400973016,107.33365929428686,E,E,-127.0519080017577,D,5.984087103508207,C,1
No,26-35,E,-233.9622836560483,43.945949721890734,16.128590403574012,E,B,62.59585534637294,A,-141.02526182162788,E,1
Physical,51-65,B,-100.63176665332907,-155.72395433208163,125.04122595117131,A,E,79.86991577079822,B,-18.06858431293645,E,1
Physical,51-65,D,8.377998807170771,-134.35369767255315,-99.54985303841302,D,D,-30.071811261701242,B,-55.51632751203319,B,0
Physical,65+,D,-125.85464884072803,-76.70925109160126,-69.90485644486085,B,B,148.1631568648298,B,-153.9340592831555,A,0
Mental,65+,A,128.99471538594628,34.2611170101402,-77.60343242619561,D,E,-14.07411750957751,E,-28.621250928336746,B,1
None,36-50,E,-76.41719804211917,-188.5116473296876,-29.486328493915703,B,C,157.8279448299673,A,-102.81465519006629,B,1
None,51-65,B,30.44555883155707,-12.380166229708248,-116.75862543566645,C,B,-129.95318368695573,A,17.819536062402584,C,1
Yes,36-50,D,-33.597054698034846,99.37798641516464,-28.02124372439489,C,E,-94.82122960581226,B,29.345978648978544,A,1
Mental,51-65,A,-24.597105384317782,78.37188747531397,239.36937098881938,E,B,-113.9478913474932,B,21.549018051395066,C,0
Physical,26-35,C,-325.00498464816513,-12.629954085366501,-90.69381192081538,C,C,-61.82920703699519,E,-48.47877499133924,B,1
None,26-35,D,0.029728531216006375,-140.53497231818778,21.986872735674567,A,C,-89.53727691689568,D,66.8732874029721,C,1
None,51-65,A,37.392427976889124,204.71639289643576,-76.61717904184985,B,E,90.02644803485852,A,34.4723942771929,E,1
Mental,26-35,C,-27.642525479206125,-100.17529092396309,105.23990690490346,B,E,-164.57148874665822,B,27.257488253963537,A,0
Yes,65+,C,66.66811394640557,-101.54844927012272,25.81546225162571,D,B,94.88683571218131,B,-107.88773029186065,C,0
Physical,36-50,E,-116.86603741014274,22.13943826508598,-141.36247266541747,A,A,33.95154842527752,C,64.99293611663542,A,1
Physical,36-50,D,-56.28969520147399,-43.474396926177,-129.3344736125147,B,A,-62.42786059811074,D,41.423733235256,E,0
Mental,36-50,A,54.81808378413516,-234.26557332163998,-134.38203625629527,D,A,-144.1149469667563,B,19.251360510299477,D,0
None,18-25,D,122.2820593005331,89.5475166892573,-65.63991789262376,A,A,7.022599066806524,E,143.38615447914478,A,1
Physical,26-35,E,115.9378735096362,-118.42840495843645,-96.10890355763016,A,C,79.15205897728727,C,50.18874207163647,A,0
No,36-50,D,-88.40827579935804,229.30632839693942,-3.9138551530035706,A,A,5.809176320997474,B,-179.2269178502947,B,0
Physical,65+,A,32.42737680204056,-45.64309261342437,276.59424321349474,B,D,-79.27051672384606,B,12.509366295335312,C,0
Physical,51-65,C,-64.18624806590996,-26.599402131901495,-120.25502755491293,B,D,42.75302860105128,B,43.42501993546591,A,1
No,18-25,C,104.29801262799232,75.57595927265552,30.61588222915391,A,D,15.876121257194074,E,114.54903193978456,D,0
Mental,65+,D,-71.9852203982216,-61.52919526592267,92.76738040850104,C,E,-119.20979665102777,C,122.93468963170524,B,0
Physical,51-65,D,-84.04955874556937,135.91269250799587,55.32521639415107,E,E,77.74296601466202,A,-123.00016216975389,A,1
Mental,18-25,B,23.28845989878407,-34.49392925199108,-65.07867381711743,A,A,-35.50661797293841,A,-68.1600346588637,C,1
Physical,36-50,C,-118.30898001149654,-23.742816382596164,184.54309376902143,E,A,37.63905599588658,A,-137.79263659181652,C,1
Yes,26-35,E,-41.06559650146492,-77.83205671862457,249.11447693729673,A,E,-94.79801617970014,A,42.402047326057584,E,1
Yes,65+,A,-157.35952093225362,-13.876868605716522,35.90778927622279,A,D,-44.41320700768482,E,-35.13940752812898,E,1
No,51-65,B,-0.3730871527797231,30.96722616241338,49.730493428849975,A,B,171.40240192427996,A,-58.983551847221236,C,1
Yes,26-35,A,-146.17342588256028,-175.1171003267064,-27.159009775084332,C,C,-45.35381373046013,E,75.77163437668412,B,1
No,26-35,D,-41.690451884351795,1.146344344471717,-44.67319301628624,B,B,-256.50036823507116,A,-41.11807966847718,B,1
Physical,65+,E,-82.24978249851924,40.05155181147649,164.86655997406504,E,E,47.52702291392048,E,-155.28077843500608,A,0
Mental,36-50,E,17.926544992157346,-54.63444906404796,53.973167981328885,A,E,67.1813766767046,E,-105.21622667596769,B,0
None,51-65,A,-176.50287853048354,-90.82052870855283,-25.02926774459681,C,D,-79.45269550321554,A,-125.1765056475655,D,0
None,36-50,A,57.49783996797028,-39.94364565413284,-75.79538504146424,B,D,-11.215384702990495,D,249.11417192118597,B,1
No,36-50,D,-264.89159175136876,-125.01361425498871,-24.70596936900829,C,D,3.6819876700376883,D,31.22239504850694,D,1
Physical,65+,A,79.88667928447857,137.62153422075968,164.40871350924138,C,D,-62.64352151910144,A,70.19817559627667,A,0
No,36-50,D,-27.227996570032637,-240.41987790770887,24.496787744675093,E,D,7.850915654093546,A,153.5295804631255,A,0
Both,18-25,B,-82.95420922161482,28.592925019721743,-136.22254192053623,A,C,23.718288539304684,A,171.9252891756953,D,0
None,36-50,E,-19.22734530486326,-10.475715729146257,-91.54393941760902,B,D,-154.10077895470474,A,53.36457665237779,B,0
No,65+,A,-103.48874972464857,174.7924410239996,-20.12250696955931,A,D,-7.5140902305818695,E,-37.43775577870442,E,1
Physical,65+,E,-65.87308495394029,26.66251186185944,52.38428700625959,D,D,38.44909445398778,D,90.01238408044252,C,0
No,18-25,D,22.39478314420219,87.03511459837424,-200.9110684116943,B,A,-16.356624782317457,A,-43.869517535638025,D,0
Both,26-35,E,-88.68117283486235,154.38163389268757,-44.45074777627758,B,B,-7.125811010996691,D,1.499041961287838,C,0
None,36-50,E,-5.16355678436825,112.70842785032265,66.30324214043102,D,B,11.960699803966444,E,99.21691297564024,E,0
Yes,36-50,B,-118.92858747470554,157.42445697036098,148.66692395423613,B,B,40.64135832889809,A,69.23555956966825,A,0
None,36-50,C,-42.49897975278287,40.13779689576626,-67.87946795473434,A,D,78.3139370148453,B,-43.65859074199012,A,0
None,65+,C,-123.28267227990995,38.66234134514522,85.67547018610261,A,D,-102.72827812299137,B,27.200123600256127,E,0
Both,51-65,A,33.80498266339991,-133.65873215372847,-119.02327839751148,A,D,-72.25054887728322,C,-48.45433960514667,D,0
Physical,26-35,A,50.81538485122669,-0.7403450597214952,-11.322649009539228,A,C,-41.72291378476385,C,-56.00689242854943,B,0
None,26-35,E,42.057948836066686,124.51161179548455,132.69811419387509,D,C,86.03512236356205,A,190.60226181445924,C,0
No,65+,C,-32.98201279294241,52.99714277731381,180.5706103714279,C,D,87.60380454432072,A,-5.261165254956638,D,1
Both,36-50,C,-76.84021814204762,36.46487229249493,164.32193687230517,B,A,40.86061382897012,B,172.49081651365853,A,1
Mental,51-65,C,-8.142316997393133,-195.23460378213093,-45.32551613576104,A,C,162.66928590155652,A,-25.020952320263838,D,1
Mental,18-25,B,116.95165503970541,-30.525064049469393,-97.12987348982554,B,B,24.57939325987075,C,-47.54265008457906,D,0
Yes,51-65,C,-61.62637642908629,70.03349438676243,-11.307364776389358,E,A,34.62312508820143,B,5.409704353873742,E,0
No,36-50,B,51.29370977447686,127.30625082857192,-112.81755932149639,B,E,-59.34519575180922,E,-11.022044956720013,D,1
Mental,51-65,D,61.789545596349015,-41.9722593111195,28.053300847144225,B,B,47.19131125444682,E,63.83135986185435,A,0
Mental,36-50,D,-114.71885407602547,-63.25282510424641,75.36798778994599,C,D,87.22795433542531,D,29.681033750100323,D,0
None,26-35,B,80.54505860778627,-9.168974426279057,-14.39696736562673,E,B,-21.78327976294757,B,4.479342587453423,B,1
Both,18-25,C,183.54916110765436,30.53734018553451,12.634416375055363,A,E,43.313919673351556,A,-203.64836780891852,D,0
None,26-35,D,-71.98622850071352,132.37321061185446,-52.035210299264364,D,D,62.24180458802837,B,-37.248373305121504,A,0
Mental,36-50,D,162.3269993488192,46.01827214712924,6.3816828373381025,C,E,67.05455438124352,B,18.336566973614403,A,0
No,65+,C,50.550710000478475,23.721303335491704,-32.70740997101539,A,D,185.9721260188817,C,-15.886197217944112,A,1
Physical,65+,E,86.1657999502652,-45.85989745260624,38.54323073294942,D,A,53.84667723252269,C,-232.1448765295143,A,1
Mental,65+,D,-32.91081880061179,117.99777220482656,-74.14997801661374,C,B,70.6835372754659,A,7.025020877902496,E,1
Yes,51-65,A,-83.65623098721021,-95.46530606554028,28.549975513519026,C,B,-73.95244870351442,D,60.07691626338845,E,1
Mental,36-50,E,-10.321378327448375,193.8375348667138,-40.775263459747535,C,A,141.09301194425043,E,-63.38502781193509,D,1
Physical,18-25,B,-127.61355744650689,-28.552631194169248,-8.715102237091063,E,E,-107.8694996794955,A,-79.74513392967141,D,1
Both,26-35,D,-267.48122185145473,-18.399714109321476,-5.385883721817505,B,D,-109.73157098991429,D,190.7842278625433,E,0
None,36-50,C,21.25853735250591,-141.64326280933687,73.85214317928688,A,B,72.14194094419639,E,184.66064216914262,B,1
Yes,51-65,C,57.69433521477101,-69.11081798234528,119.79723121251016,B,E,-17.39838433889004,B,84.88382646110726,A,0
Both,51-65,E,-185.59005980845336,-88.81260196777431,6.9568653442974915,C,C,24.83802625546884,E,102.59130429527339,E,0
Physical,26-35,C,-6.053817704194564,-84.75321259173562,-65.22745331508882,B,E,-44.71678493318274,D,-49.042823068665854,B,0
No,65+,D,10.064710470187006,-67.45943712995928,141.1791835527632,C,B,78.96162800968592,C,60.193635523631606,C,1
Mental,65+,E,81.78026657598073,28.015902971397864,-34.66965165291531,E,B,-39.14332937138738,B,-141.28929133800844,D,1
Mental,26-35,D,-112.94881475700329,18.923386893208356,-114.2689227581915,E,A,43.28684381417024,E,183.87525408002682,B,1
Yes,65+,A,-1.6020774770860973,111.04144575012566,204.40966091450298,C,B,-3.693777907003979,B,-16.11850822486752,C,0
Both,18-25,E,-137.4582468021198,-61.928831680783915,-61.16390711396215,D,D,-192.74059827337953,C,-30.499234337294823,D,1
Both,18-25,B,89.92998416062919,-36.93937886835555,197.73623496035407,D,C,-2.9795472123973683,D,-71.14926926526732,C,0
No,51-65,D,44.25496897587061,-3.6428031204125704,-40.623721470360856,A,E,-12.896499753020308,E,14.778740949705421,A,1
Yes,51-65,D,50.761840437207994,130.3249514244438,-21.351986206213148,A,C,30.20360778467044,E,-11.097597737186799,B,0
None,26-35,A,-23.516573698616696,-79.78471787323915,-19.762585978176688,A,D,183.55895632091372,D,-122.98547909151931,C,1
No,36-50,E,-43.307580297693974,48.89511764248747,-39.68329554522595,C,C,0.7851134283668716,D,-89.3134917994974,E,1
Mental,65+,D,127.09853415456813,20.420208087726774,10.747691662818175,D,D,32.90240944423133,E,123.85390765257623,C,0
Mental,51-65,E,-32.68087072032449,48.17663671571674,-8.246122526007845,A,C,61.567560487880016,D,-127.31964293095413,A,0
None,51-65,E,-81.28534018669025,20.366539223619938,-121.74603895007532,B,A,70.7725881308552,C,-75.75472799937765,C,0
Yes,65+,E,223.23189675719718,22.677270526485792,-162.86286590086698,D,C,111.56959826693453,B,228.03745095199795,D,1
Physical,36-50,A,66.96757339349489,-41.056282460744306,24.880043151668517,D,D,136.11759260755585,A,86.12294138397935,C,1
No,18-25,A,-0.0887761426384808,82.92614439148507,-216.68131124313365,D,C,-53.00492553383803,A,3.5692443665950186,C,1
Mental,36-50,A,-163.426700834212,40.64737942301455,-105.72045954193547,C,D,-28.39287485353999,E,8.098302919292165,A,0
Yes,18-25,A,-26.508372113163077,-31.176710764922156,-140.92933958940947,D,E,-43.41596749490071,E,-149.09505605557473,C,1
Mental,65+,D,-43.1067887617657,-36.68688119950418,24.00745488287763,B,B,-52.04649019558114,E,46.54312053309941,C,0
None,51-65,B,85.0519072303904,-32.3765801319449,-171.0220191399448,C,B,55.40305880249117,D,-60.652658884386625,E,0
Yes,36-50,D,-11.112790049049792,-134.40685523329222,-27.192557618796602,E,D,57.90233414951417,C,-53.275231003303304,A,0
Both,18-25,C,-83.20643145808779,-119.2586388804911,17.42161127518208,B,E,-29.76316415812612,C,-87.47064442452636,A,0
Physical,36-50,A,-35.536737701567944,-172.54652118163975,1.137764738638298,E,B,135.20385353721215,A,-247.90558660916236,D,0
Physical,51-65,C,-185.21932072478108,-97.25852111490204,-112.99601700941322,A,E,-189.1842740335681,C,165.41404730736943,E,0
None,26-35,B,-10.792339593305755,13.743166609513741,103.80212860916922,B,D,90.23424305864953,D,39.92367401590933,A,0
Physical,51-65,A,-56.55847707001552,-171.01630405054632,26.945554291970314,D,C,-5.56471789000188,A,-62.6668794760634,B,1
Yes,18-25,E,-130.3264265998515,-82.13332802394058,34.56435015798948,D,B,-227.8915532532225,C,-45.40439780015143,E,0
No,26-35,D,57.400838032015,-79.46899614389916,18.414925054151528,D,B,-218.94171344449785,C,-87.90917281319898,E,0
No,36-50,E,71.2295446836959,-29.798457208290746,-82.39085120372594,B,D,-15.093940511784714,D,-139.74226311267756,A,0
No,51-65,B,12.214823079347868,-54.258975535427055,14.003451052147597,D,D,-10.235299403944493,B,-136.75948448289836,A,0
Physical,18-25,C,-72.88452308635371,311.5882304645936,182.6005492677197,E,B,29.815016232002982,E,-108.0528384896703,A,0
None,26-35,B,59.32729606625217,37.863067016600255,-184.6839710395343,B,C,-186.31735883628747,A,-119.12222677086666,E,1
Physical,65+,B,-171.80887191142568,-140.4804867432062,2.677730261865078,B,D,62.75661568930556,C,-9.061629229071231,E,0
No,65+,E,-82.98019651933231,-134.68594433470915,-101.26632749255499,B,C,30.825509211869427,B,39.00343720648578,C,1
Physical,36-50,A,-41.687297907040346,-47.802583148237495,64.52251999848683,C,E,89.92243237667056,B,-91.15591523741526,A,0
