ethnic_group,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Hispanic,26-35,B,E,A,22.618263316696197,D,E,59.97493748686652,26.061944491241682,88.28078822211035,0
Black,18-25,B,D,E,90.42880441043903,B,D,204.22938832786457,47.274630352263614,139.1191626219986,1
Other,26-35,E,B,C,32.35530063715236,A,A,5.6635586339420705,7.600855052246419,84.37283660446269,1
Asian,65+,E,B,D,39.41361375314029,B,A,86.95393327462916,-12.524414058921717,4.241394419996476,1
African American,65+,E,B,E,63.06341497187179,E,D,-4.669214110281297,87.6302265496229,-129.16785067914748,1
Black,26-35,D,B,D,-67.16519954200365,A,A,28.061771821582198,163.96453478716765,50.702009484125114,0
White,18-25,B,B,C,-37.8529891606733,A,C,0.8079658501208731,-295.6514163179902,65.77053707660848,0
Other,26-35,B,B,D,-62.413083392411494,E,D,89.55798369475534,-67.7845983984631,-85.66558995232394,1
African American,65+,D,E,B,-187.33019469638145,C,A,181.1823180573138,22.90094037285047,-21.209239895054935,1
African American,26-35,C,D,A,-62.68188570039398,C,C,-99.43108045667921,-180.05435051346623,109.19357350451403,0
Other,51-65,E,B,B,-45.30538185084635,D,C,-65.50932194940631,-238.99958516810358,25.046002016673775,1
African American,18-25,C,C,A,32.87152255496938,D,C,-9.716457742544241,-16.72988933556955,245.38994537339968,0
White,51-65,E,B,D,252.15539706877865,B,D,53.55585158150246,-4.366524769139739,48.21453732374343,1
Other,36-50,D,E,A,-89.57406749994567,C,D,-3.853837429983367,86.00483507402838,-6.51536286316942,0
Asian,65+,B,E,B,22.97356892643119,E,B,-66.43809579206136,-42.64362720750257,-66.1792776316321,1
Other,65+,B,C,B,-36.85648271632708,C,A,60.02244768868725,39.08314854861595,20.57118276649588,1
African American,51-65,B,A,D,-28.248823117253092,C,C,51.11456078832656,-14.944417376558212,-162.26819079834914,1
Black,65+,B,B,C,33.785875576200596,D,B,-28.45239165093245,55.41899897449236,89.38239757663106,1
African American,65+,B,C,B,-64.48272688607933,B,B,190.96213316829702,-34.41425379294962,144.0608009696992,1
Hispanic,36-50,B,B,E,-27.600831452986597,B,B,41.87227525094702,-79.92264673732787,138.1345306137046,0
Black,26-35,E,B,E,57.91616068128291,D,D,-7.292420572821637,-75.4205094039708,52.497346770194696,0
Other,26-35,D,D,E,-84.32656881331408,E,E,-109.67417806961977,-198.31165241205352,-52.484194186201115,0
Black,18-25,C,B,C,-90.18143107621775,E,C,43.69270968398373,77.72771782546897,25.18920787546643,1
Hispanic,36-50,B,D,D,-34.819302923671074,A,B,-54.51049035137041,31.52791346908389,26.364103579936256,1
Hispanic,18-25,B,B,D,16.768687777430166,B,E,-65.58466169427003,46.02362443105971,47.41406324242455,0
White,36-50,B,E,A,-89.00455123699973,D,B,-47.269913126041644,-147.83532217614385,-14.42837016443188,0
African American,36-50,C,E,D,118.29091523858742,A,E,-137.22482709242954,-69.05768250742327,51.738775036987384,0
Black,51-65,A,B,B,13.985593913847685,C,E,228.41398214221277,129.1219643722105,57.86954637306687,1
White,65+,B,D,D,-46.03481856708433,B,E,-67.33469722816665,-38.60033587450265,43.81361269807142,0
Black,18-25,D,D,C,-71.82938266821424,C,E,-29.469805683081702,-38.206655278598866,-123.71242500125913,1
Black,51-65,C,B,E,-65.2204326658742,A,E,19.353440613546237,45.39164489282047,66.97783122678332,0
Other,36-50,B,C,D,-65.07875015553576,C,B,-150.80215480446876,54.336940970363635,-168.12842597545517,0
African American,36-50,E,E,C,197.3026788101354,E,E,-81.92392995558487,54.59224521999659,102.65490817075967,1
Black,18-25,C,A,C,174.46149434484096,C,E,131.19469249270742,-33.5754117817261,100.27022543498434,1
African American,26-35,A,E,E,-31.37842446961748,D,E,-173.56996304335155,16.309181424148342,209.10424663629152,1
Asian,36-50,D,A,C,48.95396942054097,E,C,5.650894581575439,-207.72921417432997,-102.63310839713814,1
African American,65+,D,D,D,-211.67098938389066,C,B,-82.05599576001474,2.5655388900865863,-46.1831982955786,1
Other,36-50,A,E,B,61.46106219978248,B,B,-234.78066053805696,-22.752135483801723,53.60601128732219,1
Hispanic,65+,D,A,C,149.79362640048342,E,E,-93.09400170798753,-6.478092470886758,-121.44029982133463,1
Other,36-50,D,D,C,69.40370199855218,B,B,67.62515743934927,19.133815646136117,23.102534126737446,1
Hispanic,51-65,A,C,B,98.02095246787526,A,A,132.087390658793,6.6761647832444035,-126.18538533828114,1
Asian,65+,A,A,A,-40.984760776417374,A,C,70.14276771682798,164.07481693638738,35.32156263255487,1
Asian,65+,A,E,A,-3.57613471064461,C,C,-191.86948327458296,116.72834432024845,67.4831913351474,1
Asian,65+,E,A,A,49.34797494582558,E,C,-196.69635560385146,-27.9053625318238,153.19353861005692,1
White,26-35,A,D,E,14.840206952732421,D,A,-73.49256497382531,-65.67844761255803,-19.80785379829441,1
Hispanic,65+,E,A,B,-96.12438412769443,D,D,-103.67254812528084,-20.98686098368822,22.41075348754837,1
Other,36-50,C,E,B,70.09547326287755,D,E,184.02785818952972,40.70124417417752,-52.012701396693764,0
White,18-25,D,E,E,4.363721722000296,A,A,88.40450959482331,-20.259868722960274,64.75897810387755,1
Black,36-50,D,D,D,128.87226260266092,C,D,-11.721073473615094,154.13866014280703,-163.36510559087924,1
Other,65+,A,A,B,5.640831386299991,E,C,-63.67792474114854,-4.0948390384044355,105.85457459025847,1
White,36-50,A,B,E,-23.92066489992346,D,D,10.992411558751352,83.47680828002638,52.747669450074554,0
Black,26-35,D,A,B,54.26205543288789,E,C,-129.7417578075552,39.03574421740611,-66.50182905808633,0
Hispanic,18-25,C,B,C,-11.477728845623803,D,E,62.39584437051445,-137.18768261917108,-19.602185728365427,1
White,26-35,C,A,E,-134.989146823398,D,E,9.374262146515852,128.16039343337542,107.58787658637262,1
Hispanic,18-25,A,C,B,48.29463206783006,A,D,28.904839304352382,-82.03249599693638,-42.025083638647814,1
African American,36-50,A,E,C,51.51926009270029,C,E,-100.43465242250976,-108.36258474287936,9.461063078169488,0
African American,18-25,C,B,C,191.55643725001534,E,C,-77.36199881874684,231.77080337137156,-77.00487424561334,1
Hispanic,65+,B,D,B,-70.51771877196225,D,B,23.49582856576259,34.39671219340923,117.89424147883776,1
Hispanic,18-25,D,B,C,143.59227026376098,A,B,149.28922140923666,62.82467215973393,77.37828715222373,1
Hispanic,18-25,B,D,D,-23.150225669774407,C,C,27.666032100684873,-123.18693612923737,-50.47665745292039,1
Asian,18-25,C,D,C,-79.75971425399268,A,A,99.13720642912983,-64.97634451406817,13.646529563687231,0
Other,65+,C,E,A,-97.76416690912393,D,E,-67.96307593601999,-9.401401170289965,-10.431400446345172,1
Other,65+,B,A,E,19.330019349301477,B,B,-98.36864902720123,-3.7387348251113792,29.71557985585048,1
African American,26-35,B,A,B,239.4164948949945,D,B,134.76923345718092,-183.18749954646555,8.307109156022175,1
Asian,26-35,E,B,B,74.81312697666655,D,D,-198.16434892671353,99.50722366449646,299.21171249877807,0
African American,65+,E,B,B,22.191849102749455,B,C,-148.0288241396431,-93.45266208958212,84.56994658116318,0
African American,26-35,A,A,B,-182.57267887932386,A,D,69.13703589861798,80.11240161089248,-6.112635972123632,1
Hispanic,26-35,E,C,C,56.97064897660768,C,D,-137.24391745080771,111.64097591121134,214.22720006190326,0
Black,26-35,D,B,B,22.68961305429643,A,E,-18.0951744544286,-109.72655139076011,117.36145753853984,1
Black,36-50,C,D,C,152.07255116581692,A,D,80.56182273558643,176.50722775074397,62.23948726740519,1
Hispanic,36-50,C,E,D,-8.315077822026431,B,A,27.592272307215605,-122.98513726676184,-133.85118174615133,0
White,65+,E,C,A,-124.4713123764573,D,B,-101.16560601529217,-30.616617591963223,-76.716066235163,0
Other,36-50,B,A,E,-96.34064505597472,D,D,-144.2409821822402,-43.85377917396061,169.56137121302362,0
Hispanic,18-25,B,E,B,-183.6057598544987,E,C,49.50205878420544,-145.98831426000552,118.91021004522027,1
Hispanic,26-35,A,B,A,223.1801812502044,E,B,-76.899301403777,92.6288390318032,125.54160799448046,1
African American,18-25,C,A,C,68.57944530243016,A,B,-10.564057041763558,18.51556318637716,3.6881996240084343,0
Asian,18-25,B,D,A,27.33773497812178,B,A,-57.95512771508815,-25.223426379918674,264.7567249309077,0
Asian,26-35,D,E,E,-107.45304094083978,A,C,23.11313980113092,152.72825562191704,161.82746997400733,0
Other,36-50,B,B,C,-2.370718459165949,A,A,-61.992693749448556,-117.86163341877531,-165.4741345259187,0
Hispanic,65+,D,B,E,-86.14577745042347,C,C,-98.46583401033416,17.607095365640582,-3.6078069399827397,1
White,26-35,B,E,C,39.689803741772906,A,B,-71.68956488101752,-50.234147072418686,-77.40020680460712,0
Black,18-25,A,E,B,100.34045963274927,A,B,-46.76594254097235,96.13991171817958,44.81430860666521,1
Other,18-25,A,A,C,24.52734929279244,D,D,-105.43828165125973,38.510716080077614,147.84518266738348,0
Asian,26-35,E,B,E,-80.66072040225596,B,C,108.87668627049831,55.047828688029824,35.78951164016473,0
Hispanic,36-50,B,D,B,10.840168693950593,B,E,-116.90777798495881,-89.04363110681936,-98.54080019362902,1
Hispanic,18-25,D,D,D,0.07941687362780173,D,D,18.452644884129903,-88.14930869065599,225.56064540310322,1
Hispanic,51-65,E,D,C,-95.04247943406479,A,C,-248.87305021679467,-29.939318291870414,-67.8955837027176,0
Asian,51-65,C,D,A,304.6672590526447,C,B,186.2389402872394,59.30036744964894,88.05364576404703,0
African American,51-65,B,E,E,11.810849384745552,C,A,-66.25178681995945,34.420005517256435,-41.35559630233216,0
Black,65+,E,D,E,150.5608622342595,E,A,92.92139494177863,-317.6865169092465,55.130199243355364,1
White,36-50,C,C,B,-166.13766969056329,C,C,-98.2029295045227,219.5559724892386,7.948287316781892,1
Other,26-35,E,D,D,-108.16321015447458,E,C,-210.34192156733167,-64.01147719879386,-132.44948977432756,0
African American,65+,D,B,E,39.592020128536134,A,A,161.74888845266304,17.533339577287226,-15.658052553606854,0
Other,26-35,A,C,E,167.19347631255158,D,E,113.87574939546137,28.138468183011504,-63.68578990112764,1
African American,26-35,B,C,A,46.02088222797966,B,E,-7.665877640679665,67.4427137941993,-54.7495707806253,0
Black,26-35,C,A,A,192.62872463201575,D,D,29.404858693752452,-151.2569753647321,-173.717701576407,0
Asian,26-35,D,C,C,10.044484915158407,D,A,-145.4913180911216,68.1140573730579,6.747253491652655,1
African American,26-35,D,B,C,-169.55572544011864,B,B,14.419819195564745,86.68186757198463,-68.3897208343204,0
Asian,51-65,C,E,E,-207.30587433214308,A,E,26.43924172185278,60.538118087781534,28.321106946161173,0
Hispanic,26-35,E,E,C,91.7889294155686,A,C,-12.942273930880669,-97.70226796166058,-96.8845756774448,0
Black,51-65,C,C,D,-185.78795680052332,C,A,76.51718184320619,-75.77943516970834,71.87724763406754,1
Black,65+,D,A,D,-129.84816306457907,B,B,40.64125953455691,81.71935215762628,-15.040356441031596,1
Black,65+,D,D,A,50.74384603032641,E,C,-7.237312621518783,-59.73573697957529,-9.779779473056504,1
Black,18-25,D,B,A,-119.15469301190873,D,C,257.117946967796,-123.41092890422112,4.003715858437317,0
White,65+,E,B,E,69.12159167936241,B,B,34.265560879246316,62.14434568938621,103.1282409207749,0
African American,65+,D,C,B,-36.12143333698717,D,C,-150.5200542181151,111.93045573389352,15.811487484075101,1
Hispanic,51-65,D,E,C,-172.58204990878673,A,A,43.92414197426078,-134.20899236329865,-69.87047319586104,1
Other,26-35,B,A,E,-28.175756573000417,E,C,-6.597343544069906,98.84123231912083,-19.607597939146657,0
Asian,26-35,A,E,C,-123.99725469037936,A,A,-0.49775136156051775,222.39267439071608,-130.51791283449202,0
Hispanic,65+,D,A,C,-52.95110816069706,D,D,-28.36290249386309,-30.994132624330355,61.372518400264454,0
Other,26-35,B,B,D,-160.86230157227035,B,C,-106.67282287705287,-79.71700508840304,-107.55698859185108,1
White,65+,B,C,D,-109.3908893915709,A,C,-22.78678110208218,-185.2826709321277,-32.38349412245906,1
Hispanic,26-35,A,E,C,-117.98569027365751,B,B,85.50352380817198,-80.09667063020312,-203.1327524839773,0
White,65+,E,C,E,-167.7224048512355,D,E,40.94879039984441,102.33109781428912,-84.19058067552574,0
White,65+,B,D,B,-201.01122684153955,B,C,8.697120706658074,15.947366143191012,0.06831858388221676,1
White,36-50,B,D,B,125.2793306319481,A,A,-2.2495218938734225,0.05720425054914202,-120.35672963604983,1
Black,18-25,D,B,B,125.15034517094207,C,E,131.57910296620182,-95.72110443718157,-57.133471446325416,1
Asian,18-25,D,B,B,-22.82730622203026,D,D,4.666189721922546,-92.74947798489265,-62.913679629628994,1
Other,65+,B,E,B,-31.034179031864976,A,A,-63.652770960864714,145.04079429416728,-116.46437803360634,0
Other,65+,B,B,B,-15.206360848528794,A,C,-78.83292456711143,32.8773861658791,72.41158894446036,0
Asian,51-65,A,A,B,101.52149642450827,D,A,65.49730122772989,-128.05268842440148,-68.5109356372851,0
Other,18-25,C,D,A,-16.08693889944429,C,B,27.500912483424017,177.4551186997462,-32.12945280842979,1
African American,36-50,E,C,B,-40.30721472569349,D,E,83.73171817318683,20.349006982847364,41.79433964737642,1
African American,26-35,D,B,C,30.03367017521067,D,D,-22.78004281517789,-76.32780923734519,1.372018988657773,1
Asian,36-50,D,C,B,-41.087984234078085,A,D,-18.532414640806273,-15.04010819207775,-30.098098341355556,1
White,36-50,D,C,D,-77.06628373550538,C,C,-120.57330214769495,-111.31002229111068,72.21659486259486,0
Black,65+,D,D,B,65.93662400231139,A,A,-64.56970421069286,-15.155215822595745,-55.317252492946544,1
Hispanic,65+,D,A,B,-30.825097457541712,C,B,-28.98194136558726,-56.60059725423964,195.1517508246309,0
Hispanic,65+,E,C,C,41.029297959137025,D,C,-30.26657034559919,-41.651846177721694,7.541619406384928,0
Black,36-50,C,D,A,2.109023914475508,A,B,187.72475226565487,101.03112773603024,-18.36697422949392,0
Hispanic,65+,B,B,B,131.4315756153509,E,E,-128.48366392743904,-67.47662436074859,-143.29211190880932,0
African American,26-35,B,C,A,-81.58282207693844,E,A,52.62743013386876,65.55895835983254,6.394587988563265,0
Hispanic,36-50,E,C,B,11.283465257282455,A,C,-193.85547776779043,-84.91281867658947,75.44456575500537,1
White,51-65,A,B,C,21.07120038014051,D,A,-256.8586884413945,-32.892221606789704,89.27399091329741,1
White,18-25,A,E,C,39.29542191220593,A,E,206.3843366143317,-244.83818779651295,23.786312159069453,1
White,65+,D,D,A,-49.67107516144203,B,E,101.1813067253267,47.287398765315956,162.00816377000393,0
Black,36-50,C,A,B,-115.13053210398432,C,C,-61.95943497062921,-85.41912316613113,32.65567846698412,0
Asian,26-35,D,E,E,-12.60967208850439,B,A,85.12875926625472,62.41681819448056,48.69734443501032,0
Hispanic,18-25,C,C,C,-68.92469973736752,B,C,-57.16282658795856,99.43771959279648,-54.92996575933464,0
Other,51-65,A,C,B,67.22460042106806,A,E,-7.365349153819645,133.8981939869459,-25.16281275027251,0
White,65+,D,E,B,-90.94058497973886,D,C,-17.04309257490422,-37.10649110035787,-124.48217227708159,0
Hispanic,51-65,B,D,C,-64.00126108638679,C,A,-167.66908545278278,-65.96745442385014,-86.56978976267956,0
Asian,36-50,C,C,E,-61.17689215216142,A,C,7.227025812484503,6.58581507386501,-87.91870407708933,1
Hispanic,26-35,D,C,C,9.909830760807154,A,A,-18.075541575024474,-119.33608044350979,148.81352349596574,1
African American,51-65,A,C,A,127.68131526044795,D,C,115.73152668740406,-13.604857947988233,-69.83643361537337,0
White,65+,A,D,A,-86.35686252429464,B,A,-36.33356305774496,187.17976131527905,-0.37129494841172683,0
African American,51-65,D,E,D,10.573597952030104,A,D,-20.196393848021373,-93.15019638065793,-96.42751509493024,1
Asian,26-35,C,C,C,-20.096717134191593,A,D,-28.338517019991126,-9.381996730502307,218.4028046875917,1
Other,36-50,B,A,D,-117.27288534954337,D,C,-106.05959585606416,115.52800978944447,148.1324997822354,0
Hispanic,65+,C,E,A,171.13272955804447,D,E,-149.87988969316046,-221.9951541873132,-135.5548519344515,0
African American,18-25,D,A,A,-21.990672976632155,C,B,58.70778289943313,225.42545385741835,-15.170269580482548,0
Asian,65+,A,E,D,-111.18523207079124,C,E,-129.67320594294537,17.439342993270586,-93.9110253033709,0
Black,26-35,B,B,B,-26.055386642742423,C,A,28.16362564807968,-213.20394144441752,-196.32471756212,0
White,65+,E,B,B,23.48608123818716,D,B,-40.00649247536963,-73.02325078389329,18.950695867946603,0
Black,26-35,A,A,B,79.89922257841873,C,C,-84.15608911310184,-26.972070319061274,-35.9727179194632,0
African American,36-50,A,C,E,108.90923739391573,A,C,60.826302573887034,-65.34492217024058,-63.166038995555816,1
African American,26-35,C,E,A,36.04723251125137,A,E,-56.78333091473063,74.53524100029098,-22.03201942874359,1
Black,26-35,D,E,C,-75.67120485861611,B,C,-29.681971539210377,31.143197583177567,-22.390860747448553,1
Hispanic,65+,A,A,E,65.84944071361804,B,C,-32.29189571257887,-108.84353423262687,89.34386826243745,0
Other,26-35,B,B,B,5.748497440326352,D,A,-51.38920348558699,87.73096064246928,67.5198355956168,0
African American,36-50,E,D,C,50.00692800983928,E,E,-31.87825804756032,13.146545169938035,-15.995177839643079,1
White,36-50,C,E,D,161.76806201710946,A,D,-14.04489842998832,168.34114558560094,-37.11635581377688,0
Hispanic,36-50,B,C,A,85.31442647433424,A,D,293.57392474926985,-15.232630546244394,12.0296219998301,1
Other,65+,B,A,D,-131.4665918313296,C,E,-47.27355662505716,228.95421517279172,37.30287582917574,0
Other,18-25,A,D,C,-224.35426019136676,A,C,-93.67649886863563,-112.0994069161989,-229.09271121131002,1
Asian,18-25,C,D,C,48.652856069243185,D,E,-23.013550272031612,-98.8681364115569,-203.1642839442016,0
Asian,26-35,E,C,D,-93.53092608845135,D,A,89.21621290061981,158.05586301126283,-31.76608532978811,0
White,18-25,B,C,A,-65.79500771563723,B,B,148.7215972117297,69.50511646848925,-212.92059778590087,1
Other,26-35,C,E,A,-17.454957578360876,A,E,-38.91347486438804,237.73248954357632,-57.22553273971551,1
Asian,36-50,C,C,D,82.88012910214871,A,B,45.89226654905694,-55.02487381972354,-89.95663010981158,0
Other,51-65,A,C,C,36.81622317415831,C,C,86.85039461100983,-51.410125700912054,60.64246530636325,0
White,36-50,A,D,D,61.24171245098412,D,A,70.94193736716346,56.76113634783591,14.025047733786014,1
Black,18-25,C,E,B,-38.42146600011613,E,D,50.9019408559215,-88.95704506222722,-13.14065996482688,0
Black,51-65,D,E,C,152.03432012991743,A,A,124.27201199821722,-58.5656435174476,35.45774337712175,1
White,51-65,C,C,B,-7.388520501495815,D,C,75.834975192463,-61.37820930145226,22.80100669813875,1
Other,18-25,E,D,A,-20.504494908047597,D,A,25.561909426927382,58.636335755957845,-22.29342325187524,0
Hispanic,26-35,C,B,E,-12.081315020958511,E,C,173.2888864770361,-227.72287852622242,-109.85825183435183,1
White,65+,E,B,E,-23.16954456654226,E,C,-75.06540636020691,79.46175204128497,28.08214362049731,0
African American,51-65,D,E,A,96.58519229129831,D,D,75.3340951522402,-36.28450666615928,-87.0911411641899,1
Hispanic,65+,B,B,E,-113.6052816574712,B,C,-108.24071529193964,-31.736845691819283,60.475993368505456,1
White,18-25,E,D,D,-35.065434005273964,B,E,-119.63375255724841,-85.43667638508646,52.23721360711795,0
Other,26-35,A,C,E,-10.064712379162712,E,A,-100.6984146435553,-2.4292850491499673,-37.33951612817623,0
Asian,26-35,C,E,C,40.86756032439323,A,E,-195.78475519720598,-52.35373866362325,44.69422189476987,0
