genero,AGE,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Male,61,Yes,200.28758752214748,D,D,76.44223284434473,A,B,89.60661138357251,B,-61.5871420760765,-253.90665428795901,0
Non-binary,45,Non-Veteran,-343.8739085570338,B,D,-31.889151669070603,C,B,-241.23134020322374,A,-131.18438921652427,-91.15605596635507,1
Other,80,Veteran,-60.23013203571283,A,D,-48.26035905354018,A,C,-12.396715323865488,A,53.97837873094539,-160.50769093446016,0
F,91,Veteran,22.381962858712452,C,A,-170.98005115745542,E,D,77.0224885069823,E,-40.10516309214506,-184.99769436946778,0
M,67,Veteran,-68.65620071288322,D,C,25.187364401281815,A,A,-65.5829709330417,B,-47.60069105056524,158.44531671644094,0
Non-binary,81,No,-35.280417758714464,C,B,34.52669006503842,C,D,4.846811618312164,C,-11.575401610013795,-94.72023913838534,1
Other,80,Non-Veteran,82.8242119976139,C,C,25.65987609921213,A,B,179.61495185931233,E,93.14681954426611,-125.60366320318721,1
Male,89,Veteran,-127.84222625845302,A,D,-208.72295023899105,A,B,-97.62302347216756,C,-73.81280197541564,-40.005651249665874,0
Male,73,Yes,197.73022962432356,A,E,154.47744927361308,B,C,3.4731436535781097,E,1.958967678398323,-155.23175215796894,0
Male,60,Non-Veteran,171.68137334422482,D,B,247.18392194987663,B,A,-156.8078991877067,C,-6.1792772617862175,-129.65268863769455,0
F,65,Veteran,-190.14371858104113,D,A,-84.0644891578785,D,A,-45.76520901572124,E,-81.3341188969463,-3.9838076372656674,1
Non-binary,73,Veteran,-26.92353800767086,D,E,182.31438492303107,D,B,-24.338762569133905,D,78.59485625734004,75.47715243719146,1
Female,32,Non-Veteran,-101.58862557918357,A,C,74.29281739013518,B,C,21.692559964682413,A,33.832289204379734,117.42451072384334,1
F,26,Non-Veteran,5.672391357421793,E,A,144.03916403095096,D,D,-79.03260607629949,A,109.79305106579626,-120.25660016158118,0
Non-binary,98,Veteran,-9.719169813637086,E,B,-284.3206387660774,D,E,11.050740005763387,D,-229.42015520403154,-195.66889081291168,1
F,95,Non-Veteran,-103.94566007942412,A,A,-61.61086452552533,B,E,-85.1011402712689,B,17.83523697493199,20.737957916179685,1
Male,31,Yes,56.71572774732542,D,B,8.527719604438914,C,E,10.42862679641489,E,-87.17844948883368,49.03766375494419,0
F,90,No,14.934141292400948,E,B,59.00095329919397,B,B,128.58909115977568,B,25.917270930168158,-14.22605562922146,1
F,81,No,14.390939661728803,C,B,108.86074567279027,B,B,17.386903270228718,B,-71.95655070768375,-79.56771913364892,0
Female,37,Yes,148.15066393102418,C,E,27.411856351904675,D,E,-188.91003862061368,C,230.5764694504087,-11.088792310645744,1
M,77,Veteran,-19.603109837982476,E,A,-114.05261836531562,C,B,26.537679701190513,D,-158.7373069924886,21.005361293652435,0
Male,51,Veteran,124.6901262655853,E,D,61.301600195344996,E,D,-43.14935738620774,A,62.73591977645058,61.197863408613514,0
Non-binary,98,No,48.250442682241,A,A,198.85386564802968,A,B,11.040092456365247,D,-52.31089298423781,-54.34711314060103,1
Male,63,Veteran,111.0390939072981,B,B,-106.72955357262485,C,A,50.64493040936596,A,13.57495792341465,-159.24602679719575,1
Non-binary,23,Veteran,-104.57455209494108,B,D,-69.5944981127243,A,C,-44.92008117123873,B,-39.24051682572778,34.09400502173611,1
Male,60,Yes,-103.20468100213336,B,C,138.1353512405497,B,C,-80.79076965049902,D,-55.3268621084516,106.94093210809072,0
Other,58,Non-Veteran,63.97421723213698,D,A,-146.1754014048272,E,C,93.91133326670685,B,123.50118031113861,-143.80387285192572,0
Other,46,Yes,276.7097753648052,C,C,-22.582714426029476,E,D,108.16629270758402,A,-226.70198642355248,-164.02554524363197,1
Non-binary,75,Yes,68.52908388441054,B,D,-165.16462828955446,C,E,30.345539000491524,D,-84.93892560527014,97.49540758028789,0
Other,43,Veteran,71.25511444932417,A,B,-33.22693280306781,C,E,-12.433255491408055,E,-44.35162541518115,-100.88745949500696,1
Other,25,Yes,-78.26954334506146,E,C,32.83523044339115,B,E,-195.79248764377013,D,174.59368884202334,40.007762066934106,1
Other,20,Veteran,-104.78985363332268,C,A,132.01642356806468,C,B,-97.89528073607272,E,-172.929946388743,103.43112198622913,1
Other,45,Veteran,8.057949782955559,E,C,-63.426821204177166,E,C,-34.04876674141071,B,-20.08440592461652,-90.42983953534385,1
F,40,Veteran,232.23655405404088,B,B,-77.56082385902629,B,D,-106.7617040301956,D,33.07855740477581,40.714624788813545,0
Female,75,Veteran,-73.91201473404728,A,D,-33.32959219043602,E,C,199.00155061932224,B,22.622385176801824,186.31004427626172,1
F,64,Veteran,111.26715008906127,B,C,-69.77610604498723,B,C,-111.72507355981894,D,46.48251387631051,20.74386772391238,1
M,28,No,-151.59447378777799,A,A,62.745967103383805,A,E,-115.24894146730273,B,-154.53978567483747,4.193295824808323,0
F,90,Veteran,-11.825350217581327,C,E,85.34180738256035,D,B,37.4000045997438,B,-12.754496525293705,-24.780350440157953,1
Non-binary,89,Non-Veteran,44.89429307205429,D,A,9.322483459925307,B,C,-92.07003879159757,E,86.03653780403816,-46.700595633824726,0
Non-binary,99,Yes,51.72743644870682,E,C,-135.46956696966924,C,B,120.32010338971841,C,-189.51193444515954,-33.87474960494176,0
Non-binary,33,Veteran,5.752586771031367,D,B,-87.67860017328462,A,C,229.46014211621812,A,-51.76154384253672,101.95942577431909,0
Other,33,Veteran,69.99971851038558,C,D,196.11101722352092,E,B,7.053312420601866,C,73.39506285257849,-174.23707241496197,0
Male,41,Veteran,105.39992930695247,B,A,-18.606025434671277,C,B,-68.6128981645722,C,46.08877856342048,-98.32255517823107,0
Non-binary,57,Veteran,-292.61381240978625,C,D,-111.06882585336635,A,B,-28.26515788866078,B,24.14363532510531,106.99142925984475,0
Non-binary,90,Yes,132.30064216216076,B,E,89.0128324111048,A,B,-147.63008187279334,A,213.8350634741336,-133.97570114355412,1
M,64,Yes,-193.35201506695384,E,C,-138.3610530526753,E,A,14.384407016600637,C,-0.2599251437839177,39.23581060732689,1
Non-binary,60,No,-46.450922353896814,B,C,-123.85851367509974,E,B,116.8042370568456,D,33.54908941214661,-80.93305374901918,1
Female,34,No,-6.8523598555856005,C,C,165.05511556795904,D,D,-113.73858168695573,A,153.63279212566715,-158.3193304483653,0
Female,34,Yes,-12.084203414610393,C,D,283.7633532440804,B,E,44.33682258104938,B,-12.882623188386845,132.30828896994663,1
F,29,Veteran,-139.31578698365502,E,B,73.20812460528968,E,C,-109.51453508011646,C,-81.76255820747646,-11.50664777405231,1
M,32,Veteran,-88.94124352606056,A,D,3.11831868279724,B,A,-67.17874165825161,D,71.36225493934776,51.64491562061714,1
Non-binary,68,Yes,1.6615042017019566,E,E,18.067819687263302,B,C,170.96828063289357,D,63.7111878811338,-43.47507438585837,0
M,49,Yes,-95.63236154574425,B,A,-4.567016577693325,A,C,-15.450978838208465,D,193.53637736980497,45.81120793535726,1
Other,49,Yes,-68.06612936986774,A,D,31.968479080448837,E,D,-29.937383011448045,E,0.5660148580900365,-12.537054593047312,1
Non-binary,85,Veteran,92.42081622617478,B,B,-58.45972364170463,C,A,105.0892977695801,D,26.518804290949284,-78.6527804051433,0
Non-binary,74,Veteran,-11.56293911642544,E,D,-57.55430221242879,D,C,31.322932100590556,A,110.83893188644961,28.328507328780507,0
Male,32,Yes,27.16456373699827,E,E,42.821119106770944,D,C,37.50593414276693,E,-182.2738508826877,-12.63558841223626,1
Female,53,Yes,-141.60078961525028,B,D,-122.39189148932792,B,C,-56.076218516875784,A,35.758089618893365,-94.0273068035421,0
M,59,No,18.108315289717606,A,D,-148.17170148485442,B,C,-29.941782797396705,D,129.29397889998506,45.39609317595561,0
Other,35,Veteran,34.81423171099493,E,A,-32.92108827493689,C,D,-79.56431152843734,C,-99.03355158090966,-96.75485132499203,1
Male,67,Veteran,125.7508192410495,C,A,24.524271090739212,B,C,-81.79461804900126,A,42.912139238067496,37.660462029961494,0
Non-binary,36,Veteran,-1.9100605930720467,A,D,-16.64831474084788,B,A,40.13663372661052,A,82.49440146487878,-112.62422141312531,1
Other,98,Non-Veteran,-141.89832482224182,D,E,-78.9374362930231,E,A,-36.721008695586306,A,31.38216244473375,236.7970163142028,0
Other,21,Veteran,24.892667928900437,B,A,136.81398405767297,A,D,-123.86915496069157,E,-41.28368765311304,-80.5151760546257,1
M,91,Veteran,-205.37352205353287,B,E,-119.03173964359478,E,D,54.290812001284095,C,-10.805037714790217,-63.209650506250306,0
M,33,No,-25.75541145881625,B,D,29.988226934668145,D,B,-34.96697497779619,A,0.8751161745863868,-99.59952382399715,0
M,86,No,-58.32885969033117,D,D,133.84639836659716,B,A,12.101549780090329,A,-69.63521685463326,-152.81664278177777,1
Other,24,Non-Veteran,-5.6140664802803535,D,B,13.061480204027925,E,D,-33.649409200027954,D,-51.49508456901384,18.03490873083932,0
Non-binary,97,No,-96.17340134590054,C,A,-247.11389181101313,A,A,35.39158611386463,A,196.22947290986576,74.38844548149277,0
Other,43,Yes,36.469269648005834,C,A,-224.8859769399306,C,B,54.57452590841589,A,-67.15647453562067,-34.861098618082245,1
Male,67,Yes,170.41581844990213,C,B,26.366442931206247,C,C,-22.978492877079727,D,5.818435421486276,-6.0453464281134535,0
M,56,Yes,-59.286121674977764,B,E,-15.908432521993754,A,C,-47.04300502379348,D,13.258262893321035,-261.5982033627173,0
F,27,Yes,87.63974021569756,B,E,141.3330056608181,A,B,94.81924887616147,E,-87.04540870617107,-34.391260932761355,1
M,57,Yes,150.1946664392446,C,C,50.76289992273875,C,B,-58.1504736176365,D,77.99270119025478,146.4104349019641,1
Female,32,No,-157.29436928005978,C,D,18.087357314550214,E,E,-87.09925588732393,A,-63.40407955808036,114.35555241263198,0
M,34,Non-Veteran,22.64297776969032,D,B,-53.159665963716684,C,E,84.99170845008703,E,-71.99803827802705,-49.97408058545199,1
Female,59,No,36.929650679836215,E,A,-96.8877199309489,D,B,60.12813137293625,D,-89.15757602884084,-11.747134507024468,0
Other,18,No,-61.64625971832337,C,D,17.05923906065631,E,B,-0.9152527755993645,A,74.01525966682495,-44.10531800113503,0
Male,64,No,20.18669359424597,A,D,178.8901883688301,B,B,146.43682039947416,D,179.61829729258767,111.82705042026096,1
Female,56,Yes,-100.92050296788733,D,B,23.86650291958109,C,E,-83.28649335325021,A,53.23360458880517,35.442731457223154,0
F,79,Non-Veteran,-27.396423419363213,D,C,-12.320268491703171,C,B,-69.40211537621954,B,117.10176803705097,31.43826798251001,0
M,84,Non-Veteran,-12.417007692924392,C,B,-173.16249855181388,A,E,-108.32734706007506,D,-51.43448760661013,-12.674531158915345,0
F,95,Non-Veteran,-57.84614509811823,E,E,-206.98969260176705,B,B,69.42890988088662,A,-317.6709772552088,233.31946229306823,1
Non-binary,31,Veteran,174.6109496653536,C,C,-99.02270572328669,C,B,81.19668179849452,E,-11.003830025928576,137.56992073464403,1
Other,84,Yes,-55.03324074105848,A,D,-86.89596736340636,B,E,232.3030647698423,A,-201.50947522869188,-45.35315673742616,1
Female,92,Veteran,8.152750465280768,D,A,-204.8909883146571,E,A,85.88025766564408,D,-36.720855718451325,-124.27965777894696,1
Non-binary,51,Veteran,-46.46774106643857,D,C,-53.13863800778604,D,B,-86.11183124476494,C,-90.44599085922607,-49.387504283620395,0
Female,34,Yes,-18.647763649918513,A,D,-119.36848752438107,E,B,-127.56917982963922,B,65.15590205615979,82.96140512537298,1
Female,78,Non-Veteran,-0.33021890721735164,D,C,21.624360972506473,D,A,-142.54343105739974,D,181.28178605695277,112.62849624949862,1
M,32,No,44.8666305134127,C,A,90.79378966327658,B,B,-102.92580447628154,C,-212.4316790735429,58.45251886491134,0
Male,96,Veteran,44.84522689045265,D,C,9.666138448059623,A,D,-11.666780780805848,D,-47.36490182355373,-79.9991138182638,0
Female,29,Yes,-39.97489815148237,E,E,67.43920235870775,C,D,-38.237033807421774,B,2.551395996725388,121.9498092016397,1
Male,55,Non-Veteran,-149.24993398832905,B,B,49.73672130184523,C,D,6.5987530813202495,E,10.573536638886699,37.87867101920458,1
Non-binary,91,Veteran,49.42948045301419,E,E,-143.76248900482577,D,C,123.71689303889862,D,-6.484724271430177,-180.9929483557747,1
Other,32,No,-77.02155647876245,D,A,-229.25718771063063,D,A,-65.7127004558685,C,69.15342938358343,115.26591465707534,0
Female,62,No,-77.29792920502487,B,A,-61.28729197802998,C,A,-21.158933155988922,D,-89.7012796675695,-64.51910105364723,0
M,87,Yes,-117.27101409318104,C,D,89.21785140388593,A,D,-82.19456760461189,E,-185.54777513718753,-86.09749866337026,1
M,37,Veteran,91.05239910868607,E,C,-79.82634555980927,C,D,-4.605915434989671,C,-94.24164285030908,-25.648710493225018,1
Female,39,No,18.52488707107671,C,E,2.967453713202934,C,C,-17.35222259568638,E,35.84638485711593,-123.04011263446262,0
Non-binary,22,Non-Veteran,125.42304590530998,B,E,214.05519059724963,B,C,-66.93978357406795,E,125.8686803722499,-43.74103814335311,0
Other,86,Veteran,68.95747107651866,B,D,89.77880346536293,C,B,72.2261751731724,A,-57.885474928989254,-14.793965103468269,1
Other,41,Veteran,213.03015239381176,D,E,-36.832209777594386,E,A,-24.96498707237486,C,-88.72956848524129,-132.94003907912924,0
Non-binary,65,No,35.79347481951059,A,C,93.13745241808952,A,C,-159.37392648086325,C,-0.21529502255417718,-58.17149398597955,0
Male,90,No,-155.21757774620647,A,A,17.52647645699087,D,B,-0.4041655125354959,C,35.85022071984356,-36.257346056588446,1
M,34,Non-Veteran,22.98415381365127,B,D,-130.1014865241163,C,B,-54.46347563861623,C,-1.5911855560873667,-86.6779679125318,0
Female,81,No,-273.84972070038856,E,B,44.01527117851053,E,C,87.1751819101889,B,-67.08184188502891,-37.600285833410744,1
Non-binary,23,Yes,-146.43360938234198,E,C,45.39381649198745,C,E,64.54748550217036,A,-28.43627177196201,35.09779446596067,0
Non-binary,52,Yes,154.15289627298543,E,C,-113.63686849407163,D,D,14.84156201221401,B,-122.73653091522516,-75.84010250791616,1
M,44,Veteran,-127.86774636200926,E,C,-61.39060576164081,E,A,7.942013903463466,D,-35.9254024886462,-99.64188900567811,1
Non-binary,84,Yes,-6.119587301892708,E,D,-57.33813481354082,A,C,-144.6400323244038,A,-64.75570708809907,30.615274639372437,0
Female,31,Veteran,267.87919816771415,D,A,-19.727515611385492,E,C,75.50620741354771,A,-113.64880639863502,-77.44873816581584,0
Other,73,No,69.1988098385254,B,A,-101.87351469105369,D,B,-144.23399735876686,B,-21.98047551384977,-91.94130069263471,0
Female,23,Veteran,-80.56436949397458,D,D,-123.26222887255764,C,C,-37.96835749806969,A,50.30440976595546,74.73676946777708,1
Other,42,Veteran,116.90084326347451,D,A,26.861525904730186,B,C,-167.84902821657363,C,24.81765617621021,-51.47222934991726,0
Male,21,Yes,76.53737900567673,B,A,42.46683454145023,D,A,70.37062344408801,E,-113.70597387526959,199.5180651401492,0
Male,18,Yes,126.30187326465514,C,B,54.43319716187176,A,C,82.21243613299009,D,49.26919873721129,9.109119633302193,0
M,98,Non-Veteran,-11.801980253830582,C,A,122.34138232304453,D,A,73.24162845170274,B,-94.48331324532828,12.447663379997481,0
Other,90,Veteran,-1.6650487639991816,E,A,123.03295708916129,B,C,5.786013158937937,E,14.965436048873254,-45.70116593617467,0
F,30,Non-Veteran,19.740468638022364,B,B,24.905570610345904,D,C,23.467702629839916,D,-227.9484237473933,1.0408206552346326,1
Non-binary,35,No,41.77080273845941,E,B,31.324852554081644,B,B,-78.7604991746338,C,-35.10744363940399,-60.821165318414685,0
M,83,Veteran,-89.60611214276392,C,D,-82.95591566603419,A,A,61.835746116178505,D,25.72727763176984,23.371292921029728,1
Male,71,No,-28.631560121888622,D,E,-49.14680702324075,C,C,55.2572854556325,B,69.89146582982124,-10.658823886070339,1
Male,61,Yes,-138.03798070231113,C,A,-83.3865352897752,A,B,-3.1992052910706685,E,5.211718132465625,10.688723988528059,1
M,65,No,89.04983013100986,B,A,-206.7721384715007,A,E,-67.46299053267774,B,-27.698405939338244,70.88961127558149,1
Male,80,No,-55.0076823470559,B,D,-60.19007184759535,D,D,-21.74583835908437,C,133.13298670369252,61.33355119671398,0
Other,42,Veteran,229.112870715332,A,A,97.66187278517663,A,C,105.91215429029113,C,-127.90512184534954,-58.62641974625937,0
F,72,Non-Veteran,-140.99341956159478,E,B,31.296880383904686,D,A,58.120829859601486,D,-80.05216404390964,137.77624397781577,0
M,39,Veteran,10.15160052520598,E,A,27.47087147144392,A,D,-20.672124750115486,E,-21.380649298532546,-32.777740830999704,1
Male,88,Veteran,-126.6143011965756,E,C,-141.12796882903265,C,C,-60.22215145884861,C,67.05911021782715,-14.126101991104301,0
F,59,No,-184.95638000310248,B,B,40.86392777765275,D,C,65.58199046197092,D,-79.3158726916219,-75.8906364683462,0
Female,92,Non-Veteran,-118.49769336596832,B,A,22.911566665766156,C,C,41.14773908608378,E,8.61744761111015,-57.33464610898915,0
Male,56,No,-154.1657447768428,C,E,-31.69464882620419,A,B,94.6670195888977,D,-114.50262679272589,-119.66350969212355,1
Male,35,No,200.08978986748923,B,B,-11.486879236492651,A,E,1.8884709680675842,E,78.07285487473732,53.99136756514466,1
Other,77,No,-121.94393388554492,D,D,88.04665060522586,E,E,-99.40752621342793,A,97.94042382450702,222.73379613667964,1
Male,41,No,32.439420104785164,E,D,-157.5360606436344,B,B,115.26847979649165,D,129.8132416390427,38.96976848926916,1
Male,58,No,-17.118337006875535,E,B,6.715861077688423,A,B,77.8602730195862,A,95.0614951836394,1.3056023396980072,0
Other,86,Non-Veteran,-122.14490024523323,A,D,-141.7518781171884,D,C,-67.40809771676257,B,-65.23536931832466,-285.0508454788649,1
Male,63,Non-Veteran,53.74064496092159,D,A,-55.745542578476105,B,B,95.15304814749548,D,-16.06527418940905,-43.38968806164889,0
F,43,No,-51.354979694844026,D,E,-24.889078303057996,A,E,21.08416893518625,C,113.73340977073228,-4.89067550961755,1
Other,56,No,49.91604652088596,E,D,62.55195680789176,C,C,213.20334822737732,B,-90.70748228889373,-39.45215067804926,1
F,26,Yes,53.97934227042514,A,A,-255.93622309820287,C,C,-81.04013399815788,B,83.4858823984675,101.25845400773224,0
F,30,Yes,89.75618531948606,C,E,183.19528671732874,B,E,53.42568013552707,A,-87.32806392843267,-27.64941778984234,1
Female,34,Yes,35.98078777596343,C,A,-23.470859341843223,C,C,-41.02856264390289,E,158.12374645467366,-4.211060575718854,1
Female,28,Non-Veteran,114.15191874307604,C,A,121.04209826007066,C,D,68.84193806170367,E,21.318611205212186,140.29926117438447,0
Other,24,Veteran,53.49270492217833,D,A,157.85120978261088,C,B,77.58140526148006,B,79.0204661761683,-26.287649289400328,0
Female,73,Veteran,-81.99874211920091,D,D,26.868593933794564,E,E,268.1694873607537,A,65.85487854437217,8.642764763582496,1
Other,72,No,-305.1702313340545,C,A,-32.29930143570568,C,C,26.7965055401132,A,28.761008003038587,11.840629703565144,1
Other,89,Non-Veteran,51.391647800674114,E,A,188.62750655412967,A,B,69.11208708082405,B,40.31186716844591,-0.052510400913785615,1
Male,73,Veteran,63.33319416605845,E,E,-17.90257322550711,B,B,-98.93009399361588,C,-36.856167225430745,55.30886095663888,0
Other,92,Yes,117.16961408943318,E,C,-6.062975915044431,E,A,31.616300374947677,A,70.358225109472,-43.52169072722725,1
Female,50,Non-Veteran,-94.78133816071583,E,E,139.72994100923592,D,E,-150.85336252466834,D,68.45934491686175,-61.244686286665996,1
Female,65,Yes,-29.784846778653552,D,A,45.945412332796884,B,A,-41.66537968181863,A,135.9905124337009,-63.52807555859492,1
F,46,No,16.935100483966384,B,B,-110.46670173444699,C,E,-47.303476774378595,C,34.77759003234935,75.98116137977804,0
Non-binary,19,Non-Veteran,53.89263564747901,E,C,-43.28035236368098,C,C,30.84045507332008,D,-84.1703683902544,29.340975920200375,0
