SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
F,D,24.567327404178084,E,39.79557376700236,D,E,46.96122878079086,E,D,1
Female,E,58.8608115788427,E,-54.574141908618934,D,B,-73.96561167568048,B,A,0
Non-binary,E,99.9873298464289,D,121.10151554340729,C,A,-47.61964256759567,B,B,1
M,E,178.83100263712154,A,167.40762861104085,E,D,59.899663258034884,B,B,0
M,E,-48.40582674667451,E,-64.65693615237774,B,E,-152.2803152244339,E,C,0
Male,C,-96.46559587410255,D,74.9415212225586,D,B,63.39775650687708,D,E,0
F,E,130.88478760989614,D,158.34644330744362,C,D,150.18436444852588,E,C,0
Other,C,54.76727767430122,A,-20.396753633256573,A,B,52.96404152599771,E,A,1
F,C,-19.057748604055618,C,-109.45979199949667,E,A,17.679730342989846,E,E,0
Male,E,45.78313850403112,B,-122.97451336961352,E,B,-59.0065450276533,E,B,0
M,B,-118.72943720106556,D,35.82770541660174,D,D,-140.6445645118574,D,A,1
M,B,41.16221168165545,E,-132.33387064302784,E,D,39.63636696781908,E,D,1
Other,D,-16.40984739738305,A,94.24416997644877,C,E,-141.6979321208459,B,B,0
Male,E,-69.63364100484254,E,36.79736570151933,A,B,-18.832986442293876,D,C,0
Male,A,35.01699539919387,E,-69.12812269441902,D,A,86.47272652444524,B,D,0
F,C,54.23435749974631,C,-74.90490647244148,E,B,-25.85496104527388,D,C,1
F,E,-157.3842573191973,E,133.72280253259387,B,C,-3.5245443191979224,A,A,0
M,B,30.299819960702877,C,-16.812307159076706,A,A,-80.18004860716795,A,B,1
Female,E,122.58772690178508,C,-152.57916539597994,E,A,88.90233472128166,A,A,0
M,C,-89.17723725560435,C,35.61919303735006,E,C,-6.954345735843526,A,C,1
Non-binary,E,-72.10250879549378,D,-47.58941360265499,B,E,26.795114249201262,C,B,0
Other,C,110.80569732110601,B,327.02275939629806,A,C,20.66226339905798,A,A,1
Male,D,-1.106500723364405,C,-12.088932351182278,E,D,7.401913119500443,E,C,0
Female,B,-136.14010227058168,D,53.0271125052768,C,A,24.63676912579019,A,B,1
Other,C,6.024110879688193,B,159.4867305346796,E,E,146.0294813462551,C,C,1
Non-binary,C,-43.51703343635918,C,118.34216386967076,A,A,-23.50993713285595,E,B,1
Male,A,96.15731810359355,D,-6.227704029509375,A,B,162.91715285505737,C,D,0
F,C,68.97557679493917,A,65.24097841740846,E,D,-37.09821847648606,B,E,0
Male,C,-198.55976396283475,C,156.95546078898957,C,C,13.994001847764807,E,A,1
Non-binary,A,115.40382009991606,A,-55.55531774211791,A,A,-102.02992068385977,C,C,0
M,D,191.07725645951373,C,200.08261213713286,C,D,165.81053476433652,D,A,1
Non-binary,C,55.97757323618132,E,29.673425462943054,B,A,-2.945347762179685,D,A,1
Other,B,-36.291373075490505,E,110.82547649481684,D,B,-154.17761108454374,C,A,1
Male,C,29.091091080832392,C,-155.93670166996537,C,E,-4.021968819195358,D,A,1
F,C,-140.96383884624007,B,54.29311809973417,B,C,67.09659991503999,D,E,0
F,C,-6.2025198319435475,C,110.55665609100038,C,E,-115.03165689959758,B,D,1
Male,B,-179.3869739182431,E,-81.30404075048584,A,B,122.4044307176283,A,E,0
M,D,200.6089815130835,A,-54.04828649473997,E,A,32.69376389401092,B,E,0
M,D,30.93846785974102,B,-59.42220107347242,D,A,-61.65086206420462,D,E,0
F,E,52.51571196897433,E,60.43816732730778,C,D,-21.511586888994273,D,C,0
M,A,45.83612329683464,D,-57.683134494056866,A,D,-6.635392268386416,A,C,0
Female,A,173.0958247103506,B,-19.68023552265122,C,A,81.22440861306431,C,E,0
F,D,-7.985573000497902,A,-80.35034246474622,A,D,73.28962211905733,D,D,0
Non-binary,D,-118.51737925920523,B,26.849559009201627,E,D,-61.78583795402233,D,B,1
Male,A,87.14554924343815,C,-4.158766947970045,D,B,98.35483642501325,A,A,1
Male,A,-6.48579499068051,D,134.00797039599536,B,B,91.8074545238816,B,C,1
M,D,-140.5830256956032,E,-101.18354678724006,B,C,-77.62648494836847,C,C,1
Other,C,108.14606286161418,B,-82.68899655930267,B,B,47.99469450759079,D,C,0
Female,E,201.98987168996752,C,-179.49105813116915,A,D,-48.81964284316943,A,A,0
F,B,-40.27173318854055,E,-118.0443444693316,C,A,-31.683457344967398,D,D,0
Male,A,-20.01173986816124,D,-68.1359184582289,D,A,74.1760398721458,C,A,0
Non-binary,B,34.516335808529476,C,-2.734830033920191,C,C,-56.078837152350516,D,E,1
Non-binary,C,60.490415002250785,B,48.70632215806435,C,A,46.66381632778945,E,C,1
Female,C,-53.47518634528604,D,173.03442079230425,B,C,-31.096377189143816,C,E,1
Other,B,-109.25159742545884,D,-106.39628910380559,C,B,105.07323319015586,D,A,0
Non-binary,C,124.74319902367286,C,-109.46861027059252,B,A,-16.609477900075873,A,D,1
Other,D,-29.097094662625487,D,-1.4805568935157292,D,E,279.90055037460684,A,B,1
M,B,-143.02066732343908,E,1.3123494736112868,E,E,-2.053777854221542,A,E,0
F,A,-63.08561161830733,E,-95.35908410139237,E,A,34.92402421769536,D,A,0
Male,E,139.05125836243593,D,-56.040704127001376,C,C,-18.030200427927852,B,D,0
M,A,-24.225510077228293,B,73.01863270037238,C,B,134.10985711160035,E,B,1
Female,A,-23.402753591364387,B,-154.94305181947152,C,B,-0.019691499522372546,E,A,1
Male,D,-14.24694235328082,E,-150.5026988405727,B,E,-57.85845741431481,B,B,0
Other,A,-23.1610073906981,E,127.03645990158154,B,B,228.41295355028586,E,D,1
Non-binary,E,-106.66665773776785,E,-40.95320129017338,E,B,168.5915714296198,A,C,0
M,E,12.196624463434919,D,14.50833248588827,B,B,25.442288125026675,A,E,0
Male,E,-61.62514732364929,A,29.55473244783014,D,B,-143.7855338762723,B,E,0
Female,E,169.00395177885693,E,-105.24818796499548,C,A,-182.740747731247,C,B,1
F,A,6.050095774001897,A,-55.21313439306168,A,A,19.241781780587104,B,E,1
Female,A,-32.52236216824535,B,-282.31166489952943,A,E,-16.85908187182082,E,D,0
Non-binary,C,52.55469383076971,C,-175.58825806780754,D,B,-39.09481380321368,C,B,0
Non-binary,A,82.75064817135494,B,-206.0199435807692,B,E,-19.07874712987993,E,D,1
Male,E,22.15963492569331,C,-47.63363497304465,B,E,256.43331970660586,D,C,0
Non-binary,B,146.23262604915695,D,-88.12845833923451,B,D,56.134698506215976,E,C,1
Female,A,54.79808008172549,D,112.52594911566605,A,E,-50.62670067334086,D,E,0
F,C,41.23435696696948,C,2.632410008549146,A,B,-13.361227233845078,A,C,0
M,B,55.222068840130724,A,72.32616001326441,D,B,44.897766846856754,E,C,1
Male,A,102.83217140196889,D,68.7863121991706,E,B,96.72333310780759,A,B,1
M,E,14.628094641474467,A,-117.48942064930623,C,C,99.46659563709665,B,D,1
M,B,52.3794828134932,E,197.86837307063982,A,E,131.39972940777932,C,C,1
Other,A,161.08362382525394,D,-112.17556392282097,B,C,-3.0466360504501604,B,B,0
Male,A,188.09372998863566,B,-99.77418260888535,E,C,-17.52400712584703,E,B,1
M,D,69.77462289479195,E,54.37664494422542,C,A,226.23699096363873,A,A,0
Non-binary,A,66.58159080837342,E,118.25313034815717,A,E,-44.29816414412062,A,E,0
Female,E,-55.9524560559437,D,4.847092271858891,E,A,-158.388394781534,E,A,1
M,D,-118.35761453237143,C,40.49982971411071,B,D,179.61478197079123,D,A,1
Female,B,-79.14374416252844,D,-75.46729161830447,E,A,-116.78106440432214,E,C,0
F,A,-177.65593561675064,C,-94.37786408244723,E,A,23.90439925083748,A,B,0
Male,D,80.63111077104378,A,-72.18056366730966,B,E,19.13691207781921,C,B,0
Other,C,86.85912641972284,B,28.640528064232935,C,A,-10.726797678456986,A,E,1
Male,B,16.29805261314986,A,-85.08462546704278,C,A,99.75743784484385,B,D,1
F,E,104.82328440567188,C,-103.13367907255721,C,C,201.28272193298918,E,B,0
Male,E,33.12145205263617,D,-54.909274370706065,E,D,175.97976760658344,C,E,0
F,E,14.26131805127068,B,15.461654318316528,D,E,-270.12587834306845,A,D,1
Other,C,224.70290248836875,A,-71.24475829278727,A,C,9.649896367442299,A,E,0
Non-binary,D,98.70307188599263,D,151.84671049858713,A,B,-194.8330275125612,B,A,1
F,E,-51.781200162344696,C,-28.456252808001796,C,D,-47.29373023002923,B,A,1
Other,D,-135.04319619171682,A,26.661431943816815,E,B,176.24051926443988,B,C,1
Other,A,-123.3661524904216,A,-68.32770021965598,A,D,-131.71603881514253,C,C,1
Male,C,32.859647969528986,E,159.73458985924495,A,D,-0.9599920982708975,E,E,0
M,D,-11.762252771864764,E,110.35318818545387,E,D,-15.710171610649452,D,E,0
Female,A,-137.10794446798587,D,131.91696158540475,C,E,-24.656747066865545,C,B,1
Female,E,123.83298481495548,B,-11.708267155146771,A,C,76.48909051954386,C,A,0
Female,B,42.05629483272555,E,30.546436735096393,C,B,-111.97735882173852,B,C,0
Non-binary,E,-28.556569214807766,A,173.0624451558211,C,B,71.05727431683187,C,B,1
M,A,-17.1238367575605,C,17.262505349742995,D,C,-125.34419009976507,B,A,0
Male,B,-17.382843755860737,C,-7.608286197685785,D,E,-22.133469096762898,D,B,0
Other,D,110.44398972610678,B,9.618271156757437,E,D,8.256081452030514,D,A,1
Non-binary,A,143.7300680573653,B,16.49603529478768,B,C,25.192729892546552,D,C,1
Other,E,-60.788564846762775,C,-55.34283650993259,B,E,-135.99695959573666,D,C,0
Non-binary,D,34.29995205879338,E,41.14899158958256,C,C,-76.40015756132172,C,A,0
Other,B,-9.825881999506485,C,18.941023970335745,A,A,-114.99366481762084,C,D,0
Non-binary,D,184.77390589072021,A,121.29048728150731,E,C,95.6862361898361,A,C,1
Female,C,-14.501507750230653,D,101.48410225407704,E,E,-28.461470790456257,B,E,1
Non-binary,E,-67.87061503723938,E,60.880542327065854,C,C,-31.57257391469987,C,B,1
M,D,88.11230002399888,C,15.147319626837403,B,C,35.36358185159154,E,B,0
Male,C,15.978336802976523,C,50.17353429500368,D,E,-241.94583697309184,D,E,0
Male,B,-52.02596552974084,B,34.004284618997424,A,B,8.064841827399167,D,E,1
F,E,137.12723589290258,D,-34.81900434879003,C,E,38.96815743969911,D,D,0
Male,B,-83.67987148953901,C,-70.29097056899069,D,E,104.5112795737235,A,D,0
Male,B,-110.20446740297525,D,-21.941032143113333,B,B,45.35765311986707,C,B,1
Other,C,-95.1434626481893,E,-23.001803384005836,B,C,-84.23891648170914,A,A,1
Female,C,-110.18554390600744,E,71.60061793369404,E,D,-25.38099517845671,B,B,1
M,E,-49.43469614319065,E,-109.12398203767148,C,C,-145.30320858143028,E,B,1
Non-binary,B,-121.23056744336604,C,-82.21116140658084,B,A,43.117400673169094,E,E,0
Other,D,-74.63269802410622,E,-149.48986869802025,D,C,20.886171956221165,E,D,1
Non-binary,A,37.544876797187335,A,76.45203676772545,D,B,-2.5703437781307374,E,C,1
M,E,-147.1470064526277,C,192.39912557128355,D,A,114.51700248108423,D,D,0
Non-binary,D,-61.81537183404434,D,-9.462560818730854,B,C,85.76112159362724,A,C,1
Non-binary,E,-108.10994501944297,A,-42.00525775389376,A,E,-38.94112307397711,B,C,0
M,E,47.72382679259122,A,146.00193264079223,D,A,-164.55596429793783,E,D,0
Non-binary,D,-159.7322355826547,C,-77.33665015192233,E,A,-17.6501925408778,B,D,0
Male,B,94.77776341030652,B,10.652382834121886,B,D,-44.42082200526167,D,C,0
Male,E,56.36963370018424,E,137.75347737925853,C,D,163.32457556101917,B,E,0
Other,D,13.940382584010159,B,176.17707854009132,B,C,69.20020470232114,A,B,0
F,E,-100.82267504327542,E,176.8815801173163,E,A,240.18386640575838,B,B,1
M,C,-24.996655634800454,C,-171.17804384909576,C,E,-113.82573937554751,A,A,0
Other,A,123.01150543958485,B,-82.582910500311,D,E,-35.94795215724918,C,B,1
Non-binary,D,68.35812144318508,C,20.743806161502626,D,A,49.810740516732814,B,E,0
Female,E,102.08929073253586,A,42.82935019517972,C,E,0.7689367167811955,C,E,1
F,C,-165.90299983980222,D,-9.344242372852534,C,D,86.77147612508291,E,D,1
Other,C,-15.923349670570136,D,156.84909858773594,D,D,120.92005756113127,E,D,0
M,B,-33.74257853600847,D,106.77232814588224,C,C,-31.795475679411783,D,A,1
M,A,-14.580607481116212,D,10.723548813041894,B,B,147.49815476714664,D,C,0
F,E,31.636247267944327,A,-60.16104869219509,A,B,-171.41104877361644,E,A,1
Non-binary,B,136.26518861887288,A,-36.9710129299638,A,E,51.37786469777391,A,C,0
Male,A,187.73456409297725,D,-39.941769538374785,C,C,90.84776817758429,A,E,0
Female,B,65.82263925555743,E,-88.98938317194981,D,E,-228.6818695668872,B,D,1
F,B,47.866501397298215,D,-153.90495817817649,A,E,101.80530833529926,E,D,1
M,E,-47.35155542059559,A,4.892164392576002,C,A,6.856172793074368,D,E,0
F,C,-13.147858975500851,C,82.99478537921324,E,A,-57.11695369962487,B,D,1
M,C,14.134311406070687,B,-67.18104198810558,C,E,-16.614911262413116,C,A,1
Female,E,-125.87515211450912,B,-193.9743254674962,B,C,-215.48621045769872,B,D,1
Non-binary,C,116.74105305875757,E,-17.686314644200053,C,B,146.96573153536795,D,B,1
M,E,119.47679524854622,C,120.68317045041161,E,E,77.959765588178,C,A,0
Non-binary,D,-42.75237320956377,D,127.79862525116883,B,A,-48.7820752938249,A,C,1
Male,A,99.0777439445146,C,-31.562201339574976,D,A,137.95137925258578,E,A,0
Non-binary,D,72.5549855576441,D,-43.03682931598779,A,A,-19.079129373524985,D,D,0
Other,D,34.45818812398882,E,-102.35742558749838,B,E,-185.94497995839353,E,C,0
Other,E,-161.47080389162932,A,42.549338796404676,E,E,42.33242287301857,B,A,0
Other,D,60.32304359701525,B,-77.26090533877152,D,E,-92.06467427651698,B,C,1
Male,A,-217.27202293593604,A,83.11056711998643,C,E,4.516033376991398,E,A,1
Other,C,-21.94019838046863,A,60.03185381557073,D,A,47.778009577612835,C,E,1
Male,A,26.24558776780003,C,209.78180645163755,E,B,76.69446582714333,E,D,0
M,C,130.29941557016244,C,-122.12701878554122,A,A,-90.22310061321875,E,B,0
Male,D,203.76702127032183,E,77.4003793253247,C,A,158.56588419179664,B,C,1
M,C,-137.92084371036762,A,81.02704720436986,C,D,23.38724233476255,A,E,1
Non-binary,A,63.648497263413695,B,65.28434633681783,A,D,101.77462195396333,D,A,1
Other,B,-78.02866193751996,D,-52.64524623039545,A,D,96.24761261720798,E,C,1
Other,B,-27.831284245992183,D,12.387702268140822,E,A,-194.7430579314512,C,A,0
Female,D,9.852097423940819,B,-111.96876346611981,A,E,99.57886936258372,E,E,0
Other,A,-31.022476174486435,B,-141.75814818933793,B,C,109.28148394233656,D,E,1
M,B,127.03904464023006,D,-124.39274508639933,B,D,105.70807749229954,B,A,0
Female,A,-16.154585541826172,A,86.28943562014452,A,D,-34.57345633949493,C,C,1
M,C,224.77397747212686,D,14.558429665382183,A,D,-3.2199044268283674,D,B,1
Female,B,-160.12167708836049,A,-129.02513821411122,A,C,105.9153993432095,E,E,0
M,D,123.0581425869212,A,17.908552035143817,E,E,85.66663216609079,A,C,1
F,B,65.96416302503802,C,64.18232563906717,E,E,-103.01539000523756,E,A,0
M,A,-60.88349819771912,D,129.43216461513626,E,A,-112.13685743026444,C,A,1
Male,C,122.48584668950302,C,-5.786127568020489,E,B,-94.29265368194987,A,B,0
Female,E,62.27767258969163,C,9.865665658576946,E,E,105.92933277310598,E,B,1
Other,E,-21.01980220083278,B,-115.27714336094724,E,A,-122.3498551263862,B,D,1
Other,E,-41.81802928182425,C,-5.24236344281574,B,E,-93.13587403899598,D,E,0
Female,C,-81.09493873984252,D,40.88179400717883,A,E,130.93441849050856,E,A,1
F,E,110.55010404131585,E,138.81147337003875,B,C,-47.892285956640244,A,E,1
F,D,-206.13606360633386,B,189.68027211011497,E,E,135.8125870450102,B,D,0
F,D,-103.84661872760546,C,169.1918216690023,B,C,80.3508181826835,B,C,0
M,E,31.41742278307938,B,-35.95537725346616,D,A,-130.5932970743211,C,C,1
Male,C,-119.98096415407504,D,20.35154650251391,C,D,-16.856576405345645,B,B,0
F,D,27.4469618731941,C,-122.96213633027352,C,C,-95.32987998655689,D,B,1
Other,A,-118.76701207663214,D,28.468790704358284,D,B,-3.980931358857405,D,B,1
Other,A,-214.64057914524824,A,217.16754987351297,D,B,-69.88363392752338,C,C,0
Other,A,2.739119611196844,A,85.56061669282785,C,A,25.232318181735874,E,C,0
Other,D,158.0895076646468,C,17.323576873354945,A,B,-67.19733763707411,C,B,1
Male,E,94.05802626795209,C,-29.974739479871847,A,C,-45.240343328623624,C,B,0
F,A,140.86856727416966,A,-236.9553718222666,A,D,107.44116139525973,A,C,0
M,C,43.362240948844075,A,46.05278133642342,E,C,25.31949167688479,C,B,1
F,E,81.18909435623176,A,147.44710826542092,D,D,0.3514352425103667,D,D,0
M,D,-70.51684764536503,C,-57.38928342477855,C,C,165.3370686460636,C,C,0
F,B,-49.678525610285845,D,-21.48740798309638,C,D,61.04092405559126,E,A,0
Male,E,-64.93461915501193,E,-17.08236312430533,B,D,102.55879910171618,E,A,1
F,C,30.708922138812166,C,-41.278829677692165,B,E,169.4189904776278,D,B,1
Female,B,63.52181693111405,E,192.8265278248801,D,A,-93.45329125276692,B,D,1
Non-binary,D,38.462788510984375,E,131.32590508593515,E,B,87.37833993848795,E,D,1
M,C,-176.78106750856023,D,-131.4697780700343,B,D,80.10669030947882,A,E,0
F,A,-136.15738689991167,B,45.47693053377852,E,C,-157.0859748925876,C,C,0
Other,B,-30.30318154579244,C,140.36767094926677,A,E,14.452979780400735,D,D,0
Male,B,-90.22228438601758,C,54.36610356164976,D,B,19.095378987970353,C,B,0
Other,E,-58.587489303593465,E,-26.13903518526744,E,D,58.97646440431584,B,D,1
Female,E,-141.6660785444347,E,-2.6271572916730084,E,C,69.49975579188855,B,C,1
Non-binary,C,41.64458374328787,B,-234.0537751077304,E,D,29.16307727194679,D,B,0
Other,A,37.10201270681686,B,-6.497826385494347,A,A,-56.365159712176784,C,B,0
Non-binary,B,-26.053675515952296,E,188.39546309617415,A,A,-9.904328946947663,C,A,0
M,D,-75.63261876521193,C,-32.90677592349357,C,A,89.97931516872781,A,C,0
Non-binary,E,-134.55805546745256,B,61.94675337943697,B,B,34.34158078682435,D,C,0
Female,B,84.37293482864203,E,-70.21266095667413,E,A,191.85872187052513,A,E,1
Female,B,179.27864298877867,D,-11.399890774101593,C,D,-73.18368444352559,A,D,0
Non-binary,E,41.193074959065015,D,28.499776680363542,D,C,-142.22898429328953,C,E,0
M,A,112.23514861717207,C,37.91888460256098,C,B,-65.13100865315963,A,E,0
Other,D,-51.106076896033684,D,-30.111421406911205,C,D,-45.99068921690716,A,D,0
M,C,-47.01567075783657,B,-112.48998671777642,A,B,116.09051334684696,A,C,0
Non-binary,A,-139.74521093588382,C,-71.12041352739718,E,A,-217.6853247934782,E,E,1
M,B,-199.25810237914672,A,-80.79090035479894,E,E,-14.066348278933871,D,B,1
Female,E,89.96081123085824,A,84.1709759338384,A,B,-48.06194888117566,C,C,1
Other,E,-95.89401884864891,E,73.4474289435983,A,A,53.105823062864175,B,E,1
Non-binary,C,72.37102996849146,C,29.177514552553713,E,D,-15.173154105984674,C,E,0
Other,C,29.90888029825689,A,22.362790028860942,C,B,-103.48622966645446,A,E,1
Female,C,76.77130608015631,A,74.18901461504954,A,E,25.444631021421344,A,D,1
F,E,29.17273067812368,E,-14.678600656463386,D,E,-3.8345491833113123,C,E,0
M,A,-18.159447017224746,D,-37.416568900293356,D,A,231.1646750911622,A,D,1
Other,A,-40.18176159748641,A,-16.389059514853237,E,B,-30.812222496969888,D,B,0
Male,A,-232.505873688263,E,-83.4673470874514,D,E,63.557027653206276,E,A,0
Male,C,-11.540975153571683,A,47.39291898868439,E,A,-14.526688079511146,D,B,0
Male,C,-12.542858463647057,C,108.45450932427217,B,E,33.23264026751182,D,A,0
Other,E,12.084547949398164,E,-194.04355595346888,D,E,3.334691082172745,C,A,0
M,B,48.00768107382788,B,100.69807566497857,B,D,148.74215760537416,A,B,1
Non-binary,D,-60.48919230512099,A,93.84517741301661,D,D,-107.00795329304317,B,E,1
Non-binary,D,43.792240721590595,E,-154.18092202362027,A,B,-331.77280899646,E,D,1
M,A,175.62705869325285,D,-20.528431388157514,E,B,4.814717449035958,D,A,1
Non-binary,B,72.56056855302162,B,115.17939901630247,B,C,66.77258766975973,D,A,1
Other,D,53.02977932760935,A,105.46448905089478,A,A,-69.55253824901042,E,D,0
Other,E,31.047719194868108,B,-204.36560726733265,B,E,-22.515526187290572,A,C,0
Non-binary,C,164.95301181752146,C,-4.739934103307624,D,E,41.63499750716962,B,C,0
Male,D,173.8978675730368,B,-0.45395133805087523,A,D,-74.98780288421155,E,C,0
Other,D,-0.004333914203078273,D,-158.91690050502118,C,A,-122.65158726755867,B,B,0
Female,E,58.38203087687531,B,94.85206395227596,C,B,131.80304516815738,A,C,1
Non-binary,A,32.66129582574499,D,-193.5829006338542,C,D,110.64025661119545,B,C,0
F,C,19.054370086958965,C,-51.31570076891037,A,C,229.05116434483347,C,B,0
M,E,-92.71304513574097,E,7.175643665493725,D,D,-89.98594870445635,C,B,0
Male,E,186.67071813806575,A,-40.99582853324761,A,C,130.67790211207492,D,B,0
Other,C,105.9806810952273,E,4.950228043914299,D,D,-71.82664704974752,B,E,1
Male,B,-108.04442919957404,A,-16.05908859532967,C,C,129.97891104070246,B,B,1
Other,A,-2.5179935273258924,A,-101.75969782564249,A,E,77.93561231648899,B,E,1
Female,D,158.2817287039662,C,238.3501167308799,B,E,5.873880956345359,D,B,1
Male,E,-42.65894135964441,E,141.02760302538218,C,E,-5.621303959936024,C,A,0
F,A,2.3917634935855525,B,-19.206782024428716,E,C,26.450448552694077,C,D,1
Male,B,26.391541976918305,A,-89.42345898127998,A,E,-39.744767352738826,E,C,1
M,C,14.618818657538183,B,84.56621954066279,D,A,77.90099751692033,C,B,0
Male,E,-1.2460080740154662,E,-107.57116613091287,C,B,-0.295101598640181,D,C,0
F,B,-169.8595799339116,A,-109.71143814618405,D,A,284.41633446141805,D,B,0
Male,D,-88.92831422691162,E,-14.057864620068408,A,B,8.969382543665985,B,D,1
Male,E,-32.697480419423464,E,-21.10515868131341,C,E,188.80054657221064,E,D,1
Non-binary,D,-11.15776870103421,E,143.04253955242137,B,A,-73.82779954446328,D,C,1
Non-binary,B,-12.912795462682741,B,-25.2991491817119,D,E,118.73993347271082,A,E,0
Female,C,13.15864010136172,B,-115.72608086947132,C,C,100.96911767461363,A,D,1
Female,D,12.93751558031217,E,98.19531259747974,A,B,-68.25758205043414,A,A,0
