age_range,religious_affiliation,military,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
18-25,Other,Yes,African American,D,D,188.09205738551648,B,A,C,32.2441900218159,-162.2719526566388,C,-20.099636097808848,D,B,174.42034390860397,178.87554994303267,1
18-25,Buddhist,No,African American,C,D,101.55079617498095,D,E,D,239.7276127514389,-51.84075064350604,B,-122.82888733234016,D,D,-45.99915932055858,-33.34085554026324,1
26-35,Buddhist,Veteran,Other,D,B,113.62439962618167,A,A,E,207.25699160190288,-106.05520098306516,C,43.556984274537506,E,E,-33.364484806947786,-38.73204290710014,1
18-25,Buddhist,No,Other,E,B,-35.996690934649564,B,E,E,-161.99645147536143,-97.3579377916809,B,84.75653390269842,A,A,59.911259025850185,-77.64539958650583,0
26-35,Hindu,No,Black,D,C,-128.5006616013076,C,A,E,34.01206996238123,-34.68583820236093,B,-44.556468298439015,C,C,-56.61613003272635,-21.373479943007332,0
65+,Christian,No,White,E,E,-14.670275044734327,C,B,B,-221.8904294575839,-71.50126077214256,C,28.14678327956474,C,D,55.1566525444091,153.88239160129143,1
51-65,Christian,Yes,White,E,B,-37.66031370921311,A,A,D,-47.17656403015397,-40.58433106256293,B,27.298487818859623,E,D,-10.925603530269534,-74.0252621749114,0
65+,Jewish,Yes,Black,C,B,25.678240077509678,E,D,B,-83.56877371895655,-189.4968555133959,E,-49.0430217390251,C,E,-36.94332919471937,-161.29236551528749,0
26-35,Hindu,Non-Veteran,Black,C,D,89.32566546772074,A,A,D,137.98903699308548,14.872513461553574,B,-116.86785043015601,B,E,61.16704430701344,82.39794664801605,1
36-50,Hindu,Yes,Hispanic,D,A,105.29128193203645,C,B,E,-113.17003314796361,128.68025418469793,B,49.86606377245067,E,C,-122.40742339741335,-75.66453486444736,0
26-35,Hindu,Non-Veteran,White,A,D,328.04424697625996,B,A,A,-248.39939614065992,-100.13576299478527,B,-89.45074616213071,A,C,64.99074924935832,-101.42267025717784,0
51-65,Christian,Veteran,African American,D,C,27.595179251170897,E,D,C,140.42142217906206,-21.79179771563838,D,-86.42973639609323,D,C,33.966600381736214,4.2478663437875,1
26-35,None,Yes,Hispanic,C,A,12.213157498309604,B,E,D,128.62784146119458,107.71695687740299,C,30.033376777986394,B,A,101.72462210055909,80.5382542764687,1
36-50,Muslim,Non-Veteran,Hispanic,C,E,-1.4561293288563848,E,D,B,6.38513798489424,-33.52991649906037,A,22.053298529568064,B,C,-82.19998634004526,93.56750900866217,0
18-25,Jewish,Non-Veteran,Black,B,B,-123.70853880546365,D,B,A,143.48406495559348,14.058962165741864,A,69.34562231405576,B,A,-158.97585035711742,-64.25585983235194,0
65+,Christian,Veteran,Black,B,C,-120.34429093869194,E,D,A,-55.78299177515844,-30.158302679563082,A,-80.49664565255542,C,C,-12.814933805807026,-125.99622739644947,1
65+,Buddhist,No,White,B,B,-8.128571506417343,B,A,D,-56.67663262982185,-16.81641164084384,D,183.84995564821355,E,C,28.007263652724852,-51.84377682470743,1
26-35,Jewish,Yes,Black,D,C,-33.65526772943304,D,D,C,-72.73081279674552,97.03090373036848,B,-68.95979370426232,E,B,-184.84136827685035,-24.006881152518364,1
26-35,Jewish,Non-Veteran,Hispanic,D,B,-43.64425513921537,A,A,A,31.299172356405,43.65826850539384,E,6.072013539620907,C,D,-111.26378029801545,-34.184316794739225,1
36-50,Other,No,Black,A,C,-25.691116353558,E,D,C,-50.02527027132646,13.668560241461197,D,-60.43699092441378,A,D,-14.655125982136685,92.73981001465083,1
65+,Other,Veteran,Hispanic,C,E,85.19532337005467,A,C,E,-89.76151751889489,14.12239150590703,E,108.15751758178492,D,C,226.02290081348687,168.8363704455203,1
18-25,Muslim,Veteran,White,C,A,-25.66843843788245,D,D,D,-50.997358184179106,31.826198393811524,A,-90.66249447041875,A,A,82.1951640079188,-46.665312534066295,0
18-25,None,No,Asian,A,C,-75.81823798610597,E,A,B,-77.23344237218735,38.90621157682903,A,-97.76717768051397,B,E,76.6399621579325,44.40167976074111,0
18-25,Jewish,Yes,Other,C,D,-31.572928585074212,E,C,D,93.79416487152443,-85.4754959186594,D,158.9751973084012,E,C,-30.061887866482927,-148.73869564578197,0
51-65,None,Veteran,Hispanic,D,A,-7.443751524035029,A,D,E,-62.4621927372,27.234715498585,B,-230.18666467368075,B,D,-76.53606440913995,11.173648378492274,1
36-50,None,No,African American,E,E,-25.71008505865091,C,D,A,-30.70346111252333,-82.81760387026719,E,84.28880680538839,E,C,-115.09429562270263,201.56735568090127,0
51-65,Hindu,No,Hispanic,A,D,125.95660260299172,C,E,E,-17.91413523059882,-50.48286272497891,E,-85.37235417934279,A,D,-5.650450725517241,4.026538223955295,0
18-25,Hindu,Veteran,Asian,A,C,93.16419190175984,B,B,A,-52.08890376624432,126.79329283703254,E,123.13935389969683,A,E,45.21702271222731,-92.38825820465955,1
65+,None,Non-Veteran,Black,C,E,197.54877219614093,A,E,C,231.80671062248993,-74.40396550423498,D,-178.2621116357041,E,D,-56.88784028788071,-100.47803354849717,1
51-65,None,Yes,Asian,E,C,18.48339156421392,E,C,B,116.53178358820173,-45.5665247907771,A,-33.807815883021064,C,B,-76.55579502023808,17.325083050326036,1
65+,Other,Yes,White,B,D,-58.434672983375904,E,B,A,24.39157658173351,31.775538641261253,C,-132.23950514179646,C,C,-70.44450200903111,32.990086424246016,0
65+,Hindu,Non-Veteran,White,B,A,-42.7473965980758,D,B,E,-91.56128065987642,56.88664044249829,A,-127.12331354274846,A,E,3.2058454164907872,-101.8354270572336,1
18-25,Jewish,No,Asian,E,E,30.98051176681928,E,C,B,-155.92050435315508,-7.699092943472069,E,0.314080513615527,A,C,142.82238750676012,-16.143022267089773,1
65+,Jewish,Veteran,Other,D,E,60.461997001226386,C,D,A,71.04146298017712,-120.21971489261914,E,51.79956979260068,C,C,-43.580883026324095,-24.36279433336891,0
65+,Jewish,Non-Veteran,African American,A,E,88.7290450443767,B,C,E,-90.18962608909344,-50.05286213313591,B,118.38388352918221,E,A,57.993543437818786,88.31046412779337,1
18-25,Christian,Veteran,Asian,E,B,140.8711202052394,C,E,B,26.91026246378383,7.840044127458669,E,-78.65342642583855,A,B,108.43287838629045,157.0063997989052,1
51-65,Jewish,No,Asian,E,B,-32.62369067069078,A,E,E,26.20432322422188,-23.387707457376763,E,114.28060713111785,E,E,11.698154733971746,37.37836783100483,1
18-25,Jewish,Yes,Other,C,E,74.01916262081558,D,B,E,40.57772680346405,42.77296405822579,E,-131.128991978875,D,A,-60.31214560268786,-21.200295342050254,1
36-50,Buddhist,Veteran,Hispanic,C,D,-68.48307229350313,A,B,E,126.25673518928322,-93.35870404423022,B,-84.00138740817215,A,B,126.92101933581831,88.28839746040393,0
65+,Hindu,Yes,White,B,C,86.97031578804713,D,B,C,56.18252219583882,10.87916159355536,B,-15.329945602546905,A,D,46.978169871110026,-146.2571492800066,1
18-25,Jewish,No,Asian,C,B,-98.38273500994428,A,B,C,-10.135595229745837,34.42043444783185,A,72.98782372004092,D,C,20.054580428408002,-25.628807291808887,0
36-50,Christian,Non-Veteran,Hispanic,A,D,-83.42870778477447,C,A,E,99.39578506633234,85.36210180485112,C,-67.0298724674387,B,E,-36.212749384015474,-57.69746368333585,0
26-35,None,No,African American,E,C,41.712727830545774,A,B,B,93.55080302172001,-81.82635977201443,E,-47.22592193526609,E,D,5.579645661256837,48.02308802574057,1
51-65,Other,Non-Veteran,White,E,D,29.220602166088955,A,C,D,-29.863829004805098,72.44291014907044,B,-6.2628944258398045,E,D,-85.35703028566611,-211.3036114746783,1
18-25,Other,Yes,Hispanic,E,D,83.53797875685935,D,E,A,-83.86679472866842,-101.23859245845333,A,-59.60135284253285,B,B,-114.83391248165293,45.11963263650296,0
51-65,Jewish,Yes,Other,D,C,-52.81896995255043,E,D,C,78.44959134226013,61.65190131616155,E,46.54164571297504,B,C,-98.46883313317352,-0.148490583786745,0
18-25,Other,Non-Veteran,African American,E,E,10.03623450668679,D,D,C,75.61221666813078,124.9846366670382,A,136.0488094906441,D,E,-1.9405539312278441,-67.20389089807385,1
65+,Hindu,Non-Veteran,Hispanic,A,B,-43.85460804080748,D,A,D,-6.614442177421746,57.87935059734819,E,-113.37430637440684,C,C,104.05267090831605,3.2249580604210024,0
51-65,Other,Veteran,Black,B,B,62.62877191744606,E,A,C,-104.2669862280742,-8.78488849787569,C,136.88905641624154,D,C,68.33418137912741,-27.999408263808963,1
36-50,None,No,Other,E,A,-41.77852859500578,E,D,D,190.8321879552161,22.924097327248298,B,-145.87903610492174,D,A,-62.29954114403222,-84.50140080782757,0
18-25,Other,Veteran,White,C,D,-128.80620452064986,E,D,E,14.453285333054605,-121.55185409881504,B,-36.10968211366819,B,E,-77.3330326204782,-31.278246015407458,1
65+,Hindu,Veteran,African American,A,A,132.27997991585235,A,E,B,36.454841947628594,44.60531913858344,B,51.89071039582529,B,B,100.07208074786043,-38.59631636675142,0
65+,Jewish,No,African American,E,D,41.25579976965676,E,D,E,-206.77101981995563,215.71058502446127,A,-28.121312798329807,E,D,77.5875388509814,9.004348731560164,0
18-25,Christian,Yes,Hispanic,E,A,22.321982439251865,E,A,C,134.20991092632033,-14.834540356102732,B,17.024523593454038,D,A,68.00366465818222,-36.976062588914864,1
18-25,Muslim,Yes,Other,B,E,-152.41482043020767,C,B,A,61.44999394559575,-40.278603829092205,E,267.5707469334035,D,D,71.83553298680708,14.307624632946814,1
26-35,None,Veteran,Black,A,C,50.61558640166649,A,D,B,7.787442847661548,62.34276103348716,D,17.619044617010264,C,A,3.3897305014644954,27.71589808205823,0
51-65,Christian,No,Hispanic,A,E,103.49200135649895,B,A,A,-175.04065622706008,-19.623130248827252,E,-112.73903612351684,E,E,177.93106478792805,-123.64533810058612,1
18-25,Christian,No,Hispanic,E,A,73.6520549616741,B,D,E,65.6769552327722,-183.45356730109287,B,106.01185731687247,A,A,88.19515745863593,95.06076046574496,1
36-50,Jewish,Veteran,Black,D,B,101.64899767546456,C,D,B,-193.50737552545084,-3.9363858181650913,C,144.7543383223031,E,C,-20.500710358201747,-183.99946233716054,1
51-65,Jewish,Yes,African American,A,E,-31.363578894003965,C,D,A,-7.8335755240239076,-135.63112042940952,D,24.17709483858097,A,D,66.11891807596156,74.44619598491754,1
36-50,Buddhist,No,African American,B,E,57.4984350636544,D,C,A,54.235315333574974,-75.21427176594877,D,-13.50136016841184,B,B,48.41846062085138,27.84524688251834,0
36-50,Jewish,No,Other,E,B,13.910700715138196,E,E,A,102.89194135139243,50.17933436448705,D,60.79442903054393,B,E,-145.3361112674818,-17.722588406946706,0
26-35,Muslim,Yes,African American,A,D,-37.378760378144214,A,A,B,-103.94892089567132,8.79944685545843,E,139.35067771967493,B,D,-13.490593520709341,109.60210869310627,0
18-25,Muslim,Non-Veteran,Asian,B,C,-95.4698065681312,C,A,A,17.374146153387766,23.219898341099594,E,-95.72417993393665,B,A,79.47986834070538,39.5405610944972,0
26-35,None,No,White,D,D,-101.90391768730771,B,D,E,68.56832508369978,92.24521156707006,E,31.878369353158796,C,C,53.74039687119973,-41.3405490371239,1
51-65,Hindu,No,White,A,C,8.410173463761607,D,C,D,-41.727454941062156,-127.53109547569248,B,13.857563211924425,B,C,-8.814851135146345,-204.01523095649253,1
65+,Muslim,No,Other,C,E,95.37816354250111,E,B,B,38.24873137182361,-1.6999594767317765,A,14.71891426926472,E,E,-91.09279530468577,-148.03472659067353,0
36-50,Christian,Non-Veteran,Hispanic,B,B,-93.8242561363311,E,A,A,76.50720184537762,188.62381172911614,A,-110.13020926304604,C,A,-27.58480932545544,-18.34693528612221,0
65+,Buddhist,Veteran,White,C,A,-83.96535720507782,B,B,C,-98.74960156221304,26.68043686395925,E,231.1756854357279,E,E,19.607840964180976,-0.492666573359472,0
18-25,Other,Veteran,Black,B,C,-174.02673560628367,D,D,B,-8.708812453758567,68.34445924225975,B,-13.558010250662466,A,C,-75.66049206224098,-107.81851817926722,1
26-35,Hindu,Veteran,Asian,B,A,33.56668013006799,E,B,D,115.78746416590542,-122.50065849533027,B,-128.16083072160757,B,E,-48.91051826763562,-21.78800615045442,0
36-50,Muslim,No,Asian,E,B,23.31232300081247,D,B,A,72.76879172468902,74.1262861592116,D,5.79526573897332,E,B,74.55735467774082,102.94714098626147,0
51-65,Muslim,Veteran,Hispanic,A,E,-89.7845970826546,C,A,C,61.53301269166162,-64.22712201792862,E,-150.7712506918506,B,C,107.34628656570338,29.05727835645559,1
18-25,Other,No,African American,D,B,-106.88822949058971,A,E,E,195.44986535574947,18.783320625286283,E,-92.68011019033155,A,C,117.02131974407004,54.09823292388195,1
18-25,Jewish,Yes,White,E,B,-116.96651583116598,C,A,C,112.73421827115556,98.38180851921959,B,-66.8968557960722,A,E,-83.07101233720991,35.10489655635993,1
18-25,Christian,Non-Veteran,Black,D,A,-78.05528431791538,E,A,D,-56.76815715238494,-95.17695461464785,B,133.80972462128574,B,A,42.24969378718149,-31.326961185992737,1
18-25,Buddhist,Non-Veteran,White,B,E,-330.63049855464044,B,B,E,117.8018855739746,35.137234664130766,C,-187.1573885674993,C,E,-145.31455745566575,22.81569355871387,0
51-65,Jewish,No,White,D,D,-142.30373631351267,E,A,A,-157.17347828777446,46.09187611295769,A,9.062575345851197,B,B,-19.05346803011443,-266.5985193882242,1
26-35,Christian,No,Hispanic,D,B,-87.13753353507579,A,D,B,-11.234771866012212,37.28859094808706,E,-69.2218419631836,D,A,9.614004716496174,-22.208899393604202,0
36-50,Muslim,Non-Veteran,Black,D,A,-79.011990665644,B,C,E,106.62938850242716,129.38602018625326,B,-43.580426276700926,E,B,48.9873937759205,142.63194610558008,1
65+,Christian,Yes,White,C,C,-72.29472878357102,D,D,E,-177.56189844683377,-16.21934165126756,A,24.70089503668286,C,A,127.75976310635335,72.77628730131623,0
51-65,None,Yes,Asian,B,C,61.74608665158199,C,C,E,129.74984627875955,64.18629825562199,B,-169.30402508812156,D,A,-34.832109618181754,-44.0118018989695,1
36-50,Buddhist,Non-Veteran,Hispanic,D,E,-18.3680954564529,A,D,A,120.01464083860947,-26.43608255310343,D,-77.38397642915987,A,B,91.19295044934454,118.81120443487696,0
65+,Jewish,Non-Veteran,Hispanic,B,C,113.96719134417228,E,B,A,-109.01322718125024,-56.291048266472785,E,123.3161960187687,B,C,-11.758683805006255,-226.51244193059844,1
26-35,Buddhist,Veteran,Black,E,B,-107.19375883832012,B,B,E,-63.88996706658531,39.21583453944793,B,104.34635323474846,B,D,213.85543216074242,-91.58706999288012,0
18-25,Hindu,Veteran,Black,B,B,37.702510964449274,D,C,E,93.9794602739434,-69.33831326509106,E,35.27220780771479,A,D,-48.94835616938524,-97.7460029770927,1
36-50,Muslim,Yes,Asian,A,E,-62.33888873895339,C,A,E,-47.02505112691221,-18.516473822655655,E,-19.02140720496675,A,A,-34.75179363093247,-116.36893465821365,0
65+,None,Yes,Hispanic,E,D,24.798791807873815,C,D,B,48.715534105805915,146.29280178204266,B,107.1669089186247,E,D,-150.31175799282786,-36.5275331362437,0
51-65,Christian,Veteran,Asian,A,E,-6.278934198552555,E,A,E,-149.2660052577898,11.293226603725829,C,-43.37313760995423,A,D,-39.01486580620011,-44.376320804919516,0
26-35,Muslim,Veteran,Other,A,C,-276.84673748581787,A,E,D,-151.76110352808573,-7.810556963854262,C,74.25503347667755,A,E,-40.27333582684703,23.486481495032656,1
26-35,None,Veteran,Other,B,A,-180.38281956954435,D,B,B,172.59433234819528,-85.29620106685076,D,-47.5828951997198,E,B,-31.276756006890306,67.51409569596736,0
36-50,Buddhist,Veteran,Other,E,D,-89.28943314601503,C,C,E,34.465578077820894,172.20903136312685,B,58.36492068067002,A,E,-32.29521635984738,38.105394837758034,1
65+,Hindu,Non-Veteran,Black,A,C,-260.29132988788047,D,A,B,30.989785788328504,74.11378345987526,D,153.8664487733052,C,C,-219.21977818992562,-88.60639695526335,0
26-35,Jewish,Yes,White,B,A,12.106192082899224,D,A,C,-157.90714430084762,227.45282815294195,E,0.4736184527275219,A,D,-104.16318544189586,-128.02923435449406,1
26-35,Christian,No,Asian,A,C,-35.31306162693883,B,A,B,-86.92756613092537,173.96856676451227,A,-141.6560574147609,D,C,31.86337729853471,17.802075428022725,0
36-50,Hindu,Yes,Hispanic,C,E,-154.9621201554321,A,D,A,-124.84124720114397,31.91255252833311,B,9.679072816337126,B,E,-0.05295170663942568,3.659508716454221,1
26-35,Hindu,No,Black,E,E,-58.43924801543137,A,E,A,218.89270332268654,-65.49016886820519,B,61.11163802270433,E,C,-171.11563659144304,-7.035165177941985,0
26-35,Jewish,Non-Veteran,African American,E,D,56.85073630714738,C,E,E,-16.925921052262684,-147.29172718570652,A,221.04538338983537,B,B,15.764699871288872,15.093013080375172,0
36-50,Other,Yes,Hispanic,D,D,146.03229286972373,E,D,D,-108.46084399094526,-53.132479048027314,D,5.034992272531056,D,D,84.17360497265078,124.92990352542601,1
18-25,Other,Non-Veteran,Asian,A,A,70.217515947263,D,E,C,127.7062378904812,-54.113012770260816,A,-24.726540902332722,C,B,-29.773706228612618,114.86425127223747,0
18-25,Buddhist,Veteran,African American,C,E,8.17666875902506,B,A,E,-60.67764080707142,-61.928154010889415,D,-2.8927491355977093,B,A,71.8668160070282,-72.43983111464098,0
65+,Muslim,Veteran,White,E,E,-63.57206474691699,E,B,A,75.016772492113,-122.08334470018033,A,160.18324685269135,B,B,10.047021801334491,15.620375990012542,0
51-65,Christian,Non-Veteran,Hispanic,C,E,-55.76787218095388,A,D,D,-24.377695503908708,-54.46436224197897,D,-107.75470052970988,E,E,21.370634957918103,-163.46084358736545,0
26-35,Other,Non-Veteran,Hispanic,C,A,-0.9082182668369264,B,A,E,-23.16195801127295,2.38457915324609,D,-199.22826783790993,E,E,-34.019847991276045,68.0250236265209,0
51-65,Hindu,No,Asian,E,C,24.92050835825481,B,B,A,-0.2660997063790746,-130.96579833627104,A,80.70347927890064,D,A,132.60717402787364,73.26923822161527,1
65+,Buddhist,Non-Veteran,Other,E,D,-41.38822485759217,A,A,D,143.49200501290778,148.28553948327897,D,-112.63242154514866,B,D,1.8208246900713925,-103.70525847049174,0
36-50,Buddhist,Veteran,Black,A,E,52.546511479907984,C,D,E,176.05525998611853,-53.20580278397301,C,-64.38551827897633,C,E,-292.49222972200096,-188.49087702958306,1
18-25,Other,Non-Veteran,Asian,E,E,-62.3784783913509,E,C,C,-129.48494316023712,50.58119867210482,E,158.5732662629213,B,E,64.21779408989482,-147.21597759801256,1
18-25,Jewish,Non-Veteran,Asian,E,E,-51.99417432115819,C,B,A,32.043263162534394,-23.39572675376204,E,60.99079796470236,B,E,-131.59029097958762,60.123366116311615,1
51-65,Buddhist,Yes,Hispanic,D,B,144.5633330983671,A,D,D,53.65051033693374,121.96820115683076,C,0.9009627992566644,A,E,36.7495558166395,81.16833609358567,1
65+,Hindu,Veteran,African American,B,E,-122.47473122347851,D,C,D,-36.52468173794137,-132.14138126425928,E,182.25437786263603,D,C,125.7095120018388,-3.029674227877273,1
36-50,Jewish,Non-Veteran,African American,B,A,-58.94003199422262,D,A,A,-19.741180311335345,2.7248993672069526,A,19.160760705023716,C,E,-90.76940873291616,-154.37465561055404,0
26-35,Hindu,Yes,Black,C,C,16.39731861580332,D,D,B,103.50340935465702,254.48216732860396,E,-22.97232013707041,A,A,-54.31604507077621,-183.5085380859815,0
18-25,Christian,Non-Veteran,African American,E,E,-99.83970764490377,D,E,A,-9.881894856325918,-219.63415075165312,A,-30.526679507617416,D,A,235.39155889130944,7.462748312067344,1
26-35,Other,Yes,Hispanic,B,A,-85.28591884865129,B,D,D,-178.71182014704533,-78.44188592386448,E,-24.483706957587007,D,D,-285.8558432262605,95.97473093780418,1
36-50,Jewish,Veteran,Hispanic,B,B,-69.2510338810646,A,C,B,-72.84264082423813,-7.98385946134041,D,7.855593248178616,C,C,72.9646795967594,250.82393230977104,0
18-25,Christian,Non-Veteran,Other,B,E,-63.532975660298504,E,D,D,84.32586312096608,93.28898471976274,A,-9.329014805476223,D,D,-95.63283869163082,119.42906295551079,0
36-50,Buddhist,Non-Veteran,African American,A,D,-163.08989016700826,B,E,C,76.05320161296362,3.651589854244692,A,-15.78421988168589,D,B,-12.116465703849242,157.33871148278115,1
26-35,Other,Non-Veteran,Black,B,D,-68.20136816759404,B,E,B,3.9157892041592985,102.82033507684365,C,30.594231113580893,E,B,-13.064806536778178,-23.401180415309327,1
51-65,Muslim,Yes,White,B,C,-83.54518345383629,C,E,D,180.9610329018034,3.427431331067168,A,130.87882828367668,E,A,-103.82435942270523,-1.9998343738286795,1
