faith,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Jewish,Married,A,C,D,D,82.55319292589488,84.40934687947185,-97.49657723167515,A,63.129924130811524,52.98522122410122,D,66.75585157829991,B,B,D,D,D,E,-21.839660246925927,1
None,Married,C,D,D,C,-37.43299741805519,-168.91882102566208,-5.028626812302439,B,186.97720915152453,-17.335508531009285,B,-61.92874677944007,E,D,B,C,E,B,32.69372113714701,1
Buddhist,Divorced,D,C,D,D,139.49678021885657,130.7161842884517,27.72508112842323,D,5.881667324605155,83.84191748733748,B,-42.73822993152884,D,E,D,D,C,B,41.68147680699796,1
Jewish,Widowed,A,E,E,A,17.248126943451535,125.8675551955102,92.63452667842758,A,-72.4439679121691,93.02080236429053,A,-10.538392222895594,D,C,C,A,E,B,-59.221953589337225,1
Jewish,Widowed,C,B,E,D,102.47575032353457,22.20113570131959,-62.61726424834413,A,29.254287763496112,176.611257973914,E,78.72176751145179,E,E,C,D,D,B,-130.72711031783737,0
Jewish,Widowed,D,D,B,C,-67.3944893926152,-75.83655207568196,263.7169836951847,E,-55.05240479334233,7.378531957424007,A,4.509743636637467,E,E,B,D,C,B,57.60035732648367,0
Christian,Divorced,E,E,B,D,-54.846728676568986,-35.43968224062707,-132.0835732524702,B,-69.73513195118528,35.6801750054218,E,7.397487142018587,B,E,C,D,C,C,-146.6344827992723,0
Hindu,Married,E,A,B,D,36.926182016040876,-12.967015048051328,263.89833010675505,E,20.58647413724767,91.92377283818239,C,-134.98296195129126,C,A,B,E,D,A,-19.869442794680044,1
Muslim,Married,C,C,E,C,-88.14146674435344,-44.73836172139178,190.00354005641665,E,-5.295955672343132,173.36531486900873,D,148.9080373890711,E,D,D,A,B,D,77.72034816754095,1
Jewish,Divorced,D,E,C,C,307.1238464503747,46.145964578965355,41.45437675505785,B,-116.61621682960836,50.383799595264435,D,-32.99181356661445,E,D,A,C,B,D,-68.68456416853499,0
Other,Married,D,D,D,C,132.76185086876055,34.265723299771,145.91964670171416,C,103.97226470852587,98.20812391887002,A,24.482188822236154,B,C,E,D,B,A,-64.98844007250761,0
None,Married,A,E,A,D,152.2205700860483,46.534984834595924,-182.7469401978106,C,28.151171163122324,15.97083869856516,C,-9.381542207026564,E,D,E,E,D,E,5.250159566097339,0
None,Single,D,A,A,E,53.398571665643445,-44.86665172681567,89.1443800022382,D,147.16373999668926,-94.6873088465812,D,16.328807255942998,D,A,B,B,A,C,-179.74206707295988,0
Christian,Single,D,D,A,D,-18.98674873160192,100.6311923031289,-165.8765636892832,E,54.62036272553993,24.73847571919454,D,15.37977057394359,E,C,D,B,E,B,-1.4327021557689192,0
Muslim,Single,A,B,E,E,-65.83567433507778,-57.513527206590794,-19.05435557651318,D,31.60842103418393,-190.39501909021476,A,-159.9196272186401,E,A,D,E,A,D,102.83076638425683,1
Other,Married,D,B,C,A,76.57809553566136,109.59638720637426,69.77118172979806,B,63.870312558508324,84.0374984121293,E,91.26029658164872,E,C,B,B,D,D,-132.94378036965045,0
None,Single,B,A,A,D,-57.572093526198266,147.72144361073916,104.42921857927443,E,-33.691889184963905,57.0404197948683,D,-54.95906002141899,B,C,E,D,A,E,-30.623637857370255,0
Other,Married,D,B,B,D,-63.10760647439274,-59.92081572596032,50.387800084665926,B,119.24839118359465,156.75921104669234,D,95.64945772048833,E,E,C,E,B,D,18.046537642776943,1
Muslim,Widowed,D,E,D,C,-54.79691417603247,67.62352375310023,-143.05744347290005,A,53.42612484121172,-33.76154119874456,D,-26.311885226131597,B,D,D,A,D,C,-173.3621652253425,0
None,Widowed,D,D,D,E,158.35866545928806,-93.0606988869428,-116.4147260489344,D,-54.12935465445325,-10.030200516304225,C,85.11470695436903,A,D,C,D,D,E,7.535559355003117,0
Jewish,Single,A,E,A,B,-250.1353625019777,56.326792507920395,-0.6165052821835832,C,-46.04562924046686,59.85468891020796,C,-122.75128855515949,A,C,A,C,C,D,69.00743439917946,0
Other,Married,B,A,B,E,-53.163740772813675,26.266513361632082,-76.13563191832904,D,73.99924740463624,26.96638854168633,B,-25.04505833506815,A,A,C,C,B,B,11.993127068651518,1
None,Married,D,B,C,A,-54.82349188094917,25.76397711595049,174.9308792223474,B,132.59160170889902,-77.7910656108656,E,-55.657763982872545,D,C,D,E,D,A,58.48059350251995,1
Hindu,Divorced,B,B,B,C,4.598078236420268,218.0888009167404,-167.85516213751222,D,-8.120000464889491,-34.23736023972197,E,51.994905084709316,E,A,D,A,D,E,-148.4256974151287,0
Muslim,Divorced,B,C,B,B,24.950010829356366,160.06777099805717,165.96777166362077,D,-103.79393074073309,-149.55599088487713,A,-26.894944193732496,D,C,C,E,E,A,-74.46849895720253,1
Muslim,Single,C,A,B,B,68.13418229812973,-120.35981601284882,163.5504206324935,A,-93.48851916061494,155.2763597231453,E,-146.8793043143343,B,D,B,A,B,E,-70.78478013324273,1
Buddhist,Married,B,A,E,D,-26.354062553531634,164.980535119548,4.438807010180903,B,-121.70140296453866,-114.7870358656508,C,-118.10217615436281,A,D,E,C,D,D,156.8309393034114,1
Other,Married,D,C,D,C,-178.61291186852708,-48.5555089334161,4.640573072533877,E,13.274160619089173,-106.89405859622181,B,108.41244687748421,C,D,E,A,A,C,48.473015046146486,0
Christian,Divorced,E,A,B,C,52.017582505755186,-27.688502597754077,-83.36862173321846,C,-39.599866553341165,-198.8171002770658,B,-39.85083770394753,D,E,A,E,E,D,-172.12036409258815,0
Muslim,Married,B,C,A,B,-167.6456903896931,131.4127448004174,47.05298033818204,B,-71.57718809273894,51.26045945992691,D,119.33834228820498,C,B,C,B,C,D,65.60460764142051,0
Hindu,Widowed,C,C,B,A,-294.8276801332033,-1.176178405381854,132.98384097441644,B,-81.71860196701329,198.07762535094503,B,-193.81034752014327,B,C,D,D,D,D,-52.42009498894756,1
Jewish,Single,E,B,C,A,23.640738846148395,-113.71767731655282,183.72282530973592,B,-50.90505453232082,26.23979972717819,B,134.0389894748035,E,D,E,A,D,B,-79.19635081590164,1
Christian,Divorced,B,C,D,C,123.68718878628266,171.18933982153501,61.091523225215994,B,106.68939143156292,-206.34429651733103,B,45.0143186843837,D,B,B,C,C,E,7.811602259095192,0
None,Married,D,A,C,D,38.41132914204854,-68.64687351069463,77.89004082470355,A,28.668118507429398,125.9480553857458,A,146.1727310355157,B,A,E,B,C,C,-82.79633856426112,1
Christian,Single,D,B,D,E,27.565082338949082,11.777635302054163,88.15654074437307,D,-33.86374445719974,-3.2264956915409537,C,135.46279248512968,A,E,B,D,A,E,27.093234472171122,1
Hindu,Single,B,E,E,A,123.48492255818483,-18.059742257605826,-56.293701485792965,D,205.6878689482354,64.03412433208999,C,-66.75322995297309,C,D,B,A,D,B,-29.253574743295747,1
Buddhist,Widowed,A,E,E,E,91.92324839466647,95.64127072861098,36.204669028060025,D,-1.3937491850937491,53.785212202780606,B,-61.974289849703666,A,A,E,A,B,B,-83.57826352293195,1
Other,Divorced,B,E,B,C,-23.11244644153071,45.41819106649728,44.8362287212484,E,113.26961650823264,-40.54820000084901,B,16.884033281864948,B,A,C,C,C,D,-53.74618625218478,1
Hindu,Divorced,C,E,D,C,57.48643308478876,47.411651055878636,73.90130374041493,B,-162.40554339321324,16.54080426893049,A,-95.86370914490901,C,D,D,A,B,B,-15.993618015702635,1
Jewish,Single,C,B,B,A,71.62993922438639,11.686814065768658,136.8660074510614,E,162.04187443643866,82.66840416299266,C,-182.87636993265428,A,B,C,A,C,A,-53.27163551147846,1
Other,Widowed,B,D,A,E,41.080675657931806,47.40125696191283,-98.70843386673333,D,-83.44934982968938,3.6121407914787453,A,80.33373520381673,A,A,A,C,C,D,-107.34321385050708,1
Christian,Divorced,B,A,B,A,92.70464146613449,-17.093172159319522,-209.7563197464367,E,26.57911081381737,50.79285512755879,A,149.98137255213481,A,C,C,D,B,A,57.827821720779625,1
Muslim,Single,E,A,C,B,30.315929402477913,110.9549126541032,31.255321027581118,A,14.854538176789486,-64.64056540390413,C,54.71944572883361,A,A,B,A,A,D,166.3780585165664,0
None,Single,E,C,D,D,-134.21784480695464,66.23121517770221,-30.447144321172704,E,13.933849505522502,-14.465991598168912,B,-47.9684367091277,B,D,B,C,D,C,-2.244525879628842,1
Muslim,Single,C,C,C,A,-48.51335951671184,86.97118039783122,61.484203739550466,E,14.13840672138382,25.894508357656093,D,116.10712320277887,D,B,C,B,D,B,-19.508783657416522,0
Hindu,Married,A,C,B,E,72.43356915379681,-78.79349731826156,15.022369688961007,D,-35.33125800940466,-118.73592433183204,B,-98.7128077023727,C,D,A,C,D,B,-191.27939920292152,0
Jewish,Divorced,A,A,A,D,86.04412503217368,-59.32015934522733,162.16670759939163,B,-106.5177585759288,90.35340520418731,D,31.68718939499393,A,B,A,B,B,B,-82.55783800197506,0
Muslim,Divorced,E,B,C,D,-77.34937816339928,56.073483717260075,91.42278393571621,A,-173.63674488243197,78.14415821377013,B,176.43241890720415,B,A,D,E,C,A,87.51709362242205,1
None,Divorced,E,C,A,B,109.9690600542375,-28.527158154104043,-215.48355803919068,C,-171.51518868973508,284.9009706549046,D,39.23857576919264,A,D,B,A,C,C,-40.902566836232616,0
Hindu,Married,A,C,B,A,-108.65322741686929,-38.20766905485882,-56.55133507236384,D,-85.21496062616957,143.8808111273647,B,124.48661239227694,D,B,C,E,D,D,15.774207681430235,1
Christian,Divorced,D,B,C,E,-41.06658919329561,-89.18926678098747,11.833562527456275,C,24.946675493930435,-78.8260405026865,A,94.96094166213194,E,E,B,A,C,D,-35.423945706895125,0
Christian,Single,C,C,B,B,61.744546842855776,163.46852296850736,21.552442894324926,D,-171.50612373813593,106.79845910804073,E,-97.04089909935827,A,A,B,E,D,A,70.80950174342226,1
Hindu,Widowed,B,C,C,E,107.50750008772796,136.39109575693786,103.07130946559127,B,-69.30799314994411,-16.701761023198628,C,-102.93773044440519,B,B,E,C,E,C,-40.841328987988284,0
Jewish,Divorced,D,C,A,A,-161.23391804553611,-70.72396116478593,-30.229804073310817,E,-29.144346565568885,-95.8839726057586,B,-95.1923588183727,B,C,D,D,A,D,-45.584028329098494,1
Christian,Divorced,D,C,A,A,-36.562270247966076,-71.11489118450542,17.044884092770623,D,8.413673420394721,-58.45474042356093,C,-134.5436880764182,E,E,B,B,B,E,-7.146889324792212,0
Other,Married,A,C,A,E,9.074650776396629,107.19599955243699,-46.366902861538435,C,147.5556096391482,-21.456929898400702,C,-99.04973721585746,A,C,E,C,E,A,-75.24469907035683,0
Christian,Married,B,C,D,E,-49.94769376804056,-14.518141846043362,-79.93306657853529,C,-180.366219669867,40.30787774480811,B,-185.1063813607947,D,A,A,B,D,D,-28.592941919143566,0
Hindu,Single,A,A,D,A,170.5151418568358,-164.16320812011526,-172.6740242401771,C,-26.284881036292763,-20.202427178474107,D,155.91316890818615,A,A,B,E,A,A,-37.82032998064765,1
Buddhist,Widowed,C,A,C,B,-56.717543103092815,-11.75633433654721,-0.45994874012256926,D,-63.7192077962583,-7.686505390224699,E,-73.71113436296469,B,B,E,A,C,A,-44.32996050794494,0
Jewish,Divorced,E,D,A,C,-153.11286650233023,-84.12579185278956,-102.1607974582212,B,-42.46315187104772,40.738838947838794,B,101.51502402054899,D,C,A,D,A,A,-23.456070568521454,0
Other,Divorced,C,E,D,E,-92.76675417441093,117.49634060682872,-15.387071712710505,B,87.05115736208042,-162.5176698324936,A,114.94822227053061,D,E,C,C,E,D,78.45961658461464,1
None,Divorced,E,E,E,B,-61.40312908141815,-63.76354457715664,59.981204686659964,D,47.62656868723108,-127.17764843949459,E,80.7180969414433,E,C,D,B,A,B,77.12673332054787,0
None,Divorced,C,C,D,D,213.03353617618006,-44.537667467663915,-47.505105632493425,A,-42.47881586442953,-51.807728607087,D,112.37768748327439,C,E,E,D,D,D,33.66710687647637,1
Other,Married,B,C,B,C,48.28495369625724,76.60779986728289,-81.16039296194243,E,126.52699478221705,179.47728691653612,C,-85.2178406846467,B,C,A,A,A,E,-109.12078708882662,1
None,Married,C,C,C,E,121.6051792392004,31.62239528644878,-118.91386445670722,D,-9.447051914037829,-41.65553301699384,C,2.778352394539376,D,E,B,E,D,C,39.24207683038558,0
None,Married,A,C,D,C,118.08423220496668,-81.38873388270153,-8.978655381187684,D,-9.79124869994249,56.41497481486258,A,3.6752535021683816,E,E,B,E,C,C,-79.86779962010708,0
Buddhist,Single,B,D,C,E,-25.889981816292778,112.67230032686007,-9.067966380816072,C,3.9652173679592515,-8.399289044552702,E,-33.637638166066125,C,C,A,D,B,D,163.13068123559196,1
Christian,Divorced,B,D,A,E,132.26196326755957,-157.46215790641497,-36.6101920668164,A,-52.18274275558726,214.54365304110175,E,-70.19866256785441,A,D,C,D,D,B,-89.52710131586937,1
None,Divorced,E,C,B,A,-59.15138973258237,-91.78126346517429,-84.67787501267878,C,190.35532396023962,182.26405006484555,B,-161.8269845382762,E,D,E,A,A,B,-10.148073148862549,1
None,Married,A,E,B,C,-10.253283848369934,-71.00145154500021,-126.63207070432898,C,-38.52203532389821,12.680580872347491,B,234.57934384319987,E,B,E,A,A,C,31.27409443719131,1
Christian,Widowed,C,E,B,A,-42.21076690010533,-151.63754795552623,-74.09939093501347,D,88.7867576713328,0.7136297077795171,D,88.42386891761164,D,B,A,E,D,B,17.879351016390714,1
Muslim,Widowed,E,C,B,C,-185.50189280647368,-133.7928253002119,-134.01524002634534,B,2.766308907536862,-30.919497479435442,D,85.03247179490401,D,D,B,A,A,C,134.51205935213943,0
None,Widowed,B,B,C,C,5.429162789544142,156.72845432582656,87.15427755111968,B,-97.57228684052409,3.9185667879250237,D,35.16607155077066,E,D,A,B,E,A,21.08040703016316,1
Hindu,Married,C,B,E,C,59.88767864249096,84.7414786380444,90.69332499011537,A,-232.07058471173977,-77.30984037762335,E,-81.12121792750142,C,B,E,A,C,C,-25.38707223708721,0
Hindu,Divorced,A,A,C,B,149.1803816549392,-126.51903774290072,211.5539381314721,A,32.87676108693758,15.390195892094278,C,76.90968244807313,E,B,A,C,C,D,-34.45245428195306,0
Buddhist,Single,C,B,A,C,95.72489142347798,99.8640951839653,-131.96174638420737,C,26.0296149340142,-12.77286751542846,A,13.909752103996597,A,D,E,D,B,A,143.309055450704,1
Muslim,Married,A,E,A,D,83.10716393058419,-142.60392844714477,-49.77044812621573,D,-124.70896442751062,43.74243101862648,D,-104.89836785025928,C,E,B,C,E,E,46.141405047363094,0
Jewish,Widowed,D,C,E,C,103.60270807364387,43.084328483918696,52.702322717126805,B,38.95387420606784,158.9306811556243,E,148.17919033130673,A,A,C,C,E,C,137.46024088489284,0
Hindu,Widowed,C,E,B,E,-32.56844769036872,-56.13074238028547,-148.04818308014364,C,8.623766438433783,-116.92228205316928,A,-29.47113304304216,A,B,D,E,C,B,139.2460579809614,1
Jewish,Divorced,D,C,D,D,-42.590181044458596,-245.04015525318871,90.11858049074357,A,1.4761285493414733,31.33539574975483,A,-68.2316338926739,E,C,A,A,A,C,-142.53198867388005,1
Muslim,Married,E,A,A,D,-57.266755297893866,-113.78934375538672,-7.371007052339677,A,-32.048411186252686,-61.49485789940441,C,225.6015686971395,C,E,A,C,C,E,60.07566831860197,1
None,Widowed,A,E,B,A,-69.625477556536,-19.320794866198597,-145.7908514526326,A,-92.88177148105248,-4.878726426300824,B,149.29426099180716,E,D,B,E,C,E,129.38753639949306,1
Hindu,Widowed,E,C,E,B,-50.52216198251133,-134.55298756270057,-37.827821016538586,D,59.890415181915756,43.79022002349669,E,-26.893593966198143,C,E,A,A,B,A,-90.20864365875563,1
Buddhist,Married,E,A,D,E,-35.13752393648624,-105.73077123350217,176.58875939485876,A,66.16889039262458,1.6512409869102833,B,4.589760055226196,D,A,C,C,D,E,87.49459051545433,1
Muslim,Single,E,D,B,E,-5.198691567202509,3.3363913876799782,-61.36464309713789,C,136.73131930218173,158.9323653177735,D,-177.63452926490328,D,E,B,B,D,E,-182.0267434841314,0
Muslim,Divorced,C,A,B,C,-260.8739305991697,-145.61366915616543,187.2496594652999,C,-12.583064183069832,26.87561916933526,D,-97.57383122195714,E,A,B,E,B,B,39.064103111701186,0
Jewish,Married,A,A,C,D,-103.1300349481151,-262.25748461210196,77.1827769276061,C,-103.40525142585896,-35.350608106372064,C,14.670379411487897,A,A,D,D,C,A,-44.212865639262944,0
None,Widowed,E,C,D,B,-9.504345795980576,-15.668705501374507,-19.12584060662047,B,15.636016857801346,-13.19532856745119,A,-3.8559896897180717,D,C,D,D,B,E,-83.14278086292603,1
Christian,Widowed,D,B,A,B,33.20083644637117,-153.94746272773403,80.6649726784702,C,-106.55596281422373,-111.48886890887314,D,71.74000228408296,E,E,A,C,E,A,-121.07753813445031,1
Hindu,Single,E,A,D,D,-32.01493467730903,88.75971071593766,-20.940838538372507,D,84.56719524376702,4.558983038985823,D,148.68915017544185,B,B,E,A,B,D,63.14745987374568,0
Jewish,Widowed,C,C,B,D,14.841294282140744,-18.960186038534786,-83.63793358014951,C,102.15042803379268,112.15535471557683,C,34.43147959395854,D,E,B,E,B,A,94.98031650778766,0
None,Widowed,E,E,C,C,-89.88186735886718,90.98203489199547,-104.83611600894915,E,21.714637193250322,23.631964067895034,B,136.44524983618012,B,C,C,B,B,D,60.6793661444725,1
Muslim,Widowed,E,C,D,A,-206.30166853141696,125.49740002609153,-134.81161500285623,D,-2.0213498932859326,-6.401415779043967,A,97.1954310607814,D,B,C,A,D,A,158.42458461229614,0
Other,Married,A,A,E,E,0.06513921401150266,43.151142497929115,188.64034067516107,D,43.50049539601961,80.12995883059013,E,-117.25662356394034,D,C,A,C,C,C,-118.87446398863473,0
Hindu,Widowed,D,E,B,D,199.02642030232658,-89.62145260824887,24.084577571620365,A,-139.46832674630966,-56.39481589872104,E,55.4010615320412,A,E,D,B,A,C,-146.4519814630512,1
None,Married,D,A,B,E,-36.00235052137792,-134.89716140886298,113.4653487511015,B,19.649634661702272,1.5278044875869912,A,96.01333958467477,B,C,A,B,C,B,18.00979646940009,1
Other,Divorced,E,C,E,C,-7.213195747723303,43.81810395879067,-150.34205301404484,D,-138.28763497800534,159.37521105808256,B,-62.03446920618803,B,D,C,C,D,C,3.144322660169946,0
Buddhist,Married,A,A,B,C,-36.566426199102544,-11.995535947240207,-107.7820222646084,C,-49.569443623999085,51.923090561015584,B,-134.10680162710344,D,A,C,B,A,A,-131.2438552420667,0
None,Single,B,A,B,D,-29.291998421490963,119.78620097864557,-36.962483896839416,A,-103.771756022243,182.28602191910198,A,21.27462165653148,D,D,E,D,B,E,-63.5871272256612,0
None,Married,C,E,B,A,-71.46365056362168,-72.39918843207072,-85.01115962262837,D,-179.62837073189186,-16.69017462451567,B,54.2188026336748,D,D,C,C,A,A,12.728480007569477,0
Christian,Married,A,A,C,A,-101.59765892289705,-62.83454829609029,-140.28762256387537,B,-21.083073222813777,51.95195192702411,D,93.45397144013712,D,C,C,B,B,A,-217.2609473553902,0
None,Widowed,D,E,A,C,104.16462942329814,-21.5530305306003,77.66558732346492,B,-125.75848844856013,80.48221581867824,B,88.44395220303592,E,D,C,E,B,E,-135.27587380404069,0
Muslim,Married,A,A,E,C,-97.48522765737751,143.76048948529808,-71.68088538294325,E,-53.58948625513476,32.70174177144167,B,-47.166248261559176,E,D,D,B,B,A,127.81677957100115,0
Hindu,Married,D,B,C,B,40.54573188992103,-29.63652466483036,14.984759159179456,D,67.61832626759188,41.19582188264717,B,-21.142859863854603,A,A,A,A,A,C,-15.696813650547037,0
Other,Widowed,D,B,A,D,246.36929362910956,-137.68791995602334,-21.93007334315526,C,162.27309642294657,36.630501181648036,D,30.687016900827185,A,C,E,A,A,E,158.69777592841606,0
Christian,Single,C,C,B,D,-56.43392023218418,-115.75685672858016,81.02262223421009,E,93.2059998330392,26.848455003240424,E,-12.711238911175837,C,B,C,E,A,B,-52.239912422398874,1
Hindu,Single,C,B,A,D,-65.86370912735462,-241.95444479101894,54.63171756784574,B,-15.487803931606303,32.739289864690654,A,-185.11610090823407,C,B,D,D,A,A,-132.99031971094436,0
Buddhist,Widowed,A,D,A,D,-68.99863523991286,20.44201550777748,19.02582954108861,E,-287.2568507024991,179.97592286282014,B,96.50194033284522,B,D,A,C,E,D,-89.50295164183133,1
Buddhist,Widowed,B,D,E,E,-69.05405452284734,8.488116353469968,-144.46146003170065,E,-150.516551459016,50.63919085734029,C,-13.538874071609012,C,B,C,C,E,C,-232.03451935639188,0
Hindu,Single,D,B,A,E,73.77413494189818,9.35628332568816,20.177864463835007,C,-51.98291917121238,-116.72882799574298,E,-104.16012209731696,D,A,A,A,A,E,-176.13489638453925,1
Jewish,Married,C,C,C,B,149.4299724146751,79.08242230465817,-79.73537206911855,C,64.1884811721644,-57.198014590045595,E,114.23986083195585,A,E,C,B,A,A,8.04856712866573,1
Jewish,Married,D,D,D,D,58.53231933190867,-48.02560935446874,111.38883609408434,C,16.91555391864581,49.887714885489274,C,-131.4451794622443,B,C,D,B,A,A,36.27323202435089,1
