sexual_orientation,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,89,C,B,251.47558547822624,-77.68311173682494,D,C,E,E,C,37.56194465045292,1
Bisexual,96,E,E,8.521533454590795,146.80832464637038,D,A,E,E,A,99.80832228117852,1
Heterosexual,80,D,D,63.856446541852144,-102.00169742298118,C,B,B,B,B,56.26131182769846,0
Bisexual,90,E,D,104.26655574889543,58.47899029493426,D,C,E,E,E,110.44219493150949,1
Heterosexual,75,A,C,122.6764360451364,-53.76042273085906,D,E,E,B,B,35.0253622054741,0
Heterosexual,30,C,B,-131.83356146929455,31.311470671171516,C,E,D,D,D,104.68865191711274,0
Bisexual,18,E,A,-80.65300804424304,25.792392306894506,A,C,C,A,E,-53.613018568778635,1
Bisexual,94,A,B,-108.86292803765917,-173.157658764361,B,E,C,C,C,223.53058991995053,0
Bisexual,25,A,E,11.323323291832816,-65.67317869919384,A,A,B,B,E,12.419833620282725,0
Other,34,C,B,30.90885207898883,19.840398229627286,E,C,D,D,C,157.80474218304266,0
Homosexual,73,E,B,-21.81947059034109,46.8910879915478,C,B,E,A,A,65.64809999628271,0
Other,96,D,C,-83.60378202139114,10.599821640510232,C,B,A,E,B,-185.5224332667906,1
Other,26,A,E,7.864327777954861,110.95746688419877,B,B,E,C,E,-113.52838145230997,0
Bisexual,81,C,A,-46.31699833285631,52.88957956567879,D,B,C,D,B,-137.73671939757378,1
Other,59,B,A,7.96467805492274,152.6312449927422,D,E,D,B,B,174.7237598907045,1
Bisexual,65,A,E,10.455896801955006,10.832897560605199,A,D,C,D,D,-181.32133801071984,1
Bisexual,37,D,B,-8.973478604022043,-142.68484861366625,D,A,C,A,E,-43.16123307393847,1
Heterosexual,58,A,E,107.21815313130413,127.4299888403287,A,C,A,E,C,-23.609772503527594,1
Other,21,D,D,-214.1161511250257,-133.81502853488797,A,C,B,E,C,16.423707632655795,1
Bisexual,71,C,B,83.3742663414557,22.309402750374467,E,B,D,C,D,156.94620178319835,1
Bisexual,71,B,E,114.09287488125565,51.37715734775446,A,A,C,A,E,119.7314250478611,1
Heterosexual,41,A,A,239.3602471674596,36.55987052379792,A,C,C,B,B,75.45158959493789,0
Other,56,B,C,157.41177605772242,-7.642058924871731,B,D,D,E,C,57.89041209404145,1
Homosexual,56,C,B,-109.37843221405032,-137.4351134190751,C,D,D,E,D,122.7933667722532,0
Other,20,C,E,-73.2683498535803,170.07059260017184,A,D,A,E,B,-4.864776957935354,1
Bisexual,56,D,C,-53.97533639885764,1.4402612028970592,B,C,D,B,A,-53.2047818940933,1
Homosexual,31,A,D,-93.55003370822328,74.5531122884725,A,A,A,C,A,-170.1090950780338,1
Bisexual,28,D,D,17.454302894198406,88.16998840730206,A,C,A,D,D,-26.79288009414091,0
Other,74,E,C,-128.69298099118254,111.99670258077263,E,B,D,D,E,-19.876733439228513,0
Bisexual,24,D,E,34.97570953222258,-39.8802877352034,B,E,A,E,D,-242.09894393786078,1
Homosexual,41,E,D,155.69448710793898,-25.62923594008895,A,C,B,E,D,-43.65570692006845,0
Other,68,B,D,31.49857968652048,-121.53538607292143,A,C,A,B,E,117.87165039758145,0
Heterosexual,97,E,B,82.2412045861973,139.21267555008535,D,A,C,D,D,200.3026019936828,1
Homosexual,70,A,A,27.49932565878951,-32.85045031007658,D,A,D,C,B,161.3077867824497,1
Heterosexual,80,E,E,121.67065027106283,-52.377944111594466,C,C,E,A,A,136.50287961648021,0
Homosexual,18,A,B,41.93233654189664,76.43466529317773,E,D,A,C,D,31.823733350703897,0
Bisexual,54,A,C,12.43584378821792,-27.381552193508586,C,E,B,D,C,141.2994014707903,0
Heterosexual,61,B,E,120.21104707857879,-86.68551150221349,D,B,B,C,E,183.46144361551066,0
Bisexual,35,C,D,-69.98235014570983,19.006038048719212,E,B,A,B,B,13.230346230651039,0
Homosexual,39,B,C,-98.25593873480365,-78.26058177384874,E,B,E,A,A,-40.14336973302363,1
Homosexual,21,E,A,102.49516778595505,-75.68974414304948,E,A,E,E,E,-73.02522300002678,1
Homosexual,63,C,B,37.92494009799502,-57.87500097411211,C,B,A,E,E,83.62634831131575,0
Heterosexual,19,B,E,-6.79229642237488,-25.599649403306174,A,A,B,D,B,-54.766551215365524,0
Homosexual,49,C,B,-91.84601505021512,25.000100717504264,C,B,C,B,B,-153.9681284444533,0
Bisexual,24,B,C,-72.82294033522173,-35.44592307050551,C,B,E,D,D,103.52300409463658,1
Heterosexual,86,A,C,-131.21039558245712,-62.12590471954723,A,A,C,D,A,-37.52844269742591,0
Homosexual,24,D,A,-46.72196157710462,-5.533605125399282,C,A,A,A,E,-2.9556271996837817,1
Bisexual,18,A,E,-132.25209629755855,7.494835172981629,C,E,C,D,C,-38.93210563035944,1
Other,83,A,D,91.15910986823323,163.38848376891974,C,B,B,E,A,48.715440411466744,1
Homosexual,59,A,C,54.198905418258825,-40.705818956525704,E,A,E,D,B,-50.49501316957114,0
Bisexual,92,B,D,-133.1450140902288,7.451687940974148,B,A,D,E,A,-129.05941524551488,0
Bisexual,99,A,C,-20.54659399058971,-7.634540743788891,A,D,D,D,D,234.51105011363728,1
Bisexual,90,E,C,20.438267392687422,187.69083554834734,C,D,C,E,A,-17.17285766603788,1
Other,73,B,D,161.68587060500627,60.89983135368679,C,C,D,B,A,-3.830382101330354,0
Bisexual,18,A,E,-118.50342518844398,-0.9997940872981911,C,D,A,D,C,-2.914899720301601,0
Heterosexual,38,C,E,52.13400034473562,31.741960482213834,B,C,A,A,D,-1.8598226551872692,1
Homosexual,88,E,A,-22.355014251682555,-21.842961511499364,E,B,D,E,C,-97.8339529289572,1
Other,98,E,A,-338.290903947512,75.3075446951931,A,B,B,A,D,95.03260316952047,1
Other,49,C,A,-176.00593905862283,14.181231853028217,A,C,B,A,A,-81.9265046284715,1
Other,43,A,D,-44.719556370779316,-118.82030454784976,C,E,C,B,A,-83.443774996129,1
Homosexual,56,E,B,70.19314702124615,-47.71653593361296,E,E,E,D,D,83.65060471576167,1
Heterosexual,18,B,C,26.50350907134952,7.570883867872759,E,E,C,D,E,66.51144802975949,1
Bisexual,88,E,D,-51.544737552684516,51.53266700649595,A,D,A,A,E,-263.4290139726488,1
Other,99,C,A,-19.996072431710772,82.78393846261706,E,D,D,C,B,-171.71294149199863,1
Other,67,A,C,-107.03849804720846,-53.86665880431825,E,B,A,D,A,74.06905048744807,1
Homosexual,90,D,E,0.40189383582816124,55.80688959673038,A,E,C,C,E,-155.63551538432,1
Heterosexual,27,B,D,6.287245900967127,38.71152560586143,A,C,A,C,D,227.9870173012648,1
Other,57,E,B,193.6277195224904,-80.51038981594976,A,D,A,C,A,-58.318606642858086,1
Heterosexual,80,B,A,145.85830830077893,113.62283562562952,A,B,E,E,C,0.9427260744104234,0
Bisexual,66,D,B,-41.262924631649234,3.222230861217279,C,B,A,C,A,-57.783825743495456,1
Bisexual,57,A,B,-97.3756539280387,19.006465440813717,A,E,D,C,A,-78.11527686331355,1
Other,21,A,B,-110.62283306764573,-72.23021887280623,A,A,C,E,B,31.89791224168842,0
Bisexual,76,B,E,-7.530836545480272,-15.359426924800712,D,A,C,D,D,-57.79085800304726,0
Bisexual,93,A,E,197.62285345675684,70.86595744047524,D,D,E,D,B,8.325224747810488,1
Homosexual,51,C,C,-109.36199411219975,109.51937178482987,C,E,B,D,C,227.0368286468434,0
Homosexual,50,E,C,-89.26718612556694,-46.27613190004206,D,C,E,E,E,18.681203714860466,0
Bisexual,73,E,E,50.03342485875455,-46.3542952585379,B,C,E,A,E,-48.99228486581185,1
Heterosexual,19,B,B,-43.09064035434552,124.6824830822346,E,B,A,C,B,35.977599913814814,0
Homosexual,27,B,D,63.28247201898175,64.9229218084765,E,B,B,E,B,-54.76709328380716,1
Homosexual,87,E,E,86.16323993801937,98.83125576360676,D,C,A,D,A,59.857508693755825,0
Other,34,A,E,-123.37473788013776,91.19502834672973,D,A,C,E,C,-4.0015730469680735,0
Homosexual,18,A,D,-185.74432605562527,-87.00924113158528,A,E,C,A,C,11.883381501177865,0
Other,56,A,D,35.61832516320612,27.31645008757163,E,E,D,E,C,-21.745299587275888,1
Heterosexual,28,E,D,-146.57060213268545,182.9165973194644,A,D,D,D,C,-220.2112573678367,0
Other,76,E,D,64.80136753028054,0.5274999292068973,B,C,D,C,A,-70.32372868530314,0
Homosexual,93,A,A,59.398585108164866,109.05980994625628,B,B,D,B,A,-10.12370062298059,0
Heterosexual,86,D,B,143.33051243881349,24.609327240743013,A,B,E,B,E,21.66294877444405,1
Heterosexual,59,A,C,28.423336137895134,55.185093271027284,B,D,D,D,D,-125.06674913367084,0
Bisexual,98,D,A,28.08678887138608,-0.1119178753216816,C,B,E,A,A,38.253891647620904,0
Homosexual,23,A,A,-80.71952020165342,-66.99067170925991,D,B,A,D,A,-4.783730042677666,0
Homosexual,28,C,D,-17.895486265695144,83.91963103664008,B,D,D,E,D,82.04289634838364,0
Bisexual,40,D,A,-140.07302515477733,-124.84752684327185,A,A,A,A,C,-48.31627248990782,0
Homosexual,34,A,C,112.63840618079459,106.41965918454623,E,B,A,A,B,-7.217348526248449,1
Homosexual,78,B,B,36.42780035604275,-122.33091968525977,A,B,B,D,B,21.95842138625271,1
Heterosexual,77,B,B,-124.69135547777097,156.74403557730065,D,E,D,D,E,-27.273884623269147,1
Other,32,D,B,-65.88190071350368,-270.0096086966872,D,E,A,B,A,-170.6181286428732,1
Heterosexual,23,A,A,89.75972866578441,120.44738833208564,C,A,C,E,C,0.5575262145021771,0
Heterosexual,42,B,C,-55.44104151051636,127.09035564147733,E,D,E,E,D,-16.70161802370479,1
Other,41,D,D,163.57258219153218,-89.37101790959956,D,D,C,D,B,10.346739381357803,0
Homosexual,35,D,C,-40.79193995523725,17.11144327832816,A,E,C,B,B,140.73196049584342,0
Heterosexual,71,B,A,157.31467020374456,-47.26885788411568,A,C,D,E,D,32.07124918895005,1
Homosexual,24,D,A,259.0471746355468,110.2804370097207,D,E,B,E,C,88.90470324281172,0
Homosexual,28,E,A,-174.48952461787636,-173.17227445137723,B,C,D,D,A,52.65310387836434,0
Homosexual,29,E,A,-41.42329705850667,-35.95640091571352,C,B,A,A,E,111.51824059502698,1
Bisexual,71,E,B,-0.18300164647427622,-263.32845090283433,C,C,E,E,C,13.792061895200952,1
Homosexual,70,B,C,-32.93953454875678,-159.41443485480184,B,E,C,B,B,10.67437099740085,0
Homosexual,60,D,B,13.462688225663651,184.3746282237825,D,C,D,D,B,-12.866333004231675,0
Heterosexual,49,B,E,24.69861825111283,-53.4825685390736,C,A,E,C,E,-92.75127271557682,1
Heterosexual,90,A,C,-0.7169207630976024,-52.97309732245154,C,D,B,E,A,-131.79151538751682,0
Other,65,A,E,10.848265890464113,25.83999511800811,E,C,D,A,B,-27.719011184062932,0
Heterosexual,91,A,E,-326.7985950185125,-45.88914879266187,E,B,A,D,B,-77.00307077619733,0
Heterosexual,79,E,D,85.4290554827479,3.5987125564746605,D,D,B,E,A,54.073723859440406,0
Other,78,A,E,-128.05181614999492,40.062638897425096,A,A,B,C,D,-92.39802542840883,0
Heterosexual,75,A,A,205.69591498084944,62.27570671002213,A,B,D,B,E,-80.65760836988751,0
Bisexual,22,A,D,57.28355237364943,-92.93247442058184,E,D,B,E,C,106.28790299703788,1
Homosexual,85,D,B,-99.27246140932935,-16.825431470724453,D,E,E,E,D,-53.27920747710863,1
Other,87,C,D,35.62628273822851,59.470663739400266,E,B,C,C,C,39.84954040081843,1
Homosexual,64,A,A,52.76142422160608,96.34608419723558,A,C,D,E,A,24.221154748128125,0
Homosexual,95,D,A,14.413080979350944,-9.333309389158062,E,D,E,E,B,168.8675446136901,0
Heterosexual,19,C,B,-127.52391464857982,-2.2470583171905947,A,E,B,B,B,24.773734823163824,0
Bisexual,76,B,C,-96.13441557197534,116.86333284989523,D,B,E,D,C,18.845961773854174,1
Bisexual,73,B,E,-104.60248690072392,167.36271199465094,C,A,C,C,E,-52.425007458621444,0
Heterosexual,48,E,A,-54.480588721133174,14.718784132384178,C,C,D,B,C,85.16535552221137,1
Bisexual,65,C,C,55.97916864803436,-80.31787668241228,D,C,B,C,E,-203.51649093208817,1
Heterosexual,49,E,E,-104.456440504583,-45.51894527542679,D,B,C,C,C,-20.886295610559948,0
Heterosexual,41,D,C,137.3688296763619,-1.2282202150669708,A,E,D,D,B,-77.18633227139236,0
Homosexual,46,E,C,-37.09753975265712,163.04003295225365,A,A,D,E,D,-95.2937476898832,0
Homosexual,90,C,D,-64.47662099181004,114.26182551909889,E,D,E,E,D,-171.0556471619055,0
Heterosexual,41,A,A,-106.69587162394352,68.75360643151197,E,D,A,C,A,-18.761208865308383,0
Other,98,E,C,-36.47784669576032,-109.18086306342336,C,A,B,E,C,-65.522824776189,0
Other,67,C,B,-97.06899873920665,-7.395486624003307,A,C,E,A,E,-93.73664855408633,1
Homosexual,47,B,A,98.68147982294039,131.1619181756629,E,B,D,D,A,76.9663453235785,0
Other,65,B,C,-10.976850080822524,-17.80429351355246,D,A,D,D,C,139.21741874651886,1
Other,25,A,A,54.339539173202645,21.117123006063096,A,D,D,D,B,8.465251749976982,0
Other,83,B,A,31.952141727157407,107.90442598801174,B,C,C,D,D,-135.85938786230645,1
Bisexual,81,E,E,89.38360064491903,-19.14673590856144,C,B,C,C,C,-33.93231535774011,0
Homosexual,21,A,A,-69.68800773694441,13.902421835189735,B,A,A,A,C,96.66146261884322,1
Homosexual,52,A,C,-72.1859981212989,-134.04752303153643,A,B,C,A,A,94.18263525834467,0
Heterosexual,41,E,E,82.75919860892525,-139.98174405444922,A,D,D,B,A,-98.48335792842666,0
Homosexual,38,B,B,2.472846951987233,-147.21981029340049,D,A,B,D,B,32.655063480271764,0
Homosexual,65,A,B,96.6317669835833,27.52576584484816,C,E,A,C,C,108.90996467479064,1
Other,88,E,D,9.111909327486776,66.13387138864347,E,E,A,B,B,-187.28697227830622,1
Heterosexual,43,C,B,-65.62251308201118,-116.55703972330222,B,E,A,A,B,-99.72131766161593,0
Bisexual,42,B,D,60.82594500332746,125.99603005659444,E,E,A,B,B,13.079705270356545,1
Bisexual,44,B,C,-33.74163082628326,28.648174098473728,D,D,C,C,A,124.90485497247093,1
Other,90,B,D,20.297406540468202,-56.67764876657443,D,A,B,B,E,213.02985815878642,1
Homosexual,20,C,E,103.0659006257219,39.85736829557639,E,E,D,B,B,46.21936461009909,0
Homosexual,21,E,E,108.8709872798383,-38.30018486923782,D,A,A,C,B,22.844509321178702,1
Other,88,C,E,-119.66611516700326,1.7114945014753629,C,B,D,C,A,25.514166195988324,0
Heterosexual,18,B,E,-73.52389224238448,-129.24010614985664,B,A,D,E,C,-35.35149964041621,1
Bisexual,51,D,D,76.55307271574594,-53.372135623305525,D,E,C,D,C,132.02938659167896,1
Homosexual,99,A,C,148.26669712731936,-169.77163061336066,B,B,D,E,D,12.524872300305342,1
Homosexual,31,A,E,38.83989151652372,100.63244167643839,D,B,C,C,E,-145.31310864105214,1
Heterosexual,71,D,B,113.10053283447859,25.12437772282131,A,C,A,A,B,82.69944960915704,0
Homosexual,80,D,A,-147.45244451263684,-41.6407232901249,A,B,D,D,A,-167.4358119811441,0
Bisexual,18,E,D,88.11380338814324,-45.74457604915631,B,A,D,E,E,-36.23031001957936,0
Heterosexual,63,A,E,-5.161113161759694,-126.74515952612178,D,D,C,B,E,135.74795002308707,1
Other,82,B,E,43.972669080818946,-134.84885815256274,B,E,C,D,E,66.39536097032305,1
Other,47,C,A,108.81867845680699,152.8845178738283,A,C,E,E,D,62.12458862845367,0
Homosexual,85,D,D,31.201123578749517,-2.1999935370997163,A,A,E,E,C,-48.31248052674956,1
Bisexual,74,C,C,166.8454716612453,57.828293613713335,A,D,D,E,C,264.85704010530486,1
Heterosexual,44,C,E,-8.544006107084181,21.69700956208361,A,C,B,A,C,-54.097267983500664,0
Homosexual,35,B,B,176.45669678568777,-53.72756234561411,A,C,D,A,E,-103.64096679369588,1
Homosexual,25,B,A,-75.91195411056938,-53.133789763602934,A,A,B,B,A,49.91712538056797,1
Other,75,E,B,8.21640942329425,109.79483705027006,E,A,C,D,B,-155.05758316089486,0
Bisexual,29,B,C,45.060823341381386,-160.70796891635183,A,E,C,B,E,-38.80275419087778,1
Homosexual,57,C,A,104.94908593510476,28.18028562898921,E,A,E,D,B,-128.50244540147622,1
Other,64,E,E,-127.26720712917302,73.97304872461342,C,E,B,A,C,59.74703226009515,1
Other,50,A,B,-69.28066952314985,-80.97173058880117,A,D,B,D,E,42.07108092656303,1
Homosexual,58,C,C,14.108675458285575,-27.710533653413204,D,B,B,B,B,115.62396305990379,1
Heterosexual,19,A,C,37.293097579034615,-129.04227095268288,C,E,E,C,E,-45.736779100569585,0
Other,42,C,B,-166.07122805745465,-121.64684850437966,C,E,C,A,D,62.76990246681239,0
Bisexual,58,B,C,-15.074718445603935,-40.92325045605559,A,A,C,E,D,51.022452412904606,1
Bisexual,34,B,B,-166.67725906854307,57.02848203279485,C,A,D,D,D,-64.27231308655945,1
Bisexual,19,A,E,-40.04580468532869,-82.08590216058779,B,B,E,A,B,-76.94402301917765,0
Bisexual,38,A,D,110.17899614975997,-2.640194722413089,B,D,B,B,E,66.76007307932103,0
Other,38,D,B,-163.65246089066287,46.14922398700039,E,E,E,E,E,118.57275284023297,0
Other,98,E,A,-75.64964322820013,67.94043306986713,B,B,E,E,A,118.61972728254766,1
Other,31,D,B,-188.40258184634877,-46.253671631047375,D,A,E,A,E,-47.874195234203995,1
Heterosexual,86,A,A,30.271482544520012,84.79574154666858,D,A,D,D,E,-18.414500034007546,0
Heterosexual,83,A,B,60.74306786581582,-77.52534071978931,E,D,B,C,E,-15.04246635082718,1
Other,31,E,C,-138.94396903785432,-10.552888250657015,C,E,D,C,B,-21.866403900924773,1
Heterosexual,72,B,E,123.34253640657853,229.38463721576164,C,B,C,D,D,52.014457162903064,1
Heterosexual,18,B,B,27.494263195573325,206.94403172190502,D,A,E,A,D,-92.94913797717965,0
Bisexual,96,A,C,89.12835661778858,162.56855718930726,D,D,A,D,A,-81.0194580513757,1
Heterosexual,91,A,A,-131.83020117651307,-98.10202496705578,C,C,A,D,C,-145.21580181412483,0
Bisexual,66,A,A,53.774524319029595,-83.71612233571135,B,E,B,D,D,192.55907588591106,1
Bisexual,45,B,B,94.34898589160082,0.5280365971316328,A,E,E,D,B,85.03411375324804,0
Other,59,C,E,-61.673977125642175,7.02502755444417,C,C,D,A,D,-177.2222117560205,1
Heterosexual,98,D,D,-50.80454581101195,-1.865014591603727,A,A,E,A,E,-157.683509909328,0
Other,35,D,D,-41.1492709680039,160.81178841291265,A,D,D,E,C,10.667047080057348,1
Other,55,D,B,32.53690273554209,170.69047536643598,A,A,C,A,B,105.27790794720342,1
Heterosexual,98,D,B,67.58083128578389,-21.296940691992237,D,C,B,A,B,64.63851146017255,1
Heterosexual,70,D,E,-85.30376019426444,-55.60826414845056,D,E,B,D,E,-188.0689281913008,0
Bisexual,61,B,D,-126.31027322439326,40.194288235687786,B,C,B,B,D,-41.037399452146325,1
Other,42,E,A,-2.8946097773723904,60.92106705841736,B,A,C,D,B,-97.04470376722129,1
Heterosexual,54,E,B,48.24992963069904,45.3862900666021,E,A,D,B,E,132.07289692231598,0
Homosexual,58,C,C,2.880271192821367,228.09123863075632,D,C,D,A,D,-94.43393871449626,1
Homosexual,60,E,D,-32.752629333819975,76.74026716258246,E,B,A,A,B,-66.5604397040416,0
Bisexual,19,D,C,126.11749406665933,198.60623071961982,D,A,E,D,E,-92.98082808165975,0
Homosexual,55,D,B,1.3389979729724453,83.79908197176674,B,E,D,A,D,71.53764471492505,1
Heterosexual,40,D,C,-36.99814881488277,-85.92179664779616,A,C,B,D,D,19.999208731963204,1
Other,22,C,A,103.74882561561422,42.44986715734044,D,B,C,B,E,-66.25169964169781,1
Heterosexual,72,B,D,-13.467770093192321,111.87820139675328,D,D,E,A,A,-101.88271361265518,1
Heterosexual,63,D,A,56.466457249976266,-102.57697290727528,C,A,B,E,C,-14.486598611830726,1
Homosexual,34,C,B,222.17900344722185,77.44423620695511,B,D,B,C,E,-77.91000927335098,1
Other,86,D,E,-108.60043117102546,81.84074633118273,C,E,D,D,B,-68.32252492390565,0
Bisexual,34,B,A,82.67225320951624,51.105972523755604,A,C,E,C,A,99.83750156977467,1
Homosexual,43,E,C,-189.40590193931186,6.6191418126016766,D,B,A,C,E,26.100759195542643,1
Homosexual,30,D,D,128.75219664723556,26.38010620123833,D,A,C,C,A,-70.36231997301824,1
Homosexual,57,A,E,-5.094730315624832,-112.04147960519688,E,E,A,C,C,-37.83545255919888,0
Homosexual,68,B,A,129.48815428971355,-6.301846964416097,E,E,C,A,C,-155.40899734658913,1
Bisexual,19,D,A,11.510460312694235,-239.74801858658103,C,E,E,E,E,-38.008496726391364,0
Bisexual,66,B,D,79.61347447533323,16.593164317899,D,E,D,A,D,-98.12488458205708,1
Heterosexual,54,B,A,-71.20041194586744,83.68193760282486,B,D,A,D,A,-65.55061923406413,1
Homosexual,23,D,C,43.44825184468301,-33.89025808309078,A,C,D,D,C,8.76601320546116,0
Homosexual,19,E,D,133.0950839420835,-101.13791191756488,C,E,C,D,C,102.41558189307622,1
Heterosexual,57,C,E,38.01978157625482,-118.19193095606117,E,D,D,B,E,-21.11865979650279,0
Homosexual,87,A,B,29.45006991806035,151.11448796041077,E,E,B,C,A,-205.48739669649188,0
Bisexual,99,A,C,28.219512667429814,-92.37783618972581,E,D,C,A,B,-84.81363338370976,1
Other,50,C,C,13.457506195165896,-123.92305029380495,C,D,A,A,A,-61.55369359827524,1
Heterosexual,79,C,D,-74.04753294235039,2.716116736673547,D,D,E,A,D,-48.093875919371875,1
Bisexual,37,A,C,-75.9004467310391,54.1314063737834,E,B,A,E,B,38.43145201730654,0
Homosexual,49,D,A,31.984804458699106,-32.231536154874654,C,B,A,C,A,28.54626780722253,1
Heterosexual,84,A,D,82.38698500108835,-62.084591841162776,D,C,C,A,D,-45.02500984828477,0
Bisexual,95,B,E,53.79971260765689,-82.07706616944766,A,E,A,B,D,-78.93851917172039,0
Homosexual,93,E,B,-116.15085700053784,57.04282779218206,E,B,C,D,E,-76.94078332162064,1
Homosexual,53,D,B,118.59620609873424,64.47048611131035,D,D,B,A,E,-59.06572517734491,1
Heterosexual,72,D,E,44.90853305890858,8.709916662791969,A,E,A,C,A,42.66300372592605,0
Heterosexual,69,D,B,32.115716946036315,96.77926874776858,C,C,E,B,A,-131.31649079819096,1
Other,51,B,A,-14.017839828726677,-80.89646198218604,A,D,E,B,A,195.1054283499135,0
Heterosexual,62,B,A,197.87497370002077,59.69524950384791,B,E,D,A,C,90.26648879404839,0
Homosexual,63,E,B,-119.3640194125931,203.17137163481092,D,E,B,D,C,107.4194551372952,1
Other,75,C,C,95.69226557968167,105.02780487228354,D,E,E,C,D,92.8455492628024,1
Heterosexual,85,A,D,253.10177750607292,-189.98225532748265,E,B,C,E,E,-49.29389815808945,1
Heterosexual,49,B,A,77.6699765441215,48.09578104100388,A,E,C,C,A,29.708772076303365,1
Other,43,C,A,-62.212462256941556,-204.88439305951843,E,B,A,C,A,-195.9641494906677,1
Heterosexual,64,B,C,157.53198211879783,-55.93463319405394,A,A,B,E,B,46.35623573019341,0
Homosexual,78,B,A,-98.08610132008712,71.11781108158335,C,B,E,B,B,36.66169551882448,0
Homosexual,90,E,D,161.850324407027,85.49441387407143,D,A,A,E,C,-116.7462775159778,1
Homosexual,41,A,A,62.18860647975003,-55.029755698260175,A,A,C,E,A,44.03788281196475,1
Other,18,C,B,-115.20892663219023,-39.101770543716455,A,E,E,E,E,-184.81725330013154,0
Other,65,D,B,79.84946506666907,17.165930823534683,C,D,E,E,A,-18.900591908154603,1
