military,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
No,18-25,B,-43.51042485094337,B,-147.74676757592076,A,-27.1488208145571,76.36286424502156,60.701094971429214,-236.2593777488325,85.89978874809661,15.773982346917872,28.18739609108188,E,66.92132980338828,-64.65870308447023,-86.17759215330938,C,D,8.06189875559519,1
Yes,18-25,B,-15.898447327827162,C,76.18787087276728,A,-62.83299622170164,38.67489048407726,8.189713797676466,-90.13727766744803,-145.0282532005253,-48.28171549892321,109.25157203119551,D,-56.39819642773285,127.86979979633773,49.470988356955445,E,E,103.84670423728062,0
No,65+,D,-20.859144104419606,B,132.82296228566787,A,-65.8418564392302,-30.774214497834144,137.40254793511846,-159.76513060273692,137.80254319233384,53.669074727355195,28.089276488578836,E,67.07764262819693,166.66995647573407,37.260250985610476,C,A,-58.901026410941924,0
Veteran,51-65,E,25.176254760877807,A,-40.57360572598534,C,118.81684221185822,170.3073830364126,-177.0792653464137,-54.974432365379414,219.9760522863336,-132.66470923193697,7.281444576800265,E,-150.44440902234356,74.16476128592568,78.67991133044494,D,C,-80.17073332184566,0
Yes,26-35,E,-38.66970919553104,B,-41.74305044553405,D,144.93491669522257,168.5952611556877,216.55022644540884,-36.16517443908484,76.62649639533325,64.73945569749631,-50.63857317615721,E,115.09896722213688,-55.61421369531521,3.5908184395714984,B,E,27.34299285778147,1
Non-Veteran,26-35,C,127.93311861167165,B,65.25928786240942,C,-17.785872121939807,103.72154605225847,-84.54013921525753,-84.27682980601267,47.2213305727985,-38.355597828751755,-57.18153367239531,D,-197.508093987507,13.547432838562079,-10.50297675981563,A,B,165.54418720617474,0
Non-Veteran,26-35,D,100.27820547166277,B,113.32502944930822,E,97.40443224691876,-7.438250932941104,-52.38495846402529,-65.29252527147426,-74.83484263759252,-72.47751424745297,186.0334348606602,E,27.839048775660775,101.3382189998897,28.3671418297287,B,A,-55.893378039591944,0
Veteran,51-65,C,-137.60773583300616,D,-131.7784648827973,C,20.431943002027847,-94.36203263730697,-51.6860284325952,-44.67781797974508,15.779250682680232,57.78132151498567,-235.73896987268523,B,168.7871202654537,67.25997267515763,18.796531271748965,C,D,47.65373934376013,1
Non-Veteran,51-65,D,-76.74170241276133,B,-46.94696520514883,B,-200.42850947660435,-211.16241436383194,16.39558875401455,133.16834738885004,175.30242725623884,-42.44297291728195,66.79800953423145,C,157.4592303432041,98.84265888861826,-22.936700273062243,D,C,108.58821941580545,1
Non-Veteran,36-50,D,-111.2095450132632,C,101.31789745524216,D,51.00821215628368,148.38834147214394,161.09756233205226,-109.85222912819978,-41.22233255808424,-159.39702785668769,-27.897855331347138,B,-43.90989655330617,-49.89223444938088,-91.42264990474759,E,E,-120.06259927005914,0
Non-Veteran,26-35,C,0.2001825191612597,D,-8.380502899331413,B,180.75009475590616,41.35875047281104,-39.49093301774497,71.63854688337811,152.2341998398028,20.90481683277471,66.17312625398216,A,-100.09129884648378,176.89096051835398,35.202451574263755,B,C,-29.734405558895748,1
No,36-50,C,74.53276300295269,C,38.66468406961031,C,-16.85807463259606,-60.133062092777664,-27.429120642075986,-92.72997175588648,114.39807823253267,6.343422406046628,-121.57264362955087,C,-174.79375734896686,21.67973097778173,-84.05816850214492,A,D,-16.009555899707873,0
Veteran,26-35,A,77.03700377603433,B,49.48770521841162,A,-109.46742430475128,-104.6290128148303,66.06518400119461,-174.1280062928979,37.59513727346206,-2.252669301470384,191.5820791115626,C,48.25244856310866,126.10913509898967,-63.989945421173765,D,E,-76.22230816625898,0
No,51-65,C,-49.17955266260686,D,92.70398903487948,E,204.07440546622132,107.15443116681882,51.65943043406601,160.2356682488476,-11.57757335119968,-64.09261149372446,-127.39227638452502,B,-37.929674582167486,98.07232970440525,-91.56640645396345,B,C,50.78432003758557,1
Yes,51-65,C,16.815783151007263,D,88.69205196964057,D,-92.92497583169195,-2.185762575271933,249.41046981276546,-25.519986110019598,97.53432492355188,-128.75378032965637,-99.49266392416278,D,64.63411774899186,194.4555724669726,-3.45192386074452,C,A,45.08597403764376,0
Yes,51-65,D,41.00389311539681,E,41.69177274272574,E,11.983921479747616,-2.274294758829453,-92.42354454319657,-82.22336798805578,30.003004342500127,-31.86561951188867,125.55404540533534,B,-104.24898624350394,18.987684312388158,133.49952210407227,D,C,9.241986996023934,0
Non-Veteran,18-25,A,-131.08737545862675,E,-11.454695522256301,A,-57.506636557347754,145.2048176548056,-224.64003767268332,29.918792744747734,119.06232579903318,-8.406447552814342,1.5833449205383074,B,-14.238371036230188,-151.40110340612048,129.308466602473,D,A,162.92743931569535,1
Yes,18-25,D,80.2166541407764,B,200.71913747768696,A,-15.363667653545823,66.33729790277698,-220.19947511952526,-43.15401234022434,-19.86609724420042,79.28795693643488,22.89933697717588,B,-88.89998347089666,83.2883903377653,-25.125128038110468,B,C,-201.31973676019808,0
Non-Veteran,51-65,C,-147.72147561722363,B,-133.68553284535304,A,-19.565059802115144,-78.19447453893862,18.44906227019038,-79.12163592428095,-121.55489033078295,-3.6264005430325144,69.42578410022776,E,58.67824202681484,-204.93930775091073,182.4002120624905,C,E,-113.05357343860871,1
Yes,51-65,D,162.73025184726419,B,-108.41519687901766,C,-249.00480585153005,-101.81734597333454,101.63607859725856,-79.74343725214567,-49.560500498169866,-110.7499439156332,-73.05035027057518,B,-1.2713680300295944,-7.483244203341946,58.95761622108686,D,A,22.43942266557474,1
Non-Veteran,65+,C,36.464855059210436,E,160.4622670731415,E,-138.4887916482654,126.98869096611101,-26.023803013577506,-25.37420506855822,93.94388999079176,27.290290264357893,40.47180058667971,D,-132.4566504366461,21.080102141921312,-61.341574353705354,B,A,-44.80054113664255,0
Yes,65+,A,193.97670036883864,C,45.84742663393112,D,-36.51567854500604,82.81380005375034,-46.527114760672355,-20.816275851077005,-24.93444961175038,-53.509051647290285,25.90024458768625,C,-45.70377999366873,226.0728003704997,59.73273099867363,A,A,-61.01541062461281,1
Veteran,65+,B,178.31748473572986,E,-198.1452511885157,D,-158.0391510657806,11.977031812739623,27.072816788937594,-101.8466363593801,-7.008892904224381,124.60412170917903,183.57394807233496,C,53.549128705305925,3.43711021047957,1.2594806603827884,A,A,17.60760532563782,1
Yes,51-65,B,42.03951367833287,B,274.9814400460535,A,-66.65520519319588,51.62457981967683,188.65921222008058,-5.776801228218013,69.76556212831548,-307.26526066609875,-10.022143783731963,B,-64.76907801641019,6.976764306712864,87.39327877015404,C,D,-222.53998570994193,1
Yes,65+,A,98.66557694302865,D,10.57680017795042,B,27.575188533526525,-218.94467823828765,48.42205566042542,91.52965329096077,40.61333373908703,38.62795301077114,49.862829114954096,A,98.74081380071364,64.59256734620212,6.728299549076924,E,B,-158.50231257095265,1
No,26-35,D,-23.637384751273082,A,-37.51609452622659,C,52.21414982009671,69.53008072737804,122.66296235865424,129.28500806314005,110.74453238463495,220.04454065099733,-2.419054236775313,B,-129.61430021077135,111.11984866043771,-33.94015114347977,E,B,-0.7657349557707678,0
Yes,18-25,C,152.42139596567722,C,-171.95697248555226,B,-1.725765404541343,214.15197217002313,-8.308558954187465,123.5303967111467,12.428458749466637,-34.469526517038815,23.268689067501136,C,111.31358799306219,-4.261539806709367,-63.20369812055765,E,D,24.187325360006856,0
Yes,36-50,A,30.086694052506925,A,-26.181212265093418,E,-28.702751111444318,60.793955576525086,18.575908454937355,14.028277110320023,55.32650902920393,-243.46858995593698,106.99027378996573,C,37.92619321829049,-30.920703857889386,-97.81641013929013,D,C,-68.68395104442965,1
Veteran,18-25,C,-7.470172916770236,B,41.936924607629564,B,-22.19815121575453,37.49804679850907,-115.16915852892522,-51.30796842408208,4.654366855712605,-22.159290494014012,14.413076632749473,C,46.54909598815477,2.358757993837986,16.76297285816364,D,E,-9.457540782521331,1
Veteran,18-25,A,113.52678788897764,E,-186.24737832916927,E,-35.87254042186668,16.624329289593497,-29.422070100094423,76.69642764053192,-11.189446285569018,-7.592503040780768,-88.81227007144687,C,8.316546316196714,-106.15515448693931,120.5963657203745,B,C,-28.266687086437614,1
Veteran,18-25,A,36.75366360207791,B,25.344767693033265,D,27.928893643449413,-66.26547845474245,114.68737262464943,-66.02984692426102,84.83382096278467,-36.080636518665756,57.890343253334464,A,-142.3527783324332,9.491267072862172,109.34765725013374,D,B,232.51911361967944,1
Non-Veteran,51-65,D,100.9976745844104,A,126.62364140077355,D,-37.572192502138165,-135.95776907132452,23.87560518779559,-116.75295171410873,133.0104046314269,-319.1594022436865,43.26292258533422,E,30.70423484246766,-28.195547619617418,43.83574940850585,D,A,-94.75823226977657,0
Yes,26-35,A,-31.240410086557606,D,-115.43222569099751,A,3.8130366154962396,-64.36545702005134,46.724129644131914,221.17426263948877,154.1065554625343,-47.1004342531393,23.74290528324991,C,101.0202624845671,-155.55611940659705,-19.720771825355392,A,A,-36.25394000199115,1
Yes,36-50,A,-0.6973584622545824,D,31.90052851021995,D,-1.3999430088509077,40.134544817403686,138.7045107943324,61.359689050812705,96.96572562428742,16.06582685850209,-17.265475598804425,E,106.07392502215522,-198.75638020327258,-45.230887576772254,C,A,52.87742388147232,0
Veteran,36-50,C,99.48017290947601,A,-93.68717627596882,A,137.03829239028738,-83.81968426872845,-149.8742653367023,99.93352375480075,50.68557495219894,-41.40161193696948,-42.54729615572712,C,-94.63833052982561,-48.40371312917933,20.175788111008323,A,E,1.8079230795745538,1
Yes,36-50,C,-98.9253051335696,C,-177.1881020249962,E,-38.23224787812518,-25.581628149343295,73.24541941974086,-39.822283538992586,-31.11477659296171,96.19137997702477,18.506931625142823,C,-92.25209268191225,11.917592633589907,-16.36617106363342,C,D,-110.08942774140932,1
No,26-35,E,-143.36609532167154,D,-103.04149380220441,A,69.54026618308708,-8.174157364363206,57.42232936867886,117.19631996864806,-210.91107251416145,62.6354547432522,-103.8777638973021,C,154.65620871750144,-38.623730979807284,97.40475878126523,D,B,-16.882265822786458,1
No,26-35,E,-200.24365351931047,B,70.54620081310377,E,-86.65320624386888,-5.173274186508911,13.92737048630439,-2.6921438436112273,-84.64908687070066,90.37533367244515,6.5286453374635345,C,109.42799668545722,-146.2674064116677,31.36375953534986,A,D,-112.89117154213093,1
Non-Veteran,26-35,A,-71.91054630545946,D,-19.051744307223437,C,-65.59262776729861,-180.45168124197693,-21.908852365802403,100.13898365415656,70.70152332099866,-123.90483439000906,28.074174595653105,A,110.66146953385108,14.082891895325133,-166.46940434917252,E,D,9.876714986878525,1
Non-Veteran,36-50,E,-108.85805106285962,D,-59.176402807173126,E,-15.5146617070486,-120.63742528813938,27.626394425562,-0.3108596073679279,-20.79369535744474,-111.60268225829756,102.37122094156996,D,-55.47326448857769,149.4217642611727,-84.61071339205658,E,B,23.048811866521795,0
Yes,26-35,D,106.46927232234822,C,-47.079110998812105,E,-8.09212347187645,-81.41728892542369,13.388297768140896,73.1026192803396,-136.18030775981163,73.05193246614469,68.19126821579398,A,-247.85111886726347,-12.997871907380093,-90.78595797509547,E,B,129.93227643132258,1
Yes,36-50,D,-85.89875272832826,A,77.90140427533206,A,-113.77573895320995,-34.208386381223335,89.87874050713737,-1.5686939242269964,-93.74665373579987,-157.32848234905632,28.189879688791514,B,104.03607960737817,141.41890370189194,-94.44822889217306,A,D,46.9005644137246,0
Yes,36-50,C,267.66782475856843,D,-40.39571189215639,C,115.03290941818014,35.3315877997995,-43.42550947639928,-56.85429391409564,-35.90700401376996,-44.13760317795256,26.01394154322771,B,-192.96886532777492,33.76375566825429,9.037305530733853,D,C,123.08020278966971,1
No,51-65,D,-95.77874002911922,B,54.03190084551507,E,-1.8619876588166575,-123.39514160950667,33.06588498654213,82.6758114917899,-56.52088420602627,-131.97697531278405,-81.10378707192613,D,-87.53684879442332,33.3831783928182,42.34862333763776,A,D,0.5529677558823526,0
Veteran,18-25,C,203.23056464800976,C,30.905109263154905,A,-131.502639717681,-164.91922003217653,-136.89365267747334,-56.074429784663046,-103.01807345182759,-122.7418728285838,-105.45359292765875,C,-21.511913041783043,-0.4080314329669838,-102.9995841136043,A,B,42.71864173613111,1
No,18-25,E,185.65792968935588,A,-41.68922099355956,D,-81.8218712431408,89.54550780432669,34.12578348347437,-165.12157993605575,-73.84542301375718,-45.32526835244887,-49.68148940780827,B,-15.901045149600026,74.41191767559265,101.04787315365968,D,A,88.78559338442554,1
Veteran,51-65,B,10.389246589317422,D,28.72100924029686,A,-30.54947193581874,-45.33605008696818,55.94674249102112,-54.81282873221721,-81.40057905183234,-111.9098912117158,22.18169075158674,E,57.22522355547861,30.693870660621414,14.695158816050945,B,C,69.67766228039014,0
Yes,65+,A,76.64331264109028,B,151.00035029509598,E,51.983568364327596,26.908107950062842,152.19690863990152,89.4770305286489,33.48525702396398,-62.46240826497288,-243.40987115195878,C,-109.97720396697632,29.739681944047465,36.491850251673554,D,B,49.735247684986376,0
No,26-35,C,-80.36825170965467,D,27.090662211259183,A,-125.4079346423385,105.81594533716816,-153.53647638650554,124.95528599475847,91.31599068823137,107.42897912801561,-59.10571688569946,A,80.14212506953923,-104.31916095876544,64.57636398494252,A,A,31.559237245541727,1
Non-Veteran,36-50,C,54.13129781254169,C,-16.27811846564642,C,3.1294391564764448,-105.80786944702069,-60.38425413393339,109.31919532656427,119.1400523158381,25.86761251959257,-88.05269791199586,D,-67.70166455058163,-66.48474650231275,22.60592529500111,D,E,-61.03039853823409,0
No,51-65,B,-55.62652060432547,E,-6.21671747678055,D,-60.30629570777079,-2.649764955553956,-131.97970877788077,-141.70931238510573,30.39374180856119,63.796733308686946,-48.256007787476314,D,31.41283674093247,-169.98103949701138,-12.06056584662836,A,D,89.91430426152701,0
No,18-25,E,18.09243836748875,A,33.31973213541056,B,133.98466305528967,24.279142130816545,-175.97404306978626,-11.04033744512811,34.5503959782752,-154.88424853172535,-33.38102610851929,D,-35.56083191519272,129.25666340115228,-96.15004143429772,A,D,164.71703026068826,0
Yes,26-35,E,-58.97917255508873,E,-95.20511471483132,B,70.41441955506204,-70.47905211984961,-34.77916934702798,47.004334393253814,-13.780091107242049,9.428321853431152,187.47844148070882,D,4.865889537814802,-36.96545147719703,-93.3744798434688,E,B,58.2074624228549,0
Yes,65+,E,70.10659188651236,E,82.69786068230415,C,107.44499397488927,-59.5317548635857,-52.66422746030367,80.58139356945122,-16.734554601335184,-7.191988026928053,-59.952634403133175,C,0.0004164567104300304,67.09744208874042,-5.054378658075711,A,C,-153.119339147476,0
Yes,26-35,C,213.24127183553324,E,125.38889821874703,C,-201.82447873645214,11.968115223360401,100.41468631783013,-56.39197986204141,-79.41784884106718,18.892560240815477,-114.23057821549432,C,121.90134529401378,91.3022823061507,22.04859786672844,D,E,84.8143291416322,1
Yes,65+,A,-104.17364590817704,E,-63.81447025641974,D,93.84821103457234,22.797448843206343,-141.00969958110662,-132.98889452650565,75.1514979902846,-30.268790177337884,-170.77657580433424,C,100.52959731487854,-42.524797992734605,-70.26374614286294,A,E,-57.48530994742003,0
Non-Veteran,26-35,E,-35.55152870673709,A,56.16186935431583,E,61.11260982580302,-78.94046288344957,-26.485548073109616,92.1822920842126,90.94094151770884,12.813322372329061,106.93574414775537,B,-111.95791735943557,-25.14268086541222,-29.745435916781666,E,E,105.88195332150663,0
Yes,26-35,E,279.0034539307498,D,70.05759631373422,C,62.51538823412686,75.31933223452081,16.903623151298063,-38.88516072392604,-171.08080121038688,-75.53655713880448,90.94920568224066,D,-236.00262463845408,-94.17438496047177,-52.60783761486972,C,C,-69.49373151873775,0
No,36-50,D,-4.4111822114090735,C,89.23701282250812,A,-56.64310795381261,-117.09440629403223,-76.96579812317297,39.03286632188874,-110.60474080006217,-98.47507495107122,-12.470726087265492,B,-79.17700007373529,11.088977551275901,-132.82366925608292,E,B,51.042780459304225,1
No,36-50,E,-144.69456920392142,E,13.682656610887534,A,-51.45794718937196,-119.53946748843846,-106.19226623898177,41.9414304635484,297.2169443567583,-37.35689262376154,71.8590896179452,C,-77.36271842244444,34.40219864095527,-55.03574482163627,C,D,-36.213252843574715,1
Yes,51-65,E,-8.234291355815278,E,34.44918141522344,A,93.90348296354522,-36.17512913450022,68.57204270901532,70.46376517145687,-82.94428469531064,-259.4510002398062,-3.9156692791662797,D,2.586048427870513,50.77299368305297,-131.3523882248027,C,C,-128.4833305541729,1
Non-Veteran,26-35,A,79.69141351865365,E,7.447055597223355,B,-84.79836239581128,-78.4308706815519,41.45811110096035,13.494570453967192,72.53891304438135,124.03892607011542,93.59925815427104,B,-91.33685540703834,16.418330217531555,-41.61390478776008,C,B,-24.35564475340657,1
