veteran,civil_status,age_range,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
No,Married,18-25,Jewish,E,D,-105.94240563994384,-90.927564534384,E,-182.07921808112644,C,D,C,D,0
Non-Veteran,Widowed,26-35,Muslim,C,A,-73.44326833811267,-6.662548937068967,A,-19.25238358906361,B,D,C,C,0
No,Widowed,26-35,Christian,D,D,-60.35435405459425,154.422765877163,C,19.916613546670284,E,A,D,C,1
No,Single,36-50,Christian,D,B,4.016165745623447,-220.95717303298503,C,-227.89204099113724,D,D,B,A,0
Yes,Divorced,26-35,Muslim,B,A,100.69218629602345,109.53192170631658,E,-198.58600077177084,C,A,C,B,1
No,Married,36-50,Other,D,D,17.659844376180672,207.83419845120318,C,-46.77131035625347,C,E,B,D,0
Non-Veteran,Widowed,65+,Buddhist,A,D,-46.06433401864224,-46.94504003032257,E,-3.076957625710118,A,D,C,D,0
Yes,Married,18-25,Muslim,B,D,55.381337154226316,-77.43589397899316,E,-1.3634822791428434,E,D,A,B,0
Yes,Widowed,18-25,Buddhist,D,C,-61.568705410252676,33.5624713656761,B,-142.32558687221143,C,C,E,D,1
Non-Veteran,Divorced,51-65,Jewish,E,C,-31.465739335606642,46.35024430045321,B,33.125429041810406,C,C,B,C,0
Yes,Single,65+,None,E,A,-59.61913123646543,58.30185031867824,D,147.54726487043285,A,C,C,A,0
Non-Veteran,Widowed,36-50,Other,D,A,-121.21460921895901,-20.81491583403818,C,-79.39179037977647,A,B,A,C,1
Veteran,Single,18-25,Buddhist,C,E,36.71665367634157,30.703093144774645,B,-59.715380696372144,D,D,B,C,0
Non-Veteran,Widowed,26-35,Muslim,E,D,10.221542659437432,-115.74783430463509,D,-54.950251848291934,B,E,A,B,0
No,Married,51-65,Christian,A,C,21.654230712480523,-5.769459181500915,A,62.45533227218311,E,D,A,C,1
No,Married,65+,Buddhist,E,B,-66.85655782227147,-163.62641723195082,C,170.2089119802994,E,C,E,A,1
Yes,Single,51-65,Christian,D,D,306.6113262834791,-8.78901378423948,D,94.69880910621355,E,C,C,D,1
No,Single,18-25,Muslim,C,A,105.74554035104362,164.20692663923472,B,-30.626320769336147,C,C,E,D,1
Yes,Married,18-25,Hindu,E,C,-86.2385752849721,-63.84930061541716,E,22.923398345089733,C,B,E,E,0
Veteran,Divorced,18-25,Jewish,D,D,-173.55386550032154,-90.07574540695792,A,-94.64704950177352,B,E,B,A,0
Non-Veteran,Widowed,51-65,Jewish,B,A,-30.444454483371032,43.53524738765019,E,21.585947199811844,C,E,E,C,0
No,Divorced,36-50,Other,D,E,-142.58977838159186,48.27408990181176,E,-2.8831231671951194,C,E,C,D,0
Yes,Married,36-50,Jewish,B,A,104.24000329037622,45.1727950724763,B,42.11853575902846,B,C,B,A,0
Non-Veteran,Married,18-25,Jewish,E,E,-4.539514338969779,-80.0009625916096,B,-143.4981184881514,C,E,D,B,0
Non-Veteran,Married,18-25,None,A,C,-102.84939339580454,7.310801460121723,C,-13.817767293090933,B,A,A,A,1
Veteran,Widowed,26-35,Hindu,A,A,78.77767597949268,25.535698343610967,A,-91.05359000983904,A,A,C,D,0
Non-Veteran,Single,65+,Buddhist,D,C,42.94812327565041,70.40224908147721,D,-41.331890851329895,A,D,C,A,0
Non-Veteran,Divorced,51-65,None,C,C,136.6646913293459,1.49084028493496,B,35.41605218647567,C,E,B,E,0
Non-Veteran,Single,51-65,Hindu,D,D,76.42532132328891,-84.14099246558196,A,94.37166151246052,E,D,C,E,0
Non-Veteran,Single,26-35,Jewish,D,D,23.88263208202263,126.74388586391669,E,-2.258091688674815,C,D,A,C,0
Yes,Divorced,51-65,Muslim,D,C,38.05966901935171,4.607353193728327,A,141.53644992113868,C,D,B,C,1
No,Divorced,36-50,Jewish,A,B,-43.57090213441887,44.15303885722794,C,9.16677895215161,A,D,C,C,0
Non-Veteran,Divorced,65+,Other,A,A,-26.17669159212011,51.719525617162134,C,139.23910346553882,C,B,D,A,0
Veteran,Single,26-35,Buddhist,D,C,-43.916525537368564,-90.72898197049562,B,23.61534347468302,C,B,A,C,0
No,Divorced,36-50,Buddhist,C,E,-129.00784094972903,-39.4963882955455,E,-16.275291641120898,D,E,D,D,0
Yes,Single,36-50,Muslim,C,A,54.05809757711813,-89.27317892093416,B,-27.903862024293325,E,D,D,D,0
Non-Veteran,Divorced,18-25,None,E,E,143.43976010292312,11.386305916698515,A,68.27173095434698,E,C,E,E,0
Non-Veteran,Married,51-65,None,C,C,-277.5808484008408,79.70812485671469,E,-70.80588912376827,C,C,B,E,0
Yes,Divorced,26-35,Buddhist,B,B,-38.07359740944205,139.84812681311465,A,102.81716141411013,E,B,C,E,0
Non-Veteran,Single,18-25,None,B,B,-24.138472892023167,11.487040475764788,A,75.23407821319383,D,E,C,D,0
Veteran,Divorced,26-35,None,E,E,-40.456545611273064,21.934344893619027,D,23.721907671286765,A,A,E,A,1
Yes,Widowed,36-50,Other,D,E,50.09694579437925,145.40457592790997,B,138.36110560678648,D,D,D,E,1
Yes,Widowed,18-25,Buddhist,E,D,-13.799685370865594,62.52674218370383,D,-102.5525800169924,C,B,B,B,1
Yes,Divorced,18-25,Buddhist,E,A,-131.3900337050822,4.5214926609238395,C,42.78174933511182,A,D,C,A,0
Yes,Married,18-25,Jewish,E,E,115.63461393465919,-15.035547658179066,B,44.44462785456453,C,E,B,C,0
Veteran,Divorced,36-50,Hindu,A,E,-55.47879102466911,-90.87529820520845,A,23.133600493965016,B,B,E,D,0
No,Widowed,65+,Other,C,A,-11.915638104240161,-47.427392793003605,D,-101.98839581963932,A,B,B,A,0
No,Widowed,18-25,Muslim,B,E,-89.39157001860612,-115.20371681858212,E,4.588726203232878,E,A,E,D,1
Non-Veteran,Single,36-50,Christian,E,C,-55.76394684534479,-32.95971601847938,A,120.15143554262195,D,B,D,A,0
No,Single,51-65,Hindu,C,B,-1.749577113183273,5.48151149782393,B,-56.71561050495758,C,A,A,D,1
Yes,Divorced,51-65,Buddhist,E,C,194.75933978609993,54.07438845074039,A,68.89254921565858,B,A,C,C,1
No,Single,36-50,Other,D,E,125.90698333822554,-62.93119726790568,E,-37.474296541863836,E,B,C,A,0
Veteran,Married,51-65,Christian,B,E,-40.65532601293202,78.56200693885744,B,102.45510150958943,C,C,A,C,1
Veteran,Divorced,51-65,Jewish,D,E,107.29238941319628,-19.475359632867118,E,-19.259644609930106,C,B,E,B,0
Non-Veteran,Single,18-25,Other,D,E,-267.68552198851523,-15.338437516933897,C,54.439210777443606,E,B,A,C,0
Veteran,Divorced,26-35,Jewish,A,C,25.21923209311452,45.44380092820329,E,-48.856643232613166,B,A,E,C,0
Non-Veteran,Single,65+,Jewish,A,C,29.583174299500172,16.211041900321817,C,117.03884681234989,C,A,E,C,1
Yes,Divorced,51-65,Other,E,B,1.9748472095016991,-26.58237304624863,C,146.65280843273328,C,A,A,E,1
No,Divorced,26-35,None,C,A,7.4867920046536165,-35.759432486915934,E,-94.20086674823756,A,B,D,D,1
Non-Veteran,Divorced,18-25,Muslim,A,C,8.906894234239472,-48.68435458468034,D,-16.28119774292699,E,B,D,D,0
No,Single,65+,None,D,A,106.00367445925241,-15.443241443366999,D,184.7050773943826,D,D,B,E,1
Veteran,Married,26-35,Christian,D,A,152.28372593259084,-87.46967875845483,C,-83.97068681184616,C,D,D,C,0
Yes,Married,51-65,Buddhist,E,A,11.794129324540204,265.22138650188896,B,170.8734765811664,D,A,E,A,0
No,Widowed,51-65,Hindu,E,C,19.839435730798673,-0.1783231179442041,C,-49.44232711533813,C,B,C,C,1
Veteran,Single,36-50,Jewish,B,C,-55.10298198556036,1.5552101584622577,D,-125.81199961825642,E,A,A,B,0
No,Widowed,18-25,None,A,D,-63.63224647545206,74.19314288138762,A,-287.6620698368123,C,C,B,B,1
Non-Veteran,Divorced,18-25,None,D,A,-52.234089403960006,124.6244569129365,C,129.62314517761325,E,E,C,B,1
No,Divorced,51-65,Other,B,A,-111.00128057520146,-134.50657664624072,E,-141.2320383742637,C,B,E,A,0
Yes,Divorced,26-35,Other,B,D,8.083519661714334,-117.98663940406429,B,-104.50396622162505,A,D,B,B,0
Non-Veteran,Widowed,26-35,Jewish,E,B,62.04516794528764,39.47186860146496,B,-86.62964308071344,C,A,E,D,1
Veteran,Single,51-65,Hindu,E,A,-82.77692022039614,114.47471585692352,D,-53.1747943468912,D,A,D,C,1
No,Divorced,36-50,Buddhist,B,D,-0.5942598817356516,51.94710057547153,B,-91.20344293921903,C,E,B,E,1
Yes,Widowed,18-25,Hindu,E,E,-17.88811837454483,199.09105613455458,A,-61.968876631798864,D,E,E,E,1
No,Single,51-65,Jewish,B,D,192.69503634032012,30.029476572098858,A,-19.75004200217994,B,B,A,C,1
No,Widowed,65+,None,A,B,49.63076116374563,-129.49280577883135,B,-200.60512561325186,A,E,E,B,1
Veteran,Married,65+,Other,D,E,42.786772053669424,-86.38708591371181,C,84.13233216319583,E,A,D,C,0
Yes,Divorced,26-35,Muslim,E,D,34.76984915764406,-63.2970382472133,C,-24.74477675656303,C,E,D,C,0
No,Married,18-25,None,D,A,67.56347297202248,42.95580710799863,B,-57.49844838904045,D,E,B,B,1
No,Divorced,36-50,Hindu,B,D,37.11878392532857,-49.9846024051288,E,-118.78069141594212,C,E,E,A,0
Yes,Widowed,51-65,Other,E,E,29.516887094278292,-53.40572081866287,A,-36.44296434333407,D,E,C,B,1
No,Widowed,18-25,Hindu,A,C,136.47889826382092,-56.22103743313267,D,1.1379350593230977,B,D,C,A,1
Non-Veteran,Widowed,65+,Other,D,A,-1.768984408946454,-46.705226640468325,D,61.70439873597866,A,C,E,C,1
Non-Veteran,Widowed,36-50,Buddhist,A,D,83.7735969356809,-110.32590145819334,D,-78.07372326711793,D,A,C,B,0
Yes,Married,18-25,Buddhist,B,C,173.02085918315774,99.81259128871639,A,-73.403837658948,C,B,B,E,1
Veteran,Single,26-35,None,B,C,13.298683506845633,106.82642838766803,C,54.49674740131655,B,D,A,D,0
Veteran,Single,18-25,Christian,B,C,87.74401697767941,28.13526165687474,B,-76.33869681618471,C,A,D,C,0
Veteran,Divorced,26-35,Muslim,B,A,-97.62723267070582,26.20324240172469,A,-153.35448857752453,B,C,C,E,0
No,Married,65+,None,E,C,-46.40507935480966,-9.141834637539116,B,115.27862807035301,B,D,D,B,1
No,Divorced,51-65,Christian,C,B,-140.77565697089182,10.121834910875995,A,-8.307528788589517,D,C,A,C,1
Non-Veteran,Married,18-25,Jewish,B,E,126.80264594419735,52.70418293942571,D,-20.968852580819977,C,A,C,C,0
Non-Veteran,Divorced,51-65,Christian,C,E,-75.35095528388736,32.050738240533825,E,195.8155081861054,B,A,C,D,0
Veteran,Single,36-50,Muslim,B,B,28.057172688064835,-164.36020940461128,B,73.40019657746876,B,A,E,A,0
Yes,Widowed,65+,Buddhist,E,C,-52.96213504694285,91.81291476959883,C,-183.63957706936839,D,E,E,E,0
Veteran,Divorced,51-65,Buddhist,C,B,218.304313835604,-113.14172797231605,E,-228.54415416841522,E,E,A,C,0
Non-Veteran,Married,36-50,Jewish,C,C,-132.35594994250457,45.72879141086707,B,-97.52116854495996,C,A,B,A,0
No,Married,26-35,Muslim,E,E,-75.31195792820378,-143.36382665679648,C,-141.6004882291007,B,D,E,B,0
Veteran,Widowed,18-25,None,C,D,111.80513776438326,104.14918125846557,B,27.885387321146553,B,A,E,D,0
Veteran,Divorced,51-65,Jewish,B,D,-97.57589545652489,21.352295959488917,E,-30.40333184517824,C,E,E,B,0
Non-Veteran,Widowed,51-65,Hindu,C,B,-64.40165090912035,103.91785450494955,E,-81.29181704083881,E,E,D,C,1
Non-Veteran,Widowed,18-25,Buddhist,E,B,182.2103491391478,-119.3379945567907,E,-9.080650396327522,E,A,D,E,0
Yes,Divorced,36-50,Christian,C,B,-13.104999859969308,136.39101288593022,C,83.29500916289345,B,B,C,A,0
Non-Veteran,Divorced,65+,None,D,A,126.13834931041042,-35.83113247612718,C,-151.27221497006954,D,D,D,E,0
Veteran,Married,18-25,Buddhist,D,D,-25.268101091783933,122.17011935450466,A,-38.02567578946813,A,D,A,A,1
Veteran,Divorced,65+,Hindu,C,B,121.88130869998916,-57.127718530217905,E,-22.412219074412793,B,B,D,E,1
Non-Veteran,Single,51-65,None,E,C,85.82879058991895,105.5969874469261,A,197.2351896590536,C,D,A,C,0
No,Single,51-65,None,C,E,52.048509371628214,36.91825544190516,C,-27.717565469502993,C,A,C,C,1
Veteran,Single,18-25,Other,D,A,-122.8923909986924,-89.82069095006534,E,-82.10960057110212,C,C,A,A,0
Non-Veteran,Widowed,18-25,None,D,B,-173.52364169132238,139.89136425835505,C,-19.78935062459537,E,B,B,A,1
Non-Veteran,Widowed,36-50,Hindu,C,D,-132.82560530813157,-26.885692270899643,C,-30.63778591982841,C,E,A,E,1
Veteran,Widowed,65+,Hindu,C,C,88.888304652265,-73.26765610434681,D,-122.95413643634478,C,E,E,A,1
Yes,Married,65+,Jewish,A,C,48.128027797300206,69.61771747916804,D,-138.91230913527457,E,C,A,A,0
Non-Veteran,Widowed,51-65,Other,A,A,-105.90524250731409,14.02590906186321,B,44.25087367258922,D,E,C,A,0
Veteran,Widowed,26-35,Other,D,E,68.56665378003768,98.4229300837438,B,-20.201052010271635,A,D,C,A,1
Yes,Married,18-25,Christian,C,E,105.26314739307807,-36.046949206721976,D,-12.29275914208511,D,A,A,C,1
Yes,Divorced,26-35,Jewish,D,E,20.014106310749707,-114.53485351207367,C,-85.78059512522348,E,C,C,C,0
Veteran,Divorced,65+,None,A,A,1.4945018531089311,-0.16240268199421914,C,-9.769256963324224,B,A,D,A,0
Non-Veteran,Divorced,65+,Other,E,C,18.72461573484516,80.80520869497443,A,-50.43056162275828,E,B,C,B,0
No,Widowed,36-50,None,D,A,-186.30251394304545,-104.27255825471448,C,-25.568404016418473,E,C,B,B,1
Veteran,Divorced,65+,Buddhist,A,C,172.57921562262771,116.80492411879786,B,-219.91543023230778,A,E,D,A,0
Yes,Married,51-65,Muslim,C,A,-50.02987958246893,-209.05654010890333,B,41.86621565446358,B,C,A,E,1
No,Widowed,36-50,Jewish,D,A,-20.101513134778337,119.93861879817582,E,57.31955777158926,D,D,A,A,1
No,Widowed,36-50,Buddhist,A,A,-38.978141856983825,-56.92654040151404,B,-69.82671966426754,A,A,E,A,0
Yes,Widowed,65+,Buddhist,D,A,64.00356020268396,-27.30093925766383,A,-57.03764122015866,B,E,B,C,0
Yes,Married,65+,Jewish,D,B,-149.78853061348752,184.15088929013731,B,-58.73018583116556,D,C,E,C,1
Yes,Widowed,51-65,Jewish,B,B,-23.722358637705064,-23.7569884749035,D,-166.56743213393725,D,B,B,B,0
Yes,Divorced,26-35,Other,D,D,-85.03619596907507,113.02564468687584,E,-133.20734610547387,A,B,C,B,0
Yes,Divorced,51-65,Hindu,B,A,-30.75117041662824,-32.30755235308618,A,-104.01103363267904,E,E,D,E,0
No,Married,36-50,Jewish,D,E,-114.0181375085169,16.333618996372863,A,-283.7144473902526,D,E,D,B,1
Veteran,Divorced,65+,Buddhist,E,E,-183.3829129025409,-12.803394840687288,E,-244.89715907586807,D,A,D,B,1
Veteran,Married,26-35,Other,B,C,75.27024597150836,-30.749568391078206,B,14.433022090686439,C,C,E,B,0
Non-Veteran,Widowed,65+,Muslim,E,C,85.81036680252133,178.87619405824296,D,3.177210658612048,B,B,E,E,1
No,Widowed,65+,Other,E,D,48.58880428678418,-2.4731482423432647,E,-51.065229072403596,A,D,D,C,1
Non-Veteran,Married,36-50,None,E,C,24.755274266090204,-150.29584014484695,E,-157.44983928137313,A,B,B,B,1
Non-Veteran,Widowed,65+,Other,D,B,-176.12107109539764,6.12966197485856,B,-9.146626433939383,A,E,D,D,1
No,Married,51-65,None,A,E,203.64605036483275,49.906640558169556,B,44.99540684381614,C,C,C,C,0
Non-Veteran,Divorced,36-50,Jewish,E,D,-79.91070453687455,-83.52098710498913,E,-34.048650867870485,E,D,A,A,0
Yes,Married,51-65,Jewish,D,C,-119.01441785112065,99.12954867151782,D,0.7919925756111902,B,A,D,B,1
No,Divorced,51-65,Buddhist,D,D,150.4655477675385,-130.56791784396148,E,13.586508593976246,C,D,B,B,1
Veteran,Married,65+,Muslim,D,E,-38.14801276419975,-37.04915408638812,E,-132.21225152832196,A,C,E,A,0
Veteran,Single,51-65,Jewish,A,A,144.1088941959797,-152.18964265172374,B,-20.885249789131425,E,B,E,B,0
Veteran,Divorced,51-65,Buddhist,D,B,70.46313674533701,107.02049250523685,E,20.327829926108183,C,D,C,B,1
Veteran,Divorced,36-50,Jewish,A,A,224.76514697828037,40.96975768332121,D,-11.589992471288301,C,A,E,D,1
No,Widowed,51-65,Buddhist,B,A,1.054224568870486,82.38098001268675,C,104.97625936663104,B,D,A,C,0
Non-Veteran,Single,51-65,Christian,C,E,112.07638257708872,8.010156095546234,A,-25.847088561954916,D,A,B,E,1
Non-Veteran,Married,65+,Jewish,D,D,75.24103307300672,53.8800964006205,E,-186.22368810572198,C,E,A,C,0
Yes,Single,51-65,Jewish,B,C,110.27646472467029,93.84806187486632,B,-4.840372879910401,E,B,C,B,1
Yes,Widowed,51-65,Christian,D,E,11.55705122379884,-74.92265768328204,D,41.75627781808739,A,D,A,D,0
Yes,Divorced,26-35,Muslim,B,D,-188.86782727606294,-6.039863016107034,D,-28.949020390932052,E,D,B,A,0
No,Widowed,26-35,Jewish,E,E,147.25106354158322,66.90995800176609,D,0.6993163987560121,E,A,B,C,0
Veteran,Widowed,65+,Muslim,A,B,-24.012933840958013,165.2058256287855,E,138.62304016324308,B,E,E,C,0
Yes,Married,36-50,Christian,A,E,-132.0610617970162,-50.201055139272135,C,72.98504181869107,E,E,E,E,0
No,Widowed,26-35,Hindu,C,B,-62.4956642232964,118.97421805259106,E,-6.041424241428196,B,E,A,C,0
Non-Veteran,Married,65+,Christian,D,A,-12.896074875437073,114.13466596046227,B,41.340181388815544,D,C,E,B,1
Veteran,Single,51-65,Other,C,A,126.67838979427263,139.30181359227876,C,147.33081246308396,D,A,B,B,0
No,Widowed,65+,Jewish,C,D,-88.15644573628663,39.562087285347104,E,-62.282420362235705,C,A,A,A,1
Non-Veteran,Widowed,51-65,Other,E,C,-8.924249457837794,-8.453832781294231,B,18.61156692183093,B,E,B,E,0
Yes,Single,36-50,Muslim,E,C,-9.797838984247651,-46.06076783179864,D,-64.02857255445659,C,D,E,E,1
Veteran,Widowed,36-50,Other,E,A,-9.37104844532627,2.472178132175017,E,-7.396592272925259,B,C,D,D,1
No,Single,18-25,Christian,B,B,-62.00046265330153,33.40092050446699,E,162.92758268086948,C,A,E,C,0
Non-Veteran,Married,26-35,Other,E,A,180.74635510586933,-25.244879549174097,C,68.70572282803944,C,E,D,E,0
No,Single,36-50,Christian,C,A,-69.40943752148391,-45.15050578286979,C,-70.73700972505314,C,E,B,A,0
Yes,Married,51-65,Muslim,B,E,128.11404833888872,148.5816763489087,A,-95.95947829113656,B,A,C,A,0
Veteran,Single,18-25,Buddhist,C,C,-50.442330240377345,25.924216053397892,A,70.09095829206711,D,D,C,D,1
Non-Veteran,Widowed,51-65,Jewish,C,C,-38.46606970677014,-114.16277667610015,D,23.618343369842247,C,E,B,E,1
No,Single,26-35,Jewish,A,D,-38.818272555442675,83.36974157526262,C,-4.4910025813831735,B,D,D,A,0
Veteran,Divorced,36-50,Hindu,E,D,58.602109957185114,90.01026665451583,D,185.0638722585972,C,D,A,B,0
Veteran,Divorced,36-50,Christian,E,C,163.8447668822562,76.23050340932201,B,213.51217444383482,E,D,E,C,1
Veteran,Single,65+,Muslim,D,C,165.23220818921834,-83.80926137073064,C,37.77425441182343,B,D,D,A,1
Non-Veteran,Divorced,51-65,Jewish,D,E,-55.225536884903036,-30.019329679268637,D,-78.6678511483813,C,A,A,E,1
No,Divorced,26-35,Hindu,B,B,-160.03787394198085,-99.83960526372174,C,63.39849455244057,C,B,B,C,1
Veteran,Married,18-25,Hindu,C,A,-77.39277879260153,-50.6292801084728,B,2.3972598838820542,E,C,A,C,0
No,Married,18-25,Muslim,C,C,54.519275866266334,-27.889986790836772,E,-17.87194163825116,B,E,E,D,0
Veteran,Widowed,51-65,Jewish,C,D,-181.1793192047593,124.75865029530826,E,-49.84249410504429,C,B,B,B,0
Non-Veteran,Married,26-35,Other,A,B,-28.120543369527308,203.4909334491215,A,-53.23055127081597,D,C,C,C,1
Yes,Divorced,36-50,None,A,E,131.07278258798004,23.543065084260363,D,-143.31615638082263,B,B,A,D,0
Yes,Widowed,65+,Hindu,B,A,5.650365649290892,4.4401927988689724,B,47.382349136774266,B,B,A,B,0
Yes,Divorced,26-35,Hindu,C,E,-40.36310160145506,180.67483173124688,B,5.444905725456834,B,B,A,D,0
Yes,Single,51-65,None,C,B,23.541874961116903,161.29380680627295,D,-34.31125587160395,E,A,A,A,0
No,Divorced,36-50,None,D,E,-127.3149732820372,-92.94745548965331,D,86.63471878327302,D,E,A,B,1
No,Widowed,26-35,Christian,A,A,-201.30407618059442,-160.82005500339122,D,-11.581515383745433,C,C,C,A,1
No,Divorced,36-50,Buddhist,D,C,35.399534800696806,-94.80253892341396,B,-2.3859573694640566,E,C,A,C,0
Yes,Married,26-35,None,B,B,-194.45933066633796,-281.5237114025579,B,62.89157360230191,B,A,C,D,1
Yes,Married,51-65,Buddhist,B,C,-90.50218615124417,-75.18084672478433,B,48.21987967569144,C,D,A,B,1
No,Married,18-25,None,E,A,-147.5575984394677,-25.676658220326438,E,10.802207432823907,C,B,B,A,1
No,Married,36-50,Hindu,C,A,50.87198213226933,101.16321225981515,A,-36.561825235298535,D,E,A,E,1
Veteran,Single,26-35,Jewish,A,C,-164.37723781156564,-98.50523790805487,D,-179.32037522220497,A,E,E,A,1
Non-Veteran,Single,65+,None,B,C,41.781195737477034,-69.17989306083786,D,151.10767219194508,B,E,B,E,1
Non-Veteran,Single,18-25,Christian,B,A,34.861919428426624,-100.54876401151311,B,95.6840117903262,E,B,A,E,0
Yes,Widowed,51-65,Jewish,C,A,-73.8202159287212,55.39807155696707,E,-119.44757070624281,B,D,C,D,0
No,Divorced,26-35,None,A,B,-33.031968710088265,68.0779533145994,E,-141.11596704141422,E,D,A,B,0
Veteran,Married,36-50,Hindu,C,B,34.78007036422507,69.74662093503686,C,96.0558153290129,B,A,B,D,1
No,Married,65+,Hindu,B,B,-18.80850922756336,275.15066330636427,E,-17.48417467911488,E,A,D,D,1
Non-Veteran,Widowed,65+,Buddhist,C,B,62.62575539604009,113.42354259922756,D,78.18951284649206,A,E,E,D,0
Non-Veteran,Divorced,26-35,None,D,E,27.025506860320075,157.32015396628367,C,32.485871135566605,E,D,D,C,1
Veteran,Married,36-50,None,C,D,-105.37288156103047,124.2672802709472,E,12.684142587734195,E,D,A,A,0
No,Married,36-50,Muslim,D,B,26.673084754808034,-44.19703575824786,C,57.951255540018906,A,A,B,A,0
Non-Veteran,Divorced,18-25,Other,C,C,-106.77901360752055,58.8756809506098,A,119.0677632152473,C,C,D,D,0
Yes,Married,18-25,Muslim,B,E,-15.279681211875005,71.62564732998806,A,-87.62112776250079,A,E,A,A,1
Yes,Single,36-50,Other,E,D,-38.07571195759617,-176.95833582488848,D,-43.5922804098509,B,E,A,C,0
Non-Veteran,Divorced,26-35,Hindu,C,D,62.410356496321405,-41.01609256887931,A,-128.38398681142618,B,B,C,C,0
Yes,Divorced,65+,Other,D,B,-82.76027987434547,64.28631719819671,E,-101.86427191673427,B,A,E,D,1
Non-Veteran,Married,65+,Jewish,D,A,-138.88221743198196,-108.97875995186743,D,-89.4471110637329,C,E,E,B,0
No,Widowed,36-50,Buddhist,E,C,-37.79043020426933,-18.462999499931282,A,-200.7390819831261,A,A,E,B,0
Yes,Divorced,36-50,None,A,D,57.64933039490562,15.31391106132515,E,-250.3479289042246,C,B,D,B,1
Veteran,Divorced,18-25,Christian,D,C,-1.6087727839976245,53.85861857129988,E,-70.36257464158771,D,E,C,A,1
Veteran,Married,18-25,Hindu,E,A,10.899141700724842,32.41536719552302,E,-152.49346597994858,A,B,C,C,0
Non-Veteran,Widowed,26-35,Buddhist,B,E,31.72899336086183,-72.84727753195467,B,-183.4058478454941,E,A,D,D,0
Yes,Divorced,36-50,Jewish,C,A,-137.59590949743748,-109.64297901356868,B,5.52883236738784,D,E,E,E,0
Yes,Divorced,26-35,None,E,B,-60.58161305484522,192.5613670496181,C,10.968173291675686,A,C,C,A,0
No,Married,18-25,Jewish,C,B,-97.76245074673947,243.3216470397022,A,53.28918289338448,B,E,A,E,1
Yes,Single,51-65,Buddhist,B,E,-67.39408453486644,18.425349053990864,B,59.27851144195584,C,A,D,A,0
Non-Veteran,Single,26-35,Buddhist,D,B,-1.9020464891100546,36.241480152542835,D,34.66761882407417,A,A,B,C,1
