gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Female,-14.757355205098815,-134.40735652803139,-38.81902495155599,B,D,46.54821988209587,-194.36459602745128,C,-44.53077933490644,34.17180412523512,E,11.915798139727322,-30.43755684192734,-123.83642044950784,160.14773463942169,-18.857024365778617,E,C,1
F,-10.698553585815258,31.905562054040416,-197.86628119204534,C,B,-81.64692992741377,-37.67792063503005,A,24.54338391669268,84.13713169531097,E,78.37265081781779,-77.19112544583399,151.70573159738146,94.60561190014668,-55.85302287204951,D,C,0
Non-binary,-54.98034774629272,-9.958891903525927,159.3650668954663,C,E,14.208759989743033,53.73497698210949,E,130.99653164870205,-7.349855613145984,C,-64.14285747747226,-76.89529161038162,-139.80864356888162,-52.83761552127714,128.82076426750172,C,E,1
Other,-214.24808351889934,-116.82296631810675,75.26291024549695,E,B,13.247698426313963,6.8486513873450585,A,133.73641958685252,-124.87820187134528,A,-253.98995724483723,-22.036568024307574,29.405691979655547,-30.626581764823634,-91.73160628431832,D,B,0
Non-binary,-99.80725118215419,-33.300143721667844,-1.9235921010057655,A,B,2.0832411080677544,64.94879123334545,C,-36.44091207636653,87.5649072800575,E,-233.2113457026073,177.5284508713804,11.356696005052875,-51.012212746786446,113.79439123434152,C,E,1
Female,-150.767837930278,-30.859239622915425,-30.46900741406306,C,D,-87.30596699049026,11.429648570968128,E,54.314159168913775,-228.4872528486435,B,-98.3137635733078,-58.20196863569287,45.711764292591646,26.00866065061853,4.703712850693269,A,E,1
Non-binary,-57.84675930123024,52.78003317194534,-72.53459215593689,B,C,148.12877883413879,-107.37600242591479,A,27.863977535214296,132.25102663528628,E,-49.84393785399418,38.09873003596551,7.600768679119351,30.8385945567209,-127.47811892928674,D,D,0
F,125.89991740713495,-74.39780803577153,262.61761162846494,D,B,148.70813576279036,111.75022899143485,B,-95.06316879049811,81.02723311299249,D,-236.80128596113303,102.59645143676957,65.18360280832748,30.43063723425592,-95.80181168924568,A,A,1
Other,16.751141518010314,105.70744014941576,104.00661959046344,B,D,-95.15649883551791,35.04229737898218,B,-35.62213195766923,-42.00436088948225,D,159.7163229681792,-46.389137753657195,-30.093371163301352,-31.323976916240813,98.5429608793819,E,C,0
Other,-16.41886246934278,-105.88994646877599,114.75351271739989,D,A,-98.77980071803265,-3.0607862855809422,C,-100.61624718373186,122.0976355488375,C,-53.959529607852964,-67.76756372141925,-50.74820266034975,1.1306920041785171,-53.38685403876694,B,C,1
Female,80.80753453018966,-92.76269128485225,97.4068406729936,B,D,-34.84621553527832,111.77565482563286,C,-75.15544106344294,-66.56154983363436,E,86.89743591278912,82.61873875978365,-15.256309184411368,25.57394191406252,-147.09271455336997,E,A,1
Non-binary,72.31214653678802,163.22730502676345,49.71928902431551,D,D,-69.52540082857728,-107.8700578388873,D,46.53569926671298,80.38066989511401,E,57.194201719736405,-179.12987705872774,47.27978684944954,-23.35067396132657,-70.95213980955725,A,C,1
F,22.9107417063967,-42.15554983091948,-13.611549906725795,A,C,-175.0318339950375,-1.3282831528803025,D,163.46507775605068,110.95839242205192,C,-4.173862710926417,32.61495839416953,-50.6783246218037,-125.02287320074208,78.05557335142244,C,E,1
Other,-135.2151579461085,12.092924146780023,123.05150099885267,B,B,-8.739764631462766,-107.43444016438302,A,135.63390976737654,-120.87787033299013,B,-40.60807973708045,214.65056005168015,-35.236167412870614,-21.926481640725733,-40.634226543685784,B,E,1
Other,-173.45028028429664,53.8206370134218,-42.059828845017584,E,C,40.601718182311615,-37.07801382133186,C,-37.41746906378576,-8.734575212519971,B,33.2358414080852,16.99336458366677,-54.07018319117844,-176.72204793403742,-21.78512059328303,B,D,0
F,-9.95723987708817,-50.43726713288312,14.790761146940557,C,B,4.545974694324526,-175.91958293671482,A,6.96631563558619,-138.12488369232196,A,-48.19739346587058,19.885726113456897,-88.39328392567852,95.46714676446106,81.33683181477878,B,A,0
Other,-90.12771373129563,-77.54144637247744,73.48500055809126,D,B,131.31767900032668,5.288114353882657,E,-54.402081920941505,-88.62474141367531,C,-111.8021593615646,-19.79239486612836,-193.36481349774303,-249.31590829538987,114.2125191676316,B,B,0
Other,228.61537026768576,189.05348370556086,36.15670009523059,E,B,-160.11973099184024,-39.10588516354226,C,162.95841902014828,46.05162891005181,E,-159.26573683385035,126.38441727675793,-117.44760713661483,39.14917672273368,14.973902741618247,C,A,1
F,304.79099020073403,56.22208838056463,-203.05636283585477,C,E,131.4335831080772,66.1804833768796,B,-62.16136449748917,170.75911977415953,B,100.75804389103618,-3.0983835649696063,111.97946887232224,-40.62668599809667,-120.89682462372792,A,C,1
Non-binary,116.05099884650048,-90.04605564730984,86.62099271471128,A,D,79.23328693996648,-82.51158801058604,D,10.482733564316238,272.11202075595446,E,17.18437984159103,-84.88313773436967,87.56998864801567,66.33657189383868,-79.65951632525787,E,C,0
Non-binary,35.02556526000892,231.02168988713632,43.906989239034175,D,D,81.30354501430546,88.31963275616731,B,22.30740856430648,66.3008008635054,B,151.9523181878419,27.47997909861638,108.35896327236607,-25.35894406692838,159.90280984816226,E,C,1
Non-binary,-16.27647238188907,-117.38864344379655,-108.6676420914794,C,A,18.575957205084055,62.485718021544756,C,221.14390653952333,-21.173731351300546,D,64.15120742785786,132.09734181792092,27.40074418298935,-62.521542143335786,-56.4388986432946,D,A,0
Non-binary,47.06012567141867,-137.6299486926157,126.88424969626988,A,A,-1.4949080705668458,-72.16358804445638,D,-38.92912366519771,-90.38888894792046,B,78.42597235073367,-8.037126353170212,-31.015829004220368,-39.67262379320903,15.963794014904979,B,A,0
M,59.158650513693935,5.557826695520666,16.843875203123744,E,C,29.48501197535383,-94.43654607303158,E,66.97902634778963,27.46029499411579,D,108.43821794926649,88.52960045380857,-103.86811930778406,9.278652221571855,102.49664759553467,C,B,0
Female,-10.333614397050162,96.6091101775363,26.63433911010956,B,B,-124.10503814241576,28.854275760043823,A,11.534893299389427,-11.169498389546385,B,101.80559965361124,68.233848537794,-228.87461163112414,32.58048130678567,90.55207917415431,C,E,0
Female,79.75101319753652,29.35382383245769,-38.17816270638279,C,E,-28.946011733842653,-37.544224338474585,A,-33.25785687677154,-148.86076846390097,B,-7.086165042827039,20.661534568649227,175.1795349760282,233.45704256183856,-70.12069793484119,C,B,0
M,-28.79202495353057,56.2684583841373,82.55029984577396,D,B,28.844913237556447,121.34801172922694,A,-133.7726938394215,-43.74929587091345,D,-51.13662598263168,42.082009284797984,-61.55925398832186,-42.708232430227476,69.44224362472379,C,E,1
Male,-158.71475216365366,10.24809057815627,-122.48371203948014,A,D,-4.538970992080697,51.99909952613094,E,-201.65284541738254,-1.708556865365573,E,97.20956510421954,-56.02084492691507,-209.80446998558384,-6.322498145798574,80.29594019312714,C,C,1
Non-binary,-167.0915512557643,-25.932401862845456,58.33769364817141,D,B,149.8602190635915,81.08818766304597,E,-57.48747534610247,-14.330637507745733,C,-58.56259960145888,131.6548039616975,138.18905529754426,35.98700358570245,119.85130412507594,D,A,0
M,170.41458833017487,124.1423460101985,-38.11102194460666,E,E,-18.33798322027092,-72.56016416053593,E,-8.765072694291236,105.72299566473222,A,-17.59957621885162,5.6005447689474215,-172.24035040868972,-53.902485715377026,-41.51989804530219,C,A,0
Other,24.88664346018165,234.7256662974002,-39.357341442383074,D,B,8.191972818530157,109.18231659661343,C,-149.13232569877388,98.88272231571902,C,100.93360022252322,31.730432453686667,269.50683339398626,-0.5474804329008915,-6.966056348469374,B,B,0
F,65.52616047313703,80.67400152080194,10.23896454664265,A,A,36.94754446602571,21.525303883831917,B,87.01405248421369,-66.12478289732265,D,-48.04967952846354,-78.81173024271334,-127.7709271206789,182.38481013479463,-134.64505363897294,C,D,0
F,-35.715787149802466,-10.049313144393885,116.77204906726269,C,A,50.89490895412926,1.9267169928890504,D,-152.05226230932539,40.22336606278054,C,171.06443763167024,-16.316834369610724,18.45433635478078,69.80708939899341,-46.53594036736714,A,E,1
Male,56.259097778823175,-27.281962158458757,-40.69825755962144,D,A,-7.319622731296128,-122.12400765690067,C,118.65421218589344,51.26534963057255,A,272.8466896692519,198.11330244393957,-85.28978796043192,-155.12446520970587,-285.58506747984944,C,C,0
Female,-115.15920067370864,75.8048830020373,-140.90007964556892,D,D,154.14880369265157,69.53027610023138,E,-34.23566141817965,-60.033137987079385,A,-112.79417698597112,148.8597827617983,-180.85662234573275,45.890475031541335,0.5746891209474853,D,D,1
Male,-91.23780464996442,-189.16271588050247,105.28053759530522,E,B,73.88235571608277,72.54907848838992,C,27.96321327521825,28.277962307289982,A,60.62841177368874,31.239386921998925,-64.20207491944605,66.87381999021346,10.871312717628879,E,C,1
Male,38.11036067271304,-66.22813474417279,147.90381122792033,E,E,125.70994388505983,-264.6729307169586,B,-22.215180899687397,-104.5680124957822,E,-156.60741548076504,-24.35329805092111,-73.38991968623927,197.11199352489547,-123.01666634821187,A,D,1
F,-52.00951835159904,-147.74403485491442,62.38613562718357,B,A,71.42730831762356,-36.393450974283176,E,-89.79638647149957,-42.95164144737191,D,-99.58281676449451,-95.16931011279932,45.00686433455687,125.16836290948395,101.48483672905742,A,A,1
F,-95.11156205178281,118.34741872205718,134.6793042037909,B,A,-45.79289936700857,113.32432331434504,C,133.03217830173742,23.434237754135374,D,20.147613716605328,24.996905607442972,-97.12022571102627,-10.90245355232411,79.78150442724265,A,A,0
Male,-54.733189494961024,70.94096362484541,75.79463308790592,D,A,163.53573307399802,-202.66042191557486,D,-96.47942508641675,22.601516912226348,B,176.99184956209155,-147.6995496070425,-221.8301108354913,-36.44169139182308,52.923798676300684,C,B,1
Non-binary,84.15234040685124,-110.96730279985346,-74.34603677910474,D,C,110.5726832784296,56.28164971877626,E,73.34098756110966,-106.30019029677659,B,36.180946644801246,-6.165829660852077,-64.28013890785729,85.1403572770442,147.13921739601506,A,E,1
Female,17.502288492248354,212.44267227998037,9.889688705790672,D,C,53.960418440999206,-22.227743038379693,D,-45.83925626476943,-21.53858196962353,D,-49.698925856632556,-109.56882390763734,-58.06660510524774,33.635074153130624,-100.19033959720636,A,A,0
Other,-25.540227622133816,98.80104320212322,-12.4489549368542,A,E,-108.06158699846857,-13.795189613411987,E,-171.80366261594614,33.02861728492943,C,-79.8595958510928,-47.14463556606938,79.49091599045842,-46.071284248151386,-19.687838630404002,C,B,0
Non-binary,-25.777049817440183,31.942200315525852,-67.01907868203087,A,D,106.16717774549743,-64.14834555243438,B,168.23790038760762,20.516682364638957,C,-29.767822657499416,-181.55284858055282,50.05759948101891,-99.40532372742058,8.546421294429637,D,D,0
M,-40.14426646095919,-206.1775473336137,134.94831254106515,D,A,149.2771214307148,-42.5555747897855,C,45.487615374446236,69.17306344049386,C,119.05942796152465,115.13375929855583,56.37117840001664,-222.3002181179409,165.7287855511716,A,D,1
Male,-152.28482110392068,12.6057767089288,-216.3616377779196,B,E,-86.54233920020125,-164.03035598518807,D,29.61248486294664,-59.389382778122105,C,-33.75569398067736,66.07339859363277,196.53875018621252,-115.64283418687839,-240.3143041539962,B,B,1
Non-binary,-56.99312622240345,47.54823360886722,-42.643017796298224,B,B,172.96811955569527,-55.42214978010357,B,33.95672559457961,18.502055527635385,C,108.41384314315223,51.17653749101494,-26.470351588023988,76.21732836433132,-10.151919854382236,E,A,1
Other,-136.8458434548667,60.295011072601355,-124.73330875136345,A,D,-76.09106794231137,-32.860383881315585,D,-0.22119239321910186,34.4977287014993,E,-91.89098459211125,-297.9032789171791,-150.17378874000192,-148.96288068501,-150.42882296655202,A,E,1
Non-binary,29.965394351192877,61.81598818097369,171.82589573003995,C,E,-36.59516998792569,125.30428659215833,B,-60.46069650883466,-91.13662669895221,B,-87.93894881270703,144.46572501983118,-108.63986975209356,-22.738667165984342,-63.933499500186045,C,D,0
M,5.217981812523809,140.15303251500848,127.88240396593828,C,C,-28.3821811311215,68.40650038758888,E,-28.93211964248273,85.39233492020675,C,-103.81151876528278,216.01032893317438,220.02993140484972,-122.3471447914068,-117.92353501253179,E,A,0
Male,102.14938351949219,-138.27101453713362,-231.19604711350738,A,A,-84.99902428172031,214.66855746759404,A,-79.81855917113705,161.69501597823458,E,-12.775157632934114,-48.9746846128559,-71.41700940340215,84.12743161999292,-140.57380164947696,E,D,0
F,-3.719835566318271,144.21248885082483,66.5109343435001,A,B,32.49538326190352,-3.006882816791733,E,22.439806775341506,58.59203242557437,C,-105.46654096539952,-16.184748151411487,94.5326852252809,73.98250332064912,67.2612560529987,E,A,0
Male,-19.151489341832033,2.1447245932515164,-155.70132116921152,C,B,-30.342892104138386,33.59583171676855,C,159.89346972354818,-80.55264124802322,B,-23.506770244210497,-9.064400619060333,-79.77423109164162,-80.14739623019761,-21.26530053503262,C,C,0
Female,-27.92865335810177,-82.09729633217069,120.34771985718906,C,D,13.132194601379421,43.503419224617666,B,78.30455395672593,-99.09735333291464,A,-34.113987689272356,-86.05658164391473,92.33573271454705,200.42900930200824,26.12262337043238,A,E,0
F,12.277714645138046,99.61833885600011,-119.79465761089263,B,C,179.43560148567897,-108.3364848634454,D,40.81916424112035,53.5918962260033,B,79.3293405020588,-20.264182566781265,116.80002253928788,-27.282223551079365,-14.913932759506165,B,B,0
Female,-32.31066803322976,49.25583798741566,16.014261243040863,D,A,37.82165664828754,162.76768436536813,E,-24.649631614438185,95.5174588907682,D,63.30087301575376,-16.29203805625358,-71.42943608728139,-44.257830869128675,143.32197032047372,D,E,1
M,-14.685827175748633,-69.05939701832213,30.945865143864026,E,B,42.69473166247868,-42.516833177972984,C,120.93671365070287,167.68937407169412,B,-77.4845307439834,134.16747218358256,-62.67118721270405,67.88827156792564,31.18824658489659,A,D,0
M,12.698514752512146,57.259388017459536,145.9313574600913,D,B,50.62806295845596,25.75956407338579,E,30.855356040381615,82.38633420313118,A,-105.6195085164746,131.07115684003406,36.3701412354233,-56.44640076084476,85.89310562437426,C,A,1
Male,172.6414616329546,-92.19827398553207,58.319655552091895,B,E,-114.04557456457579,23.717798703362252,A,117.23806114288547,39.53750269679998,E,-0.5247797609447178,-77.30343685032389,62.09809658678731,109.26824914033126,127.26887922872059,B,A,1
F,-22.54511324946949,97.02403786534917,-55.06264685066328,E,D,-3.4329963378647834,188.33057869721262,A,-4.243548460253458,-228.81534023659742,C,123.34401681467064,-246.01773604863047,-21.59975748563168,7.508998942378037,-92.98366866358974,A,E,1
Non-binary,-5.726331709870287,-142.78583787092126,109.26101508124906,E,E,61.426315795663,-13.66130900829073,D,165.88097610158005,4.051848866447308,B,-66.425594955352,-18.33405835631145,-133.5533611469089,77.54527161984838,16.404514747371127,A,C,0
Non-binary,20.778268263597436,31.598700183583095,-30.881834155273925,A,B,158.27105533683644,35.42125293153557,E,86.96218250188139,105.969277341956,A,25.87478196382064,-6.065368395321234,57.21621044584473,95.8810200237358,130.13610129182254,E,C,0
Female,73.6100416709972,-64.29388796750179,-179.134155477159,B,D,-152.5401812468306,-45.851281710459105,E,-123.55334740063506,-11.073765931723939,B,98.90191562231246,43.93131825147439,-115.78472352434378,111.44021453211943,12.53121066731094,D,A,1
M,-166.79364026586254,16.671779940109353,5.591054033280933,A,B,-155.7446682544376,-31.573598633515047,E,113.08423558855038,-119.70105504550561,A,-18.68037370345255,-13.695852607519543,-58.36865411250594,-156.30090330520864,12.853192548998512,A,C,0
Male,-150.98285075435385,88.34581781290305,85.00650908362051,A,C,-105.70660999151566,108.0703030231619,B,13.093266457754243,70.53847433283956,E,-151.1573854338905,-33.92737172783895,-107.1934316251479,0.7385298591355833,125.801142038992,B,B,0
Non-binary,-5.124848153236488,11.166935094329785,-51.67367036689606,D,E,28.3234493040161,211.38530884181122,A,136.75600641848905,-51.15989190722367,B,-88.57279032643763,14.527478290900852,112.01674067418996,36.70255201719096,-74.02459435957684,C,A,0
Female,-101.56328920038933,-106.04776135081275,148.967397829422,A,A,43.45482910037709,-41.939377825262476,D,-118.06813030707595,77.98787140818322,E,100.39491996727247,-57.47072805537127,47.509980753432416,-6.357959629412016,-36.29035000087656,A,A,1
F,-72.48704193604716,157.30110022953633,-70.8344448349676,E,D,-19.72507469843136,-47.870630345046855,B,-21.14611774511164,-80.41675516312657,E,-215.87814237701903,-26.662272594477226,-76.23420455450437,191.7651719594557,-88.80098514907375,E,B,0
