nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
China,D,E,-92.26144679711909,C,11.137267477907123,-12.635133551270627,-119.13140137331774,83.66156258157808,41.89149609764951,E,101.82567527778336,-167.06353482822652,0
Mexico,E,E,139.24700141001847,B,80.77931228740304,65.26144772953154,12.516834969031217,-55.52910943130851,-63.07058698637468,A,-4.0434487818032645,33.47201927624051,1
UK,B,D,-64.00645332961301,E,128.05579464435957,61.8627331790043,-3.6787767950135004,182.05450823239138,-82.00455982376234,E,-91.66431068383119,56.70085910511128,0
Brazil,E,E,-126.21106722507925,C,34.77256742926071,-18.05372280789769,-97.24967754200348,18.262517501413207,78.23940082119329,E,-76.89388469928193,8.505266013766253,1
Brazil,D,A,-41.58120481295524,B,-46.99692552965289,66.1504580064007,124.92444096209891,75.8203048538993,41.732854064117305,D,34.380561691213494,25.413307211060193,1
Mexico,B,A,127.10635532836716,A,-148.15488066862724,82.21940159970467,157.47557439014437,-96.61025768017174,32.76131031807973,D,43.13199041979669,91.00201870197387,0
China,D,C,6.667139518173514,B,-169.26399537415807,-60.63266286967001,63.6295595615756,-113.86642272711805,-36.80606512643209,B,110.92147502628961,-93.92633614819775,0
UK,C,B,33.41719062819027,D,-65.82458528432265,-132.58514551485885,136.89724585087774,103.22616620349608,34.35869343036288,E,24.51913243092537,-29.574517320169814,0
Mexico,C,B,-57.50134431639364,A,5.4160093295329945,59.43998547599424,-28.044965241426787,33.3460744211277,92.42015887299956,A,-38.39097108025153,78.68020385443678,0
Germany,E,C,-96.85048224119191,A,29.92972213841039,-83.26823267197359,118.27802514281764,-110.1742416852913,138.2823691696269,D,-148.82329863382236,11.168369396194386,1
UK,E,C,-157.54742376310494,C,15.806138317949411,-24.442392996297343,-96.24651967335635,-164.60439738543147,167.99535848465956,D,116.39857230794281,-46.43260335516498,0
US,D,D,-119.68323711262671,C,-120.9516710579824,-116.27848055290526,100.87697128721051,-49.600480769450314,49.1736649796398,E,-108.41450533183561,-78.28817100750457,0
Germany,A,C,18.07428233621665,C,41.27842621880053,212.344185929022,123.72093213128726,108.70416115076343,-242.62375050720212,B,45.72478526749479,-66.84599872191075,0
Brazil,A,D,103.36844413990056,B,-124.24693151660955,75.91785577338224,86.86588209052573,172.90917408898855,53.73808890858485,D,118.75275515743489,-101.47467674715993,0
India,B,A,50.526522623382355,D,4.4490713326747695,-60.40796187518816,-317.0546481489271,76.79764687969686,-29.051266980117145,A,-83.31531776261897,34.9820795273835,1
Brazil,C,E,80.27403244988885,A,83.25277626338607,37.76217357059733,83.3563101164158,42.571356128402684,49.610562590663385,D,-0.4099931950258322,185.61698520805757,1
UK,B,B,-80.77285984334299,E,119.17033421480178,165.02445972567943,-47.09843328197035,-24.137187523616067,-62.031980445002674,A,124.34557284021766,-224.79731205959982,0
Mexico,D,C,121.32332705865754,B,85.59521293464734,52.52081636875258,-25.89365287931278,-73.12237435284075,-86.17062403724017,B,-128.55359754028316,-15.602616964044325,1
Other,E,A,-26.25307911948509,E,58.21050416094559,-137.41749415064402,21.791314305050516,12.391892897907674,46.23110980325505,C,7.0585776016280635,-6.1303826679914835,0
Other,A,B,-173.6510413821529,B,78.37892912437704,-12.303251530359134,15.555617884395057,33.21619962202975,-0.4980040514591354,A,-208.2975110714976,216.44818479845918,1
Germany,D,E,274.2264355287893,A,76.69276797290951,-127.14756655125885,-199.68580517109115,-6.933252255263421,-246.7116326044613,B,24.097370987442012,-24.628561488742882,1
India,A,D,91.98868632118266,B,-65.82483747170545,94.35880011643818,-91.33163308932622,13.457241433423025,137.2200458617107,C,-37.8239502587343,-48.03277299476519,1
Mexico,C,B,2.2992228546560507,B,72.75791179911971,-91.16321385291175,-30.488200486133337,27.31735516227523,33.72926310032479,A,41.05204317328604,-57.47609912922512,1
UK,C,B,56.230438247628875,D,-143.50879917252522,136.7141536705033,126.73025229770285,118.41136059184296,0.8880391795964294,E,-106.0227145437945,41.26970387503485,0
Mexico,B,E,49.471595948513276,B,89.51162534032112,48.73484131674398,-139.68796811559906,-136.0829677081234,173.17393800882707,E,-9.267779353042659,14.91381499912566,1
Germany,C,E,-20.86083340752648,E,-96.38382043725076,-85.01162247831851,135.15060115851105,-54.32176726060168,160.91719922932722,A,-31.463762783540922,-55.13809687556459,1
US,D,D,-76.30410862964798,C,26.143010439056408,-154.97280708289992,-252.57919443578695,-60.38519779899695,66.26171990565139,C,-54.627467672087185,-66.7170340100674,1
Germany,D,B,84.64944807564817,D,0.10688921115789392,-174.23127267478804,13.239547004409156,51.13905134806648,30.922059396526237,A,1.5717205425682057,-52.8228512037306,1
US,D,A,-61.04632900433305,E,-32.28187676298997,-87.31883066484431,-128.22722784331032,-47.21579432715009,48.974438515554105,E,144.9326680532924,82.76941886097056,1
China,B,D,-9.078779103562267,E,188.801330827189,127.15965879028882,44.220565845788876,-7.287109762113891,-10.701646283812153,A,45.30340162346286,-71.74485647937385,1
China,C,D,-102.17884193635352,C,67.13031314577384,113.38690442519581,-84.34777632420153,-47.46340881360483,0.7148956278747626,C,-121.88109773671741,172.766235590607,1
Brazil,A,C,41.6003612984391,D,5.4737275083101595,-82.386159914902,11.744780917175051,29.80329145742998,-69.45948260439746,B,-150.86180862826447,-83.40557931939988,0
Other,C,D,23.42988377268488,E,95.90655802029036,28.072211166179095,-21.84029704435779,81.09782638158653,-57.61741187777574,D,-59.29897706073789,11.442029063807986,0
Germany,A,A,165.9632326254956,E,-85.4557059691386,-16.83682733856059,-196.83748382160977,182.02108126245557,-55.70529627647593,D,367.12867028432606,119.03774684882274,0
Brazil,B,E,23.992408958547912,B,-65.18962373116806,103.82808929609592,-49.86463783252294,110.86301876831197,-23.45197371353583,A,-102.68620496221341,96.21886640109713,0
Other,E,A,-110.45136867893295,C,16.77293356213338,118.12227291211504,51.941690457683784,51.12286828088435,-118.99528294443635,B,18.404799945909534,-8.816559625222096,1
Mexico,D,B,59.58078665484133,A,43.49204777869479,92.1600633332555,-47.50794909631743,58.98444748611561,25.07586809296824,B,199.1224329939823,-56.755509964188434,1
China,E,C,120.23293014157701,D,45.184391505586255,114.03985368581154,-77.5457252592162,36.52644454485715,35.68843135802169,C,102.90438886489963,-20.045039906463014,1
Germany,E,A,-60.63028228166323,D,148.67431695898514,125.93572710228975,94.34997423941314,117.47190487224617,-52.40258987365699,A,62.98016073992822,20.92719534218134,1
India,D,B,-60.16719735125773,D,116.10175389643128,45.945152766386784,7.146533204462891,144.09580936292232,-115.42373386863736,B,119.52351443603675,90.95596649572381,1
US,B,C,-105.84100534721782,B,-160.79043083098247,115.07827156633692,90.83984790457573,-183.99090446630296,31.127077852057063,A,-126.92953459496192,53.47055350703911,1
Germany,E,E,32.09207315585389,D,31.98047936060233,135.88803741149474,-75.71788181764538,202.89590932160894,57.199963423472035,E,-61.149411145349674,11.29377914075533,1
China,E,C,-177.16014126909977,A,28.818554377314204,60.39363343226158,-66.26306754222992,136.93961720241649,32.45008545394026,D,59.43033762949992,-172.73155641385708,0
Other,A,C,-64.25685075338399,E,-77.49535997402049,-66.56204133886413,57.35831750302418,-24.829447218886173,63.724999395443284,D,-34.44294327858968,-32.176965623527146,0
UK,B,A,-136.4860488696806,E,195.90372931701876,-145.14491830389008,-222.6248094091842,-138.8690338253995,-9.12265006237188,C,-3.325400673500957,-98.65795020342077,1
UK,A,E,9.350549855862704,B,59.740688445104176,11.6264046542731,-20.528269763567934,20.136506961232772,151.44772060882306,E,29.984269031276334,-24.30662808075958,1
Other,E,A,217.99563605119036,D,43.21633816755771,-14.442604209754137,-22.726116371423316,102.92797640592977,-128.36139276248716,B,23.30608609589329,-37.17685654691971,0
Mexico,C,A,190.19658457323138,A,-143.23409732574842,35.009003172842036,22.319093999207055,-35.27960657060167,147.84760241805856,E,160.742079110805,-107.88650406513014,1
US,E,C,3.5168941887673695,D,80.7842080326277,166.12722673128908,139.3884799673729,99.80204164765269,-10.491333644332716,D,30.897642261159046,122.65091161173449,1
US,B,C,-38.96014229236157,B,-64.88635120641194,82.45241554449156,123.75013482264538,20.571393441080183,-185.25055201675332,E,-59.63523826839522,71.93704133322179,1
US,C,A,-36.03192459128498,E,-90.93961402193047,-142.0223711984941,-156.79219834075718,-34.84805672549271,90.10095081927811,B,-26.170174468719182,116.02488870210456,1
Brazil,E,E,-97.21911891156083,A,75.12331802690595,-137.04527837804207,-18.985595828552434,90.2202918986242,106.50915535023202,A,-134.91987570800816,164.3718655486992,1
Mexico,A,B,159.14025803829782,D,225.64703207535052,34.378973639397124,59.615527239729374,108.18978826334462,-119.96253859522936,C,207.12508667717572,164.84929011843096,1
Brazil,D,E,28.916849186739736,E,-90.63106014135451,33.72091009448954,169.70850936516464,107.60158509180191,156.16224423235877,B,-122.50267623335733,-52.83401511827256,1
Germany,E,B,-21.266390638020248,E,61.387626241155715,-62.49780369974379,-31.22810324783993,-103.57796484040165,-67.84256192046824,D,59.68918420152406,79.13035655653464,1
UK,B,D,-87.66396104220911,A,-103.85328119706536,-107.35741040812974,2.3567198239531986,-169.30767979437886,101.09681612918095,E,8.388557762235767,-76.58851631571966,1
US,C,C,97.72891717920821,E,29.290081462566082,-43.84635107933094,-40.17870680083483,29.831078527796777,237.58148384539456,B,-72.55078225556359,206.95054524286851,1
Germany,A,A,51.63103485069996,B,-157.31936802346718,-18.10941348890584,192.31655268550975,-58.2813189550439,121.51672284164479,E,64.99987546977269,-7.002763827530741,0
US,A,D,18.191995123863222,C,107.52655744413862,49.59598253478494,-34.54993175436038,8.467920332772037,157.14940201217985,A,-108.78361821031879,73.42266997559817,0
Germany,D,B,-38.370918690982414,C,67.88339215386516,108.26004720840005,-101.13328647965736,44.870535024240006,21.452201835358142,C,-80.76930546015458,-189.8551461322576,0
India,E,C,-163.90506394879264,E,13.945587981374963,-23.45758460879605,-4.849462906447885,17.397197185104407,-110.23433305708774,A,-17.219292162863187,78.9111080776892,0
Mexico,C,E,82.06378644534168,D,-25.065597377023565,-91.49382262158353,116.95363162337931,-226.0733950385565,42.098668212286725,A,207.73830162771375,-201.03997755539464,1
Germany,A,E,11.954356558360875,B,-55.40540652625332,36.366868204697525,8.491185738045361,-18.663809434813093,-33.79904481576759,B,186.24955470532765,171.7618775493751,0
Mexico,A,D,-3.4651207477556762,E,83.05523917231082,-2.9448139100005455,122.68785644867246,-18.05276685644773,-111.22995192071814,C,189.8674575183867,89.43479576168349,0
Germany,A,E,110.52043331917912,C,-10.807725922993122,-31.77812984412786,62.18267651774545,-94.31706592471248,-109.8771450265125,B,11.845336692426201,-17.947772958268665,0
US,C,D,-90.70524520716302,E,-162.50670784665843,-50.37630924095866,1.4033709952121431,-65.52314131594308,124.70508659497968,A,183.38255114801606,-122.10119620453663,0
China,D,B,41.67827798063472,A,-12.499787901304934,-124.58624517825194,10.229382549860457,107.34976427526081,117.73639767192235,A,-59.44384702162148,-27.405005331597625,1
Brazil,B,B,21.170783910777438,D,130.9667029161557,-178.82128791360637,-135.0806989176425,-105.38386165846072,110.53058525028187,C,116.08914506801887,218.26335386954702,1
UK,C,D,57.35194443504058,D,154.82654041033362,42.12150295291052,-17.64692302556534,-147.33735033154613,-202.24041154238802,B,95.03167807454949,-82.02326511602288,0
India,B,E,205.6862535166026,E,9.412562035469449,247.97202071721318,33.953301917451554,91.5917705505901,-134.10162759264733,B,-34.40763682808849,129.69252657496494,0
China,E,A,-50.837969818361216,E,0.308157336141293,88.81398246212086,91.60613274348832,3.812939733077072,-172.25094740285417,B,-23.76398493846913,225.6566079324332,1
UK,E,D,220.05435394868908,D,-1.6443403943489168,11.082724170518079,15.09589862156308,86.28269939734626,25.969506097603144,B,-72.2157626418098,-4.5460220501951625,1
Other,D,C,25.009338210641317,E,110.4390913506667,97.48982243100058,11.937631485904909,-169.05177144479765,-143.63190636064382,C,169.5043884502876,-196.44858531124777,1
China,C,D,-31.54622354423719,D,-31.335568780649265,49.854856197281435,73.51828387883495,166.42024076263678,-208.7479698677732,D,-4.620837823274064,13.099975311684798,1
UK,C,D,-75.0336769256485,B,-23.802539371360655,-119.67979736873386,101.97603317776685,-136.07996301910575,24.815839041945207,D,159.10447756181546,-24.21157706498494,0
China,B,E,-142.6154344349093,C,-98.02027044412152,122.83349281995963,41.36408997639931,-4.963676302738362,-17.67661674914903,A,23.179326456963533,160.25805372713572,0
Mexico,B,A,21.33820537546307,B,-98.14946120791953,80.90892359399791,87.59862051927136,67.89058098734107,102.91925610435521,C,-14.483815793963176,43.12685288370084,1
US,E,C,-2.1380131295585816,C,-94.89229129369289,137.87460295973608,157.76339812380908,63.61351851448575,27.324030827853907,D,16.311166785390387,44.19653075454889,0
Germany,D,A,-90.91142424833157,A,62.73763901433659,-6.1193229010815005,212.9629261769924,101.90549060359773,116.04634683806037,B,-83.44501643921073,67.0526264297676,0
Germany,B,E,-17.435952064255005,C,9.414766653665133,124.66434182559207,239.2082454265572,31.496179616349764,64.4688593500191,E,-38.11566525534189,110.78272097291287,0
UK,A,E,41.228458496456916,D,22.80452667483116,24.120297962643374,102.53969153514717,-11.435091543512929,48.23856984595016,D,-51.9145112547095,-20.67805801118405,0
China,C,C,-27.257938804662484,D,56.22767230877406,-98.82535521323516,-76.38457180297573,173.81017846406976,-13.13309768765865,C,3.958094286957358,-60.141771531553815,1
China,D,B,-70.49901116932756,A,-102.99495880999044,-103.91655178829835,0.9082526700903027,124.68611229107222,-6.942155637302373,A,72.80307500640012,-9.35928088775099,1
Brazil,B,E,79.91902839249904,B,77.35730361183982,-72.23709364070749,-162.82692913226188,-84.80014319667603,-113.80590938609633,D,33.9499936113172,-113.4663083669341,0
China,B,C,-8.786160851324357,D,-106.10501966486876,-80.46057241682149,-31.13145983468736,-76.23332006388327,-111.14748292704432,A,-73.85027163241898,-101.35246340143635,0
China,B,B,3.30508506922069,D,3.3233630174848976,-14.366609831283949,-99.30417208454996,-17.370523167906196,58.350037617633035,A,-117.29631655124015,-152.24640858902507,0
China,C,C,1.5923468307412254,D,62.57440871441846,-151.6843360882789,-18.68599331750274,-96.32682130868568,-161.47349323099235,A,-88.32898191391646,-157.17061095064892,0
India,B,D,-151.3592976423063,D,227.5052983545926,-10.765557824191912,-114.13474748771073,-30.164117559447423,-48.39445608808954,D,121.05008393665327,-188.51622868984063,1
China,C,D,139.93967702907557,D,24.374026129788696,123.254664337392,-111.78645790828674,-46.513564192779214,-62.833982641471074,C,-95.65668554031711,75.24962657929284,1
India,E,A,199.73654414873243,E,-80.90884160849416,212.87410193117938,91.27721689023778,107.5709421854208,167.8156334183526,A,-276.1617752830346,-87.95309932323947,0
Germany,C,E,-131.18026556083652,A,-90.36445974176294,-55.932109474199684,-144.1584112111482,12.823572007475265,23.946225703848274,D,106.43068763500843,-8.117921659235886,0
China,A,C,-41.68592955448914,C,-46.926620386228116,-6.7315669348603295,14.093169841143045,-93.24281553028999,83.08301590661158,D,18.518338361195177,21.359313452830754,1
Other,E,D,56.69913000660802,C,-58.36305819378151,110.34124627136306,110.62381156159505,-50.10769720465282,7.033319410513323,B,58.500701525254996,-77.54768936106399,1
UK,B,E,-39.06107824866346,D,-130.48178348090082,-63.61548808671007,-112.2226939772971,-60.20532026324473,-31.321413361855022,A,167.82605227903437,-46.82502863221124,0
India,B,A,4.557647742293751,B,165.7695446135444,62.3080656516916,178.36331087828358,-206.5224031714242,15.000668826203356,E,-150.03345109095235,90.04338802887206,0
Germany,E,E,-120.54892522653009,E,112.95455940596972,59.031027982263936,-27.310847838599972,84.08454518138846,88.49569311853652,A,61.07360849914101,141.11929976501864,0
Other,A,B,-34.91074358342329,E,-1.4933915662309447,-88.78398725659378,-84.45394477338733,67.7061657630079,54.390853041227714,D,0.9019148712005124,-81.6271518543492,0
Germany,B,D,-89.2351157606292,C,58.901593561872204,14.013593704382371,10.094587532529935,60.8105250468152,119.27397035758256,B,158.7728755469701,-106.86458899831672,1
Other,A,C,-165.77836121220665,A,-127.82873649533263,152.89303512795078,-246.85805706687898,-147.21388320232361,208.17116547297658,A,153.7566987967493,-39.266724316299126,1
Brazil,E,D,198.3286763341798,B,-128.38573264928868,37.164468020826796,125.07251133667852,-49.14716311652579,70.94298075184649,E,110.25403275985579,-29.66468914680985,0
