Gender,age,sexuality,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Other,57,Heterosexual,None,1.7637347419501688,E,35.63707960431856,-11.71518079672222,E,-87.1297889378905,B,B,B,B,116.36009711514568,25.2687268885449,A,0
Female,33,Homosexual,Both,144.4567491285984,E,-7.323138354388867,20.205748124717882,E,-10.115540707758388,E,C,E,A,-36.00246557561423,81.36744141158736,D,1
M,34,Bisexual,Mental,17.42597295875255,E,70.64354936595258,-51.95123022919783,E,-115.13734146374688,C,E,A,A,265.9892335390602,-65.48768355484836,E,1
M,54,Other,Physical,-35.83876757602795,C,31.03880807810475,18.062114503852406,C,148.12235611353455,D,C,E,E,-51.47248406923685,159.6445233142229,E,1
F,48,Homosexual,Yes,-7.681441474444925,E,-25.430862551058738,133.477603692162,B,-48.978062130822074,D,C,E,B,-177.0279451546882,-196.7907005424521,A,0
Other,25,Heterosexual,Mental,156.2387413765449,A,-62.554556009137166,35.074291827558824,A,74.98864707365288,C,C,A,C,-46.04214682000213,100.130686029719,E,1
Non-binary,28,Bisexual,No,9.382431887490524,B,102.45467550645517,80.0585077678796,A,-115.75891518496519,E,B,E,D,-93.246391583367,-47.64328347320874,E,1
M,20,Bisexual,Both,75.91168802948329,B,39.55073265549745,49.850961008623145,B,-101.69636635183055,E,C,B,B,140.74946387145752,-114.08607559924475,A,0
F,34,Bisexual,None,-26.389485506235793,C,45.16431395110464,-63.15621379445957,D,-98.18142973475005,D,B,A,E,-33.941203404266226,-26.870809342557394,E,0
Non-binary,25,Bisexual,Both,113.10806640015522,B,17.028454967873078,82.98151540718858,A,173.23769247800448,A,C,D,E,-81.55157517529246,147.97786173437052,A,0
Female,50,Other,Yes,53.52028492274785,B,1.5583368289746682,71.86846046806504,B,-107.94070479163456,B,D,C,D,-47.251870959983854,-135.62015604331492,E,0
Male,54,Heterosexual,Mental,13.705146483069583,D,-72.89365215838485,-136.31853962884588,A,12.783560400180635,D,E,D,B,-13.568608902448473,57.66521355097852,B,1
Non-binary,45,Other,No,50.30541058816437,B,-89.40609057411649,-111.62915661888118,C,74.95259509309052,D,E,C,D,68.07835664056124,-101.1096851727808,B,0
M,70,Homosexual,None,-167.6897540948207,D,63.383352451610484,-13.822684440537738,C,-128.16060569702594,E,D,E,D,51.89901712413136,128.01276324254533,D,1
F,51,Homosexual,None,-139.7975916955283,B,0.006701167467621856,52.11036434798238,A,102.33410875793578,D,C,D,C,-77.38592584114382,-0.21160906026683932,E,1
Male,41,Bisexual,Yes,49.42761059502996,D,57.562006793840894,69.13443574459751,D,-14.779935485266021,D,B,B,B,32.00098880644436,77.76594482539517,D,0
Male,71,Bisexual,None,-10.386470692005147,A,-128.0971988869728,12.09010027674527,D,151.120917497107,A,C,A,B,-78.81342858114746,152.49430432423193,A,1
Non-binary,49,Other,Physical,27.284762933997204,B,-6.683358253679522,-46.64926867557444,B,47.25863823054649,E,D,C,D,17.566956222410717,-42.77933748277082,E,1
Non-binary,56,Heterosexual,Mental,-55.65435107614323,C,64.12849920963257,73.06798110114146,A,0.668662468566228,C,D,A,E,20.103833276356276,69.27610294117525,A,0
M,31,Homosexual,Yes,-5.468519552563971,D,-75.22846418676387,11.852720386396438,A,-128.5343154993787,D,C,B,C,11.905915099287178,-56.386352614106315,C,0
Non-binary,27,Other,None,88.42044278540597,C,-160.02435638617573,-45.92778589670325,C,192.71605214508122,E,C,A,D,-59.46081306290878,-30.07735329406767,E,0
Other,37,Other,No,-220.8075751820363,A,-7.01040906034982,22.531265583662492,C,-44.126838170953704,A,D,C,D,13.586277067283822,-21.99295434875222,D,1
M,55,Homosexual,Physical,-27.42401386279537,A,229.951730797466,-73.03473927221408,B,-30.68005698184798,C,E,D,A,-112.54782385664225,102.66534500366777,D,1
F,53,Homosexual,Yes,68.90252772044843,C,22.79785853838563,-124.18132545688383,D,79.92030277625777,E,A,D,B,5.861105432146367,0.36865474958068023,B,0
Male,32,Heterosexual,Both,25.877999257047158,E,-72.59238066799195,89.88494561677909,C,-205.39543998315847,E,A,E,B,-116.1262113628739,-29.0789752001345,B,1
M,29,Bisexual,Mental,159.93498562982526,A,38.488611505680325,-6.904928559324129,B,117.46103108945034,E,C,C,B,-48.56247357324309,57.98652657540788,A,1
Other,37,Heterosexual,None,-86.23442773588928,A,61.15509254589563,-27.069506899162484,D,-61.58844666476774,E,A,C,E,-82.96063775035456,-14.257895607729084,E,0
Other,60,Bisexual,Yes,-36.62482763706901,E,-46.82336468148425,56.051078995001276,C,108.63207055998623,E,D,B,C,177.6213408502359,-141.1689396051821,A,0
M,72,Heterosexual,Both,64.73958318582861,B,-75.6507238873611,97.31965373873575,A,-75.2349053625053,A,D,B,E,-162.8814424455389,-248.77043828248006,B,0
Other,42,Homosexual,Physical,0.23270376087737168,E,94.04257157195124,-40.25193019395184,A,21.251754815975566,B,C,B,C,-12.229270713472564,50.28232439018267,E,0
M,42,Bisexual,No,173.27963153758049,D,-35.873903639247644,-106.970682649119,A,-1.5423171107460225,E,B,D,B,20.203446639120642,-99.35061247792328,D,1
Male,53,Other,Yes,-41.4269146453636,D,31.631596594505368,-84.18753691585634,D,-14.382960867620573,E,D,E,A,148.88737144056017,-30.6294562441847,B,0
F,38,Homosexual,Yes,-49.9698619278138,E,-90.25226859000045,126.57122360248702,D,166.9483413540521,B,D,A,E,74.08969358400049,-51.35528052739849,C,0
M,70,Homosexual,Both,49.11969084568381,E,-184.43013215178775,4.993264737049976,A,-37.77338628185316,C,C,A,D,-56.7197497856795,-9.874161396126588,D,0
Non-binary,38,Other,Both,-88.24786755011993,D,115.41598547859422,-130.85949252326702,E,61.7138041511765,D,C,C,C,-47.571856653510444,-119.89719744553291,A,1
Non-binary,76,Heterosexual,Mental,-205.3866481060922,D,6.921492623666628,94.63597882773932,A,110.36509498636562,D,C,B,D,90.18533121253316,12.251561167158021,D,1
Male,42,Homosexual,Physical,-106.63204135992741,B,222.42656027557146,-120.54368887823352,B,-109.18778773798834,C,D,C,B,132.79580732322364,-59.88473403023586,C,1
Male,74,Other,None,61.02621095202912,E,18.304478666580234,138.99104608567535,E,189.52243528908906,A,E,B,C,40.819747236489356,-47.51239715628842,B,0
Female,65,Bisexual,No,-105.52751826294985,C,47.72018288511154,-24.3366311070264,D,87.33081448812224,D,E,D,E,-129.64593723952652,-95.41811574921584,C,1
F,69,Bisexual,No,27.53789746238447,D,-170.79206682522005,133.46090266008494,D,169.69465128050481,B,B,A,C,-168.0145568540334,-36.59061316137469,D,1
Other,29,Homosexual,Both,22.605955327281187,B,41.486167197835606,139.19454190990797,B,112.47612610999225,D,C,C,C,63.3592304145422,-241.51024706195145,C,1
Male,73,Homosexual,Mental,-110.80996530469717,B,-55.60660301112136,-67.53457276096067,C,27.408686688310414,B,D,B,E,129.38455605502557,-47.10200687403498,B,0
Other,53,Heterosexual,Both,76.71859318183661,E,-18.21792116936055,4.191375622893302,A,-13.037725328250872,E,A,B,E,-28.237792490953055,19.41027925446668,C,1
Other,33,Homosexual,Both,-198.39612500605375,D,123.20816679845296,-25.674322541006905,A,-6.186118576148951,A,C,B,C,85.45900642328897,205.18883809201515,A,1
M,19,Other,No,97.33601958300237,C,217.53563090679776,-88.74845625999718,A,88.86156555291265,C,E,D,C,159.3893013190565,64.6515391465566,A,0
F,31,Bisexual,Mental,-7.53904209509626,D,-174.82471930664536,156.81507177457084,E,-3.300441762830289,C,C,D,B,24.325213539506493,-103.65193625329276,B,1
Female,44,Other,Physical,102.20357415547025,E,-8.492626479028148,-234.15662394638926,A,-98.80837090911919,D,D,E,E,-109.27090218276024,110.09588670724418,D,1
Other,48,Homosexual,Mental,-14.186890235081732,B,-128.24738630324836,-81.30560438726036,E,-18.81940712325093,D,D,D,D,-65.38082418621163,-103.39678379324717,E,1
Other,24,Bisexual,Mental,-158.71535977206236,E,50.65015857866442,151.83005416938926,B,-14.870057134676099,D,E,C,B,-27.941328758243273,136.71369451057723,E,1
Male,79,Homosexual,Physical,32.28751092923991,D,-9.583568233762799,225.98035980781285,C,-9.301621095483265,A,A,D,D,-113.25919604742974,-71.57234536767906,C,0
M,31,Homosexual,Both,-10.371244495455636,E,45.900224066808235,56.71812075893436,D,54.526382729423474,A,E,B,D,126.36198040527566,180.4934045116721,C,1
M,43,Heterosexual,Mental,82.81642058597056,C,31.610645354307152,72.62176671521046,A,14.888191897649374,A,C,C,C,109.02644597444791,131.8892299878661,B,1
M,73,Homosexual,Physical,57.788045444503744,A,-256.2974735242142,-96.20051901620546,D,-43.62261098087094,A,A,D,D,-125.9068100207585,63.328850809890945,E,0
Other,21,Bisexual,Physical,-123.24101586471161,C,-104.01050852415885,109.96141850687616,D,-39.72728773703779,A,B,B,B,102.2052460738669,66.77594344299787,E,1
M,66,Homosexual,No,6.34906936271489,C,-56.02847512194804,-11.086488058562344,A,108.63086329145352,C,D,D,A,70.42790403230075,51.42185624835174,C,0
Other,39,Other,Both,34.70559990983752,C,-66.67202308860864,-51.23957818829577,C,-166.38754483614233,D,A,C,C,-55.01781364525479,-86.05447730859488,C,0
M,62,Heterosexual,Physical,30.495042996085235,D,-36.44575105809094,-20.4182933600306,A,-10.905045489191371,A,D,B,C,-38.36103092338071,-57.90116036399259,B,0
M,64,Other,None,104.6352461634249,A,105.44271542392167,53.869384022057076,B,-2.2310150674004174,C,E,A,B,-111.16892172249355,68.28491385111374,D,1
F,26,Homosexual,None,-49.69962949948935,C,163.31385780244162,-124.3580191153873,A,-8.386603976316685,A,D,C,B,-80.8976416606612,23.17500964697232,E,0
F,69,Bisexual,Mental,26.95173904890919,A,115.10525501342683,-108.25267688871492,D,-65.21618005953891,D,D,D,D,-43.02128026052289,237.44012242636524,D,0
Male,22,Heterosexual,None,116.22526941552263,D,85.67474348513723,-73.37486622255753,D,-62.54545279643171,D,A,A,A,233.33053737498383,92.08094202118161,A,1
Female,29,Heterosexual,Mental,49.394473622686604,D,68.86343425128541,-8.955538738198765,E,212.57775890967721,B,C,E,A,27.75594058734001,67.55845207770405,C,0
Male,60,Other,Physical,0.20064904633427938,B,-70.58582720801057,136.19192812548008,E,140.68670506666095,C,B,C,B,29.87583590471825,-197.97753599244015,C,0
Non-binary,66,Heterosexual,Yes,19.785021607657534,C,185.67982126929363,-76.03691188271227,E,-102.69184206453525,A,A,B,E,137.99172903544715,-170.54188522194622,C,1
F,72,Bisexual,No,-157.06076602377303,B,-163.5294055378332,67.10201329210015,E,132.49559827769255,A,A,A,E,-26.822330793464218,-17.21400987789825,D,1
M,30,Bisexual,None,45.317183760093535,D,-30.156547755256863,105.10924109327067,A,-30.58330135642162,D,E,A,A,-22.26078052047726,-79.32524822720765,E,0
Female,29,Heterosexual,No,-49.92805182809398,B,26.262964717428133,188.92965711073666,C,59.48612319382063,B,B,A,A,43.72121675449635,-138.06087742025326,B,1
Other,38,Other,None,84.49566814684027,A,-23.776889775293522,-24.93288175823968,A,-120.98183727177125,D,B,B,E,38.84003929151272,-191.57356048461475,E,0
F,75,Homosexual,Yes,-65.02531455146175,D,-1.2827862508332484,77.82151422797827,B,-86.17963970223195,D,D,E,E,53.991194965973335,7.42185094968391,E,0
F,40,Other,Both,37.61275476860116,B,168.69229436739366,-100.07771284361186,C,-31.6626875764046,A,B,D,B,-56.55178409601837,168.8764908616049,A,1
Female,36,Other,Yes,66.01556749535985,C,-27.000974750398417,-3.1204995462977627,B,17.3684741245173,A,A,C,E,-178.7435465296982,56.15229380754649,B,0
F,45,Other,Mental,-70.81538324851657,C,153.40352395725756,32.00085800219404,C,261.71536089578404,C,E,A,A,-49.21956903656973,-32.66075832207069,D,1
Male,35,Bisexual,Mental,132.6892071158786,B,-19.528368610640502,-49.633426683869516,A,-13.398002531406197,B,A,E,A,-68.2965577730156,-56.263849113363406,B,1
Female,76,Bisexual,Yes,-245.7641728387164,D,85.57713000869887,73.58457337895389,E,-167.1659596376877,A,B,D,D,107.06306038740838,1.2999491517792412,E,1
Non-binary,47,Bisexual,No,126.75321466469542,E,31.039052113500155,-221.895646023166,A,-140.97439099459936,D,C,C,B,57.070042746055826,79.60675361416453,E,0
M,30,Homosexual,None,279.25459893489017,B,155.16490361646746,-117.50950690146291,B,-61.65232691374043,B,B,D,E,27.7941580397617,60.47080293679748,B,0
M,76,Heterosexual,Mental,-178.27168878319463,C,-57.25452031874083,-15.143290004703925,E,101.41754218095231,D,C,B,C,-102.51952998282725,-163.05048349023593,E,1
F,71,Homosexual,Both,48.360686331032326,E,-34.464301500620365,120.07815480401108,B,198.2916032721498,A,C,E,A,128.2084476901266,18.894819671851227,A,0
Other,43,Heterosexual,Both,95.71094304184238,D,29.268251829136837,-86.37066201157981,C,83.78167329045428,E,E,E,E,-16.525146339566707,-25.652315412821636,B,0
Non-binary,24,Homosexual,No,29.586313604236903,D,67.40242249746872,-254.4187990115569,D,79.30515802046881,E,D,E,B,139.68653450178329,-22.41963104150166,B,0
Male,66,Other,Physical,-52.722610841503325,B,51.991026592607426,47.89254956249721,D,-55.26490778022751,A,E,E,E,53.35548221628167,42.595352290231205,A,0
Female,53,Bisexual,None,24.16817804322741,E,-0.1944346984422728,-10.050887842697277,C,39.976320752362604,E,D,A,D,-4.270204053191946,-75.9500184011531,C,1
Non-binary,65,Heterosexual,No,-40.14038941443617,C,-89.76595072062187,-12.932305046962178,C,151.2003189531738,C,A,E,E,-29.739540548939665,25.154419067044877,E,0
Male,33,Bisexual,Both,143.00897264211935,B,23.493086277369347,-2.7211651759320894,E,53.70684851771983,E,C,E,B,28.832221555829257,-189.02319184360323,B,1
Female,45,Other,Physical,87.54347689262725,D,124.18556983741429,-2.6379886816184634,B,130.71810339881063,C,E,A,C,-111.33327601933789,146.00825422815694,E,0
M,20,Other,Both,-123.41565839062665,C,61.08515288590885,-125.23619670795767,E,-71.96593096243191,C,D,E,B,-10.447851435830344,-45.11203731108942,C,1
M,21,Other,None,106.9824947483934,C,-74.3721723045294,-113.76090290520106,E,-48.0277735784469,C,A,B,C,-40.35122279712837,-1.4909142275205762,E,1
M,40,Other,Both,-136.10026700137368,D,-120.6344672350314,-117.04927134062781,D,-63.828736787411366,D,A,D,D,-9.842552443225681,55.331416262336056,B,1
Female,53,Other,Physical,14.072319486264838,E,71.26228013900204,-10.770543189108498,C,143.33969182464224,B,D,E,A,122.51170130224345,7.369173358942029,D,1
Female,61,Other,Physical,-140.87683489645545,E,-81.48194212924933,-7.675707832489037,C,-110.57326092722333,C,A,B,B,-73.37690333240133,112.51169962590811,B,0
Male,64,Homosexual,Yes,-189.74264900999054,E,115.52407260759041,11.737621863264078,A,-9.196163767537076,B,A,A,A,-91.97469614846656,70.80645857427585,D,0
F,62,Other,None,-8.744396033235978,E,-93.47165648572484,111.70335784670525,A,-118.9660400323266,A,D,B,D,-68.9873657017706,85.42713632405912,A,0
Non-binary,48,Homosexual,Yes,12.093607916328303,D,-149.7760715599404,130.5320339323628,D,-17.002175991064185,D,C,C,C,-140.3554554137391,23.763223757787294,E,0
M,33,Homosexual,Yes,-12.574034366022937,B,-29.38034836249069,-52.2478237301371,E,-162.10278139037285,D,C,B,E,77.63479282203988,15.475687026227694,D,0
Other,30,Bisexual,Mental,-15.676176861368601,B,134.4971317290755,51.35038592460619,C,132.64461721624036,C,D,C,D,-97.81762251833986,-34.341833090252294,E,0
M,41,Bisexual,Mental,15.011859891407225,A,9.479584113778278,55.697774504918094,C,65.7403846562245,C,B,E,D,126.82682258633787,68.31400834399847,E,1
Other,66,Heterosexual,None,-10.384675242778275,B,-134.0877313943517,-83.73116044314055,D,5.922894245833666,E,E,A,C,-91.94890932562798,26.690725579567403,C,1
Non-binary,48,Homosexual,None,-63.276855071293035,D,-51.215428778234184,110.35186180764714,C,34.821122612454545,A,E,C,E,22.374794123141214,-134.98684122819432,E,0
Male,50,Homosexual,Mental,159.40310191667405,E,-125.83260723049496,-2.751056214518849,C,163.84858934631754,E,B,D,B,-2.991348620636434,32.3792672627614,C,1
Other,25,Heterosexual,Mental,88.02894932202456,C,33.07295648427789,-5.560411608170923,D,-107.1828410848624,E,D,E,E,131.6674027557567,110.6158094466243,A,1
Other,35,Heterosexual,Physical,85.7829852439666,E,31.251804556822528,10.227511165605684,E,-33.9421841869545,A,C,D,B,45.95504221811768,55.14522284807529,B,0
M,79,Heterosexual,Physical,4.246994322727855,C,-22.54089655758342,196.05383189772382,C,194.12140622069472,D,E,C,E,-62.76336566911669,46.78707417326154,C,1
M,79,Homosexual,No,-45.76126950199098,D,-97.85538483695929,27.656051542418265,A,-51.52373974458996,C,D,E,B,140.4830700676969,26.53559267841516,D,0
Male,42,Homosexual,No,6.281524588961247,C,-93.0044284940404,1.523520011267426,A,60.76602720496573,C,C,C,A,-60.13412789408087,-90.78962689237513,A,1
Non-binary,59,Bisexual,Yes,-44.095398520508034,C,110.44418883635309,-33.92637034896171,A,-93.36637110233795,C,E,C,D,-139.94627916331385,-169.38502647182426,E,1
F,29,Bisexual,Mental,177.24111310080647,A,-93.4655528630966,165.70124723810173,B,-7.18601045033658,B,D,C,B,29.022161377115786,23.620416266287258,C,1
F,29,Heterosexual,Mental,-69.21833819194147,B,52.97079060836497,-162.47554561135155,C,2.4947671159687337,A,E,E,C,-115.40357248558364,0.9371373583755986,E,0
Other,68,Heterosexual,Physical,6.168690804390488,A,-193.3945348837544,-60.009393221303654,B,61.422780065613416,B,E,E,E,33.45051304200013,-298.4916254938581,B,1
M,24,Heterosexual,Physical,28.92581300180786,D,89.68468921658942,20.41461866465667,C,7.929631364217362,C,D,E,E,167.23380297774517,-131.85260673915215,A,1
Other,18,Other,None,-149.98398285650492,E,-38.81586044947944,-261.4625980332107,C,51.03680871205497,E,B,E,E,49.230411882175915,-176.71511298065505,D,1
M,20,Heterosexual,Both,119.51486339500241,D,-100.82000775057519,-81.88176042578883,A,34.36586844276553,C,B,E,E,-73.93027142056894,10.232644728568117,A,0
M,55,Other,Yes,-27.662243097742607,C,3.626143116701431,231.09935735811575,A,-39.95214265283949,A,B,C,B,-34.229385625337166,119.95718235169366,D,1
Other,75,Homosexual,Physical,-25.870816364035093,B,-18.855466857131532,-73.60115334234553,C,54.938677607894434,B,C,E,A,63.240644023107784,190.3925461637664,E,0
Female,38,Homosexual,None,-171.27877735539977,D,5.5099423546661015,-9.818170350928284,A,52.68889893219652,D,E,B,B,-59.37824439080814,-55.20443297756835,A,0
Male,68,Other,No,99.82928620678292,D,22.779679589509918,29.01189630795955,D,93.77081491747889,C,E,D,D,-14.159922645270978,-15.346958181291765,E,1
Male,75,Heterosexual,No,47.3775284693532,A,-20.471745954637978,22.874830179944833,C,-64.86888459613554,A,E,E,A,109.24238992168786,61.590343129407486,A,1
Other,32,Other,None,-38.9247981080409,B,175.07365383665694,-25.377636691678273,E,19.169575861840833,D,A,E,D,-110.87162033050791,-143.7292763591638,A,1
Male,28,Heterosexual,None,-88.94094767998318,E,-88.66216237745628,-26.560946603001067,C,-167.5289720451131,A,E,A,B,-62.75336442892967,-74.14217815772277,D,0
F,54,Homosexual,Physical,-74.53766788238832,A,-52.94640095382478,85.57611440425013,E,-73.5061745537291,E,C,B,C,52.05385800502316,72.25388174212648,D,0
F,54,Heterosexual,Both,21.353650991266477,E,-167.15552109283544,-74.76572253721108,A,-86.9272462609936,B,C,D,B,-40.060065502865925,30.804909049135155,B,0
Other,52,Other,None,-76.14344472986699,C,-139.71781171127523,24.566868284832292,D,85.43652565685986,C,E,A,A,7.623198041337051,121.86159292475128,C,0
Male,54,Homosexual,Physical,35.982253595617905,A,-21.48526726074089,102.13779599689579,B,140.787218296439,D,C,E,D,-123.02187686782871,-11.420922103311348,C,0
Non-binary,65,Other,Mental,106.50625725864415,C,-32.206943951169144,134.122353774337,C,-23.509681889744,E,A,E,C,-86.80405438509558,80.86122135876244,B,0
