ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Hispanic,36-50,A,B,2.7409645265286695,A,-76.90003655223398,-218.77005312094647,11.099031105101473,C,A,-80.03433242134041,-35.350389885175446,B,C,D,-62.12442869342907,-153.92864143323456,1
Black,51-65,E,E,-15.304792362964301,D,-6.351251881524736,128.51411968029427,-118.39346679795058,E,B,72.96819588924393,72.13620050208647,E,E,A,129.02372008127975,-27.20952664681193,1
Black,26-35,C,E,61.81587692046716,E,45.1119973106881,-42.65579168685167,35.220505731443644,E,D,18.562446319527563,-42.295205004788684,D,C,A,-180.29048382285987,-184.82060231386254,1
Asian,36-50,A,A,-279.14607263666267,E,-61.229064048437905,34.206283179178584,-87.84983542171972,B,C,-121.58998080738712,118.40146494980497,D,E,A,-54.68741190816928,-123.96239909761788,0
Other,36-50,E,C,-9.252575706067887,B,-18.709971064268075,-57.26007862629646,-130.86969816840372,D,C,48.790335580050446,-72.05403551856614,A,E,C,98.69831431923527,188.3667197719975,0
Hispanic,26-35,A,B,112.68384427755748,D,3.810478368046402,-70.47626875784012,47.1369601426393,D,C,112.80893552491736,-41.32506916551771,C,A,B,109.3003397263301,17.725380169292475,1
White,51-65,E,D,-256.9713250255067,E,31.611153617236226,-25.660282733366046,-153.7707852624975,C,D,66.12132560363571,-62.9493006146135,D,D,A,46.26257809140316,-0.5566327193582387,0
African American,18-25,E,E,12.135710438504987,C,-0.26044869755276934,42.21918982760113,-35.31550973063276,C,D,157.68737634154004,-117.27165542710007,D,A,D,-24.07103006521068,91.02745280729478,0
White,51-65,D,D,-29.721485267137876,C,-173.2988008145122,110.56119763400987,116.68020380623558,E,B,-176.52869873288796,61.759377473572606,C,B,A,43.42252229240582,107.4770192066534,1
Other,36-50,E,A,-65.75669369700115,C,-14.08969975574825,-140.00460809172995,294.6559342979526,B,B,-78.53195031336296,-12.366222633498584,D,A,B,-15.96900270704031,37.07874856940298,0
Hispanic,26-35,D,B,35.93689044160752,B,44.545618294362946,4.795641529248992,-13.140858120447074,D,E,103.902309120979,59.28191198834305,B,A,E,-157.88846235140164,-30.281294744362945,1
Black,65+,D,A,128.0657571835549,E,-57.31299910153134,187.1862727526357,31.925784458111995,B,D,36.78769522774247,21.476959133725877,B,C,C,-84.90642651746484,-45.2199978377117,0
Black,26-35,D,D,-99.02374539221283,D,103.57203954366557,-134.89739567526766,-24.292286187639682,A,A,41.020805641402426,-66.476000166432,E,C,C,-45.08443156195072,-25.533512110988287,0
African American,65+,A,E,-53.32331817427837,D,71.58592813645139,-60.45912131645545,-53.913607061958146,C,E,-80.76362147773696,101.86454286684621,E,B,A,77.7353003100761,-182.88554594527196,0
White,65+,C,A,-136.5705698445216,C,-126.20659223820692,-162.29913296780268,133.69682508662873,A,C,46.20420365055361,120.15785837331241,D,B,B,-28.000179917408524,73.25082654357212,1
Asian,36-50,A,A,-75.67759083066422,E,245.05751140834,18.86592726688375,26.36752872046278,E,E,124.36359301880675,-166.12989425923374,B,B,D,75.98166384793878,21.526341756857196,0
African American,65+,C,E,-102.34543718029605,A,-72.80653043785595,102.26889646182624,105.15256999184217,E,C,100.03320097554658,136.7449494101674,D,B,D,-22.379114244752923,-137.61656642325093,1
White,26-35,E,E,31.82698233135784,D,42.85759396327652,-103.82863818196293,-112.48100757120551,C,D,-88.97640369678177,229.3355819362452,E,E,B,-11.944681571084374,-1.5592773264183977,0
White,51-65,A,A,24.085673544717906,D,67.24172386482141,35.24827688985923,-28.973917494958023,A,A,23.99894750656378,2.1496992313674945,C,C,D,131.21440977106022,69.15708415225264,1
White,65+,D,D,188.69144363262836,D,74.68183004061983,-21.762644882558813,-5.596232244501223,A,E,-68.80562063205304,-23.58112160834686,B,D,C,-10.004961134445766,-12.130738553566543,0
Asian,26-35,B,B,55.711670475072374,D,56.404785330079555,-42.89823592252548,-14.946196914467528,B,D,161.0312332097421,-100.10027298903967,D,E,E,101.57901587138241,64.13566597796057,0
Asian,65+,C,A,131.31808442411185,C,-35.74740827349137,-105.06600254749439,126.60752908886496,C,C,59.61464233886604,52.226571824161084,C,B,D,-104.05331690118093,64.17214898150344,0
White,18-25,A,D,12.431264701908427,B,178.632936909329,-38.642299143248295,-59.25081562054627,E,B,34.26673500805347,87.77898523730076,D,A,A,35.8015760084338,-40.54646799072239,1
African American,51-65,D,C,-98.60792136250716,D,-1.2183486764264295,-30.23805997391965,-89.93728353450976,A,A,-0.024186207086412052,185.96516920996478,C,A,E,-80.3961472662806,25.92075266094921,0
Black,65+,A,D,-128.06459193097598,C,-20.270502116679097,44.280518247121556,-31.317480363523764,A,A,112.39871255771693,-106.62998958623552,A,E,B,-49.415982624607295,-53.509655218829224,0
Asian,18-25,D,A,-30.847955830230994,D,-81.95710982705961,31.8819921857844,142.91735138063086,C,D,2.8807709405406525,-17.67561074377465,B,E,D,-18.893745089191682,79.672134548159,0
Asian,36-50,C,B,-34.289949205741436,E,57.26715254146535,-19.729405852321353,-9.155040105343366,B,A,1.9303582448330099,148.60907772795738,C,D,A,-157.98077061759523,59.48345629097134,1
Black,36-50,D,B,-151.23509715494674,E,181.1621696168076,-62.64134651868063,86.89043716136605,C,C,193.392594896998,-147.72687942426973,C,E,D,72.06453974720299,-180.85119990080506,1
Asian,36-50,D,B,-63.174384002085546,A,-29.917564913580524,-26.16829137593399,-16.068777934169983,B,C,-168.7780517265514,-15.270313325990037,B,E,B,6.346779085273205,-42.47505367875553,0
White,36-50,D,A,-21.06113330168323,E,143.3218295657961,-249.90159711055648,-63.61492166642117,C,C,207.16007389846675,-74.80056925477504,E,E,B,16.72273439604267,129.59754859132863,1
White,18-25,A,A,-2.102915663392195,C,55.30565269183961,-17.21232211248219,86.821199147746,B,A,72.84659812518076,-32.533360789575596,E,D,A,17.487446281367593,146.00136256273743,1
Other,26-35,A,C,13.953913658723666,B,216.6579719863019,120.6874122636393,203.28449800731332,A,D,-4.401941122736896,-40.365999980119064,A,A,A,64.84585476365196,-13.823196970772129,1
Hispanic,65+,A,A,-50.951323922760494,B,71.84707100559605,-168.51159982420424,88.64227381493708,D,B,-58.07668530673348,73.06708482072459,B,A,A,-69.75656921176058,21.777909920811858,0
Asian,36-50,D,C,-85.86528518216909,A,2.889424371298788,42.65374017858922,-35.468958251269925,B,B,41.24853293714328,-38.08925915006574,A,A,B,127.51886540350286,181.57962694059543,1
Hispanic,65+,D,B,106.18019113973148,B,-152.1261750247832,-77.48643412754186,-205.58655302489788,A,B,-119.54534408440061,41.719570329729244,B,A,C,116.61427058034693,-22.981865535111513,0
African American,36-50,A,C,166.2902358193345,B,15.578721112968758,12.230091428005824,86.67529278885621,D,E,159.76844248549017,-180.68686031195747,C,E,D,-126.42568550514181,-39.41199579358328,0
African American,36-50,E,D,-21.214959903885205,A,108.49596995786055,-80.7920852377269,-96.34388996070041,D,C,62.23275537419604,102.53909957240728,C,B,D,-138.41245879028034,-14.512525022029315,1
Hispanic,26-35,D,E,-14.072606058166068,A,-157.31706948549146,-10.043740057335029,17.62749718314934,A,A,-220.03057423197615,-42.701474055960844,D,D,B,75.83505670132166,31.474770503943745,1
White,18-25,A,E,-146.32320073286925,D,-52.01066472955284,-36.15232123620923,-189.21903585031114,C,B,-37.182211713505396,9.900016199130448,A,B,E,152.70540741946874,-72.44944242138041,0
Other,36-50,B,D,94.65963736800333,C,-16.340329898255952,181.23850596476825,82.50349894760481,A,C,-34.45874415888565,168.4149700550735,C,D,C,130.39251365458756,-21.468838153360526,1
Other,18-25,C,C,-142.52054884250674,B,-58.11948858594855,137.99880153139304,-103.50700768979955,E,C,2.8545430287131768,-190.84499489758505,D,B,A,-52.75463709051406,134.42105634667453,1
Black,51-65,A,A,175.98969041041218,A,37.63868634391326,80.47981567587668,-0.6428580175345978,B,B,13.620853058308546,-50.02585150787603,A,E,A,-131.0436827950899,14.20159579030456,0
Black,65+,B,D,86.69564975256638,A,93.07979868345613,-138.01459703781248,87.67615781278583,C,B,55.836972456000154,204.00082994888922,A,E,D,148.61313605497597,-70.14084263034141,0
Black,18-25,C,B,111.91676934048988,D,27.259809609941488,142.10722661274698,21.48866738919607,C,A,186.69316697065034,20.389344454689418,A,E,B,-130.28786457319782,96.39459967018524,1
Hispanic,26-35,C,B,-144.64980265921676,D,113.34740637464402,-165.39942535026722,-70.6953607045578,D,B,104.89261854328242,-128.4325373969512,D,E,C,68.07334291204594,89.77175384764526,1
Hispanic,26-35,A,C,120.0117591024803,A,110.60478641505142,-232.37966394858933,-138.94096725353498,B,B,45.79864968472225,114.51912002031688,A,A,E,-18.69213245539277,162.28602584588683,1
Asian,36-50,D,E,-12.78700643763237,A,-38.87088161227146,-103.73841602844438,-44.47932025631281,D,D,-156.68759922825404,-75.81670002642676,D,C,E,51.89781923037611,-86.43875104429749,0
Hispanic,18-25,B,D,45.23751513076053,D,8.832065490579263,-135.744544298056,-51.155757816161085,A,C,9.25475262615083,119.02836303636843,A,E,B,40.92266424299545,-112.6020459464757,0
Asian,65+,B,B,-27.917238104913434,C,54.27998362304179,-10.476985239650306,-121.40420513252215,C,B,-253.69844489190476,143.4985688957645,D,C,A,-18.53834487662264,-62.91810932110229,1
Other,51-65,E,A,13.89806487317048,B,141.1848424916454,-51.61088853407018,-23.159417998029294,E,B,145.99016930021753,-181.44062468594896,D,A,D,58.489204860703715,-121.08596968358604,1
White,18-25,C,E,-62.976259578930915,B,111.73153876329249,-127.88473318660975,234.15235963994968,A,A,10.808617570258667,179.3958881171883,B,B,B,80.48195525361142,-48.38090654246173,1
Hispanic,26-35,D,D,151.1044826569807,C,-73.60826471290731,-29.972363937859463,-20.72501433252119,C,B,29.117137942339106,17.36049794006728,C,E,D,121.08596974352663,-81.10758001603725,0
Other,51-65,D,D,62.99153709994647,C,-11.55012069239685,9.01323445882258,-14.092663027622052,E,A,6.576382401455627,31.781301353929734,C,E,B,-161.17446043920256,-174.2008850365941,0
Hispanic,18-25,C,E,71.51333515661405,A,10.37400018388475,-16.719307705146274,-143.786917959921,D,D,-12.322480804987565,-111.0395701537706,E,A,B,3.005299298566305,138.43410662157777,0
Asian,65+,B,D,-65.5345728544427,A,266.3101505488057,-133.43399300056916,-15.004418543997918,E,B,-17.557167060815402,-44.450400210572695,C,B,A,-214.4551084014213,51.08647506369287,0
Hispanic,18-25,A,D,-52.31877157913859,D,-46.28198704813558,87.25251608549588,-35.68716579623239,A,C,-152.85494169738044,42.677496931915364,C,A,C,115.97611200135228,118.66712074751142,0
African American,26-35,D,D,-38.28488041376285,C,21.109426872342567,-91.23687917666025,115.67863445496826,A,B,-154.6465437466271,9.160604334854305,D,D,B,1.748225286968309,-60.44577115404067,0
Asian,18-25,D,C,-12.319031416581955,C,70.52217619822044,-194.58721743601026,-133.20843294761073,D,E,13.021639145623965,113.92677552325883,C,B,C,-58.65106105284469,-46.47159475463475,1
Black,26-35,E,B,-21.465812226782717,D,96.86630697562707,56.115184401703786,25.51096410339053,C,E,-45.58650640357789,83.51104649206081,B,C,C,21.5278882631841,-54.396083019350314,0
Hispanic,36-50,A,D,109.40878553208408,C,19.1788761914973,1.2834754742059906,-138.12308096630449,D,E,-68.64596461091705,97.5241368910565,D,A,E,-60.99534172990185,-72.99895106638503,1
Hispanic,65+,B,E,-60.18527433589661,B,48.06805138797879,73.97666326470264,-123.11243541544479,C,C,59.26470381492527,61.14613076314195,B,A,E,-176.21358703329022,33.790474776235015,0
Asian,51-65,B,A,73.83215999053736,B,-42.319669604324716,-55.55614251192185,-111.5654779845492,C,E,-101.86625962719246,-81.13884249967637,A,C,A,148.18282679170844,71.49490063478112,1
Asian,26-35,C,B,-54.866570874716245,A,14.125262925005966,-126.14032041355104,65.89976856194878,C,A,9.306297146389749,67.367007430311,A,A,A,159.9634129658662,120.73915705615454,1
White,26-35,D,B,-184.90831871939886,A,-98.28327315728853,152.23127841212468,-140.21775073223668,A,A,145.98088725893004,32.57008121427244,B,E,D,220.37315921085104,168.4946802084082,1
Other,36-50,D,A,-63.78822265401261,A,127.08373469656739,-24.525951499217562,22.139527990685114,D,A,76.5192817834679,-77.34326076167056,D,B,A,-25.372564559002864,82.98132021441114,1
White,51-65,C,B,-21.93605448140295,A,-137.18749766697766,36.418175846254066,139.66868804090225,D,B,-38.17769627645464,3.9671514113189414,B,E,C,3.767239287156314,-26.388495923385317,0
Hispanic,26-35,E,C,104.96011964263774,A,94.32413418776865,50.75170745401832,95.89111901157956,A,B,48.18665006389364,78.40171433810497,A,D,A,7.135071497966885,178.89986319039988,0
Asian,26-35,D,D,27.70759046808476,D,149.34634529123454,71.19622396265738,-131.21679711112748,B,A,-134.9627708661816,39.02997417630309,C,C,B,189.2626099931785,14.145459273597986,1
Black,26-35,E,B,-32.53636016158626,B,128.96514766074912,-102.01829308899408,-6.9099854812926615,D,A,70.23013218865736,-89.51354583120225,B,D,C,-104.54831527918475,-144.83239830006065,0
Asian,65+,D,A,-45.65932829825376,B,-210.45805062601332,33.346502372137806,-68.82802742804195,B,E,31.748973391513886,-171.6589498111949,A,E,B,105.7913985137221,-22.01934020080794,1
Other,65+,B,B,-157.72602371492346,D,98.20136098758748,127.48441516038824,67.66138827481569,A,D,-1.8115730526192277,-32.41783408742304,A,A,C,78.46947254046933,-104.97645217799109,0
Other,51-65,A,B,-72.16690909623044,A,198.59917577669754,174.6003766417396,56.80993844747665,E,C,63.285190036020346,-93.97361419200712,D,E,C,42.8441922740601,189.48666610570692,1
African American,65+,A,A,-130.1792325728751,C,-86.5058466139894,99.6095460912257,39.865539516283654,E,C,-24.41456320629008,119.09440680385566,E,A,E,-13.429850604082388,-154.71752071260136,0
Other,26-35,D,D,160.46160334936383,A,89.16627772433942,224.4694911100916,-66.6915043413464,B,C,3.521529006564562,-62.06673233575803,E,C,E,21.126955795619214,-98.89311532464993,0
Other,51-65,D,E,9.641215129773677,C,-88.06069562329616,-88.06067268765769,106.36312485989008,C,C,53.98847327627494,16.142353250868066,A,B,E,-173.88928282985364,-34.592635962559875,1
Other,18-25,D,D,182.9614374856478,D,52.265634736007684,76.4817701065937,-76.50258644545312,E,B,-42.594006503169055,62.895660976047566,A,D,D,-0.8917118899043502,-91.97923505583665,0
Asian,51-65,D,A,-191.64060076026908,B,-103.2553626799851,15.125583476005797,-80.69881213029282,A,A,49.55061624850326,14.1554771987152,C,A,A,-2.201174836409185,-51.04764413767885,1
Asian,26-35,D,B,10.029565405783575,D,197.04238854369635,33.65568301332565,107.51118998773998,E,E,69.20775039384057,29.61221565497692,B,E,E,-106.7237867777082,119.6594368480111,1
Black,36-50,E,A,80.96434526645226,A,-3.636963702065171,-55.43147491272198,-16.51344394972355,E,E,-34.57174017788145,190.92339311077492,E,C,D,-71.41033976217821,-72.94111849431168,0
Hispanic,65+,E,D,75.72997483284331,B,-45.42566429838061,-59.42300387512637,-50.30182108482083,A,D,-42.95450788650626,-100.63297104840126,B,E,D,-113.47939287891063,53.81313120859096,1
Hispanic,36-50,B,E,149.11136933768262,A,-193.01740157221127,-26.123949938374956,-118.52157827375447,B,D,-98.55622612949408,73.80691219234184,C,C,E,43.69888923135669,-6.489430652198259,1
White,26-35,E,C,-35.88126744136822,D,87.65710344035634,-92.56800309107408,-119.52926863190298,B,D,11.446404987674612,35.60336639557194,B,B,A,147.9968718274552,-55.460804239968496,1
African American,18-25,E,E,-29.99852424709517,E,-105.78746952707694,-18.840945478433664,-240.19022028407417,B,A,70.55718676196716,76.94646912160911,E,C,C,16.901249469897788,171.367000503351,1
Other,36-50,C,D,20.69420445846889,E,-21.161643911194187,-18.83694504739286,84.0749610364054,C,B,-168.24222895894528,-131.1527888838379,E,E,C,120.34129497828283,-21.674870961433896,0
Black,18-25,B,C,157.2283031824164,C,278.25769410298886,-59.63452581307792,-110.71906609362512,C,E,71.68940180755814,75.2710224702268,A,C,A,104.12640391477717,46.48926662317416,1
African American,36-50,A,E,-74.38945454029037,C,5.837044508963757,-20.349478608430022,50.3962449665721,D,C,-127.26441425983461,-12.172087735960895,D,E,D,-71.91238072633472,-34.269839082833684,1
Black,18-25,B,A,-78.16906174999947,C,-112.74814140625267,113.94533972735792,21.06744626714408,D,B,-37.03978320095054,-150.1784063505602,C,A,B,236.26645257326285,-9.786595124390292,0
Asian,51-65,D,D,126.64694031282015,A,-12.229457333440035,214.900565584158,-103.55836889412433,B,C,-21.394744308450477,40.27543016193917,E,D,A,66.28590875189178,-41.98803257660683,0
Other,65+,C,A,133.04648160659377,D,-69.03554000006578,154.11152017388096,-120.16091217711119,A,E,-11.868819961712394,111.80334156008362,C,A,B,-146.06803152151087,220.33977957038852,0
African American,51-65,A,C,-213.30415400150616,C,30.480571797153903,121.6053375252467,-7.807693322309056,B,E,-23.0029944364762,-63.74162919761947,B,C,E,187.251513306431,-114.12363951236537,0
Asian,51-65,B,B,20.328244883594273,D,-82.1445733864208,152.6588486125261,-116.22641894609067,A,E,-42.76930451555481,-3.4070334191633806,A,B,D,-3.8548464571927523,-146.56958245441604,1
African American,51-65,D,A,-107.09908159757356,A,39.27421922668442,-16.614661935576038,-52.69169609483855,D,A,43.08098347038944,-31.846291599682182,C,A,E,-122.893122940543,63.82755386504028,1
African American,65+,B,C,-73.87829232349337,C,151.3902394119711,52.48532946249219,0.28512551823565707,C,B,-43.39276178635959,67.215059142241,B,B,C,-45.608513924574815,-38.2028325526526,1
Black,18-25,A,C,44.571071831016205,D,129.6345374914054,-160.72701894504593,-241.01876465643994,A,E,-105.89732361944637,-83.60947488897284,E,A,A,-76.40320475445287,97.08746447746583,1
Other,18-25,A,A,-34.709985361429965,C,163.73044496862556,78.77841842793735,67.1291405342229,A,D,36.60337901563444,-118.7201156871865,D,E,E,11.44401924556394,152.36963201025583,0
African American,18-25,B,C,38.893332718998664,E,78.36605478370669,-57.8048526099063,-72.96989916104695,D,A,-9.848249363776226,2.095647818830254,C,A,D,260.8936064830946,-29.051584919642032,1
White,65+,B,B,-80.53240607690677,E,179.59211833517858,12.581832172903345,-71.35883051261516,D,E,74.17499167097854,89.8403542026741,B,E,E,-127.57459896905989,-32.833283361828286,0
Asian,36-50,E,C,39.408278940993895,A,3.6140995700836944,105.00657489870346,1.0158018709454308,B,D,110.94027707061875,-120.50224763998361,A,A,E,200.68900799256798,145.35156074203246,1
