ethnicity,Nationality,age_range,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
White,Germany,65+,Hindu,E,38.153710880493406,A,B,D,-65.67443606426212,B,B,40.23713529488389,E,C,1
Asian,Mexico,18-25,Hindu,D,137.3605219892817,E,C,D,-58.49363291106955,A,D,-75.12430375929117,A,A,1
Black,Germany,26-35,Other,C,49.51073919305985,B,D,A,-58.24826938128117,A,B,-11.093865966160436,C,E,0
Asian,China,51-65,None,B,134.45490639558074,D,A,C,-79.1970831491868,D,B,-75.4556137753947,C,C,0
Black,Mexico,51-65,Christian,C,4.570378352437056,E,E,D,-35.1857356826987,E,C,34.70724436183645,E,E,1
Asian,Other,51-65,Hindu,A,-40.42400291461743,D,D,A,-219.4654380128298,C,D,56.438056279128666,B,E,1
Hispanic,India,51-65,None,B,-99.04109962676976,A,E,B,40.31631692829241,D,D,11.53860692507147,A,E,1
White,Mexico,65+,Jewish,D,63.25485409003292,A,D,E,20.361455228209376,C,C,-88.94032825856881,B,B,1
Hispanic,US,36-50,Buddhist,C,27.720598088294686,B,A,C,5.5114446637577235,C,C,-117.8931219543109,D,B,0
African American,Other,18-25,Muslim,B,-4.050614709729897,D,A,C,-120.24404404323623,E,B,91.68078877736878,B,A,0
African American,Mexico,65+,Jewish,C,71.93236207180263,E,D,E,-37.36988261669435,C,B,43.26261337990934,A,C,0
White,China,65+,Muslim,C,-122.80663624046488,C,A,D,-72.77845814277096,D,D,-60.15726980283226,E,D,0
White,Mexico,65+,Hindu,A,51.226546970141186,E,D,A,48.788523628288566,C,D,-68.26296451222267,D,A,0
Black,Mexico,26-35,Other,E,-142.78131731526605,C,E,B,-38.637236961475814,C,C,-6.949579733708612,D,E,1
Hispanic,Mexico,65+,None,B,-47.12907576770113,C,B,E,-158.65772715043823,E,B,23.87236693764533,C,A,1
Asian,China,18-25,Muslim,C,45.59227090045112,D,E,A,53.3017828211246,C,A,138.80342771193304,D,B,1
African American,Other,18-25,Hindu,A,-77.11789517584279,D,B,D,-18.047862365866948,E,C,-109.1038573030751,A,A,1
Hispanic,UK,51-65,Other,D,18.644136657804683,E,C,E,-71.56633839478907,B,D,-45.46754124857497,B,C,0
Black,China,26-35,None,A,43.50079822594133,E,B,C,16.976472958124504,C,B,-15.883383427742334,B,C,1
Hispanic,China,18-25,None,B,108.42344453311141,A,A,B,41.985831792867664,A,A,-17.441862325248103,D,A,0
African American,US,36-50,Hindu,D,11.797109037952627,B,D,C,-105.4966220440236,E,B,-65.58778494460927,A,B,0
Hispanic,China,26-35,None,E,24.94589101583141,A,B,E,62.090873495975586,B,A,9.156778828590987,B,E,0
Hispanic,Germany,18-25,Christian,B,-131.95796885987784,B,D,D,-27.831629992634614,E,A,-111.32852880640338,B,E,0
Other,UK,18-25,None,C,33.346728639998474,E,C,E,-38.87671945005317,C,E,107.46970108796094,A,E,0
Hispanic,Other,65+,Muslim,B,119.16004846290231,D,C,E,-56.317454647301666,A,E,32.027242091715436,C,E,1
African American,Mexico,26-35,None,D,-101.02119055637544,B,D,B,150.643367711704,D,D,-162.9137521981732,C,E,0
Asian,UK,26-35,Buddhist,E,-131.4664622145271,B,D,D,-41.74987942582535,A,D,21.82975513884902,D,A,0
Other,Mexico,18-25,Other,A,1.0476499431584125,D,D,A,117.5187582374203,A,C,-73.58411824908315,D,D,1
Hispanic,UK,26-35,Other,D,-51.21039714312692,A,A,B,-51.80546982854298,D,D,-62.95310427972528,B,B,0
Other,UK,65+,Hindu,A,-7.708410401000412,C,B,D,29.148282837830173,C,D,-133.13495507000408,B,B,0
Black,Other,26-35,Buddhist,C,-5.373765268678052,D,C,D,7.805600329901928,A,C,83.05561530512844,A,A,1
Hispanic,Mexico,36-50,Christian,E,18.930020433938083,B,E,D,145.16609730277347,A,E,-101.31962805772328,A,A,1
Other,China,65+,None,E,83.0787659382074,D,B,A,-5.68612573878882,E,B,60.54005992408113,B,C,1
Hispanic,US,65+,Jewish,A,49.425695416887145,D,E,A,141.9030363568055,E,C,-36.395173310303505,C,E,1
Black,Germany,18-25,Other,C,176.9163850792007,E,C,A,296.4334068943343,D,D,-130.48387273252663,D,E,1
Other,UK,51-65,Buddhist,C,82.51256684909131,A,C,C,-63.8413393047643,A,A,-130.02136931672334,C,A,1
Hispanic,Mexico,18-25,Christian,E,-7.637386566646352,B,B,B,118.00148002174578,C,C,53.257284895942135,B,A,0
Asian,Brazil,26-35,Christian,B,85.05767213567026,B,B,A,182.47949289988756,B,C,-155.77364954442174,C,D,1
White,Germany,36-50,None,D,-59.31136668252021,E,B,E,-76.54732600523644,C,D,-31.295771604228957,D,B,0
African American,Germany,65+,None,A,36.9207469723707,C,C,E,-79.37301790275704,E,D,-157.7857060578333,A,B,0
Other,Brazil,36-50,Other,E,111.58918527712807,E,B,C,-4.207621474909941,E,B,-23.36086216344891,D,E,1
White,US,26-35,None,C,-208.87482889416597,D,C,A,56.10714055735745,E,A,84.44203178240178,A,D,1
White,Brazil,18-25,Buddhist,A,-45.66444598048495,D,C,B,-52.21737694331778,E,A,-56.790354770724086,B,D,1
Black,China,65+,Hindu,A,-82.16720044761519,B,E,C,28.88186897200027,E,E,-35.232455463411775,B,B,1
Other,India,26-35,None,E,13.695299212459602,A,B,C,132.1371864046406,A,B,57.2814681278522,B,B,0
Other,US,51-65,Muslim,C,-31.817448956215017,A,D,B,-125.58104296150047,B,D,42.030166190462374,B,B,0
Hispanic,Other,51-65,Hindu,A,64.41207047478179,D,D,E,-172.56300144407572,A,B,-45.31171586583846,E,B,1
Asian,China,36-50,Jewish,A,25.470350053294094,B,C,A,-107.79603250162877,A,B,-35.97771148569204,B,A,0
Black,UK,26-35,Other,D,-47.634862142032354,D,D,E,-75.6614110569277,A,D,45.578072242654756,C,E,0
Asian,US,36-50,Christian,B,-112.3560907035708,C,E,A,-46.5493431758728,A,A,-17.67959047608306,C,C,0
Hispanic,Other,65+,Other,C,36.7344990688665,D,C,E,-20.11203861893973,C,B,30.061115499935713,D,A,0
African American,UK,26-35,Jewish,B,3.581354807426698,E,D,A,237.08745660623367,B,E,-8.469705552061168,D,E,1
Other,UK,51-65,Jewish,D,38.94208416191395,A,E,D,-63.80318225954483,B,C,-47.56572151253478,E,B,1
White,Mexico,18-25,Muslim,A,-32.71524362584288,B,A,E,210.00154670434205,D,B,-10.420805331652062,C,D,1
Other,Germany,36-50,Hindu,D,-84.45758792020067,C,A,E,11.423741425236791,A,B,20.943643391364457,A,B,0
White,China,51-65,Other,E,38.846830570280986,D,D,D,12.764330047844322,A,A,11.531110815751383,C,A,0
White,Germany,26-35,Christian,A,46.28023660809581,E,C,D,-123.295965708483,A,E,-103.31472634046128,A,A,1
Other,US,65+,Other,B,13.106146874744814,A,C,D,17.705566423255103,C,A,115.64448864656838,A,B,0
Asian,UK,51-65,Christian,E,126.29031969551983,C,B,E,-39.52607958016296,C,B,-79.17706160801647,E,D,0
White,India,65+,Hindu,D,66.40439868846332,C,A,A,-15.10918023724609,D,B,-17.793872385463676,D,B,0
Black,US,65+,Hindu,B,-62.37142537287848,A,D,E,60.260843971569436,A,B,-16.657557295643173,D,A,1
Black,China,36-50,Hindu,A,180.49245719919915,A,E,B,169.27579186654182,B,E,-119.19381726311936,B,C,1
Black,US,51-65,Christian,D,-100.1552389164823,B,C,B,65.11294359559645,B,B,23.049693961633192,C,C,1
White,Other,36-50,None,A,130.29319068647834,A,C,C,14.796432016633556,B,C,-80.70522192300797,C,A,1
Hispanic,UK,18-25,Christian,E,41.27447524503718,D,C,B,-8.055285015715297,C,E,33.60238635516657,C,B,1
White,India,18-25,Jewish,A,145.1147482866412,C,B,E,-45.7284022103028,B,A,-156.49044390572064,C,C,0
Asian,Germany,36-50,Buddhist,D,-264.96401203451205,E,C,D,-44.60319482030348,A,C,-40.024752059262205,A,A,1
White,Mexico,65+,Jewish,D,-89.80668640004417,E,C,C,7.477713066788791,D,D,90.67453890633507,E,B,1
African American,US,65+,Buddhist,E,145.31759110805262,D,B,D,25.500191175391183,C,B,-52.5944399504237,E,C,0
Other,China,65+,Jewish,B,-113.61678945649116,B,B,A,39.90109402766708,D,E,82.09459135053065,A,A,0
White,Other,26-35,Hindu,D,193.38632958874453,B,C,D,93.75969661094423,E,A,-171.41654994832663,E,D,1
Other,Mexico,26-35,Christian,E,-77.25975556195655,C,A,A,-124.20024802414389,D,C,47.199776640907274,B,C,0
White,Brazil,65+,Hindu,A,-162.28861503604827,B,C,C,-137.435151434571,D,C,-3.9292924125502044,C,A,1
African American,Other,18-25,Christian,E,-144.30547912333907,C,B,B,-80.23779172516625,B,D,173.0069173860041,E,A,1
Other,India,51-65,Muslim,C,56.038593441114145,A,C,D,81.98909454612404,B,A,-20.95888696304562,B,D,0
Asian,Mexico,26-35,Hindu,E,113.60658797237801,A,D,C,-78.9074358209134,C,D,67.55535574299039,B,E,1
African American,US,65+,Christian,B,-249.51026083675401,C,B,D,-39.89604314995022,B,D,134.56532782052187,D,A,1
Black,UK,51-65,Jewish,C,-89.1559340057326,A,E,D,67.00381818220845,E,B,61.133919320938446,A,C,0
White,India,18-25,Jewish,B,46.998811771696616,D,A,E,4.635776318402314,B,C,-79.89147027039901,C,D,0
Hispanic,India,51-65,None,C,78.57157351989629,C,B,B,157.44617637022435,C,B,-83.10381919471834,A,E,1
Black,Brazil,51-65,Christian,E,-92.7064993800389,E,E,D,175.58410494990952,D,D,118.84492326677916,D,D,0
Asian,Mexico,18-25,Other,D,-93.13444523861735,A,E,E,112.23444953121806,C,C,-79.00671660445497,A,D,0
Hispanic,Mexico,51-65,None,D,12.399970079986772,B,C,B,-13.67868403989796,A,D,73.36833302174,D,B,0
Black,Mexico,18-25,Buddhist,A,20.176649502625192,D,C,A,95.29703109753156,B,C,-145.28822752855652,D,C,0
Black,US,26-35,Muslim,D,-189.0498708595223,E,E,B,120.1655776316084,A,B,-47.28128860505835,B,D,0
Hispanic,Brazil,51-65,Hindu,B,-19.558652839621267,C,B,D,-104.12979866243796,C,D,15.780668864240125,C,A,1
White,Other,51-65,Other,A,32.59852739779519,B,B,A,-26.215176115390797,E,C,-251.95141751548275,B,A,1
Asian,Mexico,51-65,None,C,-121.4965841278258,A,C,A,-27.995771392948214,B,D,-18.51203851811591,D,A,1
Other,Mexico,26-35,Other,C,-144.00451349889042,A,D,A,101.80286492777284,D,A,-226.68678497621696,A,C,0
Asian,UK,65+,Other,D,-72.01742566635507,B,B,B,39.78113088466665,D,E,107.79419033748448,C,C,0
Other,Germany,18-25,Jewish,A,-127.38182333879979,D,A,A,-119.23346681925236,A,C,92.3718750682449,D,B,0
African American,US,65+,None,D,119.988765010738,A,D,B,192.03267302441026,E,C,-80.66288940207667,D,A,0
Black,China,36-50,Buddhist,A,34.86452653696933,C,C,D,175.94136028075212,B,B,24.01195044892089,C,C,0
Hispanic,Germany,36-50,Other,A,-16.85855707026602,E,D,B,31.505255196778915,B,B,-97.12328702232205,E,B,0
Hispanic,US,65+,Other,E,-49.659792639195175,E,B,E,-149.63869968714184,A,B,-75.85476617530388,E,C,1
Black,Germany,51-65,Hindu,C,105.55174969660881,B,A,E,73.92613985872968,C,C,-16.713386207241538,B,C,0
Asian,UK,51-65,Hindu,B,-83.30820301967488,E,B,C,51.066744454348026,E,E,-62.23040121955283,B,D,0
Hispanic,China,18-25,Christian,E,20.703610242231036,C,D,A,20.650404583047834,C,A,115.23372535881428,A,C,0
Asian,Mexico,51-65,Hindu,D,-113.451754829649,D,D,E,17.937615718090306,C,C,-58.29913127694481,B,A,1
Asian,Germany,26-35,Buddhist,B,-23.923010791382925,A,A,B,63.51987925675209,E,D,153.8914570647116,B,B,1
Black,US,36-50,Jewish,D,-19.09164396196721,C,E,C,63.71482434148148,A,B,-83.12350125407988,E,D,0
Hispanic,Other,26-35,None,C,-37.99682291134762,A,D,E,143.8929894169691,E,A,43.25125466268327,E,D,0
African American,Germany,36-50,Christian,E,79.74856037322756,D,B,E,-2.9936548095796987,C,E,96.98820121648691,D,B,1
Asian,US,36-50,Jewish,E,-94.98991588714536,C,B,D,-78.27817308489344,D,C,-14.326715240449525,A,C,1
Other,Mexico,36-50,Buddhist,E,70.43056744121486,E,A,E,-134.05686923717963,A,B,-46.46308168487662,A,D,1
Other,UK,51-65,Hindu,B,-119.26606893317222,A,D,D,51.63059674205315,C,A,16.136189938326133,B,E,0
White,China,26-35,Christian,C,50.708652474046964,C,A,D,80.62559463021867,D,C,10.202426688669558,A,C,1
Hispanic,India,18-25,None,D,147.26418389900442,E,C,D,129.94058941701095,C,D,-116.1071095981521,A,C,0
African American,Germany,65+,Other,A,26.095912878073634,C,E,C,142.5259340607795,D,C,204.36826724009686,C,A,0
White,Germany,65+,Buddhist,E,99.59602548769618,D,A,A,6.4359504245644645,C,C,-110.6058809385107,D,B,1
Asian,Brazil,26-35,Christian,D,49.114364426121874,B,D,C,68.85989474169088,B,B,102.21620176256761,B,A,1
Black,Germany,65+,Jewish,C,-134.08830411126195,A,D,C,-143.42913524462304,C,B,67.29391579474586,B,B,0
Asian,Germany,18-25,Hindu,C,-69.65214679281867,D,D,D,15.879608598546568,A,D,-7.886304498522224,B,C,1
Asian,Other,36-50,Christian,C,-117.56931300237454,A,E,B,56.84306190223505,C,E,-83.35820982901461,E,E,1
Black,India,51-65,Jewish,E,-90.10469081455751,E,D,E,-84.78938838773622,C,A,206.36449976530358,D,D,0
Other,Germany,18-25,Buddhist,A,129.56521743469776,B,E,A,-32.46848659933142,A,B,156.06578204576144,B,E,0
African American,Brazil,18-25,Christian,E,59.05167322257989,D,D,E,14.133536211651487,D,D,-30.824568552686465,E,C,0
Black,Mexico,51-65,Hindu,D,-21.418854961055743,A,D,A,39.842512847512,C,E,-2.3788161407343136,C,A,1
African American,Other,65+,Christian,B,-1.967417684570381,E,A,D,-274.2654544581706,D,A,-68.12373769861166,E,D,0
African American,India,51-65,Buddhist,B,-37.59837187846288,B,E,A,-56.64354737543432,D,E,79.48559787238983,D,C,0
Other,US,51-65,Jewish,D,-193.89931415917206,C,C,B,114.00070763585263,D,A,103.25447143099203,D,E,0
African American,Mexico,26-35,Jewish,D,222.9124405220748,C,B,D,-6.44990331625478,C,A,-3.1289191086478976,D,B,1
Black,Other,26-35,Muslim,B,142.0352654353631,A,D,C,5.9655960323929405,E,B,-43.00436141955844,C,C,1
White,China,65+,Hindu,E,102.5345214528543,E,C,B,58.2376323044331,D,D,-138.45136012246329,D,B,1
African American,Brazil,51-65,Buddhist,A,21.457980817008178,A,E,B,-113.81351939116311,C,C,-48.13949243008565,E,D,1
White,Mexico,65+,Christian,C,-225.41086468364554,B,B,B,-25.621434896618307,A,C,-283.03577300789345,E,D,1
Hispanic,Germany,36-50,Muslim,D,56.30073710624085,D,E,B,-200.22531545231615,D,C,-79.03436632321814,A,D,1
Asian,Germany,26-35,Christian,B,-110.3187390910628,E,C,C,68.90506358592327,B,B,114.21853644196607,B,A,1
White,Germany,18-25,Other,B,183.8916845705692,C,D,E,-35.95309160977428,D,D,-150.87969869670383,D,D,1
Other,UK,36-50,Hindu,D,-41.85682323426964,C,E,A,17.488797489045606,D,B,-28.541864158610153,E,B,0
African American,Germany,36-50,None,A,75.39101129514822,C,A,D,33.290316560359905,E,D,-21.13525843606081,E,A,1
Asian,Brazil,51-65,Other,C,-82.21844102059829,E,D,C,195.51384468083285,B,C,-137.5883814417101,E,C,1
Hispanic,India,65+,Jewish,A,-3.909036638308287,C,C,A,250.58209324737746,A,B,-117.03378429894045,A,B,1
African American,India,51-65,Hindu,D,-20.778889757418376,C,C,B,-286.7956538002668,B,A,74.04542794120565,A,A,0
Other,Mexico,26-35,Other,C,60.53425323908633,C,A,E,-19.19769960604424,C,D,-182.26294339287372,C,C,0
White,Brazil,26-35,Hindu,C,91.81968806623352,A,D,E,-1.8107086550161473,E,C,-120.09194356415122,B,C,1
White,Mexico,51-65,Other,A,-41.1432910240243,D,B,E,-80.2191521582063,C,B,63.06528127962366,E,D,0
White,China,18-25,None,A,105.12306774930013,B,D,D,-112.00643204176303,E,E,-45.06156526195312,B,B,1
White,China,65+,Muslim,A,4.878006075560203,D,D,B,-10.72310963398325,C,C,-97.5667269307472,A,E,0
White,Germany,51-65,Other,D,-151.80971579691308,D,B,A,-97.08973895344405,D,A,-155.44997582194034,A,C,0
Hispanic,US,65+,Muslim,A,46.42263668458781,B,C,B,-177.90035912692227,B,D,-7.856534057025484,E,B,0
Other,Brazil,51-65,None,A,-71.17841522083071,C,C,A,20.056673814558472,B,C,172.78472343799743,B,A,1
Other,Other,65+,Hindu,C,-63.802162085174494,D,E,D,35.12010862939706,B,B,72.5452778767516,E,E,1
Asian,Germany,26-35,Hindu,D,-24.468517338924755,E,B,E,-93.8253697626264,D,A,160.40301140015237,C,D,1
White,Other,51-65,Christian,E,101.05523881806093,D,C,E,-36.65277802357077,E,B,-95.31507172961446,B,D,0
Other,India,51-65,None,E,-12.573652084880996,B,C,A,-26.26666064839321,A,E,-84.41785600190873,C,D,1
Asian,India,51-65,Muslim,A,-62.50786038961679,E,D,A,117.36451295142025,B,B,20.70667229455993,E,D,1
Black,Other,65+,Christian,D,-51.445430901969004,B,C,C,-261.65368625663933,D,B,-25.58829943899209,C,A,1
African American,Germany,26-35,Christian,D,-163.27690487221625,E,C,D,24.715404136176474,D,E,-5.636088880349355,A,D,0
African American,UK,51-65,Jewish,B,-85.59180918378489,E,B,C,-57.30829239016426,D,A,-93.93197180238523,D,A,0
White,UK,65+,Buddhist,C,99.94593262484521,A,B,A,275.3894279769131,A,A,9.87127290191748,E,D,0
Other,Mexico,18-25,Muslim,D,44.97371268942133,B,B,A,-45.29246836351827,B,C,121.45727211534746,C,A,1
Black,India,36-50,Buddhist,B,39.385934668565866,E,A,B,-50.436614658680625,B,B,-141.8314102452628,B,C,0
African American,Germany,36-50,Hindu,A,-104.15896726323481,C,B,A,27.44079401144852,E,B,121.63439694827593,E,D,0
White,US,65+,None,A,127.56418409116179,C,A,A,74.87638613668194,C,A,74.84121242707019,C,D,1
Asian,US,51-65,Muslim,B,69.51431927997774,A,C,A,72.21129525668206,B,A,-135.79958293374693,B,C,1
White,China,36-50,Jewish,E,36.07133408174982,E,B,B,86.09439667681727,D,B,-86.46815193837905,A,D,0
White,China,65+,Christian,C,-170.05168297189562,E,A,D,30.53126880901879,D,B,13.875826195245471,B,B,1
Asian,China,51-65,Jewish,E,-49.12901939544271,C,D,A,1.91743668196096,B,C,10.726948076192185,B,E,1
Asian,US,65+,None,A,-32.328529544279355,C,B,A,182.52570718708725,D,B,85.35340270925686,A,A,1
Black,US,36-50,Hindu,E,75.78307128321954,B,B,C,-4.3421572809707,C,C,39.8951118784286,C,D,1
Asian,Mexico,18-25,Jewish,B,-123.92647128522765,B,C,C,19.529373995695448,D,E,-62.54189803105913,C,E,0
African American,Germany,26-35,Jewish,D,261.7828034534311,A,D,D,-15.995612319256589,C,B,79.03065170311939,C,A,0
Other,US,26-35,Hindu,B,-65.65680766484124,A,A,A,108.74443096780789,D,C,-24.863635127597007,B,A,0
Hispanic,Brazil,65+,Hindu,B,-214.22127969934922,B,C,B,67.1563188832617,D,C,-30.97400420930591,A,B,0
Black,China,26-35,Jewish,E,-2.74523293310163,A,B,D,-96.2820181237938,E,D,-48.26379129380293,A,E,1
Asian,US,36-50,Christian,C,81.69051254329507,C,D,C,-75.67011044155154,C,C,-96.29455776860351,A,D,0
Black,Brazil,51-65,Jewish,A,-29.24056332457438,C,A,A,-86.10407652340383,C,E,48.02879538205666,C,C,1
African American,UK,51-65,Jewish,E,-134.10395829030077,D,C,D,-158.43645156691764,E,D,-21.37863973376711,D,A,1
Black,US,65+,None,C,-47.111141057779534,E,D,D,-15.527647711993767,E,A,-202.36993828384874,A,A,0
Black,US,18-25,Hindu,A,-128.86872324543916,C,A,B,-93.17901901365154,E,C,42.515954608338866,C,A,0
Asian,Other,65+,Muslim,A,-82.82968522707898,D,D,D,1.9600764368159798,A,C,147.94060770529418,E,E,1
Hispanic,Brazil,51-65,Buddhist,B,99.05187811907172,A,D,A,-50.2488904481086,C,D,-87.08381509002108,E,A,0
White,Brazil,51-65,Hindu,E,-22.670475755064214,E,A,E,69.73752625541209,E,E,-51.507028868066214,B,B,0
Hispanic,Brazil,26-35,Jewish,B,-53.3895531879439,B,C,B,53.373547539122455,D,C,17.189454991352164,C,B,0
Black,Germany,26-35,Hindu,E,-10.22780212801045,E,B,E,22.800505336774194,A,D,47.3587490227665,C,B,0
White,UK,51-65,Other,A,-54.03054133099051,D,A,D,24.27828488578385,A,B,28.943793487551417,E,D,1
Hispanic,Other,65+,Other,E,-91.74236891485799,B,B,B,-140.73836749147762,C,C,-148.2241403015206,A,D,1
Black,Germany,51-65,Other,B,-41.075852146462736,C,B,E,-20.123756893623046,A,C,45.785349080773074,E,C,0
Asian,Other,26-35,Muslim,A,52.45055832216378,A,B,E,-98.4189687340288,E,B,149.9252342416726,E,D,0
African American,Other,18-25,Jewish,E,10.601750259528368,D,E,E,142.88842372360116,A,A,-119.66539813926313,A,D,0
Black,Brazil,36-50,Hindu,C,-5.5327666052593765,A,E,E,-62.475714841855456,A,D,96.50735469464426,A,B,0
Hispanic,Germany,18-25,Muslim,E,-54.235458542407166,C,D,E,164.0890791722038,B,B,-73.02489136827923,C,B,0
White,India,51-65,Jewish,D,36.60516896119403,C,D,D,-177.11971167712872,E,A,36.13225608613118,D,E,0
Hispanic,Other,26-35,Hindu,C,-15.918750636977382,E,B,C,83.71986754668094,E,D,-67.98940164421373,A,C,1
Black,Brazil,26-35,Other,B,-78.6521093213236,C,E,C,-111.22101756279213,D,D,-15.60364923928337,B,E,0
Hispanic,China,65+,Jewish,A,12.256472672295407,E,B,E,-110.43446541458258,E,D,-15.558831500446505,B,D,0
White,Mexico,18-25,Other,D,19.374463267229146,E,E,D,-13.82492097828037,E,A,94.48803651774244,A,A,1
Asian,Germany,18-25,Muslim,E,14.114343695435727,B,D,D,-6.182858938776028,B,E,-67.08794706710744,B,E,1
Asian,Mexico,26-35,None,C,8.35132497404537,A,D,D,-3.9946505879244136,C,C,66.60395073876087,C,B,0
African American,UK,18-25,Muslim,D,82.59308000532758,D,C,D,-96.75271691335738,E,D,-97.5380217561863,C,B,0
Asian,Other,51-65,Buddhist,C,38.588791982188766,B,D,B,-186.61867704477177,E,B,88.31554786575433,A,D,0
Hispanic,Mexico,51-65,Buddhist,C,-86.95577424455419,D,D,E,-68.34234288082519,E,D,103.62602787348352,D,C,1
Asian,Germany,51-65,Buddhist,C,-49.18019229458191,D,C,C,-63.89560172230892,A,C,106.74666402717234,C,B,0
Black,Other,51-65,Jewish,E,-66.36867851892633,A,D,E,-46.693113145003835,D,A,147.39216295762483,C,D,1
White,Other,51-65,Other,D,16.373471926718892,D,D,C,-37.55358131444781,D,E,170.03740246197026,A,D,1
Asian,Brazil,65+,Other,C,9.425908402132627,D,D,E,-50.545145470802446,D,D,174.8447572831433,C,B,0
Other,Brazil,26-35,None,E,-64.39626196655914,C,A,A,39.96237097111075,B,D,68.77924360201885,C,E,1
Asian,UK,18-25,None,B,-37.895857672762695,A,B,D,16.596600985772223,D,E,-137.50981358613683,D,D,1
Asian,Germany,18-25,Christian,C,-44.68053011884491,B,B,E,213.05468645623682,D,A,-91.34301092905119,B,D,1
Hispanic,India,51-65,Buddhist,A,38.52872026812401,E,A,A,-120.50434760010621,E,C,177.31391565900745,A,A,0
Black,Mexico,18-25,Buddhist,E,-13.426769085261789,C,D,B,-107.25093538793324,C,D,-179.6138208471494,D,D,0
Hispanic,US,36-50,Buddhist,D,261.98644708595185,B,C,C,30.681393604371433,D,E,-86.79576447444572,C,C,1
Other,Other,51-65,Other,B,-34.7581749496435,C,C,B,-57.891089969008114,C,D,59.61141972101728,A,B,0
White,Brazil,65+,Hindu,C,93.01074062474264,C,B,C,42.279023769000304,B,C,23.05068546478814,D,C,1
Other,Other,26-35,Christian,D,119.58331875146433,A,A,D,70.16573397025773,A,D,-3.185257142081324,E,B,0
Asian,Germany,26-35,Hindu,E,107.86450819109335,C,D,B,42.41167236003191,C,C,24.515852831120004,C,B,1
