faith,Veteran,married,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Muslim,Non-Veteran,Divorced,M,D,14.653414629660222,E,D,B,E,C,78.72527206084874,7.921979627581169,E,C,139.99474361531173,1
Other,Veteran,Single,M,E,-7.806923100888956,B,C,D,E,A,33.13770919574575,11.908707899701565,A,B,97.35196556215892,1
Christian,Non-Veteran,Divorced,M,E,-87.19225508008219,D,E,C,A,B,-28.619809174155776,-38.77001670358254,E,E,-38.1938834205577,1
Buddhist,No,Married,M,A,-30.256847043775203,D,A,D,E,A,-132.4341568602976,0.25167302271012654,B,D,-39.0539194634797,0
Hindu,No,Single,F,B,-120.46392784675439,B,C,C,C,B,40.99529626598631,-49.39711847557312,A,C,-63.41203318458831,0
Christian,No,Widowed,M,B,-131.32429917237224,D,B,B,A,C,-52.69200019761564,33.64125003983705,E,B,78.27354504611563,1
Hindu,Non-Veteran,Widowed,Other,D,184.77537826578975,C,D,C,D,C,-33.388550029244726,34.71717245131988,A,B,29.998086967092185,1
Hindu,Yes,Divorced,F,D,-112.57465617862124,E,B,C,C,C,125.23445530322054,41.46914147216721,C,E,-65.50678859895156,1
Other,Veteran,Single,Non-binary,A,-217.68636435651283,D,A,D,E,C,27.652391947924563,-68.17231245502437,E,E,-261.73590382906775,1
Hindu,Non-Veteran,Widowed,Non-binary,C,-3.1056403196533635,E,E,B,D,C,247.66260598042336,-18.74762455035024,D,B,25.059807309370008,1
Muslim,No,Widowed,Male,A,153.26738091815588,E,E,D,B,D,-51.34490354659979,-94.85626354094944,C,B,170.52961255201464,0
Other,Veteran,Single,Other,E,-146.5285015651488,C,E,D,E,A,-32.40134949159129,148.31443476762897,E,C,-52.38031666868456,1
Other,Yes,Divorced,M,D,-13.972494826527502,B,D,D,C,D,-88.28756574096944,41.54443362098473,E,B,18.178298587392014,0
None,Veteran,Widowed,Non-binary,A,2.9291023528144273,C,A,C,E,A,50.522350050412946,-24.816377083584737,C,D,7.110275599683387,1
Jewish,Non-Veteran,Married,Male,B,-190.5183089162726,B,A,C,D,C,29.35227760976295,-111.92748021384729,E,B,42.64303173690169,1
Muslim,Yes,Widowed,Non-binary,E,49.90299461418625,C,A,D,A,D,9.35197191041684,-6.7777645302635205,A,C,58.29217312835298,0
Christian,Non-Veteran,Single,Male,D,22.93456705959343,E,D,D,B,A,133.67225652116318,-31.266014528826574,B,B,-33.5741563206481,0
Hindu,Veteran,Widowed,Non-binary,D,-35.24430346138155,B,D,C,E,B,199.53992845277185,165.72096983916634,E,A,93.53423490088456,0
Jewish,Yes,Divorced,Female,D,112.5363281754844,D,B,D,B,C,56.96651349558931,-76.69247450750754,C,E,49.44983693814441,1
Jewish,Yes,Divorced,Non-binary,C,72.60825043291845,B,E,E,B,D,-30.176519852673195,-123.58175942978235,A,D,117.00890493509041,0
Other,No,Widowed,Female,C,86.49238631748216,E,E,B,D,D,47.414855512929584,27.5482685847612,B,D,-95.05464504319968,1
Hindu,Non-Veteran,Married,F,C,-57.06966546308217,A,D,D,D,E,95.89483337134645,77.40320075729016,C,D,82.85958091983608,0
Hindu,Non-Veteran,Widowed,Male,D,83.9017832946743,A,C,E,E,E,143.83449358120802,-43.873727540140464,D,B,-11.952874782825202,0
Buddhist,Veteran,Single,M,A,-45.62956654419299,D,D,B,D,B,-190.50887934664067,-28.002138609645804,A,C,-44.28947275764784,0
None,Non-Veteran,Widowed,Other,C,93.51482267877626,D,B,D,A,E,119.3273519504342,-44.5026867814459,D,D,80.89476610814674,1
Jewish,Non-Veteran,Single,F,A,205.06748430089368,C,C,A,A,A,-42.47700615948657,-117.58448658783416,A,D,13.905968129395532,1
Buddhist,No,Widowed,Female,E,38.2211427860539,D,B,B,E,E,-1.5461485435115507,-70.65408679329974,D,A,38.1730184974848,1
Buddhist,Veteran,Widowed,F,D,-89.26017217156189,A,C,E,D,C,-147.48809539447092,-61.04310496679391,A,D,114.45870887270932,1
Other,Veteran,Divorced,Male,B,110.10943018001127,C,C,B,D,D,-77.87359381578929,26.65070837320027,A,D,0.47271249031436824,1
Buddhist,No,Widowed,Other,E,-80.55119340134486,B,C,C,D,E,-62.989485677414066,10.98163114721148,B,B,-211.17001057925035,0
Buddhist,Yes,Divorced,F,E,31.906456149089212,D,B,C,C,A,7.461667731491817,-115.21956996850287,B,B,57.149718321762876,0
Muslim,Veteran,Single,Male,B,143.89316774059827,B,A,B,E,D,50.80061667340705,48.034280771002365,E,A,-94.58704515921032,0
Muslim,Yes,Widowed,Non-binary,C,204.69977159952956,A,A,B,D,D,-21.27902019389231,-164.52172915918882,E,A,144.69147802616575,1
Other,No,Single,Male,E,65.64618655061058,D,C,E,E,D,-74.63038915766383,20.68871925102855,B,D,118.61331767350723,0
Hindu,No,Married,F,A,-60.89225941845666,B,E,B,C,A,235.39880667560777,136.37580127984887,A,E,13.928746007274922,0
Christian,Veteran,Divorced,F,C,-63.62254034149141,D,A,E,D,B,-14.587142025181821,3.1554155904773515,E,A,-125.30728251650254,0
None,No,Married,F,B,-15.220345584509081,A,E,E,B,B,-142.6509777707573,-38.102005951980644,C,E,-60.31993820475734,1
Jewish,Veteran,Married,Male,D,22.414491285180375,D,A,D,E,C,-157.67377481302165,-148.03011016498886,D,E,-92.87055857804502,1
Christian,Yes,Divorced,Female,D,-41.61062978930599,B,A,A,B,E,135.33065086025118,-52.876633486064115,C,D,-188.61856321975458,1
Other,No,Divorced,F,E,-62.274744643451726,D,A,E,E,B,-2.1608110582044078,53.319386112598956,E,A,64.96400939917312,0
Muslim,No,Married,Female,A,295.58896187998903,A,C,A,B,B,30.954841895104973,-142.8252754555489,B,E,-21.163318333007076,0
Muslim,Yes,Single,Other,A,10.092232113763302,E,E,B,E,C,205.81086809547435,-3.263672242316531,D,B,-16.07411144719769,1
Jewish,Yes,Widowed,Non-binary,C,-5.976401785546783,D,D,B,A,B,142.88506177877224,38.651477360504266,A,E,-34.98147289100238,1
Hindu,No,Widowed,Other,D,-136.32671063910212,E,E,B,C,E,4.473168784010224,-91.30749572446373,B,D,-80.28603804983648,1
Muslim,Yes,Widowed,Male,E,-20.376718845653034,B,C,D,E,B,-28.974458924705772,-47.557877631282444,D,A,-134.20942066046103,1
Jewish,Yes,Single,M,B,12.08406740852212,A,A,D,D,D,-2.6882019898405702,-153.69705712272338,E,D,114.87937093599523,0
Christian,Non-Veteran,Married,F,C,47.08921512125426,E,C,C,E,D,162.54259046623633,-0.9887450869939595,A,E,-58.23908779830037,0
None,No,Widowed,Other,E,141.95802302777957,B,B,C,A,A,27.54794911034397,139.93936615624273,C,A,-73.82892356544893,1
None,Non-Veteran,Divorced,Non-binary,D,-106.04375830780053,D,E,B,A,C,66.30683879003016,-69.98951414500222,B,A,125.75526984921362,1
None,No,Married,F,C,-116.04517175694569,B,D,A,B,C,-64.42608521703599,135.06236837661555,A,E,22.858880346274564,0
Other,Non-Veteran,Single,Female,A,121.81504804193789,A,E,A,B,C,221.79610832666268,55.74106297171766,E,B,-154.04347224889477,1
Hindu,Veteran,Widowed,F,B,-19.751917259984676,E,A,C,C,B,-39.53790932165936,26.020144909807136,A,C,-10.377640480021052,1
None,No,Married,F,C,-105.26696095005275,D,A,A,A,A,-35.13674092180701,-61.639881082764916,A,C,35.574388900398006,1
Other,No,Widowed,Non-binary,A,-75.71535003525915,E,D,E,B,A,34.294820447178836,100.20474022941166,B,D,105.69614334233503,1
Christian,Non-Veteran,Single,Female,C,129.72169510570856,D,C,B,D,E,21.062363260235674,71.09655339278163,E,D,166.19917425496143,0
Buddhist,No,Widowed,Other,B,-116.82327137000546,B,A,B,E,A,6.252067106610756,6.723379831204854,C,E,-25.547488495020055,1
Christian,Veteran,Divorced,Female,D,-76.90783435004728,D,B,C,E,C,-99.04338735211647,-91.67215375002839,A,A,4.477051825985695,1
Hindu,Veteran,Married,Male,B,-108.19474750320461,E,B,A,C,D,-0.150656308086772,141.16018992242948,C,B,19.200139506385565,1
Buddhist,Yes,Married,Male,D,128.8284189260665,E,A,D,D,C,39.58688432866988,14.65797052416422,B,E,-112.8519750508203,0
None,Yes,Divorced,Non-binary,E,-108.0976266203537,B,D,C,B,C,68.40623078148309,-209.94332371819846,B,C,82.44651462510322,0
Christian,Veteran,Married,Male,E,159.73428655571365,C,D,E,E,D,-79.96732326479462,-25.53896610335035,A,E,-50.78132705964813,0
Christian,Yes,Divorced,M,B,-59.864589848635866,A,A,C,B,A,-202.0788179582032,60.37329633218443,B,D,-43.52607688385403,0
Jewish,Yes,Divorced,F,C,-26.689943966292095,E,C,C,B,E,45.58872632986402,-176.9198039901228,C,D,186.7271386177132,0
Other,Veteran,Widowed,F,E,-45.312295121360826,A,E,A,A,D,206.9011542888867,-63.992977424255436,B,E,63.38797886215865,0
Buddhist,Non-Veteran,Single,Non-binary,D,24.55145486084164,E,E,A,C,E,-70.0442453197036,7.592584460801165,D,D,-71.64534422473895,0
Muslim,Non-Veteran,Widowed,Female,D,95.99205697852467,C,D,C,A,E,89.07842141802966,-14.149922095101768,B,C,-92.85728749851859,0
Jewish,Veteran,Divorced,Female,D,-57.25865705946261,B,B,E,B,A,-123.57625523055344,51.11614824877413,A,C,-39.92575834248619,0
Buddhist,Yes,Widowed,Female,D,48.5691887956146,A,E,E,D,B,-36.01619449725834,55.17000622492701,A,C,123.81216633896422,1
Other,Yes,Divorced,Other,D,21.61853923034316,A,A,E,A,C,-17.759552890813314,41.812555335271476,B,A,-44.54032085151244,1
Buddhist,Veteran,Widowed,F,C,-41.41522159869212,A,A,E,A,E,-2.577962131813761,157.79049600635682,A,B,-8.192342707374472,1
Hindu,Veteran,Single,Male,C,19.170291099799663,E,D,C,E,A,-21.662687724436143,3.126987719294144,E,A,-17.529106375663435,0
None,Yes,Widowed,Male,D,25.617045166164658,A,A,D,E,D,48.051592833552284,89.23692870726553,C,D,153.63524313781167,0
Christian,Yes,Married,Female,B,-52.03288228571572,B,B,E,A,E,-103.00361386995552,96.73298797590584,C,B,149.012284419337,0
None,Non-Veteran,Widowed,Male,D,-33.62870374140305,C,A,C,E,C,-29.226130549065427,-22.23208461487627,B,E,-22.75734182804871,1
None,No,Widowed,Female,E,-292.1885859530035,D,E,D,E,C,123.05057966795174,13.64704466035792,B,A,70.93779412961389,0
Jewish,Veteran,Married,F,C,165.23018805924013,B,A,C,C,E,-102.16725664641928,191.47685632404773,A,C,21.390190196580896,1
Buddhist,No,Married,Non-binary,D,-230.58277182374226,C,C,B,D,A,-81.97401822020329,87.38132419811824,A,B,74.81750906186338,0
Hindu,Veteran,Single,Other,C,-105.39026618807881,A,A,E,C,B,-131.47820720971063,-18.52176113129512,B,A,-48.21466407618624,1
None,Yes,Widowed,Non-binary,B,-54.19358310922281,B,D,B,E,D,-98.44226801024817,-33.937187439089264,E,B,10.862123319028974,0
Hindu,Yes,Single,Non-binary,E,-77.74929040288227,C,C,D,C,E,-55.711999276879986,-14.192891770744001,E,D,72.04778920440368,1
None,No,Single,Male,E,-128.85821204331077,D,E,B,B,B,40.37922777015702,-123.64126784032545,C,C,182.24855782443456,1
Muslim,Yes,Married,F,D,255.03294934833622,C,A,D,C,B,9.165960374473539,128.75069661503008,B,D,-221.5990356915819,1
None,No,Widowed,Female,E,-66.02572880831563,E,C,B,A,C,72.29351947771066,-20.163829042101966,D,C,169.08144958424054,1
Buddhist,Veteran,Divorced,Female,E,-104.47297717505415,B,D,C,E,B,-119.83830407103954,-146.03458211810488,A,E,64.69443802796467,1
None,Veteran,Single,Non-binary,A,-107.08695897872194,C,B,A,A,E,-12.86738627832056,-100.68819398672655,E,C,221.61342370350187,0
Hindu,Yes,Single,Other,C,245.2233946286702,C,B,A,A,E,-16.179819318730708,-169.95453560251772,D,E,136.81439836103928,1
Other,Non-Veteran,Married,M,E,55.52959436348173,D,A,C,B,E,-156.3137502104748,10.83017256071219,C,B,-34.19749596156536,0
Buddhist,No,Widowed,Male,E,-141.82605664940166,D,E,C,E,A,42.695469646061476,-28.584316663360624,D,C,58.27779550567759,0
Jewish,Non-Veteran,Widowed,F,C,-145.972934513142,B,B,A,E,A,-188.5266612995578,-90.15588839501609,E,C,11.647728496050085,1
Jewish,Non-Veteran,Single,F,A,-1.1455307832337562,B,C,E,C,A,-130.69178044040873,188.82398515587622,E,A,-56.0229713020452,0
Jewish,Veteran,Widowed,Male,B,-47.11879099369114,C,E,B,D,A,135.9100318013383,25.038054242240687,A,E,-96.26982770869378,1
Buddhist,No,Divorced,Non-binary,E,27.418780125530894,E,B,B,C,A,-135.36813692304813,141.53440474001977,C,B,38.667696823614115,1
Hindu,Veteran,Single,Male,C,9.234298192154887,A,C,B,B,C,-4.962791760963815,171.41849409324607,C,C,-81.74509207577962,0
Buddhist,Yes,Divorced,Non-binary,D,-63.94798377268178,A,C,A,B,A,103.34818833648056,-87.5357185929715,D,E,99.09172262270936,1
Hindu,No,Divorced,F,D,-69.15026356733405,B,A,B,B,D,113.86789986136583,262.0414910488761,E,E,86.21453975440902,1
Christian,Non-Veteran,Widowed,F,E,191.05605778035832,C,A,B,A,A,-3.4777983788686866,134.08594934548935,D,C,39.567207802209204,1
Muslim,No,Divorced,F,D,18.381992957783893,E,E,B,E,D,42.49777197912111,-25.229240574364216,B,B,49.303338020560574,1
Hindu,Yes,Divorced,Other,E,3.758770191959715,D,E,D,A,B,-72.95953578472701,-80.33542379357391,E,D,-37.866979094790715,1
Hindu,No,Divorced,Female,B,-141.0540896518255,C,C,B,E,E,-121.07414659629188,35.923163370033805,D,C,46.690568750282566,1
Christian,Non-Veteran,Widowed,M,D,93.05573607772286,B,E,B,C,E,75.29624542656734,-199.26821367836592,C,B,38.37747071923074,0
Muslim,Yes,Married,F,A,-127.03069608336592,E,D,B,B,C,-101.99529565454712,111.74112193252985,D,A,-1.2798231155732114,1
None,Non-Veteran,Divorced,Non-binary,A,-141.01107194381098,D,D,A,B,D,120.52531258451171,-58.84562852684356,D,E,90.83271822223064,0
Jewish,Non-Veteran,Single,Other,B,13.135133687210171,D,C,B,C,B,-26.528702612099224,-61.616444294541004,E,E,123.85741676103584,1
Jewish,No,Married,F,B,9.700911165420912,A,D,D,C,E,-66.22927258768942,-77.479759219419,D,D,18.080740174158304,0
Christian,Non-Veteran,Widowed,Female,A,127.7980452970438,E,E,E,C,B,-67.6999717394305,-27.35999173470955,A,D,24.885081206188655,1
Jewish,Non-Veteran,Single,F,C,158.650521342769,E,C,C,A,A,-56.5177118608044,34.74148365008488,A,B,-54.53524335531086,0
Muslim,Veteran,Widowed,Non-binary,D,-94.03026106675306,E,E,A,E,C,-29.733368592884514,146.97399947011507,D,A,78.31199363726601,1
Jewish,Veteran,Married,Male,B,10.152327762352977,C,D,E,E,E,-129.22249612270303,-104.01831584191696,D,D,65.31198112471195,1
Other,Non-Veteran,Married,Male,D,23.508137919354994,A,E,C,D,B,140.16408565562048,327.0089604710674,E,E,-52.65810161553409,1
Buddhist,Yes,Divorced,F,A,114.1726391769047,E,B,A,E,B,86.84683401147932,-71.39566471930404,C,A,-126.08523120601112,0
Christian,Non-Veteran,Single,M,B,-79.95677873605287,C,C,A,B,B,-22.304800994591222,-192.1003756896606,E,B,283.4691053519563,0
Christian,No,Single,F,C,233.3629955524779,D,E,D,E,C,7.405084937020716,-102.50472150755847,D,D,-100.50538322549963,0
Christian,No,Widowed,F,D,138.2474793719677,B,A,A,D,E,-19.034294541315408,-42.73365372218043,A,E,-24.368446650010643,1
Muslim,Non-Veteran,Divorced,Male,C,-70.76413679663364,E,A,B,B,B,62.48391144104852,-48.353225169697865,C,A,3.649638619451031,1
Hindu,Veteran,Widowed,Non-binary,A,-134.68734723671653,D,B,A,B,C,27.5655637723196,172.61755016317443,C,A,-3.2789248071673742,0
Jewish,No,Single,Male,A,7.1704231932730345,A,C,B,E,D,10.00782568230258,75.99846490121772,C,B,76.05302593981433,1
None,No,Widowed,Non-binary,E,-145.7953495586071,C,A,B,B,E,-52.34939337121081,110.79788162347872,E,C,53.377253028959615,0
Buddhist,Veteran,Divorced,Non-binary,C,-88.17472855143514,B,B,A,C,D,106.13547258412754,-276.8867907077534,C,A,-218.68453355885387,0
Muslim,Veteran,Married,Female,E,-85.42511493260113,A,E,B,E,C,-60.07422910178582,213.01567958463613,C,A,-92.94711292718576,1
Jewish,Non-Veteran,Widowed,Non-binary,D,82.19933628215729,D,A,E,A,A,20.5874897551534,-164.16314180298707,C,A,-145.3942389444942,0
Other,Non-Veteran,Widowed,Male,A,-115.52522345979557,B,E,A,C,B,-269.16060031162095,116.74084878989217,C,D,-196.18094157309707,1
Muslim,No,Divorced,F,A,29.93882518898832,E,D,B,D,D,73.38526140364907,-159.71177154724342,D,E,6.369470640263273,0
Buddhist,Yes,Single,Male,B,-64.03363998274489,E,C,C,A,A,-7.1123334896555,-26.491366614264617,C,E,82.11877938666122,1
Jewish,Yes,Widowed,Non-binary,A,116.358048103561,C,B,A,E,B,57.62971985974974,-48.41105937645599,A,C,58.451518350618336,1
Jewish,Yes,Single,F,B,41.66942120752166,D,D,A,C,C,-83.41231215033307,-76.09236154729172,A,C,81.02694956488124,0
Hindu,No,Married,Female,D,54.47939056275509,B,E,B,B,E,106.78124925048591,-38.23598601894195,D,E,183.1411593602861,0
Buddhist,Yes,Divorced,Other,D,-9.34884749491948,B,C,B,C,D,-85.35522557277929,29.02951011442066,A,C,123.84216383925168,1
Buddhist,Yes,Single,M,A,-50.44391900386543,B,C,D,E,B,-2.7733522432212245,-39.69316541188918,E,C,71.18680281808412,0
Buddhist,No,Married,M,B,19.988045835622952,A,C,E,A,C,110.4373398549189,-86.916492428805,D,B,27.191673917681797,1
Christian,Non-Veteran,Married,Other,A,-141.96122462001998,E,C,E,A,B,39.2131713309301,28.25397443772063,B,D,-152.27379372746228,1
Jewish,Yes,Single,Female,B,234.14043252231886,B,D,B,C,A,-119.17196574168929,-25.24367009001712,E,E,-0.3034316308687539,0
Buddhist,Non-Veteran,Divorced,Male,E,-29.38381902435736,B,E,C,B,E,121.27614735001356,-6.817387198918978,D,B,-188.46720196183938,0
Buddhist,Non-Veteran,Married,Female,C,-9.397606489680532,B,B,E,D,A,-218.71627296750677,-53.742006472402394,A,A,22.677511765381205,0
Other,Veteran,Single,Female,A,-10.41120711092431,D,B,A,D,B,-166.18741607198808,109.40274860698568,D,E,-82.41382349039486,0
Jewish,Non-Veteran,Widowed,M,E,-4.9446387718918725,A,B,C,E,C,-54.29195757843197,-61.27412842769754,B,D,262.7980532639273,0
Other,Veteran,Married,Female,E,-34.21549918745529,D,A,A,E,A,-67.74277554157764,16.6345630255002,A,B,-94.69674239267168,0
Christian,Yes,Widowed,Other,E,36.20556985085237,A,A,D,E,D,110.73373749542199,55.494426765761204,D,B,68.87935718845677,1
Buddhist,Yes,Married,Other,E,-154.69109081402965,E,A,A,C,B,-10.86127936013658,-62.07457651600661,E,C,84.98618386878117,1
Muslim,Yes,Single,Other,A,59.65783614247676,A,A,B,B,C,-64.01229188742246,-94.53119845342871,C,A,14.314939793433545,1
Other,No,Widowed,M,C,188.83062817246645,E,E,C,C,E,-82.03596588173335,-105.15450239210287,D,E,-23.120753469902425,1
None,Non-Veteran,Married,Female,D,-94.28384086710561,B,C,D,A,E,191.27023922257794,-12.097223023458529,E,A,-37.02734477672535,1
Other,No,Widowed,Female,A,-126.93347636328805,E,A,C,C,B,-112.32943671232208,88.24968932612873,A,A,-20.631792296312582,0
Other,Yes,Single,Female,A,-8.715800949945464,C,B,E,E,A,265.45857778830793,5.881522975595378,A,C,-213.9290168296624,0
Hindu,Yes,Married,Other,A,25.07623616078384,C,B,D,E,A,-48.55409679579578,7.955846066131765,C,E,-7.667274897770122,0
Other,Veteran,Single,F,C,-29.454588547585193,E,E,B,B,A,173.41421955640578,-32.26345719733999,B,A,46.47100672766628,1
Christian,Yes,Single,Male,E,-120.62317192919593,E,D,A,E,C,106.91644755723297,-14.575016574374894,C,A,123.66036506104126,0
None,No,Widowed,Other,C,-3.8567772858379192,D,A,C,C,B,84.56982738365471,50.93749857652467,D,D,-45.494478126833,1
Hindu,Yes,Single,M,C,194.21035535795687,D,D,A,B,C,35.204302728540966,95.47735509233026,C,E,30.48968041661623,1
Buddhist,Yes,Married,Non-binary,E,-125.53953011981262,A,A,C,D,B,10.195721190598492,161.75360011791219,A,A,166.06354646534132,0
Hindu,Non-Veteran,Divorced,Other,D,-51.32743280455754,A,A,D,E,B,156.0545271736948,19.41986649565937,A,A,-152.23515181762664,0
Jewish,Non-Veteran,Divorced,Other,C,-23.90488401807732,A,D,A,C,B,129.9233806653214,-36.57757593789583,E,C,-225.21211251844292,0
Christian,Veteran,Divorced,Female,D,-9.556855576644956,C,E,B,E,D,-23.640124826816,92.22318036415906,A,C,138.66554467246587,0
Other,Yes,Single,M,A,102.320700529075,A,E,B,E,D,-31.205430065646283,-146.98638901815983,A,A,125.41605409647933,1
Buddhist,Non-Veteran,Divorced,F,D,127.58094097515578,C,B,A,C,D,-227.40591100947432,58.24012983090204,C,C,-71.280300838544,0
Muslim,No,Divorced,Other,A,-59.5788207995279,B,A,A,D,A,242.94875389306364,130.52751961191657,E,E,-149.94759381739203,1
Other,No,Married,Female,B,125.71481510937848,E,A,C,C,D,-25.848852833730962,-105.43208033287557,A,B,-153.50740233293297,1
Other,Yes,Single,M,B,103.76744538825014,E,D,D,D,D,168.80763494694773,-133.38606669147745,E,B,74.18577774868287,0
Other,Yes,Divorced,Female,D,74.37320754150255,D,D,E,A,A,6.6475465467476385,36.91123468171444,C,B,178.70046895270113,0
Buddhist,Veteran,Divorced,Male,E,66.43815195002617,A,B,B,B,E,122.04126444095192,-13.215047932989568,D,D,9.154681651513833,1
Hindu,Yes,Widowed,Other,C,40.027253792193,E,D,A,D,B,59.1927998366402,17.574094345734046,C,D,50.54886260973475,1
Muslim,Yes,Married,F,B,178.3700133847195,B,E,E,B,B,39.8164018392858,94.87114451535615,B,C,-106.04045874380554,1
Muslim,No,Single,Male,E,-169.7497222814484,A,E,B,E,A,163.4124156401565,75.63095478528604,C,E,133.12091951070673,1
Hindu,Non-Veteran,Divorced,F,A,47.10739065168969,D,A,C,A,E,14.73540404252609,68.89168479732776,D,C,12.753477868348103,1
Jewish,No,Single,M,B,-81.6956194086702,A,E,B,D,A,62.480291754114084,-25.04944076561861,E,D,93.17849490451272,0
None,Non-Veteran,Widowed,Non-binary,E,35.00552837109275,A,D,C,A,D,37.5957726222871,-210.49091374446795,B,C,83.85490262371955,1
Muslim,Yes,Divorced,Other,B,-6.829263779570578,D,E,A,A,B,-145.79029593479234,-9.968191850133842,E,B,10.774210884455215,1
Jewish,No,Single,Male,B,214.6825982931338,E,C,C,C,C,58.14337285933553,76.5741746708572,E,B,3.605797914970747,1
Other,No,Single,M,C,166.3321306349709,B,D,C,A,E,10.486646356644087,99.25005515305548,E,A,-115.89976510332434,0
Muslim,No,Widowed,Non-binary,B,-43.075921265711145,B,A,E,B,D,-15.374323870370462,24.72299767066219,E,E,-20.96495039927184,1
Jewish,Non-Veteran,Widowed,Male,B,-140.6945845740561,C,E,A,B,E,70.58000192595252,-108.79746366504885,C,E,64.14704860573195,1
