religion,Race,disabled,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Christian,White,Yes,26-35,E,D,E,C,-47.29746252303263,A,A,-110.7598218533898,-20.79710054468979,0
Jewish,Black,Mental,18-25,E,D,C,E,-35.031908900014585,E,C,-79.88690783648347,174.11119128438938,1
Jewish,Other,Yes,18-25,D,D,D,A,66.33104556807565,A,E,-112.50973451618901,-28.482269686504473,1
Jewish,Black,Mental,65+,C,E,C,C,145.01830113006906,D,D,139.66302268767623,28.966750008694543,0
Jewish,Other,Both,51-65,B,E,D,B,-101.98654173221742,E,A,50.29439291916423,-73.94333615656112,0
Buddhist,Black,Physical,26-35,B,B,A,C,-31.599747709621784,E,E,54.992773366653914,1.3940180319340882,0
Christian,African American,Mental,18-25,A,E,E,E,191.565621402251,E,A,154.35580487728976,-20.00527078849964,1
Buddhist,Hispanic,Both,65+,E,B,D,E,93.08187238186086,B,D,-9.044971368069895,-129.95929514697445,1
Buddhist,Hispanic,Both,36-50,B,E,D,D,-3.304179341828544,B,E,-0.33437929524082866,55.71715415348405,0
Other,Asian,Mental,26-35,E,A,D,C,-20.435503801731777,E,D,40.16021175470327,-67.85132866550751,0
None,Asian,Physical,65+,D,C,C,E,66.1147040072971,B,B,-104.2592131761598,93.90104480560191,1
Other,Hispanic,Physical,18-25,E,C,E,A,93.85208186972181,B,C,63.399560857487145,170.5234658765923,0
Muslim,Black,Mental,18-25,A,A,B,D,101.7338322866248,A,A,-74.7590650819137,168.61601203646123,0
Hindu,Other,None,18-25,B,C,B,B,-26.6766701057174,D,D,68.34926033450158,-34.53446462387897,0
Christian,African American,None,65+,E,D,E,A,-77.31240883903743,E,B,-11.723211791212156,-21.62549706100389,1
Muslim,Hispanic,Mental,36-50,B,C,C,E,-104.20027926582054,D,C,-113.54837977190006,-42.69623888349493,1
Hindu,African American,Mental,51-65,E,D,A,C,-30.73631249392077,D,C,-29.11505696352148,140.18115397579467,0
Buddhist,White,None,26-35,E,C,A,B,8.180309014011335,A,D,-106.03093862378823,140.3934087089945,1
Christian,Hispanic,Mental,65+,A,B,C,E,96.15791290630521,A,B,-294.7731461672513,-104.02377782622703,1
Other,Other,None,36-50,E,B,E,C,-49.198523273760046,C,C,148.4296072560883,-142.33834629325622,1
Buddhist,Hispanic,Physical,65+,C,E,C,C,10.680227764465956,B,D,-21.140005440731652,175.75467947608857,1
Muslim,African American,No,51-65,D,D,C,C,-155.58108699173505,D,E,147.84528344797633,-61.501355920123345,1
Christian,White,Both,26-35,E,C,D,A,-41.33517248165744,D,D,-59.11010737636089,76.39591454489381,0
Other,Black,Both,18-25,B,C,B,A,97.76465273842418,C,C,118.0228058680597,-11.719206276956585,0
Buddhist,White,Mental,65+,C,A,B,D,-42.4116598292208,A,B,171.58726600243358,110.83167628997437,0
Other,White,No,65+,C,A,A,C,-2.584506837339237,A,A,30.635881471350906,29.97105940055676,0
Hindu,Asian,Physical,51-65,D,C,B,A,-19.833901401942224,B,C,142.84871999172367,-25.95937698306902,1
Other,Black,Physical,65+,E,A,B,C,126.52515557842415,C,A,71.18450325119314,205.1596124852662,0
Buddhist,Hispanic,None,18-25,B,B,B,C,38.17586356547332,C,D,53.183590949765744,25.48095722335332,1
Christian,Asian,Physical,26-35,A,A,C,C,121.22192406494779,B,B,-19.02873427266849,-95.07514229539923,1
Jewish,Black,Physical,26-35,D,A,C,C,28.620537410837937,D,A,-12.63953335996064,-137.3422805618563,1
Hindu,Other,Mental,36-50,B,E,D,C,20.42704060579803,D,A,88.79117248617348,170.01314835147937,0
Muslim,Hispanic,Yes,26-35,D,B,E,B,-12.32460195793545,D,D,-14.072690246008781,-190.21810428628436,0
None,African American,No,51-65,A,B,D,C,37.22726636615883,C,D,-16.673803381228463,204.3626828378694,1
Christian,Black,Physical,18-25,D,A,E,C,-177.78733624420687,A,D,-14.72787550456324,4.444252162599707,1
Muslim,Hispanic,Yes,26-35,B,E,D,A,-90.25992081069333,D,B,118.83598539764479,-71.82085709063772,1
Buddhist,African American,Yes,51-65,D,D,C,E,76.47885626993389,D,D,-126.31764795058555,-99.51351549171179,0
Hindu,Black,Both,51-65,D,E,B,B,-88.07628028344837,D,B,2.295672709391641,13.648055237300612,1
Muslim,Asian,No,26-35,B,C,A,C,-11.41025518278867,C,C,-81.23438318358016,12.095941852958187,0
Muslim,African American,None,36-50,A,C,A,A,187.65268883478439,E,D,34.93920882844566,-42.966188747032035,0
Jewish,White,Yes,18-25,C,D,C,B,-135.2955667369682,E,A,78.71212245465725,68.01565431257744,1
Hindu,Hispanic,No,18-25,B,C,B,D,-240.18943773019066,C,A,-162.8822005289185,-144.92296621814177,0
None,Other,Mental,26-35,B,C,B,D,8.882811798028191,D,A,15.759034024340874,26.690282100305367,1
Jewish,African American,Yes,36-50,E,B,A,E,253.17743635186778,B,B,140.72553845620462,-29.415107681375897,1
Buddhist,Black,None,26-35,C,B,D,D,-138.3121054207925,C,A,176.6223267088196,54.186054639769544,1
None,African American,None,26-35,D,B,B,C,-42.599498025830925,E,E,-193.7050464162062,-84.64756712610495,1
Christian,Other,Physical,26-35,E,B,E,B,203.29209821928652,C,A,107.02298603859197,24.690983459120726,1
Muslim,Black,No,36-50,A,A,D,C,-176.6050740470102,A,A,-13.993073168965218,-117.60572423237674,0
None,Other,None,36-50,A,B,E,B,-27.87531615082611,D,D,-45.22619200219813,-14.278149288920805,0
Jewish,Black,Mental,26-35,C,E,B,A,105.9363934000061,C,E,-21.12181552458605,206.45156363239235,1
None,Hispanic,No,65+,B,D,B,D,-36.285412207935295,E,B,-129.6078717466515,-7.0416187024600285,0
Other,African American,Both,36-50,B,D,E,B,-119.64543266305651,B,B,22.611070761099427,-37.11023196082168,1
Hindu,African American,Yes,18-25,C,D,D,E,21.622447486055986,B,D,29.5390330145903,-71.22111196743857,0
None,Asian,None,65+,B,D,D,B,45.35873265645194,D,A,11.639362406024274,-45.44260276156369,1
Buddhist,Other,Both,65+,C,C,A,E,155.09424709026644,C,C,45.33903498824067,150.48865910978807,1
Christian,Black,Physical,51-65,B,A,C,C,67.06025010779213,B,E,-141.93855497081591,56.809979918640295,1
Buddhist,Other,Mental,26-35,A,D,B,B,50.876281416554434,C,C,84.31472082753764,-30.26371799186891,0
Hindu,Other,Yes,36-50,C,C,A,A,-183.0575040373332,E,C,169.1033852356406,-12.456840738043791,0
Other,Asian,Mental,65+,E,E,A,C,23.5795607591829,D,E,-42.68664253117092,-105.78211753226789,0
None,Hispanic,Mental,18-25,E,C,C,B,-56.12387764730027,B,B,44.825669893738855,92.16345770663061,0
Christian,Hispanic,Both,18-25,B,D,E,E,-26.16220148713274,E,B,5.52201764811458,7.219449914590801,0
Christian,Asian,None,18-25,A,C,B,A,83.41702473473003,C,E,-50.663379326222554,194.05454310674426,0
Other,African American,None,51-65,D,E,A,A,-12.33990888406382,C,E,93.26113477113473,-29.902025629080313,1
Christian,Black,No,65+,D,D,E,A,-55.99668700021206,C,A,-111.62740495873568,76.97693545540953,1
Christian,Asian,Mental,65+,A,A,B,A,-100.15240927392321,A,B,-150.02931338015856,168.32093350891665,0
Jewish,Black,Mental,26-35,E,A,D,E,74.09956548156488,C,D,73.81604677798416,183.43848474720923,1
Buddhist,Black,Both,51-65,B,B,B,A,-90.24596952686227,B,C,-136.18872595486792,37.226098301102304,1
Christian,White,Mental,36-50,E,D,D,A,-77.19399503510172,D,D,-154.92200123446236,208.19174785628866,1
Buddhist,Black,Mental,36-50,D,C,A,A,-160.4006769548884,A,E,2.6799764087484435,-4.315279270247229,0
None,African American,Yes,36-50,D,A,A,D,29.138047458847254,A,A,-95.4947891377453,-12.877807841958798,0
Buddhist,White,Yes,65+,E,B,D,A,50.6654762875028,E,B,-3.146613383769512,133.45093979699368,1
Christian,White,None,65+,C,C,A,B,34.74971725613471,A,B,-92.28857563898518,40.76675506216975,0
Muslim,White,Mental,51-65,B,C,A,E,-56.628721517302324,E,C,67.31203358588067,-43.060923242651604,1
Buddhist,Asian,Yes,51-65,B,C,B,E,-17.149696067344856,A,B,11.801041300147288,-44.859293165182926,1
Hindu,Asian,Yes,65+,C,B,B,E,-190.20640417685092,C,C,2.3333503717207416,47.3226895795844,0
Hindu,White,Mental,65+,A,A,B,D,172.8632714629875,B,A,-81.63164380217411,-81.84047392800092,0
Muslim,Hispanic,None,18-25,B,B,B,E,12.474792350514631,B,D,-33.73104061304449,-98.33475529916069,0
Jewish,Black,Both,36-50,B,E,A,D,-61.84452348791637,A,D,-34.30064957110041,-50.91440069671125,1
Buddhist,Other,Physical,65+,E,E,D,B,-38.487069033153944,C,E,118.80568951383042,58.28797790224942,1
Hindu,Asian,None,65+,A,C,E,E,75.01434552035361,D,E,30.12202780529485,-2.288003192837008,0
Jewish,African American,None,18-25,C,C,D,A,114.08626477783703,E,D,-61.95911402969585,41.295108982369776,1
Hindu,African American,No,65+,C,B,D,C,-57.67737490979105,D,A,109.76418261942943,-24.21402502959205,1
None,Other,Yes,51-65,C,E,D,D,-11.461189826773257,E,D,19.35220163338814,129.32546683024484,0
Christian,African American,None,36-50,B,A,B,E,5.093154236986385,E,E,60.32062376803492,36.937038886488224,0
None,White,Yes,18-25,B,A,D,D,-268.4237720349785,E,C,120.00033227786713,-21.46882693747789,0
Buddhist,White,Physical,26-35,C,D,D,C,11.740135370359758,A,A,-80.19524479460868,-51.01896150067322,1
Hindu,Other,Physical,51-65,C,C,C,E,-56.12809429458883,B,E,-227.7831610160908,-31.74375673274124,0
Christian,African American,Mental,18-25,D,C,A,C,61.59978684650398,E,D,102.5988096790638,68.69746998634268,1
Other,Black,None,26-35,B,A,C,D,-75.9966308049229,C,B,-81.40876071568711,-33.00904765345422,1
Christian,Other,Both,18-25,A,E,D,E,-99.77795911519985,E,E,39.47630472501236,-35.963374729059744,1
Other,Black,None,65+,A,E,E,A,-82.10835694570095,C,E,227.80105333609285,-54.27640027253916,1
Hindu,African American,None,51-65,A,D,E,C,-11.58514337518484,E,D,-148.72977390279402,-202.72889469838393,1
Hindu,Hispanic,Physical,36-50,D,C,E,C,75.9187482951282,E,D,16.867639998614475,10.533304691311782,0
Other,African American,Physical,18-25,C,C,C,B,-40.589584589298966,B,D,71.72535866033421,120.04338689829636,0
None,White,Both,65+,D,B,C,B,52.52912522203361,C,E,124.85972548092425,-159.97446311996833,1
Hindu,Hispanic,None,65+,B,D,A,E,-84.93684163059456,E,B,90.36190333440227,72.24097309678739,1
Hindu,Black,None,36-50,E,E,C,C,72.62788241524642,B,C,-79.67428002534213,-11.352857366693263,1
None,Black,None,51-65,B,C,D,B,-94.19676463948784,B,C,-173.855463525731,64.9443976474117,1
None,Other,None,18-25,B,D,B,C,7.965773307174981,D,E,92.43834450538023,-76.85627691857545,1
Buddhist,Asian,Yes,51-65,A,C,D,C,-189.3775601556835,C,A,1.2278990782961725,70.98197605077789,1
Other,White,None,65+,D,A,E,C,-199.90992846314336,A,B,-68.18969523194832,-67.87856598526207,0
Buddhist,African American,None,26-35,D,E,B,E,42.41591130753124,A,D,20.437051605931327,-23.569380229567027,1
Buddhist,Hispanic,Both,26-35,C,C,B,A,-95.50833890862755,E,E,-64.9757009372476,-2.9984774229039375,0
Christian,Asian,Both,18-25,A,A,C,A,-67.67742524012502,C,B,-72.19556504315409,80.21166815347091,1
Muslim,Hispanic,No,26-35,E,E,C,E,-7.212305062052571,E,D,25.04873491404405,102.21669198474687,1
Buddhist,Other,Mental,65+,E,B,A,A,69.90439500646882,B,D,-177.26742273542598,-98.63078931802578,0
Hindu,White,Mental,36-50,E,E,A,C,33.26058003894254,B,B,-151.13227802975706,-29.010882140823902,1
Hindu,Asian,Physical,18-25,E,A,D,A,66.31380022247292,A,E,-22.01329368559895,4.298325205916964,1
Other,Asian,None,65+,E,B,E,E,-111.38821264481169,C,E,-109.84604962838362,-8.832238872929663,1
Hindu,Hispanic,Physical,65+,C,B,B,E,140.06971924858783,E,B,8.628513371290133,-64.01067704494035,1
Muslim,African American,Physical,65+,B,A,D,C,-114.00415514672504,B,C,-150.64745539720948,68.6894675239492,1
Other,Hispanic,Yes,65+,B,E,B,B,-6.314927710761996,E,C,84.71774336390324,32.4408862835854,0
Other,Hispanic,Yes,18-25,B,A,B,C,-94.39071113620182,B,D,91.12095078798794,231.73110579325726,1
Other,Black,Yes,65+,B,E,E,E,-34.8405961323108,D,C,169.94236967325728,-172.71987807397775,0
None,Asian,No,26-35,B,D,E,C,-58.941827609943296,C,C,-35.542764215524805,44.479137307461045,1
Christian,Black,Mental,26-35,C,C,D,A,107.92680647309759,A,D,-204.65309661946432,64.95890100843873,0
None,Asian,Both,51-65,E,B,E,E,-38.78256199049176,E,A,-81.58014966418456,-31.34683608963905,0
Muslim,African American,Both,51-65,D,E,B,E,45.780530900216995,B,C,-3.526004469299155,62.982614748342904,0
Other,Black,Physical,65+,A,A,B,C,-13.602069067003757,A,B,108.42682938410164,-10.410238445194537,1
Christian,African American,None,36-50,E,A,A,C,6.226043417606554,B,D,-19.694513965896686,-163.4090734253281,0
Hindu,Asian,Mental,26-35,D,A,E,C,-81.84346190698423,E,D,92.78535135114593,-84.19435744365578,0
Hindu,African American,No,51-65,A,B,D,A,5.3420931668900415,B,A,-68.20562884917905,39.534540045351626,0
Jewish,Hispanic,Mental,51-65,C,B,E,B,-16.330442978144372,A,C,92.85552052198908,67.79628933537943,0
Hindu,Asian,No,26-35,C,A,A,E,-209.02969070217998,A,D,-112.6883448896702,-176.8710823320406,0
Other,Hispanic,Both,26-35,C,B,D,D,-20.448495344025698,D,C,-32.97496545772538,100.71297487385075,1
Other,Hispanic,Mental,26-35,D,D,B,C,85.54746833611546,D,C,-140.37695873741592,-181.271684331371,0
Buddhist,Black,None,36-50,A,A,B,C,-7.052828684918075,E,C,-69.65496481111374,125.63042729625333,0
Jewish,Black,Yes,26-35,E,A,E,D,92.58580366483244,C,D,-38.90331890222984,2.372886972015332,0
Jewish,Asian,None,51-65,B,A,E,B,-24.765975790882983,D,C,16.853443335114722,-230.76677108385994,0
Other,Hispanic,Both,51-65,E,E,B,E,64.12839601939545,C,B,-14.798948766300166,2.638753065346692,0
Christian,Other,Physical,36-50,B,B,B,C,-26.0497520177138,B,A,59.93556846856685,-9.12278541832924,1
Hindu,Other,No,65+,A,C,D,D,51.912489692368325,E,A,14.294523976062305,77.89837429584962,0
None,Asian,Both,18-25,D,C,D,C,-94.22936741896356,D,D,-21.802924303900124,-62.636069383908755,0
Christian,Asian,No,65+,E,A,D,E,-45.971160425739676,D,A,-130.83522937144357,-61.50614628089556,1
Other,Asian,Physical,51-65,B,B,C,C,-55.32392914253932,D,D,-47.0333422607862,55.913160460741764,0
Jewish,White,None,36-50,E,D,A,B,-176.86801280004696,E,C,7.92675795537562,-123.63672925028048,0
Muslim,Hispanic,Physical,26-35,D,A,C,D,-243.30017009409647,E,B,22.682114866375553,-5.435674048682255,0
Other,Other,Mental,36-50,E,D,E,D,165.30530787248458,C,A,-56.89236673179816,145.35775270822703,0
None,Asian,None,65+,E,D,D,A,-3.0333422276427853,E,A,9.093172292803066,3.9040066161268747,1
None,Other,Yes,65+,C,A,E,A,-171.4625769132274,E,A,-213.8546700846613,-67.08120721016661,0
Muslim,Asian,Mental,26-35,B,D,A,A,112.83483181786775,C,D,13.586318426816963,33.99711455498604,0
Muslim,Asian,Physical,65+,B,C,B,C,38.62584558706189,D,B,-80.5701345699292,-42.86079112751139,1
Hindu,Asian,No,65+,B,E,E,E,87.28264139904184,D,D,2.978675078150679,-168.27792677970504,0
Other,Asian,None,65+,E,E,E,E,-190.81505393903723,B,E,51.53399421550597,1.6051893545550242,1
None,Hispanic,Yes,18-25,B,A,E,E,-36.38616071893869,A,C,5.7065738770765595,-23.496219740487454,0
Hindu,White,Both,26-35,E,D,A,B,-111.16888077135914,D,C,-9.235295752990368,60.94626955574258,1
Christian,Other,None,65+,D,C,E,E,-16.56672066765867,D,E,87.76449084531576,-5.828798583041037,1
Other,Asian,Both,36-50,E,C,D,D,-35.91670046127117,D,C,153.43275135299484,25.288319583136108,1
Jewish,Other,None,51-65,C,D,D,D,168.54484472356955,E,D,20.047348691991246,30.27798808847553,0
None,Black,None,65+,B,C,D,B,195.0466516159232,C,E,-255.79381673872587,67.92357355526724,0
None,Other,Physical,36-50,A,A,E,C,192.88823923181133,E,E,25.351031122876517,11.96903508455233,0
Hindu,Asian,Both,26-35,C,A,C,C,2.970778044143026,E,C,-55.519407521421094,-51.3755070755153,1
Christian,White,No,65+,C,E,A,C,210.47575934536056,C,E,-110.417748376912,47.822442422532774,1
Muslim,Black,No,65+,D,D,C,D,4.002435201239523,E,E,-20.75118296875265,84.56543206484595,0
None,Other,Both,18-25,B,D,C,B,-77.8611228662753,B,E,-4.908662988687936,82.2457891800543,0
None,African American,Yes,18-25,C,A,E,B,-22.18673738484844,C,D,128.27246471339848,-96.22297184766508,0
Buddhist,African American,Mental,36-50,B,B,C,A,117.06407353577082,B,A,-149.52086389368705,66.20106370226097,0
Buddhist,Hispanic,None,65+,E,D,A,D,22.32703493715294,D,B,-138.73660626667365,167.90333204017264,1
Other,Hispanic,Both,26-35,B,C,E,D,-22.176788350785316,B,A,-220.4272866445748,25.724577266102116,1
Jewish,White,None,18-25,A,D,E,B,129.26073462883053,E,B,-203.38781076385848,-39.620260002246276,0
None,Asian,Yes,36-50,C,B,C,A,-36.252231090356744,A,E,-172.3123781067148,-76.11051607930713,0
None,Other,None,18-25,E,E,B,D,-57.535789965377305,E,D,-46.642928237734715,46.4961317392539,0
None,Asian,Yes,26-35,A,E,D,B,-56.442035743604556,C,E,102.92623151041703,-123.89110189977033,0
Buddhist,Asian,Physical,51-65,C,D,A,C,116.50735650249572,A,C,-66.18392143741585,67.00864036493604,1
Other,Asian,Mental,51-65,C,D,C,C,-16.178436137665674,A,D,84.68449444409627,-68.69311625597386,1
Muslim,White,None,36-50,A,B,D,A,177.04294412545036,B,B,-226.47257685551412,32.32642182907197,1
Hindu,Black,Physical,65+,A,B,D,B,115.71131281527775,E,D,-204.90063125224788,56.93076397676331,0
Buddhist,Hispanic,No,36-50,D,C,D,B,28.131732544319505,A,D,-87.74355423226147,-113.08985767576092,1
Jewish,Hispanic,Mental,36-50,B,B,B,D,275.6218999850848,C,A,-11.311577981938537,51.44472489066128,0
Muslim,African American,None,36-50,A,C,A,E,46.07633135651968,A,D,-131.6945107043799,124.7939449953946,1
Hindu,Hispanic,None,26-35,A,C,C,C,90.85988706272684,D,A,108.39294755879412,-110.03474443875724,0
None,Hispanic,Yes,26-35,A,D,A,A,73.71925268404654,D,C,33.04725757977936,-0.489185793358932,0
Hindu,Asian,Mental,18-25,A,A,C,D,-23.123810973455523,D,D,60.57371374110328,-208.38640117597538,0
Muslim,Hispanic,Yes,65+,E,B,B,E,-90.259108991996,C,B,23.837945238267228,-116.44926147711003,1
Other,Other,Physical,36-50,B,A,C,E,-20.498926347190416,D,C,-45.478705060390965,32.67012538314127,1
Jewish,Other,Mental,65+,E,B,E,B,-118.61121579828908,C,C,-39.85031758457258,-43.6718607717463,0
Christian,Other,Physical,36-50,C,E,A,A,30.326192008970697,E,E,-6.899416297058394,-140.6240113624518,1
Christian,White,Physical,36-50,B,B,E,C,-6.438478249763106,B,E,262.2118819206551,67.4929813286312,0
Other,African American,Physical,65+,C,D,C,B,92.81551006697684,B,D,-221.95987242404507,51.769635623650515,0
Jewish,African American,Both,26-35,B,E,D,A,-137.72522988436143,C,E,61.851667147577814,2.5444209034740957,1
Hindu,White,None,65+,C,C,E,E,-101.23167174309256,E,E,9.101612246993835,-50.873102913870994,1
None,Black,Mental,36-50,B,D,E,A,-54.45694010090014,A,B,170.42773267726892,-65.91174001262704,1
Other,White,Mental,65+,C,B,A,C,30.9941539384933,A,E,-171.99795231038343,-67.40717168216581,0
Other,Hispanic,No,51-65,B,B,B,B,-13.796343155981546,E,D,42.39030744715871,238.24795416794245,1
Jewish,White,Both,65+,E,A,E,D,84.00379687671939,C,E,-33.13570621389289,34.45381253835716,1
Buddhist,Black,None,18-25,B,D,C,E,-14.742076732122984,A,B,-61.134556689424244,48.90400895877534,1
Jewish,Other,Yes,18-25,E,A,D,C,76.40822516643621,E,E,-55.50413736516479,-21.880866558806883,0
Jewish,Asian,Both,26-35,B,A,A,A,41.20614525903942,C,E,134.36637293961627,196.33602999970182,1
Muslim,Black,Mental,26-35,E,C,D,D,68.64721264966754,E,D,-77.93310821981918,13.995913631555258,0
Jewish,Asian,Yes,26-35,D,E,B,C,136.25810788450576,B,E,55.54289329661108,83.96101185776975,1
Christian,Asian,None,65+,D,D,D,A,58.73187107713911,C,E,-49.097987693491476,94.6164993076412,0
Jewish,Hispanic,Mental,36-50,E,E,C,E,66.80449893150303,B,E,-134.57255516773503,40.23066572137584,0
None,Asian,Yes,26-35,B,C,A,B,32.77202695938644,D,A,-146.9144219794721,-24.663181753352863,0
Hindu,Black,Mental,51-65,A,E,E,D,-16.32958214940031,A,E,6.839253344615521,-33.95472999665425,0
Buddhist,Asian,Yes,36-50,B,D,A,C,-39.785639228522705,B,B,-24.434418708794848,-19.878346975560245,1
Buddhist,Black,No,51-65,A,D,D,C,-9.002150372515057,E,D,-141.07403182562817,10.67957559683742,0
Christian,Black,Both,51-65,E,D,B,C,9.685644679123065,B,D,-75.89384759797052,-58.445215233666445,1
Hindu,White,Yes,18-25,D,E,B,B,-23.783157864588205,C,A,132.57521985249033,-37.187368499242915,1
Buddhist,Asian,None,51-65,B,B,A,D,63.51286940068327,E,B,-25.7717640620387,-231.74881246342972,0
Buddhist,African American,No,36-50,D,E,C,E,58.79536132323112,E,E,20.590926405297513,-321.00475523619355,1
Hindu,African American,Yes,36-50,C,C,B,D,21.20831706042414,A,C,62.844823128206485,29.83907529856209,1
Jewish,Hispanic,None,65+,A,B,E,A,11.390270135010613,B,B,121.34034179515132,-26.540741373298044,0
Other,Hispanic,Both,65+,A,A,A,C,-12.442721895609166,E,E,-25.042465039838056,-42.91091954825642,0
Christian,Other,Yes,36-50,E,E,A,C,18.125500897801956,E,A,125.27092204089931,-80.63419416409687,1
Christian,Asian,Both,18-25,E,C,E,C,192.79556971132547,C,C,-129.13021836338166,136.69656930850698,1
