AgeGroup,genero,veteran,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
26-35,F,No,76,99.58657983632413,48.46636268107866,106.31718261752263,D,B,A,-39.437225552441,A,A,42.86253262821987,B,-50.423161873286105,C,-78.83715159844257,74.48289978110203,0
18-25,F,Veteran,92,50.904842966615305,-11.384788005534181,-1.6694006658378489,D,D,C,-126.04450378247314,C,E,83.04940575052382,D,93.32237316272206,E,-203.45126427980782,-86.5335482930065,1
51-65,Female,Non-Veteran,86,38.964954341121114,-66.0233488472646,20.904670794569316,C,C,B,-27.980316799760374,C,A,-38.80307404016156,A,-3.9042049745893377,E,-81.43437451545466,-43.217846623969976,1
65+,Non-binary,No,57,-58.72434191945343,-94.00884039759937,-79.4449143814585,D,B,D,-20.38497835109193,B,E,-24.442286257804867,A,193.45192027904562,C,7.172246569325121,228.24001647413033,0
51-65,F,Veteran,60,-172.57050410164578,67.77350009934423,49.85876539077059,B,A,A,122.89865192826647,D,E,114.59946422635925,E,120.58763804746242,B,-81.19533795143748,97.7676380884612,0
18-25,Female,Yes,84,65.42291717330059,-63.44197443852567,75.37678794538623,C,E,B,45.5198992993093,A,D,-177.44475194215775,B,77.44765645018569,E,9.09499260256798,-4.736203948389283,1
65+,Male,Yes,53,-165.00769085080995,114.78831629036435,156.53179472971678,E,A,E,-139.7496141162406,C,A,-76.94795863486254,C,-31.907452528412733,B,145.974484029193,74.40425949945711,0
51-65,F,Non-Veteran,69,1.2501327646815272,-82.77547080693111,-161.28713927057925,E,A,D,-31.512823080537327,C,D,-159.50219991782743,A,52.92756440019528,D,-215.37918548648963,-172.75715002583166,1
51-65,Male,Veteran,87,-193.1475803583944,-11.862745363611902,-50.205859816367884,A,D,D,145.75450798743853,C,E,82.32622158301956,D,-158.39514183318562,C,154.05292505933653,-46.28676454667489,0
26-35,Male,Veteran,74,-170.21306783971335,-92.35197249588948,-7.705217834485845,A,B,C,109.96343457374267,D,D,163.56443368591619,E,-235.96240440213757,C,144.47424007734037,-4.214146273466667,1
18-25,Non-binary,No,85,-126.96326411218016,19.688756698589323,70.94994824221082,B,E,B,-124.0192119950658,A,D,56.223162642465255,B,-207.51608471371333,A,87.70039926403128,71.12387796596178,1
51-65,Female,No,77,62.76189303774136,91.68647793881188,61.90449126951063,C,E,D,-102.11800404912863,E,C,227.79131221070102,D,112.60675617749783,B,-92.3897724171437,-42.167451102145456,1
26-35,F,Yes,73,-119.0358709773211,-63.75782296638312,-79.87250687042676,B,B,C,129.25919697508004,C,D,182.66821674038817,A,-2.386411079885493,D,73.84388208884332,-45.557318420650226,0
26-35,Male,No,79,1.4901481730914385,69.27448895483921,108.98481769272436,C,B,D,-157.52423657697457,E,D,-44.057382587112734,E,-91.24432586066206,C,29.905666308206865,-31.3293166558073,1
51-65,M,Yes,86,36.65080492568846,90.00444342282391,-22.784501684699304,E,B,A,-9.871049859783156,D,B,-98.00202573502784,E,122.0603554851943,C,-202.2332694339271,63.444530153099755,0
26-35,M,No,42,-73.40876465575032,-60.32444795677022,-52.48435320481908,E,A,A,-11.461149456314693,C,A,11.240871042313819,D,-96.13282826685932,E,-181.04191130461697,-62.3691224812378,1
36-50,Male,Non-Veteran,99,14.120209027929059,18.803836154035903,-19.415285326889236,D,A,E,133.60696502829916,E,A,-109.07502496422792,C,122.2218624174553,E,-27.040913039611915,-8.840265702486889,1
36-50,F,Yes,50,-96.77539668146579,-85.57259810412833,-31.249203310421763,D,C,B,-104.124590706973,A,A,-183.9687802638348,B,16.760793702124175,B,-72.23093995874487,-110.75459386904987,1
51-65,M,No,21,-151.94231546305906,-44.58001331595297,-28.548840157145534,A,D,A,55.93467963008594,B,D,37.81545425795541,C,11.591981937101318,C,-8.645059737605784,-168.90915240647192,1
65+,Male,Veteran,38,-81.60937066631605,93.92697323804613,177.18314975974522,B,E,C,-138.39034315864836,B,E,-36.65792603610761,D,2.6242273749269436,A,77.97216990322052,-108.91510975926676,1
26-35,F,Yes,96,-79.81070220329146,-31.84573973029118,157.3505527470456,A,A,B,132.96407151883088,B,A,-36.73294912844172,C,103.37797369961544,E,-77.91320138575252,187.39553965737318,1
51-65,Male,Yes,41,-189.91338109643254,-6.050740895499302,100.47518396057602,D,E,E,1.107858123355515,B,C,52.40271425970738,B,-40.75868563415897,B,-85.57794636797638,98.43621803861494,0
18-25,F,Non-Veteran,54,57.130196951274584,65.22149914618109,40.836067281306384,C,C,E,-47.57871458010933,E,D,107.11487075740295,E,2.6963472762572054,C,20.646985651912978,-279.6446116670539,1
51-65,Female,No,79,140.69590200332365,-12.79607959541684,-190.58660331996427,D,E,C,-47.85269407099248,E,D,42.3562100017504,D,-29.551012107146597,E,-107.8505051512112,-116.54387421267074,1
18-25,Other,Non-Veteran,86,-169.68927669649005,11.157667292022772,201.0736947773202,D,D,E,-63.27107680304414,C,E,-28.969903953262595,C,177.93916568256833,E,92.46483395625901,-93.06945465159218,1
65+,F,No,58,38.849181218386754,-129.5321670010869,29.455816537610474,C,E,B,24.522695849026412,D,D,89.14735937201354,C,-52.26650959319862,D,66.79997839985853,-39.27889391911995,0
65+,Female,Veteran,79,79.79418516425044,-87.24079726792645,71.83706866661267,D,D,C,39.78473511720417,A,A,107.84334661859485,B,22.174710942617608,B,-127.05167995134825,38.91994222892819,0
65+,Female,No,38,85.8352654051955,49.578804940167096,16.048135880979476,A,D,E,80.30320371601461,E,E,-130.8245936556952,C,88.75579867232108,C,193.0769087165481,61.3378812746087,0
26-35,M,Yes,56,72.07499872132745,-10.335306809413721,116.29616384545216,A,C,B,-60.73916014521799,C,D,201.377056979896,E,98.90634302284816,B,160.43164275441507,23.41582408462198,0
36-50,Other,No,55,-54.15353715046335,-8.212387883959424,124.29607988713896,B,C,C,189.0752340146462,E,E,11.637722123997452,B,136.99539280386227,E,-46.24797536985118,-197.57987953822902,1
18-25,Female,No,82,73.04408485605273,229.8206430169663,-14.906170226685136,C,E,C,167.86655253339626,C,D,-88.38624469614874,C,-159.88104103783053,D,138.87683618365472,89.73551586135538,0
65+,M,Veteran,63,71.0331436309005,-85.61129102681228,-50.60627050716293,A,B,E,-25.10583971674859,E,B,29.711602213876347,E,131.34688856480693,E,17.68080105852405,136.8907421344809,1
51-65,Non-binary,No,84,39.454134285083185,-61.91989296956781,-181.01962867087636,A,C,B,-59.53398067222408,B,E,-49.30241727221159,A,-12.79597920158238,B,87.77457117847942,67.69566422553105,1
36-50,Male,No,23,-46.365317089953635,-65.10965342038018,-66.81370467182421,C,B,D,-17.253972892401293,E,E,12.893792702456308,A,-50.94852459967576,E,187.21222964097797,42.36110518740555,0
36-50,Non-binary,Yes,28,-201.23180137551637,252.71115040430118,-96.31759958805922,A,A,E,15.529211279768438,C,B,57.53714525846698,E,59.34391384553373,A,260.6170007120834,108.30053376993037,0
18-25,M,Non-Veteran,84,-181.21080581250277,-21.99610725133314,130.97959622392437,B,A,B,0.21189496282486556,B,E,48.17221495443555,A,119.67410223297001,D,-104.99341755960023,79.42654181793536,1
26-35,M,Non-Veteran,48,-92.25482338660903,89.01133529696425,160.76553248074043,D,D,E,19.517742914734633,E,D,-31.224617338126066,A,30.916283777712955,E,-82.72141859132424,-30.763336070415033,1
51-65,Non-binary,No,98,66.295829676563,-254.86401516829082,47.06841498463522,D,D,E,46.580827046663096,B,D,10.41445834547395,D,16.853481678425727,D,-120.32799858080271,109.64788597429242,1
51-65,Non-binary,Non-Veteran,69,158.95858491992016,-227.88371130336805,-51.06537596393941,B,E,A,-72.79965267699302,A,C,42.13894672280632,D,-49.256825559140246,D,54.70241757721349,21.09539337000953,1
65+,Male,No,45,69.53900601904705,-116.92871366517903,-51.13210089243032,A,B,E,-170.62538994348378,B,A,-50.61615003902256,D,176.1431321865055,E,-90.91848021849634,173.76532955261436,1
65+,Female,No,48,-11.801456013932826,53.511810270235436,27.14473069027098,E,A,B,-17.375865188535382,D,D,152.81973691861128,E,88.24633003955857,A,134.9751643523246,-62.25401808797136,1
36-50,Other,Yes,40,263.7210562474068,-72.78554650133499,12.907130445522386,B,D,A,-38.26073999732628,D,E,-60.15244367306436,A,-21.735736662801276,C,-42.55835251138189,-135.69867860528885,0
65+,Female,Non-Veteran,77,-187.4898075583086,-16.562254846420558,69.1741471750439,B,C,B,-130.2116862211152,B,E,102.552546703022,E,-68.27563434709703,C,-173.93521219716118,-64.08612418615299,1
18-25,Non-binary,Yes,62,58.820766407124104,142.4615567874864,-0.4331090129212838,B,B,D,-101.56963765122204,E,A,68.10218320650637,B,-79.275857947543,D,-258.9333633606456,14.758916094281089,0
18-25,Female,Veteran,39,-20.925682729958027,-129.76699008912703,29.438513959138213,E,D,E,39.19903148874043,E,A,105.43909672223803,D,-5.1988348387714085,A,43.68260552201801,36.11425679652769,0
51-65,Female,Veteran,97,82.93313771035257,116.66562755014742,-46.535998429026,E,C,B,95.26720063586222,A,A,20.09184872923596,E,-6.046583781861542,B,-61.31406111533517,39.73240931003703,0
36-50,Other,Non-Veteran,54,-89.46263965744137,63.207841344047665,-88.98423860008357,C,A,E,-30.79727934742903,C,D,102.54452384754842,D,133.53434688609792,D,-36.1670255570481,11.211641983569985,1
36-50,Other,No,39,18.767002043782444,66.89902792168132,20.014215611782237,D,D,C,7.4333393540872965,E,C,-26.41866559874141,B,38.438966592941924,B,38.97865665573442,63.34835994568484,1
36-50,Non-binary,Veteran,19,-64.02539456741023,124.62243533744059,80.98363067290951,A,D,A,-130.43962253509432,E,C,-106.18299256609767,C,42.420448855153104,C,-114.42677550488906,-57.1641858121498,1
26-35,F,Non-Veteran,77,138.87640887743956,71.83753830913993,-20.949498913685396,B,E,D,115.34703716106911,D,C,-92.63953261499393,B,33.6778855901922,A,59.96970921476852,-53.01603804762328,1
26-35,Non-binary,Veteran,46,-74.15017834231506,32.74587227770449,-143.70935864367198,C,B,B,83.47057213009168,C,E,-303.49811429343805,D,134.9725839118197,E,-63.28839801781705,70.748757990241,1
51-65,M,Veteran,24,1.8152674730025016,103.36321395801814,-6.7838034061696835,B,C,A,-24.94937349455241,A,E,-166.59664811363945,A,-186.82954178667228,D,-29.929189865736767,-26.808052179818777,0
18-25,Other,No,72,-87.46267590148675,22.812963285267546,-13.586188510850741,C,B,D,-26.98262441140488,C,B,-216.00953406776418,D,57.312701518838914,B,-177.37670927951072,163.34957371259335,0
18-25,Non-binary,Non-Veteran,43,-75.41125559478007,57.10685578474788,-45.92291537842659,C,A,B,52.30016251162672,E,E,18.70637522503111,D,-118.48120138699161,E,32.206221422115746,-58.769109697653654,1
26-35,Male,Yes,72,40.48039645296165,-47.95424746700194,77.69454524084352,A,E,B,161.45183946416958,D,A,57.28580718683804,B,120.59911914474088,B,-73.86618728873398,-13.468048501456087,1
26-35,Female,Yes,73,69.39494125817953,-69.96034666310047,43.899336228072286,D,D,C,-48.72852862774166,D,B,-21.132951619726647,A,188.09415946770176,D,30.182022478995236,76.97960715401346,1
18-25,Non-binary,Non-Veteran,24,-24.444128372794538,-133.1457567225404,-63.28446377449356,D,C,C,0.5505697170316295,E,A,-122.57080379916027,D,28.003268756788696,A,229.58822718166522,19.52429231487802,1
65+,Male,No,29,-21.099044635237263,-203.41921958955015,-35.52320204693323,D,D,E,47.81212847530806,B,D,-130.61254334156754,E,-84.9693205389066,B,-35.7051053291158,-39.71843245904886,0
18-25,Non-binary,Non-Veteran,25,-66.9942515876113,112.0683071725037,18.193869153783876,A,D,D,71.8813509608937,D,D,-17.841351321964886,D,-76.5469102729982,D,-34.225486835694035,-175.99925155089016,1
51-65,Non-binary,No,89,-97.5039919598974,104.36124972144087,-128.7378797804647,D,D,E,-92.90825809358232,B,C,257.4399299149912,B,-41.60180301420172,A,8.483646977540095,76.35355384575075,1
36-50,Male,Veteran,25,155.73538843017997,141.16946208955326,229.01406171819852,A,E,A,53.49239052838889,E,A,-17.605237194580706,D,167.59048124372185,C,78.17061205369268,45.29720951826743,1
36-50,Other,No,19,-26.281884425989233,-86.82849435802902,20.416989186147237,A,A,D,-97.07534273125027,C,A,-155.55794809062104,D,-14.820614776014319,D,-27.65582081885496,151.0944694376868,0
18-25,Male,Veteran,74,85.44265576997222,119.822872406416,-0.404890724441212,B,B,B,-34.464175765563645,C,D,-73.07308361087098,B,78.6307360750287,B,-14.385290976530158,186.2972614562437,0
18-25,M,Veteran,96,164.16367846895818,3.1082568943843287,68.30651825051316,D,E,D,106.10332522469096,E,D,-169.33013975577106,B,180.80095901294382,A,-64.69868587023187,-116.45875777814547,1
36-50,M,No,42,-116.5535087614938,150.81901718339088,51.51066316688011,C,E,C,11.997499523644052,D,C,-109.01730568585212,D,-192.09458364465718,B,96.5666223810052,-202.58428437828076,0
36-50,Non-binary,Non-Veteran,96,-194.8686688246027,31.936219813274374,78.37621931190894,B,E,C,133.98056844527093,C,B,21.003296752022173,D,21.402356626978804,B,-150.20551249793073,-36.42633760997055,0
18-25,F,Yes,82,56.81561954526588,132.3371194509572,-51.748250690276876,D,D,B,54.408941833491276,D,A,-5.103254620529911,C,-42.15292997612138,C,-59.32908642502718,-128.18717589999693,1
36-50,M,Yes,91,178.53931844765495,-8.138390555178662,-106.75975728538087,C,D,D,-5.385788653466886,D,C,184.4745353864117,D,79.27694592886627,A,36.55808649698887,-97.0135255909198,1
65+,Female,No,77,249.4003014201843,-134.9136752724235,50.064493672065154,D,A,B,68.62603599151947,D,C,-15.679738363078977,B,10.710382560325545,E,106.21586709691837,102.69179584982717,0
18-25,Female,Yes,51,56.59110480149864,-20.431754748254903,40.034713503130206,E,C,B,-30.277804380553192,C,C,90.07925906599907,D,-52.883210761616915,A,82.93736385221487,103.23367989092318,1
65+,Other,Yes,34,43.566922786909615,100.11072032851777,66.04733097084022,A,B,E,50.92895266709715,A,A,32.72096324406634,A,-9.854585114446115,E,-55.903211607186535,186.1599853843612,1
18-25,Female,Non-Veteran,28,100.32756065563832,107.1955273858741,241.48400780803433,E,E,B,45.442899682543576,E,E,-109.6441034272696,A,80.06327445035537,E,30.145685203436816,-36.97251647640372,1
51-65,Other,Veteran,25,6.382042989286702,-0.03377131163301454,88.48778341354412,A,A,A,98.06001862868659,A,B,61.43816390115824,C,-68.8264983510617,E,117.62426178779175,79.00440819712242,1
26-35,Non-binary,Veteran,80,80.42912834146475,-47.02948462017425,102.77015020183377,E,D,B,150.82061292994553,C,C,6.96766033191197,D,6.45054667743969,E,102.35021787469991,69.16952616833841,1
36-50,Other,No,95,-92.05375614786237,-70.68229670166149,-103.89540905253779,E,A,A,118.50140045564133,C,D,-11.855476294447996,B,-133.80355329099754,D,-99.7884415547911,-120.0943485560225,0
65+,Male,Non-Veteran,39,19.892446911372843,-22.315551748521727,-133.44921173656337,D,E,D,-54.128502086409455,D,B,96.57147830804689,C,117.23529257251522,E,-45.60521749080254,7.506268587299192,1
65+,Other,Yes,99,-76.66073747503498,88.8509780627192,84.93310700094365,C,A,C,4.7659861456901895,C,B,-7.453146938029316,A,44.841245213214414,D,-155.51616980760053,-11.695310855842786,1
18-25,Other,Yes,64,62.02312712926003,22.89875859330013,-144.5694564180704,D,E,C,-37.64964777959282,D,C,-84.21718096429093,A,-101.50353092405273,A,170.4942455008022,41.559536837038266,1
18-25,M,Yes,72,-144.71861535659144,30.43810283785095,101.3597711283443,A,B,A,-220.1224097356,D,C,-127.48685249108236,C,23.15097423988441,C,-54.59807760547238,-237.9907186028065,0
26-35,M,Yes,25,153.58488731548255,-25.401634130649516,161.74843099535738,B,E,C,-49.07511438251289,A,E,-43.99697627179452,A,38.95278978984261,B,48.46553182024081,-52.766783842664076,1
26-35,Non-binary,No,22,-95.15383846415043,88.74227674700788,98.1223527586411,C,D,E,-12.6595600773031,B,C,38.62841367467877,D,-188.16241036983678,C,-54.717787994800226,-31.80412321711889,0
18-25,Other,Yes,44,40.76693122701574,11.822585803606854,173.60702784261792,B,C,A,90.26762031945485,A,D,-143.43988314807106,C,25.737810250795235,C,-36.42243303213802,-221.49982177212925,0
18-25,Non-binary,No,78,125.01293485583764,51.22299672023076,36.74381007573529,C,C,D,19.110698617335814,D,E,102.64721242206649,B,-163.23395770588968,B,-114.89344033287637,-131.81492023661846,1
26-35,Male,Veteran,55,73.91209956870208,80.47790332022771,-164.35813480190194,E,D,D,78.02513834319996,B,B,-147.99606538505031,E,101.6881479125187,E,-38.946620420423486,-58.0495008366478,1
26-35,Other,No,27,106.9122245962398,117.25101066767785,183.24697314326238,E,C,A,49.79142674095256,C,D,51.82191581383498,B,5.831408220588974,E,-197.1988527058683,64.04467680435334,0
51-65,M,Veteran,43,159.55013596524952,-161.3044853410303,145.02038032431187,E,A,B,9.862662424260952,C,B,-45.41977975025402,A,-45.5394331653719,D,36.9264119202633,16.99869824956225,0
18-25,M,Veteran,68,-198.85320930874525,-1.9011464816861525,-2.2546155338721947,A,C,A,-180.65614659932677,D,E,135.32249421694814,D,97.7548265607975,C,-22.43687817027408,-15.715018710431378,0
51-65,M,Yes,35,-35.564552923703864,7.290256021983896,54.12189920140739,A,B,D,20.335598177354207,E,E,-99.98228483650028,B,88.49948320173594,E,-17.46584368569814,-233.04753685855326,0
51-65,M,Yes,72,94.83838760387856,31.526458229435484,107.77342455028148,C,D,C,-5.689722655627085,B,B,-22.822018347804278,A,21.45203519223429,D,5.876049392909599,-11.187834629467828,0
18-25,Other,Yes,53,-75.03673381901356,-6.589725114638334,-43.16582917834625,B,B,C,-144.34177560677435,D,C,19.502473619585935,A,4.715729115039145,C,-81.29004980001088,31.23931681638022,1
36-50,M,Veteran,28,141.42564918897676,54.08813390232963,48.456386917500105,A,C,D,-28.37260462570074,D,E,-82.56537682858364,B,105.70008835896951,B,-235.9052874756579,183.3881453213209,0
36-50,Male,Veteran,32,-71.41372077772246,31.74131479167971,-104.1217989268402,B,A,B,140.70593265785382,B,C,-55.95730558476769,C,105.80152950875427,E,-134.93499359598027,40.19154500361618,1
36-50,M,Yes,63,-45.11720535071015,-96.0332556819956,-183.81347355230068,C,C,E,-3.722495067788162,D,C,20.967028499582575,A,-65.11431324560064,A,8.48118957874264,-38.71856577218486,0
65+,M,Non-Veteran,47,186.83888810256286,23.031208934840468,30.475079904934127,D,B,E,-198.5341396121693,C,E,11.961581713050565,C,49.2596531134239,C,-115.7887074606593,-40.10664556614706,0
51-65,M,Veteran,52,90.45403064160607,-75.21201249398896,145.6280865602715,B,C,A,-12.696413929834138,A,E,16.81030649040913,D,119.74672846887455,D,235.46283732009735,-15.249891996646973,1
18-25,Female,Veteran,80,132.455574611793,-77.88930063310825,-18.942066581461177,B,B,A,-34.54860475420809,B,E,-79.51236180388435,D,59.876712295079216,D,149.90638162659485,-239.20323788449784,0
36-50,Non-binary,Yes,97,226.1431557604653,-28.968667715371964,-9.385162834740726,A,C,B,-86.35330273779115,A,D,-322.11738853876176,C,-35.09879583710135,E,-89.43652150928006,8.789768782643657,1
65+,Other,Non-Veteran,47,-27.8575519009824,74.5152813038349,-28.36401220845348,C,E,E,-35.37133939718648,B,D,151.10304714234493,B,-36.39308575309709,B,233.55473730310797,-5.580636768538451,1
18-25,F,Veteran,63,225.8386578623321,171.7011541954354,62.737883613193134,E,A,C,-164.7456049385425,A,D,-85.59273909252776,D,-18.49037189344348,E,-33.8556150541802,123.01592430210617,1
