sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Other,D,-78.04027346512537,C,70.62417669471674,E,D,0
Other,A,23.219499394069246,B,-27.336895991487154,D,E,0
Bisexual,A,-56.55431876947842,D,135.7444831901258,E,C,1
Other,B,94.75288866776295,D,-104.37936810353887,D,D,0
Heterosexual,C,-15.987029252528165,D,4.718258195918019,B,A,1
Bisexual,B,-9.326210205125594,C,-126.88983058744023,B,B,0
Other,D,-131.4464108826558,E,-139.5474329736567,D,D,1
Homosexual,E,86.6647198132325,D,114.18636513321844,E,A,0
Homosexual,D,8.948426277290137,A,72.21209266192436,C,E,0
Bisexual,D,21.69372346583551,A,-169.28281261288896,A,E,0
Homosexual,C,-45.77540631066723,B,-112.3488451046307,B,D,0
Other,D,10.079902553145946,C,0.5887872516880636,E,D,0
Heterosexual,B,24.11386591029399,A,-16.646591111489784,A,C,1
Homosexual,D,-5.327161464832911,B,-8.595957985509406,B,B,1
Homosexual,D,-163.21068963545147,D,42.8816519427026,D,E,1
Other,B,-53.38169111531713,C,-32.30226010015345,E,D,0
Heterosexual,D,-156.62241302044262,B,19.17830461548606,D,E,1
Other,C,51.055854267032686,A,-23.19339611291459,C,B,0
Other,B,2.3253206469608587,E,-146.7067951628115,A,E,0
Other,C,-57.71957685327879,A,-40.16125496273794,C,C,1
Heterosexual,B,-9.402156227402275,E,36.90745369139316,B,C,1
Homosexual,B,-73.13713509552025,B,-205.54156518206113,A,E,0
Bisexual,B,87.56440422088029,E,-89.21760216987207,D,A,0
Heterosexual,E,-45.5675591259278,D,2.020281528362301,D,B,0
Homosexual,E,-27.83859824791554,A,-99.31431927311755,C,B,0
Bisexual,A,88.5213855839146,E,221.5344466387702,D,E,1
Bisexual,E,43.27028004344819,C,-60.79902083602685,E,E,0
Bisexual,A,53.05526784642861,E,158.3090115852924,D,C,1
Other,B,213.76370322432004,E,-77.71368284937554,C,D,1
Bisexual,C,13.48810360958755,D,71.31064704870461,C,A,0
Homosexual,C,57.961300314436556,A,45.38665625514188,C,B,1
Bisexual,B,-66.80533176315696,D,-115.5556277226611,B,A,1
Bisexual,A,303.077966866983,E,-95.29619970811157,A,B,1
Homosexual,A,-170.7548060757265,A,50.8045330076564,B,B,0
Bisexual,B,10.514818871249256,D,-154.58549234792395,D,A,0
Bisexual,B,139.46017855050982,C,14.41773364634407,B,C,0
Other,D,-36.24669505026098,B,73.9981339091599,E,D,0
Bisexual,C,-117.9421084654014,C,10.066167257800632,E,E,0
Bisexual,B,17.156971653259813,C,56.408653811206165,D,C,0
Heterosexual,D,-9.466865345861704,D,-0.8384269904310402,A,A,1
Other,E,8.043986759848492,E,10.785115249899983,E,E,0
Heterosexual,E,42.12382339665816,C,37.60066359851202,A,B,0
Heterosexual,C,-6.726046036566877,C,-70.16563324992123,A,A,1
Heterosexual,C,-64.18995838144049,C,-15.60677630635608,D,A,1
Other,C,-29.97492723779956,B,-42.77803991800715,A,D,0
Homosexual,C,-167.57327603668006,C,91.37432126266066,B,A,0
Heterosexual,C,-14.340107608579123,D,-10.99260969870112,C,C,1
Homosexual,D,-47.70901953293966,C,78.3447476503392,B,D,0
Bisexual,B,-27.848337291666365,B,-81.91335360104091,C,B,0
Other,B,-59.43203353820326,E,-45.35911083217205,B,E,1
Homosexual,E,-20.289777158004807,E,-106.32355049091468,C,E,1
Homosexual,B,142.64592520991164,D,114.73846119454643,E,E,1
Other,D,106.31107705822807,E,-24.435541603746277,D,C,1
Other,C,-41.77879878394516,E,29.78542683520944,A,B,0
Heterosexual,D,-203.7017395763008,B,-1.5564990813640058,B,D,0
Heterosexual,B,153.98205986461255,D,-7.628363846720054,D,A,0
Bisexual,A,53.22414284586774,B,-12.712812124351855,E,D,0
Bisexual,B,-203.06662591227962,D,-38.50584435464924,B,B,1
Heterosexual,D,8.853027193430703,B,-51.71770944853804,D,A,1
Bisexual,A,100.28728181099736,C,-42.556940611197206,B,B,1
Bisexual,A,52.17882272944383,E,-77.1295215535172,B,D,0
Homosexual,E,-26.82224231505421,E,130.75114021970649,A,B,0
Bisexual,E,24.342335465393933,E,47.02090389093816,E,E,0
Bisexual,D,56.910692149817244,A,-249.76445377811146,A,C,1
Other,A,-42.294816200114354,E,-73.85068968692143,A,B,1
Other,C,53.9992916601562,E,111.16888524370285,C,B,1
Homosexual,E,-110.14809664865393,D,-11.608520202138624,E,D,0
Other,B,-4.258747316208938,D,-14.526754406945027,A,D,1
Other,D,13.667498883682322,B,-119.3898878117669,E,E,0
Homosexual,A,-127.4776778225057,B,-17.51717037082738,B,A,0
Homosexual,E,285.84845536316783,B,-74.78085780281783,E,E,0
Homosexual,D,20.123485729512563,B,77.15182924619192,E,E,1
Heterosexual,E,192.2922000344102,E,-0.9421959713171991,B,E,0
Other,B,90.53878521585366,D,-126.94835415710533,E,A,1
Homosexual,D,-64.80895423734455,B,-27.27877063683438,C,D,1
Heterosexual,C,56.21856611658682,A,67.13711753229703,C,D,0
Bisexual,C,-119.1017565911382,B,-21.921904584535206,C,D,0
Heterosexual,E,160.11386750640696,E,100.76613530916885,B,A,0
Bisexual,D,-80.13587461217134,D,-25.386429210584605,D,A,0
Homosexual,A,-164.5821810811271,E,-76.37673646266222,E,E,0
Homosexual,B,35.85175142802212,C,119.87317955276905,C,D,1
Heterosexual,B,-8.444523810797204,E,-0.6341604061724868,C,B,0
Homosexual,A,96.78139715530197,D,103.61633180409105,C,C,0
Homosexual,E,-23.47910025440948,C,116.43474414673953,D,D,0
Bisexual,A,-20.27080293860918,C,-132.48375450941052,E,C,0
Heterosexual,D,-131.32213272254808,E,196.13969558177783,A,A,1
Heterosexual,D,-134.19689260414083,E,53.55317948950881,D,E,0
Other,E,244.19500545116009,B,-64.59886939807232,C,D,0
Bisexual,C,-156.26488766668672,A,-7.621099175220214,A,C,0
Bisexual,D,-78.26863410198447,B,41.89835447376405,C,D,0
Other,C,151.7093073479965,A,2.095446447623924,D,D,1
Homosexual,D,47.73209515044172,D,-16.031890833382118,D,C,1
Homosexual,E,-40.55167710388813,E,99.4813415606678,B,E,0
Bisexual,A,35.81970649439074,B,-3.099441074209715,A,D,0
Homosexual,C,10.397749282277632,C,13.527025634894477,A,C,0
Homosexual,D,-43.28738550545929,E,-106.56028757701384,C,B,0
Homosexual,E,69.52800904858778,A,-166.83804952423066,D,A,0
Other,D,-59.49676602259997,B,-113.17549311231419,E,E,1
Heterosexual,D,-12.716888434396559,B,-29.20663638687942,E,A,0
Heterosexual,B,-0.16551385210227545,A,-31.250232356747393,E,E,1
Other,E,62.60570262323072,D,-163.80744857815625,E,B,0
Bisexual,D,-91.43547067234462,B,-57.768680403190956,B,B,1
Homosexual,C,20.12267547651272,C,71.64904704443381,C,E,1
Homosexual,A,48.67392480824441,C,-41.18266729207936,D,D,1
Other,A,-19.736850931059596,E,57.23827196801017,D,B,1
Bisexual,D,-78.46212678548243,B,-114.30499019211034,A,C,1
Other,B,-36.57895684486649,C,-108.34400070031789,C,A,0
Bisexual,E,-93.3132618441998,D,-212.95534078271433,E,E,0
Homosexual,C,-84.96226069614647,E,200.3104253685363,E,B,0
Heterosexual,C,111.24023516457386,B,10.895850209472478,B,D,0
Heterosexual,B,-12.229201601539359,D,92.23144830189906,B,B,0
Bisexual,E,-12.858077691360906,B,-93.83903126731894,A,A,1
Other,E,-5.730768687776614,E,-25.318241736127035,A,E,1
Heterosexual,E,-4.049092794772267,A,53.50888354348714,B,E,0
Homosexual,B,8.648189524225412,E,-168.48982335625007,C,D,0
Heterosexual,A,-9.064745425758032,E,-6.2572063448422215,E,E,0
Homosexual,B,218.2631698535653,B,-98.23031058303553,C,D,1
Heterosexual,E,-214.36152626742438,D,110.46881418991559,D,B,0
Heterosexual,D,-212.4822219215572,E,154.69380337924102,D,E,0
Other,E,98.6306722758769,E,-12.277683080330798,D,A,0
Bisexual,A,54.84840073169983,A,-42.49439050281158,C,B,1
Bisexual,C,100.02641947482648,E,-96.51532019372526,E,B,0
Heterosexual,D,68.7688030245535,A,-88.90210332922427,D,E,1
Other,C,-113.8966046251863,D,-224.05363165952213,A,B,1
Homosexual,C,74.04661664396237,A,-82.59547891288113,E,A,0
Bisexual,E,37.4375704607874,A,-80.7126354652993,E,A,1
Homosexual,E,96.31334353074224,A,100.67755008609687,B,C,1
Bisexual,C,56.208775540100476,E,19.13434967955741,B,D,0
Bisexual,C,-114.94740180836477,A,-161.8153962628309,C,C,1
Homosexual,A,-88.51208245017772,A,112.85344113146019,E,C,0
Other,B,29.624946398763147,C,-118.76886650557799,E,E,0
Bisexual,E,-54.358147247865986,D,-52.960810865083,D,C,0
Bisexual,A,-49.202461047521126,A,7.061006236503549,A,D,0
Bisexual,D,45.601954654218915,A,-84.2725772664011,A,C,1
Other,A,-53.54828109409097,D,126.28629260273792,A,E,0
Other,B,2.4781556618332963,E,167.54020660342616,B,C,0
Bisexual,A,-73.2360296551778,C,94.46438791155816,E,A,0
Bisexual,E,16.55463458617192,B,53.897792384534206,E,C,1
Homosexual,C,58.55317830049187,C,-18.724902490836513,B,E,1
Other,A,-106.23266104885862,A,-224.51396930623199,D,C,1
Homosexual,D,-40.50791953587681,E,-152.44649379858106,A,C,0
Bisexual,D,-194.2809458114922,B,42.71732044270663,E,D,0
Other,C,148.17712028089764,E,-88.61243259516881,B,C,1
Bisexual,C,18.100849153392424,A,-60.02426223539488,E,D,1
Bisexual,E,-188.92284261405797,C,112.30752807597304,A,D,0
Homosexual,D,36.00074855459246,C,17.571168697520164,B,A,0
Homosexual,D,34.03310388391969,D,130.26416615164692,D,A,1
Homosexual,E,121.58888419880026,C,-83.93245062166287,E,E,1
Other,D,-57.15189208503087,B,-5.90508607515163,E,D,1
Other,D,20.957704704743843,C,-86.25676656089986,D,E,0
Heterosexual,E,-99.88403577242525,D,-161.6698360824586,E,E,0
Homosexual,E,104.25572388769788,B,-140.2192393310203,C,E,0
Homosexual,C,-118.71833161660518,B,-32.98179474065071,D,C,1
Heterosexual,D,122.88832567204962,A,231.31789004664643,D,A,1
Bisexual,D,-94.5591350383363,B,103.10175405368275,A,B,0
Heterosexual,B,95.03609415688659,A,-59.64827122258354,E,A,0
Heterosexual,D,19.34781729895263,B,150.80972065229514,C,A,1
Homosexual,D,28.83960709065902,E,181.99953420763663,E,B,1
Homosexual,A,1.7474150160260566,B,58.95499867463055,C,C,0
Homosexual,E,-182.08930177559728,B,0.39845830503889557,A,E,1
Bisexual,B,-89.82186370053917,C,-86.10090720025978,D,B,0
Other,D,-234.28273065075635,C,-79.53374624872916,E,B,1
Bisexual,E,15.010954055956288,E,-1.896247661810192,E,E,1
Bisexual,E,92.19563641282838,C,209.995392191087,C,C,0
Other,C,135.11557601484594,B,175.09124150534376,B,C,1
Homosexual,B,113.90608575979799,B,116.49522761075006,C,C,1
Homosexual,A,17.7732826885113,B,-15.84509241287001,B,A,1
Bisexual,A,-185.9957879365004,E,-159.03578603005457,C,D,1
Bisexual,D,-29.034692966217392,A,-109.74090932265088,C,B,1
Homosexual,B,-66.86715075436378,D,21.565949741997873,B,B,0
Homosexual,A,184.00440500365258,D,-132.5217713325254,D,A,1
Bisexual,B,-49.208810928491765,A,-148.5730686663983,B,C,0
Homosexual,C,15.22014227574051,A,74.70018252787,B,A,0
Heterosexual,B,125.60139278859705,D,103.80789524117455,C,D,0
Homosexual,A,193.8288743317123,A,-61.251108830397406,E,A,0
Homosexual,C,150.58874525234336,D,48.43176827057314,D,D,1
Bisexual,D,97.83556649444489,C,-117.66856918473701,E,D,0
Other,A,-92.62364965695117,D,-118.98816173679731,A,D,1
Homosexual,D,-148.88275741369773,D,-44.94828814061995,D,B,0
Heterosexual,E,-16.903048848341694,B,233.81289116746893,E,B,0
Bisexual,B,16.590599170529355,D,12.12218003419643,D,B,1
Bisexual,C,42.941685379588954,C,32.97173572515846,C,B,1
Bisexual,B,71.17392099345463,D,-186.13172356075597,B,C,0
Bisexual,E,-35.02563646276066,C,-53.72599090471414,C,C,1
Heterosexual,A,45.70610263581181,E,95.77614443453982,A,B,0
Homosexual,D,28.71287362574154,C,84.89612990212026,E,C,1
Homosexual,D,-38.199123412287335,C,-21.244519272427574,B,C,1
Heterosexual,D,128.73304187803802,A,-36.72987250415113,C,A,1
Other,D,-152.9072480912431,D,2.0408721349603276,E,D,0
Homosexual,D,-3.4660056514050575,E,48.87849493967496,C,A,0
Other,E,-31.42615983367002,A,76.45806257202524,A,C,0
Homosexual,E,-44.44819260454782,C,148.56809990818118,B,B,1
Heterosexual,C,-133.99312904760035,D,-7.68284162998349,D,E,1
Heterosexual,C,-96.72922446578696,B,-24.59671717611636,A,D,0
Heterosexual,D,99.76499090358878,C,216.2264440907725,B,C,0
Other,D,-102.25116172329092,D,-20.560699324171278,D,D,0
Bisexual,E,105.56094419295341,D,73.8897367292678,C,D,1
Bisexual,A,-68.42148997174623,E,-72.66585387609123,B,D,1
Bisexual,C,24.421697134799448,D,3.513010335256518,C,D,0
Other,C,117.81516376493362,D,-171.74664026047932,D,C,0
Homosexual,C,-143.74000605651133,E,160.53152003578552,D,D,0
Heterosexual,B,45.298194668100614,B,-6.717200310917586,E,D,0
Homosexual,C,-63.62863057493371,C,158.5230022517522,A,C,1
Homosexual,C,-6.401008608047507,C,81.32787386895647,D,A,0
Other,C,-75.91641001215945,A,164.76514630836837,B,C,0
Other,E,-66.31359900733864,A,159.95373246217082,C,D,0
Other,D,70.20810434487531,E,117.27770470861563,E,A,0
Homosexual,E,43.757110621791625,A,-33.61859960507209,E,C,1
Homosexual,A,19.966082254424563,C,12.729421945494959,C,C,0
Homosexual,B,-36.81484014389949,A,-169.73400497953662,B,A,1
Heterosexual,D,-1.7405580656131119,D,15.043754253697243,D,E,1
Homosexual,D,-43.691627171527976,B,-69.70094945338938,E,B,0
Other,B,-99.92671446055765,B,-74.2289768065585,B,D,0
Heterosexual,D,29.253638988759423,B,-106.98904222050827,E,A,0
Other,E,-32.49502349957715,C,71.54990593006333,A,B,0
Other,E,56.6336993755104,A,73.1388918366082,E,A,0
Bisexual,C,-4.925932469462945,E,-11.097754239011879,E,C,0
Other,A,-20.801005373088387,D,17.24962578345264,B,E,0
Other,D,125.13863012092357,A,-89.96675257871071,B,C,1
Heterosexual,B,194.6512469286519,E,-12.133333357941051,A,C,0
Heterosexual,D,5.362448421333097,A,243.5054658363161,B,A,1
Homosexual,C,98.47358974558786,C,-121.65056694334635,E,C,1
Heterosexual,C,101.03705865715862,A,29.01859463860156,D,D,1
Heterosexual,C,35.27248488438709,C,152.80435309088963,A,E,0
Other,D,84.92550343926122,C,162.63895873601945,A,D,0
Bisexual,A,38.7568639948598,E,97.993206044859,E,E,1
Homosexual,C,-58.16479931286895,B,-45.15764532144696,E,B,0
Bisexual,E,-28.87406851804396,A,49.60145887908392,E,B,1
Homosexual,D,-22.836922538579987,D,100.20959972076066,C,E,1
Heterosexual,E,-71.32525047018858,B,-102.85313970342689,B,E,1
Heterosexual,E,-49.737383590676394,E,-84.34167789976662,D,B,0
Other,E,-9.926156973684256,E,-194.10552514881866,E,C,1
Homosexual,E,213.62543819044944,C,83.54725183950475,B,D,1
Other,B,-4.4627634592727405,B,-57.60792949918883,C,A,1
Bisexual,C,-106.98755768463384,C,35.31917179344282,A,A,0
Other,B,-24.211389393091817,D,35.16429185107629,C,B,1
Heterosexual,C,37.043838704580764,C,-51.172632338351676,B,A,1
Heterosexual,E,-81.60190587590557,A,-96.62042999676069,A,D,1
Bisexual,B,23.57812122698588,E,61.519673596872146,D,E,0
Other,A,219.53888284216956,D,205.64599264414767,C,C,0
Bisexual,B,157.18908891978975,D,131.5266073222062,D,B,0
Heterosexual,E,92.24538932978687,C,14.756561579285963,C,B,1
Homosexual,A,99.5288492230622,E,41.26197860215905,D,A,1
Homosexual,C,71.85043884696475,A,98.31149167385465,B,B,0
Homosexual,D,-65.26144453025077,D,45.3987352641422,A,A,0
Homosexual,C,197.30417968882742,A,-61.53132084314945,D,C,1
Other,C,134.10992206310715,E,-126.09963333938772,B,D,1
Homosexual,D,154.5616395822085,D,96.53420131884424,B,E,0
Heterosexual,D,40.4473748929929,E,-83.48186319524655,A,A,0
Homosexual,E,87.90151481860609,A,-89.6860716519602,D,D,0
Homosexual,A,2.0190049962599206,C,116.51105224423684,A,E,0
Homosexual,B,108.95497431136296,D,49.12814106830356,B,A,1
Bisexual,A,-48.56998663010514,E,2.74648778445246,A,E,0
Bisexual,B,-7.447718890348607,D,-15.548650581225534,B,D,1
Homosexual,C,-42.503961392084186,C,37.01398516889696,E,E,0
Bisexual,B,-65.830679110642,C,-37.37537458136285,D,C,0
Heterosexual,B,78.11260979583618,D,-27.88387147336138,C,B,0
Heterosexual,B,-208.65398715985236,B,100.8080004742317,C,A,1
Bisexual,B,92.93100449861956,B,-12.841121547174286,E,C,0
Heterosexual,B,-57.6342919525141,E,-65.57174698018923,D,D,0
Other,E,-165.4967606983638,A,149.01089018320798,A,C,0
Other,A,-11.791243746467511,B,7.045910643471386,D,B,0
Bisexual,C,-125.52849767902019,C,-16.00917110496622,C,A,0
Bisexual,E,5.63972080961498,D,7.121067254101209,B,B,0
Homosexual,E,5.058384719831119,A,34.23198970879925,A,B,1
Homosexual,E,199.7086219427488,E,58.69050486509042,C,B,1
Heterosexual,D,199.582953441583,C,19.27502502837847,A,C,0
Bisexual,A,-22.911376970159207,C,-149.3257711569305,A,B,0
Heterosexual,B,-254.54544259146235,A,98.33505890200914,B,D,1
Homosexual,A,-91.24594368202459,E,-93.24079414633604,C,D,0
Other,C,133.10878014264037,E,-137.77788462868767,E,B,0
Bisexual,A,-34.079220592955316,E,318.6056342166843,B,C,1
Heterosexual,D,-161.4858920348992,E,15.499287858696666,A,E,0
Homosexual,E,126.90131541883585,C,-102.91319706807332,B,D,1
Heterosexual,B,32.98848462291667,A,-7.634590824631231,C,C,0
Homosexual,A,-156.32682489675076,A,-29.225936130462486,B,C,1
Other,C,12.560261546477863,A,44.42663356567502,D,A,0
Homosexual,A,-40.54841503107178,B,-17.394940936137775,E,C,1
Bisexual,E,-126.01903085278249,D,43.20368907534619,D,D,0
Other,D,88.82875232917795,D,8.409125170146849,E,C,1
Bisexual,A,19.381017624436918,C,-25.02875070354596,B,A,1
Homosexual,E,-2.549032549389285,E,-72.81870653205779,A,C,1
Other,D,39.03309041887123,A,69.26827347678514,B,B,0
Bisexual,E,-32.61374563422352,D,31.353294766230878,D,D,0
Heterosexual,E,30.581101161359737,D,163.395254746467,A,A,0
Heterosexual,B,-34.85912226307798,D,-67.05930614383236,E,D,1
Bisexual,B,72.6010841085827,D,-69.44730506311235,D,A,1
Heterosexual,C,17.170366637540226,D,158.7509637814622,A,D,1
Other,B,87.09023934980806,A,-120.31002404463098,E,D,0
Homosexual,A,215.68850923615122,C,-89.00714267612736,C,C,0
Homosexual,B,139.69555260507002,D,-80.89429103099141,C,A,1
Homosexual,E,88.77123296148709,B,-102.67813083014387,D,A,0
Bisexual,D,-63.89587972463803,A,-197.6401341464684,D,A,0
Other,B,-136.7686830874179,D,11.922969535089626,A,E,0
Other,B,-30.740169686832637,A,103.44292379996511,C,D,1
Bisexual,C,-98.46316699848884,A,97.00641278326366,A,B,1
Heterosexual,A,-27.135238634638647,E,7.290416125736175,B,E,1
Homosexual,E,-129.7724106095488,E,-192.61612244254601,D,D,0
Homosexual,B,32.276765950895374,A,30.04376832418269,E,B,1
Homosexual,D,-341.7026874998258,A,-84.18443784188186,B,A,0
Bisexual,D,0.8106709314552372,C,182.59766652498325,E,D,1
Heterosexual,B,87.3864219750038,E,-94.94787553960585,C,B,0
Homosexual,E,91.18425409402957,E,-119.40184799663116,C,D,1
Bisexual,C,-6.268277675731763,B,95.95708462633534,D,D,0
Homosexual,D,-159.1508057491987,C,40.54268563808637,E,C,1
Heterosexual,D,151.20538364983034,A,-42.907448580187804,D,A,1
Heterosexual,B,124.11567794143052,D,-74.84331159139214,C,A,0
Other,A,17.39067766178898,A,-113.43629382448562,B,A,0
Heterosexual,B,24.908691811699367,C,140.45496139097716,D,D,1
Bisexual,D,23.738930227754004,D,351.17669943404695,E,C,1
Bisexual,D,-179.6012403279029,E,-28.93766674653903,B,A,0
Other,C,-48.97834263872795,A,-118.90005337302595,A,E,1
Bisexual,A,-172.88662427029456,D,-124.63372849530555,A,C,0
Heterosexual,E,69.63966032039455,D,117.26105726131146,E,B,1
Homosexual,A,16.078338885125426,D,-142.63380505921134,D,C,1
Homosexual,E,-130.3197885731244,D,21.818286642633186,C,D,0
Heterosexual,C,4.3670908431810425,A,-15.44273626091363,A,A,0
Heterosexual,C,108.52878627152516,B,-9.100853178117392,A,D,1
Homosexual,C,-77.97947893034063,E,100.16476247799928,D,B,1
Bisexual,A,-49.04053649291954,A,4.106436241418938,D,E,1
Other,D,-74.47398796539524,D,-88.56632675701015,E,E,1
Homosexual,E,55.663361980176894,A,-156.91516672490775,A,B,0
Other,D,8.86817396972128,D,-199.05400206186593,E,C,1
Other,D,92.35335256272236,D,-31.05084012134553,D,D,1
Other,C,19.8510048885709,B,154.19539040542233,E,B,1
Other,D,-12.366453635023579,E,-12.686509464398963,C,B,1
Bisexual,D,-26.837650833878673,D,-213.7452013137764,C,B,0
Homosexual,C,77.11331092230262,A,83.7544621600612,A,B,0
Bisexual,D,52.672758817234865,B,-97.10847061295966,B,D,0
Homosexual,B,-50.96201576273675,C,-41.34497918600967,B,C,0
Other,C,106.24039271040009,D,-158.52203659218878,C,E,1
Heterosexual,B,77.40084959555412,C,148.04427371430816,D,C,1
Bisexual,D,-180.83461946259212,A,-204.36802751856254,E,E,0
Heterosexual,E,234.4979676545039,A,171.67331267632397,A,A,0
Homosexual,A,60.85191258571248,D,211.14472484335155,E,C,1
Bisexual,E,-124.73014042495352,E,-59.38672025816874,D,B,0
Heterosexual,A,127.90444743217108,E,-88.22909121156682,A,C,1
Other,A,48.62896819808252,A,61.438053658319994,E,C,1
Bisexual,D,-87.14330300078123,B,-37.96948772434186,D,C,0
Heterosexual,C,-33.846499495414996,C,93.74539847574218,D,B,0
Heterosexual,A,114.9431426305032,C,-113.101742023832,C,B,0
Other,C,31.449127857975874,C,65.8003562550241,E,A,1
Homosexual,A,-122.59406238405568,B,-34.057097539536265,B,E,1
Homosexual,C,176.89714179055392,A,-38.73003813427333,D,C,1
Heterosexual,C,43.3297374334289,D,-48.164856051463204,B,A,1
Bisexual,D,53.74795647210454,A,100.5603274706931,D,D,1
Other,D,-154.75064459319188,B,86.87556815001682,B,D,0
Heterosexual,C,-170.62560600711427,D,-52.50655039988595,A,A,0
Homosexual,A,-69.06921305507994,E,-29.671067262507382,A,E,1
Other,A,-112.51036074363181,B,65.14285202456679,A,E,0
Homosexual,E,-12.516676314473136,B,3.564657224151888,D,B,0
Heterosexual,E,115.73892962682409,A,-62.48465747792197,D,C,1
Heterosexual,B,20.494464197960433,D,-26.489915524339974,E,E,0
