military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
No,A,B,135.94520285896385,149.58542426235923,C,47.88310430161022,C,C,D,A,-19.186472503439123,0
Yes,E,C,77.50448151042882,-116.58015239086905,C,-155.69584342898108,C,B,C,A,73.14441876875776,0
Non-Veteran,B,D,-53.44010403189346,124.63425052349515,A,-127.03771969729448,C,B,E,C,-39.790633541975126,1
Yes,B,B,98.05276661448697,-56.355038281319445,D,137.4568746574573,E,E,E,A,64.0568364310085,1
Non-Veteran,C,D,-29.355775993099698,-103.7112046927109,B,47.52135174869406,E,D,A,D,-27.75370958216166,0
Veteran,A,E,-245.49046997817018,12.304772757403612,D,-177.84217364621506,B,B,A,A,-73.07366671276017,0
Yes,C,B,-52.57795918844472,12.316355280324476,A,-167.05857386684124,D,D,E,E,137.8511816793004,1
Veteran,C,A,31.991537024745647,22.878439888177187,A,-56.208361889620086,A,C,D,E,-96.9007037847532,0
No,E,E,74.10886311136944,-47.5231158909084,E,-40.322603140234456,E,E,C,D,55.410237041079604,1
No,C,A,21.018807905788503,195.9976934076634,B,-31.439502015125093,C,C,D,E,25.97953952979153,0
Yes,E,B,-34.85042021614409,80.12651933627922,A,-107.26878847100969,A,A,A,E,55.63563287840259,0
Veteran,B,C,85.81091808789672,28.930043089993863,A,24.16707554715805,E,A,A,E,106.62517960021071,1
Veteran,E,E,-36.38928176564546,-17.435664620840168,A,-29.829369491572933,B,E,C,C,-133.25249564208775,1
No,C,E,103.13187921775193,-21.726113688710992,A,-38.379876999867626,E,B,E,C,130.81375099787948,0
Veteran,A,C,-229.47842489164475,32.084867687140175,C,-75.48010380238038,C,A,E,D,89.2632737336152,0
Non-Veteran,D,D,-34.27759933379824,-64.92778395708604,A,-44.409678194433866,E,D,D,D,125.58590862944436,0
Yes,A,E,-39.11547793682749,-87.46492359303849,A,-64.46531048411406,E,D,D,C,70.64858387091022,1
Veteran,C,C,-35.54929489520411,-24.960960810574203,B,-92.59969160313808,A,D,C,B,176.83629422383999,1
Yes,B,A,60.48568504226205,-76.72257870021461,B,116.39620900077867,B,E,D,E,107.77460249096742,0
No,D,D,-39.05576267194158,-55.20040468781271,A,-186.47702781127992,C,D,E,B,26.337480134287443,0
Non-Veteran,C,B,-36.637366011127185,122.95851145028902,E,-74.73879652224214,A,A,A,C,39.937422946984356,1
Veteran,B,C,74.25015475701267,-0.26886134959328556,E,-9.36933908028465,D,D,E,C,-197.1866374576131,1
Non-Veteran,E,C,207.28395423305523,171.09983476274388,E,-45.06633377667996,B,E,D,C,181.36281986141955,1
Non-Veteran,B,B,-83.50488029759286,50.315051439074864,C,81.936886364644,E,C,D,C,-10.033914517917877,0
Veteran,C,C,5.9618205422228385,47.246499193899346,E,-84.19348470675628,E,A,B,E,-130.5428772522787,1
No,B,A,18.379040104797276,-149.53608449447137,C,44.031918789196986,E,B,A,D,51.74879874624645,0
Yes,E,C,23.89767317273004,-16.449402509902125,A,233.71929096227194,C,E,D,B,-4.6908810417699005,0
Veteran,D,A,-75.49772291719316,-67.19073901352681,B,14.739854651106747,D,D,B,B,190.02422159306914,0
Veteran,A,C,27.637180891416225,-116.6295037135723,A,78.50418667973513,C,B,E,E,-90.58861386750286,1
Non-Veteran,D,C,-2.8316426220991517,-19.113394463981894,E,-155.0177770353202,A,C,B,C,157.63600974005143,0
Yes,A,E,-203.12202885516348,-28.57038509046501,C,-54.97695421821825,B,B,E,A,-16.346405095480755,1
Veteran,C,D,34.968221076083495,39.95874666311068,A,-180.45952726930773,B,B,D,E,39.91074728025635,0
Yes,B,B,-28.878228864612893,115.40644275575973,E,27.092178609156285,D,A,D,D,-36.90687757485281,1
Yes,C,E,-113.34026855744573,-28.453669166113194,E,233.78872943724588,D,B,C,B,-43.82681692648339,0
Non-Veteran,E,D,-155.0634391372296,-35.1320968102136,D,-254.76137062994817,A,A,C,C,64.19903826601553,0
Veteran,B,E,83.09321378976932,106.496323444136,D,157.14475976595796,B,B,B,A,17.499112196543784,1
Non-Veteran,E,B,-51.35070972942145,-32.53287249536455,D,-58.95332877911488,E,B,D,C,-20.614289743402544,0
No,D,C,139.03601578630742,-107.12902975226532,D,110.62839777013053,B,B,D,D,61.44573221624958,1
No,B,D,-72.052008866434,85.30886230052477,A,44.58119583764795,C,E,B,D,-24.725449130088702,1
No,D,B,61.93973303793514,28.892625748174023,C,-51.95531727347815,E,E,B,D,-81.34693592523777,0
Non-Veteran,C,C,-242.70097171104558,-44.41668905487987,B,169.3771380740999,D,B,E,D,-4.7194163468404025,0
Veteran,A,C,46.4165680190685,20.055655832646462,C,91.09453097672802,B,A,A,A,105.89795662206511,0
Non-Veteran,A,E,0.08053503490032934,69.78482995371243,C,-0.5728919459663174,A,C,E,C,56.84012678448679,0
Veteran,E,D,-170.63162252041482,122.44081906519652,D,-73.16903879213368,A,B,A,D,21.251039142505494,1
No,B,E,54.89504859406781,120.864937079497,D,-7.677619397675545,E,C,E,E,150.55605667477204,0
Non-Veteran,D,D,-68.51783839845697,-137.95380509411845,D,-158.32397754629213,D,D,B,D,-199.12307340139813,1
No,E,D,-29.76517713553861,93.46462764939525,E,58.13684190521256,B,C,E,E,-45.294930058755014,0
Yes,A,C,30.808130226148407,-100.5377880788032,B,27.461696620766773,A,C,A,B,23.006914021107026,1
Veteran,B,D,121.0890927269068,13.942871768613541,A,175.67613538015442,D,C,C,B,-79.46382318028591,1
Yes,E,E,-53.212085011924934,-57.47127797262909,E,2.293191493772679,D,C,E,A,7.295955523799984,1
Yes,E,D,-38.81115031862078,73.73049919887039,C,7.413485972591999,D,D,B,A,151.58355881410859,0
Non-Veteran,A,E,21.05099383226669,70.31644241308778,C,-21.060973569200225,E,D,D,B,-45.34797727983873,0
No,E,C,-126.44945620425752,154.86591644927256,A,-153.2737526142693,A,C,B,D,-104.93224975440371,1
Yes,A,B,-29.14959382378709,-20.05924205347585,D,-118.50587691396535,C,A,A,B,123.84731690647068,0
Veteran,A,D,25.583172677079453,119.63212817990694,A,68.83098565496128,B,E,E,C,-9.492792627809743,1
Non-Veteran,E,B,112.7073369571679,34.92410550881233,B,-51.36475129718945,B,E,E,D,-132.92231766792128,1
Non-Veteran,A,E,93.87575144813287,-198.61911081189083,C,-10.405794564556766,A,B,E,E,-100.43689911404985,1
Yes,D,A,-123.58783662502357,-50.4353206150171,A,-71.91172160436325,C,E,A,D,-5.049886909925597,0
Yes,B,B,103.18589047063142,16.963406520628947,A,-79.5778213922776,C,E,E,A,-17.890332514580983,0
Non-Veteran,D,B,-30.201566115345663,63.71167071510163,C,-51.356808314156346,D,D,D,E,-27.87949492517826,0
Yes,B,B,-56.14018657343368,88.84480926749313,D,2.914854863499811,A,C,C,A,-138.63132617513148,1
Non-Veteran,A,A,-154.98107765608728,146.40471342320703,B,-134.3741468836258,A,B,E,A,-47.35894629998326,1
Veteran,E,B,-148.2275488125114,-37.182447788431425,B,-35.70661560680809,E,C,A,C,35.78414604062602,1
Non-Veteran,C,D,55.43852141941096,126.14781046645476,C,-36.39840004791437,D,B,E,E,-123.2888843979833,1
Non-Veteran,D,E,3.8503208107573226,-123.16316440516847,C,86.20103021945818,D,C,D,A,-73.77186570117509,1
Non-Veteran,A,C,65.62565521404946,180.01821832266148,B,44.90581487646742,B,C,D,C,-103.47216874359006,0
Non-Veteran,D,A,-221.1223655855036,-65.91541108869109,A,82.4700776140408,B,D,E,A,43.48564998041022,1
Veteran,B,D,26.05029809722807,72.51424140357706,D,57.18277480083066,D,A,C,C,-57.1387884942407,1
Yes,B,D,93.62281786252763,-90.14159750439703,E,-196.90787165766088,E,E,E,E,39.19954691567914,0
Yes,D,C,18.228214090341925,-78.75515735346555,E,-86.37602296366799,D,D,D,D,-77.59025590129839,1
Non-Veteran,C,B,52.40040360516244,-30.55571043919278,C,128.78536545140108,B,E,C,D,85.77192337267167,1
No,A,D,182.92150081316225,3.8611380589753166,B,297.7124397742746,C,A,E,B,-111.925793769221,1
Veteran,A,A,29.936297898587256,-86.12535031796673,A,-85.53547493704053,C,E,E,A,-201.54264746168406,1
Non-Veteran,D,E,102.63901895120054,14.120700124651256,B,14.069386638865392,B,C,C,C,-52.913513176716485,1
Veteran,E,E,-40.44118437722019,-121.99592725489241,E,-90.73812636813702,C,C,E,C,3.3261424177130454,1
Yes,E,E,-152.00301784821534,50.11043729286748,A,-73.71324121028152,D,E,E,D,90.62471298681251,1
Non-Veteran,D,B,-15.92226363737798,-72.22539756081026,E,57.964682797762364,B,A,D,D,14.225590597242896,1
Non-Veteran,C,C,-48.30000866521845,143.47841443130758,E,-143.8400980512309,C,B,E,D,-123.3459210895954,0
No,E,C,-77.01647163235197,16.9777442158832,C,-101.92667293127823,D,A,B,B,308.789500841532,1
Yes,C,D,-8.628217663951151,-16.680823449488212,E,106.2305306363962,B,A,E,E,-21.521912000753016,0
Yes,B,B,18.04807999343981,-32.340466854205204,D,167.17955570453825,B,E,D,A,89.62377781270722,0
Non-Veteran,C,C,41.45620515198903,-59.46179264995586,D,40.95370361036994,E,C,B,A,4.065983860304864,0
No,C,A,-43.701195072442836,36.0484768514052,B,87.57715193303993,E,B,E,E,-47.23823692657413,0
Non-Veteran,C,D,-138.6880733394382,32.92488038105981,D,-65.33590015095683,D,A,C,C,-131.04707788675074,0
Veteran,D,D,-36.58613930219213,18.84753784492905,C,0.9109378299253145,B,B,A,E,182.5146092198498,0
Veteran,E,A,72.63328358806704,-28.337224251401388,B,-4.226392386489297,A,E,C,B,-115.63212905799216,1
Yes,C,D,-76.04001902192903,-1.6564860262617873,B,-76.96375832281926,B,A,E,A,-87.39403534770324,0
No,A,C,60.15546298290984,27.693937644024906,A,55.7975594325888,B,E,A,B,110.94138806428637,0
Veteran,A,A,82.2449803661109,-4.965697265906027,E,160.25539091365818,E,B,D,D,50.641761668583854,0
Yes,E,E,63.95631147511921,93.78828877374646,B,59.73736788879814,D,B,A,E,104.38830308737049,1
Veteran,A,A,38.96099319852965,5.9337287624101664,A,39.62867524352051,C,D,C,E,-125.04119522496757,0
Yes,D,C,-69.1087935580135,-156.54227568966627,B,-27.130812849340874,C,E,C,E,-6.759580678091948,0
Veteran,E,C,-17.17035059640081,-101.59335088015507,D,-181.84646796699548,A,D,A,A,107.37793511915403,0
No,C,A,-150.7716633264904,-123.3621247329213,B,90.35503738209083,E,A,E,E,45.812478015763745,0
No,B,A,105.16363461534569,-130.52668502773054,D,30.42226619225175,E,C,D,D,3.7281229925094035,0
Yes,B,E,-95.49916367477944,229.61751553055353,B,-77.8727776661637,D,A,A,A,-59.010521401593174,1
Yes,C,B,-30.17868233148305,-30.629724237374177,D,30.36851967724178,A,B,C,A,89.24742141699039,0
Yes,A,E,71.35918233115459,188.62268618391482,E,-91.79855011455399,A,B,C,A,111.33429222959086,1
Yes,E,A,33.215703113445414,-64.69667457112493,B,12.666254616186967,D,B,E,C,27.61175704831116,1
Veteran,A,A,109.39819456680641,7.638629804459499,A,43.38092407394035,E,D,E,C,39.03399561765035,1
Yes,D,E,-75.06952153689042,166.14901653625566,C,-49.86173864426247,A,C,C,B,-126.7477951169121,0
No,E,D,147.2882694108395,-83.2363218405062,E,-184.71806283778983,D,C,E,C,-53.48198450825604,1
Non-Veteran,D,A,169.04795069385037,-14.926565114501505,D,8.589274651860498,D,A,E,E,-107.54014006951277,0
No,A,E,-35.04632873077345,-111.89076222144523,D,7.441050559762048,D,A,A,A,-24.52928582396541,0
No,B,A,-124.10231613399965,-29.63279120073793,D,73.09046045611308,E,A,A,E,-24.56300776900236,1
Veteran,E,D,76.07158815227099,97.39668791764551,A,-95.97221261147666,A,C,C,B,38.947923119949756,1
Non-Veteran,E,C,57.04382859352807,-56.5456855095895,E,208.99283127636147,D,C,C,E,52.62366695854499,1
Veteran,B,A,-24.576706522898437,-22.861627717003202,B,14.657370808652026,E,B,A,B,79.47399424389972,0
Yes,C,A,106.44132004387372,39.01396250381854,D,76.74441988538857,E,A,C,C,-85.22709819389408,1
Non-Veteran,B,C,146.1595264201389,-95.55617693486276,D,93.11116406195659,B,E,E,E,72.93661516760748,0
Veteran,D,C,107.48935905142226,-139.4319430222478,C,7.1097326505439735,B,C,B,A,65.67402103936418,1
Veteran,C,A,37.942393458668036,103.59117610030928,A,76.5318131911782,E,D,B,E,10.096096337516382,1
Non-Veteran,A,D,164.22539440149166,-243.50742966751932,E,131.6460388560908,D,E,E,C,47.31417858468219,0
Veteran,C,D,-70.21826423853531,16.642807293639137,B,4.298468585404568,D,E,D,B,-38.17842343195,0
Yes,B,A,146.39881925112263,127.74885004365125,B,-122.09078185775057,D,D,B,D,-54.85697225644041,0
Yes,C,D,106.70027650771625,-126.4683655504346,D,109.54042800114433,E,C,B,E,77.79563216318071,0
Yes,D,D,26.348995235778037,-19.88926342828029,E,268.3814946707785,A,B,E,A,-43.127283748356106,0
Non-Veteran,B,E,-34.34536723474118,236.14298012061892,E,4.2320925367348865,B,A,A,E,12.09712148534349,0
Non-Veteran,B,C,-124.58886624713617,-108.68258863211028,D,65.31794036798307,E,B,E,C,28.5398371000144,1
No,B,A,152.18191038190287,-25.703773066018766,B,-121.72765849397884,A,E,B,D,-41.59996095057955,1
Non-Veteran,A,A,0.8037328743354941,34.55262375426542,E,103.60676775279461,D,D,D,C,43.806876792239166,1
Non-Veteran,D,A,91.27285819541254,-41.36771496632701,E,-163.1969909553844,E,B,E,B,-72.99329481062308,0
Non-Veteran,E,B,12.474025903615466,88.6126727478192,B,-46.42834565355111,C,B,D,D,296.8368911874193,1
Non-Veteran,C,C,145.41799261540976,66.49273814265796,D,9.46360424948674,D,D,A,D,-54.51224896206016,1
Yes,E,B,-28.679911700781958,-134.6618999973614,D,110.94301296798838,D,D,A,A,13.060804211588394,1
No,C,B,-63.55108532620911,-107.89183640730195,A,-98.51654176451711,A,D,A,B,-64.01754287415822,1
Non-Veteran,A,A,92.40198924945112,-238.395281056532,A,105.1736785265706,A,A,B,A,-48.199255890867555,1
No,C,E,109.88871801109765,6.3989159042182,B,142.26162683581356,D,E,C,A,18.359161629534736,0
No,D,D,279.2648273556141,-1.1881190953033791,B,55.93697614007874,E,A,C,C,14.397873040345432,0
Veteran,D,D,-45.90550144244834,-141.31281479526578,C,-161.66637545811764,B,B,B,A,-30.199247550103735,1
Veteran,B,B,100.29255650600723,68.76044743661792,D,-236.28031338185713,E,A,B,B,63.84077110832299,1
No,D,D,-248.76604100522832,-28.40814331352727,E,-50.041726515406204,C,A,C,A,14.459376965645593,0
Non-Veteran,A,D,102.14448044416922,-10.852238181982552,A,-161.61883466784371,C,E,C,C,6.1793166241725554,1
Veteran,A,A,118.82318484918474,-19.483136709688683,D,-76.07167275830675,C,B,D,E,24.683003877899722,1
Veteran,B,A,-53.16392444535462,-137.70865141236968,A,-28.33217179342496,B,C,C,A,-123.46794167669802,0
Yes,A,C,175.7171669720235,-85.28993206339194,E,20.09245775208468,A,C,B,A,-6.016315043470178,1
No,B,E,28.832854256100156,147.64083478266,E,-114.95720956721026,D,E,E,D,-146.26650714737272,0
Yes,B,C,-133.03405507913328,-102.16811208923767,D,181.12867580366722,D,B,A,D,-18.869267394878417,0
Veteran,D,C,80.53858752025937,170.63778315796603,B,14.583936562772168,E,A,B,C,126.72337144398675,0
Non-Veteran,A,A,-13.88667146729966,-73.87894534723802,C,97.70655887132628,B,E,C,E,-57.449356741501354,1
Veteran,A,D,-122.90632270298809,46.00031927078989,D,145.99995921401768,B,B,D,B,129.32590371019447,0
Veteran,B,C,15.015380696423586,107.14969547669293,E,-100.38739970243833,E,D,A,C,146.89297361948823,0
Non-Veteran,B,A,-98.97355647400494,-85.73108958590504,D,242.49476442210374,C,A,C,A,-203.60106567339042,0
Non-Veteran,A,A,164.02876879933206,12.666383037710288,D,-51.05710067761993,B,C,C,C,-40.51977387068097,0
No,D,B,-21.07963808976433,103.94399098318561,C,46.89340227859807,A,E,B,A,-74.93624936852525,1
No,C,D,113.79236213846411,52.36554572452188,E,28.105743239785063,A,B,B,C,-71.80384096367119,0
Non-Veteran,E,C,-106.82050116305636,-66.10813067262289,A,245.32253216544393,B,D,B,B,-35.068962870854385,0
Non-Veteran,B,C,19.821193259505886,-15.300810784542163,A,-8.314095033589448,D,A,A,E,0.4717294219090223,0
Yes,B,C,-51.3946312365924,-168.0562606719394,C,108.10807449778406,E,D,B,C,-65.44274886673857,1
Non-Veteran,B,E,-95.1189216299628,-157.66600610613753,C,49.950533232068906,B,E,C,E,7.396765939160452,1
No,D,B,2.7961959560327045,-5.414930836086017,B,126.82537776598069,A,A,C,E,-10.140600932470958,0
Yes,A,C,63.476085423307694,131.6006373657713,C,203.03491194984383,A,C,D,D,-42.71567810625646,0
No,A,E,-45.545366413465985,-112.86859478997238,E,-76.04682470199467,E,D,B,E,-308.4104547226006,1
Yes,B,E,37.78922080497299,-47.07267880075632,D,-28.20346513505137,A,D,B,D,-78.1405283776084,0
Non-Veteran,A,B,-188.03159172251446,66.86112529916805,B,211.60344038993472,E,C,C,B,234.62292237889687,0
Veteran,A,E,-80.01233943408982,15.183103223198428,C,2.1585001499802683,E,E,A,E,-154.87263136997973,0
No,B,B,-118.38440354704622,-24.148140649701098,C,76.28304127056767,C,B,B,D,-161.0169390708437,0
No,A,C,36.42487261966438,-66.94628229667673,D,135.08746957038667,A,D,D,A,-98.75613435617198,0
Veteran,D,B,-45.785736074991505,4.03033244634377,C,-176.4760763172475,A,B,A,D,17.389502866866803,1
Yes,C,A,64.19028332852804,90.2897553859561,D,28.60928380286289,B,A,E,C,-9.073771048544272,1
No,C,D,45.1800329141998,-57.82700373116456,C,-71.81149846066249,B,B,D,B,85.97878216798695,1
Veteran,A,C,-36.001760129265854,-40.34402238097396,A,124.31187670001462,E,D,A,A,50.51623850171217,1
No,E,C,134.88260723959073,87.22136845043306,D,109.8723316518853,D,A,B,E,108.27443811375817,0
No,B,D,65.46019534538986,-139.7955744573377,C,30.08119085227251,D,D,C,A,-1.5730631311025236,0
Yes,A,E,56.83949627348808,94.8537907082866,B,-46.85808684514773,E,D,D,A,-43.03813225225402,0
No,E,C,-72.80776214138274,-108.89718319567068,A,-2.346597299285155,E,C,A,D,63.89223676602296,1
No,A,B,26.05546357760905,-43.91599156517071,D,-13.712164930937586,A,D,D,A,3.137880628998084,0
Non-Veteran,D,B,40.50829945425064,-79.10503278317655,A,-28.23623765313502,B,D,B,B,-71.05888690412306,1
Non-Veteran,C,C,-31.75703939664654,23.259857285129122,D,-44.974839268214225,D,A,B,A,-75.75908022701472,0
Veteran,D,D,-100.57156607632696,-122.5207928532028,B,5.201705799667504,B,D,D,C,-111.61813769183904,0
No,A,C,-9.069934137762989,126.70727899238521,B,-21.11683942814452,D,E,D,B,121.87890156538003,0
Veteran,D,D,129.80479572897713,-40.1464539034827,B,-257.21682647565626,C,C,B,D,-157.4443476434249,0
No,B,D,-22.06549357432227,61.24922948421801,C,-106.5010608945157,D,B,E,A,124.81675870760446,0
Yes,B,D,-133.4469588258796,46.44191926340792,A,-91.41475986269685,D,E,B,A,38.61442913710783,0
Veteran,D,B,-27.414314061766543,-85.88707580236536,C,153.935452066604,D,D,C,B,171.2285032242111,0
Yes,D,D,104.87584985899707,120.89990290437794,A,63.564154288947464,E,E,A,A,71.15563382655479,0
Non-Veteran,D,A,-166.550741668696,36.75482159456686,B,-171.6673660779313,B,A,D,E,-37.45182760208189,0
No,C,B,-123.36526986973104,-189.5253542670777,D,81.63914806250432,B,E,A,E,54.37841795280719,1
Veteran,A,B,-238.29933600053445,-52.12232778465877,D,-152.94054718033436,D,A,A,A,-35.87873527448267,0
Non-Veteran,A,D,-146.79234466185832,5.837718348722746,A,-10.487055076157343,A,C,D,E,49.21996960871686,1
Yes,B,D,-97.08666444734571,222.95306247996524,E,-86.2592649288949,D,A,E,B,113.3274698047785,0
Veteran,D,A,4.278250750258026,-136.7618158219068,A,97.81439512476217,C,A,D,E,21.513365194948694,0
Non-Veteran,B,B,159.42126352015094,-91.33296502929753,B,-3.2719575911368497,A,B,C,C,-273.9010823827505,0
Non-Veteran,D,E,-104.3714306084483,-60.46057590235166,C,99.10535266048379,A,A,E,D,-32.021043218679296,1
Yes,C,D,126.6091368123208,20.61338129084303,A,-18.055651602202655,A,D,A,C,-9.670772449541252,0
Veteran,B,C,-33.66528422045453,-17.587303403064254,B,155.39984051925904,D,C,B,A,97.04722977005686,1
Veteran,B,C,-154.250274906287,114.68737644421915,C,69.10556811130837,E,C,C,A,-113.72234001238968,0
Veteran,B,E,10.433616212505706,40.98244304390104,E,10.214207740921061,D,C,D,C,-32.396717604265966,1
No,C,E,-117.46675854615403,71.21396248604374,A,51.19821212907616,B,B,A,C,-129.55785609464218,1
Non-Veteran,A,D,150.81219162864602,-1.9630072322729866,D,17.538469766627976,C,B,A,D,-19.758425965492943,0
Yes,D,D,181.03627860394735,-41.535415914362765,C,-22.15048147547907,A,E,E,D,145.18903801541623,0
Yes,D,C,-164.64771191715715,154.83219381343542,B,-19.85573577194439,D,B,C,C,32.76987955371009,0
Non-Veteran,C,E,-127.37102381110554,-22.67121219587124,A,24.121345934168918,B,E,A,D,-98.8805878264409,0
Non-Veteran,A,A,63.39823589975623,-5.804057757320224,A,41.72858085581417,A,C,E,E,6.9573729733747935,1
No,A,D,93.74581015166655,-45.33215660046811,E,-92.27196112878237,D,B,C,C,142.8082386551613,1
Non-Veteran,E,B,-38.085537110092034,-22.877964769085505,D,-172.40034899698318,B,B,B,C,131.42961878787497,1
No,D,A,243.5516633350009,45.511175190614146,B,130.6915635156549,C,E,B,B,-104.96375655810486,1
Non-Veteran,E,C,160.20807492763663,-18.454157932841493,D,118.85429357375112,B,B,D,C,86.63737852774312,0
Yes,B,E,-56.761028007850875,-26.675052125957755,E,-57.82555718062952,B,B,D,E,-74.51653409644364,0
Veteran,D,B,-89.65526015507899,-71.54120136630114,B,43.88956621876011,E,E,B,E,-25.55836902829872,1
Non-Veteran,D,B,-31.943368447575182,-47.988489028609,E,41.82103326272126,E,E,B,E,-3.7728998233113673,1
No,E,B,88.28246686670731,56.33953811197584,B,11.587587624331483,A,D,D,E,134.62358082822107,1
No,B,D,188.65639958726192,-46.448450749228854,E,-129.31863163002754,D,D,A,A,8.925097848980167,0
Veteran,E,A,259.96492422509914,65.11199127895921,C,-76.96006781482737,C,A,C,E,116.27070088834085,0
