marital_status,ethnicity,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Married,African American,Non-binary,-174.5721177085256,A,395.7278839998352,B,A,220.67040214737682,B,A,A,4.456326702402567,1
Divorced,Asian,Non-binary,67.11069003800269,D,103.85716678017667,A,E,-5.900662594746253,D,D,C,-86.85333302723828,1
Single,African American,Other,-198.94912785189686,C,138.64513546753224,E,B,-53.59603574269593,D,E,B,22.75674021282975,1
Single,White,Other,-25.886751272960378,B,-42.36627667944821,D,A,14.443165057166556,D,D,C,14.908363944546107,1
Divorced,African American,Male,-218.46110851499532,E,79.14247503782144,C,B,-114.81763339715671,C,A,C,-107.54311634186382,0
Widowed,White,M,-112.96828490869355,B,93.98082660804943,B,E,-112.6890389532589,D,C,E,-334.9900147441689,1
Widowed,Hispanic,Female,-100.4537885123874,E,-145.33114374235586,C,E,-222.94504408657704,D,A,A,134.1929727417009,0
Married,White,Non-binary,34.6974374516266,D,-101.25742455903888,A,B,33.2425833224622,C,B,C,67.05698942090291,1
Single,African American,Female,-64.69408175936984,E,-37.05324218564049,A,E,160.72642148297157,C,B,D,-25.28948690353527,0
Single,Other,Other,-118.7439324142529,B,-31.833762087014954,A,B,40.28691425985113,A,E,B,-88.81235934120555,0
Married,Hispanic,Male,-103.04444635183216,E,-50.380262169879806,B,B,-133.09553503295695,D,A,A,-106.80654723298196,1
Married,White,Other,-134.90432448995116,B,-27.96122527401942,C,D,-112.95512114780522,D,A,B,21.260210175256912,1
Single,Other,Female,-194.8895322378505,A,-24.51720703930079,D,D,-42.785239027646625,A,B,D,-43.11722950414872,0
Married,Other,Female,-81.44050753640315,C,3.3350036374691845,D,E,-79.59645426664251,C,E,C,121.3453593656443,1
Divorced,African American,Male,64.69814890671454,E,-128.6566777922575,B,A,6.687582386133039,A,C,C,-115.85478131540832,1
Widowed,African American,Non-binary,152.520285089354,A,59.959946981568294,A,C,31.10370299366288,E,C,A,-26.649019087958674,1
Widowed,Other,Female,15.977358232253389,A,-118.07960434500295,C,C,-77.14348765275913,A,D,B,-52.81680740517668,0
Divorced,Hispanic,Other,5.967194177718381,B,-12.936589584229917,A,E,-47.68956824332587,B,E,E,-33.79817143803609,1
Married,Hispanic,Non-binary,-179.41904696878163,C,191.95204867660024,B,C,63.71486620664617,D,C,A,-33.16296178023545,0
Widowed,Black,M,75.32977592476271,C,45.872835867825515,B,D,-2.3121351530104395,A,C,D,-120.31974707929791,0
Divorced,Black,F,-93.52823754917668,E,-119.03158892697552,D,D,38.26274683797442,D,E,D,-0.26122412089050284,1
Single,Asian,Male,167.54577826876704,E,-48.036323159817464,C,E,74.21159418802806,A,B,C,41.39265437174977,1
Single,African American,F,92.95378105453861,B,-3.655476206295411,A,E,1.2787823760105292,A,A,B,-50.82059802162885,0
Widowed,White,Female,-114.23916537514481,E,-80.05863353019161,B,C,1.9064775090933566,D,C,A,56.58725398051484,0
Widowed,Hispanic,Non-binary,-19.20070975262683,A,116.53035804102312,D,A,-28.035858473917948,E,B,E,-48.62036054035707,1
Divorced,African American,Non-binary,101.3119186045708,E,65.01768973215894,C,D,-31.710045455498815,B,A,A,-19.65982994321822,1
Single,Other,Female,123.1458418822093,D,-171.89567258982393,C,C,-68.02947680535185,A,E,C,43.654532870580006,0
Married,Asian,Female,30.06960605170145,E,-109.59142668669597,D,B,106.61933804865929,C,C,C,-53.40086247959734,0
Divorced,Other,M,172.24054507113595,D,-23.024682496607724,D,D,-136.9269040676208,E,A,E,-62.89362060896679,0
Single,Black,Female,-107.07893396513208,D,-116.65577073297652,A,A,-42.27332448411656,D,B,C,105.09260028115577,1
Widowed,Asian,Non-binary,54.40386741087971,C,-90.85430390857458,A,B,232.6362264909844,E,B,D,-38.22065431390123,1
Married,Hispanic,Other,-8.091894666111124,C,-118.83383233767033,C,C,31.020579439668765,D,C,C,1.0650331507762325,0
Widowed,African American,M,23.425559255846093,B,179.94848090106686,D,A,159.3620476298506,A,E,C,-85.75688633591257,0
Divorced,Hispanic,Other,-14.874320563740115,B,-48.86990522169747,B,B,99.62558192228742,C,B,C,102.45779395997197,0
Divorced,African American,Female,42.13451510358415,E,87.0740042637434,C,A,-134.22746587163442,B,E,C,40.35239220114787,0
Single,Hispanic,Female,-86.0939674382154,A,3.8355533368420547,E,B,-154.50882584634286,B,C,E,-244.6469702203697,1
Single,African American,Female,37.49228245151932,E,-216.54161699634466,B,E,-47.12857659713207,A,E,E,-176.41016073513939,1
Single,Hispanic,M,12.608647926764464,C,-87.52788310988961,C,D,-199.32722600232776,C,B,A,-24.444061995872687,0
Married,Asian,Other,-102.40847728979317,A,-47.38221433436324,B,E,-5.921727846567358,E,C,A,95.59697580784808,1
Single,Hispanic,F,43.65078266639422,E,44.70132418121369,D,B,-99.5312313761237,A,C,E,124.5994134457479,1
Divorced,Asian,M,138.31396240674104,B,275.6907132530152,D,A,112.66080727473128,C,C,E,121.71070165052032,1
Single,Asian,Female,37.35212030753565,C,-44.30755683151319,A,D,155.16032551647098,C,E,C,-30.750057891256148,0
Widowed,White,Other,129.622543942927,C,-125.02834273493512,B,C,-119.92971011118566,D,A,A,-113.32258823565734,1
Single,African American,F,103.05821544558371,D,-115.03473662046622,D,A,89.71749207946154,D,E,A,205.54212357071222,0
Divorced,White,M,141.47432310769307,C,47.57154753500733,C,C,-127.41448395636709,A,A,B,91.84337679670266,1
Divorced,Hispanic,Non-binary,-121.21840963833677,B,306.5974480644515,E,D,18.577085680850473,A,C,E,-18.653542111812186,1
Divorced,Asian,Female,49.997410236529895,E,88.45054109433941,D,C,-39.52060650763094,E,A,E,-176.5504836678248,1
Married,Black,F,-3.735358013938239,B,-104.24134573462925,E,B,35.418803493881,C,E,A,-78.42634291281914,1
Divorced,African American,Non-binary,-46.03702092988297,C,81.228167713476,E,B,160.76858265263235,D,C,B,7.867501901225905,0
Divorced,African American,Male,2.0634333711657864,B,-137.29497204968405,B,B,96.1646102937597,C,A,B,-61.53123699463541,0
Married,White,Other,69.70630258671324,B,178.1086207763243,A,D,-108.76616447158165,C,D,C,61.45245360290371,0
Married,Asian,Male,-67.46800476158687,A,-44.582747260450944,D,A,148.95339702766236,E,A,A,-187.74103284769973,0
Single,White,Other,-87.93013991575539,C,40.432998888230244,C,B,72.30315661666373,C,A,B,-58.29119685473172,0
Married,White,Female,-23.326001359530533,E,67.01306079181111,D,A,16.500435583418902,D,D,D,-199.04582884643773,0
Single,White,Other,24.10107766131592,E,36.694280240066405,E,A,-55.38461188428555,C,C,B,-4.4998088317444545,0
Married,Other,Non-binary,219.65808898824193,D,-40.694215837211914,C,E,-155.3313350071087,C,A,E,179.20252620720615,0
Single,White,Non-binary,19.368123087793947,A,111.77567933426977,C,C,96.41530676773228,A,B,C,140.55059912926689,1
Widowed,Hispanic,Female,41.151060840369006,A,-308.0268700164984,E,B,147.73033933279297,D,E,A,71.57124392649719,0
Married,Asian,Male,106.1885827515028,A,-60.807141800128306,D,C,45.15104833737901,E,C,C,-56.07932619788725,0
Single,African American,M,-95.21694907665595,C,65.01853397961825,A,B,-9.2657669669681,C,C,E,-56.201222009925836,1
Single,White,Male,21.232835049819872,C,109.83684187124017,B,A,180.7005431333054,A,D,C,-47.571597902174304,1
Single,Hispanic,F,210.99766348611743,A,19.89765221509222,C,C,43.40199113445689,A,A,A,-38.33646962596486,1
Widowed,Asian,Other,-72.54071667418174,D,77.53767202787151,E,C,39.03633570131959,B,C,E,-105.86050603744425,1
Divorced,Asian,Male,106.92441844115031,D,-29.577995984046957,B,E,-26.717217826563488,C,E,A,-26.87964028514489,0
Single,African American,Female,-92.83572154855334,B,52.89838590599698,B,D,-60.31718637608204,B,E,C,29.6872151512712,0
Widowed,Asian,M,-59.518997818859006,B,73.441576882158,C,E,-85.2197087481942,B,C,E,72.57464479730807,1
Married,Hispanic,Non-binary,-87.39477913124524,E,14.795825633254218,A,C,38.40750192007696,B,C,D,50.03477088478421,0
Widowed,Other,Male,66.2191602030921,D,43.973954750164225,B,C,-150.84988817865798,D,E,E,-9.872021351782905,1
Widowed,Asian,Non-binary,16.148670806290422,D,-76.34186976140505,E,A,18.81762783086506,C,C,E,-64.4376777452584,0
Married,Other,Male,-162.1474105713747,B,-197.57061915926127,A,B,68.54308410508217,D,C,C,55.754905911134614,1
Married,Hispanic,F,41.846958756400916,A,-147.8034224969033,A,C,66.55415659641933,C,A,E,-29.61974049450645,1
Married,Black,Male,103.35138770935907,E,-40.56163627416587,B,E,15.546889292729512,C,D,B,-58.20877899225872,0
Married,Asian,Female,-52.02398809598755,E,-66.84092211287219,D,B,110.68151124681589,A,D,C,60.700253479223406,1
Divorced,Hispanic,F,191.18269028168686,A,56.61182360387201,C,D,-129.68275577744947,A,C,E,-46.05581336934544,0
Divorced,White,M,78.34785064127436,E,-69.51462784709351,C,C,26.115304366678476,B,A,B,294.94221426955147,0
Widowed,African American,Male,-134.38937187158572,B,-149.9179269644326,A,E,-159.71876622469262,E,B,D,101.56270255530104,0
Divorced,White,F,-118.8485994179156,E,82.13194391808624,D,A,16.018837645299907,A,D,A,-0.027469460055006754,0
Single,Asian,Female,141.00343705908077,C,16.67607325619621,A,D,75.65677460524972,B,A,A,-146.35321265440007,0
Single,Asian,F,206.50362718447215,E,-124.06269311283353,E,B,30.9099111646878,A,E,B,0.5158609810337142,1
Widowed,Other,Other,-53.63838710804212,B,22.5522636645829,B,B,136.24426621328098,D,A,C,236.6548636589039,0
Married,African American,Non-binary,8.569934020591585,A,-38.0822038021303,E,A,-107.81987691541363,A,A,C,-55.17296890623741,1
Widowed,African American,F,234.78409056442538,A,-77.95871536211703,D,C,140.774824110461,D,A,A,38.783112847786434,1
Divorced,Hispanic,Non-binary,-327.6909696538537,A,-28.840792186869397,C,D,-43.78184659865406,B,D,C,27.716844168536518,1
Widowed,African American,Other,3.0333471348956453,D,125.86713779778323,B,D,-111.06516697199179,A,D,D,-194.95022220750036,0
Married,Other,Non-binary,-16.673565899706457,D,36.82172111113087,A,D,91.81291223556813,A,B,E,-48.95602733631462,0
Single,Hispanic,Female,185.60797161632024,D,97.20659893620261,C,D,-0.2946229603157599,E,C,C,-78.18850098130312,0
Single,African American,F,-33.32351390546369,D,267.1527146799236,B,B,8.938771393843577,C,D,C,21.9749116354511,1
Widowed,White,Female,12.74701151539737,E,-42.29355875281947,A,D,32.13103069501444,C,A,E,-3.3571664896545617,1
Single,Hispanic,Non-binary,-114.298789949947,C,-39.13204347482127,B,C,20.022333828239134,E,A,D,-119.45247573974432,0
Single,African American,Non-binary,-54.62002537794509,A,36.14597956782448,E,E,-43.16771028487318,B,B,D,-47.0706272333792,1
Divorced,Asian,Male,30.777184703177625,B,113.75252572164183,B,C,-224.254610793748,A,A,E,-159.34022646474733,0
Single,Black,Female,105.96194306003667,E,-41.14246802936499,B,C,-20.037706032115395,A,E,A,172.91351580257458,0
Divorced,Asian,Other,-3.614509466184658,E,18.913261616679343,B,A,25.499729435079715,B,D,C,-56.636872842531304,1
Widowed,Other,Other,-140.36590024612667,A,53.27668077119786,C,B,-5.9042919259727435,B,D,D,-20.848427767035545,1
Widowed,White,Male,114.4724952852976,B,3.191771935114411,C,C,89.65650598464552,B,C,E,-116.7201439559684,0
Married,Asian,Non-binary,24.201912767513008,E,204.51254566732518,B,D,67.5582832932346,A,A,B,154.22354852323625,1
Single,Other,Male,-62.73504980115566,B,49.66615452520698,B,C,-54.09287265078804,D,E,E,-138.1153274315899,1
Widowed,Asian,M,111.15610825147144,E,-20.668448925338172,A,D,32.73744730236734,B,E,D,-142.61769928476994,1
Divorced,White,Female,-64.57934653891317,D,134.0913331910467,E,A,213.318356217306,B,B,C,73.85521168452034,1
Married,Hispanic,F,89.90072028277403,E,-88.17615652567736,D,C,-86.8367489488372,E,E,E,-116.30730683376352,1
Married,White,Male,137.3254549631207,E,-55.49658704257791,B,D,81.80989025450054,C,C,C,-13.458382476507156,0
Divorced,Asian,Other,-20.691359129191746,D,-9.896367056361747,B,C,-85.66232847914071,A,C,D,-56.24193369330074,1
Widowed,Other,Female,-105.58334748405838,B,-90.06749232893115,D,E,-24.606963594793868,E,C,D,-78.95133936538419,1
Single,African American,Female,93.76015650081035,D,-22.600728842588833,D,C,-60.88393798110781,E,E,E,80.72748987308582,0
Divorced,Hispanic,Male,95.33114891053465,B,-32.213362458760884,D,C,57.52346192004367,A,A,C,-52.37112034961443,1
Divorced,Asian,F,-7.868513018251705,B,-125.40024404867548,A,D,-36.12832310865969,A,D,C,56.786493148399956,1
Married,Other,Other,-87.90926531645863,C,-62.52201749868307,A,B,-22.67164216538885,E,C,E,-134.27427616437004,0
Widowed,Hispanic,M,2.981706719822854,B,-11.405137846065468,D,D,154.47619922195366,E,A,B,160.67175295681534,0
Divorced,Asian,M,124.84297519284553,D,11.242503692591772,B,E,-65.79995653972047,A,B,B,-127.62374035669389,1
Widowed,White,Non-binary,78.42908628859209,A,-43.484566479272566,B,B,5.556264576497744,A,A,C,-26.13767686342609,0
Married,African American,Other,-182.68918339244092,E,-28.68941028944112,C,D,-78.75001408540612,E,B,A,53.65156554594045,1
Divorced,White,Female,-14.17890210647447,D,116.81524170640812,C,A,75.72146397264159,D,E,E,64.87227140027419,0
Single,Black,Female,-71.39920528762556,D,-172.9841075953652,B,A,55.40956507078092,C,C,E,-7.929300690632932,1
Widowed,Other,F,11.292688168302357,B,110.85315819321116,D,C,-10.726238730009795,A,D,A,152.08536799779847,0
Single,African American,Non-binary,205.8597634888338,C,4.193834834629297,C,D,-72.69601826126812,D,C,B,-81.17576773238486,1
Widowed,Hispanic,Male,188.9377172388806,E,-191.00948082017314,C,C,9.240367349030572,D,C,B,14.577804209147466,0
Single,Other,Female,178.5942281499276,B,60.64182541633919,B,D,26.438109385041113,B,C,B,-20.851246666131455,0
Widowed,White,Other,-40.59937899134187,D,-17.99313769075522,D,A,-62.47858120399569,D,C,A,-83.0405499534316,0
Married,Black,M,132.26177637846925,D,-27.930724867597494,D,D,128.38868076607372,E,C,A,-21.706454376738602,0
Single,Hispanic,Male,92.71318409344757,E,240.29088241566708,B,C,10.136998512796483,B,B,D,2.8197590138776407,0
Divorced,Asian,F,181.69533468535434,D,55.28649435800629,D,C,156.123218847289,D,C,C,-60.647553183098815,0
Married,Asian,Other,-145.48462696995946,C,-72.94013811103856,D,B,-122.15276389997464,B,E,E,-126.52004725304693,0
Married,Other,Female,-17.628928728426192,E,-45.09344252135829,D,C,-29.045652570529416,C,C,A,164.5673399294423,0
Married,Asian,Female,-103.1175050400283,E,18.54573753166128,E,A,61.12299334950795,C,C,C,78.57532612614044,1
Married,Asian,M,-20.357525391517207,C,-111.29320808445664,C,E,23.872852500152863,A,A,E,14.703926800510683,1
Divorced,African American,Other,-132.7891922127973,E,-109.8002282976961,D,A,-103.09840443385832,D,C,A,-36.916652551297766,1
Divorced,White,Male,-125.4257715493673,E,-56.153204457671904,A,B,62.33808180613182,B,D,B,-125.16696987826607,1
Divorced,Asian,Female,-169.22354273393333,B,97.13386677256646,A,C,76.78880099531467,E,E,E,-48.82099657951418,0
Widowed,Hispanic,F,6.024228051642078,D,92.76781441192672,B,E,237.84384735272064,E,C,B,-42.87758762395442,0
Widowed,Other,F,92.68632088707983,A,95.41307753994477,C,A,-97.3707798311484,C,C,D,49.05173874171247,1
Married,White,Male,-60.645175564926944,D,27.20824262664996,E,B,-73.08890494941859,D,A,C,-23.826083965247914,1
Single,White,Female,-66.50888078578679,A,-221.3085582575727,B,C,-25.97167441964438,D,A,A,-12.430688620841696,1
Married,African American,F,-38.22677981961859,B,-7.670542593915218,C,C,143.24408679953734,D,E,C,83.67283313394691,1
Single,African American,M,16.88199907782722,E,-100.20264866274862,D,B,-53.26128418781148,D,E,C,-26.506499310889538,0
Divorced,African American,F,-7.559898051714951,C,26.811863436620442,A,D,5.7409409370617706,A,A,B,-135.86377849000118,0
Widowed,Asian,M,83.01427123274911,C,-70.3527578660822,E,A,-75.1039911213602,C,E,D,-221.89354362716492,0
Divorced,Other,Non-binary,-128.4380683841515,A,-114.00505412714695,C,A,39.8829267146571,C,B,A,-90.0303603887997,1
Widowed,Hispanic,Female,30.535743491654404,B,55.878277752698736,A,E,54.19377480405316,A,D,A,158.0708792330211,1
Widowed,Black,F,-73.99649425040846,B,0.1590179801708795,A,E,-203.8979233223247,E,A,B,70.81136673262036,1
Married,Hispanic,Female,-85.7311424026146,B,70.360753318297,A,A,12.73580271463347,D,B,C,-43.888104127620124,1
Married,Black,Other,-245.89705636841364,A,-8.276127887936703,A,B,-2.2735998420562376,E,E,E,-165.73994129625632,1
Widowed,African American,Male,-152.68624064183018,C,47.581602883207985,C,B,-110.27726779523559,D,C,A,23.952303446519963,1
Widowed,Hispanic,Other,-2.68319634676615,C,37.52516986509432,C,E,-28.250514164677572,B,A,A,125.78989017559744,1
Widowed,Other,Other,-18.749735651783716,A,38.82036866689848,A,D,123.32140080711369,D,D,A,38.944535294547634,0
Single,Asian,M,10.027401267315469,D,85.49859965978777,D,E,3.2717107043888403,C,A,C,-59.842812861470094,0
Single,Black,Female,1.5761957479883835,E,-15.44258570128188,E,A,130.9744519652489,E,D,B,-184.0088094910549,1
Widowed,African American,M,128.1006736227236,A,64.93027901638999,D,E,-58.64468381582667,E,D,E,122.01584669264305,1
Married,Black,F,-72.89667083601469,C,118.65685435396445,D,A,-13.88682429153233,D,A,A,-3.5917267390432515,0
Widowed,Asian,F,16.627790298482605,E,43.56010649604946,C,B,-55.28642619255688,D,C,C,120.5802365020324,1
Widowed,Black,Male,194.11224816526305,A,66.28578022769189,D,D,34.87949090671874,E,B,D,27.52731998975439,0
Divorced,Black,Female,13.83614887056139,E,127.68110009703706,D,B,179.85532900443945,D,A,C,62.917862295844806,1
Widowed,African American,Other,103.59675622461297,E,124.36953237522444,B,D,153.84851650804973,A,C,C,138.19899417509046,0
Married,White,Other,44.015587461070815,D,63.34976179841697,D,E,-11.676403929219836,A,A,A,41.86513097212074,0
Divorced,Asian,Female,28.07656415893616,D,0.5437521257658462,C,E,16.4972665766716,B,A,D,-124.68428381081445,1
Married,Asian,M,-60.30199293841648,D,-70.21634880857077,A,C,94.34209072441128,C,A,D,-33.859648805002216,0
Divorced,Asian,Female,-127.8867290166662,A,-6.385674365387488,E,C,-122.20733238643847,C,B,C,-12.432284639555261,1
Single,Hispanic,Non-binary,-36.4846439406702,A,68.23887789102234,C,B,12.372470267157063,E,E,A,-80.7297139281105,1
Married,Hispanic,M,65.983070020623,A,-21.97793884085154,D,A,62.684704607311495,D,C,A,73.50398158123377,1
Married,Black,Other,31.151374433436548,A,-43.64463419408242,B,E,-54.44695326646932,A,B,D,-37.10785398171524,1
Divorced,Black,Non-binary,-6.073433712418115,E,-7.096323271114962,D,C,-28.283854285690246,D,D,A,-11.369692152600347,1
Single,Asian,Female,104.56357643273992,C,24.626761962225775,C,B,17.826604093960192,E,D,D,-73.924998427673,1
Divorced,White,F,79.88032976865807,B,172.2537449465398,E,A,162.34043107595426,E,A,A,-2.6605040362995487,1
Divorced,African American,Female,9.14209345233849,A,-12.87406012989315,A,D,-129.87884514169102,C,D,C,-128.54021668696308,0
Widowed,Hispanic,Male,259.3248447969563,B,-35.694517217687945,B,C,-17.428283855362707,A,D,A,-121.5510059278296,0
Married,Black,Female,42.01492393581043,B,107.72867546346036,D,B,-185.41883244286004,E,E,C,99.17161008955617,1
Married,Asian,Other,-49.25350939912258,A,93.98580469345153,C,D,-91.22568137726608,A,B,C,71.22678042347343,0
Married,Black,Non-binary,7.967233566959078,C,54.119257641311634,A,B,-90.42440060462799,D,D,D,23.526545166228296,0
