religious_affiliation,Veteran,AgeGroup,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
None,Yes,26-35,Heterosexual,183.00643611576174,B,22.177619786734894,E,43.81830602540748,C,47.539552064466896,22.420880872016983,B,C,35.5773938945415,B,B,1
Buddhist,No,26-35,Heterosexual,117.53540996685652,C,-123.91160331773715,D,107.3233682083769,A,123.27462684172374,17.23293661499506,B,B,-45.29082417887758,B,C,0
None,Non-Veteran,26-35,Bisexual,-12.896419182064845,A,-48.37407289035575,E,-137.21276632697428,E,-12.865027930652012,48.90346343496493,B,C,-123.91818467861285,C,B,1
None,Veteran,36-50,Heterosexual,32.011976786984356,C,-44.55390859250669,C,89.29579929192371,D,-9.841421938082442,64.78297361579915,B,D,20.20941523239013,C,A,0
Hindu,Yes,65+,Bisexual,77.38673101249367,B,113.98137734636187,A,34.53221950376128,D,127.49109775345875,69.69495765462635,C,A,-169.9199031672193,D,E,0
Other,No,65+,Other,-25.349427224959225,D,-105.99522198017533,D,29.259386506908637,C,6.774460436944657,-55.92280506118179,D,B,-6.073885102162865,C,B,0
Buddhist,No,18-25,Homosexual,49.22732753785631,D,-15.678439771721294,D,-50.30438494089218,B,4.133327057999579,53.91840022160223,A,A,18.927412261203106,C,B,0
Hindu,Yes,65+,Heterosexual,-82.58995998407134,B,-2.047132572578239,D,-100.76953750616613,E,155.30291218928215,186.96712740734762,A,E,49.224209342083846,E,B,1
Other,Non-Veteran,26-35,Bisexual,-226.35361980695575,D,5.777599694774273,A,130.98992126646672,B,142.768032199452,86.54637139313917,C,C,2.998428654471015,E,C,1
Other,Non-Veteran,65+,Other,333.8517702806191,A,-168.33448568375684,E,29.8911395516542,D,-20.530658792975753,-258.85060936965687,A,A,-34.324528186683246,B,B,1
Muslim,Veteran,51-65,Homosexual,159.26996698439723,D,-59.398842346488266,C,25.48166575922719,A,185.83130062322243,-76.30643863109296,A,A,-89.08762745778064,C,A,1
Muslim,No,36-50,Bisexual,-70.4236860050113,E,65.22672173381238,A,-61.76805176460061,B,57.309745716555994,-64.42592720885317,C,E,60.54754654341543,C,B,0
Hindu,No,36-50,Heterosexual,157.15078104530386,E,-12.48638272237033,A,93.13823439543154,E,125.84892295554646,-28.808093673145425,B,B,60.09149515829779,C,A,0
Other,No,26-35,Other,3.3974482862690407,C,-37.10809084255103,E,-99.85637067377938,D,-42.408252245972704,150.61160185708314,D,D,-122.48537549056464,E,C,0
Jewish,No,51-65,Other,78.62018696146626,D,-136.651068644767,D,-57.626354835746085,A,21.674429444193727,49.24715927722895,B,A,40.46333903441654,A,E,0
Christian,Veteran,65+,Bisexual,-122.77405652417295,A,-91.88001312610213,D,-109.38637975462626,A,-33.578628718336596,86.10356928204527,C,A,47.938071815015086,D,A,1
Other,Veteran,51-65,Other,20.962133673055305,A,-255.62142573710057,A,18.33460060384485,C,-43.9275089173398,44.15641390260488,A,A,-115.21427432616211,B,A,1
Other,Yes,18-25,Heterosexual,2.8901728972420977,D,-107.33835008541321,E,123.46210689825017,A,-9.60898269126037,38.7024468434569,A,B,-28.60633233301415,C,B,0
Other,No,18-25,Bisexual,-43.589044853678786,D,-112.85172427353423,E,-93.7975954845181,A,-110.10091479837368,-18.408981107679697,C,A,-41.09028118101421,A,B,0
Christian,Veteran,65+,Bisexual,-32.83019126766322,A,70.6794086883729,A,54.776818243396306,C,33.65259749731946,-89.39614568552003,C,E,23.737524325450636,D,C,1
Muslim,Veteran,36-50,Heterosexual,-72.23990718749067,E,-41.770093376071515,D,-14.710659760279471,A,-91.19218789205894,-212.96152448526536,C,A,-77.00456396957955,A,C,0
Hindu,No,65+,Bisexual,-100.40739619490864,D,42.744701882188416,D,-166.42743701791508,A,-19.91414836191047,56.329478643964414,B,B,-3.755712999173153,E,C,0
Jewish,Veteran,65+,Heterosexual,10.299912428028858,A,-48.673754733938765,E,90.47600983771083,C,-100.39318413690506,-116.82610247608719,B,C,73.00767304862515,A,E,0
None,Yes,26-35,Other,22.1372023766371,D,-17.947710612717263,B,15.113477998166678,D,-49.732121628624114,-169.16814885021432,C,A,7.380521254040545,C,D,0
Jewish,Veteran,26-35,Other,142.2132842100048,E,42.11065400983254,A,91.86616670561314,D,-67.35191031978265,175.38486119851632,B,D,49.31579263038107,D,A,1
Jewish,Yes,65+,Bisexual,86.06396353340428,A,-25.618210405338786,E,92.76753867246438,D,46.188482565770215,-51.20721983816697,C,D,23.204833850670482,D,D,1
Other,Yes,26-35,Bisexual,-42.656199513152345,C,9.276915907542737,C,-109.44769170275681,C,-79.14951908705898,-92.36920457950359,C,C,-38.01762845618704,B,D,1
Jewish,No,26-35,Bisexual,48.849378121789115,E,-11.739010038368278,C,131.79384431310447,D,-66.57609192117933,200.77762357238802,D,A,-20.691081167891294,A,C,0
None,Yes,18-25,Other,-84.48238447698775,C,-85.13131217427052,D,34.67552927639584,A,71.6759921726801,29.82887049329412,A,A,-265.7805580407093,B,D,1
Jewish,Yes,18-25,Heterosexual,39.33178476782478,A,-79.31620763476512,D,-2.007603338381632,E,54.30847666416674,77.58465018744627,B,A,-125.10097173780106,A,A,1
Hindu,Veteran,18-25,Bisexual,-64.94324444799263,B,91.87123356530475,A,13.879008716633354,C,22.936663151395173,-95.17443707933599,A,B,-11.37211058446033,B,A,1
Buddhist,No,18-25,Homosexual,21.57876317541468,D,-7.097161137500361,B,158.11309353861293,B,91.75159877493961,-215.05486880084925,E,D,78.71436503417833,C,A,0
None,No,26-35,Homosexual,83.69875625668126,E,-122.52587094431632,A,-145.75053719593913,D,-115.01230147706443,-107.34226176794941,D,D,-190.37545002029148,B,D,1
Buddhist,No,51-65,Bisexual,-45.43251457436783,E,-33.672320822675,B,-88.96431251693558,E,-13.863392388044762,126.5766899134046,B,E,132.03751988637217,C,E,1
Jewish,Veteran,18-25,Homosexual,-17.627221362401944,B,56.25707785902582,C,77.0672399549512,E,-160.74652365449828,-202.59715961358197,A,A,-251.6416774949723,E,A,0
Jewish,Non-Veteran,51-65,Bisexual,-30.994666063501775,A,46.18127348926847,E,-86.02823511174972,A,26.29739017150925,139.35466156396222,B,D,-119.14299981477394,A,B,0
Christian,No,36-50,Homosexual,43.453605479018854,C,-91.93607395692578,D,148.38369004103046,C,-29.027690991923116,96.96518770183702,C,D,-97.44329947273651,B,A,1
Jewish,No,51-65,Other,-92.73419404491054,B,61.10318943019977,A,-44.13072585802813,C,-258.0929495792461,-42.64610066678463,E,D,-229.5081222033451,C,B,0
Jewish,Veteran,36-50,Other,-23.82883758282017,C,-75.60472105986334,C,-20.055604328087338,D,29.826164010012075,32.99370009730323,E,C,-11.796137157557485,C,B,1
Hindu,No,51-65,Homosexual,83.0480275035823,E,102.78449980021904,E,153.71524442222827,E,-118.91914492954298,-222.88637509067541,E,E,-42.66103377782004,B,D,1
Buddhist,No,65+,Bisexual,286.24829564578494,D,126.72973986033197,E,-198.81088453941422,A,-86.83926336384671,163.62038845857583,D,D,171.08743918643268,B,A,0
None,Non-Veteran,36-50,Heterosexual,38.7209786658666,C,-175.54664689977312,A,-29.154018414893873,C,-163.16474358318519,-25.648816952905975,E,B,49.042586994502386,C,C,1
Muslim,Non-Veteran,51-65,Other,-44.07927538821714,A,-160.4883679134154,C,-51.58462258199744,B,97.3590718957454,3.103448533234647,B,D,110.84240239214466,A,E,1
Buddhist,Veteran,18-25,Heterosexual,8.956919453830716,B,77.01007993769727,A,-7.816017960233534,E,-14.739854707510375,149.17121175020117,C,C,-55.01609773007748,B,B,0
None,Non-Veteran,18-25,Homosexual,-69.15448777285806,E,100.30228292979795,A,49.39792895484957,D,179.12379729725106,20.280998310748892,C,E,255.11234233858997,E,E,0
Christian,Non-Veteran,51-65,Bisexual,-104.68750820036006,E,58.01185591041007,C,-78.82844521403688,D,103.10325395926816,28.7056173595647,C,B,-93.28147911806197,A,D,1
Buddhist,No,65+,Heterosexual,-167.77123319911885,B,214.33870808293437,C,4.812598220994007,B,-68.96378282950576,-103.42037822013353,E,D,-80.82050039265573,A,A,0
Christian,Non-Veteran,65+,Other,-130.378873494058,A,-147.69287195224095,B,-40.647533209582626,C,68.09022072804429,-140.83525464153166,C,E,48.78668984545157,A,E,0
Muslim,Non-Veteran,51-65,Homosexual,-126.27652107204399,B,-55.493322394152536,D,-89.11221678945252,B,71.80859870416879,6.986665323016787,D,B,29.869360432578368,A,D,0
None,No,26-35,Other,-5.550167300291697,E,-83.22197535094641,C,-46.458896810554286,D,-64.95639513223813,31.617478736497027,B,A,70.11876250844668,C,A,1
Muslim,Non-Veteran,18-25,Bisexual,67.96686836800966,E,198.7039012646081,D,151.43483103943254,B,-173.55979204175557,-128.82127296733762,B,C,109.0946888947516,E,B,1
None,No,65+,Bisexual,-94.27653241123585,C,-118.08241699003115,C,47.5469301112875,B,-30.595272617047907,-69.15380924509161,D,D,35.39151609507769,A,B,0
Jewish,Yes,36-50,Heterosexual,127.42756052862056,B,-129.6519441014401,C,-2.6936842461463133,B,-147.34027321592566,64.09452760564355,D,E,3.14211554970544,B,B,1
Jewish,Veteran,65+,Bisexual,-44.45071302184795,C,-123.9456827868454,D,-69.198460454944,D,-206.80654294662548,89.9611591401982,A,E,-195.93866099045067,E,C,1
Jewish,Yes,18-25,Other,53.750364371480245,B,-25.13016069302086,C,-144.42827153634465,E,123.94487760371345,-94.30755269863245,B,E,-8.424159201635003,A,E,1
Jewish,Non-Veteran,65+,Bisexual,-200.0606036663878,A,-122.59423029442647,C,19.590399257784046,D,-20.78360290376739,144.2926389091071,D,C,181.0234451299113,C,A,0
Hindu,Yes,18-25,Bisexual,145.8957765005883,C,14.690736468249192,B,-108.71708378484935,B,-60.44601111663725,-8.93475762647718,A,E,-247.6968724365718,C,D,0
Other,Non-Veteran,26-35,Homosexual,50.66024585554991,B,139.0473819287088,C,-45.141508791901735,C,28.022744484401873,50.49141627315314,E,A,51.3140439021478,D,C,1
Buddhist,Veteran,36-50,Bisexual,91.23445217263551,C,15.39344785669805,A,-154.11792059053334,C,-112.07534535518282,49.82292770481807,C,B,-71.49449996269367,E,D,0
Jewish,Non-Veteran,18-25,Other,129.86092203125278,E,169.30736658434057,A,44.97765471237406,C,-198.0271283692168,-51.11309459838982,C,D,99.42733110644055,D,D,1
Christian,Non-Veteran,51-65,Heterosexual,63.932550939603146,D,-89.54972630803557,C,145.80863908090532,C,32.869589101824936,-17.873520074060444,D,D,25.709254650523306,C,C,1
None,Non-Veteran,26-35,Homosexual,-5.63076771202496,E,-29.558947180359397,D,-101.48221047827117,A,49.71537517816565,-20.81882484764651,D,E,-7.7290584706971,C,A,1
Other,Veteran,26-35,Heterosexual,-186.55984460852784,B,-95.58304768597478,E,-56.89469813773223,D,-13.023306735451584,-130.912120570759,E,B,-85.12541331289933,E,E,0
Christian,Non-Veteran,18-25,Heterosexual,-46.12272759024572,B,-93.18514048810145,C,19.955873969566827,E,-28.7762513144214,20.92767793427977,B,C,123.90045592987234,E,E,1
None,Non-Veteran,51-65,Other,-64.5059741988379,E,-107.0054070254935,C,-77.63213817473996,C,-70.0195558811094,-104.11570568867768,A,A,29.805675021249513,C,A,0
Buddhist,No,18-25,Homosexual,-15.993291441512481,C,63.28868356395936,B,-177.2826175114687,C,160.60165462879382,70.55103251213588,D,C,51.34729660476115,B,D,0
Hindu,Yes,26-35,Other,91.65722202513058,B,-4.829496628382919,E,113.27359920328695,A,145.99976570245562,-26.917767842659945,C,B,-149.64124761728513,E,D,0
Jewish,Yes,26-35,Bisexual,-61.10212081933516,E,-145.63091022804903,E,64.81852322125948,B,-102.29192101828919,80.77224960267739,B,A,19.407030886489657,D,B,1
Muslim,Yes,18-25,Heterosexual,29.825043435685856,D,-12.723183392787224,B,57.913002249584764,A,73.72247953599879,74.84753528244639,E,C,38.04298926509186,A,A,1
Muslim,No,18-25,Heterosexual,-109.64432634873677,A,156.75361478845468,D,-49.983108773807565,E,-121.2669323708759,-5.555151598125021,B,B,146.66457363740017,D,D,0
Jewish,Non-Veteran,65+,Other,53.12029393093391,A,-100.92992808352999,B,-92.53333794346118,B,174.0648050537609,99.70409842817588,A,B,-19.888312273465804,A,E,0
Buddhist,No,26-35,Homosexual,20.0021496489492,A,-46.822894661450825,A,40.69560056150516,C,90.19225068417275,-40.56621627097785,A,D,2.342583735037641,E,E,1
Jewish,Yes,26-35,Homosexual,-31.45690147121181,E,-54.901843806705564,B,-54.76133842962434,C,-17.471628910560394,104.39793581997205,E,C,-233.1003692020151,D,B,1
Hindu,No,36-50,Bisexual,9.451529272742636,D,38.886985692201634,C,-190.36044456405475,E,83.5373621879313,8.670788832880836,C,D,-128.14111773110633,D,A,0
Christian,Veteran,26-35,Homosexual,53.993750138226495,B,-42.973134644813854,B,11.301787929828741,A,80.10135942935013,-162.69577571425896,B,B,98.93739666063355,E,B,1
None,Veteran,18-25,Other,4.014533846187298,D,116.6754841822765,C,6.704300833761083,D,-144.9392144576751,39.47314728592002,E,C,-37.34283688773615,B,E,1
Christian,Veteran,65+,Bisexual,-44.97817332981906,D,-95.1824577445078,A,270.97619891400416,E,-9.233025996195137,-109.9924761309353,B,B,-73.03147083704496,D,C,0
Christian,No,51-65,Other,58.37810091702782,C,29.187482860582463,B,75.53240061689225,E,-45.68139249525996,104.6156470299193,D,B,80.3759476905336,A,C,0
Jewish,Non-Veteran,65+,Bisexual,-171.45609933503167,D,-70.68739029992324,E,216.86484318137894,C,-105.04475257246688,-71.88920301120457,C,E,-10.128910622755194,B,E,1
Hindu,Yes,26-35,Homosexual,-142.99811456272528,B,130.7401574623103,C,71.50320827579041,E,51.00956513388644,-142.74791127517707,D,B,216.37650545938644,D,D,0
Other,Veteran,51-65,Heterosexual,-39.78999992552376,E,-94.20171876135538,C,-21.0213052962106,B,99.3968173474847,-122.937507099127,B,C,-30.135951129991874,C,E,0
None,Non-Veteran,65+,Heterosexual,9.896346109167004,C,-70.1057974376404,C,134.85541606088634,D,-89.93309188670007,55.435527121517694,D,D,-11.30394947222706,D,B,1
Buddhist,Non-Veteran,51-65,Heterosexual,-20.895857655944468,E,45.583005543155586,C,-97.33442964570042,E,38.33355159501554,-138.6392193342737,A,B,198.87155272106557,A,E,1
Hindu,Non-Veteran,26-35,Homosexual,-79.97821478302609,E,123.02387681119546,A,-136.53549947063536,A,59.30620277209544,-30.7984117936533,E,B,-34.167568902721065,D,C,0
Muslim,Yes,36-50,Bisexual,-18.836567719541637,E,-160.00255224455668,C,-61.91238198446546,C,30.41825012005748,-25.13414871765282,E,A,97.19772347486938,E,C,1
Christian,Veteran,51-65,Other,7.682337150347863,A,14.70268863010947,B,-64.34621714762281,C,-34.66632447936975,-157.1526908527921,B,A,8.161119198577158,C,A,1
Other,Yes,18-25,Homosexual,9.628574867109547,E,-38.14600215497459,A,2.7713511462222495,E,-52.56028449857064,16.112991258913556,B,A,-61.01328762410566,A,E,0
Other,No,26-35,Bisexual,21.18208939955885,E,104.0472259959562,C,170.36532420700345,C,33.49313650270508,184.8246457158362,B,C,88.15446221719827,C,E,0
None,No,36-50,Heterosexual,-197.07027696678335,D,39.57327943147821,E,-8.718714274828606,A,-12.59596105887311,86.5370004774473,A,E,-151.56390798696776,B,C,0
Muslim,No,65+,Other,-169.3396631372488,E,62.586714767520604,C,89.21660674188793,D,-36.94221420748776,-120.39878446198757,E,D,56.244974015120064,C,A,1
Jewish,Yes,18-25,Heterosexual,127.14138972971709,E,-98.0559681523819,E,-178.27141823108067,E,190.83732678276115,-222.99544681030926,A,C,62.016865692394965,E,D,0
None,Yes,18-25,Heterosexual,-178.55739629678803,B,40.16014343958816,E,1.0447575897382468,C,230.59296886691803,-63.32845546035885,E,C,-162.21384378318547,A,B,0
Muslim,No,26-35,Other,-42.982026876025756,D,-52.099636562424514,D,-128.21169205264945,B,-200.53115556174333,35.96930493995142,E,A,137.5971013170869,B,E,1
Hindu,No,65+,Bisexual,-9.068799590193837,E,12.49990869679123,E,75.19763422344792,C,-37.1123180096636,61.44068248840109,E,D,-26.400203362833167,A,A,0
Hindu,Yes,26-35,Bisexual,-78.9832228556695,A,-51.084433887713324,B,-191.14044924389896,C,14.789998365123216,-119.81637541206621,D,E,122.03158410475,C,A,0
Christian,Yes,18-25,Other,148.49135568438012,A,79.2561290319113,B,-136.97749484062768,A,-41.731033317015964,60.25779189513732,B,B,-0.9591321048553753,B,B,1
Muslim,No,51-65,Bisexual,5.827754771892834,D,44.296912771226566,C,-117.21980884261755,C,112.09605270107738,19.08476968621363,A,B,-165.58788477939353,C,C,1
Christian,Veteran,65+,Bisexual,86.80483204647189,A,199.4331599390951,B,69.2951088771827,C,9.38196918747208,98.32609932463693,C,D,73.7295049931769,E,C,1
None,Veteran,51-65,Homosexual,-166.94014487083993,D,-180.44652854265726,D,-22.828795652126242,E,21.00994512695719,21.026723134955976,C,D,-184.14299700721648,E,C,0
Other,No,26-35,Homosexual,-22.805001843706698,C,-73.30056122847797,C,39.249734059987226,E,-33.635502392162344,-130.14224552562072,C,D,-97.4739971191572,E,D,0
Other,No,51-65,Homosexual,188.25168945889288,B,-73.80976353617802,D,80.65343014550199,C,-152.46263098539532,76.2954988317053,B,A,-132.5251212264314,B,D,1
Buddhist,Yes,51-65,Other,-82.71101326616855,A,109.77231438141617,A,129.90421967983542,B,34.80850335341516,-120.60841285417972,B,E,10.295189215348584,C,B,0
Other,Veteran,18-25,Other,-95.90381009459547,D,180.40865030312406,A,-66.03643785490146,B,-102.73983682518961,-66.34998606099627,D,C,-118.9197739352408,D,D,1
Muslim,Yes,51-65,Homosexual,9.265332443366935,B,-13.662681080008241,B,-77.7414412042216,B,65.73497332244462,-41.53104335756642,E,B,-6.604715859575815,B,A,1
Hindu,Veteran,26-35,Heterosexual,-63.26140691784564,B,87.50206863526921,E,153.92855648591782,D,189.9910118594084,75.03665589578986,E,E,97.59763832462059,D,C,1
Buddhist,Non-Veteran,65+,Bisexual,82.87454751204648,C,-179.22898237449246,D,-167.9613871525565,D,30.20627175697006,6.362836110468614,E,A,149.58914688436423,A,E,1
Hindu,Veteran,36-50,Other,60.149431491403085,D,4.287335818729438,C,-71.9448972618764,C,131.69629526437348,27.89670070479689,C,A,-26.143091295291587,A,D,1
Jewish,Non-Veteran,51-65,Homosexual,-25.3414447118028,E,173.4899896139508,D,-14.307158081155197,C,132.69738782578656,-3.362787660283211,B,B,230.1941363475071,A,E,1
Christian,Veteran,26-35,Homosexual,-61.79567357828669,D,108.61666511700261,A,70.07131100336933,A,108.35784650132734,108.28389840602404,E,C,-58.04629764183646,D,B,1
Buddhist,No,65+,Bisexual,57.13934678855194,A,80.98866866395716,B,-157.1182238967351,E,20.23941639939384,-157.17297323519492,C,B,52.1791433080456,B,B,1
None,Veteran,65+,Bisexual,188.66777934018455,B,174.57232762431562,E,43.21326127724556,E,-46.51275057977109,98.32136792489257,C,E,-24.12171639648713,D,E,0
Buddhist,Veteran,26-35,Bisexual,-79.5456686160131,A,-5.725253029186801,A,-72.40970635620003,D,59.46468154936909,-17.14578769338663,D,D,-88.50074042308628,C,E,1
Christian,Yes,51-65,Heterosexual,-76.10228548312814,A,130.2496451028257,C,-102.90238455902228,B,57.77969720382963,-179.02698318739314,C,B,10.654535978584345,D,D,0
Christian,No,65+,Bisexual,49.80160554757996,E,87.72394758262146,C,-73.0514806629219,D,-46.10672377709497,180.9834028562359,B,C,116.59632150692917,E,A,1
Jewish,No,65+,Heterosexual,281.02772186945464,A,-158.6478558493088,E,92.6537720705082,B,-77.79018412974925,-151.28244299251406,E,E,-46.720569896777114,E,D,1
Buddhist,Yes,36-50,Homosexual,12.344012693248798,E,-206.03572377990358,C,83.10656075803739,C,-26.034312114885594,11.86374723586152,B,E,-68.0451536812671,B,A,0
Christian,Yes,36-50,Homosexual,60.620972842913844,D,171.96592230285182,C,8.005650791712176,D,237.37972024026607,65.05309404169188,D,C,-197.649395285452,A,D,1
Jewish,Veteran,65+,Homosexual,46.98707608256251,E,40.52290420472179,C,25.68866556964578,B,-95.64226017001484,-69.78782849915457,E,D,87.24721911350433,E,D,1
Muslim,Veteran,65+,Bisexual,194.13457584229766,A,-56.87500335968734,D,-48.49885410891737,D,79.43106202272175,-25.243712989547834,D,E,25.65752563617396,C,D,0
Christian,Veteran,51-65,Heterosexual,111.13044359441255,C,-104.36411461983892,D,-111.26657054762843,B,-136.8827889525305,127.33772780838297,D,D,125.11842930148829,D,E,1
Hindu,Yes,18-25,Other,-67.14136995425383,E,72.58405088097743,E,25.718497360417615,D,45.625907296390395,77.49773932495798,E,A,139.60760712425076,A,D,1
Christian,No,36-50,Heterosexual,-81.36936255757796,C,-125.99430904839966,E,-30.953824672368857,C,70.8684196880265,-6.450789511300973,B,E,-8.49266877122493,C,E,0
Other,Non-Veteran,65+,Bisexual,-46.43510651328066,B,161.44361436811343,A,-85.74017731743763,B,114.71184251858402,-57.53196065335185,C,D,-37.180092152700446,C,B,0
