disability,birth_year,religious_affiliation,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Mental,30,None,Non-Veteran,-193.82141391179624,-10.518952367767223,C,-65.17099368037714,E,-176.8612943294127,D,D,178.77378368468462,199.9721301018465,-18.59929832075342,C,0
None,55,None,Yes,-28.17581747471604,97.89104331318761,E,50.75817829838907,B,-40.763630994761314,A,A,-61.756072141690844,-148.21597471020704,-75.0196997703766,C,1
Physical,28,Other,Non-Veteran,-83.05781434871243,134.31521829656242,B,-55.98949274315367,D,61.369179198292336,B,C,-206.09121155091702,-184.98076319391618,-116.83284495849617,D,0
Both,24,Christian,No,102.82932169228707,27.24277335963381,A,90.06323980135882,D,-39.97030641339555,B,D,-19.274689576889866,181.22278814765588,58.86376162559457,C,1
None,82,Hindu,Non-Veteran,33.12903261233083,-4.68119455325971,C,14.194811307544535,C,-5.485831096180646,C,C,-114.9612436971384,-1.8112486238973855,160.43562064682496,B,1
Both,96,Muslim,Yes,-167.07341928558608,-28.643403170400482,C,4.760476485277641,C,108.03203710070055,B,A,-38.438564401634224,-102.27296434855934,86.00871173394967,D,0
Mental,19,Muslim,Yes,-64.9752625722804,24.171678012080722,E,30.198467432934585,E,38.057498744766946,E,C,-141.609122392357,-5.514704160641581,-103.21370955315685,A,0
Yes,21,Other,Yes,100.33658527114453,-23.575234704029423,A,-90.81698054760888,C,-63.93368383478315,D,D,-1.8899534026045983,109.95658298246683,-301.78555785585024,B,1
Yes,72,Other,No,-112.11679198809132,-58.72819752554592,D,60.06622393974988,C,19.426629398443964,C,B,-151.60255482437603,7.775203712073483,-56.33155539617387,D,0
Physical,53,Other,Veteran,251.93409830142772,-202.34620467978414,A,-4.638158464817888,A,-232.63140413572208,B,D,-3.4289451411395744,-42.42263191360646,6.209113958175359,A,1
No,18,Christian,Non-Veteran,55.46607896997615,61.95340468261481,B,152.78972940754642,B,-119.54101011285448,C,E,-168.36154685380043,-28.340754321276023,76.69623795042025,A,1
Both,50,None,No,145.45530530149819,11.76862446487551,B,-145.54829242811488,B,-174.3252786499196,B,C,-53.309904283120524,46.91298773389983,72.84789380185495,A,1
No,30,Hindu,No,-43.50668534844036,-117.36947663939597,A,12.488506608972354,C,111.98847955147322,C,C,-245.9870126715872,49.647295484273876,-48.52486827945615,B,1
Mental,20,Muslim,Non-Veteran,38.23755794055826,34.02527551463119,D,99.00055494758348,C,25.97320063232732,B,C,102.97244283688991,120.52749879701668,47.699270388189,D,1
None,66,Buddhist,Non-Veteran,180.74741414589545,159.44161750366595,E,49.26720593087311,D,52.41399064530079,A,E,-18.45417920216165,-0.6641637628165259,-46.82469082346164,C,1
Both,93,None,No,14.700628598127679,187.44956274935402,E,66.53668111369203,B,-42.47133730839296,A,A,38.19685666098533,-63.28829723955687,23.51917698733158,E,1
Both,85,None,Non-Veteran,-107.50324818726567,104.454530814195,D,152.88619375583195,E,121.17991794429459,B,A,-14.296672934985757,-92.24709221242652,50.71204017429035,D,1
Yes,65,None,No,26.574249424343378,72.42046641490204,C,-14.818715373005178,A,-47.84409719732764,B,A,20.836787352593504,-73.36033501245848,-86.85513432697167,A,0
Both,28,Muslim,No,7.283009702808309,7.527821048083435,D,60.71755188236712,E,32.621621324454814,E,D,-19.40102308377607,-27.090827472671343,90.20244306531315,D,0
No,70,Hindu,Veteran,-170.81872096825418,-1.6622456778365855,C,159.50245331425364,E,-53.7742017386909,E,B,-108.56723576610214,-78.6595551740456,146.06408796217121,C,1
Mental,28,None,Yes,5.317106740510727,2.549353197358651,D,-92.35426137558835,B,35.014081216227545,B,D,-67.88362006331546,18.11101971817119,115.15644374506313,C,1
No,60,Hindu,Yes,-0.39333317964012904,-28.28355670163881,C,-109.91857649675198,E,63.47447446134468,A,C,-112.23741037030126,203.96864222054768,45.377841591029465,B,1
Both,92,Jewish,Yes,-152.65790777760938,15.40501797234349,C,31.565498139909604,C,340.30226243828423,B,A,79.31621882961937,-219.67003879910857,71.38290678801529,E,1
None,78,Christian,Yes,35.22933287592856,-61.00316368300596,B,-96.17140072011591,B,-105.10360940203812,E,C,-2.4061997811192097,-80.48767226247223,20.369983346749898,D,1
Physical,96,None,Non-Veteran,110.90155766961716,211.77689688264388,D,-83.55703020371442,C,2.368720842658802,C,D,-26.500894265953693,-60.31169214182339,-181.92998840447896,B,1
None,34,None,Veteran,74.44577901159664,-12.286705029361094,D,-50.531265558967384,B,-194.0920132719155,B,D,-64.71977919434647,171.13225178144214,-185.11979997564495,E,0
Mental,28,None,Non-Veteran,-49.40554868697997,-28.683842768399696,B,-82.90834223111793,B,-1.5342285379857243,B,C,-58.29256289006194,73.62873420356689,-25.06398661032575,B,0
Yes,82,Christian,Non-Veteran,-18.083941783922352,78.24674234491596,E,38.098086765082925,A,68.11773647929758,C,C,-142.62782454367348,95.1342065000399,29.780712988609636,A,0
Mental,71,Hindu,Yes,-47.47040978116781,-5.110376163627605,B,-12.54140543534814,B,-74.99019667607392,A,E,50.28110071960713,-103.77456250659716,25.27262740326668,A,0
Both,40,Muslim,Non-Veteran,116.46098489391564,183.35751728997406,A,-225.3221529008432,E,-17.49594030524639,C,B,133.53407130508307,-2.166182990479732,216.1437231895609,B,1
None,72,None,No,-9.50182838950852,-0.23563900032069685,C,-169.64026851102778,E,31.877416902272532,E,E,-79.25963139108559,-14.358380129495115,175.37572608018073,E,1
None,41,Muslim,No,-56.67043224057946,91.54566007414999,C,150.4893745213736,C,-34.69378323365782,A,D,62.03891032683395,-105.43251189618637,-171.4976351362042,D,1
Yes,70,None,No,79.24454673730854,46.21415986795013,D,86.50732322058948,E,-31.277373245561833,B,B,-167.8306759798953,-139.69850431597106,-17.395316166851146,D,0
No,56,Other,Veteran,78.1049194634785,83.15379405979235,D,-45.49249013374335,D,91.34042231815424,D,C,120.6134938906753,14.141400196740895,208.4043373282278,D,1
Both,57,Hindu,Veteran,60.48504925221254,49.04915167920274,C,7.2600849589716905,C,-17.461603829687597,A,A,-154.8225068860947,-25.76526220147764,80.85716344045896,D,0
Both,93,Other,No,3.8485439250651745,276.23643177024906,C,16.25439187718186,A,71.87221930266817,C,C,11.92539033883314,-185.2142005404711,60.559307878638904,A,1
Yes,18,Other,Veteran,88.55803204322962,249.66228329535286,E,-133.5129036822804,B,133.86318949258848,C,C,-43.68648021554869,60.66291443133852,-65.6185512040124,A,1
Physical,83,Muslim,Yes,-233.01091043641526,-77.58376637316466,D,-128.70941948139568,A,-126.73039559988202,C,B,37.75726354235445,-54.85971269693471,134.4529807799844,E,0
Mental,30,Other,Non-Veteran,187.05953756444913,-22.73692005931009,B,64.06235450569778,B,-178.7475475950541,A,A,-160.86479904346038,304.75385161247794,25.121539305064548,E,1
Physical,30,Jewish,No,56.73855198988898,-0.9475433902231182,D,-41.7424844084701,A,-55.975391053264914,C,C,80.34787422531807,139.93489140029337,39.28859980225104,E,1
Both,77,Muslim,Veteran,210.89255358855524,14.65369240483582,A,50.903196023209276,E,124.46113348402793,D,D,117.63209888195003,-152.96261248159757,201.46253192093678,D,1
Physical,26,Other,Veteran,-236.36120677539938,-169.0074621445105,C,-56.074094680993944,E,-9.793240733851516,B,D,4.6977120319453025,183.70343333471487,-3.4510707125423714,B,0
Physical,73,Other,No,-178.90612987071185,-47.12336811068817,E,-19.567559217869633,C,90.69095747061205,D,C,-99.69299373146112,-50.70057349634908,90.55362858137616,D,1
Yes,24,None,Non-Veteran,122.93942008876841,71.95400608158634,A,-105.10145495322065,E,57.811087829408535,B,E,20.756946841171533,160.98660181902522,210.91580745571275,B,1
No,57,Christian,No,85.8724277867419,3.193834182094668,C,98.89963538897015,A,-158.7668593576233,C,A,60.31528746216044,73.45110265307386,-42.79379485896543,D,1
Yes,37,Hindu,Non-Veteran,171.68019759481228,-63.406699749209835,E,-78.51701924710426,A,-30.087026510750096,D,D,116.56940499694066,193.2753125520701,132.35178885870246,E,1
Physical,92,Muslim,Yes,-101.36185572353614,91.29064681897039,A,158.0229167499035,A,-193.45586144833894,A,D,-133.47543195178395,66.39904544837594,-191.3719719489747,E,1
No,36,Muslim,Non-Veteran,-63.08909845474041,-101.29146343065626,D,68.62545687405058,B,105.71422418874643,B,C,-95.29208822918345,12.326240793616666,7.262208870653527,D,0
No,64,Christian,No,26.802756620932737,-20.09090162455497,C,-134.5618990964056,A,123.34617263754461,B,C,137.23593408115852,109.9733530507492,-146.9181057340578,C,1
None,68,Buddhist,Non-Veteran,262.70285029352266,-155.91788369926164,A,212.87938008235585,E,-67.4907014114954,B,B,-8.525914296096461,45.576438477832866,125.10105586185405,D,1
Mental,39,Hindu,No,45.96105246213902,-19.033489808803584,E,-12.703731830919352,A,95.82409334904187,D,D,32.69241439108897,132.58331200404464,-181.80830967996775,D,0
None,51,Christian,No,-8.418178808859716,164.75496222734876,E,105.20980261429689,B,-13.555785231276154,D,A,-147.31656462384598,-130.2519419227639,-136.4699381659591,E,0
Mental,96,Muslim,No,-27.658342630237804,-97.67562548957515,D,-38.90735663082823,D,-111.19948312036168,D,A,-3.218286558132862,25.062276599358608,52.83552752731347,E,0
Both,53,Muslim,No,92.728020055877,-106.38005437253388,B,50.4967969955306,A,72.24728382109579,D,A,-26.445313771479224,-61.7301586997446,87.05408436063922,D,0
None,68,Christian,Yes,120.89055624043145,-62.472698404482074,D,36.957038090407664,A,-70.55048062366932,D,E,-11.580640938823809,58.94518800505626,-197.63806682182235,B,0
None,79,Muslim,Non-Veteran,-120.6718235405016,66.47454721497874,E,54.77612672421582,B,-159.37799917541028,D,C,126.91085763229404,67.0419091407111,-83.41790780762584,A,0
Both,30,Jewish,Non-Veteran,-11.387170191328298,169.27191994747153,C,-0.5267248269857446,D,5.578846241325464,E,D,58.38870667712549,21.80832222373128,34.54608762797168,E,1
Physical,71,Muslim,Veteran,1.0241848179457835,-34.94548758458559,A,-19.92362063517079,C,55.49444279072946,D,B,64.55481120677835,-212.85999793188813,-14.387654310021059,B,1
Both,93,Hindu,Yes,-81.87765021444358,-175.7878670220437,A,-38.03887426000637,A,-64.49322890823143,E,E,43.7209583464823,-8.69914528184778,55.11799333177058,B,0
Both,54,Christian,Non-Veteran,8.499946402997738,9.736225119649925,C,38.40167210713808,B,-127.93311528173801,A,E,4.028614510083579,28.491859322855902,-153.4329817651001,D,0
No,19,Christian,Yes,19.292389459855784,-29.44548766827793,B,-56.045107715102915,D,-35.76163848079189,B,A,-46.77238917235667,-233.20308821302572,54.87656990682397,C,1
None,58,None,Yes,47.76451763593594,-72.8296098815479,C,149.38578076967806,A,-54.960541294375275,C,D,-63.499198370804756,47.09716050783531,59.04051317658051,C,1
None,86,Christian,No,-2.3111182018578043,50.12800268285487,A,-239.34365853761702,D,-106.9218049901476,B,D,110.77169132246225,201.75164177157114,-254.84741248168118,C,1
Yes,83,None,Veteran,-33.28385212170836,133.36871590741154,A,70.87785084361855,D,36.52032422726491,B,B,-116.71820084681308,-26.69415922145913,80.50096026355646,D,1
Yes,93,Other,Non-Veteran,-33.81709844043847,-20.84797362470289,B,-155.66381356656294,D,-126.33774942746297,E,D,6.585701281223079,49.44887602043526,-10.232319309939744,D,1
Both,75,Christian,Veteran,-54.068159750991754,-118.6033400668107,B,-40.89748552628683,B,39.42249364689155,D,E,-185.55179674656702,68.35031122531939,-20.772116792369218,A,1
Both,68,Buddhist,Non-Veteran,-48.26080306090944,113.00516946353095,B,145.09018571421072,B,-6.033635879351919,E,A,-78.3902626320654,-59.275069614063256,-13.17264477980698,A,0
Both,47,Other,Yes,12.581088438442592,-60.37835353845421,B,199.86722752770754,E,17.60801638931379,A,E,-225.5993979214614,0.14249952446433414,114.4422312943022,B,1
Physical,27,Other,Veteran,-150.6946596470341,19.57132333736924,B,67.8727881463784,A,-121.41909559482107,D,E,43.518063495095916,-243.85521704094094,-103.62045141233568,D,0
No,63,Christian,Yes,87.23838782673788,-73.45435809241941,E,30.280680113598073,E,-65.0261497009529,D,D,25.717638102881473,-132.7086408444178,142.60203094579896,B,1
Mental,95,Other,Yes,88.72260457540632,-25.30964101921932,A,97.61190707187565,A,-133.29331254752074,A,D,-42.55088192828843,45.00998445853802,-54.93366731933973,E,1
Mental,76,Jewish,Yes,126.74309357505156,11.151184230503246,D,-164.82163730408755,A,16.14968789842231,C,B,36.458491034680044,107.84532816949802,-96.23208375274494,D,1
No,84,Hindu,Yes,57.971158047805226,-67.25362894015264,E,61.01581720840823,E,-145.64062111091738,D,D,-176.216940270543,44.521312558062995,2.8659513279585607,E,0
Yes,98,Muslim,Yes,18.454705655872537,294.8637874315266,D,50.52440446059373,C,85.68343046671359,D,A,15.964996213809293,133.49095364768843,-149.07793768032948,A,1
Yes,73,Hindu,Yes,-14.42884106493311,148.9671630445414,C,-86.36833923776139,D,-2.840847432121148,A,A,113.68223882580897,19.928873573745566,70.07845954334364,C,1
Mental,53,Buddhist,Non-Veteran,-73.13651428543307,-75.55036414850326,A,-27.28571653017347,C,9.030626195992161,D,E,7.0331124338506825,185.58468568971668,67.34834234402337,A,0
Mental,26,Buddhist,Non-Veteran,-139.6405530817474,-30.81047156033116,E,18.163284357169992,C,-89.35722759110786,A,E,64.43384845560904,162.23776012600456,149.0008071248337,E,0
Mental,56,Hindu,Non-Veteran,14.450094992216567,18.970502680343962,B,179.2582206127456,A,-107.6397367091676,D,A,49.684205242323834,-109.00239864026659,11.597775916032301,A,0
Yes,66,Buddhist,Yes,107.76006706484604,-39.560988431930575,A,-57.685967157833865,B,-108.31375138566753,B,D,216.8489226014705,27.25945861651267,141.63435503804166,D,1
No,43,Other,No,-161.12700655372373,-26.51021762519189,E,77.25901373987386,D,23.271063057256107,A,A,10.589082743443392,26.084532389502368,12.256295038088405,A,1
Mental,68,Other,Veteran,6.152531025832326,-20.435889455393472,A,87.84929757612477,C,8.99958459077203,C,A,31.8733156192142,-49.65767465797767,-40.618363134726806,C,1
None,68,Buddhist,No,111.07392361926011,241.0988287477561,A,-197.94095594773725,C,241.85967270766758,C,D,79.6055423158949,-124.38028413952848,135.47178585163977,B,1
Both,55,Hindu,Veteran,-32.29147420261052,6.66197500106421,C,162.13286147281602,C,73.71441841977736,A,E,177.84283702584537,145.17583187554942,87.22372193470858,A,0
Mental,83,Jewish,Veteran,-130.97064613923666,94.01087700151284,C,20.65337057806239,B,-18.182685440514568,E,A,56.59536913707649,-28.57523253208038,-28.03535928807652,A,0
Yes,79,Hindu,Yes,22.466934857721547,122.24498148643654,B,53.861673747888176,D,-87.33000072816127,D,C,-14.908105626645224,-153.94739391695583,-90.12640725865697,C,1
No,63,Hindu,No,39.65691417961071,-161.87580152225226,A,18.662380078669145,C,-97.69583679393794,C,C,-15.33247561072016,142.41715460178375,-5.284607996242021,A,1
Both,80,Christian,No,0.6692131668099778,27.418068734639224,D,14.671842618835655,C,-85.17251969609933,E,C,-27.494939931728542,34.32819571520465,165.65843567150878,B,0
Yes,36,Hindu,Non-Veteran,-211.74766515654278,40.14622939975248,A,-73.35345946300558,E,68.95750737615057,C,B,-57.36018849650048,44.350120314841334,126.86676197413315,B,1
None,61,Christian,Non-Veteran,-12.031598232956393,2.340749274764481,E,-61.64921110067966,E,-29.230639078164007,A,B,22.436756764254334,35.1917772994367,103.60672973356053,A,1
None,78,Christian,Yes,-53.11140939753983,109.46963259452123,A,58.48539727511475,D,11.624125505524036,B,A,191.20614778782266,-33.307013480505255,103.07498139532616,E,1
No,69,Muslim,No,81.00011982326828,197.5718342335117,A,-40.224140381569725,B,61.76417975203287,B,C,154.04582990146702,-25.024099987144492,-48.468080456654235,E,0
Yes,33,Hindu,No,33.30517340195085,12.182288706160046,E,56.385683277902665,B,-129.6663010905226,C,A,-137.37630860904721,-57.276807800505594,24.512031557413962,A,0
None,57,Christian,Yes,25.334432682529425,-143.6508069108898,A,120.9210434002306,A,48.78763294328056,C,E,82.28553606535446,17.977233002795142,29.06957784755374,E,1
None,85,None,No,3.622336667702164,16.64147510048441,D,-105.40026699785909,A,153.28305999536596,C,D,-31.618533773979866,-25.469340723780093,-125.73764461349548,E,1
Mental,59,Muslim,Yes,7.4736446549435485,-213.4013676912455,E,-98.48526077553839,C,-43.87293315825785,D,B,77.23530514329674,-2.9348053713500235,88.98737027276431,E,1
None,82,None,Yes,-40.05060621183176,-91.16579712954304,D,-73.53690184514018,B,114.93673962709188,B,A,-159.95667387314876,190.7488868195569,49.61918627065332,E,0
Yes,58,None,Non-Veteran,-7.983663857664887,87.89209174225634,D,-275.54539053788403,B,-34.29172478565784,D,D,-203.81959322929276,-5.576745461462108,-9.683888440915796,B,1
Mental,38,Jewish,Veteran,169.00285313434927,14.27059550813579,A,-48.43389204365816,C,-51.8475918154579,C,B,98.18830532904069,-51.73789487162613,53.1799319560487,A,1
Physical,89,Hindu,Non-Veteran,76.8030162261235,-78.50431787313694,B,173.3253176411738,B,-21.012830804394543,B,A,-81.53373807418792,-2.3813212569068836,38.28397000412381,C,0
None,71,None,No,173.75776638495879,44.70795624993124,B,37.53549264806513,A,-104.04350985663599,B,A,-31.004935630588758,-20.08942857973252,306.52561461220404,B,1
Physical,21,Christian,No,-4.534058140959703,9.858840760013386,D,64.7193883758213,D,24.19817351277343,D,C,-127.787712438971,-42.31992996911534,72.14661109004597,C,1
Physical,71,Muslim,Non-Veteran,41.94439721938569,136.55138454982446,B,-24.251267176160447,A,177.99058022578325,C,D,-48.94173667791964,-125.27979204528341,-73.65249392247694,A,0
Both,80,Muslim,Non-Veteran,-33.686806422353115,76.6049422798114,C,-9.723488504046164,E,-18.527572247615666,C,A,-103.76741513363501,-15.413601016698722,-27.40319529803933,D,1
Mental,36,None,No,56.4796452716255,54.10045602130617,B,57.537494419496895,D,-72.62986385485696,D,E,-80.72345873673147,-91.81552801038954,-122.13817516297622,E,1
None,21,Hindu,No,55.92861731665091,123.50961236537061,B,-124.46918540503312,D,-201.2283954107477,A,D,-52.8334333048949,-62.336876636652384,-82.05265848468214,A,1
No,75,Christian,No,69.88931938792497,-214.53296679211044,B,42.030697553327244,C,25.10746682746406,D,A,-229.71999920486903,98.74398800059241,-23.772842231341706,C,1
Both,66,Buddhist,Non-Veteran,151.23724959523804,21.754052843755403,D,-83.15626563566693,B,-7.313941040713856,A,C,26.482563551921157,60.09539564671802,-108.60543877935649,C,1
Yes,59,None,Yes,24.445551034384895,-28.2243219440376,A,-46.19784911612872,C,34.50889771464645,B,A,-15.372785636762265,16.5310654598495,81.14917771473982,B,1
No,38,Christian,Yes,-97.66944011691085,-67.37225808624848,C,-89.20653034263188,C,82.7505661722834,E,A,-61.46426088675929,-71.94344042966505,134.65388430077948,B,1
