military,Disability,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Non-Veteran,Both,51-65,E,33.7414062894478,A,3.8482258971300003,-31.493140291999726,179.72851305660797,-89.5130070977843,C,105.83647281478268,E,1
Yes,Mental,18-25,B,-228.64070565216545,C,-75.13192198229093,-67.25862038443101,136.93677064573032,-75.89136963011647,B,-103.53242406252656,C,0
Yes,Physical,36-50,C,-53.34105273078443,B,121.78207668036572,130.29978696977525,0.839154422369208,-87.57085589242166,E,-2.0686389729940866,A,1
Veteran,Physical,36-50,D,-90.09213683613561,E,-15.5535333477876,85.0110139255099,-86.34533192865787,-85.86838040125333,A,65.95111976596816,D,1
No,Yes,51-65,D,46.941484273721564,E,-34.799532948363364,175.50614551620956,-111.32986680090897,-4.3794625020072955,C,102.95963338672112,D,1
Veteran,Physical,18-25,E,16.89586285042602,D,87.23850661565807,132.20605448783738,50.71562417298908,23.939784872954984,E,22.424489554159713,B,0
Non-Veteran,Physical,36-50,C,-60.74008982843056,B,62.98448088189906,-30.529399486521285,36.69488298571299,126.31684650578651,E,-21.348782748008894,B,1
Veteran,Physical,26-35,D,93.2483796264761,E,-57.63338619688035,10.311682681649778,-22.862628062130117,54.85960916812975,C,15.60244343583751,C,0
Yes,None,18-25,E,85.46484482019385,C,-144.14570535043666,-73.87262485873943,-57.24564812367095,-88.44996061696123,D,44.008172503459804,D,1
Veteran,Physical,26-35,A,28.17319720006326,B,39.79017427380808,88.0540678461959,115.17492870501309,7.638906062783353,E,-9.58657537725702,B,1
Veteran,None,18-25,A,81.69832844648532,C,39.94355159408507,-52.983819567895175,212.17811569425012,96.80781215846149,B,54.914125710407355,D,0
No,Yes,26-35,D,-96.98923058284653,B,3.0353729684077386,95.35963128069469,50.77150476207386,-139.58864155003127,B,-150.417648227404,C,1
No,No,36-50,E,-13.405260754972653,D,70.15420551268475,-45.571145873633874,18.676310804535373,15.302505733932556,D,34.362753135899254,D,1
Non-Veteran,Mental,18-25,D,9.060732618558664,D,-49.87184295424335,-26.819418940054344,-3.8914448412387905,-60.26163877705608,C,23.875332321958677,D,0
Non-Veteran,None,18-25,E,56.94612976193136,E,-40.27837899211089,-4.176081718929484,124.87596918179351,40.90898016584491,B,-2.7071109899285104,E,0
Non-Veteran,Physical,36-50,E,39.00942332100877,C,210.30813141611338,-47.66907705716415,-110.93345572628463,-94.82970635143297,A,119.67722754529544,E,1
Veteran,Mental,36-50,C,-90.52233897020623,C,-73.82236034085426,118.62969364093247,-126.62832006064006,24.879058371017702,E,15.5544850380788,B,1
Non-Veteran,Yes,51-65,E,-24.14107406723328,C,34.56938696195273,39.860192668437556,122.5355392474277,109.87847816342939,A,138.16851487078054,D,1
No,Physical,18-25,D,130.19399128866348,C,-122.43785501153515,-53.41014156086843,48.31361114567415,-10.033711524231572,D,16.414132890297306,D,1
No,Yes,26-35,C,229.05384533993595,A,-159.52492794925547,-134.56022139564442,-17.748639292144965,110.43257149462889,B,-107.35519764461685,C,0
Non-Veteran,Both,51-65,C,-83.51380826743939,A,95.04961044900541,38.901935350288895,71.38758310450545,-25.741726246990293,B,-127.81594465845463,A,1
Veteran,None,36-50,D,125.9146109272564,B,-109.54570404632373,-29.80161557338527,75.40259515344087,-163.75977932174837,A,-3.1170717204714324,C,0
Veteran,Both,18-25,C,16.88372309134923,B,72.72236678143435,-123.01499684072714,109.44451213136081,12.598932899380602,E,-13.916593018633,B,1
No,Both,65+,D,-72.9776072623952,A,-20.312500316671485,48.797732267170936,77.39336740831384,-23.269956826145517,E,16.005598162917885,D,1
No,Yes,65+,A,82.02083242322003,C,-34.51359052225387,133.34248314403956,15.679140829786562,-247.70143671315162,C,-104.05844750535087,E,1
Veteran,No,65+,B,-103.35787620461392,D,-221.32646407248546,-254.72073340308708,95.92963508516236,-187.0109662944164,E,22.22383057433527,E,1
Yes,Mental,26-35,E,-42.3372535102464,E,-220.59984686611548,-59.417183103225724,15.768663798974567,-276.09589093848797,C,63.69684086276801,D,0
Yes,Both,65+,B,-139.67145915419434,E,83.96790790206634,-86.5468311844059,42.8628853810984,-171.89871185897536,C,67.99169723006713,E,1
Veteran,Physical,65+,B,55.74306521408297,D,-231.0464921132986,47.79002663854166,-72.03840209277833,-55.909663741303426,C,63.15531079295712,A,1
Non-Veteran,No,36-50,C,205.91691048960087,B,58.84157304466429,-19.292308844081575,-120.0770563769011,-168.66809444250083,A,-235.9755983861219,E,1
Non-Veteran,Physical,65+,E,9.05092617902374,A,-15.900289392263925,13.983658459809407,5.072833620559328,110.01897979093232,E,-53.594436218797945,D,0
Non-Veteran,None,36-50,D,-37.25429683910195,D,4.533990651426734,109.16169848181094,21.747567088364455,67.45557497047125,E,-84.58887550967515,D,0
No,Physical,65+,A,51.18481921245658,E,157.26940682157678,16.241250981996018,133.8632672143198,-109.9419994194116,A,-71.69584304250625,C,0
Veteran,Yes,65+,B,74.84248577452239,E,-106.94471251120099,41.293482029992546,172.0206613326899,7.049487177074827,C,14.50591249061236,C,1
No,Mental,36-50,B,72.75738391227004,E,82.11858494593213,-51.27905147464974,-66.4566341202907,-40.51903381403987,C,24.507726328472845,E,1
Yes,Physical,65+,E,56.81452633195244,B,21.01242090209918,-106.46556935681934,326.46236825017326,-154.33637867301974,B,158.39580061720318,D,1
Yes,None,65+,B,-14.306963280336356,E,-152.65803624956732,-132.53091302003193,-149.28233269891209,-62.08899603287571,C,-82.03437721069061,B,1
Veteran,None,36-50,B,26.266977110474706,E,-59.130453551774806,37.62402134110754,-65.08079464419185,58.461093987121984,A,214.82264013172286,E,0
Non-Veteran,Mental,65+,B,-25.2135853462964,A,40.23237172008676,-114.09319166094238,-90.36297209777,-100.74526017061775,A,5.82354300108578,D,1
No,No,65+,E,103.38460241466684,A,-15.30886739270366,81.52783974930543,90.32372704630394,69.40239741790674,B,218.63387973389047,A,1
No,Both,18-25,D,-6.5056364742494415,C,11.706053993833581,-38.242072122986876,38.808989364513494,47.71636935258856,D,-9.50299771003597,E,0
No,Physical,51-65,B,-64.00141538557016,E,-11.973701869128694,56.4487515825568,51.808242661145776,19.845715967662127,B,-0.8441290072727272,D,1
Veteran,Mental,18-25,A,-63.13991234940484,B,70.44367530536137,39.10731830724169,-286.5492445660967,-143.75126275856675,E,-62.109012204173844,D,1
Veteran,No,18-25,B,20.007997107838246,C,133.83140691507504,-9.073321057222877,19.049625538653007,-129.40397451205695,D,-161.04967081907716,E,1
Veteran,None,18-25,D,-75.22229610387258,E,68.12774001638878,25.14896429657203,-116.70500265288241,-92.39393309664187,B,4.812595100480478,E,0
Yes,None,18-25,A,190.10651443069628,C,13.39904750407642,-69.85676985149715,-13.234578378751966,164.97780863351085,B,176.76488552222315,E,1
Yes,Mental,18-25,D,-68.07447591511874,A,-38.9251558328237,-95.14413807453762,120.72004476047434,103.49366698413817,C,-20.208846915606397,E,0
Veteran,No,36-50,D,-26.337779976193804,B,-23.99797909868137,-86.37310055754311,-195.4348621532326,16.213594508407272,D,-129.6957513176865,C,1
Non-Veteran,Physical,65+,C,-86.228363120805,C,-6.804785155199168,118.90697731812816,83.38299670402132,9.036621495405967,D,-58.654981082198866,B,0
No,None,65+,B,-173.86201046065403,C,-93.1113781508544,24.726762647983964,-83.82579283706187,-35.113952660465614,A,-140.9451082502638,C,0
No,Yes,65+,C,-22.285755109140553,B,45.30346207419766,17.914701644930354,162.1276734480679,205.43468883722196,D,-72.17561389819849,C,1
Yes,Physical,18-25,C,102.43723637614607,B,-100.09636014473261,-5.507198684193812,186.69417927305528,86.03643853386613,B,51.67410575802444,E,0
Non-Veteran,No,51-65,D,25.12735855824184,D,101.83458490594508,23.152873434082938,-14.856866286314988,159.87912951858613,A,-160.4027996069711,A,1
Veteran,Mental,36-50,A,75.27996398726252,A,174.18099544247693,-69.07746513012899,-198.45154812140325,135.380776544986,E,-112.87145270924415,E,1
Veteran,None,51-65,A,23.231294049426328,A,41.059931044082255,-123.65749170332836,-22.54223227784508,81.76731377953588,E,38.5715398846767,D,0
No,Mental,36-50,C,-82.9513253402894,D,104.36669864578904,99.19787727616296,153.12546651940377,25.14508947548466,B,-5.640084193604166,B,0
No,Yes,51-65,D,-123.98786935068958,A,73.37653700907651,-18.90932439488191,184.39331720771307,117.48287489914885,A,81.34388278853532,D,1
No,Physical,36-50,E,-45.06665958820146,E,67.1345410541635,-8.682472226140147,-130.72713269607146,-4.5518345155440905,B,181.07409957280927,D,1
Yes,Both,18-25,E,102.4331805110078,C,-20.226840525530445,-54.81781931987321,47.64430802332068,8.700473885438006,A,119.08616648985084,E,1
Yes,Yes,36-50,D,40.063521143375816,A,-99.5499721637368,17.191967699569695,229.77503056877939,118.04826561727084,E,-46.7138886124053,A,0
No,Both,26-35,C,-78.57045286121367,C,92.9387615389152,-120.20705275613128,71.19137695640578,-48.29800676792568,E,-36.72738984411264,A,0
Yes,Both,18-25,D,-60.01907840116492,C,-130.1617306929559,85.84971254772448,33.43374771070253,-96.17212559127769,C,61.6759093436837,E,1
Veteran,Yes,65+,A,110.79753327142011,A,-6.704588424367638,26.734519936736646,-108.39019381426127,-44.27408046914421,D,258.35371690235456,E,1
Yes,Both,51-65,C,-49.293120822665266,B,-58.24266599212869,-62.11738624643246,14.553172249817587,37.15146530732605,C,5.9327900595457725,C,1
Non-Veteran,None,18-25,A,-18.676217810192348,A,78.85428093196488,94.3094881885693,-138.8208795144803,57.94403543642145,A,38.86307454875635,C,1
Non-Veteran,Yes,51-65,E,15.637796742863738,A,59.88831634318098,-99.3735973127054,-65.2094967296077,105.77135261938801,C,96.11389516737377,B,1
Non-Veteran,Mental,36-50,A,-4.7211212791868125,D,-178.85524935837338,96.91991622419717,61.5247386993636,80.84205930968338,C,-80.84996251045516,B,0
Yes,None,18-25,A,59.69596592295525,D,-52.101442787151534,124.94082783943232,-218.82324350973735,-16.881237680735193,A,130.95485343811222,B,0
Yes,Mental,51-65,C,-30.06810596161221,B,202.9380118371146,99.6081012663338,-7.482397894891088,-46.724161080180124,B,-333.69450081103616,A,1
No,No,26-35,D,-34.810450192862206,C,-259.29505131361196,174.8734583204921,-140.98096739016162,-58.37617689422533,E,129.25975015423649,B,1
Veteran,Mental,26-35,B,41.3281473261795,B,-68.08216584342658,86.85846427903579,222.56790254503323,3.3822251963045344,E,126.62613903411678,C,0
No,Physical,51-65,E,-34.43772781754729,D,-69.73797999330607,111.36659561928155,29.23051542797774,-151.123423988311,C,-7.987275115065194,B,1
Non-Veteran,Mental,26-35,D,152.9205964927075,D,4.9246116589177475,1.305427054760538,200.74606479153863,34.60930325352021,A,87.73686402956488,A,0
No,No,51-65,D,-67.78527059134797,E,41.954899559353116,41.606823506430985,111.88868553665765,76.40729421772221,E,-123.5209612205846,B,1
No,Physical,51-65,A,-95.80466426417678,E,24.576398672440565,-43.4067974880505,24.466187191122806,214.38286448873592,E,-4.916879114291627,C,1
Non-Veteran,Mental,36-50,E,146.50406208741862,B,-14.755360958783193,-151.3126448408631,88.20005378446048,163.2637403987961,B,82.12816361768895,B,1
Yes,Mental,26-35,C,-112.43994488742439,E,92.29235087416849,80.48154924431995,-53.72082976408474,-18.547186082643908,D,65.00693347874149,A,1
Veteran,Physical,18-25,E,60.46357146589142,B,-82.70044754598082,153.66140194400282,-43.46183022717,-10.722707349398158,B,15.812431339687702,D,1
Veteran,No,18-25,C,102.03649467575933,D,75.62795609739173,-48.1686886726288,-38.03205087677235,57.66901029913084,A,165.62501167204977,C,1
Non-Veteran,Yes,65+,B,30.84762675931922,C,-221.84584615701684,-116.9139378913963,-106.99314470013289,108.33633051196776,E,-76.0359875645106,E,0
Yes,None,36-50,E,173.5360993505407,B,-17.029785885246074,-82.77983355125333,77.14685182716403,-15.069678820686509,C,-64.13495284222402,E,1
No,Physical,26-35,A,-78.29004727650035,C,-13.759871526053596,-131.15925233453106,55.141067825295096,-64.08369016618855,A,121.88166438946615,D,1
No,Both,51-65,C,-1.169209721297995,B,-10.202362035500945,-90.80536810621516,11.647869590702385,-145.41552357447665,C,25.99512743473465,B,1
Non-Veteran,Physical,26-35,C,22.155423532320288,D,-5.14237669744077,-43.68113095355003,61.29383750272282,-2.8134803013138723,C,8.548611877926426,E,0
Veteran,Both,51-65,A,-26.207557951957526,B,-120.05141058534925,-9.218136697004088,-29.784413324989462,110.57683761321104,A,-96.09508046715432,C,1
Veteran,Physical,26-35,B,-6.728048549664891,E,40.3316936075369,48.52591100378634,50.016573402413975,179.12429477014987,E,-1.605860643629287,B,0
Non-Veteran,None,26-35,B,-265.55382453559406,B,88.75115956731825,151.27216135550646,-14.808191750997949,7.161656799458206,D,90.71936891874947,C,0
No,No,36-50,C,140.8264333604581,B,-52.23572010880574,-88.84586054461214,140.9473342003107,-11.082067021721357,B,-22.43662585094165,C,1
Yes,Mental,65+,D,-90.49983470334934,E,-3.1966941650194816,23.80457765837184,77.38904053738807,-15.75424124498669,B,-11.069319620679396,A,0
No,No,18-25,B,-44.96442807813844,C,-64.33267055808652,-97.08209408335692,160.97611751744878,75.5994527105052,E,38.32101671578108,E,1
Non-Veteran,Physical,51-65,B,-108.53046142125334,C,-148.71350542547742,-98.21005696744324,-77.4094764480219,-45.24170424494904,C,92.45966690301128,C,0
Veteran,Both,51-65,D,-153.71317193140501,E,-70.5259660397802,-87.14333042822261,93.63828069448473,-62.41976769121113,C,54.369890976989524,E,0
Veteran,Mental,18-25,C,-140.35052412791015,D,141.3643544006242,-13.709415771819142,70.44406194901924,63.66913820747525,A,-165.9754489167711,B,0
No,Mental,18-25,B,124.34879028953661,D,116.30592832327493,-8.610932727346917,160.20994314388628,-277.71109862889995,B,16.030076309811918,A,0
Non-Veteran,Yes,36-50,B,-33.67546169790554,C,23.172901748400744,28.606141335888402,-59.851474648758185,82.23531538735944,E,26.9705255591315,E,0
No,Both,18-25,B,-222.29746566784962,D,-28.83057200027073,-16.694142036998898,8.563225986615102,-153.8737766622515,D,29.82700432091282,D,0
No,Yes,51-65,D,53.00026636495671,D,-17.10474450089184,-193.26879912927606,15.95234162466588,-6.086913050164719,D,-110.05310203642176,B,0
Yes,Mental,51-65,E,-82.23495718700124,D,97.49714393135709,-103.5872132289816,-31.513030685511588,-138.61478205674837,A,-30.417987633037203,B,0
Veteran,Yes,26-35,A,-17.371707037115307,B,-40.84265628947666,-35.562463613276186,28.007146914814335,-8.586710369373828,A,-56.32564376039192,C,1
Veteran,No,26-35,D,-3.6314633116841835,E,70.76725776106868,221.29820360456227,114.21372712402118,-156.8151469929592,D,-72.67142557686721,C,1
Yes,Mental,26-35,B,51.88169746879551,D,17.268414746113546,92.0754525189567,55.123209582449704,99.52867493726319,E,-88.29921864883491,A,0
Non-Veteran,Physical,65+,E,111.49294861704209,B,68.24516670359732,-37.099244698124004,171.031949039129,-98.6162037539649,A,-0.8504366349740969,D,1
Yes,None,51-65,D,29.039015079824733,D,51.78327348037005,164.7071386589957,50.34795292657933,-126.17292098471063,B,-157.83811921442003,C,0
Non-Veteran,None,18-25,E,-43.305206114582695,A,-3.0061231586785957,-176.9090278066634,-2.178185085083643,-214.722281169324,E,25.76732450750392,D,1
Non-Veteran,Physical,18-25,E,-26.963344554557,B,180.65603654918462,225.15116869554896,-27.155728504292114,-116.24675902338537,E,-21.89565455781096,A,0
Veteran,Yes,26-35,D,62.493271808441065,D,6.761174330990431,-43.56839906724655,253.2289735101283,76.98346967650586,E,213.49098175581474,D,1
Yes,No,65+,C,-27.606836355362468,D,-106.87378168433739,-44.951416075403,132.120313122225,106.05273155987422,B,131.6305586385598,C,1
Veteran,Yes,26-35,D,-171.66330908379732,B,-58.5664914835482,-37.39702978506155,-127.76209553574192,-119.40364112825877,C,61.44488465086668,E,1
Non-Veteran,None,51-65,C,94.43402410630817,A,-198.93150242289016,-77.1249892384535,155.9512394289964,-159.6075656663782,A,31.925924916696243,D,0
Yes,Both,36-50,C,-7.44878281529528,C,74.6958858211926,124.92131675167562,-31.732875433015096,71.20899386707914,C,-167.9431147817304,C,0
Non-Veteran,No,51-65,B,-5.896375351016269,C,-84.58212217054026,24.36407053321377,-20.75475721369296,-58.328093479824105,A,-61.2039893711118,D,0
Yes,Both,18-25,D,-11.244976849802955,A,44.15733505537332,-91.67453850288385,17.867756385372978,58.45981966752133,C,125.06619265236691,D,1
Veteran,None,26-35,C,139.90966397228476,B,34.43656832550073,248.79208861113523,-289.7993729685512,60.422865692787056,C,-32.83441815460312,A,1
Non-Veteran,Physical,26-35,D,-137.4527973235973,C,49.18938113609105,32.36769751055267,-78.14604195828463,-73.18031670059352,A,-15.477033196275627,B,0
Non-Veteran,Physical,65+,A,127.15821755120898,A,61.083933275483936,51.45523700640287,12.50435600459266,26.51413760401037,D,-140.50379792217464,C,0
No,Both,65+,E,-4.176534063759548,A,-16.038783277944006,95.29719677715032,7.390610441129673,16.727572403518394,C,-80.12476279142662,C,1
Non-Veteran,Yes,36-50,C,-58.496670837079975,B,-46.25449840872238,-66.1354790492355,53.107615658659604,-111.83315285625439,D,47.30897294547379,C,1
Yes,Both,51-65,E,93.81148217730004,C,-98.1729483840347,11.46177754362299,-78.11796667090938,-119.65654692177772,B,-142.14907990568824,C,1
Veteran,Mental,18-25,A,-69.33139903879659,B,-126.79018045547532,-93.8130390427211,-184.18352566766737,257.16756756865533,D,186.62109432802998,B,0
No,No,51-65,B,41.28599662902165,D,20.34330185202186,-134.1233412451905,52.07021623464281,177.9034055547581,D,-51.78760589693994,A,1
Veteran,Yes,26-35,C,103.50379729481018,C,-77.07830590531799,53.58575657780945,117.99563598156288,-73.60797981428813,B,15.182673521876119,A,0
Yes,None,51-65,E,11.370637476027694,C,-112.45495236071767,-149.93368325524787,-42.74235847024593,57.02200535284332,C,103.90141863759779,D,0
Non-Veteran,Yes,26-35,E,-20.578599417816218,B,-149.30727751982587,-141.97205186558037,-86.36323385140439,120.15481984340279,C,120.80090857006896,C,0
Yes,Both,26-35,B,69.62371354893051,E,159.02158946871356,-5.313872228385674,-11.128888138176906,-47.515225802415664,C,-32.164234512329564,C,1
Yes,Physical,36-50,A,49.83614377794508,D,65.86672839165242,256.1110090265364,-88.07068660800182,26.213030321361092,A,167.16167891243586,D,0
Non-Veteran,Yes,18-25,C,9.691191314064303,A,-102.55629406157296,-5.597273291267804,-8.426727835121177,31.973853944440677,E,-95.56762242867055,C,1
Non-Veteran,None,18-25,A,85.44160076890557,D,-153.49071501696457,127.86132828742798,-220.35821613916218,-255.05686459125167,C,-58.195269412102355,C,1
Yes,No,51-65,B,74.24860155581658,B,-23.25006187690685,-33.758804161424585,106.86134130238017,-30.639381232485636,D,-30.9051444728315,A,1
