SEX,military,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
M,Yes,Mexico,B,C,-25.70546203655543,-2.832816877754747,22.274134625243985,A,B,-17.115877344226575,93.20654914487109,A,361.55561705826915,B,62.045619973801315,E,-114.52299090494269,-74.10411389064862,243.1768690416269,14.807540339159242,1
Male,Veteran,Germany,E,E,-141.69947294966354,139.46611731707156,-113.32356546724816,C,E,-25.25427940636002,4.112684230781316,A,7.786452689138292,C,7.0500531645944875,C,-64.63316443011426,-14.977646902724489,46.17196568110483,-29.0262204967844,1
M,Yes,Other,A,E,-8.828389759978437,20.30424650411616,-24.526445032396378,A,D,218.15375479389658,23.72665349176851,D,158.3186996010126,B,-13.966775315971852,A,164.41547799100485,-168.00325313334997,-41.188503051531924,-29.45013122222996,1
F,Non-Veteran,Mexico,E,B,-14.748688435504937,24.60325731282878,-28.95319748064488,B,B,2.081175018216003,117.00859845343061,C,-63.28699714733236,A,-46.83038774324197,D,94.18072150986913,31.887456436554356,-74.56370247789121,-131.3302359183424,0
F,Yes,Other,E,B,-61.977695315126326,-69.28103721104358,-85.14388463386342,D,C,75.3440535008954,61.60635850175458,D,227.32323630987037,D,71.34653830373253,A,119.22113583072135,85.4074058899116,-49.722201246902046,-25.201739748584757,0
Other,No,UK,B,E,-164.49946787921812,-38.25123099327926,22.675244458900433,E,C,196.68102138556344,-241.74758005246545,E,43.12712183471225,B,74.14596013507865,B,-41.08753678723408,-31.434684935506468,209.85067833269505,136.01800170498353,1
Female,No,US,A,A,228.5887273702253,22.20290408528563,70.80777173811647,D,E,34.52274224823296,-3.5491814902426326,C,-45.8424596505031,B,-15.902087099701653,A,-66.32251924870558,204.52570458228533,-39.91460838322253,-47.25371606482008,1
M,Yes,China,A,D,-6.319966089321108,43.860236709529275,-80.14692326190313,D,D,166.69041756347386,188.29370722190356,C,24.4664952570703,E,112.63627486291858,C,-6.120878413602366,119.6761229587291,-153.29026426990572,38.93308606513756,1
Non-binary,Yes,China,D,D,150.02826175248813,75.10774394352904,-18.277826776963707,D,E,-68.67146518093341,147.48350607406996,A,15.667470203862141,D,44.60534125203493,A,-112.17367910480777,131.69329415481522,20.293417280188457,54.31251199146746,1
Female,Non-Veteran,China,C,B,161.05382658402186,-46.72772161119866,-47.11775202560334,D,C,82.31172726880799,131.84926820454217,B,129.14557051723864,C,178.2438766576902,A,-41.28031486902502,-49.09204609912706,-210.60162630247592,28.980149545255056,1
Female,Yes,China,E,B,-118.12626157821393,-57.02961296337011,-61.67161205682679,A,A,-6.710650518184715,74.25868209964544,B,36.849100144528684,B,-12.146465327333969,C,1.8255544624692828,-111.82708822330551,-24.21066951591171,-22.627875947540772,0
Non-binary,Veteran,Brazil,C,C,13.271227310077771,69.53388004457506,-119.12483614453986,A,D,0.8939372113395851,48.160689388644315,D,25.50169579491334,E,-56.93474013980726,B,-55.46909456086514,-218.84916733875852,89.23172806944905,12.144437389938105,1
Female,Yes,Germany,D,C,167.00600463936937,-3.0900400033448343,-5.694082228535471,D,D,-114.1108782386163,-68.54241970756053,C,76.13473827448726,C,-43.88181978294833,C,3.13130886534886,-176.6320500578702,-84.91209380127572,-9.046929850358232,0
Female,Veteran,US,D,C,-14.532946737630189,38.07533325152722,-127.2638946556358,E,B,92.26695326056557,-2.3592180169915453,C,26.85557557500588,E,-4.134855439408608,E,-219.68399627948472,-47.285694822914316,41.40393960587752,-12.900131299977492,0
Other,No,India,B,B,-101.4938798562032,-54.60071162327446,20.120144904928093,A,D,58.17762743914049,170.99785221066657,E,103.77722809682311,A,-6.579816460510081,B,-110.66729105796726,117.63333876091122,-2.300960029470612,-176.61006451191517,1
F,Veteran,China,A,E,-8.882696132586236,82.42246541730344,-103.71437389115714,A,D,-155.79384990295702,-55.11507107496053,A,-59.455133035745945,E,-86.81249088062879,A,50.40392727201824,39.552266654673986,-94.40995052968584,32.22335781135788,1
Male,No,Other,D,C,-83.02362731851824,10.129358502506593,158.7762881070095,D,D,-8.257193424267385,-45.406382546950276,D,-60.763375927601984,B,125.90168399694173,D,-162.11464764257371,146.54045124094415,40.376623556575105,64.65071668149707,1
Female,Non-Veteran,Other,B,B,48.61642125587595,85.69352700148984,-27.112570382210794,E,D,-96.6676168676268,-16.318808508491514,C,105.24442157570375,D,164.97554568634004,C,116.36217301652243,105.78616892349919,1.2877857988964054,10.671194601205022,0
M,Non-Veteran,China,D,B,-5.021182631985437,29.74274723893398,-35.70074374974177,D,E,-20.133006281235627,169.87249885559606,B,-83.13223378761752,D,-70.53864754374287,E,120.49577432126254,24.982645551216926,23.9674176089587,84.69622073612165,0
F,No,China,B,B,-132.98413926046425,154.27791072343436,98.79660990924106,A,D,20.81799158028094,-53.09418804637204,C,-122.24245300547756,A,-184.6664011266302,C,110.47011728120964,-4.592972472051865,30.735260610942362,113.86788658869014,0
Non-binary,Yes,Germany,B,E,42.0067142640568,15.654145008336762,190.5224314242727,D,E,-76.59267054157931,-24.925553283651038,E,18.039945601209016,A,12.181409015242089,C,102.12205361893334,-11.238135491085396,-75.61550189110092,-84.93970250978784,0
Female,No,US,C,B,-184.18165083082744,29.38271712295083,-47.79834859688348,A,C,-9.139396528122614,120.70650082895058,C,-86.8828351640093,C,111.38737078055141,C,-53.71974952249226,-30.918972268105083,-46.019802627617985,-7.703859664045407,0
F,Veteran,China,B,B,10.50424536241482,-134.32464059762535,129.17870047029814,B,B,91.82569385702713,-86.29027167644442,E,-104.69589422050971,A,76.3097607237527,C,53.22640782466287,-32.46175337853633,-13.038908878584584,-41.644446826063046,0
Female,Yes,Other,A,D,-88.63539113784083,72.55119396219604,-109.65571847155798,D,D,-190.81254937345383,79.12515989982839,D,4.358016345887773,B,-73.00784837259448,C,-32.32142260632319,-3.528367392157161,193.08905428468617,-132.0479950612115,0
Female,No,China,C,B,-76.93525145600883,50.340537738560165,-70.40659876817685,A,E,-26.678990011125485,114.02921920096476,D,22.724333556068594,E,37.05557346266862,C,163.82613735716424,-121.61290345250437,-42.17876742392911,76.03775081122703,0
Female,Veteran,China,B,C,-63.26452198867922,94.07985323718377,-164.09892274731686,A,C,-51.11591257661028,98.54904853038168,C,154.51068747124944,E,122.28417575164559,C,-0.08869958409900826,-176.0326930140752,-135.55754279975477,31.359172360393472,0
Female,Veteran,US,C,E,-248.48374537465233,-9.466256826778686,10.034947656069154,D,A,-23.289035262521303,-50.62407242427804,D,10.976713591254926,E,16.10470758434776,D,46.44690186657538,-72.88808304983772,18.566073470975045,5.563628853401666,0
Non-binary,Yes,Brazil,E,B,43.29864230859149,20.080219665935722,75.93111796725867,B,D,-9.478925310378791,-153.38967564370313,C,-183.43478685232338,B,129.7748517705402,D,95.4230865163969,-210.39444101850094,113.80952812746739,-71.95505088095437,0
Male,Non-Veteran,UK,C,A,-44.20576958376124,-169.97659149078802,-158.30444550052582,D,A,-51.59171297736845,78.87914495485978,E,-198.60072783166856,D,-19.779327801187748,B,-87.7404722230861,134.47882024859496,-9.814732168470506,9.567419762476034,1
Other,Veteran,China,D,A,-55.01970266470262,85.15837444711806,-39.511835743211115,A,D,86.70465447847158,16.53791767012775,E,18.435923413553343,D,120.25444773083021,D,17.680260266512246,100.57975147703108,87.92766790200689,35.44602913715833,1
M,Yes,Mexico,B,B,-64.48431004982717,138.07241544223862,11.495354775140603,C,A,64.06483663570351,-67.68979928108965,A,93.83374696002899,A,-57.21942126105193,D,89.74558374845131,88.61619485271791,44.91496714226797,183.09375862767502,1
Other,Non-Veteran,US,E,D,199.0214650656292,216.66827094940686,147.50952024128438,C,A,-114.20912585955855,-35.16757677901524,D,-49.7806643325278,B,12.152619605920226,C,-23.65893048802155,143.36508168264638,55.07303661992018,-76.1679262147269,1
Female,Veteran,China,A,C,30.056125424100067,-17.84849968301226,-159.7596306234816,D,D,-14.918207364706756,196.71880444406858,A,-41.564231475713314,A,161.09238664492926,B,-14.300796787640591,-117.85386710294894,1.5638914629802567,-45.84055017420366,1
M,Yes,Germany,C,B,42.48599197369578,89.53754237133028,97.11662723779858,E,C,-88.11041074403654,-96.09997718778304,D,68.04483136962784,D,-54.23378374506677,E,-81.68651264486145,23.990645084137643,-57.7390144400686,-53.162464216349015,0
F,Yes,India,E,A,-23.52370427229556,11.346982446517858,-138.47243875500303,E,A,168.7231931775506,2.0730662618466327,A,-125.61541135492504,B,-128.30943221797096,B,11.463145732355011,61.39293616238655,-69.8887732228462,-7.616092204559913,0
F,Non-Veteran,Germany,D,E,95.55328952605689,-51.10372290856514,-256.5321670944659,D,A,134.65925224471474,123.13110958411775,B,-26.12824895210916,E,81.7867311501785,C,-38.844436270071014,-62.52607089062037,-116.92297581827029,-4.2127271593923705,1
M,No,Other,A,B,-119.12220214565264,-28.00929235881154,-145.1706047989321,C,B,-71.33297834519419,1.4785111361618948,B,33.579565459739996,D,-97.88687616869673,A,-137.33789086284867,-12.84809528345418,-50.232423310774834,203.7252563927925,1
Other,No,Brazil,E,A,76.1042824924311,-161.00131712288132,-92.15201505699983,B,E,-35.65112154816292,52.07714639212927,A,73.01082441242545,D,67.36812418974377,B,63.059380198348535,205.49911599482056,-38.31818162542308,-39.28420429630379,0
F,Veteran,Other,B,D,-47.73984801061145,112.53548988084859,51.34247040969372,D,B,-111.46358825263209,22.38456102576486,C,136.74273037252843,B,-60.5661088923362,B,151.95372482567123,39.98171668696546,65.95415107390143,-10.989739640908494,0
M,Veteran,India,C,C,192.7411716236002,175.72269921043045,94.36637130182872,B,A,96.83823605270807,1.679111472508582,D,2.651644642062029,A,-99.57583235145083,B,-91.30274529776432,184.86161573361863,-4.989124575427858,129.52878341949742,0
Non-binary,Yes,China,A,C,-79.75368357447017,-119.30129608782842,211.5376887554706,D,D,134.01340709081978,227.5520477016568,D,149.64495600229117,B,-97.5644248621834,A,-38.024374624941025,189.21668496455763,24.12402835135339,-100.70009195795357,1
M,No,Mexico,D,C,-95.04172744645368,-141.5123255084742,-85.41661694631019,A,B,149.36853804595597,-197.24297246144405,A,65.54792692333862,B,-96.76551286783432,A,54.03260130824671,90.68525025193304,-136.9682344957613,-43.566666152245816,0
F,Yes,Germany,A,C,114.39671210858553,54.02066117676835,30.76492430196851,B,A,76.1713302351869,9.550873837091077,D,-52.75285172712854,C,-188.20162004038653,D,-60.43026866908541,49.950598489659384,-0.542907032311471,-189.77930133172558,0
Female,Veteran,Mexico,D,A,17.61342160886448,49.56958779545777,-47.49952167836331,E,B,-60.56803181269094,26.496877399074208,E,54.01243636209795,C,-0.36544026200089214,C,-44.34157626350614,33.03397924261282,68.61816951747896,54.06144875803752,0
M,Yes,Germany,D,D,-109.38082617948285,-84.87605415603045,-161.12422259845016,A,D,78.13461368573944,-5.469560963534899,D,48.067712077964295,B,-115.14182631978365,C,-45.16357006125082,-28.50237839403106,-72.08649424512399,-106.35833810423856,0
Non-binary,Non-Veteran,Germany,A,D,-194.73454059634963,-22.950959454739294,93.46498500514397,A,D,-86.45845773874592,131.91172058526863,C,57.80887350838415,B,-25.970677303833366,C,87.50782650066698,-111.35772211262176,59.833375853542535,5.296501029857495,1
F,Yes,China,E,A,131.59618702563188,11.592458947021894,45.45821339784111,B,E,87.3359234562488,22.26444688948852,C,-151.1520481080847,E,-32.17566483165534,A,142.53743533285262,73.89887525890356,-15.976971672094335,-78.63363216638209,1
F,Non-Veteran,China,A,C,-67.84407054780195,274.36853943615677,92.9332521901323,D,C,-88.06358704905549,-125.57985198166615,C,70.62283692384122,D,199.9155914063738,D,27.083290428288205,120.28483910748473,-109.60676497791422,-64.64389463439304,0
M,Yes,Germany,A,C,100.43716165032934,-93.52428586380553,-155.74679306164458,E,E,-19.927256329490227,80.65556498406588,D,74.36966501217262,D,-23.90445781047425,C,-69.35492612189702,-56.13824320437146,-30.902948561623887,-15.880527680001,0
M,Yes,Mexico,B,E,-270.6889488132501,18.167656365204483,-79.68142227653338,A,B,-91.7625668249897,171.9884230724661,B,-47.661048586952994,E,107.15810313906407,A,-181.99368788748848,-89.83964905131893,-42.58449894208127,-11.374871602585644,0
M,Veteran,China,A,E,-10.414175872366163,-22.524643757110123,-97.5857983760506,B,E,80.25801623972713,-101.70925848331957,D,-59.1828004247747,D,53.81797435055764,A,64.87100897479338,56.82875722193891,65.35375555600558,96.14463052890916,0
Male,Non-Veteran,US,D,C,30.234530627148974,-0.05918350533543584,19.913068395093575,C,A,23.565245278412455,-24.76625038725834,B,-232.1808541130802,E,-82.23307780769447,D,22.286212496116008,157.17536629254246,52.20531548184967,-96.90060347862962,1
Other,Yes,Germany,A,D,-234.4281559934675,149.0324553571811,62.98870199589416,D,D,102.97879440985356,7.314372806374736,A,-48.02398161608648,D,-60.11726237888835,A,-56.02569331081572,138.59316593055678,-22.09116445861044,157.29374025345865,0
M,Non-Veteran,China,D,B,-18.557064629594752,84.45297596061067,-99.681772506926,E,A,-74.49969637026612,-88.32020993536422,E,-27.489488634315446,A,24.98622006166258,A,-149.23895362798427,107.03905121724355,65.38224968803647,-80.27052087723553,1
Male,Non-Veteran,China,C,D,-81.77341006349295,94.60172140187507,3.603847783899065,A,B,-80.43725046271568,-37.38235196721893,A,-50.81649196522271,A,-96.44421269574703,E,199.03065859120514,-24.53657688892369,-139.51685738847894,-5.564554941392127,0
Male,Yes,US,E,A,-38.77956723516684,-89.62721447166317,111.93718734308061,B,C,110.12180481004658,-30.291372570656083,D,-32.42474589796276,B,34.99462903240484,A,84.1798036765304,-3.7005809288405045,52.22804433181347,-102.30884925429775,0
Other,Non-Veteran,China,C,B,6.304065535195727,-67.46874398543912,190.82131204152765,C,B,36.57372986880557,-194.57218877197388,B,8.70100506374314,E,-128.36542331666553,C,95.25341765228058,290.7569980885927,-2.288210125605466,103.86542551282203,0
Other,No,Germany,B,B,-112.44715417476014,-41.90887860735425,130.631221446905,C,B,-170.65199076628485,78.1891100971217,A,-14.692325642927345,B,225.15499476562817,A,-12.330226349854287,-155.971291540689,-52.30014512717285,-63.523451533848366,1
F,Veteran,UK,B,D,-174.42903209682171,136.94298402795994,-73.8894279136283,E,D,114.8258541133309,-231.21376739685414,E,-34.77649128890803,B,24.791301762782723,C,-69.2040182503171,71.63275631052743,112.98385390890391,36.20033791448008,0
Non-binary,Yes,Other,B,C,101.12248176809022,70.74056981824158,131.17397504892628,D,D,-47.68088654723,39.500913075253074,D,-19.174761571326528,D,-114.18744175160917,E,-167.87784119811838,205.91884855766585,-144.56339082950035,272.63600769400233,1
Male,Non-Veteran,US,E,B,97.73405742864968,111.09551282548367,60.875289386792595,C,C,52.93916996388046,49.53882723875246,E,-50.17247558009495,E,-31.103248595906397,A,56.42643299370557,62.80103649002156,3.93440902029445,49.87537179162459,0
Female,Non-Veteran,India,D,E,-40.08842281877497,-48.635471973956506,100.89843904509632,B,D,-107.88886382850077,73.10779469420534,E,-90.97596205492748,D,-241.60089501786018,A,84.39824168053912,29.150528757642373,41.45311772449467,-65.23914865148485,0
Other,Yes,Germany,C,E,-6.940550240268443,46.54909065699942,57.79994623598792,E,C,149.08216563373847,-113.84756050190872,B,33.89459281467026,A,-53.150851659604,D,-106.35307143349691,56.95176217218412,-10.839889692395339,159.93862611772562,1
Non-binary,Yes,US,C,C,-15.138184761172212,137.58310422876457,150.4896333872483,E,E,56.330767224414025,85.28971939963861,C,-18.81109966720091,A,119.55606601917206,C,139.77820540396027,14.623969558458096,-18.725346890178745,-184.4963123364489,0
F,Non-Veteran,Other,D,A,231.40270837196275,11.319283042321699,-48.725886203557145,B,D,-56.915520056000915,16.66524240299492,B,-24.167495287623627,B,-31.22019404504813,D,-14.895394443559306,-50.72230834322231,-187.0064247892542,-82.1399185524021,0
Non-binary,Yes,Germany,A,D,28.398231795504053,90.06674478166954,92.35803292079628,D,B,36.205505896755476,37.66369175687557,E,-29.425423157010243,B,37.94548070201873,C,-12.797787240808557,-77.7291167154732,165.31030837452477,130.54336918221537,0
Male,Veteran,India,C,C,-113.19941835310613,-105.6638109773393,17.840923475063654,B,B,-3.5716962686321096,50.3941865814643,B,40.579885072241005,B,-11.776286785913475,E,-199.22329286184467,-0.9876627647682703,-20.137044757932056,110.43880039479421,1
Non-binary,No,India,A,A,-36.00145265943196,-64.12903669903719,-72.63512020409803,B,B,189.64713836177927,-27.95432275236145,C,10.07031009624417,A,236.47516933758115,C,-32.453433892700545,228.08288124729242,22.50272163068474,61.7768585499953,1
F,No,India,E,C,-172.98239423973004,18.23438809681177,-153.2960264168817,A,E,94.06057455103041,-75.77076387163396,C,-61.85780746066685,C,14.840806051912095,E,-97.47852657943105,8.035367452518058,-212.36184837698806,-58.403453033559806,0
Female,Yes,US,B,B,61.08383449630467,106.44632276940973,129.7076069910043,C,B,-7.075564302796308,-156.219756429092,D,-51.34687745524976,C,151.39797003868887,E,30.210642514329226,36.407271377880114,-9.855734748012223,76.87917927252529,1
Male,Veteran,China,E,D,38.58847306569119,-65.7409969711184,-106.09432897088162,E,B,54.63065169391117,23.840508696175366,E,120.10223499212154,B,-51.94901448609547,A,-116.06075690096478,-37.42894627628217,58.10442820558181,-27.480375070019818,0
Other,Veteran,Brazil,B,B,-0.9079417434754782,31.62553058242642,97.23116058452871,E,E,13.678069885014022,-34.90329250302322,E,-72.69347376473463,D,113.1419552020538,B,110.14684383229299,114.23656149969513,-23.70936979536612,-171.47702438222453,1
