AgeGroup,veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
36-50,Veteran,Other,D,B,44.152615927422175,C,-131.07985508254112,-197.76433654219315,-81.64699351803193,A,0
36-50,Yes,Heterosexual,E,B,-314.10810042458985,E,-137.9902003885747,54.406529277909435,-262.9472839698467,E,0
26-35,Non-Veteran,Heterosexual,C,E,-31.565802802695607,A,-260.443327637694,-34.338059086379715,-83.67680170646268,C,0
65+,No,Heterosexual,C,B,55.03288983658061,B,114.19413410613915,55.18894728151994,-106.56738835170023,A,0
51-65,Veteran,Homosexual,C,D,101.78265141492734,A,-30.85892921916191,-49.60790704865439,52.73835571643718,E,0
65+,Non-Veteran,Heterosexual,C,D,-50.696900883596584,B,-153.96306835996407,-23.331138816453734,43.47640126425553,C,1
26-35,No,Other,A,A,-12.277202205432552,A,-49.91000243653933,-132.69007703828652,43.654115100598,C,1
18-25,Yes,Bisexual,C,D,-3.5872319772977814,D,73.46988031920766,48.8620323542491,115.3543337023484,E,0
18-25,No,Bisexual,C,E,-9.282317452155517,B,52.89482860209568,-176.7311159904468,47.618811428678995,E,1
18-25,Veteran,Homosexual,D,E,-136.40547579372787,D,93.06581208236095,207.00977925754276,-68.3806558966454,E,1
36-50,Yes,Bisexual,A,A,-128.7220923614764,A,103.91461821648824,104.43292219817923,-66.96621120793692,B,1
65+,Yes,Heterosexual,A,C,63.83919663569596,B,6.951498733584607,-75.2061070134525,-77.85891981113107,C,1
36-50,No,Heterosexual,D,D,-1.5902344921388305,C,42.40770336542493,-18.504132401826663,25.750997669450882,D,1
51-65,Non-Veteran,Other,D,D,60.7819615704565,E,27.159574823492598,-69.70765706268341,-240.66896776065815,B,1
36-50,No,Heterosexual,D,C,-135.36627297855784,D,-74.65250319866122,115.68864063404006,28.858306668803262,A,0
18-25,Yes,Homosexual,B,B,15.597375948979833,B,33.64932383813912,31.02184038523752,-48.51100367515954,A,1
65+,No,Bisexual,E,D,-6.961132102152459,D,-71.56138063773878,-75.78562531536912,100.75567479200866,B,0
51-65,No,Bisexual,E,B,17.49800173445573,A,-56.27957120481687,54.98937349222168,76.92717828088274,E,1
65+,Non-Veteran,Other,D,B,113.93259827376608,E,109.33379920650836,22.608722474236078,93.74940723020147,E,0
18-25,No,Homosexual,E,D,-84.40160663840263,A,-34.88331190997144,71.1977693285689,-7.375252638610099,B,0
65+,No,Other,D,C,-59.358645372903574,B,86.0064335166904,-40.47511832247482,-122.86366055960664,C,0
36-50,No,Bisexual,D,B,155.3778835711444,B,65.3879874453399,84.75534588693257,86.31215984370282,A,1
51-65,Non-Veteran,Other,A,E,-46.465474953172446,A,-71.83597212332515,132.39377037093945,48.907057747170846,D,0
18-25,No,Heterosexual,D,E,-125.01379574309965,A,146.83167343729968,69.33342476830482,160.89077432936563,E,1
18-25,No,Bisexual,B,D,-64.55611700836347,E,28.164628287198806,-13.526266839835449,-223.69275211843566,C,0
51-65,Veteran,Other,A,A,68.04808797850346,A,75.83611821772399,-286.14286824531956,126.48281300046096,E,0
18-25,Veteran,Heterosexual,A,A,-182.75319421602703,B,-90.96444553095728,4.979216752128301,22.28590227557176,D,1
51-65,No,Other,E,D,28.39904876948352,E,-242.12451518948578,-22.063308447670014,105.38639182562149,E,0
65+,Yes,Homosexual,E,E,-61.55553669165996,A,198.84731979766553,-90.13548621916505,-60.50727265631514,D,1
36-50,Veteran,Bisexual,E,C,-260.97853550083175,E,82.10427507548088,-7.5003201904355,-115.06949596396896,B,0
51-65,Yes,Other,E,A,-61.55380255806915,C,12.85271030012986,-88.61375540481241,16.581619438514014,C,1
65+,No,Heterosexual,D,E,181.8097506610734,D,149.79587278553004,83.38616545974223,110.02085281035964,E,0
18-25,No,Other,A,C,73.78115983700302,B,166.8476647617095,-205.29461090026922,75.21598883484812,B,1
18-25,Non-Veteran,Heterosexual,D,E,170.19047418989874,A,146.58194054874727,31.32339510025294,2.126889123048278,D,0
26-35,No,Homosexual,B,B,22.337432089631005,D,57.32057753404598,120.97592377007946,-2.9085934212146074,B,0
65+,Non-Veteran,Heterosexual,A,A,23.888723181307363,A,-11.844652444595134,51.53930062317552,170.11097130694208,A,0
65+,Yes,Other,D,D,-81.21207439642282,B,-33.64543782446324,1.4544981610134453,51.78064345517054,B,1
26-35,No,Heterosexual,B,B,-44.761400269493784,E,68.14872732449109,46.93594028239968,117.21472923485217,D,1
51-65,Veteran,Heterosexual,B,E,-46.82868091324995,B,49.36196117601226,92.57105756413176,-187.9422068763166,E,1
51-65,Veteran,Other,D,E,-126.53518232510272,B,-110.41816343750767,18.712005021623625,26.80722722335947,D,0
26-35,Non-Veteran,Homosexual,B,E,-71.08391870938273,D,-68.67609947586342,38.6877107398856,-0.02859626622128263,C,0
26-35,Non-Veteran,Other,C,C,80.2936376885661,A,-32.93088570643501,193.27739170847363,58.83761572653589,C,1
18-25,Yes,Homosexual,C,E,-36.46900524556654,E,84.90143063948842,125.8980665065591,83.71944656124649,E,0
36-50,Yes,Bisexual,D,D,40.44584268872588,B,-34.90972535450189,47.8655994836657,20.297166131291224,A,1
65+,Yes,Heterosexual,C,B,86.33498212113506,C,9.330692911694673,-31.78956746180694,-344.7610832377769,C,1
36-50,Non-Veteran,Other,A,A,-48.710578764064195,B,-49.123538433657025,-6.276332918274539,26.807043592621145,E,1
18-25,Veteran,Other,C,D,-63.300985110619244,E,-29.547212340134177,40.46317451768579,130.5061278242377,E,1
51-65,Yes,Bisexual,D,E,-6.279540903888662,E,-80.49092772911294,142.57721813700323,-34.368471367802755,D,1
65+,Non-Veteran,Heterosexual,A,D,13.692674959685313,D,36.35978450141342,-8.200231133097295,-55.38779108232965,A,1
18-25,Non-Veteran,Other,B,E,-29.21541845599238,B,-97.57482517812814,-100.98790703264375,-27.6758067400725,E,1
36-50,No,Other,B,D,99.33013762098992,E,110.62176844557253,7.776329574588646,96.3750776146622,D,0
51-65,Non-Veteran,Other,C,B,115.4977080703498,D,-136.22937700315634,177.13044073129265,56.63144928005879,C,1
51-65,Yes,Other,B,C,-66.9352651349107,E,140.32702859776086,61.24689931241212,-61.35749465006628,C,1
51-65,Non-Veteran,Other,E,B,157.2428796131362,C,22.581624740295478,-61.36396919024718,11.735989109864745,C,1
36-50,Yes,Homosexual,D,E,-0.40538508330312495,C,-95.2690035028321,-82.51772959249396,-13.204932972333832,B,1
26-35,Veteran,Bisexual,E,C,-105.73764261307626,A,58.37063392676642,116.33731091200676,-83.23835829232478,A,1
36-50,Yes,Bisexual,D,D,145.09786587119936,D,-49.26178236205777,-98.5009598364257,-66.01389121606306,C,0
18-25,Non-Veteran,Bisexual,C,C,-19.222139936113404,E,171.9555357085595,6.285563041314029,108.78314366153579,D,0
18-25,Non-Veteran,Heterosexual,A,B,114.52548086471506,D,-185.84096333078358,-44.961935395565256,-126.77460349919691,A,1
18-25,Veteran,Other,B,E,174.58842170087695,A,109.32807983529304,-136.69302330459038,-77.25432115545571,E,0
26-35,Non-Veteran,Bisexual,C,C,65.07398902546329,E,100.2410341824934,29.562702933215977,-42.85728564729334,D,0
65+,Yes,Homosexual,E,D,-54.931615824853175,A,-183.38875167651415,-172.196529633154,-82.67574623371492,D,0
51-65,No,Homosexual,E,C,85.65989166194362,D,19.93325643098046,-58.99662587695889,-116.7529071566431,B,0
26-35,Yes,Heterosexual,A,D,-31.030094361468592,C,-29.216348860277197,128.84030999866116,242.57104411681834,B,0
18-25,Non-Veteran,Homosexual,C,C,24.07286347866198,A,44.90465040685083,165.14433431467336,-108.77134449268956,D,1
51-65,No,Bisexual,D,B,72.38919869465654,A,-123.27145830060047,-67.17173364612157,8.86265722964673,E,1
51-65,Non-Veteran,Homosexual,B,E,-8.318082797262791,B,-20.550776009921915,-47.03852257190584,86.56796412233636,E,1
26-35,Veteran,Heterosexual,C,E,16.359929836211627,D,-26.816604131994943,-40.64701975874289,115.75849896130572,B,1
65+,Yes,Other,E,D,-61.95904370760562,D,-6.569228457133318,-86.56136724109005,-57.592436630610976,C,0
36-50,Veteran,Other,E,B,-57.46099998084334,A,-14.319246648910076,-45.903107862143216,96.4291415932601,C,1
65+,Veteran,Bisexual,A,A,-22.247036841791886,A,-109.48202069301773,-22.34208320245462,50.97108488647753,C,0
36-50,Non-Veteran,Heterosexual,A,D,-12.643016505954959,D,-64.9069880045003,-12.83734483243345,-48.976665976567894,B,0
26-35,Yes,Bisexual,D,B,49.6852218223479,A,-81.45718486930058,103.11551733998184,73.17070442918838,E,0
18-25,Veteran,Other,D,E,-97.05081951667638,A,10.885089713174377,67.10661128407261,200.54029086935427,C,0
51-65,Yes,Homosexual,B,B,59.68196179016405,D,61.16962686531709,15.515840369156509,-21.5480629040443,D,0
51-65,Yes,Heterosexual,E,B,-94.12309219661655,B,-33.61903054264728,143.6106497131834,57.325543356354956,D,0
18-25,Non-Veteran,Homosexual,D,A,31.688191487727835,D,23.604742467987943,-113.19585801079721,-111.91059098147589,C,0
18-25,Yes,Bisexual,A,E,124.96983595248881,D,32.76546837597144,-17.336709143469932,17.229912559382644,D,0
65+,Veteran,Bisexual,E,A,96.69562514425756,E,68.83597539544682,-18.213098183019085,-76.72536337979416,E,0
36-50,Veteran,Heterosexual,A,C,87.20800815302306,D,-17.234411032760654,-135.249043973747,101.66570622394087,C,1
18-25,Non-Veteran,Heterosexual,E,A,-71.84065968633432,D,-45.62889142542551,56.723055031370414,9.776636384066352,B,1
36-50,Yes,Bisexual,D,D,93.78142506017082,D,213.04600145610118,69.22687519083355,79.17240012622648,A,1
51-65,Veteran,Other,D,A,34.069841446352086,A,6.559446255165533,38.06545040351696,-13.298066625643736,B,0
18-25,Yes,Homosexual,B,E,-143.07649195244215,D,95.51895683105371,183.89407500184888,15.976795096420062,A,0
36-50,Non-Veteran,Other,A,B,19.87131358089387,C,-123.78454068435958,-50.06416854164728,-29.291598134849096,A,1
51-65,Yes,Other,B,B,140.36510717657603,D,67.58086860007076,-116.21674762191302,12.83947751592692,E,0
26-35,No,Homosexual,B,A,76.21837927429237,D,99.95127088792412,-32.69167422482762,-119.34456209460276,C,1
36-50,Non-Veteran,Other,A,A,216.25659357615547,B,-145.90980461222043,176.45895341956222,101.84627647943276,D,1
26-35,No,Heterosexual,C,C,38.66971461899213,E,-3.8631118723458426,73.48795558661469,116.71869103115509,E,1
26-35,No,Bisexual,E,C,34.34506521831924,E,32.07155344908351,-37.045640429741965,-93.03520955530594,D,1
65+,Non-Veteran,Other,E,E,-60.23498539098392,B,-123.80747885833495,-285.8446836276744,-154.55834760871664,D,0
26-35,Veteran,Other,B,D,-228.89730703283794,A,145.27281845514452,85.73213793293841,19.91736769150392,E,0
18-25,Veteran,Homosexual,E,A,168.1579770637234,D,-220.83042789906332,147.20959700178625,-74.92350545819377,A,1
26-35,Veteran,Bisexual,B,E,26.60069509618539,A,72.06421322546814,3.616958950488431,62.021294994253815,C,0
18-25,Non-Veteran,Heterosexual,C,A,47.859494605729694,E,179.74063853562575,-4.226181585636072,-27.46743472467748,C,1
51-65,No,Homosexual,B,D,-150.43028187195307,B,40.80725725567117,-15.225634331906427,-77.57289013607001,E,1
65+,No,Heterosexual,D,E,50.65053950032957,A,-29.132094211964354,58.65547250275864,138.71238301374768,E,1
18-25,No,Other,B,D,41.68892095615555,C,61.154933659607416,40.42096681648994,-190.17161984149567,C,0
51-65,Veteran,Bisexual,A,B,40.01994804181402,E,-47.67525626835535,24.73769420619116,57.91228892926243,B,0
51-65,Veteran,Bisexual,C,E,-22.27814316576404,C,91.72549191613817,58.19983809355978,-52.71063263352256,D,0
18-25,Yes,Heterosexual,C,C,32.871384252265514,A,60.918128573176475,-132.7450674671635,75.85474522258022,C,0
65+,Yes,Heterosexual,E,E,-37.715163994728925,E,17.356213239598514,-107.34635624604529,-148.93055527033155,D,1
18-25,Non-Veteran,Other,D,B,93.60218380827392,A,167.43439761870744,103.46653912699735,91.87058336837202,D,0
36-50,Veteran,Heterosexual,B,D,167.31027972205086,E,94.26203708371588,122.19293922320932,25.851807207576044,E,0
65+,No,Heterosexual,C,B,-104.3743656211944,C,-14.574871424527425,178.93321246532105,10.60985464519537,A,1
26-35,Non-Veteran,Bisexual,C,E,246.5879932119217,D,89.1758871781927,21.045738030180036,-38.72210992817363,B,0
65+,No,Bisexual,C,A,42.841494168514046,A,-45.65581277141236,-179.90330961520394,-47.51888184046959,D,1
36-50,Non-Veteran,Homosexual,B,B,68.48248354238346,D,60.291125919473174,-6.637217067040689,132.15198273212673,D,0
18-25,No,Homosexual,A,D,135.92249917284576,E,72.8003532052138,-74.340211576963,138.96853697593613,A,1
36-50,Veteran,Bisexual,D,B,-223.02141595849145,A,8.642138151470872,-41.668543043686064,-103.08306064455364,C,1
36-50,Non-Veteran,Heterosexual,B,B,-32.53271989321966,D,146.03766859901134,-240.62519113142352,-97.3243708682213,D,0
26-35,Yes,Bisexual,D,E,-8.696119538932768,E,-51.00071224118528,57.077689478506514,-64.3268184278994,C,1
36-50,Veteran,Bisexual,E,A,-96.54721308097636,E,-28.16144293245224,44.989968100366404,13.006931506324138,B,0
51-65,Non-Veteran,Heterosexual,E,D,-81.46130272568044,C,-47.4041415137257,-192.9882282366037,193.38771008676062,E,1
26-35,Yes,Heterosexual,A,E,-116.1658511464884,A,-56.592861860627465,-90.7415557487813,-110.31935969164014,E,1
18-25,Veteran,Homosexual,A,D,25.932711564436055,A,-183.82062893664312,-21.03689535176477,129.982922581994,B,0
18-25,No,Bisexual,E,C,69.93903693010796,A,-75.1259060186514,-11.479977609413673,67.16254477318952,D,0
26-35,No,Homosexual,B,D,34.92813671154974,A,291.3916138285585,35.58388656071521,-5.214342784910929,E,1
36-50,Non-Veteran,Homosexual,E,A,-139.80636632353327,B,-60.669607578086605,-104.33520076593223,35.55311683144006,A,0
26-35,Non-Veteran,Heterosexual,E,A,-48.62244921142287,E,-16.86057309921525,24.214533354215003,102.9219822791428,E,0
26-35,Veteran,Bisexual,E,E,139.51146691242573,D,44.122811806276665,-58.71797118602381,109.65192202633469,C,1
18-25,No,Homosexual,B,B,34.80924085601935,B,104.3481943726114,0.5229764173508497,-75.26678583002489,D,0
65+,Yes,Homosexual,B,C,84.52846908823773,C,-25.28590048900371,-159.60230985784113,97.80328397366522,B,0
26-35,Non-Veteran,Heterosexual,B,E,88.60916479433125,D,119.81855396511934,99.67112221836345,-62.839741137448776,B,1
18-25,No,Other,B,D,2.073538577282327,E,-41.574265471153666,87.08624298161097,-91.45971350801479,A,0
36-50,Yes,Bisexual,B,E,-199.5900532224982,A,28.828105665201093,-78.43924295286394,44.10333889911371,C,0
26-35,Non-Veteran,Other,B,B,56.81457570859367,E,88.82485783917437,-92.43087857358839,-139.45888272629452,D,1
51-65,Non-Veteran,Homosexual,C,C,127.52618778588187,B,202.10986575717578,134.2309181478318,1.9567332879866437,E,1
65+,Non-Veteran,Heterosexual,B,E,-29.11959964794316,A,129.33592811302762,55.03442174795925,67.7419382254841,D,0
51-65,No,Bisexual,E,E,6.996114220155659,A,-49.715090215618794,111.53692032652644,-94.04362187277059,B,1
26-35,No,Other,A,C,89.36473435503815,B,79.68722859348529,-161.32844822846252,-0.10593286451454056,A,1
18-25,Veteran,Other,B,E,-88.80773709409718,E,166.03224285598083,77.25951435794953,-74.58749527285062,E,1
65+,Non-Veteran,Homosexual,C,D,-33.3491831944072,B,19.413818595228367,176.32551544596234,224.8807905974204,B,0
18-25,No,Bisexual,E,E,21.826024920841512,A,6.836357847565022,92.00164551584213,203.2692963926932,C,0
18-25,Non-Veteran,Bisexual,B,A,37.40584042237477,B,192.06192764498184,-8.036555032239422,60.81878873659389,B,0
65+,Non-Veteran,Other,E,D,119.36668840460844,C,-146.7216743570467,-29.314949997889144,-24.287416151783063,A,0
36-50,No,Heterosexual,B,A,-27.387355668700398,B,103.18941377438998,-172.91002054086454,-55.470325364875904,B,1
51-65,Non-Veteran,Heterosexual,D,B,-78.27442109441871,D,146.87237988255814,21.535144636079153,-15.732280725194503,D,0
18-25,Veteran,Heterosexual,A,B,-8.39813918521771,A,95.96928315882799,95.68661283766758,-223.00479122775388,E,0
65+,Yes,Homosexual,B,C,-115.02442579650925,B,-144.88721947923466,45.70479132983912,105.1607531486155,A,1
18-25,No,Homosexual,E,B,-153.2445606723094,E,-4.682163739653018,-50.60243559389688,-10.276802792469075,A,0
26-35,Veteran,Other,E,A,-3.1977506385659367,B,-1.9866481084818457,-14.418203776288916,-213.27549697022982,A,0
26-35,No,Heterosexual,A,D,78.0450362636537,D,-120.54061034135961,-2.0879406299691476,-88.95811391649684,B,0
65+,Non-Veteran,Heterosexual,E,A,-90.97028964685887,A,192.9066439556121,128.5310850380718,-63.82098639078762,B,0
18-25,No,Homosexual,E,E,-113.95514853986906,A,134.77178894558395,-55.0207605558791,-160.88445702153277,B,1
36-50,No,Homosexual,B,D,76.69188544548385,A,-99.42091801588955,-78.89133259070665,137.32143762333735,A,1
18-25,Yes,Homosexual,C,D,-50.78398993722456,B,7.2694409941070015,-8.288429836985234,-82.19650853248076,E,0
65+,Non-Veteran,Bisexual,B,D,191.88151907048152,B,30.67690137981942,-71.0976366715074,-63.100899695865586,D,0
51-65,Yes,Bisexual,B,C,37.119008734053985,B,84.9804914068839,-27.486526230668385,-82.40236635623171,A,1
36-50,No,Homosexual,B,A,60.97238755064368,A,36.9112143040739,48.7059391494766,70.87312806542066,A,1
26-35,Veteran,Bisexual,C,A,-15.305722126270904,C,-70.27584963289803,34.77538123808023,79.00517687643519,C,1
18-25,No,Heterosexual,A,C,55.741195516960794,C,-32.41490374678397,-6.875955493841045,95.72391161690314,E,0
65+,Veteran,Bisexual,A,B,-25.538397108142334,E,47.555087542678464,78.40124308901592,-26.138515402508638,B,1
51-65,Non-Veteran,Bisexual,A,E,-113.42876550886345,A,-27.742718195008397,53.13183087529774,71.36908916594497,A,1
18-25,Yes,Homosexual,A,A,38.97423352313037,B,-161.00575563792813,-195.9686856171254,-40.12946440224442,B,0
65+,Yes,Other,C,B,52.52444547838257,A,10.065600803189504,-58.14095451638046,-75.30988934429529,E,1
36-50,Yes,Bisexual,C,B,-16.98421207942268,E,13.603538413660734,35.07752545837167,83.56297763774838,E,1
18-25,Non-Veteran,Homosexual,E,B,3.7002443203755444,A,117.17614635777565,84.68616372653337,31.680122811463246,B,0
26-35,No,Bisexual,E,E,-107.82587719943031,C,172.46179597844278,73.3318852210831,16.047085062173725,A,0
36-50,No,Heterosexual,A,B,104.24650781633267,A,-108.96989277337508,-66.41372743773411,91.31382630219069,E,0
36-50,No,Bisexual,B,A,-41.16341730149789,C,-116.55724763456372,-185.81663884751626,-32.69785350137814,C,1
18-25,Veteran,Bisexual,A,A,-209.9994910712167,D,49.117985905146774,54.36522426312978,-132.15653115877387,B,1
18-25,No,Other,A,B,-204.42870339463343,A,35.8108203356607,30.306499859669312,-36.48184459780916,C,1
51-65,Yes,Other,D,E,180.07648124693912,A,-5.520756484602823,81.1930355486417,155.61650050892916,A,0
18-25,Yes,Homosexual,B,A,-126.56851730891788,A,-43.39501261041872,-0.7369908228105224,-144.27583972940323,C,1
26-35,Veteran,Bisexual,A,A,-298.5645210548677,A,-149.94362572288674,-19.864374768282794,17.652397379582627,E,0
26-35,Yes,Homosexual,D,D,43.41508705758332,E,-35.06892988881727,-13.977551317203982,14.107747752464588,A,1
65+,No,Other,D,B,-31.23797284173968,D,4.519725921856583,-52.528912247183634,85.30591605802402,C,0
51-65,Yes,Homosexual,B,C,87.77986354749572,A,-6.8330706863294814,-36.83724068590562,0.22550288831343487,D,1
36-50,Yes,Homosexual,C,C,29.911800095460706,C,160.84265314124588,147.14370150016327,77.32862592168298,C,1
65+,Yes,Other,E,E,95.0460726883704,E,-51.56378616812351,-34.698350225750815,-79.31652814974508,C,1
51-65,Yes,Bisexual,D,C,-81.43320753326884,B,7.222825518330872,86.44492692363838,-24.31528268563055,A,1
18-25,No,Heterosexual,A,D,-55.58557407319545,E,110.78737768173907,236.08619883812304,-213.6098290734929,A,1
18-25,No,Heterosexual,C,D,-67.81375085314927,E,174.51952020042705,93.91756122961186,-92.4754124010191,E,1
36-50,Yes,Other,E,A,64.74687707620342,D,-140.457560407264,-114.29531990114468,35.187922940034525,D,0
18-25,Veteran,Homosexual,A,C,167.41678466409905,B,165.01716987376054,49.59259733610516,-91.02633569079131,D,1
18-25,Veteran,Heterosexual,C,E,-45.64168662608646,B,71.52575492072648,45.74510636686585,-10.694154580696699,C,0
65+,No,Bisexual,A,D,17.539632175833667,A,53.95804679553835,-5.258280715705762,-49.69980248108973,A,1
18-25,No,Bisexual,B,D,-54.347649838427635,A,38.28789229313777,7.632142158842836,-111.76424814558929,B,0
