age_group,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
65+,M,E,C,A,77.20536797065,A,C,180.84367170288468,183.24891193653616,A,0
51-65,Non-binary,D,D,C,-134.39989430719174,E,C,71.54488539661901,-34.56153041251284,D,0
18-25,Other,B,C,D,-13.90472603176303,D,B,-28.14412120702523,-77.95209653610665,B,0
51-65,M,D,D,D,-5.372976442288197,C,E,208.03063390056576,96.83977156259513,D,0
26-35,Female,A,B,E,19.53646809936607,E,D,55.54049139645636,57.05684800067326,B,0
26-35,M,D,A,D,124.89242929840358,A,A,-147.95712630482797,-50.1163574503524,D,0
51-65,Male,B,A,B,-18.04570043037598,B,E,-15.433058236813805,133.40006209560644,B,0
65+,Female,C,B,A,-77.79524444138343,E,B,-77.17361974860586,5.315755647885362,A,1
36-50,F,E,B,D,-59.53646367061858,B,C,-162.85707318809958,37.872151642747056,D,1
18-25,Male,D,C,E,135.6359968284689,D,B,-124.1370944493334,-87.6930921721685,B,0
36-50,Female,C,A,B,0.4414457139730559,E,B,-124.34067640684687,77.62681975877398,A,1
51-65,Other,E,D,A,-37.487184264601844,C,E,-83.53918988371116,225.03409483385988,B,0
36-50,Non-binary,D,C,B,-22.913039743761654,D,B,-46.68466590982514,24.5161037095274,C,0
65+,M,A,A,B,15.846045330762443,B,B,46.63276119115151,-30.320487643099764,E,0
51-65,M,A,B,A,34.5991219516179,D,D,119.81947659134127,-150.91386052066886,C,0
18-25,Female,A,B,B,-5.893691137767689,E,D,60.45338836416781,-124.21021979593208,E,0
26-35,Female,D,B,A,-36.85873591840342,D,C,114.93726061315843,-24.165950764269812,A,1
26-35,M,B,B,B,-38.866411852255254,E,E,30.494639800269287,238.03976625927396,D,1
65+,Non-binary,E,B,E,-54.019376321361804,E,C,-55.43291022385228,-14.573753300730118,D,0
65+,Female,B,E,C,-39.112630004052825,C,C,-200.89546429821462,51.97399876919453,B,0
36-50,F,A,C,C,11.892340809385422,C,A,60.73568974205044,-25.76344027174877,B,1
26-35,Male,B,D,B,-100.17755805147672,C,E,20.242212419626096,124.14386143895062,D,1
65+,M,D,A,E,10.084749242100912,C,E,-197.62182215878855,46.39783384753309,C,0
51-65,M,E,B,A,-21.25405054776274,E,E,216.76065420992558,-158.34444347754942,E,0
65+,Female,D,C,B,86.14332666771993,C,E,-73.54569895169672,-121.20436750235667,B,0
51-65,Female,B,E,D,149.06011500028643,C,B,81.76959028332395,149.43822469299903,D,1
65+,F,B,B,D,-87.02177554818302,D,A,123.14066991694077,50.01097839449812,A,1
65+,Other,E,D,A,88.68224812326909,B,C,-17.396201165255682,47.01975349525746,C,0
26-35,M,A,D,C,35.48187662748576,E,D,40.09866218538837,-57.02804932727255,C,1
36-50,Male,C,A,B,-61.154878738058585,C,B,99.54001339869791,-201.76181106227764,E,1
36-50,Female,E,D,C,134.86525328055617,C,A,84.0023956382486,65.02355392307548,B,0
65+,Non-binary,D,C,E,58.00840737586136,A,D,-107.40981103917015,-20.49622364397174,A,0
18-25,Non-binary,E,E,A,124.30271228283758,C,E,60.96509226026885,32.33963143381846,C,0
65+,F,E,C,A,-66.94441579536756,B,A,51.35877600037597,2.642063228105793,A,1
26-35,F,E,E,D,-13.695522865125092,D,E,-241.5393072565234,-378.6634701449233,A,1
36-50,Male,A,E,C,-23.065626876358824,C,D,-30.8997687788956,-104.10247384197405,D,0
18-25,M,A,A,E,72.2949065733516,B,C,-11.09704670306224,-121.07170608246727,C,1
36-50,Male,E,C,E,-186.0773560168159,A,B,-110.6081404426256,105.6778993177691,D,1
36-50,Male,D,A,E,81.90230831895408,C,D,-90.0905311413303,23.181964686012858,A,1
26-35,Other,C,A,E,-314.20981365264345,B,E,134.4591288140905,16.04333845217499,B,0
51-65,Male,A,E,A,-182.61569586338894,D,A,-10.649726735471868,74.52757896349861,A,0
18-25,Male,E,A,D,17.491307816912855,A,B,-105.22585022554473,-118.3482602145473,C,1
65+,Non-binary,B,B,B,-187.3775381603963,C,D,95.68518778592227,105.90337204573919,D,0
51-65,Male,B,D,B,53.03096691434471,B,E,-79.25650352188424,24.573495616448835,E,0
36-50,F,B,A,D,73.0706981364796,C,C,81.29511372127621,30.879588327174023,E,1
65+,F,E,C,E,10.181610853515338,C,B,104.00160861032342,16.726348446124405,E,1
26-35,M,C,E,A,120.86550540175276,D,E,-31.816172601433827,-71.46152414139027,D,1
36-50,M,E,D,C,-192.11417332744296,E,C,2.5952447667696754,-176.64778069897386,A,0
26-35,Non-binary,C,E,E,15.301529408839661,D,B,-49.9364505291258,37.4809438820172,B,0
65+,Other,D,D,E,65.16260662031354,E,D,5.202841639026271,-144.6472289716422,A,1
51-65,Male,C,E,D,-59.966577006509695,D,C,65.17655238724198,-8.366006897546505,B,1
26-35,Non-binary,A,A,B,-190.49520539801986,A,E,-194.73001547656798,-86.96225017448886,C,1
51-65,Male,E,D,C,-30.423627460600006,D,A,-138.21281454291122,-14.648453024785676,C,0
18-25,Female,A,D,B,-96.44815631745077,B,B,23.959469326345918,103.374724163807,C,1
18-25,Other,E,A,E,85.98483236104329,E,D,-29.373364344591796,81.07386580897207,E,0
18-25,Non-binary,D,A,D,120.90200163841986,D,D,94.43782792790056,72.75142642111034,B,0
65+,Male,C,D,E,-21.308500021531557,D,E,-18.62752833247236,80.9468378987363,B,0
26-35,F,D,C,B,115.38143377604648,C,D,131.8102995770968,-115.24434803250895,D,1
36-50,M,A,A,E,-42.984603162403936,A,D,-71.7847394998292,-51.946771804449064,A,1
51-65,Other,D,C,C,84.71599312460452,B,A,68.79561993545693,-167.71488879698944,C,1
65+,M,C,A,A,35.718368866708325,C,D,-5.052648280470266,87.31718091220007,C,1
18-25,Male,A,E,D,-64.66620041985448,C,C,-90.09860169765626,142.13139844636976,D,0
18-25,Female,C,C,C,-136.52314091835726,A,B,80.34810342954593,177.51876652229484,D,1
26-35,Other,A,C,E,-66.02280675788454,A,B,48.233859409663424,-163.67954142571784,D,1
51-65,Non-binary,A,A,B,-20.381519794958216,A,C,79.51107929823192,103.50449090745283,A,1
26-35,M,C,D,B,24.76498758050462,E,B,-27.81512210087544,-74.05548988953969,E,1
65+,Non-binary,C,B,A,-64.58201999288097,D,E,96.59727675565476,-67.84350542595323,E,0
18-25,F,B,A,D,-241.04470128092223,C,A,-2.5810303745240457,59.360275471122314,A,1
65+,Male,D,C,B,11.118393572368994,A,C,-128.04431397018698,-54.782060319425426,D,1
26-35,M,D,C,C,60.674494478979504,A,D,-7.259323709827667,49.4179121470047,A,0
36-50,Other,C,D,D,-145.74990453933452,B,D,137.68917746627744,121.96980779559996,A,0
26-35,Other,C,E,E,-79.24473478725218,C,E,-41.30611970875272,-33.52485293533362,D,1
51-65,F,B,E,E,180.1966823807995,E,B,-139.35728247856497,24.76583361416494,D,0
36-50,F,A,B,A,81.6828084440171,A,A,79.92241357975482,67.0314549579481,C,1
65+,Other,C,E,B,76.99994596508535,A,E,0.08148598079888436,122.25999022290198,D,1
36-50,Male,E,D,D,-27.246813146954047,C,C,48.114630880673616,145.28227399708712,A,0
36-50,Non-binary,D,E,C,40.38244332770493,B,A,112.83112863889002,7.445989273055351,A,0
51-65,M,A,D,A,-38.84347522977962,B,B,150.31880818439458,-15.261644940123615,E,1
18-25,Other,A,A,C,-1.1542996249748634,D,A,72.54950730544002,58.0948411501611,A,0
26-35,Non-binary,E,B,D,100.29884892338004,A,A,109.21571367749323,-8.408897793617424,E,0
65+,Female,D,D,A,-34.55120449059731,D,B,-134.535675354533,2.587044715540755,C,0
51-65,Female,B,A,E,92.93328082148311,E,E,54.01227969864267,36.57296799967413,B,1
51-65,Other,E,A,E,-93.3620267210168,C,A,-101.45105625718185,43.73496340301748,C,0
51-65,Non-binary,D,B,E,-8.769627494338286,B,C,-159.96282019163655,106.31584944226044,D,0
65+,Non-binary,A,A,B,-88.0077946240982,D,C,105.61440527407397,-100.47796691105226,A,0
36-50,Female,A,C,E,16.69587855258899,B,C,-141.69833549344352,88.88071123680587,B,0
18-25,Non-binary,E,C,D,-159.62658315890675,D,E,130.83929365390446,-74.62879601201831,C,0
18-25,Female,E,A,E,-27.543198915686478,C,C,133.43246925475924,-107.6927863416084,D,1
65+,Non-binary,D,B,D,28.550471258711617,D,D,46.018998598857905,-74.62972449108842,A,0
51-65,M,B,B,B,91.10504207327872,C,A,140.87500919148445,208.65942946908143,E,1
26-35,F,A,A,C,178.86348867655835,E,A,182.87648074870978,-58.926975619124434,B,0
36-50,F,C,A,B,-35.650470002265514,E,B,-8.849703835678591,-64.44631763224326,E,0
36-50,Other,B,C,A,36.766932613834854,E,A,15.99379668540673,210.1028449498533,C,0
26-35,Non-binary,D,E,C,9.28172415735974,B,D,-103.30738537588613,-152.78657263782924,C,0
51-65,Female,B,A,D,10.795119224570094,A,C,-87.39970397418647,126.70124595863312,E,0
65+,Non-binary,E,B,C,11.706793891258368,C,B,43.86157996664668,19.597559653909656,E,1
51-65,Other,E,D,B,160.9610248926962,B,D,-15.227176694484076,62.22454672604054,B,1
65+,F,C,B,E,145.51359152680521,B,D,-55.48853305399928,-69.45575997715878,D,1
51-65,Other,B,A,B,-137.1803644001467,B,A,-49.31431181638298,7.145633519353524,D,1
51-65,F,D,B,A,219.63423906367515,E,C,-102.74770895410003,58.7809368185252,B,0
18-25,Female,C,A,C,53.44683228915903,A,E,100.7388229497481,-154.86438119424005,A,0
65+,F,D,E,E,72.83713871934081,B,A,-64.48922466579688,-63.69590720803055,C,0
18-25,F,A,A,B,-48.80458868617317,B,E,-51.673289228322496,-11.972690821847271,C,1
36-50,M,A,D,C,156.97217771217268,C,D,100.7187182749073,-88.22520119828218,A,1
65+,Female,C,D,A,-55.03347191640597,B,D,71.13227204773422,-73.72801313630144,C,1
26-35,Other,C,D,C,104.42239797311703,E,D,84.21956074229988,25.112402839212823,E,1
36-50,Non-binary,D,B,E,41.508856254433915,B,D,-15.874672427130443,40.90289672799026,E,0
18-25,Non-binary,C,D,D,75.41757431702203,E,B,30.133229502106847,243.07828473201943,C,1
51-65,Male,D,D,B,98.2053060198954,C,E,-78.34038748022627,-118.97361584980986,D,0
51-65,Male,B,B,C,-57.514965594526124,E,D,-79.35190893885623,5.595670491290827,A,0
51-65,Female,E,E,C,-70.42766954812186,E,A,-118.96636940403292,-107.72387692178714,E,1
36-50,Female,E,D,A,-35.55833514200861,A,E,-38.2698549584149,23.74626517949227,E,1
36-50,Female,A,D,D,-110.41514466828187,A,E,-39.83897213452626,-91.97690558241678,C,0
26-35,M,A,D,B,-39.489507501358084,A,E,-112.36495117476927,-44.96256993789404,E,0
26-35,F,B,D,C,-24.719505211661335,D,A,-42.27294464072263,54.92749391609079,C,0
65+,F,E,A,C,-11.688970286740613,D,A,-5.94757258846448,-244.27721340545082,B,1
18-25,Male,E,E,E,167.03936848679825,E,B,12.098115219083304,103.95270553296751,A,0
36-50,M,C,B,D,5.8557881232570965,C,C,-41.405193982679236,-126.66384572446339,B,0
26-35,Male,D,C,E,-8.3472382615355,A,C,8.760966204212382,26.508835882770544,D,1
26-35,Other,D,D,D,-75.699028040122,A,E,-21.163004990339786,41.62987538819827,A,0
26-35,F,D,E,E,-70.05476855444208,C,E,-18.146804294786172,-56.00968188597201,C,1
36-50,F,E,E,D,-70.34182739732789,E,E,44.17790184191355,143.7128245420876,D,1
18-25,Female,A,A,A,49.69505453156269,C,E,-113.66574540522203,108.1971823119773,B,0
26-35,Female,D,D,A,124.05984370105836,B,C,-33.340305445539556,98.77142100934269,D,0
26-35,F,B,D,D,77.3647405468532,A,B,-92.98512857856112,-113.58618616359257,D,0
26-35,M,D,E,A,-105.075307143854,A,D,-116.44829055389,93.68152205430235,A,1
18-25,M,A,C,E,8.273929465040792,A,D,-84.41281287245575,19.610809445466174,B,0
26-35,Non-binary,B,E,E,-117.80087952300202,E,B,23.80345381190145,21.785768045662056,C,0
18-25,Other,C,D,B,-74.23432594479988,E,D,-76.19193040036865,106.22982665373625,A,0
51-65,M,B,E,B,129.01479275591012,E,A,-161.882860715433,-3.352964785803895,E,0
65+,Other,E,E,C,36.349811521398024,C,C,-219.09454300295872,17.601237183118016,B,0
36-50,Female,D,C,A,-66.54856960769489,C,A,-17.12344373440121,89.23481951724723,A,0
36-50,F,D,E,C,-7.953487096280787,A,A,115.5642544311835,-89.55600705019745,B,0
26-35,Female,D,D,A,0.2361395848873733,C,B,66.86801726473203,55.352886709155555,D,1
36-50,M,C,A,C,-12.4256285197606,A,C,-103.80571637578714,-28.212010828327845,A,0
36-50,Non-binary,E,D,C,-4.26742824096495,B,A,96.27589516204635,75.24281331492429,E,1
51-65,Other,D,E,D,-175.74909535583362,D,D,-100.30604841052157,-96.6105830263713,D,1
36-50,Female,E,E,E,-115.2819054444067,B,B,-36.76433310736176,-159.92666673788833,D,0
51-65,Male,D,A,B,189.3383809159378,E,B,72.88127170051028,94.36922403355953,D,0
18-25,Other,D,E,E,-10.245211766282445,A,B,-127.7603548627556,54.76431633937888,C,1
26-35,Male,D,A,D,12.570740874902562,B,A,297.35164143802655,44.06291126596803,E,1
65+,Other,E,A,E,101.85069486702277,A,E,-45.573017633218484,17.963157836382564,A,0
51-65,Male,A,D,D,76.92984276644383,D,E,-20.605591307898603,-48.87948958678419,C,1
65+,Non-binary,C,B,C,14.295720964824623,E,B,-121.96087657171346,92.37614232023017,B,0
51-65,Other,A,C,B,-16.968235720096725,D,E,72.18266475201837,200.38284864945433,D,1
51-65,F,B,A,D,95.32929887869341,B,A,74.26579322165858,-17.17030969003969,B,0
36-50,Non-binary,D,B,B,-8.236958007020355,D,E,-141.8755344515408,-127.60776121929527,D,1
18-25,Other,E,E,E,206.48423876022486,D,D,-33.2874208169863,-1.575535975845093,D,1
26-35,Male,C,A,E,-61.645880729979396,E,D,-16.425722197554673,18.042579528277532,A,0
18-25,Non-binary,A,A,E,-39.51871646855498,A,E,-58.51877075372841,76.86886338436936,C,1
65+,Other,D,D,D,55.86051157442577,E,D,-74.48938089325733,124.58909891191168,A,1
65+,Male,A,A,A,-146.27331809638613,E,A,281.2075064610281,34.49002817833956,B,1
36-50,Female,A,E,E,25.214495220441187,A,A,54.10521692222905,95.77477852384408,B,0
18-25,Other,C,E,D,84.84087927247498,C,B,155.8273792038491,-139.00825750699082,C,0
36-50,M,A,D,A,-193.24047840857304,B,E,91.65570031381931,36.65643316590438,A,0
26-35,Other,E,C,E,-154.99094767299783,D,E,112.31609522469697,-28.614416619844178,A,1
51-65,Male,A,C,B,40.93983448813297,A,A,25.400194666528964,130.77054772652693,D,1
65+,Other,A,A,C,70.84513307662529,D,E,-18.976208031523928,4.730842934071547,C,0
26-35,Non-binary,E,D,E,46.25051415364382,C,E,-0.7814621380450696,-158.11599503741627,E,0
26-35,Female,D,A,D,72.53855855250713,D,B,-116.94980726172398,-133.29053152281912,C,0
51-65,Non-binary,D,C,B,-344.4476162480612,E,A,-66.12876880816138,121.23049950174205,D,0
51-65,F,C,B,D,20.125058249105262,A,C,-93.66356603925881,-42.089373622456804,A,0
51-65,Male,C,B,B,-123.25250528992856,B,B,-46.19695542848522,-8.829006170113649,D,0
18-25,F,A,D,D,11.952689713496987,A,D,151.69304663957743,46.296122272325206,D,1
26-35,M,C,D,E,66.14096430830047,D,C,-56.25695712978589,-59.24831892017197,A,1
65+,Non-binary,D,E,D,-74.21525555713391,E,A,-62.045789794424266,165.8715569516731,E,1
18-25,F,D,C,B,-19.85112499855805,A,C,34.06727996909351,80.60969159705942,C,1
65+,Non-binary,A,C,B,44.916720023557765,E,C,-31.479434029846786,53.73211811971873,E,0
65+,Other,C,A,A,3.815854031796026,E,D,287.89189609507696,-92.13980584806983,C,0
18-25,Other,E,A,D,78.50166431239721,A,C,57.963273053813545,89.2577542499587,C,1
36-50,Female,B,D,C,57.53773080736306,E,B,-203.02458461891507,122.77899116562072,D,1
51-65,F,E,E,E,85.81839083270273,A,D,-86.80389218755974,-63.815564845721916,E,0
18-25,M,A,E,A,-10.967367376544006,C,B,30.692216380990477,-7.232655337727947,E,1
18-25,F,B,E,B,53.05935026129689,C,A,59.4018091368442,29.139112709957654,B,0
26-35,F,B,D,C,-17.155609329582248,D,D,-194.6901651453929,-10.103213447528931,C,0
51-65,Female,B,C,A,50.47103963381655,B,C,14.666937309433687,186.96866101623422,A,0
18-25,Other,A,A,D,-71.213808390648,B,A,101.62655135312461,253.51525923396906,B,0
18-25,Male,A,C,D,-20.851048460585154,A,D,64.69096874758145,145.8022911524402,E,1
51-65,Other,E,E,E,17.020403202299654,D,E,-30.067131434726708,-137.8957728575613,A,1
18-25,Male,D,A,C,70.88245950965221,C,E,-8.855382449987324,-47.63339043709212,B,0
51-65,Female,C,C,C,63.55324762804363,B,D,53.4553682334025,-78.78069729095708,E,1
51-65,Female,A,D,B,-108.78232164312954,B,A,-86.198712971236,30.974363002645095,C,1
65+,Male,C,C,E,-102.46952999830332,E,D,10.838103953453006,31.416401254191946,A,1
26-35,F,A,A,B,-4.772240077681303,D,C,88.35324824069566,-69.95653587525382,B,0
26-35,Female,A,C,A,-116.49361775966973,D,C,67.22363416216332,-82.23865748722353,B,0
18-25,Male,C,B,C,108.31501521210205,A,A,85.0173597893691,-105.33840660819367,D,0
26-35,Other,E,E,A,-185.3171037613224,D,B,70.0159866142744,-96.90494470828261,B,0
65+,Female,E,D,B,90.97725249266071,E,C,-45.07949286620292,52.5190454957473,C,0
18-25,M,B,E,D,-22.07522090294498,C,C,-34.02541384404047,14.858440126940586,D,0
18-25,Male,A,E,A,43.68272504565818,B,A,61.96133094720294,-180.08870325854838,B,1
26-35,Male,E,A,B,103.6323100089411,D,E,-39.86881163306063,75.61507145255268,D,1
36-50,Non-binary,B,E,E,55.784213245398064,E,E,103.38043068690581,75.6185816681526,D,0
36-50,Other,A,B,D,-124.54401685867884,A,B,-119.39860019316131,-76.09622160386078,D,0
26-35,Female,E,E,A,-95.75270230258967,A,C,78.71351304060288,145.73052224323274,E,1
36-50,Male,A,B,B,47.68252370836501,C,B,-118.47482375934639,-67.59647375699642,B,0
65+,Male,B,E,B,-77.02836980194012,B,C,18.526942181347295,-3.1537615003582022,A,1
51-65,Male,E,D,D,76.00866369904244,B,A,15.870040746897859,47.22197953514646,B,0
65+,Non-binary,A,B,A,49.66833039397542,B,B,132.84300916294762,-88.15975549950338,B,0
18-25,Male,B,A,E,-58.39574435457495,C,D,-99.12574172057398,47.17594826466745,E,0
18-25,M,C,E,D,-94.68667720099047,D,A,39.66374652324187,17.713089462722134,A,0
18-25,Female,B,D,E,-89.2358263646456,E,A,-41.64744214664676,46.37441375584141,C,0
18-25,Male,C,B,A,154.1320670099323,D,A,-4.482853972738208,58.597347432146066,A,1
51-65,M,D,D,A,12.191924026226648,E,A,104.36093656116559,-19.03517209852427,C,1
65+,Other,A,C,C,-39.70054614784548,C,C,130.89838315650098,38.157015815579996,C,1
36-50,Male,C,B,A,21.044452586757487,A,E,-53.90833720588578,60.74879631679643,E,0
51-65,Non-binary,E,C,E,27.997765056105827,A,C,-149.7386291958474,94.886031126003,D,0
51-65,F,E,D,C,-71.81208218218407,E,E,-99.1996900838082,-11.877379580619927,A,0
18-25,F,B,E,B,29.431900950739898,E,E,3.53274282454725,-32.3220797445492,B,1
65+,Non-binary,C,A,C,67.31702522542076,A,E,74.67291942942757,52.47225170361786,D,1
36-50,Other,B,B,E,-44.48368840038302,D,E,152.10668805660822,97.71105908168725,D,0
18-25,M,B,A,D,-42.70345408419695,E,D,102.00299191981716,-3.314979533327901,B,1
18-25,Male,C,C,D,-31.06808950337343,C,B,-20.300307497781233,-54.565023479014684,B,1
26-35,F,B,C,C,20.43167019934817,B,B,31.27747089329913,-96.22984258046002,E,1
18-25,M,A,C,A,-9.289054887172663,A,C,-249.3375223503133,191.48402564519873,D,0
18-25,F,E,C,A,-70.49933540493588,E,E,19.855336954457908,79.53744026236622,B,0
36-50,M,D,E,A,-221.05421513415183,A,A,-114.61593856266306,-67.03684202751154,C,1
51-65,Non-binary,B,A,A,71.81877716167129,B,D,-37.844198120044936,56.816515400635204,A,0
51-65,Male,B,A,B,181.35858989711068,A,D,-100.91115482352377,-33.1166271139976,E,1
65+,Female,A,C,E,49.136318009469306,E,A,38.15313182514403,133.37087812915414,E,1
26-35,Non-binary,C,A,D,30.438618058493145,B,E,63.99747964918559,117.2673507582843,B,1
26-35,F,A,D,C,-123.2556437299594,E,D,-153.74368947743335,33.23617325538313,E,1
36-50,Female,E,A,E,-37.73250028560407,B,B,-167.6038844156288,60.35280781318092,B,0
36-50,Non-binary,E,A,B,18.102333440030858,E,C,108.22435148978902,52.61695888517279,E,1
65+,Male,C,B,E,94.07821129859218,D,A,-21.117989312514347,61.866538433973886,D,0
65+,Other,C,B,C,-164.9879991351626,D,A,-73.7497976635913,-36.63229345850727,B,0
26-35,Other,D,E,A,32.50282546879274,D,C,62.39968048023186,-123.31116852014516,C,0
36-50,Non-binary,A,B,A,-54.25552558755551,B,D,-18.243259885586106,120.73116140517621,E,0
18-25,Other,A,E,B,60.11543816278595,A,E,-29.19240027916833,11.909286878721886,D,0
36-50,Male,B,A,E,140.09661239245054,A,A,11.577043438791872,-52.19613241813336,E,0
18-25,Female,B,E,A,124.28666674597156,C,E,13.907622930940864,104.93751136433158,A,1
26-35,Non-binary,D,C,A,-4.546183770680709,C,E,-186.57788265677758,136.93743610793516,D,0
51-65,Female,B,E,C,37.837816484560214,C,C,80.28081591657747,-28.627882915630178,E,1
65+,Non-binary,A,E,C,23.012881009070362,C,E,-225.48840674801812,-53.32221335639413,A,1
36-50,Female,D,D,E,4.364456424572767,E,A,202.85050875487434,-60.86649590726921,A,0
26-35,M,A,D,A,-37.74370696980994,E,E,77.3042063621579,16.463187933713623,C,1
51-65,Male,C,E,E,110.58036528166004,B,E,-26.69864389454803,93.63415529186392,B,1
26-35,F,E,B,E,-203.02997599935134,C,E,-78.17922542018727,27.638407593676757,B,1
26-35,Non-binary,A,C,D,177.64208727553344,D,C,-59.675947836441004,-3.6525892818948713,D,0
18-25,Non-binary,D,E,C,-220.36801116020249,B,E,-103.30486173194089,38.516545048369174,D,1
51-65,F,E,C,A,-53.56661506053245,C,C,22.155216984276656,-14.617430366917164,B,0
36-50,M,B,E,A,-156.30106572076275,C,B,123.00355195743855,29.542506328252006,A,0
65+,Non-binary,E,C,A,-22.19268009569478,E,D,31.506125044336912,-22.34211864213015,D,0
51-65,M,C,B,C,-62.59110704839214,B,A,-68.46116879152495,52.81391419224505,A,1
26-35,Other,D,E,D,113.68742532502263,D,D,-20.030287683961202,57.967138716099555,A,0
51-65,Other,C,E,B,289.01491823908333,C,B,-198.75563307654093,123.93844664522918,C,0
36-50,Female,B,B,A,-122.31231780897807,B,C,78.01162915690121,-160.48403179910412,D,1
65+,Male,E,E,B,-57.11976983069441,C,E,94.43384177230301,114.45782841686554,D,1
18-25,F,C,B,C,-5.973874618455504,B,D,63.08602494315919,7.775062597570829,E,0
51-65,Other,C,A,B,23.537883422965585,C,C,-61.43153403269146,145.45002805086472,A,1
18-25,F,B,B,B,-123.58372147891481,E,D,38.07380828770874,15.8742225760271,C,0
26-35,Other,B,B,B,-6.86003777982437,D,C,127.23248934640137,-130.413106021633,E,0
36-50,Female,A,D,E,130.61449215539454,A,B,61.09504911877174,-91.64044411046474,C,1
