SEX,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
F,Other,58.698641787715545,-116.64011001600218,A,B,B,257.41256616428865,-25.130720707039455,D,-21.40643916168387,36.06059450712061,19.367426297102927,194.02892898625728,23.045873021457083,E,E,E,-68.89575702295855,A,0
Female,Heterosexual,48.42228697821358,-43.489236409511534,A,B,A,-88.04337234013033,239.13870540851002,D,-45.97201608415381,-135.29898531229418,-57.04965012630462,24.128108571814824,22.414482708054965,B,A,D,-202.29214401211624,D,0
Other,Heterosexual,58.344857383395876,36.92291874732304,D,B,A,-138.94843239533367,-32.77701462503926,B,-133.26163572120782,30.12854291735268,6.551819237341156,93.8110616843898,17.891981011569776,B,E,E,-46.27342902750852,C,0
Female,Homosexual,185.9439492273692,151.04131054015892,E,A,D,-43.718440545929994,107.82764755980887,B,-86.65503744393827,-111.25632444409791,-4.256116263924499,-61.212308741270384,9.48408000170016,D,A,A,152.892259609421,C,0
Male,Heterosexual,-88.97008090389998,-3.2960572992846373,C,B,E,-59.29597735470411,20.29541621003532,A,-34.851764105137036,-190.96326682294756,-23.378905855627906,-144.14888066790593,44.44559001217951,B,A,C,14.879990136169127,C,1
Female,Bisexual,-3.533831230008113,-24.70096620102458,B,A,E,43.15019320773188,87.55568856950372,B,111.71052258816059,-117.09336642354609,-82.1461424348422,-98.15456189617076,-90.82031894907504,C,B,C,-9.578353466965808,D,1
F,Homosexual,-150.304507206688,-33.75198735446298,B,D,A,73.4900536138012,1.7078953752079653,D,-40.27241020140312,185.8727593367522,-66.32419304346861,16.159041906894732,-66.23558297654262,B,E,B,-81.55800080184224,B,0
Non-binary,Bisexual,147.83431621203542,74.08802653509528,D,B,B,24.195967390237275,-90.57708619133176,A,90.24597822067295,-103.43677161713603,-124.19204423417555,76.26394920823493,-172.05485379290792,D,E,D,-65.31028995927424,B,0
Female,Homosexual,-165.40841177680403,103.83051367849501,B,D,C,61.69527262807583,-77.47088174704939,C,62.60344541096281,-190.07891233397208,-42.402987928448724,-32.101918207591474,-12.358340202128897,B,A,A,-40.961614909924606,C,0
Other,Heterosexual,112.5436599623382,26.157483648765727,C,E,A,-13.701242695817562,-157.67544977763265,D,93.38280736975925,-40.367605557737676,-25.01471613440068,3.2094452242728395,-6.7026919909376845,D,C,D,-18.151272513728067,D,0
F,Heterosexual,-70.84151757179194,-28.10670951011615,B,C,B,31.38917575250269,33.716504757004486,B,-183.3396199822209,24.743326485647252,117.5632328642285,-49.26779940639011,-125.0481563043457,D,A,C,153.60350619475955,D,1
Male,Bisexual,35.582014155487975,169.83289803807028,C,E,C,18.47376000728477,24.245285706807685,C,-6.6969184494509255,-40.016948838571054,-20.925406805060906,122.84280772415246,-208.61529571121952,B,A,A,27.674831712867398,E,0
F,Bisexual,-202.2378314836538,35.28526487465679,B,C,A,136.93503859988618,-108.52455023381098,E,92.8301947525179,-33.84717588480005,45.45511676682764,223.25625212873308,-162.49517849516545,E,A,A,127.06589619513906,D,0
Male,Other,-159.2048827710426,-46.77362960152491,E,C,D,73.02124330497,86.9770040633712,A,31.247029278180676,-125.47806552752121,80.6917439502906,101.94181860587324,40.89190898357915,E,B,C,-178.3621809444444,B,0
F,Homosexual,46.7219727115632,-189.76831532996397,C,A,B,63.79726516468236,35.261511560799214,D,-1.6671944157623086,-60.180286457294216,-138.2391339310844,0.012827581251364364,25.35260501427134,D,C,A,-39.60801568089799,D,0
F,Homosexual,-52.93710289945345,-101.96506243784785,E,A,E,80.59988457499058,-11.0110938816612,B,65.20346168661399,15.897302918540746,-181.06097679089447,-76.26786334484518,6.436108197485652,B,C,D,-80.60608062884714,D,1
Non-binary,Bisexual,128.24993503013644,-167.74699882892858,C,B,B,-348.50321279462185,-90.55075770944681,E,-55.926229462533925,54.805428866437246,196.17938807074339,-73.87275286395463,69.69076313069719,A,C,E,118.26104758130604,E,1
Female,Bisexual,188.28896224414547,-27.052819139747243,C,B,D,-12.995582981015879,-163.6520286438169,E,29.791888180429595,-10.763462527888478,99.38968640147782,108.32785629321546,-151.99935008603492,C,A,D,-82.72814033273164,C,0
Non-binary,Heterosexual,-99.61662003460468,-46.2505627836026,C,D,B,-30.953371320238116,-8.471247401284316,A,84.45058264729286,-50.75831795731517,-142.70945735192586,-81.72045366368724,282.3643160477345,A,D,E,-23.960898909528005,C,1
M,Bisexual,-61.367650970291535,-36.16076857041678,A,C,C,123.24004608439112,43.50817305305726,D,-127.87014003228754,74.42810395431559,116.60282643593641,-189.6075689192182,129.45474723417976,D,B,B,95.18532198158918,A,0
F,Heterosexual,-62.96362715529655,288.8248633767336,B,E,C,-203.63310740090864,182.27930200133017,D,93.20432989643348,-58.38084566930832,-68.22283205638396,-92.13498402179387,28.196525975232028,E,A,D,-18.03062800664635,A,0
M,Homosexual,-28.359690589432184,17.75367979284659,E,D,D,20.355093654765067,-22.85471328056218,B,54.51315609444178,34.05738861907652,-64.10820339740195,-59.92162310769212,289.3160333954923,E,E,D,123.87024213888402,E,0
Male,Other,43.15228216886903,-113.54375776434931,C,E,D,96.1481267117141,107.23077644679438,B,6.557839859455733,63.93779552510842,43.65277202414507,219.36980363561918,-94.86078411961081,B,D,B,-35.183387108673294,E,0
Non-binary,Bisexual,-79.68185852547265,-110.33406339343553,D,A,D,-72.6681150295038,-94.82127557548607,E,-166.02120113666413,-33.234711743452834,98.57126873332892,-231.3782449892876,24.89226567575817,C,A,C,-155.87769360542833,B,1
F,Other,108.0917072849194,-66.59872812922035,B,D,C,-13.707738394214267,-35.79710105841794,D,24.54758895022338,-9.895288525183583,-64.3499558080584,50.74170618833266,-114.06063912933668,D,A,A,13.034607334630499,B,0
Other,Homosexual,-104.61703639663862,-1.2470756079386096,C,E,D,27.795125155607536,-14.94657754583779,C,118.31526991180812,-19.23609455053829,-43.40800797645639,6.6565929841771485,25.900370133706453,C,A,C,153.50142810851108,D,1
M,Bisexual,-171.6312112608436,28.391935368089637,D,C,E,-134.87979541246102,-109.52115056244497,A,-180.0142893705029,-76.18783700133189,5.650516994023628,45.17133600200404,7.749517088363217,C,D,E,-99.24421824652326,A,0
Non-binary,Other,-66.59370341366096,-106.2863213705169,B,D,B,-62.504658185520455,78.12703964507172,C,69.44801136798873,-180.16091893445682,151.77084898606424,-9.041579003067977,-209.89824367904774,A,B,E,-120.67975926938279,B,1
Male,Heterosexual,70.4583530650571,-34.836953853748525,B,B,E,-70.88839312499037,116.8820046012212,E,48.95986833870448,-30.0680696612936,178.69462816749797,13.613201047546191,-337.3543540303597,E,A,B,-97.3940839853468,C,1
Other,Homosexual,-136.64442423142603,105.5481618073593,E,D,B,27.141479224429172,-176.8383856367733,B,35.22133734368986,-9.832907336215094,-52.87987550364732,-161.47305114584861,-41.25370549257552,D,B,E,-157.68874603842858,D,0
Non-binary,Heterosexual,-33.63975128965757,0.7614177860070277,A,B,A,-7.938098240245436,-115.38724695239222,E,175.46101205913098,-67.88181134616235,94.99473601519256,41.943552469532044,-60.45217624887117,A,B,C,119.57375354135222,B,0
F,Homosexual,170.55082952782993,24.977252715410398,E,A,C,-157.58392075652054,145.83909785897785,B,-11.631127578380912,115.2420819495084,208.80630041928657,16.09937290199576,112.86585110084417,C,D,B,-47.43504937197886,E,0
Female,Homosexual,7.979455275141806,56.958856506960664,A,D,B,187.76588188071415,116.80667427844942,A,75.95533712690394,-18.685345741028662,-18.41996343946997,7.2985427986069755,9.294881152726434,A,E,C,85.1234793374382,E,1
Non-binary,Heterosexual,-67.89413711179331,25.906146719829813,D,B,E,-41.98148351502002,-2.307510425348149,D,100.56574513720568,-37.82496287254511,-0.21084296508776423,-123.11247681664794,126.59717692702183,C,D,E,0.46951912824382097,B,0
M,Homosexual,-95.41643213513869,-21.416664462677797,C,A,C,-202.00820394529288,3.487122526509649,D,-109.84035387120772,88.29821391061466,105.80041712811685,-35.10480378431787,38.522452721547886,A,D,A,-138.48278003247464,D,1
Male,Bisexual,23.375819854283737,166.25371614026923,D,A,E,186.99051549451588,-109.20719361020743,C,-34.58040644481753,111.8927431120392,53.87313871519749,63.29527789609756,34.47987890291269,D,B,C,52.578705092470955,E,1
Non-binary,Heterosexual,-196.52376988596433,26.84072081190852,C,B,E,-58.55313139041194,-143.45260405425827,C,77.95241643104539,-50.424293896500686,63.2121848647998,32.47500757831921,67.61121766735747,E,D,E,51.91907541170734,A,0
M,Bisexual,101.94905891856988,-133.86697566456596,A,E,B,101.365077064337,20.106448968490078,A,-1.873240255638402,-54.42790509955846,-139.81288039024025,-52.88196054432351,15.603749187508312,A,D,A,1.8996945567787815,B,0
Non-binary,Other,-21.159897486782807,99.48343043316193,D,E,A,138.41297766088044,-16.79020627253656,E,94.06077708229594,49.616591323781826,-26.124856126891217,-86.4940083433547,-125.02568391821552,A,D,D,-139.12913350419555,C,0
F,Homosexual,102.40991258964544,178.04383171134123,C,A,C,-82.30796432118183,4.47647182291563,B,81.54374347113067,39.321362311708945,127.96478949602906,-130.516799325259,-52.08502413264397,D,D,A,30.4473362702675,B,0
Other,Homosexual,20.289375663630363,-75.44955490698348,C,B,C,-67.15163903428505,-52.124776534727566,A,13.960021158675904,-119.01912601757955,-144.4512474539625,161.16171308249042,71.41137372679555,E,A,E,-81.88036751371807,A,1
F,Other,-156.70246284590857,-13.228106571081089,B,E,C,91.36146345243516,79.90045289750881,E,120.33846814514375,-13.693452654528283,-30.744217761034232,-58.16344752712609,15.040900946476373,B,A,C,-28.448141853604785,A,0
Female,Heterosexual,-28.327780863747147,10.412437774014625,A,E,A,-54.80944716943026,-171.9936591555658,B,56.90573251537911,80.58653455155205,-89.85603949484684,-45.43130802149263,-73.23708739784787,E,B,A,45.38409127194174,D,0
M,Homosexual,146.7465778349846,73.97564030273047,B,C,A,-101.10765410031215,-75.158531051247,C,182.12747700221522,19.63093661995163,-33.970485197052284,-59.22338079831606,-1.80377226513055,C,B,D,230.1213385907619,B,0
Non-binary,Homosexual,-52.97223986545339,-49.349648421113876,A,A,C,-1.9187040640848911,-0.8310156899162905,D,-116.2823336413899,-184.68628740801637,-87.73582652142932,-136.51343094803866,100.95368565718934,B,C,E,22.295416044748066,A,1
Male,Heterosexual,-246.49248338117533,-139.0207804887602,B,D,B,190.32350425247589,-179.03342767779372,A,55.08408403584543,-53.67789895775344,203.6106324494003,-7.456265997410429,-98.75436813404333,E,C,B,38.63805751130636,B,0
Other,Homosexual,-60.54001540845232,-74.8236887401404,B,B,C,48.93987013821942,-104.9063827521338,B,-69.27357461157895,56.109022499381275,57.129754903609076,-82.01948796717518,-26.401197132112852,D,B,A,7.595985549569679,C,1
Other,Heterosexual,-92.02055070315477,73.39494145538721,A,D,D,-97.00864692044479,-50.7722015029204,B,109.53626060039632,142.7995074504529,187.30667297298208,92.40547175881242,-17.233090847457788,A,B,D,-10.387719519089062,D,0
M,Heterosexual,7.546350245074521,-102.47822191224134,A,C,A,47.42024946104613,114.53988786393433,C,-83.74837162455272,78.8449447919744,19.935280647348925,148.58060207595466,128.1488782902032,D,D,A,-126.56478837996747,C,1
F,Homosexual,64.17989410278403,171.71289781063555,C,E,E,-134.24755276481267,110.19891865093511,C,18.319562106815713,18.579782520567107,-33.58115681927799,178.22462015540904,-67.84737310096554,C,A,C,210.45076041082842,E,0
Other,Homosexual,-192.47674778174857,68.458746299014,E,E,B,-53.04024181549805,-7.950687239453871,D,-118.55666344085508,13.27606522919678,-90.99745359857415,-183.68631878326102,-144.5193143813293,A,B,E,-158.32809373651656,D,0
Female,Bisexual,-101.41586533293996,211.14127215250426,E,D,D,115.99492884744362,-22.915399609529118,B,63.1383498820599,215.6638591542491,-21.51352213790096,123.68148152375964,-24.432533267142112,A,B,A,4.920293073928985,D,1
M,Other,-0.8527608705646278,3.806329390034863,A,B,C,-109.914833047631,-16.044242610684815,D,148.18559142900537,107.37381460440243,-90.4744270941788,-11.069485438318011,21.879382024710793,E,C,A,23.440072792337673,E,1
F,Homosexual,57.41550822492386,55.14486890435744,D,D,B,78.4992003975549,-206.2586400889011,D,-76.88727461743713,19.22109238616541,306.67671428259166,-71.90735016103648,-13.497937719372116,B,D,C,137.19325635801826,D,0
M,Heterosexual,-45.513165968856434,-188.11947035533098,E,A,A,-83.51363282470531,-103.62007086017321,D,-19.945925143837513,59.216621724597054,-64.38281761913528,-143.6781910639953,128.6920563312907,A,C,C,-15.993851626959696,C,1
F,Heterosexual,-34.63508291639339,-149.56446878224315,A,C,A,-160.26882304204904,-47.239432697947684,C,23.382620812445516,2.1341316096998693,15.896555135541568,66.7697506820857,-28.450225063454187,A,A,E,134.87837635733325,A,0
Other,Other,-14.352608470916477,150.64437572663948,D,D,A,0.9691035318517486,-39.149940867273855,A,139.69380225495408,37.13992334174498,-41.7770032903083,-9.404664887993773,-124.43754468147733,B,D,D,-99.6747549242494,C,1
M,Bisexual,13.35903527541356,-22.363665029824286,C,D,A,-46.00846681136403,44.74274312652686,A,-108.22785801746397,-169.85553110728654,-112.35534748222634,25.862153596020654,90.82309563924906,E,A,D,97.2204034574953,A,1
Female,Other,7.402266932837052,117.78486641566745,E,E,D,36.04091205039645,-200.64941890424745,D,56.314331124109195,-56.94883120245827,-127.00700147704976,156.4465885462471,-28.776940566435965,A,A,D,113.47039388180539,C,0
Non-binary,Heterosexual,-139.50848834522787,-28.240667508128126,E,A,D,-164.76305496430933,-82.04988944086615,E,-63.978086588544436,21.54991314559519,-91.90916135430498,78.2315328569168,-7.2438344192041075,C,C,D,-62.05708677222715,A,0
Female,Other,-98.04502438350777,18.52062350079343,D,C,C,-25.406280789849774,4.63934571238808,C,176.90836949143755,113.29298065279151,4.137423823336346,-135.27530332908327,195.99887308714855,D,E,D,-24.9376286853427,C,0
Male,Other,155.29299226244072,-6.343744701281039,E,B,C,-95.73508836197094,78.467349199657,B,2.261625480168257,-105.23296226349986,13.379251013161564,-86.33987107737715,-144.15546486837266,A,A,C,229.30247426413587,E,1
M,Homosexual,79.02974550475423,-66.42804924852406,E,B,B,13.470211520345618,-186.62487304876785,A,-51.13251140449994,-321.098799808989,19.654964676556865,59.19014341428889,99.99729555043008,D,E,D,65.62202930062494,D,1
F,Heterosexual,-30.256648449579775,40.102552509433906,C,C,E,-214.55501349085608,-5.936578071593389,A,-64.9912472140541,53.691519773372484,-72.48109940364293,-88.3940119575658,-183.55474126731994,C,E,A,11.444309095514848,C,1
Male,Heterosexual,35.604563980776554,-12.674655641544488,A,A,D,-25.1777572118764,48.14915365257174,E,-125.82569511595135,-14.483095140750416,98.16206248476561,1.412787540769866,85.29541545448382,D,B,C,-83.07773684735346,A,0
F,Homosexual,-15.334495486765979,-1.0551362377963673,B,E,C,-97.10871984770947,129.02738672557803,C,69.93660716214649,-5.371996944082057,-91.29074148189727,-90.08242958179137,79.0419128293221,D,B,E,12.572698036154605,E,1
Non-binary,Bisexual,-107.79796278752558,-127.82058314523238,D,C,D,26.399998221885934,156.211476100018,A,-62.50839847428355,-9.377551496114627,-59.90469577751549,108.51035634940452,67.59092996262748,C,B,E,158.9724829371254,D,1
Other,Heterosexual,18.081544223517934,-49.5450609036527,A,D,B,-185.38657751781497,57.03489086704159,A,30.77055291370036,-15.740275561370048,29.555519303810595,-7.466206082639376,127.25351370736529,A,A,A,-58.5518930879661,B,1
Male,Homosexual,70.46686595028478,29.44959960549517,C,E,C,119.64764812162187,20.7424465170754,B,12.82431416085615,40.91133396086758,71.70840603099678,-38.923409114364866,79.33515936706625,A,C,D,42.316616503772515,E,0
Female,Homosexual,-90.15665485286998,115.84225439032774,E,C,C,80.12890243112233,41.96694430425994,E,-98.68128408833108,103.0578707397996,-20.996880874630698,162.4814503388107,116.2566171729047,E,D,A,20.335287532745543,A,1
F,Bisexual,-38.382667592515126,-118.17243956069706,D,D,D,134.52251167035897,-119.5297319091398,B,-2.153828519576873,-226.91188754352797,21.608432706650362,60.17725381119783,76.15775835830185,E,A,A,73.13794753628713,C,0
Male,Other,11.27100233934104,-46.04146603866481,A,D,C,-94.5253794472583,-161.06423518700527,E,65.91731776485219,-40.52841534306482,159.24611545090377,-109.61837118912013,19.383298681678706,E,C,E,75.25508823305547,E,1
Other,Other,-105.65748950790751,109.67233894657838,B,A,E,-85.40671852702332,-45.01433482883197,D,-42.664990447856724,-77.6793185154197,26.4756641144057,10.901381327014617,12.153351363617805,B,E,B,-9.265013297269201,E,0
Male,Other,-104.59165004913959,175.3356602375963,D,C,A,-90.0493173445256,-47.42393378678748,E,13.424193371944313,-4.579491242883909,5.143359211327375,227.97371290414284,199.78410177575958,B,A,B,-30.51954967436737,C,1
Male,Other,-44.991829819643456,-163.12913529975663,D,E,A,29.570531728939432,-68.94462065683418,B,-40.00696270584578,-124.83368189540005,32.334304556318614,-176.8346804787988,-5.007018549044367,C,A,D,-8.207275440379464,B,1
Other,Heterosexual,-124.29693307852598,60.95482919773906,A,D,A,78.88373969833651,-78.38554533920907,E,-92.5093937771197,-85.20108498623048,77.13690181275045,23.444514471100515,-64.2738123427875,B,D,C,-107.6373742760784,E,1
M,Homosexual,85.32679079235957,42.066588639694835,A,C,D,-76.68033075801152,-26.5470020973187,E,-49.31832519414956,159.70630405215684,66.6051049492175,-98.48839934751518,76.39847278582727,E,A,B,-181.44132512369336,E,1
M,Heterosexual,50.891491973176805,15.207077326501112,C,A,E,150.56988466805552,-51.70302335943532,C,-105.03163258272303,-93.96071372524436,60.37994965180757,-63.81608855329879,23.506765590034327,C,B,B,-69.53537012310191,C,0
Male,Heterosexual,0.9532859995342751,26.640860206688426,D,E,D,14.498036324573244,-82.30923197063001,D,134.46361525124627,-99.07201068713823,-77.13837990146483,190.2830524475697,79.12099472691105,C,E,B,-195.05010446143416,D,0
