gender,Veteran,religious_affiliation,anos,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-binary,No,Hindu,44,36.448898899916834,-42.259173717151235,D,-81.84145735864904,-80.39890455873503,0
M,Non-Veteran,None,75,162.8735423720809,67.54003938058268,D,69.34440164259838,21.24943767869663,0
Other,Yes,Muslim,59,-126.2565503800478,-70.21184883946357,B,-165.89836947800353,-155.6736558191313,1
Non-binary,Yes,Other,41,215.73605865974272,53.83484804788128,B,26.744784766421848,81.49251245904102,0
F,Veteran,Other,52,40.36806968194005,-48.24994158285077,B,64.08569362003995,70.37859862879313,0
Female,Yes,Hindu,54,-29.490657942530667,-126.80383028395985,C,22.946602378925395,-46.41433103763579,1
Other,Non-Veteran,None,37,1.6169800701137054,-15.57935941002547,B,52.185647312879226,-136.4888577331287,1
M,Non-Veteran,Buddhist,43,16.13762400681588,13.572912516377588,E,-97.1752102051143,-9.825308762168415,1
Other,Yes,None,29,74.21638133009569,193.0315958162642,B,-37.03444958421646,71.420092770563,0
Other,Yes,None,19,-83.87000079343055,-22.539299427335646,A,163.66972547623104,109.51949573961839,0
F,Non-Veteran,Other,65,69.05907114310365,80.99125379606065,E,-56.13965192368281,-55.0309408921673,1
Female,Yes,Jewish,56,72.1285014876959,-130.4283710075926,E,-140.1751564743292,22.372492789641203,0
Female,No,Hindu,59,46.14169665564174,178.6022641887998,C,11.285575185900274,14.536481165429896,0
F,Non-Veteran,Hindu,44,157.81397455014954,-16.03672953134215,A,-130.3550273797359,-84.4567621175046,0
Other,Yes,Jewish,66,-43.984813913754664,-150.82877632327853,E,-23.702890151070246,80.30045608722868,0
Other,No,None,73,-120.77266808575706,-57.9771420514108,A,-146.10376609765723,156.69441331116286,1
M,Yes,Muslim,45,-0.48741834812797563,-15.53424924187673,B,-94.5325330863756,-52.625307496708885,1
Male,Yes,Hindu,32,89.60725636172354,-102.6069983392847,A,173.40383815829276,160.1222622632183,0
Other,Yes,None,79,51.549976063853784,-162.19682912532608,C,-20.04570222713951,-57.82002848529941,0
Non-binary,No,Hindu,49,-51.410646574436456,206.79932078614547,B,147.42645955484463,22.343646136399585,1
Other,Yes,Muslim,46,-164.91307114226092,24.200719588011637,D,151.38777309009978,10.070145152808943,1
M,Yes,Jewish,68,-2.341627493547466,-77.76326209738758,E,89.99078699140931,-94.38440818854525,1
Non-binary,Yes,Buddhist,49,-115.51682006350032,116.38279481642392,D,-18.044019410631066,188.0145235361581,0
Male,Non-Veteran,Buddhist,32,-7.588751265777212,-66.99203711641634,D,-124.95037534626783,-45.47954183396814,0
Non-binary,No,Muslim,23,53.81552368438767,59.70826619900149,A,20.848199515386845,21.65763091758162,1
M,Non-Veteran,Muslim,70,-141.3542496746872,142.00735472434934,A,65.58924342119519,-80.83687802277903,0
Non-binary,Non-Veteran,Other,26,8.214985451171621,22.560472955558392,C,4.03616048116948,15.866021602425828,1
Male,Yes,Christian,50,40.98888986125811,-49.10516986830943,D,-55.167466605355784,158.88376998864234,1
M,Veteran,Christian,22,-34.15771539306703,57.051028376796886,D,18.44777186894954,97.23964090369033,1
Other,Yes,Hindu,43,202.53598921329478,-269.1753643479762,A,-77.5460478168964,36.10350814420162,1
Male,Non-Veteran,None,24,46.06271968875422,74.06479730399887,C,-3.173043238347358,193.38798993315513,0
Female,Veteran,Muslim,18,-69.43789056015783,-1.46511767883945,B,292.1876715659201,-39.23701023062971,1
Other,Veteran,Other,22,21.784378567877866,8.270469896632212,D,25.944598761459165,-94.00482380557105,0
Female,Yes,Jewish,67,233.92785141969466,-108.16364263917522,E,28.48924151401444,-64.2807099896591,1
Other,No,Other,42,60.250691013424664,145.75173104007627,E,-140.30080269139384,-5.806293228271107,0
Female,No,Hindu,69,43.599286947842984,-106.76627312740425,D,-35.39038758279144,115.5857061987827,0
Other,Yes,Other,59,-182.08250425575054,-71.90226654601733,C,-160.82109663996252,133.44927719110711,0
M,Non-Veteran,Buddhist,22,8.409909208726392,87.4337786440437,D,-55.071921433239766,-159.7086722601611,0
Non-binary,Non-Veteran,Hindu,63,-34.898241163488095,61.67570610379086,C,-92.75259205512873,-40.820851033900986,0
Other,No,Other,57,86.22864882054114,116.90879012194948,A,119.27615525256523,26.234176576311715,0
Non-binary,Non-Veteran,Christian,38,6.436274773790091,-154.92056437424876,D,-13.782010640971043,-27.602302492536335,1
Male,Yes,Jewish,51,39.59854886363285,-80.66370002308854,B,20.583380251119383,22.199571512723704,0
F,Veteran,Jewish,28,13.2857989030395,-15.08808907597275,E,10.752177377214426,-40.28538810843805,1
F,Non-Veteran,None,74,110.30537183306784,-74.67968823890702,C,163.8264579191761,-74.54353381421522,1
Non-binary,No,None,46,21.157498564766808,68.0308473849706,A,46.87548569619311,-119.50339392695403,1
Female,Veteran,Hindu,66,43.94677452248589,-44.29457926919612,A,61.292307459454975,108.83201325192722,1
Male,Veteran,None,56,-16.34459314779052,-132.94497570394222,C,-6.358008206363769,101.07452074519239,1
Non-binary,Non-Veteran,Jewish,76,96.52878022717364,168.3457034263424,C,-34.67407323688364,-223.97492207370772,0
Other,Non-Veteran,None,21,75.76444517384428,3.0134031563208166,A,100.62724905197487,113.93145382904248,1
M,Non-Veteran,None,62,-13.78883547680024,9.238400275067267,D,30.04981771451158,-101.50775777293121,0
Male,No,Other,52,56.5900216174076,219.69719642591065,D,88.04565772006607,108.00109105294291,1
Female,No,Jewish,22,-52.96031449763468,95.01812297505488,B,-90.86987483709585,-121.5317141536129,0
F,Veteran,Christian,70,8.53248425088655,-136.2299107896684,D,-121.33739647662173,23.14010202722936,0
M,Veteran,Muslim,45,-43.940081232279134,-174.79925173865198,A,155.77542703828706,-72.48722358093474,1
F,Veteran,Buddhist,64,-100.93041894165655,78.14263692216346,E,-47.17058808160515,-217.38463233391735,1
Non-binary,No,None,34,112.68807801836654,28.824711537678553,D,-92.09834024406888,186.72436109994243,0
Non-binary,Non-Veteran,None,42,108.00127553850136,69.37857123469546,D,-102.21496375621693,123.17714882446802,0
M,Non-Veteran,None,39,25.475232076562737,-32.45903084673271,B,-31.696817839628594,-78.31925440848384,1
Other,Veteran,Hindu,36,-11.092506667530447,38.30945061761731,C,-14.464795966744248,151.83547463706964,0
Male,Yes,None,52,42.672923790136444,-76.1907798294768,B,147.93416385466926,98.10073768976567,0
Female,Yes,Hindu,71,-53.496042082208575,-57.714253134176175,D,-96.87585320939333,-22.81091127208953,1
Non-binary,Yes,Buddhist,38,-53.44548142241729,-20.310624260184294,C,-103.14675698944333,-181.8941503264987,0
F,Non-Veteran,Hindu,69,30.060589626257944,60.20136449475435,C,-55.67459752332341,-113.1487341643034,1
F,Veteran,Hindu,34,-226.1781380628343,160.4232545734186,D,11.44808575118412,-82.01267587922375,0
F,Yes,Christian,72,-21.657569702057735,82.69915954170915,D,-51.897003327809145,-70.98327501447473,0
Female,Veteran,Jewish,47,131.24114719996766,-3.8956420016412543,E,30.802736206206085,-84.95267066206215,0
Male,Non-Veteran,Buddhist,20,31.046537536061606,-70.98132872586248,C,-41.35080604649061,49.185301961867346,1
M,Yes,Other,44,-142.35925819365934,41.41416852650048,E,266.31985526073066,58.89776967603577,0
F,Yes,Jewish,49,-58.250696619802454,19.8864795151955,D,-1.745493660392536,-136.64238493493554,0
Non-binary,Non-Veteran,Buddhist,27,-15.666602354021295,33.95478127700073,B,-26.67272905006872,-98.93871244646347,0
F,Non-Veteran,None,74,16.19864427782266,39.572270660198754,D,108.44709262724174,-39.3737275279302,0
Other,Yes,Buddhist,18,-9.599762402061666,5.49614655334927,D,-57.4072377673369,65.46185538717117,0
F,Veteran,None,37,-46.0544209982588,36.74406974910415,E,-36.27456313656024,24.238553809627845,0
Male,Veteran,Hindu,79,-61.49999769337165,118.50627324047436,A,81.2386977654084,-29.56024193763288,0
Other,Veteran,Buddhist,46,-56.63350122872329,120.28096145091234,E,-19.62593045979165,176.95000353859152,0
Male,Non-Veteran,Buddhist,31,-84.15858833588771,-46.24435787571512,D,-48.651406921298694,97.87195286236977,0
Male,Veteran,Hindu,74,-241.8794063419344,-0.05050456496698109,D,-51.890985307874885,-83.9296955677823,0
Other,Veteran,Buddhist,58,6.384570400402459,5.0736931010087165,D,5.196855981836925,100.44942276021673,1
M,No,Other,33,-122.3391642729789,66.45604176997311,A,-40.73419844077989,-24.535977947793256,1
Female,Veteran,Christian,78,210.68438247958431,38.7444884256493,A,10.127124459617955,189.25612015007948,0
Other,Veteran,Hindu,77,-7.145563064140201,-29.53738719691031,D,246.14971126181283,28.217611458930424,0
Female,No,None,20,-56.970231382447864,11.189473168432055,D,7.242708442027249,-9.85275957481004,1
Male,Veteran,None,76,-104.5803628939352,-49.17699972930784,A,7.965774176565478,-25.601416001486772,1
Non-binary,Veteran,None,67,15.25479643834378,-4.319632178874263,C,44.206608591980626,101.36923081071289,1
F,No,Buddhist,22,77.35647284499767,81.92885322303482,E,-52.2759220413464,87.99747424425055,1
Non-binary,Yes,None,54,74.50084188062111,36.51256796558789,A,-240.66592617390575,-1.7903409220289748,1
Other,Non-Veteran,Christian,28,-140.04834596130536,-139.50715623539335,B,26.477318888584616,101.64685732999337,1
F,Yes,Muslim,63,39.50558586567541,-127.78786893311643,C,-73.73523599075081,-31.795387301283952,0
Female,Veteran,Muslim,43,-52.22332108346368,57.18976533119437,E,137.2177906517279,27.004956488886844,0
Other,No,Muslim,24,-23.06974153259924,104.82269850435885,D,30.906771245927672,3.6831371947286105,1
Male,No,Jewish,65,132.56959350837258,77.04283909226145,E,-73.94752578269441,-116.78032437371155,1
M,No,Muslim,69,-102.42399615904985,50.311586750047525,D,9.587577965898198,-9.32863352524649,0
Male,Yes,None,61,35.171648692759035,-21.213281933971928,E,-58.17371595379156,-39.153149086446334,1
Female,No,None,79,-19.14501443840241,-46.73121976042212,E,-19.595435408209045,6.126709918846142,0
M,Veteran,Jewish,49,21.486867989206104,60.613932556610585,A,162.25047473717044,-50.24065266102985,1
Female,Non-Veteran,Muslim,22,11.44655036466446,39.49567710571279,B,-3.4850620041101883,118.24296608255287,1
Non-binary,Veteran,Other,29,75.44112878843346,62.85136539570688,D,-103.07573641427028,-142.7279098910589,0
Female,Non-Veteran,Hindu,59,-251.8734163596242,64.36184845773478,C,-30.175867663959455,46.02348210917502,0
Non-binary,Non-Veteran,Christian,18,-58.396338904064294,-2.7783579485826415,D,219.9256652935388,-71.73266520418372,1
M,Yes,Hindu,55,39.69520030224272,-104.45257981070884,B,122.04838603223563,85.40572898662747,0
M,Veteran,Other,24,78.12620151881686,-48.06552687610066,C,47.67331605151382,-18.027687922785923,1
Female,Non-Veteran,Hindu,63,-63.293539420654234,-9.232384139630875,B,-110.69009066010591,67.5928626684942,0
Female,No,Muslim,44,-123.04599618691381,39.03006560142928,A,-14.17078419296677,-175.6160841237008,0
Male,Non-Veteran,None,57,-66.72184813770049,89.92036438162026,A,-124.5065035740073,-128.78631126748448,0
Non-binary,Yes,Jewish,32,232.168207726506,-127.23526159206273,B,-200.34814332605944,10.612935059760632,1
Non-binary,No,None,39,169.22593858220853,55.798588294415985,B,-118.47205229573798,-41.02282792651904,1
F,No,Muslim,29,-146.6582899795892,-7.239333502156639,A,-49.65669761363124,-209.00067643107474,0
Non-binary,Veteran,Buddhist,79,-40.942831138729495,57.07367694527857,B,-67.40759799328153,31.783986555530948,1
Female,Non-Veteran,Jewish,28,119.32132962123647,29.09989252020425,B,-25.789826677123038,78.13964731063867,1
F,Non-Veteran,Other,58,-157.71294242357015,-7.682278186994383,A,-56.68065310704764,29.658472925932955,0
Female,Non-Veteran,Jewish,19,87.3194554157021,-131.76521485330977,C,-173.80728169274852,-18.741062574443674,0
F,Yes,Other,42,185.89843999482733,-33.305963513323135,E,283.7201168956735,53.02274382731053,0
Other,Veteran,Buddhist,35,-8.454951192931011,-46.87731205950511,C,93.6552069959118,-16.623298376919408,1
Male,Yes,Jewish,40,-36.06887494621577,95.98632337817514,D,101.4351939056063,150.64473738598784,1
Other,Yes,Hindu,75,2.3025540137616876,-75.45911844128352,E,113.20104281711272,-38.08479333145313,1
Male,Yes,Jewish,41,-228.01546557766704,92.76830847122788,E,12.605318912084948,145.00286923735368,0
M,Yes,Muslim,38,-156.8204475265213,31.618975988611798,E,47.492038757290736,90.13883017401693,1
Female,Yes,Jewish,58,-102.67901418890719,14.251057902833072,A,127.64192382062991,-154.1551708958481,0
Male,Non-Veteran,Buddhist,59,83.9451215385427,-86.94866371076779,E,-21.491323429453573,-60.4535101042465,0
F,Yes,Other,74,27.465601950884928,118.45137735966875,E,28.22989280260466,-36.958167165665095,1
F,Yes,Buddhist,52,-147.37279606586262,152.32504356710507,B,-158.5998034987114,-204.81993069776127,1
M,Non-Veteran,Other,77,93.8179525110014,-62.02524216549198,C,-24.09719938276543,36.638061074886714,1
Male,Non-Veteran,Buddhist,73,40.51682677290964,159.118711432535,A,-17.433397717460334,50.050590135399865,0
Female,Non-Veteran,Muslim,28,9.915613451423381,-50.215339148048656,E,72.8235593818425,102.57688218615387,0
F,Veteran,Christian,56,-84.42540810914741,100.14034689402583,E,-149.8233187342912,29.667368159124557,1
Non-binary,No,Other,22,-160.23286566150142,94.78751091237424,D,-0.8270709710874483,-46.95118203096176,1
M,Non-Veteran,Buddhist,61,-154.28956931659687,-84.26652430602176,B,-155.53191408035133,41.62613444418879,1
Other,Non-Veteran,Buddhist,20,8.0928185496386,-159.44856331221493,E,10.62677667995259,26.699415903430502,0
Other,Yes,None,54,-71.2215285350552,7.819832482820398,C,-169.7144702207019,-64.74268749367678,1
Non-binary,Veteran,Muslim,63,74.51468429968403,-2.9117034437122347,D,-92.43853699754659,-86.22037229731137,1
Other,Non-Veteran,Muslim,64,-54.3339625498947,-38.75359954999731,C,-3.6501008252915286,29.210556293648178,1
F,Non-Veteran,Christian,21,-44.28523163385425,-26.380126158737994,D,106.07270236602679,-82.85046485511606,0
Female,Veteran,Jewish,27,-65.72661783432399,126.2417946839118,C,-140.64917633754658,-35.82264435664712,0
Non-binary,Veteran,Jewish,53,101.16196574583465,102.88682419332922,E,-136.12591413298156,0.817716321721031,1
Male,No,Buddhist,75,85.34061703582523,129.3829540502044,E,101.95600817923697,124.27702946852645,0
Non-binary,Yes,Buddhist,46,78.37321874322825,-77.00781997066012,A,-228.51152026476203,128.0314879703819,1
Male,Veteran,Jewish,28,22.319724213696976,150.03586959553246,B,102.14984782326384,31.241695105849924,0
Other,Veteran,None,20,-62.41601560510257,145.80060042807597,A,41.08081894309194,-47.093275187989924,0
Other,No,Jewish,27,22.63059649185081,-16.23514279234609,E,-73.65739196744171,89.95861568960261,1
F,No,None,75,46.99601290716998,56.146002980122404,C,26.877095820779555,153.64667871397688,0
Female,Veteran,Christian,57,-130.2816702910344,34.052116316768526,E,194.9392602565476,-9.602981802485024,1
M,Veteran,Other,66,-28.750065918997254,24.04376868818469,A,-18.021054878623282,-2.141667157699056,0
Male,Non-Veteran,None,19,40.23685549232694,-59.75380320467239,B,-69.91717781777986,-58.75648548713567,1
Other,Non-Veteran,Buddhist,48,-63.815012817493624,338.78875110870285,C,-213.64574056846365,-51.21956125069565,1
Male,Yes,Buddhist,52,29.15784433660098,35.73403529264324,C,-73.83382133294283,-56.8714539510529,0
Male,No,Christian,48,-50.655136134456725,38.45237386402678,B,-48.28846110545466,87.92566494508685,1
Female,Yes,Jewish,69,84.13394534106749,-58.44071257371777,E,-29.10248555553874,40.182227950069674,1
Male,No,Christian,35,-7.3792729884214925,73.42082335685586,B,59.813050622785546,183.74075010365195,1
F,Non-Veteran,Buddhist,39,-74.173958450912,-95.84765077181268,B,-77.0179330565427,-6.295073792108577,1
Male,Yes,Hindu,58,-83.37054795218225,16.078024582181826,A,-8.81009735443671,173.05870536296237,1
M,Yes,Hindu,32,-45.50773509733854,18.502354793900892,B,-13.05936483763056,122.46006182201275,0
Male,Non-Veteran,Buddhist,21,-36.3612749725959,30.03951315233643,E,-97.25774312197477,21.571606639519246,1
Other,Veteran,Other,57,-14.018433889545856,62.31193214953271,E,-92.99763159283292,59.65527324326203,1
Male,Yes,Jewish,37,8.559002849247783,1.9054708408710936,A,88.26361930796766,66.65970384925217,1
Other,Veteran,Jewish,77,99.75217555283224,-1.7103660618384982,A,-135.42456279676261,-248.72174013217773,1
M,Non-Veteran,Jewish,34,-26.723998823149326,-50.688340322938174,B,-180.49234329780546,-10.894384644083823,1
Other,No,Christian,69,280.6369226074426,-19.956267408554698,B,32.32565358219557,53.01983726761071,0
Male,No,None,32,-120.98343620277664,-50.65386481664335,B,-140.95142692232665,-33.33112042184724,1
Non-binary,Non-Veteran,Hindu,37,-119.3562213912088,2.895032221025818,D,13.495187019842337,13.859456312568788,1
Non-binary,No,Buddhist,28,36.50102979924241,-113.45483880291584,D,53.04708067883512,84.52096875913891,0
F,Yes,Muslim,76,-61.22902017398948,-80.11465003621338,B,-141.29750565404623,22.083690505557875,0
F,Yes,Buddhist,23,-11.848094534843954,106.60387097704762,B,55.4805424180006,-152.59149635095338,1
Male,Yes,Buddhist,62,43.7812061456861,-7.78335411324611,C,17.08207348970296,-88.22299309298177,0
Female,Veteran,Christian,56,141.1566079471838,13.627186853114035,D,-101.40857913894656,-31.560548141534028,0
M,Yes,Jewish,44,94.59775363022672,118.86550883169271,C,-10.422577988905541,-12.359048915676714,0
M,No,Jewish,39,5.082618526807758,44.02939994119055,A,87.49772047322992,72.95575712130743,0
M,No,Jewish,24,-74.4443460689927,-71.68958863049426,D,-75.12219416353759,26.44689351344326,1
M,Non-Veteran,Hindu,41,-161.85943501471704,-159.32744908186544,D,50.20599424000546,-38.8751945913944,1
Male,Non-Veteran,Jewish,61,113.77203332386563,50.75075014492799,C,32.459475014219024,-61.51944519313106,0
Female,Veteran,Other,79,-89.19552917267426,83.31342224239157,C,-113.40303772717458,21.955114193834497,0
Non-binary,No,Christian,59,14.33709829269799,-98.31235790868725,B,-82.66242943305572,32.18225825159482,1
Non-binary,Non-Veteran,Other,21,63.17763922622098,66.40494437831373,A,-112.95233246115299,-99.69203269005267,1
Female,Yes,Other,47,102.12491009804347,42.37260832935327,B,-140.2805030749726,-18.745779439993733,1
Male,Veteran,None,63,33.34244543411543,33.52879241723691,D,111.48168181569338,-7.956253818147372,1
Other,Veteran,None,52,150.15079238548114,263.56684032489716,A,-23.64923098703408,140.84638404996142,0
