Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
30,E,E,C,4.615861380564734,E,C,-183.35657988205966,1
64,B,C,C,-119.84034823769719,D,E,-32.96840099388279,0
33,D,D,C,91.99582031275429,A,C,-166.93402552200058,0
72,B,C,C,-103.71911360775357,D,D,39.550887627480705,0
32,C,C,A,-252.32764584519626,B,B,182.22835813798812,0
48,E,A,D,73.2404676662578,E,A,-127.5748989000065,1
87,D,C,E,-27.307411881147285,E,D,-32.42955311914477,1
40,A,A,D,42.60008566004874,C,E,-25.129939536982963,1
61,D,C,C,196.47204521894938,B,A,89.23049407352612,1
77,C,E,C,21.671001601155965,B,C,-279.3939517700876,0
85,D,E,A,-102.08621141307204,C,D,-108.52824257945932,1
90,B,B,D,-117.06018637834225,B,E,-12.459397955952246,0
84,C,B,A,17.849993445649048,A,E,-34.59645411240931,0
45,B,A,B,133.51726195850924,B,E,-10.773227486230617,1
67,D,E,E,-167.0528866441393,E,D,34.83648197726661,1
72,B,E,D,36.97639821701736,C,E,61.53186959414973,1
30,C,C,A,-173.80619954573632,A,C,32.61612565805297,1
46,D,D,A,32.72712708811807,A,D,-58.36097265871765,0
89,B,C,A,36.49573258868271,A,B,159.76117403702548,1
79,C,B,C,116.7798685871755,E,B,-93.33329699093588,0
92,D,D,C,-6.396259407744657,A,A,21.362398452948423,1
59,D,B,C,124.46703261654714,A,B,117.95598648491566,1
79,D,B,A,71.64723255376099,E,B,-121.8447318792677,0
52,D,A,D,37.403269184089865,C,E,-141.06840291197312,0
78,E,B,E,-134.65490967282722,E,A,-17.629067872335934,0
67,D,B,D,-30.361028789127104,A,C,-208.13002652061553,1
77,A,C,C,46.452565710972934,A,D,39.55117633228246,1
36,C,C,B,-60.61132632115564,D,E,8.506457348897136,0
49,A,B,E,19.614998617961735,C,C,60.57583760812175,0
90,B,B,E,17.399634251337893,C,A,257.4051295548022,0
37,B,A,E,49.711014957816815,B,A,-78.61170367279878,0
57,B,E,B,-119.52262175314094,C,E,1.84646894500255,1
84,D,E,E,35.69296676197366,D,D,-76.79669218180408,0
98,B,E,C,118.91765991543942,E,C,-39.58626501318818,0
30,B,E,B,146.9464468793277,D,C,136.84825395360062,1
63,A,A,C,168.8916650411153,A,D,137.20703923658616,1
92,C,E,A,175.54266917744886,B,A,6.081823084208902,0
85,B,A,B,-143.65888903393977,B,B,25.493745415983536,1
35,B,C,B,94.95478939742874,B,C,-11.291367210673654,0
29,C,D,C,0.5246243808636508,A,D,7.012960152540231,1
50,B,B,C,-87.54670731880906,B,A,117.77141504494124,1
79,C,E,A,96.60579141571152,B,C,84.60805354723894,0
77,E,A,C,116.62037610371804,A,B,-140.89199419486283,1
27,A,B,C,-122.27586775191257,B,E,-13.1570923017814,1
72,B,B,B,89.54109815657509,D,B,119.76071249895274,1
49,D,A,A,160.66802218939546,E,B,27.666069559811397,0
83,E,D,D,57.3494028905705,A,C,-84.02709803733516,1
18,E,D,C,-99.01623854337659,D,C,-74.7788414119522,1
25,D,D,E,98.94366059803698,E,D,-27.096874098001006,1
55,B,D,D,-308.90150653878277,E,A,-27.203699241046884,0
70,C,A,D,-72.58995368671123,D,B,28.317141941938118,1
31,D,C,D,-62.528800950900035,D,E,-67.87132890956732,0
78,D,A,B,62.451297989019984,A,B,79.76317932926199,1
43,C,D,C,-49.36425962397074,B,D,-25.608109266969738,1
83,C,C,E,76.59529437024125,D,B,-38.782476407191965,0
63,E,A,C,-110.02783523774262,C,A,50.94402215045473,0
84,E,C,C,20.760330816642036,D,B,-241.72821101133778,0
90,B,C,B,-14.800885023243845,A,A,5.577638133941782,0
48,C,C,E,177.51233026921764,C,D,-28.161823837175458,1
67,A,A,A,63.303011511024124,C,A,175.62842929369538,1
92,A,B,C,-45.922971220316846,C,C,-23.66343872116681,1
80,C,B,A,96.85695927533301,A,E,87.53233567741077,1
30,D,A,C,53.540648807538815,D,D,-190.24086179953855,1
90,C,B,C,136.39757356773538,E,C,178.803887005632,0
85,A,C,D,131.9224772026407,A,A,97.0356050328187,0
20,E,C,A,-255.71854959155394,B,A,-45.89619318032521,0
97,C,B,C,5.832796785250529,E,E,15.357126347068379,0
76,C,E,A,92.40370599428086,E,A,-61.229679745276975,0
95,B,B,E,78.10709754319927,E,D,-125.81144469887168,1
54,C,C,B,221.07145263374446,B,A,-23.236868984765753,1
48,B,A,C,-9.334800781435296,B,C,-74.61027484611779,0
78,A,D,A,161.7613215729229,C,D,-113.29153585979574,0
21,A,D,B,-1.6582294056906064,B,B,-99.40687975026185,0
70,E,D,A,-25.804533037363868,C,D,-31.165587023139018,1
40,A,A,C,57.97162533802804,A,A,-107.69284227028113,0
60,A,E,B,27.36842410740356,E,C,38.74428798830584,1
81,E,C,A,-120.63752737409746,A,D,-12.931144285424015,0
39,E,D,E,-19.39075313066234,A,A,-123.30187708082947,0
96,D,E,D,106.53774444249282,D,C,141.6026820776986,1
32,D,D,B,28.858036104116273,C,B,96.28706567617498,1
34,E,D,B,48.113167785012074,C,A,-31.79070247671001,0
72,A,D,A,-4.936195199633249,A,E,-36.36476140009518,1
54,A,D,E,-141.28978567319476,C,A,-9.823079528621758,1
60,A,E,E,19.703822198411075,C,A,168.86561177983455,1
29,A,A,B,16.67862159491068,A,D,72.25326153672054,1
86,B,B,B,-49.279850545270406,E,B,67.69287173368676,0
21,D,A,C,-0.3977595928845028,B,C,-65.73910391158641,0
64,D,B,D,-73.53870315941361,C,D,97.18339629217787,1
48,E,C,E,40.54713579585502,A,A,151.51893710367077,1
41,C,D,D,-102.96630522482022,A,B,114.25506657875819,1
52,E,C,E,-33.01001331218894,A,A,-77.00285708792526,1
27,C,E,A,-81.63385583506818,A,A,-48.54271628444008,0
50,E,B,C,-28.838627282474903,E,C,-70.4582490299271,0
60,D,A,B,4.697953844604731,C,A,28.692146942489305,0
49,C,C,B,-183.5256083670298,A,E,-124.44364467905753,1
97,E,C,A,-23.09543037195498,D,C,86.00154954519505,1
21,B,A,D,-217.51129462288458,E,E,92.43454318259637,0
46,D,E,C,97.06129794220392,B,D,19.751884451314684,0
67,A,A,B,32.72167432342584,C,B,52.485688837925835,1
59,C,A,C,136.07838283866073,B,E,-83.09918551720561,0
70,A,E,C,-72.83132545340007,E,B,-29.22941970948995,0
79,D,E,A,-31.21938482152087,E,C,-19.01166585828498,1
72,E,E,D,-97.7127679215265,B,B,-29.112918053634374,0
23,C,E,B,10.266929390943364,C,B,129.33300490421465,0
44,D,B,B,25.52275879715377,A,D,-38.98664586934087,0
69,C,A,D,12.314144496667227,E,E,-5.7363879664084445,1
37,B,A,A,-61.759482116829204,C,C,-73.14469848594528,0
88,E,A,A,194.7792549755376,C,A,-49.207684872803554,0
41,C,C,B,85.34292214985346,C,B,25.003565935537083,0
31,E,D,A,-106.08138068061605,D,D,-63.87170929563565,0
82,C,C,B,-23.604675750778643,A,D,78.36489294901486,0
37,B,C,B,65.64548069817363,B,E,-45.46688657382866,0
55,B,B,B,40.45140249314934,A,D,14.913836417997015,1
76,D,B,D,-25.554345647571992,D,E,119.85497056907232,1
69,E,E,E,-62.04954790740015,A,C,65.09207659160026,1
60,C,A,B,-33.99830214529839,A,E,-30.10334608016073,0
26,C,E,B,-36.19021468931668,E,A,1.7106055773998121,0
71,E,B,A,-17.754861508310775,C,A,-59.773979877647264,0
51,B,E,D,-102.4021912492493,D,C,-146.68658262417108,1
90,A,A,B,53.19386965044119,B,A,-71.07809988294979,1
37,C,E,B,-98.30732385088203,A,E,167.1066460756303,1
39,B,B,A,77.9828125425052,D,A,20.480617828425924,0
52,A,B,C,19.81362868530009,D,B,53.10740371646317,0
81,B,C,D,2.450885350368956,A,E,-96.34437558420419,0
72,D,A,A,-39.84456539052182,B,A,-57.01147267407591,0
80,C,D,E,99.57729366589223,B,A,200.24031138721284,0
38,B,C,D,-173.74567478983073,E,A,-26.13035036944587,0
33,D,E,B,15.26926299730943,C,A,104.16012128350889,1
78,C,D,A,-142.03587290115755,B,A,66.64317408757886,0
63,E,C,A,-57.86116968078666,C,D,-169.96760965266105,0
81,C,D,A,-17.17118918456288,C,E,-27.49462999191699,1
32,D,B,C,54.8269733309463,D,D,38.97384005033412,1
65,B,A,B,-26.11646101664305,B,A,79.97806773491737,1
18,D,B,E,-87.64678256277553,E,B,82.05869616089696,0
66,A,B,E,-15.654299846460082,C,A,6.415107413263699,1
21,D,E,C,241.15777785054212,D,C,-144.16614574551633,0
79,A,C,C,-71.5111072658869,C,E,42.650730378205054,1
39,B,D,C,64.86818817527403,B,E,-28.55035928126125,1
24,A,E,D,30.911888569828715,A,D,43.83706207093037,1
87,B,A,B,72.17163661448373,D,C,-46.80120684958298,0
28,B,A,A,82.18497313585704,A,B,-19.24612388678911,0
60,E,E,C,-51.232065233498034,A,B,-208.01995448186784,1
20,C,C,D,-125.77130735062956,B,E,146.2216215048107,0
59,D,D,B,2.096601381604207,D,E,-68.7140490755209,1
71,C,C,B,126.44250901450324,E,B,-46.07108346670178,0
76,D,A,B,-4.593977212704845,A,C,-76.92647298506105,1
35,C,E,A,1.59230502654703,E,E,-77.17597222987716,0
66,B,E,E,-15.24681184456125,B,A,-58.30229072206692,0
18,A,A,C,-23.48866585314773,D,C,-219.30983309427435,0
22,B,B,A,-33.817133409120366,C,E,-181.30004868279556,0
84,E,A,A,-33.89711082847955,A,E,50.995214087618464,0
64,D,E,B,155.64106001706978,B,A,63.01998594214074,0
44,D,C,A,-63.52629000936461,E,A,-67.167017329921,0
32,C,C,B,-64.54858960134122,A,D,-101.96057884984353,0
37,C,C,D,10.200634705098157,C,B,-58.28780962659987,1
32,A,D,C,-56.734268354928176,A,A,97.77567941062834,0
30,B,C,C,-10.745900288566048,D,E,118.00349576782581,0
97,E,E,E,-73.47396599771537,B,E,-100.4013139559033,1
34,C,D,E,-186.2989571943428,A,D,-51.277278596833895,0
77,C,B,E,65.49512089704132,A,D,31.144759235020032,1
56,A,A,E,-16.667262450465095,E,D,138.050468257297,1
66,C,A,B,103.78848590018475,A,B,60.11481322866877,0
85,B,D,B,13.052455625683118,B,A,88.11845421130921,0
72,C,C,E,118.17998572739884,A,B,-72.04018747092351,1
48,B,D,D,119.90910607704404,C,D,52.118300797919105,0
41,C,D,B,-27.027824992580907,C,B,-55.042203240373944,1
98,D,A,A,-108.44840708510053,C,B,-158.892621683872,1
45,B,B,D,-132.9064316730566,E,D,83.39711125633588,0
78,E,A,A,116.30329530506842,C,C,-139.6626915596339,0
27,E,D,D,-35.92723689852757,C,E,-35.971147283784816,1
34,B,A,E,16.577320094628657,A,E,-4.288031805371763,0
90,B,A,A,-18.35176804405907,C,D,-104.91411105434196,0
51,B,E,A,-164.09797867765042,B,C,-8.97494193544197,1
77,A,C,B,-91.98365447886106,E,A,69.35739569103625,1
68,E,D,D,-101.10650192155148,A,D,-66.6776286921661,0
25,A,E,E,102.74994951605888,D,D,37.87949389988856,0
91,A,A,B,-151.59212979599147,C,E,-85.58444250250507,1
37,E,B,A,2.1552619008216403,B,C,7.07545990322879,1
68,E,B,E,-41.20435024271838,C,C,-140.1689967540228,0
91,C,A,D,-33.91061254172449,A,C,4.172801107167013,1
18,C,C,A,-28.21472411356241,C,A,-4.314475282369267,1
86,B,C,E,-17.120429743208035,B,A,99.49088844596741,0
88,D,E,C,-104.65481121860618,C,C,-113.94569877578924,0
71,D,D,C,99.56694790256105,D,C,25.082977043087823,1
47,C,C,E,-40.812820913733034,D,A,7.394358469431146,0
35,E,E,D,-4.946395318934471,E,C,-1.6167447214783484,0
83,E,A,D,-150.70539769461377,B,C,-93.6220020060089,1
86,A,E,A,94.20403377073114,C,A,-66.6551220195192,0
64,A,E,D,-48.51358263635394,C,C,153.91244648192256,1
93,E,E,D,34.69108927973469,A,E,57.19795256913244,0
57,D,B,A,3.6541480642049073,C,D,-20.01025762094157,0
41,D,E,B,69.65139851449862,D,B,-90.42528669063435,0
94,C,C,C,41.68147027363533,D,E,54.382526855084855,0
44,B,C,B,-21.565797538114715,D,E,11.551819332822848,1
66,C,E,C,5.359096946435782,A,C,-15.464533474298308,1
68,B,D,B,-109.95410657140741,D,C,-55.415040173368425,0
60,B,A,C,-159.60494473936944,D,C,48.54501315744023,0
24,E,B,B,-45.392608537699196,A,D,-167.11689516971774,1
88,A,B,A,154.92326128225247,E,D,-10.883124558837492,1
97,B,C,C,81.0937593482924,B,A,-21.62764631577596,1
27,B,D,C,-73.04667017218601,E,D,-39.48776771933394,1
27,A,C,A,-75.62430345455628,C,D,-139.435781123032,0
64,E,B,A,165.61455105211638,D,D,-1.7757141257036142,0
91,A,E,C,181.4988227423667,D,B,132.30292452751502,0
40,E,D,B,87.43438799254628,D,B,-66.27227428924536,0
63,C,A,B,-22.66517480130507,A,B,130.93349010504605,0
30,A,A,A,-188.88718674797158,A,C,-243.14924724261036,1
24,A,D,D,110.12709134892636,C,B,7.032664139714101,1
44,B,D,E,-114.88028369490723,A,C,98.49632417769544,0
29,A,C,D,39.516584583881674,A,E,298.22238955919016,0
38,D,D,D,-129.0022243089139,B,A,60.86580685824252,1
62,C,D,B,-39.129612581385295,D,E,-60.86636793816328,1
60,D,E,B,-20.8123117323129,B,A,11.333386502977415,1
28,A,C,E,-247.68745793033906,E,D,40.19053651476595,0
21,B,D,E,-80.06742936077687,C,C,153.17938516885556,0
27,A,C,D,-106.09096274142556,B,B,56.868362529733496,1
76,E,C,A,154.26205736268085,A,C,249.1763795823186,0
68,A,D,E,-23.24156408743116,C,E,-37.661153051987654,0
95,E,E,A,18.248764104480877,B,C,21.033886496714803,0
50,C,B,D,6.154444517323424,C,A,-162.56139587732034,1
26,B,D,B,43.653363954209645,D,A,140.18902174124958,0
23,D,B,E,119.0233383634792,D,E,-54.34381508701265,1
98,B,E,C,-142.33296367104472,C,B,-10.026127688798493,0
85,A,D,B,138.30213172091504,E,A,48.491259299506076,1
78,C,A,A,-79.08644885578933,A,B,-119.35002403717343,1
46,D,A,D,-80.106917801739,E,C,127.42263993901129,1
98,B,B,C,-146.3815624250705,A,D,5.826733171934968,1
63,B,A,E,49.21873256022112,B,C,148.3794074794293,0
41,C,A,A,-2.8632165967312555,B,E,4.563262656969064,1
58,E,B,C,-86.01668941109554,D,E,-11.325646891953838,0
54,D,E,C,93.99722761572494,D,E,75.61840476687635,0
98,D,D,A,30.46037673815503,C,B,98.89106004883995,1
18,B,A,C,-71.69059381848484,D,A,78.94104607311353,0
42,E,A,C,-123.17695520730287,E,B,-40.223678062266096,0
41,D,E,A,-39.900946209821356,C,C,124.93120699999221,0
39,A,C,E,113.46633915490601,A,A,-38.569941773602025,0
44,D,C,E,81.52469537059827,C,B,-83.68874525541689,0
82,D,A,A,-14.312452669234135,E,A,133.09093529849173,1
57,A,C,E,92.64177950916581,D,C,6.205292421831178,0
76,E,E,C,-2.5325141217028375,B,E,21.829486832854183,0
38,D,E,E,-68.12264316912956,D,B,17.94153330841924,1
56,B,C,C,-79.74843562164448,A,C,-52.12192994765851,1
18,A,B,B,-130.41788576914215,D,B,-90.03094684408607,0
89,C,C,D,27.37435268992868,D,B,112.66659911749659,0
71,D,D,A,-2.1349653122249688,D,E,62.13848505982734,0
86,E,A,C,29.198451078835962,A,B,-14.129362152545005,0
97,A,D,D,-16.047863331978025,B,A,47.059641551947294,1
20,D,A,B,-48.23786847951552,E,D,61.18878030509175,1
26,B,E,D,131.26455482825767,C,C,73.47598369502919,1
22,A,E,E,-7.3203526875358165,C,E,-39.977838857075604,0
77,E,B,A,-97.0761367406346,A,A,-127.37087312273312,1
30,D,D,B,-181.7066730623488,E,C,34.63955468669155,0
30,D,A,E,-43.739510897381166,B,E,69.59632410770179,1
45,D,C,C,107.58136045620297,E,E,-73.98747091432186,0
51,C,C,C,-88.15398137791769,A,A,-27.650218341321782,1
38,E,C,D,-19.518972196594145,E,C,41.69555467577006,0
18,D,D,C,8.79018183776082,A,C,-70.64292690820882,1
69,D,B,E,201.97423940474314,D,C,17.781540184093313,0
53,B,C,E,66.49009361292914,B,E,86.68475112946925,1
39,C,D,A,48.27979799385906,A,B,122.03917193456198,1
46,C,B,A,-110.70420726378939,A,B,-85.9257470615783,1
47,C,E,B,-4.205196575527092,A,D,157.7330331814246,1
76,C,C,A,-109.09052775960231,C,C,196.39890855163728,0
18,D,B,A,17.996362742738185,B,C,-65.13146918707662,0
87,C,B,C,124.18165625344697,D,D,118.8972021676575,0
85,A,E,E,-63.50166955993397,D,A,170.0070647934019,0
60,E,B,C,-78.6226449110355,D,A,-56.84690065920706,1
44,C,A,A,94.71390128944344,B,B,-53.01530968654884,0
88,D,A,E,36.51605813833649,D,E,107.00388622373896,1
48,A,C,E,124.66055470611606,A,D,78.1460425480917,1
43,B,B,A,11.5633934726132,B,E,111.79099590606134,0
49,E,B,D,-83.03346553319456,A,B,16.477482968964523,1
60,D,D,A,-45.05283251500328,D,D,31.449217611744523,1
77,D,E,B,-79.70866314257277,E,A,-48.98472013364957,0
75,C,C,A,25.124369338410595,D,E,50.96280117350228,1
43,B,B,E,108.55651175532127,A,C,28.146993348224825,1
90,D,D,E,-39.71660237649458,B,E,-40.20077798007578,0
20,B,B,A,-37.69829934133685,D,E,-10.709624963269183,1
92,B,D,B,88.15418937268007,C,D,-51.140353270149255,1
38,D,D,E,71.6057010873881,B,E,-60.93950328110972,0
58,B,B,A,128.18796112622053,E,A,-145.2863325607809,1
34,E,B,D,-54.98525556882468,E,A,-49.11181149190936,0
73,A,E,B,-101.79059900506189,E,D,-65.90345682183101,1
94,E,D,D,-67.22178606547168,D,E,-46.15207241318499,0
48,A,A,D,-135.41296175768514,C,A,15.557108047917428,1
94,B,D,A,81.65976380815582,D,D,57.93320605024316,1
26,C,B,B,-126.94840212119922,B,B,143.9914343674132,1
74,A,D,E,21.434290103295393,B,C,-107.7944426491596,0
54,E,C,B,-122.72512722926614,E,C,-141.9475332581148,1
72,B,D,A,-159.1958710553812,C,E,71.5103759705497,0
92,C,B,E,-200.20440239901808,A,C,-160.27648012030843,0
95,A,B,D,-110.35212949559168,A,B,-37.557702835654354,0
66,A,C,D,9.470921865908508,A,C,5.237502219068822,0
91,B,C,B,2.442843007506031,A,B,-73.24442100667426,1
77,A,C,E,-60.38542350816021,D,D,99.92643467625746,0
34,E,E,E,-3.526034690991528,C,C,-110.5969960991182,0
73,A,A,A,-67.99660575594719,D,B,-44.39186969916841,0
29,C,A,E,70.50527490391761,B,E,-152.2370861155623,1
67,B,B,A,49.900832527399984,B,A,116.33598881861629,0
56,B,D,B,71.70789055840305,C,D,47.03660723847555,1
38,B,C,A,54.178016897803836,A,E,192.2992494046997,0
93,D,C,C,14.182679819462193,C,C,-5.037439637263082,1
49,C,C,C,31.921363936811748,A,B,75.30249200524695,1
83,C,B,A,-0.6815220486970179,B,E,-39.48111829264931,0
58,E,B,E,141.78787044554315,B,C,127.25493760196507,1
86,C,E,B,108.11560846561964,B,C,-14.62496275111443,1
49,B,D,D,51.97402332014709,C,B,170.4738360446859,1
80,A,E,E,158.08468545858747,D,E,-68.44874049967095,1
67,A,B,A,-44.758186718277464,D,A,147.56504513992405,0
60,C,A,A,-45.40400966934555,E,E,-88.46811965087717,0
38,D,A,E,-32.02284685575218,A,E,-70.1386973401822,1
53,E,E,D,-81.20595881669641,D,E,-273.003821978061,1
37,D,C,D,-95.55815430811802,B,B,-75.02324528106648,0
37,D,D,B,-19.916197533860167,B,C,68.77730828268655,0
90,E,E,E,-2.2204093086098626,B,C,-54.5035699022587,1
94,D,D,D,-28.73499491851406,C,A,-106.15580664848443,0
86,D,D,B,123.85819520078827,D,C,-17.248865944337144,1
76,D,B,D,-44.85522493316431,B,E,134.17638368652848,0
70,D,B,A,-39.06055792536448,C,C,4.220489853058505,0
79,E,A,A,-14.144082669260271,B,B,-48.735577264952504,0
56,E,B,E,-69.74732628641651,C,A,-218.8011091960593,0
82,C,A,E,182.75133181047187,B,E,-79.88581437471314,1
89,C,B,D,17.010547344899564,B,C,-142.18442900847944,0
88,A,C,B,-142.09350911304097,C,D,-28.088597081426066,0
81,A,B,E,129.85912010572747,A,E,186.69346992001883,1
26,E,B,E,66.5794363801305,C,A,24.984413909463914,1
29,E,A,D,-92.92582854077597,D,B,-167.33493824540537,1
67,D,B,C,61.05294419086027,A,B,-9.946314125618425,0
85,D,A,A,44.048885043354645,D,A,-107.2777329640485,1
43,C,A,D,228.0025473267398,B,C,-148.79719473911808,0
40,C,D,A,-39.02037278458447,B,B,-86.14694080073573,1
47,C,A,E,84.61227595821212,D,D,-170.49801958767873,1
42,A,E,B,51.629371937228605,A,D,-218.3680240989002,0
27,D,A,D,-58.993490009588655,C,D,-4.545514250719128,1
95,E,A,D,-50.30950093006476,A,E,94.3336587717095,0
98,B,A,D,-98.61198166265267,C,B,-37.68613722093937,0
36,C,E,E,1.4437909000097187,E,C,47.30153736526061,0
49,A,B,D,-72.4672106598562,B,C,83.80205505302699,1
28,A,B,B,-84.96473241294883,D,B,-110.22959857481662,1
50,D,E,E,-7.676538554780864,B,E,53.213789230457905,1
40,A,C,C,-78.23937421041964,A,B,-99.47420716723285,1
61,A,A,E,-94.3812430354578,A,D,-67.08482474167943,0
78,B,C,D,-165.20182886224762,C,B,82.2770823523103,1
28,B,D,D,-50.35283235772056,B,B,144.979379459682,0
52,A,B,C,182.0497499902796,A,A,190.50224805039755,0
60,E,B,B,105.0514033858792,B,A,113.26671603398191,0
30,B,D,E,174.3446324541984,E,B,-74.79421182650032,1
25,A,D,B,4.583999753605657,A,D,102.2477718294067,0
53,C,E,A,296.46776586982236,C,A,-157.35102842998384,0
27,C,A,E,-63.4126005967099,C,B,-83.16140164922047,1
36,A,E,C,-208.03732724289463,E,C,128.23754335951443,1
59,C,A,B,-237.62513651822604,C,B,-16.00663725708225,1
25,C,E,D,13.221663415376813,D,B,-83.93154198884048,1
83,A,C,B,-15.518209969620536,E,D,13.024435471727816,0
72,D,D,C,24.754655652461985,E,A,-0.05760195870627055,1
50,E,C,A,90.50692626144631,D,B,-13.01573620950485,1
69,E,B,C,-148.46726357743987,B,C,163.97506247292185,1
57,C,B,C,5.7514427568531135,E,B,180.85043406129307,1
23,D,E,C,-179.32142293550373,E,D,-95.62320642278944,0
74,A,E,D,96.94714031713129,D,A,111.52809499882548,1
22,E,A,A,253.53707550174374,E,E,-130.09855693555457,0
21,E,D,E,157.40910064891003,A,D,-210.13150646104043,0
36,A,E,E,-60.977433643047405,E,D,100.84361924309636,0
41,C,B,C,-110.82859817889212,B,B,-14.46389065473977,1
35,A,E,E,79.07584992077265,B,E,54.60448756127532,1
78,E,E,D,37.058908940945315,C,A,16.323069662123267,1
59,D,B,E,-67.2089205400033,A,A,260.4647056039016,0
47,D,D,D,-230.49888036852485,C,D,35.918586794707316,1
81,D,B,C,30.149657070991935,C,E,-3.7395815020411276,1
31,C,C,D,28.09813344048335,C,A,42.09886042473025,0
67,B,D,D,-128.87173005417657,B,D,-99.78792290609191,1
92,D,B,A,43.91255177304792,B,A,-81.53748127807604,0
31,C,B,B,-26.556107548107356,A,E,75.0716516618555,1
64,E,E,B,84.86210836296051,C,E,168.72892352790774,1
97,A,D,E,162.45009423180855,D,E,-0.0020097947913310884,1
40,B,B,A,28.642514381111404,A,B,-67.59522471062365,1
45,C,B,D,-213.69697752155764,E,B,45.83132887341647,1
89,D,C,C,40.023029827554986,E,A,74.30098425552161,1
66,E,D,A,140.66611954740233,D,B,-17.356476164852126,1
26,E,E,C,-72.63559536078652,D,E,17.138846161652463,0
25,A,D,C,-22.103840197712174,A,D,24.451433408922732,1
86,B,C,A,67.83936355656402,B,E,75.90082741348252,0
49,B,E,C,-303.63567704636733,C,A,52.90098425314083,1
64,A,C,D,-71.60894911374643,E,E,-274.5697574941695,1
46,B,B,C,144.76037639998873,B,B,-148.17824382356113,1
83,A,D,E,4.09727402289527,C,D,41.344476068572085,0
21,D,E,D,-62.859684466075215,A,E,135.61156601510442,0
98,E,D,E,-161.02334033727348,A,E,165.93622313871685,1
97,A,C,D,-70.36144919478953,C,B,-56.040413231341105,1
57,D,B,D,65.63894368077406,C,B,-81.41399460669064,0
94,B,D,C,134.6955226763233,A,E,-42.190965515216554,1
88,D,B,D,27.380485082885897,E,B,39.20361179342491,1
33,B,B,B,-166.7307742737727,D,A,60.65760703854096,1
50,B,C,A,10.490055855277797,D,C,63.03394919949044,0
31,A,A,E,52.09458511384555,E,D,224.64339720071277,1
56,A,B,A,-57.40281007315872,A,C,-68.6064287435115,0
18,E,E,D,160.78661247967793,B,B,-78.97457710036221,1
78,B,E,A,45.79797241128387,D,A,-55.554797608254916,0
69,C,D,E,90.6592625910494,E,D,27.004374769933897,0
47,C,A,B,-153.18140839168788,D,A,22.134739288263567,1
99,A,B,E,24.968183216965524,B,D,77.25897067653463,0
26,C,B,A,59.500124290959874,D,A,-104.02808604510412,0
71,E,A,B,-2.441578884980112,A,A,-67.30105897625076,0
69,D,E,B,63.442413377770364,B,D,-77.50827812219094,1
