AGE,race,religious_affiliation,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
34,Other,Buddhist,China,-59.73952071953721,-98.8062178769067,B,B,B,E,A,B,1
79,Hispanic,Other,US,27.42608227085298,-71.89141160054375,C,D,C,E,B,A,1
40,Hispanic,Jewish,China,132.28968094711175,3.6790219543526854,D,E,C,C,E,C,1
47,African American,Other,China,-157.5954264593038,-55.5287247356472,B,C,A,D,A,C,1
77,Asian,Jewish,Other,69.19081191593793,-207.5006612281977,A,D,B,C,A,C,1
38,Other,Buddhist,Other,-26.572436419953654,62.11029947512977,E,A,C,B,D,D,0
53,Asian,Buddhist,Germany,-138.2077979028171,-155.34271134687992,C,A,B,E,A,E,1
32,Other,Christian,Other,-16.016084674674776,92.54319722042402,A,D,E,B,C,D,0
69,African American,Jewish,Other,-186.25496855564876,-69.26819461751187,D,B,A,C,C,E,1
41,White,Other,Other,57.535317580927604,-86.726002113816,C,A,B,B,C,D,1
26,African American,Muslim,Germany,40.62383139541008,28.841893824180964,D,C,A,D,E,D,0
23,White,Jewish,China,208.34668335110126,53.10502014440339,B,A,C,C,B,E,1
65,Asian,Buddhist,India,41.799053368998045,17.93342434007676,C,A,C,C,C,E,1
65,African American,Muslim,Brazil,22.661670069596145,197.55782190593462,D,A,D,D,A,A,1
18,White,Muslim,Germany,113.55760507930238,-111.78861490857865,C,E,D,B,E,D,0
56,Other,Jewish,Germany,-23.715997730549383,68.44193294099176,E,E,D,A,A,C,0
50,White,Buddhist,Mexico,-37.71038326711779,-27.209577843850834,A,D,E,E,E,B,1
41,Black,Other,India,-128.8896575435754,-123.10252127414057,B,B,A,A,D,E,1
25,African American,Other,UK,122.24020000614976,150.23015955627756,D,A,B,C,A,A,1
47,Asian,Muslim,Other,67.53110147663045,-75.48195811696559,D,E,B,A,A,B,0
35,Hispanic,Other,China,138.71356685910072,-142.72538060431773,A,D,C,C,D,B,1
46,Black,Other,China,-7.164780092405512,222.6002814802868,E,E,A,C,D,C,0
18,Asian,Other,Germany,-59.43278991245269,-31.114986656729922,C,C,E,B,C,B,0
57,White,Hindu,Germany,-1.037155099471635,12.603813568696904,B,D,A,D,A,D,1
20,Black,Hindu,US,188.87858205769803,84.03863872277911,B,E,A,B,D,A,1
52,African American,Jewish,US,-95.2179809985189,-18.325014624929086,C,B,C,C,C,B,1
24,Hispanic,Muslim,Brazil,102.4729158271417,-51.38697891113476,E,E,B,E,B,D,1
49,White,Muslim,China,20.75801981907721,-212.7793323655791,A,B,D,B,C,A,1
46,Asian,Jewish,UK,27.24021876397671,41.6280775465159,E,C,C,E,C,D,0
59,Asian,Muslim,Germany,-120.51707949924572,140.76770705086895,C,B,C,B,E,A,0
25,White,None,Brazil,42.10951899902201,-14.310248113665091,D,A,A,D,C,B,1
22,Hispanic,Other,Germany,-24.63621583033704,59.018425650012716,B,B,A,B,D,B,1
62,Hispanic,Hindu,Mexico,-32.886978894082056,124.3567791284783,A,E,B,E,A,D,1
39,White,Jewish,Germany,-161.18506506121582,-187.1322271567455,B,A,B,B,E,C,1
31,Asian,Other,Brazil,128.93442251682043,224.70842172517527,D,C,E,C,D,D,0
72,African American,Buddhist,Germany,-102.02125170673948,-8.41286129974092,E,B,A,B,B,C,0
52,Asian,Christian,US,-17.538294636146095,-180.7427118398808,A,B,B,A,E,D,0
23,Asian,Christian,Other,35.95998782229076,2.982800909362349,C,A,A,C,A,C,1
71,Asian,Hindu,Germany,-205.08734131449694,-92.92763500004429,B,A,A,C,B,B,1
64,Other,Muslim,China,129.9419565170267,260.06174955598993,C,E,B,B,A,B,1
67,Other,Christian,Mexico,-0.744878880368113,-11.324709512485356,A,A,D,A,E,D,0
25,African American,Other,Other,116.22920342412928,98.76486280976448,D,D,E,C,D,E,0
46,White,Other,Other,296.84508773152373,-34.89888659653393,A,A,A,B,B,A,1
49,Hispanic,None,US,27.374682728092488,-180.23360525593748,E,B,D,C,C,A,1
41,Hispanic,Hindu,India,-4.679383053458583,7.57486961287865,E,C,C,A,D,D,0
59,Black,Christian,China,12.028197203841932,-142.98372321768025,D,E,C,D,A,E,1
67,Hispanic,Hindu,China,144.24040536802278,-57.53497319383184,B,E,C,C,A,E,0
20,White,Christian,Brazil,-21.724909026897794,28.661966385637832,D,B,B,A,E,D,0
67,Black,Christian,India,-97.12685095346525,120.66290788459835,D,B,D,E,B,A,0
53,Hispanic,Hindu,Brazil,112.43927668814557,-249.977819607039,E,C,A,C,C,E,0
35,Asian,Hindu,US,101.39709419805365,21.278726705995293,B,D,D,D,B,D,0
30,Other,Other,Brazil,146.71259677142544,-109.5245209338674,C,E,D,A,D,A,1
54,White,Jewish,Germany,-122.63135721876435,84.21750580663355,E,C,B,E,E,B,1
58,Asian,Other,Brazil,228.30663175168607,-130.76011639315058,A,D,A,D,E,D,1
41,Hispanic,Other,China,-102.87211827324012,-98.18645376279387,D,A,B,E,E,A,0
28,White,Christian,Germany,-17.151450025933965,-190.34793482865146,A,A,D,D,D,E,1
64,African American,Buddhist,Mexico,87.84236935000102,40.45891492219389,D,C,A,E,A,A,1
20,Hispanic,None,US,-16.739743262519045,38.41412590626419,D,C,B,C,E,B,1
36,African American,Buddhist,Mexico,-39.69409022280163,-158.45658755802202,B,A,A,A,A,D,0
76,Asian,Other,UK,-89.98976722723985,77.69513775443467,B,E,C,D,E,D,0
64,Black,Other,India,-85.10961943084315,43.76888253862988,B,C,D,A,E,E,1
60,Asian,Muslim,Other,5.624648984378778,-74.19138219681025,B,C,C,D,C,C,0
75,Black,Hindu,Brazil,45.87658117953342,92.31507624721726,E,C,D,A,D,B,0
51,Other,Other,UK,-174.77044177822597,167.6735455992134,A,B,A,E,C,C,0
38,Black,Jewish,Germany,-171.11723251203017,-174.26833105509382,E,C,A,B,C,B,0
72,Black,None,Germany,-60.395917394738554,-27.67135438837544,C,D,B,D,A,C,0
40,Asian,Hindu,UK,85.99424908370571,33.046687905294334,C,A,E,C,B,A,0
29,Hispanic,Buddhist,Other,170.39540773226636,-84.21987171908964,B,B,B,E,B,B,1
77,Asian,None,UK,-95.09472321273846,-45.15163293650327,D,A,E,D,B,D,1
36,Other,None,UK,47.870465755969605,-81.86421928017974,D,B,A,E,E,D,0
60,Black,None,Other,-12.84557922156461,-135.40135515200288,D,B,C,A,C,B,0
49,Hispanic,Hindu,US,59.74034534319811,-25.736296770954638,D,E,B,A,D,A,1
21,Other,Other,Mexico,18.57376395696774,132.57962535125426,A,E,D,D,C,C,0
51,Black,Hindu,Brazil,194.87976528033047,-90.45386029431442,A,E,B,C,B,A,1
32,Hispanic,None,Germany,17.73279516092812,-29.734284797080207,C,C,E,C,E,B,1
48,African American,Hindu,Mexico,-277.8882696548136,74.44694440170495,A,B,D,E,B,B,1
40,Other,Buddhist,Germany,84.33362647587394,-42.42637347877212,D,E,D,A,C,D,1
75,Hispanic,Jewish,India,-166.41682097244762,78.2414886837797,E,E,D,D,B,B,0
41,White,Jewish,Germany,-197.87766607701454,53.621055350047044,D,B,E,D,C,E,0
27,White,None,India,132.9162799220726,-57.935209292147505,B,B,E,C,B,D,0
38,White,Christian,Brazil,235.79415882300262,54.19063380545553,D,B,D,A,A,C,1
49,Asian,Christian,Mexico,45.35479498922571,51.32909528554717,D,D,A,A,A,A,1
40,White,Hindu,UK,-135.6086497837858,13.392330587586146,E,D,C,A,E,C,0
72,Hispanic,Muslim,India,79.3469568301804,-49.208471329660284,A,C,C,B,A,C,1
52,Other,Other,China,-204.89775052080336,-0.6254838078890576,B,D,D,E,D,A,0
49,White,None,China,243.94902732883125,-30.21474286365556,A,E,C,C,A,B,1
37,Hispanic,Jewish,Germany,-10.645708687395123,26.248543055504786,D,A,A,B,A,B,0
66,Black,None,Germany,43.2988766331999,-86.84346355372303,D,C,E,D,E,C,1
57,Hispanic,Jewish,India,136.00525984081486,54.81419630216961,A,E,D,D,E,E,0
37,Hispanic,Buddhist,UK,-112.61451662353127,24.413945025357762,E,B,A,B,D,A,1
74,White,Hindu,Mexico,145.91847543157078,-34.79889675228514,B,B,B,B,C,A,1
62,Asian,Hindu,India,-56.630241770708444,-77.15528650473416,B,D,B,A,A,D,1
18,Black,None,India,35.64726922155962,-60.578935930192856,B,D,E,E,A,D,0
38,Asian,Hindu,UK,34.62177066575286,66.86029563795917,B,D,C,B,A,A,0
37,Asian,Hindu,Germany,69.78299646688798,-58.53207630777193,A,D,B,D,D,A,1
66,White,Christian,China,55.137686770129825,-64.77146725642814,B,B,C,D,B,E,0
73,Black,None,Germany,-8.896056748637957,-64.21679620458876,C,B,D,D,B,C,0
36,Black,Jewish,Germany,61.25682424985974,-133.40141511146308,C,C,C,E,E,C,1
70,Other,None,Other,-92.43164215907181,-237.4115512400082,C,D,D,D,A,A,0
60,Black,Jewish,China,54.33231940200236,7.875091737884904,A,B,B,E,D,A,1
44,Black,Buddhist,US,80.640796606971,-98.08135733108821,D,D,C,E,E,E,0
28,Black,Jewish,Germany,51.65712841685218,65.81862761925949,A,C,C,E,A,E,0
41,Hispanic,Buddhist,China,-13.564362844143291,-6.4820657711894105,A,C,E,C,C,D,0
42,White,None,Other,-52.6007390792446,68.18426483410245,D,C,E,A,C,A,1
37,African American,Christian,Other,-9.163468845862646,-282.8755482134865,B,B,A,D,C,B,1
47,White,Muslim,Germany,-2.1725950211771745,207.29880460245607,E,D,E,B,B,D,1
52,African American,Other,Mexico,26.944420353856067,-68.5649605517909,C,C,E,D,E,B,1
39,White,Hindu,US,-145.05851647115492,33.91540069802173,D,A,A,B,D,C,1
41,White,None,Brazil,-13.322529829694222,-32.85214233347369,C,E,B,B,D,D,1
68,Asian,Muslim,Other,43.874652822266775,98.33935671527631,C,A,C,D,D,C,1
55,Hispanic,Buddhist,Other,30.88607823693785,-118.31180062980798,A,A,B,D,E,B,0
31,Black,Jewish,Mexico,-80.20053478276834,-53.39435398560486,A,C,E,A,C,B,0
41,Other,Other,Mexico,31.126730180747124,3.334461778429628,E,D,E,D,C,D,0
23,Hispanic,Other,China,-104.8860731272178,187.54223700168603,B,C,A,D,D,D,1
27,Hispanic,Christian,India,41.608520843677574,-154.71026055383638,C,B,A,A,B,A,0
58,Other,Christian,India,-16.852192185627292,-58.899227998932055,D,E,E,E,D,B,0
40,White,Jewish,China,-84.77611542086485,-100.1960663368461,C,D,A,D,B,C,1
46,Black,Hindu,Germany,-177.0292601740661,111.66101819698333,A,C,E,C,E,D,0
35,Hispanic,Muslim,India,-154.49027443908733,-1.1686467022392737,E,D,E,C,E,B,0
65,White,Other,China,57.94586074869471,17.618203254129398,C,B,B,C,E,E,0
40,Other,Buddhist,UK,-65.42340596485468,-98.31306990057287,A,D,A,C,A,E,1
65,African American,Christian,US,127.06329414532705,116.1419220671046,B,C,E,E,C,D,0
39,Asian,Muslim,India,-34.66831825079096,187.2249134911554,E,B,D,A,C,B,1
76,White,Hindu,Mexico,51.38513408820974,40.80629176641416,D,E,D,C,E,B,1
67,Hispanic,Jewish,India,-24.368811803250868,4.850162799543098,C,E,C,A,E,B,0
24,Asian,Other,US,-46.189560271918765,-66.62633948923161,A,E,E,A,A,E,1
21,African American,Muslim,India,58.03057029463171,70.1063713140552,C,B,E,C,B,E,1
31,Other,Other,US,136.10824343405505,-144.02807964142426,A,D,C,B,A,B,0
27,Other,Other,US,24.30382530654522,58.90144772901448,E,B,B,C,E,D,0
36,White,Other,UK,-276.22664754763514,96.12855742149051,B,B,D,B,D,B,1
55,White,Other,Other,256.34823616153597,80.86276468124817,A,D,E,C,D,E,0
67,Black,Other,US,37.59035053396932,-160.88823658848892,D,C,C,E,A,E,1
68,Hispanic,Muslim,China,12.107895847860926,-100.80385764110538,C,E,B,E,A,B,1
74,Other,Other,Mexico,167.657346823654,103.19287392585848,A,D,B,D,B,A,1
31,African American,Hindu,Other,11.462302412025444,139.29319963847803,D,A,E,A,E,D,0
34,Hispanic,Christian,Brazil,-45.456342140006655,109.39184642424445,D,B,E,B,C,E,1
63,White,None,Brazil,5.662928321045763,-38.766600569738394,C,B,C,B,B,E,1
68,Other,Christian,UK,73.26521559068986,26.439216107735735,B,C,C,B,E,C,0
32,Other,Christian,US,-180.8456935921524,147.49118323484888,E,D,E,B,A,A,1
77,Asian,Christian,Brazil,-140.83008092964,131.09714853156922,B,A,D,A,C,C,0
53,Black,Jewish,India,-197.2263109084073,129.5471758719126,E,A,A,A,E,C,0
20,Hispanic,Muslim,Other,160.90443222045195,175.27382346437187,D,A,B,A,E,E,1
36,African American,None,India,0.3006231246421876,84.64013503673208,D,B,E,D,B,B,1
31,African American,Jewish,Mexico,-2.508313064697184,87.31843206019153,E,B,E,B,A,B,0
25,Asian,Muslim,Other,-94.56050298815269,42.37769646157364,A,A,C,E,A,C,0
70,Hispanic,Other,China,-116.12505337281715,-115.6707297430709,B,C,E,B,B,E,0
78,African American,Christian,Mexico,86.84431166754098,-67.13201192260397,B,B,C,E,D,C,1
53,Hispanic,Muslim,Mexico,53.384289166759146,-47.136062522484764,E,A,D,A,D,A,1
46,Asian,Other,China,142.9185054527658,11.24653300004716,A,E,E,E,A,D,1
46,Hispanic,Hindu,US,-51.99899953169606,29.669474143654778,E,D,E,C,E,B,0
33,White,Christian,Brazil,75.14879263247495,-116.44829186702634,C,D,E,A,E,B,0
51,Black,Christian,UK,46.198359444295875,-49.95740965625673,A,C,A,C,A,D,0
18,Black,Hindu,India,225.53274385492585,37.68839247243307,D,D,D,E,C,D,0
41,Black,Hindu,Germany,99.24936416837443,26.076426122896272,D,C,C,B,A,A,0
50,Other,Buddhist,UK,84.65876603965769,-204.0781602922115,A,B,C,C,C,E,0
79,Black,None,Other,-122.41134387642492,56.19313925769907,B,A,C,C,D,A,1
63,Black,Christian,Other,78.39506174214232,34.14872231853629,D,A,A,A,D,A,0
37,White,Christian,India,30.7495261697531,-72.14889951353118,E,E,A,B,D,E,1
76,Other,Buddhist,Germany,129.1542928108921,148.68859077747464,E,C,D,C,C,B,0
21,Asian,Buddhist,Brazil,63.43861713563359,-34.180815097044714,B,B,E,C,B,A,1
49,Other,None,India,138.00952604879285,-148.4822687413848,A,A,A,E,B,E,0
61,White,None,Brazil,-59.70255752996473,-39.701253018197804,A,A,C,B,C,E,0
29,Other,Hindu,Germany,10.605400157141348,94.98526914101008,E,E,A,A,D,D,0
22,Hispanic,Muslim,US,-3.015413020885416,1.7200969722215793,B,D,E,C,B,C,1
19,Other,Christian,US,-71.06836174411325,-29.80625727093262,C,A,E,A,B,A,0
72,Black,Jewish,Other,-113.22471248122008,-103.06568809428407,C,B,C,C,B,C,1
74,African American,Jewish,China,211.98914647702796,-55.71149962145875,B,B,C,A,A,A,1
56,Asian,Buddhist,UK,147.69655300464933,82.16420732326216,C,C,D,D,A,C,1
63,Black,Buddhist,Brazil,-37.39547724225681,24.649159762210974,E,B,A,A,B,A,1
24,Asian,Other,Other,-112.69246824942488,-177.52257022915356,A,E,B,D,D,B,0
29,Other,Christian,Brazil,17.263874511845604,49.32060597891364,D,D,B,B,D,D,0
32,White,Other,Germany,63.89768942497314,-79.6311114920049,A,D,D,A,A,B,1
49,African American,Muslim,Mexico,139.20801795604453,-51.284189064381025,C,E,E,C,C,A,0
25,Black,Muslim,US,-164.92805590726638,167.25709327766629,A,C,A,E,E,E,0
52,Other,Other,Mexico,11.616559893425364,72.6927798005851,C,C,B,A,C,D,0
24,African American,Buddhist,India,40.017508240836705,52.1352242640562,B,A,E,A,A,B,0
66,Other,Other,Other,40.89339224695585,-164.23293840930373,D,E,B,C,E,A,0
19,African American,Other,India,-3.83866546539589,-299.66648434059573,C,E,D,D,C,D,1
67,Other,Muslim,Mexico,-0.8601719467731245,60.881243959160145,A,B,D,C,C,D,1
67,White,Hindu,India,-91.31772343845763,-109.72635968583009,C,C,C,C,A,E,0
61,Hispanic,Muslim,Other,100.61326377680537,108.09213867883372,A,E,D,D,E,E,0
27,Black,Buddhist,Germany,224.20371620647202,-261.15878456220867,A,E,B,A,C,D,1
60,Asian,Jewish,Germany,85.45415361058578,76.43596970834578,C,D,A,C,C,D,1
69,Other,Muslim,Brazil,114.47151669745863,22.336394108137785,B,E,D,A,A,B,0
40,African American,Jewish,Mexico,42.039365220406886,33.04595968124218,A,E,E,E,D,B,1
41,Asian,Buddhist,US,104.48957259239636,110.99170108943706,A,D,E,B,B,C,0
20,Hispanic,Jewish,US,-91.91212195980776,-73.27754882335387,D,A,E,C,D,D,1
56,Other,None,Germany,4.02834571483493,49.379022939943475,C,B,E,D,D,D,0
70,African American,Buddhist,India,-38.7711048082101,24.067204499039445,E,D,B,D,D,A,1
23,Other,Hindu,Mexico,-56.75182743338289,-214.7667841265787,C,E,E,D,B,D,0
45,Hispanic,Christian,Mexico,179.66347294183387,32.63586095954319,D,D,C,D,A,D,1
76,White,Jewish,Brazil,280.45448815669675,-242.58675398092015,B,A,D,E,C,B,1
68,Hispanic,Other,Germany,-156.99176997271167,49.45829844004208,D,D,C,C,D,D,1
37,Asian,Hindu,UK,24.199799030318797,13.740143142708064,A,B,C,C,A,A,0
57,African American,Other,China,-64.22584870220355,180.70830694843812,D,B,D,D,D,B,0
20,White,Jewish,Brazil,-171.84520688051452,-116.65833170373574,B,E,C,B,A,B,1
68,Asian,Other,Germany,99.31464940930806,-103.92540985243306,D,A,C,C,C,A,0
24,Black,Muslim,India,65.93613760283765,43.9056329690253,B,B,A,B,C,D,1
63,Hispanic,Muslim,UK,79.64701625938177,81.23970820081412,C,A,A,D,D,A,1
41,African American,None,UK,13.648490057850516,28.47614200218831,A,A,D,C,B,B,1
48,White,Hindu,UK,-132.57859016356778,-303.6164831347361,B,B,A,C,C,C,1
33,Asian,Hindu,Mexico,-13.394131923557778,-16.12916556825068,B,D,A,C,D,C,0
70,Black,Jewish,Mexico,102.05376108333985,160.15302832970673,D,D,E,D,E,E,1
48,Hispanic,Christian,Germany,-95.46271215007712,223.03827188320452,D,E,A,E,E,C,0
57,Asian,Buddhist,US,-27.12335303310402,-31.49046436808848,E,B,D,B,B,D,1
36,Other,None,Mexico,-66.78500553200702,-396.0201757907617,C,C,E,A,A,D,1
37,Hispanic,Christian,China,-16.350314859071432,-3.8353157293748525,A,E,D,E,D,C,0
19,White,Jewish,Brazil,-94.65351289414421,-81.52512009647475,A,B,D,A,E,E,0
67,Other,Buddhist,US,-52.850385217986826,-179.18607929075526,D,C,D,A,E,D,0
33,Other,Christian,China,179.79491803178874,39.86950236797583,C,A,B,A,E,C,0
25,White,Christian,Mexico,19.522182889026432,16.122710778792857,E,A,D,E,D,B,1
29,African American,Jewish,Brazil,-19.725228171006986,136.2382772268904,C,D,C,E,C,D,0
52,Black,None,China,-38.83476153347875,-67.65257916474403,A,A,E,C,D,E,0
46,White,None,US,122.05365544107363,-79.36167334586541,C,D,E,B,C,B,0
51,White,Buddhist,China,-72.48671154839644,51.012143311788336,B,E,D,D,C,D,1
18,Other,Buddhist,China,-190.2470244566517,100.96760398238915,A,C,E,D,C,D,0
55,Black,None,US,-3.9822697245954504,-64.8570086266071,D,D,C,C,E,A,1
34,African American,Other,US,19.677361385712576,35.5539120232025,C,E,E,E,A,C,1
39,Hispanic,Muslim,Mexico,72.11882256140689,-39.838260312825966,A,E,B,B,B,B,1
76,Asian,Hindu,Other,-6.825471479179135,30.952888330875616,D,D,B,E,E,A,1
27,Black,Muslim,US,-35.653835726844946,33.269165371493195,B,E,D,B,E,D,1
34,Hispanic,Other,India,-95.6604149594648,-15.503657448223091,C,B,A,D,C,C,1
46,Other,Hindu,Germany,106.06830350620025,-170.76690177705652,D,D,B,D,B,A,1
51,Hispanic,Muslim,UK,63.928805086050886,-163.52422988608353,E,A,C,D,A,C,0
31,Black,Muslim,Germany,88.9588237820728,-122.65248768881388,E,D,A,E,D,D,0
57,Other,Hindu,India,13.54320361075808,-117.42893157663381,A,E,E,D,D,C,0
71,African American,Buddhist,Other,-34.07489803911179,-53.45558666313334,D,E,D,E,D,C,1
40,Other,Other,US,65.0074178221569,-7.713902437535363,B,A,A,B,D,A,1
71,Other,Hindu,Germany,166.06470286958634,10.141397163385182,B,E,B,A,D,B,0
48,Black,Other,US,168.74589134489858,-107.3159464796637,E,C,A,B,E,C,0
40,Black,None,Brazil,5.585870424138719,89.98672180546625,B,D,E,E,C,D,0
25,Asian,Muslim,Germany,12.337925591246853,-12.643559400736565,D,E,D,B,D,E,1
29,Asian,Muslim,Mexico,-149.29940444281985,27.576803548245937,E,A,C,D,E,B,1
69,Asian,Jewish,Other,61.93661910078346,19.7565740040065,B,B,E,C,E,A,1
20,African American,Muslim,Brazil,-184.1661980000214,56.266137280625436,E,C,D,E,A,A,0
62,Black,Buddhist,China,-116.25241882121162,36.299232594910634,A,B,A,E,C,A,1
48,Black,None,China,-27.744646182447948,63.1077530100111,A,D,D,E,B,D,1
25,African American,Christian,US,79.4127148890753,61.23338833991446,A,D,B,E,A,E,0
39,African American,Christian,US,11.752249232698114,-131.08275026103934,D,A,A,D,A,A,1
28,Other,Christian,China,-47.10495101569819,-97.16970701481658,B,D,D,A,A,D,1
61,White,Muslim,India,-3.1997855041090575,-21.37700502354019,E,B,E,C,B,A,0
26,Black,Buddhist,Germany,121.80896889446615,-40.3609681602032,C,A,C,B,E,A,1
63,Hispanic,Other,Germany,-156.6558099235853,162.78991040354498,A,A,D,B,E,E,1
50,Asian,Muslim,Mexico,28.81893621880693,116.01945067656503,C,B,E,A,A,A,1
30,Other,Hindu,Germany,-84.96374284803213,170.90815583033526,A,A,E,E,C,B,1
45,Black,Muslim,Germany,-168.96996567263517,20.16497318834711,C,E,E,E,C,A,0
23,Black,Jewish,India,51.696672122901255,55.728164110929946,E,D,D,C,A,E,0
62,Asian,Buddhist,Brazil,-132.38953008125898,112.44140932193912,D,E,C,A,C,C,1
58,Asian,Other,UK,58.15880544129659,-79.18724972276605,D,D,C,C,C,E,1
33,Other,Other,China,59.02674793364794,-18.2380473305731,C,B,B,E,D,B,0
34,Other,Hindu,US,7.027559508078489,204.85775220226566,B,A,A,B,A,C,0
74,Asian,Hindu,Mexico,-51.82431142587621,29.190773749933935,E,D,A,E,C,B,1
72,Black,Hindu,UK,60.22543555168096,-10.819808417829043,C,D,D,A,E,D,1
47,Hispanic,Christian,UK,35.7162482562101,55.3030686370703,C,A,A,C,A,A,0
27,Hispanic,Hindu,India,-115.75145031351657,-16.516408824958837,E,C,E,C,B,A,0
60,Asian,Other,China,14.064447871155389,145.5694706135239,B,D,B,C,B,C,0
71,African American,Other,Brazil,-20.67531393188364,-4.679230646512922,E,D,A,E,A,E,0
23,Black,Buddhist,UK,219.81779046565296,138.60159090005325,E,B,E,D,B,E,0
55,Hispanic,None,Germany,-168.09648724864283,-48.75737361427867,B,B,E,D,C,B,0
37,Asian,None,US,-131.8371858366796,74.77255453489975,A,A,C,C,E,E,1
42,Asian,Jewish,India,-30.796670376188732,30.21321772747656,A,C,D,B,C,E,0
20,Black,Buddhist,Brazil,-25.592085167886758,-28.063149903575084,E,C,B,D,E,C,1
42,White,Hindu,Brazil,20.15293330228324,-141.37612013437646,C,B,E,E,C,B,0
42,Other,Jewish,Brazil,-132.0631842012636,12.750859749536659,D,D,C,D,D,A,0
52,Black,Hindu,Germany,105.76474820798647,49.70746010217029,D,C,D,A,D,B,0
54,Black,None,China,-64.06790297098227,-105.86222734400161,C,E,C,D,C,C,0
23,Black,Muslim,Mexico,-128.8121588849557,74.18861539882225,E,A,C,B,B,D,0
33,African American,Jewish,US,-10.803112808493625,88.96047090422398,B,E,E,E,C,B,0
28,White,Jewish,Mexico,143.62904726968122,14.689139352848851,E,D,C,D,B,A,1
66,African American,Other,Germany,0.9692072960197423,-17.224106152098944,E,C,D,C,B,C,0
56,Other,Jewish,China,57.99903973187471,-67.57970316461045,A,D,B,B,B,E,1
79,White,Other,US,-98.45142805278527,63.24423166347908,D,C,E,D,E,A,0
52,Black,Muslim,US,222.9519741342006,-153.64162295642302,B,A,A,E,C,D,0
72,Asian,Buddhist,India,27.7222815441475,112.59243721876622,E,D,E,B,C,C,1
76,Hispanic,None,Germany,24.050345495473298,54.06899532729322,B,B,C,E,B,A,1
46,Other,Christian,UK,7.566915465512661,34.785823606094574,A,E,B,C,D,D,1
71,Black,Buddhist,Brazil,64.98188884075637,-98.22094245829726,E,B,A,C,E,A,1
39,African American,Muslim,UK,-8.837182054612015,-129.2607488440426,B,A,C,D,A,E,1
