nation,RACE,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Other,Other,Both,-162.654105228138,D,-14.194615428627857,D,D,C,-5.5019919086244675,A,27.909349739721918,126.4863630700852,D,E,121.89145145960568,E,A,0
Germany,African American,None,68.06941845869768,E,-33.21130473722602,B,E,D,1.247039626153306,D,69.10858919178928,185.9090469939457,D,D,-48.05295520254509,E,B,0
China,African American,None,70.59010796803022,D,-1.7307529214530135,A,D,B,-249.6246407819032,E,-74.15040493833197,-23.081775672569268,C,B,56.04341357598822,B,A,1
UK,White,Mental,12.224145439098134,E,63.372615746069805,D,B,C,-136.03999415198098,E,-80.04943818635337,-166.26408509297056,C,C,78.02567694975629,E,C,1
UK,African American,Yes,25.891562597587313,A,128.9112488346047,E,C,B,86.74099532225715,C,94.23002266966871,74.6524934334042,A,B,-119.76961296710775,D,E,1
Brazil,Asian,Mental,-117.42692116756001,E,-121.03054243203577,A,C,E,112.14327717472878,C,-29.578642634250425,89.72948591269805,A,E,-20.643829895548986,E,D,1
Germany,Asian,Yes,152.507138320892,A,127.13589911209304,C,B,D,-41.46530908628718,D,59.7519919012096,44.219523281090574,E,B,99.87828658744617,C,A,1
Other,Other,Mental,-82.74362711086425,C,-93.21746495237248,B,E,D,67.89573209037842,D,-68.64972340647057,-25.37446120677329,C,C,-147.0315461946407,E,E,0
Germany,White,Both,129.63632772330044,D,-66.31594296501011,B,D,E,74.3093611008687,D,-203.4601010696631,109.68304047212598,A,B,-38.504426157873375,E,C,1
US,African American,No,-217.7754789086914,C,155.7566221751136,D,A,C,71.59793286741512,A,-4.642887392091193,-75.71969402858788,E,B,144.12594468016596,C,C,1
US,Hispanic,Both,16.810232848636943,B,-81.77644039299255,B,E,C,4.932339689675168,A,143.80189451164645,53.57332263007179,A,E,0.9479306361926639,A,D,0
UK,Other,Both,-47.61718836063541,C,110.45821683841966,D,E,E,6.175086161531769,A,42.53741544423001,-57.68609868004595,D,E,89.16514834780406,B,C,0
India,White,Yes,142.39247675471154,E,64.51962685790996,D,D,C,51.252341369859025,A,-114.164319554807,139.7302796091197,B,B,-61.534712879761955,D,B,0
US,Hispanic,Yes,43.886939940630235,E,-12.677401368251395,A,D,D,-75.35274154811744,A,-122.26588168506125,-125.49138587416743,E,E,-48.59721250334423,D,A,0
UK,Other,Mental,37.193224644124534,C,-22.59090398726685,D,C,B,-183.49509643594666,D,-9.570079214171393,-82.76691138138578,A,D,-21.34461893429093,D,A,1
Brazil,Hispanic,Both,-135.58413134214283,C,-137.3236512395827,D,E,D,129.97095531331166,C,42.10834722232764,66.59265557915222,E,A,60.6408962096067,B,A,1
US,White,Physical,-15.18775500849986,A,61.36451751564728,E,A,D,89.19389182407002,C,100.23620075333335,107.7132105011416,D,C,-127.21821362998406,C,C,1
Brazil,Asian,Both,-19.159255464394896,C,-87.63233173404569,E,E,A,86.58690309680408,A,115.8786968791473,24.228523034673806,B,C,44.59440234223077,C,A,0
India,Asian,None,61.12336448792244,A,38.80641305573818,B,E,E,80.33379521837001,A,-73.27721019105323,-41.15649547697734,B,C,6.862752744822159,A,E,0
Germany,Hispanic,Yes,14.713328879936407,E,33.89938003136211,B,E,A,150.12723768880394,A,-48.410063845565645,-21.094863563222514,B,D,-28.72128891437733,C,E,0
Mexico,African American,None,-189.70235374498654,A,-23.008062362336577,C,A,D,-242.6983971862341,D,-88.95566556386036,61.831916229784966,A,B,-85.44969066197817,B,A,1
China,White,Physical,-128.61344200101036,B,70.8517975375647,C,E,C,120.63993510076779,C,-70.65327038270532,-121.95193919110021,D,C,132.53565677793299,B,C,1
China,Asian,Both,-17.971327372193493,D,-26.070493784621913,C,A,A,45.65729207574434,A,30.379101086331683,-27.217933186387615,D,B,19.264060618178323,A,A,1
Mexico,Black,Both,-147.23539862876316,D,79.16801408159138,A,B,D,139.99997208426186,D,155.14820052089433,56.86679744615315,D,A,57.47549798664259,D,E,1
UK,Black,No,-157.0473077729653,D,-39.88976774636309,A,A,B,80.9202343576225,A,48.58687582586856,-109.02975767016618,D,D,-17.479514139173993,D,E,1
India,White,Physical,-111.64538928263217,B,28.341255201870418,C,E,D,-161.03976001293427,D,173.74352715416833,-90.21709153946537,A,A,86.57854640179755,E,B,1
UK,Other,Mental,107.84499471761278,C,-53.82098184177272,A,A,E,12.041891921966956,D,150.89194596341048,-1.965411734831288,A,E,78.19804413211148,A,B,0
US,Asian,Mental,-156.9856693155421,E,63.72854233859574,D,D,E,42.302002997634794,B,-16.8728679691719,125.74324499286521,B,E,141.66148653063567,C,B,1
UK,Asian,None,110.84750530237109,E,67.69592831999601,E,A,A,-12.69334210541007,B,-65.5677186410075,11.845569930401782,C,A,-147.376861027902,B,E,0
India,Black,No,-11.343654493841695,E,-25.72029352340518,B,E,D,-24.841955247676925,C,41.13996203200757,-36.78010832981021,C,A,11.950107255299745,B,B,1
Brazil,Asian,None,-64.39696679295605,B,-75.19054023199143,E,E,C,-8.982215809526993,A,121.85880942294509,-295.3115345343332,B,D,26.143618480358427,B,C,0
Other,African American,No,40.70934334983971,B,10.169681511828244,E,D,C,165.7236575434876,E,-1.0314719892401065,-48.86801504808125,A,A,-84.476498745768,D,D,0
Other,African American,Yes,-144.70435531378305,C,-56.32999483868585,C,B,D,4.524726041770395,A,-132.94129513053815,-183.0999659236685,E,D,-36.65160006237782,A,C,1
China,Asian,Yes,-84.30583493092313,D,305.1833282265922,D,A,E,66.40667254854183,D,-38.34149962792438,-58.72747842473122,C,C,-28.499063800039615,E,D,1
UK,White,No,154.2390199818804,B,-115.84080754604433,C,A,D,199.38503467073008,B,-29.316142439476284,179.08403458559985,E,B,-121.55234346981767,C,D,0
Other,Asian,None,-114.1375072374959,E,61.28306595602412,A,E,C,24.487182621170412,C,100.16563806833558,-84.93169694171986,C,E,45.6729211899115,A,C,1
Germany,White,Yes,23.685057735474754,D,-108.1029551804581,B,B,E,171.27809075389578,A,-40.57261410296053,21.434455114068648,E,E,-64.50809133234199,D,A,1
Brazil,Black,Both,-200.39315567712578,D,20.44492341089246,C,A,A,-155.14001817206304,E,-18.546515697658297,-174.99929050435298,C,E,-129.23778919981922,E,E,0
Other,White,Both,-33.44557127830948,C,66.8824197422789,B,B,C,-21.256278494696236,A,16.740486225724677,-164.9989285773333,E,A,-25.891924045241723,D,A,0
Brazil,White,Yes,-115.91102942692702,B,53.89460424609124,B,A,E,71.68030418517863,C,-203.99431937087672,0.22529980667075716,E,E,68.97358422769305,B,D,1
India,Other,No,-107.94779219016691,D,96.06427659558177,C,D,A,178.95339496018593,D,110.23718559683992,-92.22665678508109,A,C,80.95992996135676,B,C,1
India,African American,No,-123.3495561144576,E,234.71935707804295,C,B,A,-4.097020618444986,C,64.50682148434822,-30.02640588192159,B,E,44.25895049312122,E,D,0
Germany,African American,Both,-17.650281281655207,A,33.0440590730399,A,E,E,125.38014948202047,A,-33.71162184838174,-6.259031971251909,C,A,35.28945639261548,C,D,0
UK,Other,Mental,66.18486879436259,B,-63.289006775554746,B,D,E,16.641832085408588,A,-19.508086203179484,30.848599424734267,C,B,78.81829414602879,E,A,1
Brazil,Black,Physical,-102.58555140204537,A,-72.49396904761967,A,B,B,-79.01829384402247,D,62.61883006705976,-211.2181416543304,E,D,133.2937304300882,E,D,1
India,Asian,Both,81.59447184891829,B,-21.5550380198288,C,A,A,100.60656281878511,A,63.70534019301882,-78.53385065589616,C,D,79.60472178333686,C,C,1
Brazil,Black,None,56.1122969743287,C,-73.44622608110535,A,B,C,208.43090507579137,C,23.706249311765333,-44.583049496610464,A,B,154.6917929127493,A,C,1
US,Black,Physical,0.5201260068884294,E,-62.561912710711034,A,A,B,-97.37925560207718,A,24.681041762796145,-89.59646678273685,A,C,25.505904689931768,B,C,0
India,African American,Mental,184.56141290783935,E,13.638044748876968,A,B,B,136.61182157611154,E,-177.79026433413856,167.10156323821315,A,C,152.39052413626098,D,B,1
Other,Asian,None,-8.203388808286109,C,-46.81095705268763,D,C,D,-45.04226620255188,A,56.31323352784451,-71.70621303178235,B,B,-36.44104521636533,B,E,0
Other,Black,None,36.07721790912648,A,-65.99227311546245,D,B,D,16.5872408263953,C,84.08030251443618,80.91200092969177,A,B,-140.050908000616,B,C,1
Germany,Black,Yes,8.433014279891292,E,-95.39407960870686,B,D,C,114.54586991497176,E,69.80482428396303,-74.84075922572744,C,D,-39.31220311825439,D,C,1
China,White,None,-72.92950628510727,B,122.20237128865195,E,E,B,-10.365027447537301,D,-50.905953851981145,-20.10348164236393,A,E,-119.29197931765596,B,A,0
China,Hispanic,None,-257.50550559232215,B,-14.428169748170633,B,D,C,50.893664970056044,C,-114.84935889199504,-33.665477120522866,B,D,0.48712979339802154,C,D,1
UK,Other,No,-43.354592874562705,C,102.69440420029194,E,E,E,64.76423579639898,A,-48.2543933202558,30.87050083065106,C,A,2.813873336765784,A,C,1
Other,Black,None,-18.241079078611104,B,86.87430649734574,D,A,D,1.813037071093523,D,-7.784913110135419,-18.580155703137926,B,E,200.29809439078085,C,E,1
UK,Asian,Physical,55.7675642193018,C,-129.12792802928408,B,A,C,5.438939075668239,A,-110.50887838096197,62.84687637065273,B,B,-117.35058269056707,D,D,1
Germany,Other,No,-218.2139330539106,A,-128.85885034881252,B,A,C,-157.40049968187105,D,160.859180542703,-168.09227720668628,D,A,-145.7860151551342,B,C,1
US,African American,Yes,-12.001320992242563,E,21.595453355275062,E,B,C,-37.85879804412974,B,-45.139582005248265,128.62093068443468,E,C,15.149241428757717,D,D,1
Other,Asian,None,-154.02056976257316,D,61.78103977609744,A,C,A,-248.2784273693095,B,-49.984379312979456,30.068288652708507,D,E,-189.70060649364723,A,E,1
Germany,Hispanic,None,5.661345056306755,B,-57.913558652028904,E,E,C,-88.13945499344172,D,-171.87888064290763,-83.89242878812784,D,C,-96.87690684057537,D,A,0
US,Hispanic,Mental,116.96226908918979,C,50.88195762815858,E,C,B,99.29193705874268,A,-37.0483288552591,-121.7839318993472,D,A,188.11917041159504,C,A,0
Mexico,White,Yes,36.036904947884175,A,-6.3504798399224835,B,D,B,-113.72947126412751,E,-57.87372197107942,27.33850552211388,E,D,150.68089878579596,D,C,0
Brazil,Asian,None,136.5418734640198,A,41.49776261855652,E,D,B,-93.71047784236947,E,-48.55876075974156,-24.82615388810675,E,E,47.18202189478044,C,E,1
UK,White,None,-74.2547304908205,B,39.80804177234031,A,A,B,-288.7953768793077,B,51.989011635681884,-26.669484785989784,D,D,48.10723943507868,D,D,0
Mexico,Other,Both,-42.89761197022323,B,78.79631601703004,A,A,C,-7.805063811004545,D,17.425058629224626,-10.548426550305253,B,A,-24.450751197883285,B,E,1
UK,Hispanic,Yes,-73.76685961134905,C,120.15740352745259,D,A,A,35.92279187078534,B,12.770519162054786,-51.32068117076767,C,C,94.66209657021932,E,D,0
Germany,White,Physical,141.04061812651082,B,-51.12435160389612,B,B,A,-18.522237169513904,A,-216.27464383650153,-82.05241939534511,D,E,53.942081095445445,B,B,1
US,Asian,Mental,-36.128963080565555,B,-47.921581730621014,A,A,A,108.62189971676013,A,-29.469760703217503,240.21422083608522,B,E,71.15075382948531,D,C,1
Other,Black,Yes,139.58614925823042,E,-190.95658355491375,B,C,B,-106.37370839656428,D,-49.03042305123621,-4.4739101506185674,D,B,-18.45103011275268,A,C,0
US,Other,Both,10.857746238104296,A,180.37647508523239,C,E,A,-81.58631542117799,A,-82.14218039469324,67.77919196666457,A,B,-136.30457215291602,C,B,0
China,White,No,-76.99869776522324,D,33.56802122536875,A,E,E,-119.64585961289542,C,142.50627061609234,-25.87933446841364,E,C,105.36286310425353,A,E,1
Germany,White,Both,-134.37491042756764,A,19.52491420270056,C,C,C,121.92626389417896,C,-107.48283123225089,83.9868792477948,E,E,5.399558461153439,E,C,1
Brazil,White,Mental,86.01416736028769,C,7.371831191889716,A,E,B,-23.35196224966036,C,-0.6031865186534807,-107.95992832260386,E,D,-65.06914711676764,C,D,0
Other,Other,Yes,104.39575421049287,A,61.6057488280075,A,E,A,-87.16237040828157,E,-145.88695741450903,1.8541670062085076,D,D,155.9436263918778,A,B,1
Brazil,Other,Physical,42.88146278703232,D,-78.00686491471153,D,B,B,-106.3282696162596,B,110.12328760429678,-14.25674332860433,C,A,-31.556247517336285,D,B,1
US,Other,No,-33.487004953095706,D,61.17988332439573,B,E,C,-177.94050494212667,C,57.51634856013529,-35.854012473012354,D,A,-19.245964738613917,B,A,0
UK,White,Yes,68.64577671126166,B,115.55786133813662,E,A,B,-54.80737511413908,D,-35.51153853930946,5.171978897673886,C,C,-83.74806331563825,D,D,1
India,Black,Mental,-128.27362742931865,C,120.38623027845223,D,D,B,-25.665517636394274,D,-64.00368595943362,10.410703144639816,C,C,-107.07049099574799,C,C,0
Germany,White,No,-62.8060373858031,B,-104.77244352621211,A,A,E,63.66400910389406,A,32.197768486258965,79.48526779831272,B,D,-102.84188487415365,E,D,0
Other,African American,Yes,102.84260962871186,C,1.7431165419313535,A,B,D,72.15932609588194,A,-103.51284281560503,-115.96771081929296,B,E,-71.70177671024646,C,B,1
UK,Hispanic,Yes,50.78395685397893,B,-21.180991317945814,C,E,D,-17.247552531573504,A,11.96442379953407,119.98886354407516,C,D,186.79089650648297,D,E,0
China,African American,Physical,58.0146721057864,E,-63.484933591731405,B,E,E,3.931935131375118,C,153.9725757265585,-32.90686323828659,D,D,-25.630330694074555,A,C,0
Germany,Other,No,8.186101826429185,D,-89.97232953917549,C,D,D,221.00566997768559,E,179.24759848925777,129.4542998195863,B,C,-99.58348278108353,C,E,1
Germany,White,Both,-84.13265226922132,C,95.96154660580257,C,B,D,-98.26432617237118,B,32.37667211516348,-55.52890584164464,C,E,130.25979926098282,A,C,0
China,Black,Physical,94.1316401044563,B,-23.683807744670176,E,D,E,-41.11608714858607,A,147.101994643635,-55.01510702725061,B,A,96.62851999209845,E,E,1
India,White,None,-51.39739774106617,C,-24.382742899190905,B,D,A,22.860376103852705,D,-14.959934421017055,-14.507598158899695,A,D,-155.88239231034095,B,C,1
US,White,Mental,115.43734720010346,A,19.061578305543406,C,C,C,-34.07540383529194,E,-170.56235946902422,-20.255039325808564,E,A,76.07798586368969,E,B,1
Brazil,Asian,Yes,256.55928222604206,A,-7.148808155721731,D,C,C,-110.98376777114338,E,-49.738903876463105,-130.67803543046895,A,A,-185.69493826562447,D,B,0
US,Hispanic,None,-40.377909861153185,B,42.426567203560325,D,D,A,221.3870132340732,B,4.628724617896266,-69.09574148572231,C,B,180.0911698497482,B,E,0
India,Hispanic,None,12.464130175211222,D,41.416230529355076,D,A,D,-134.39467901269643,A,-147.07148599262544,132.66922257416132,D,E,-64.71399466875776,A,A,1
UK,Other,No,-109.57510659498413,C,-18.580429826963158,D,A,B,2.943321997858337,D,9.537849593940404,19.057831138209764,B,E,107.91065408869972,A,B,1
US,Hispanic,None,-3.0042770498990965,C,-10.970688831912502,E,B,D,-40.100813008344396,C,-107.21070638300445,-126.72556703290341,C,A,170.01643333418306,C,A,0
Brazil,White,No,-114.18875400772788,E,-50.24192433068022,C,E,C,58.23698745067444,E,-56.934335176626924,16.127838377446423,B,C,-19.214316640669562,D,D,0
Other,Black,No,-25.14403254342647,E,113.86117464566516,C,B,B,-69.68614043191005,D,-5.610476306781003,0.7747631418548651,E,D,-58.404201446967576,A,C,0
UK,Hispanic,Mental,-38.18617251525677,A,-59.25717582705401,C,E,A,62.66665069541638,D,-47.635167137967976,92.56723431708616,B,D,12.90277379567551,E,D,1
UK,Asian,None,99.78059954237956,E,-124.48065325681806,D,B,E,-61.10009616126688,E,38.77030031879896,42.94355093029833,B,E,-151.05888309983524,D,B,0
Other,African American,No,57.601102387946945,A,-112.10052932183157,D,E,C,-40.066292641900915,E,19.795885265351743,19.192217273480207,C,D,12.641794046269247,B,D,1
UK,Hispanic,Both,17.359588431937276,D,-45.26615024075779,D,B,B,-75.42715590654137,D,53.40291941233994,30.616155183860627,E,C,48.67096793185038,C,B,1
Brazil,White,Physical,-252.5308535629383,C,93.46633925354946,B,C,D,13.078697331806602,A,58.167124445318265,71.84818838921402,E,B,-54.796250642935185,C,A,0
Mexico,Black,Both,-125.22845249105237,B,23.40642427012935,E,A,A,66.3840429749016,B,156.6094195572428,-80.97407582463147,A,B,-47.22774694298009,A,B,0
Mexico,Hispanic,Physical,-140.72737201134998,A,7.68814990864993,E,A,A,157.9608383180739,B,32.912291666980025,117.84624686060579,B,E,-131.1959115083174,E,C,1
UK,Hispanic,Yes,276.7937694479117,B,-75.80188543329211,C,B,B,-0.25927042633524616,C,-21.899575131127225,222.9521733415232,D,E,-222.21438179581293,B,E,0
UK,Other,Physical,-84.96294254888448,B,60.65487157048377,E,A,B,87.76073022644655,A,96.08184257843905,-45.84776922150205,D,A,-4.91514694214971,A,D,0
US,Black,Mental,0.1864265555098927,C,-3.041614532344976,A,A,A,50.39654917832039,C,122.90483235580017,-101.46698890893676,D,B,74.99487360841323,D,E,1
Mexico,Black,No,68.91235970200842,E,-23.08296113606406,E,A,E,104.4312873482642,A,-100.15828600841505,41.86493052732813,C,E,-106.56569583551827,D,B,1
UK,Other,Yes,71.15521910153636,D,93.15057193453183,C,A,E,-80.86407437041753,C,-92.47220858943292,-93.83265828010717,C,D,-20.044572777184985,C,C,1
UK,Asian,None,-144.69066564077565,A,29.400254312530627,A,A,B,27.416568154335586,E,-36.068778128363135,-73.79736357678294,E,D,-113.97958361249869,B,D,0
US,Other,Physical,-67.44824296572975,D,25.145549105375974,E,A,B,57.70143317375972,D,-121.03566773141583,-64.72668822901309,C,D,-95.88074359507827,C,A,1
US,Hispanic,Mental,159.22981847737466,E,80.37214481919649,A,B,D,-59.62813321615683,B,-42.578638512194125,-136.04320821663302,A,B,-152.92442492360016,E,E,0
Brazil,Asian,Both,-143.3529275303897,D,-29.090206847688105,C,B,A,-166.609392449152,C,-52.47156118889548,128.69979536913664,A,D,60.55840750405272,D,A,1
China,White,None,-104.13630286894582,C,101.27508123172203,E,B,A,28.458561954299334,C,106.47436815680813,-58.34142584451387,B,A,167.21937684643228,E,A,0
India,Hispanic,Both,-5.818495013594139,E,-111.51870781536213,E,A,A,175.2407076459311,B,61.18201650501875,32.1906998632174,B,D,182.33562925912028,A,C,1
Other,Black,No,29.991435161015318,C,-171.1525732792876,B,D,B,-21.42287905928497,E,47.45083542896968,-18.29743520359776,B,A,21.54600043443948,E,B,1
Other,Black,No,-49.08707511496823,A,-124.42194693187874,E,C,A,-196.64642472401596,E,183.1654322729593,45.93857811241351,B,B,-165.89302610678095,D,D,0
Other,African American,Physical,-95.70584656919404,D,-201.59725715288795,D,D,C,33.106529021056765,D,19.648332256757055,-96.99744335127285,D,C,12.518814195919944,E,C,1
Germany,Black,None,279.52311905276116,E,31.647590302178102,C,D,D,102.09728149182138,B,126.94040191335696,-143.14528741158438,B,A,157.64604553466958,B,B,1
UK,Other,Both,-120.26982107397237,A,-148.60395010980295,A,E,C,27.858060021787683,E,87.00277418836805,53.6382382128645,A,D,52.45330968064265,A,E,1
UK,Other,Physical,-87.86017294895625,E,96.39081491954911,E,D,D,-9.473176754921141,E,69.34106953210058,26.517625933291853,A,C,38.94658034850934,E,E,1
India,Other,None,-193.26986834886347,E,80.17756317331288,D,B,E,81.44694147802389,A,-47.27699004293321,-27.61582698720822,B,A,-41.55327528256868,D,B,0
UK,Black,None,102.94058871519462,D,-160.72248205867476,D,C,E,-55.12279792167968,D,39.069535133791106,-110.87710332185847,B,D,180.49967460695277,E,B,0
India,White,Yes,41.061288854327124,C,126.48677690925739,B,D,A,100.5605913747564,C,148.23952664799813,65.81987138033973,B,B,24.097226799497033,B,A,0
Brazil,White,Yes,104.08471368784093,C,-61.1272710580886,D,A,D,144.75980886316435,C,55.21237876860333,8.554776768762446,D,B,-67.06774784906011,A,E,1
Brazil,White,Yes,-58.43612125362764,A,-57.14364032878977,E,B,B,22.404693466853185,E,-27.88236856190237,62.35522256380879,A,E,122.23072277103772,E,B,1
