gender,country,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
M,Germany,Hindu,E,40.49031623217635,-16.051654543693523,A,-16.763868637767906,161.46766609855382,-170.9050427573015,D,18.337729803514506,D,38.96444407784907,C,E,1
Female,India,Buddhist,E,66.71714712947022,5.7922055207793495,D,-93.63169699334748,-113.7912005555298,0.12537943415349295,A,127.13106965598502,D,-143.42347061977628,C,D,1
F,Mexico,Jewish,A,-87.46247709662012,-2.6797110847192274,C,104.11515724617333,-18.60848950716768,-174.29793680802936,E,-49.07955263050259,D,87.86783844369884,D,E,1
M,Mexico,Hindu,C,137.78694993011504,195.6235519518079,C,-270.4831110162894,-101.97141724362702,-189.2438595819519,D,45.81716959380116,C,417.9085248843438,C,C,0
Male,Brazil,Buddhist,E,94.72110595527573,-0.6122410548873324,C,-20.477331595358965,121.33326509989585,117.61130652256713,D,-75.28369767986892,D,0.21055433355932227,A,B,1
M,US,Other,D,132.01253774731177,6.270609946233805,D,117.26590671194059,4.02567661793117,83.25378230857304,D,146.96644329435554,E,-56.591596376488575,E,E,1
Other,Germany,Buddhist,D,181.55501679103608,-16.28227844699401,A,77.91040883747668,-142.76362133224524,-70.76275013926472,A,157.80555822254883,D,-94.28015527751582,D,B,1
Female,Germany,Other,A,-35.22756226394535,-44.483120245679395,E,271.6639786112123,42.53332169366001,-74.81999411290083,A,-120.2678632083207,C,304.5260088388289,A,A,0
M,UK,Muslim,D,37.42184559017869,324.0640578797425,B,-83.32621250526995,3.103251373646609,67.32897609545645,E,-50.80586128216355,C,86.65270895632517,E,E,1
Non-binary,Mexico,Hindu,C,-38.02566804313499,128.09735448122382,C,-69.75873855185434,-3.215746965878171,32.32489518132386,B,-52.11992016851863,D,-185.90469281420474,D,E,1
M,China,Buddhist,C,37.801685938359725,-155.4059573091709,E,-191.54561664182123,-252.19249080292957,212.33429636553987,B,-40.88101482644398,C,-90.62949397885781,A,C,1
Other,Other,Christian,A,102.86345403174369,-144.64180287094908,D,-54.23890395765473,45.074080366219235,-171.3576372908872,C,44.22106295185419,C,-43.92854296600385,D,B,1
Male,UK,None,C,-150.80511700406578,-285.46032417256936,D,7.799816360148871,77.77242946964749,62.64635025180043,E,-75.34814246610179,B,-45.003408260529696,C,D,0
M,Mexico,Other,B,25.236622105954797,47.23053772257252,E,57.95011411708383,-10.381821621910168,-94.90284906299372,C,145.80215411130968,C,99.64035410374088,E,E,1
Female,UK,Buddhist,B,-4.53706312931995,58.41287373231966,B,209.69820472649272,-31.54923356952379,-105.09124429022275,D,175.3853324151802,D,-85.79520471285413,B,E,0
Other,Mexico,Buddhist,E,186.82906680720185,-223.79708837572693,A,-130.64336337655223,-27.44376586410479,130.08310370457747,A,9.76959678758437,A,20.722339969078124,D,E,1
Female,UK,Other,C,-21.659265505417295,-124.42327446549788,A,140.44296229500145,-30.48963800862244,-224.59534155007407,B,-45.1413935802437,E,-4.256612019037774,D,E,0
Non-binary,India,Christian,E,-18.22538813841531,-21.362121158318114,E,62.911838783656094,-156.2846148585448,-76.66651128269034,E,39.70929252506025,C,-7.621625884947843,D,C,0
M,Brazil,Jewish,B,-91.99144665352064,-69.91279204476074,C,-5.0424599475359555,28.816083531490055,68.93969615871848,B,262.338182842697,B,-19.853993182304446,D,B,0
Other,UK,Buddhist,D,20.848378519954395,-7.160010392273486,C,-48.96493247081978,-83.12106700840249,17.739537252398044,B,16.55013884782981,A,94.17611657316208,D,A,0
F,US,Buddhist,A,121.29209700327692,-52.097624353372204,A,160.85335479910424,42.63492389785253,74.6156304608377,B,75.92634508559165,B,51.21015877432728,D,D,0
Other,UK,Buddhist,E,-1.8972068355836327,-98.03123409411133,E,-195.20657138885923,-70.10860989599479,-43.78919368970365,A,10.13489335699648,E,128.65264429075265,B,D,0
Non-binary,UK,Other,B,122.00693956368707,14.162212571875408,C,51.87609918170642,120.04629222847937,-56.65438569367429,B,-0.24763497523874203,B,-12.175659780379197,E,C,1
Non-binary,Other,Hindu,D,102.1777745407744,-71.90187005465101,B,30.121771347631494,219.9507001229274,58.03002433259128,D,-43.49744866085899,E,84.29766732096495,A,B,0
F,Other,Hindu,C,-175.3602266375144,-61.364416407207386,B,-27.801497986535928,-89.37054628830732,-20.392385820493946,A,30.852093173614325,E,-238.5859204102325,A,A,1
Other,US,None,B,32.01378108514102,-5.20556093219138,D,-31.291954511202132,-23.26628327180056,-27.847873804237324,C,76.31068152989533,D,-67.87595810903356,E,E,1
F,UK,Hindu,D,-29.273381983110593,-108.03312023021101,C,-19.142754224744404,43.62870890567129,66.03450746993457,E,-46.67012766001986,E,-1.5025554337325124,B,A,1
Non-binary,China,Hindu,C,103.46905972341871,135.04954096006423,A,96.53407763784959,-49.426272972168896,1.342608420587423,B,74.22147217282374,D,-8.798893477757447,A,E,1
M,UK,Other,C,-114.16405047237967,-69.07894642275282,D,-57.75155277684411,227.9108641711302,128.678596946959,B,155.9114229820824,D,-75.76971165061791,E,D,0
Male,Mexico,Jewish,C,165.14873485154004,-28.415761508526522,C,184.29995955159376,-88.01443405314174,-20.254253980777573,A,-69.68515824867384,C,-29.92773664344322,B,A,0
F,Other,Hindu,C,-2.6407741898348673,-20.332845812044134,D,-117.46405309377053,-15.402954743938677,53.62800574464911,C,127.29215975910948,E,-66.67709534842925,B,B,0
M,US,Jewish,A,-16.621679468936925,-114.26123326097493,D,-79.27956402722884,-93.36219244470017,99.09509548015888,B,82.0983466044263,B,12.29595399781146,B,C,0
Other,UK,Muslim,E,140.22010105179135,94.34713528864746,E,115.49497177866289,-96.3108821929367,170.33892778703498,B,1.254965093191085,A,22.037174032757672,D,E,0
F,US,Jewish,C,-112.97023266641999,14.736572085428284,B,-104.1880343830474,-143.32537178202386,50.997622246913686,C,-192.37284313764002,C,40.352520367213664,A,C,1
Other,US,Buddhist,C,19.3229845311061,-64.27807035268768,B,-224.79011282272086,-72.16661513405788,-110.82840951730589,E,38.2506789622903,D,43.081397052684785,B,E,0
Non-binary,India,None,B,-56.440159174947354,190.2881826144499,E,87.66818077734209,-74.46348269402617,-30.097954413824034,B,-160.72323352057617,B,-7.892543819026883,A,B,0
Female,Brazil,None,E,-28.601856540022798,-23.922210729884153,A,126.43745236660429,79.83216382959218,-4.8122166363835985,C,86.51680497399832,A,56.395516681409944,C,E,1
Female,Other,Hindu,D,148.03754654495583,40.69050118500049,C,60.46787713766465,50.04384997298782,-52.71800320151557,E,53.1033779936314,D,53.89060319801987,C,C,0
F,Other,Christian,D,-25.77216379668973,-286.171914585857,E,-80.22506108014065,39.22850887435397,86.73872738325929,B,-27.712694431012874,D,-118.03436651347991,E,B,1
F,Brazil,None,C,1.387333379179259,30.04893089088272,D,-135.9099085101279,-216.59455380481646,76.95849208927378,B,-40.04488871292218,C,3.790404677048096,A,C,0
Male,US,Buddhist,A,-114.27968569153674,-101.1308233264025,C,59.89211111018733,-29.617880669437408,105.45952956349618,C,-166.14404462681807,B,145.40903598121452,B,D,0
Male,Other,None,A,87.63205116673743,-74.39731937705248,E,-108.40135021453243,-114.62427130127351,99.57145351081603,B,-118.23816476412124,A,10.531180567257394,C,C,1
F,Mexico,None,A,25.142126928540005,-24.48334567033153,D,173.2793719837608,-33.13105186453426,-5.179590063455474,E,29.910292665213827,E,85.59352649282434,D,A,1
Other,Other,Buddhist,A,125.05031619168687,-104.56556208421881,C,95.02970310583312,19.161256899610535,-48.54938838752838,E,71.24235401513522,D,-55.876114644744334,D,C,0
M,China,None,D,129.71474063332275,-153.55446914237038,C,-76.423911203185,178.47463319784626,197.56400567786133,D,-94.30631070936228,E,93.80485610187351,B,D,0
Male,Brazil,Jewish,B,-97.05230248538153,-51.04561600585934,D,-49.822344298204825,-255.6035259262471,164.64512409438558,D,-231.35221969421167,D,4.511414756998452,B,A,0
Male,Brazil,Jewish,C,-35.303930767840164,-92.53319358713196,A,-138.9822851154505,65.9019958015112,-39.207023506711835,D,16.857241474354602,C,90.10886621851776,D,C,0
Male,Other,Jewish,C,-74.42521967966121,-170.10710890585,D,17.385869693460904,1.7501353267471744,-199.72326646756622,E,-79.45202015771741,E,73.2142038699884,C,C,0
Other,Brazil,Other,B,-108.759288959205,-23.314536338666503,E,-52.94058535649634,71.67020540143047,-1.5379072067766464,D,90.17483574464329,B,25.277203488385915,B,D,1
F,Other,None,D,-7.936244723279623,-88.7965792697238,B,-132.9421766677459,-13.501913571045797,129.62534072584734,B,71.27513002139708,E,-57.631118592411376,E,A,1
F,China,None,E,121.77519949326212,-70.79824513636748,C,-97.79089670762642,86.60879326111527,27.08628979492495,C,-59.44277425152167,B,-21.278792819385448,C,A,1
Non-binary,China,Buddhist,E,-77.01917361058345,-24.47479552595585,D,-0.911545829467282,-159.20640875065615,-29.283688230709217,B,-16.489337905281545,D,129.80159670864066,C,B,0
Male,US,Jewish,E,-13.059043082550867,44.26606183272998,E,138.0702244893444,-70.15749590656677,60.55825077178058,B,-203.84592184163296,C,-131.827712308609,D,C,1
Female,Mexico,None,A,-11.378762731987711,2.2159204942551085,A,15.292773277784061,-12.295900759362414,80.9175218002489,E,-125.13257532453481,D,8.874955715486726,E,E,0
Other,Germany,Buddhist,C,69.62508977855553,49.72013702861739,D,18.319160056506824,47.45455901520726,-60.37108503268623,C,-95.72323088889505,A,122.57069298480947,B,B,0
M,China,None,B,100.17150416932148,18.526795298187004,A,-260.88415436312886,1.9734504391868148,154.40285151355783,E,-224.23965393280997,C,175.83371083096586,A,E,0
Female,UK,Jewish,A,-126.36133678915922,41.46037232137172,D,-4.934885287849884,25.598496679878263,147.64167972645222,B,-123.25799576861587,A,-82.1300170793447,E,A,0
Other,India,Jewish,D,-105.47382048586269,-184.34077635770353,E,101.31106060167431,91.59077046585556,90.44847013696331,A,-74.35715933241845,C,111.0603953218082,D,C,0
Female,UK,Christian,D,-88.80722051241608,-55.67570695298038,B,-83.87919590272165,41.32066153576942,-52.05438847188937,D,53.1403197061644,B,43.05917275978626,A,B,1
Non-binary,UK,Muslim,B,31.576081577503967,69.06776566342539,A,35.9263125974707,56.45721282022437,-56.49578641775662,D,-30.559320977072534,C,-64.29193237576737,E,C,1
M,US,Buddhist,A,-117.9938613438707,78.67545099974275,B,187.1189985679506,-60.71524092495355,-143.60223046121655,C,114.15072852218012,C,41.73400094365965,E,D,0
Female,Brazil,Christian,C,-61.17084007410579,-21.68333336752342,A,-14.914964421491362,-137.778429589616,79.29778414780301,A,216.9428400994836,E,-96.06381062638432,C,C,0
M,India,None,E,43.46427981890575,-42.92533167867227,B,-47.966493734216556,-133.3523785957058,-19.21278737058959,D,98.83926543479576,E,25.627725683650215,A,A,1
F,US,Other,C,10.459369010139916,27.474782532150556,E,52.111544466803664,-168.03939228796838,-138.10948711985455,B,113.05118590771887,C,29.841495491754998,C,A,0
Other,Germany,Christian,A,-73.14971058236101,-7.6190130177486886,C,39.276122187516044,-187.42336204080678,67.24189907243185,E,-3.7205831461052696,E,-60.15651520189033,E,A,0
Non-binary,India,Jewish,D,-155.87583470306024,-55.15339830409405,D,52.905931227877545,-125.09606592924504,-235.7122437705637,C,-44.63771007432635,B,-35.556307543628165,C,C,1
Other,India,Muslim,B,-27.826052589542606,76.61930746681061,B,47.72111613742223,-47.138661706143054,-56.89014440932929,C,197.28211612231794,A,172.39308044208784,C,C,0
Non-binary,UK,Other,B,-1.8971353471826375,106.8993229249219,A,-41.53352408139026,-4.736856558441922,-60.843798775887926,C,96.37362015122486,C,-1.9503575476908612,E,D,1
Male,Mexico,Hindu,D,-95.44822668236233,5.380365149032226,B,-189.64696159860503,-23.330595678094966,-48.10339072493974,D,49.17790513601504,B,-135.0853385696799,C,A,1
Male,UK,None,A,18.68719493633428,53.09660266233226,E,-41.44263048897445,43.189649991931724,26.74171637892292,A,60.300330343578935,C,11.602404457797878,C,D,1
M,Mexico,Buddhist,D,37.081275874819646,81.09583299137905,D,135.82593550175613,59.51067023780254,-78.18898511743706,C,62.5045038961762,A,73.05510337225768,E,E,0
Female,Germany,None,D,-58.521264332032615,-205.6117124420107,C,48.92663245239337,-16.848898938454493,-90.2761035357813,D,55.882648691616765,C,132.60356966226024,C,E,1
F,US,Muslim,B,111.88381766583002,-78.87063848794365,E,45.04245836501357,-16.319566787980246,-204.39022020272986,A,-60.25476723028298,E,-52.62492048939757,C,A,0
M,Mexico,Other,E,59.757344813335564,242.2125122075422,A,386.54093074296594,78.1790162429041,-54.80105322655343,E,-81.26122781028437,E,-88.57877961623572,A,B,1
Male,India,Jewish,A,-33.3937326931823,-1.5155870384472316,C,-47.89729442341347,-125.09307186764393,-105.9406109614518,B,-24.480659089511228,D,35.70893264866169,C,B,1
Male,Germany,Buddhist,A,-161.29429190796193,-62.83244317153726,B,52.37404266909561,-48.810222832839216,13.427668273373975,C,68.28140299784683,C,210.32285324100292,B,B,0
M,Germany,Christian,A,-7.178462383474509,-83.03362691008248,C,30.135000727848173,-85.89221260647109,-4.591558465442292,B,-73.80483899195946,E,-213.84200819414815,C,B,1
Non-binary,Mexico,None,E,60.23906554987941,29.300827376429545,C,32.651314926285615,20.584843564454662,-87.59477696695674,E,8.772417269725,D,133.17796048022893,C,B,1
Non-binary,Other,Other,C,79.65101113434486,51.51072315904868,E,-39.43970562739831,-82.21216506540418,-79.76133757481968,C,-95.47295662229537,D,-28.551485159480304,A,D,1
F,US,Muslim,D,-123.58226856952987,-32.802509993320115,A,-31.44570587942786,161.4671420390475,27.234530350020314,E,4.408472243699352,B,-79.02631136140114,A,D,0
F,Other,Christian,D,-48.75426904518826,-20.7143626099482,A,253.92098693379174,64.88540006187297,176.36116654857162,C,45.75563215446013,D,-60.39661714666552,A,C,0
Non-binary,China,None,C,91.22610608530964,-16.944432283790526,E,201.21150328296142,71.50779355795025,-184.03270569760147,A,-97.73760773304518,C,42.24710196471007,C,B,0
Female,Germany,Muslim,C,-161.66033257583726,-59.78702503525889,C,-66.89674366185362,25.24168438601766,-123.71942711933161,D,-39.662109369746986,B,82.0723049705345,D,A,0
M,UK,Christian,D,11.34256498233568,-66.48348903150239,A,81.31711140840966,28.04572991783526,140.0926116342211,E,71.45886097811162,C,105.11356852622731,C,C,0
Other,Mexico,Other,A,-15.39629191388576,-45.37433003134151,D,13.028236606538027,-156.67436123573745,-172.73987754731883,D,-113.38865778620276,E,-127.3690882680013,C,A,0
F,Brazil,Muslim,A,-175.9894424562962,-119.64337614678114,C,-25.577784088649885,51.66681027930819,104.33880632839593,D,20.287462527763726,C,157.590482347656,E,C,1
Female,Germany,Jewish,C,28.882126380224715,-74.66709442562805,E,-9.303556271666224,18.770675236247584,-61.59536847448209,C,-97.93249758545791,A,-19.103543141299063,E,C,0
Other,Mexico,Other,C,-85.88799169476819,-4.276402819460029,B,-223.49429835355332,-61.88302894013228,49.93012835643806,D,-41.12348757830071,D,89.65480180312863,E,C,0
Male,Germany,Christian,B,-209.944478424627,-35.97653351575024,B,-40.50630348047832,-98.15181169559195,44.68801624638786,B,28.239250296335644,D,36.744812107311766,E,C,1
M,India,Hindu,B,-81.88825591775684,104.11835374037189,A,93.264499722866,24.46109440505885,-77.52875399968207,C,52.449468608925734,B,-120.704931610303,D,E,0
Male,Mexico,Buddhist,A,-40.245483647328214,-89.31177535504442,C,-53.608522268422966,107.99950091341184,46.86507870186796,B,-29.660700797375476,E,-73.20359460050678,C,D,1
Male,Brazil,Jewish,C,27.94492160461336,15.381697791504113,B,66.75110786609585,40.76589699879556,23.44917895271096,E,-134.05845641684581,C,97.00607071047797,B,B,1
M,Mexico,Other,E,-53.10701750930953,-3.456346236048414,A,-5.632105878396213,96.29883288633113,-196.25009545182368,A,39.835307961098906,B,-27.60882090883555,C,A,0
Non-binary,China,Jewish,C,0.4867896515420029,-84.41823246825705,B,109.73678067264076,-65.34515647384089,-134.0898394862569,C,112.26527842981481,A,17.745849280553593,C,D,0
M,US,Hindu,D,-85.19407039947171,-59.904711645819994,C,11.93640885119991,21.098179687200304,55.4386132249333,E,97.13237365329277,B,47.28598105355133,A,B,0
Female,Mexico,Muslim,E,71.8661015831147,74.35111409862934,D,-224.50639459389333,-70.16253980913912,-61.90148407234856,E,-203.19743778137868,D,57.7087902815695,A,B,1
Non-binary,Mexico,Jewish,D,246.65137202431487,-64.33589041076353,B,-9.135281351174854,-81.1318713400636,106.92357302103392,D,30.49236628538382,D,-48.76702103750351,D,B,1
Female,Other,Hindu,C,168.49922441187636,-72.54322647643919,A,144.59674691687746,60.32612483195135,4.636338931923936,E,67.78432332333217,E,62.75710342952321,D,E,1
Other,US,Christian,B,276.19476427073863,178.16448605740842,A,19.84168892308176,-36.153023929316085,96.2826323581047,A,151.25649755856745,D,20.0057658127111,A,E,0
M,China,Jewish,A,85.71714003071588,-63.994191007475706,A,46.00912995403219,-26.67744732547436,-60.431077464295825,B,54.24469715588028,A,51.29220502779048,A,A,1
Other,India,Buddhist,D,273.56032942816626,76.29468540528308,C,105.19790842506782,-20.03149493958315,-47.72243228550505,B,-1.133216117333006,B,15.823294645411599,C,C,0
Female,Germany,Jewish,C,149.41399373673502,-115.62973612257856,B,271.609222046979,117.14703895727452,53.65354221158874,E,-26.731647943502608,B,60.82381806057215,B,D,1
Other,US,Other,A,31.047660549275314,-230.91571084168154,E,-174.42787683825952,54.30049889966627,2.6592198905839393,C,88.31335737486054,E,9.100480119819245,D,E,1
Other,Other,Muslim,B,136.30968470530894,-74.33559415241271,B,226.19855606322886,-44.480667436081745,-34.53168243417742,E,-67.65937768057931,C,53.081874597202805,D,E,1
Female,Mexico,Buddhist,B,-167.91396992057437,61.61764973511773,C,-36.656228119580575,-3.3831555948849275,17.53504361972895,E,76.19623414638038,A,-111.29238165247672,A,A,0
Female,Other,Other,C,-158.32263706292872,-50.72757499422298,B,-93.90750442257381,56.83633072659438,-7.302523673370002,A,3.7163195989447084,E,-112.3449723760801,D,D,0
Female,Brazil,Hindu,C,258.48106416175267,85.50670510529012,D,57.237890271851576,-66.56117520770363,-58.8011520289646,E,48.61360942508869,A,-146.728965919797,E,B,0
F,UK,Jewish,A,94.3615580157389,17.27299897039005,C,-30.2677514062977,63.17945774428518,128.68551042952927,B,10.786184999535326,E,123.68451570358474,C,D,1
M,UK,Other,E,-179.11137816956153,-116.72568642574173,D,145.7346909673122,132.08410495598207,-120.73803774167575,A,2.132191131116427,D,0.39718232483023946,B,E,1
Male,US,Muslim,C,-128.66871128466425,66.87366826093675,C,70.38364407945352,-90.57716767437371,-97.2590012493782,B,118.80623865834889,E,-3.825999293269449,C,B,1
