anos,religion,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
72,Christian,Heterosexual,20.07314169651248,B,B,A,D,E,224.11700291776148,A,A,-127.41756635723942,C,27.656921276828367,C,D,C,1
76,Hindu,Bisexual,96.22601063068184,B,B,A,E,C,34.16367097844849,C,C,-287.0370458852706,C,82.05626024930125,E,B,C,0
28,Buddhist,Homosexual,13.28206728918167,B,B,B,D,D,-63.430271586352646,D,B,90.17722974165308,D,78.09239451660915,C,D,B,0
72,Buddhist,Bisexual,-29.636448942344234,E,B,E,E,C,120.76773405201426,E,E,196.8652900112427,C,-51.931981927661,D,B,E,0
45,Christian,Heterosexual,-23.923225223430748,E,B,A,D,B,10.309402647915851,B,A,48.472346987005636,A,69.20680598636815,C,A,C,0
42,Muslim,Homosexual,-260.8345386221713,A,A,C,D,A,-247.86206254660405,C,E,121.66670272022722,E,-140.79316806345767,C,D,E,1
68,None,Heterosexual,-39.958688255817684,B,C,A,D,E,159.13136352279676,A,B,271.22323628648354,C,186.17644273166857,A,C,C,1
65,Muslim,Other,-101.95944438742752,E,B,C,A,B,-82.5811279167169,B,A,-157.8496520133274,C,-22.280303215555623,A,C,B,1
30,Jewish,Heterosexual,-31.985719645175248,D,C,E,B,E,-119.76457097314453,A,D,26.101946846505225,B,28.56108237036457,B,D,E,0
18,Buddhist,Heterosexual,162.64055618626955,B,E,D,A,D,-178.88844950890945,B,D,-72.0792364842875,C,116.12474729411866,C,D,B,0
76,None,Homosexual,23.326185927832306,A,A,A,B,D,-130.52802928956228,B,B,53.80481698404937,E,-43.81556267749486,C,A,E,1
67,None,Other,-135.33127883442967,E,E,D,C,B,-120.93607252258202,E,E,-60.2783463532439,B,60.58985516606269,E,A,A,0
66,Hindu,Homosexual,-137.0841103097439,D,E,C,D,E,220.55888895779776,A,E,191.43674895255887,B,-53.7468222677733,C,D,C,1
37,Jewish,Other,135.07206481841428,B,E,B,E,C,-214.67343589404808,C,D,174.09179675426702,C,177.12192755767327,A,A,A,0
40,Jewish,Heterosexual,-22.103849111929712,B,E,B,A,D,-51.25618263115682,A,A,90.78184681801363,E,28.954145387219228,C,A,E,0
55,None,Homosexual,68.33205353567122,E,A,E,A,E,52.66087040473222,E,A,89.24837668825391,A,32.13561536622953,A,B,D,0
67,Muslim,Bisexual,-49.25024088125721,C,C,B,B,C,80.288088888381,D,E,187.343557505131,C,49.237630696272774,C,A,E,1
31,Jewish,Other,92.5636669115084,A,D,A,A,A,17.53847884364542,C,B,-101.90425303854612,E,24.068749606733043,A,D,E,1
76,None,Homosexual,-18.29559378255789,C,C,B,E,E,-11.880630439811931,C,D,-83.31954023646752,E,-30.67917829161539,B,D,E,0
77,Jewish,Heterosexual,78.26710278967509,B,E,D,E,B,-51.20652654552479,E,D,-85.66792019218958,C,-44.89123163612909,E,B,C,1
42,Buddhist,Other,38.54725957966934,D,C,B,E,C,90.65454530385044,D,E,45.81479352885042,D,-77.86864564219239,D,E,D,0
77,Muslim,Homosexual,26.435913270079737,C,E,A,A,D,-171.62431780986716,E,B,-92.31007731485916,B,-59.39283653810943,A,A,E,1
30,Christian,Homosexual,-47.7867096846581,C,D,B,A,A,-51.38141726313689,B,D,18.588555701605504,C,-55.67429892773815,D,B,E,0
26,Hindu,Bisexual,-55.98594472615483,C,A,D,D,E,-5.142142653266731,D,C,15.873315084651443,B,-62.10015687877687,A,D,B,1
59,Hindu,Heterosexual,-55.301830916118845,C,A,A,A,D,110.36895998886563,A,A,128.78975610428012,E,51.48716882041131,D,E,C,1
41,Jewish,Other,15.315055640621903,C,B,D,B,B,-177.4838969924852,A,D,-30.15156548049639,B,-79.86206519392663,B,A,D,1
68,None,Other,-19.396645078233817,E,B,B,A,D,-103.76323752612066,B,B,60.098275475718076,C,49.28070768828543,D,C,C,0
74,Jewish,Heterosexual,24.827912790463046,C,E,D,A,D,-37.63755872038625,C,B,23.535584617972702,B,-47.29877589272506,E,E,B,0
18,Muslim,Homosexual,80.14368698756624,B,B,A,E,E,91.84403267866558,D,B,17.138837167576636,E,-83.89674092961867,B,D,B,0
24,Buddhist,Heterosexual,61.57764434661767,C,B,C,D,A,-46.50951129516163,C,A,-231.35660353532467,C,32.35073149609031,A,E,C,1
55,Hindu,Heterosexual,-21.33888655218608,D,D,E,B,E,49.528930448931455,A,B,-49.6372252527206,C,165.01265750293214,D,C,E,1
67,Jewish,Bisexual,84.55785721813986,E,A,E,D,D,-64.38959044854148,C,E,36.310935762156646,C,55.24738613776115,E,B,C,0
55,None,Other,-103.79454512559259,C,D,E,E,B,78.46004021784051,D,D,-119.16504812538562,C,65.3402471048798,E,A,B,0
61,Muslim,Heterosexual,-129.44546999306522,A,B,C,E,E,169.91953113713595,B,C,129.72430390192858,A,-57.78803974315717,D,B,E,0
38,None,Bisexual,41.94023482881088,B,E,D,A,C,129.62734179508323,E,D,-14.219194716458974,B,54.17610051853785,E,B,C,1
63,Other,Other,-112.86622288812356,E,C,D,A,D,-15.30124075131883,A,D,-105.2143301164064,D,-36.84604798619077,E,A,E,1
59,Muslim,Heterosexual,3.4325505504540237,A,B,D,D,C,-70.1620983471659,D,A,-70.68271399582927,E,38.19489084333807,A,C,B,1
51,Buddhist,Heterosexual,74.48204192540639,D,C,D,E,A,98.42042676008498,B,C,17.740289640920864,C,-22.92161634238105,B,A,C,1
31,Hindu,Homosexual,-179.67895211846482,B,A,A,B,B,-122.69548935711272,D,B,-71.06022488299763,D,117.2652863118892,D,C,D,0
44,None,Heterosexual,34.50653040442334,C,D,E,C,A,-53.005433595786364,B,A,120.22885902195257,A,-35.42685858861217,B,C,B,1
53,Hindu,Heterosexual,39.06539250958341,A,B,B,B,A,18.919600098904297,A,B,99.92527516780947,B,-97.01515550736764,D,C,E,0
64,Other,Heterosexual,2.135888513887208,C,A,D,E,D,-112.49258304596906,C,B,53.69788515193282,D,249.37790686779152,C,E,E,0
27,Buddhist,Bisexual,138.94939641654713,D,D,E,B,A,-188.05551084220977,C,D,10.62783960663191,B,-120.88594877881624,B,B,B,1
21,Hindu,Bisexual,78.12615395090512,A,A,A,B,B,-163.43480323613807,D,E,-51.88627202762741,E,-26.88384364114023,B,E,C,0
24,Jewish,Homosexual,138.9018388697356,B,E,B,E,C,101.73749131091809,C,B,68.78248202001579,B,-96.57992594059375,A,A,A,1
26,Jewish,Bisexual,-15.152421587787709,C,A,E,E,A,-91.15742377857391,A,E,24.106850408180076,B,195.31768821844543,B,E,D,1
39,Muslim,Homosexual,-76.2574472953008,B,B,A,D,B,187.1696445193338,A,E,-71.42591851507376,C,16.796058413010368,E,A,C,1
31,Jewish,Homosexual,2.11485265649416,D,A,E,A,C,9.646456143080712,B,E,195.6016871256448,E,17.503007196470676,E,B,A,1
21,None,Other,-5.018881308908018,A,B,C,E,B,70.72705927345245,E,E,-71.92783633509077,E,-62.85181468129487,A,E,C,0
25,Jewish,Heterosexual,53.03837328552553,C,C,E,D,B,27.467710057160556,C,B,-196.86322393944792,A,-115.49655020228438,A,E,A,1
65,Christian,Other,-157.9679542218996,A,B,D,D,E,-64.68441105274695,E,C,137.85141753986443,C,-18.48651689558957,A,D,E,0
56,Christian,Heterosexual,-80.85011360156446,B,C,E,E,A,29.230262877481294,C,A,93.04181093347054,B,-102.25444043957374,C,E,B,0
78,Christian,Bisexual,-149.03707765748933,B,E,E,C,A,24.398716003433425,C,D,96.66002797438952,C,-206.68891500463457,B,C,A,1
40,Muslim,Bisexual,50.039208295502604,A,B,E,A,C,181.97698354561598,A,C,58.11865445424416,A,25.409585087842835,E,D,C,1
46,Other,Homosexual,179.83311582134579,D,A,B,A,C,-9.674903243077647,C,B,13.988223126238738,A,55.456411213771304,D,E,C,1
65,Buddhist,Heterosexual,149.90958831817792,E,D,E,A,B,88.62925146621414,B,B,122.5593593632299,B,123.90850158713202,C,D,B,1
61,Christian,Other,21.321073369692904,E,C,A,C,A,-38.04360267881188,E,E,-76.71751866128103,C,-49.5628264306199,C,C,E,0
29,Other,Homosexual,-104.87917559109694,C,D,A,B,C,138.6390424317497,B,C,-33.188011483718626,D,67.83663329520506,B,A,D,0
54,Hindu,Homosexual,-221.99467429616314,C,A,C,E,B,112.44428368917208,B,B,-90.19352364267672,A,-92.1104485161456,B,B,C,0
40,Muslim,Homosexual,52.20829747267403,E,D,D,E,B,-10.83476073277298,C,E,-150.4348945012167,E,28.854390492698297,C,E,B,1
31,Muslim,Bisexual,-63.47085681781519,D,E,E,B,B,68.90000414813845,C,B,-143.46191877385706,C,-4.349174913177366,A,C,A,0
49,Other,Bisexual,-7.4743423426286215,E,D,A,A,E,-11.042325878077168,D,A,-24.142643085621486,C,-58.83109370645225,C,B,A,0
46,Other,Bisexual,138.12290067123163,D,B,C,C,A,56.30920175020246,A,B,-106.43152958516173,E,38.775847609308556,A,E,C,0
78,Other,Other,73.05721113094279,C,A,A,B,B,-35.99670638152715,C,A,-16.485128900173372,E,116.35887457713335,B,E,A,0
68,Buddhist,Other,93.20520069135905,C,E,C,D,C,-71.4557162164375,B,E,67.98328753965531,C,-13.394861320239032,A,D,D,1
57,Other,Homosexual,-115.20309492844558,C,A,A,D,B,-61.74994519330289,E,C,82.84630117610308,C,-132.71449918840176,A,B,B,0
45,Hindu,Homosexual,-27.159801320185274,B,A,E,B,B,-80.35505016536531,A,C,-12.937223461479281,A,71.22823509346786,D,B,A,1
28,Hindu,Homosexual,-122.96419235259286,B,D,D,D,E,-15.042205794626781,A,D,-165.65881423804535,A,-32.2446645965361,C,E,C,1
55,Muslim,Homosexual,-113.24244101719461,A,B,D,C,E,-196.6939262937549,D,C,-54.67324872264382,E,-16.729233794927385,D,C,E,1
61,None,Heterosexual,112.55077663820563,D,D,B,D,C,-19.887913347168833,D,E,-126.6301784947914,C,234.90641459835393,C,D,D,1
22,Jewish,Bisexual,69.57045985433903,A,C,C,C,E,13.871103447393256,B,E,-17.19836062135615,B,-35.163007239248195,C,C,C,0
41,None,Bisexual,-111.34507230471095,B,B,B,C,E,-86.6003136237907,D,C,69.31799098657022,E,-188.87635646943548,E,C,A,0
41,Hindu,Homosexual,-85.30092006700586,A,C,D,D,C,66.02080519938757,A,B,-24.877235805628047,E,-80.66642354466856,A,B,B,0
48,None,Other,161.65545957123032,A,C,A,A,E,-277.3339262807191,B,C,-86.52126023213069,C,165.64898772047675,A,C,B,0
52,Other,Homosexual,44.31995471687939,B,A,D,A,E,219.4411703286986,C,D,2.905213280494186,B,23.98778142999542,D,C,C,1
58,Other,Heterosexual,-64.82441957067958,E,D,D,A,C,-57.90729268406905,A,A,36.55466627463467,D,-86.87882748646032,A,D,C,0
27,Jewish,Homosexual,-33.57128973779368,A,A,A,A,C,168.73543756087741,A,C,117.98376547460738,A,56.42620368516356,B,A,A,1
76,Jewish,Other,-122.31704044913502,E,E,A,E,C,29.68973711582698,E,A,138.58742968765534,E,-56.4011068086391,B,D,B,0
74,Buddhist,Heterosexual,-22.44576850746762,D,D,D,C,B,-73.38908190756128,E,C,25.547729736003205,C,-46.53859326911046,D,D,B,1
40,Jewish,Homosexual,-37.70935991130305,C,B,C,C,D,-68.11574497226115,C,D,13.635147558980727,E,125.48155690373149,A,E,A,1
56,Hindu,Heterosexual,-133.95774290749816,E,D,E,B,E,-53.15890884182106,A,D,-1.475306666289501,C,60.64852004699214,A,C,E,1
34,Muslim,Homosexual,-36.225219660791616,B,C,E,B,C,89.35022927548447,E,E,-99.78365808633967,A,-171.13863698998256,D,E,B,0
77,Muslim,Heterosexual,113.89144465451426,B,B,A,E,A,68.82285154804853,E,A,-101.26171030693938,E,-94.02303814640914,B,B,B,0
19,Jewish,Heterosexual,75.6545449546426,B,C,C,D,A,-60.41215918332313,D,A,-64.53319196825836,D,-135.3809295901869,B,A,E,1
57,Jewish,Bisexual,-27.516971180987053,D,D,C,A,E,-94.96717734295133,A,D,38.892354841847,C,-102.19888928152965,A,E,C,0
28,Jewish,Bisexual,-86.15218977726217,B,E,D,A,A,-30.886240564732216,C,B,118.51559465594104,E,-33.67846381643178,D,E,B,1
54,Jewish,Bisexual,77.25929039837962,C,B,A,E,E,37.95538646868359,D,E,-159.5261539290974,B,-48.35310116619056,E,D,D,0
19,Hindu,Other,2.908010365120976,C,E,D,D,C,46.469209871647024,C,A,141.30241464663922,E,9.656928564390455,B,E,E,0
33,Christian,Bisexual,-78.85966802497029,C,C,D,C,C,239.16020565381055,E,D,3.7121175023730775,A,-17.832050712104923,D,B,E,1
41,Hindu,Bisexual,206.60085011443178,A,B,A,C,A,-102.28389814294378,C,B,118.4044266243946,B,-49.26277350482239,C,D,A,0
29,Hindu,Homosexual,-77.10460732786476,B,E,E,C,A,201.60475272429062,B,A,-162.32943819976074,C,-9.849464627918127,D,B,D,0
23,Buddhist,Bisexual,77.30627143299199,D,C,D,D,D,40.839154001490634,D,B,-1.0789162614687964,C,-162.53136984106195,E,D,E,0
31,Muslim,Homosexual,-69.98680934631942,D,D,C,E,A,-127.28883902031298,D,B,-146.76703310365758,B,-0.19813189109261314,C,C,A,1
20,Buddhist,Homosexual,100.56076746491888,E,B,A,D,E,75.86802910333827,C,D,-37.07090916135376,D,79.95484637507555,B,D,C,1
63,Hindu,Other,142.18812004156223,A,D,C,C,B,-66.94428430359713,D,B,-153.1814444173557,A,93.34205834580173,C,B,E,1
75,Jewish,Other,-30.70213912754461,D,C,B,B,C,116.63925658998329,A,A,66.74845159102712,C,89.31506482544785,D,C,D,0
70,Jewish,Other,-51.765849706783854,E,E,B,D,A,-67.5690772760041,A,B,-124.04099438894399,E,-149.00585811378016,B,E,C,0
70,Hindu,Heterosexual,-53.29312833917781,B,A,C,C,E,-28.56399078702961,C,A,-24.600041524838485,A,104.77648985764397,B,D,D,0
71,Jewish,Homosexual,36.1494733273323,A,C,C,A,A,200.925917173085,A,D,-13.005614463506785,D,118.66133086174796,C,A,D,1
30,Christian,Homosexual,88.22212586757139,E,A,E,A,B,47.41444802335323,E,A,-184.88240610661478,D,-121.67867665662178,D,B,D,1
62,Buddhist,Other,-6.748191097183243,C,E,A,C,E,75.34541913964084,C,E,-1.8052454223570653,E,-169.41636415713722,E,C,A,0
60,Christian,Bisexual,84.63552744265486,D,E,A,B,B,-108.91606417896533,D,D,-19.18234313357849,C,-106.66956270512958,D,B,C,0
73,Other,Other,104.48826542806235,A,D,C,A,A,-128.49330088047785,D,B,-96.85582091725018,E,148.1634439887919,A,B,B,1
20,Jewish,Bisexual,-45.85449565967127,E,B,C,A,E,-24.445162411336156,A,E,-23.694590697144886,A,58.675105253752804,A,B,C,0
69,Christian,Other,37.63162164922932,E,E,B,A,D,-38.97274170838798,C,A,42.87520665295884,C,-0.6381410073114097,E,E,B,0
34,Muslim,Homosexual,117.62643396103239,B,B,C,C,B,30.633887661200525,E,D,-63.91051125892064,A,-33.995100729837006,E,B,D,0
47,Jewish,Homosexual,-180.4940045124419,B,A,E,C,A,29.357180425427675,B,E,-30.688419085300417,A,106.358668536816,B,C,C,1
60,Christian,Heterosexual,222.77257618002238,B,E,C,D,C,-23.63641682625572,C,E,-40.38519340900206,E,35.4139821033644,B,E,C,0
32,Jewish,Heterosexual,0.24535226863962112,E,B,B,D,C,-155.80589426509204,E,E,80.5053684344527,B,-57.7151722135684,C,D,C,0
76,Muslim,Bisexual,40.608729612334315,E,C,C,C,E,-134.0596837650934,E,C,19.534829645987102,B,-67.67377717749822,B,B,A,1
39,Christian,Bisexual,-134.7583679110458,C,C,D,A,B,-51.565060032054745,E,A,30.797477155994034,E,-175.01316265150072,E,C,B,1
45,Other,Bisexual,-52.794926544183966,B,D,B,A,B,129.3529406110301,C,B,62.89133853524383,E,-101.70333189063984,D,B,D,0
41,None,Other,-12.18728512685901,D,D,E,E,C,-27.335029027788693,D,A,-122.74147330551617,C,35.07970740539374,B,A,E,1
32,Other,Other,54.85029410103728,A,E,B,C,B,-72.86075637664537,E,D,-17.285169900985025,D,2.5531548317152364,A,C,A,0
44,Hindu,Homosexual,111.18290061623766,E,E,B,D,A,99.60384794460633,B,C,32.171207367604204,C,150.8327842137217,C,D,A,1
51,Christian,Bisexual,-196.22647338211732,E,D,B,B,A,-84.33143320980847,C,B,-127.21863459720053,B,-121.68623037150053,A,C,A,0
70,Jewish,Heterosexual,113.72641026802562,E,A,E,C,C,12.465494233290437,B,E,125.36255413007133,A,-15.828632510741416,C,B,A,0
72,Muslim,Other,19.954976345639704,A,E,E,B,B,156.94912313305952,C,D,32.91476182872054,B,65.30603974999067,C,C,D,0
67,Buddhist,Other,18.068454526132612,C,E,D,B,C,131.83052584270587,A,E,-80.1864992439186,A,-168.5246056023622,E,B,D,0
50,Christian,Heterosexual,100.78541328789865,A,C,C,D,A,79.65354427641724,D,A,37.043484026390026,C,49.18847015501907,C,E,B,1
48,Hindu,Heterosexual,-42.45504835192478,D,D,C,D,E,100.57254038179471,B,D,-192.75963013940716,B,-25.753818668004257,D,A,A,1
20,Buddhist,Other,32.5983754475358,C,D,E,E,E,-18.50734108800273,B,C,27.336999885196306,A,40.248126921321806,E,C,B,1
27,Hindu,Homosexual,-64.3066281485314,D,B,B,D,A,154.97020455910294,C,B,-82.53600082247598,E,-68.93113476649613,B,B,C,0
48,None,Bisexual,-16.28948547665176,D,E,D,B,D,-201.4132632323484,B,A,-193.37062971138596,C,56.281745441312495,E,A,C,0
18,Other,Heterosexual,-156.64534370295272,D,E,C,D,E,-25.75348234647954,C,D,10.134607658174131,C,76.55229905276558,E,D,A,0
26,Hindu,Heterosexual,-91.4025539166748,C,B,D,D,E,23.71639901318005,E,D,32.15266141338581,B,-34.907802108571715,D,B,A,1
50,Buddhist,Other,10.93225821038703,D,D,B,E,B,133.97664415794978,B,A,-10.070892087591501,D,-33.33135823076023,E,C,E,0
24,Christian,Bisexual,12.182366306105234,A,A,E,D,D,-56.72210606441188,B,E,-18.19618396066752,A,12.316379902001298,A,B,C,0
70,Christian,Homosexual,38.04988005724586,B,E,E,C,A,-181.33021648453334,B,B,55.88032028502023,A,41.71532708458167,C,E,B,1
21,Muslim,Other,28.08260864581229,A,E,A,A,E,116.06610030602933,E,C,-94.28344527754851,D,67.26308070908412,C,E,A,0
19,None,Bisexual,-40.976809460686184,A,C,E,B,D,-18.929510185011825,E,C,-9.56339609646374,C,-110.52311343915906,A,B,A,0
32,Muslim,Heterosexual,-11.354597729408358,C,A,B,C,B,21.52275326994311,A,A,149.8153142890567,B,-148.68473765806797,D,D,D,1
39,Buddhist,Other,-42.37038521292706,C,B,E,D,D,-47.54597976365998,E,C,62.43381601464396,C,0.46304669552333,E,A,A,1
50,Buddhist,Bisexual,-84.55954875355535,C,D,A,A,D,-3.6440596258122597,E,C,-180.723210962747,E,-33.69097364414707,B,B,B,1
19,Jewish,Bisexual,26.52687513785004,E,E,D,B,E,112.38546242873684,B,E,71.34362999508895,B,-20.127152974306334,B,C,C,1
38,None,Heterosexual,50.11746575834335,D,C,B,A,E,174.0569460686515,D,B,65.04511323699437,C,49.189655681251445,A,B,E,1
18,Christian,Other,160.4140014224169,A,A,C,C,C,-118.05252944961417,B,C,80.3440343352231,C,126.6908090067443,B,D,D,1
33,None,Heterosexual,-109.6098218446603,E,E,B,D,C,125.29702480775404,A,B,29.26299917923872,D,0.0894565109027576,D,A,D,1
59,Other,Heterosexual,-109.40210727164461,A,D,C,D,C,-55.03661961779952,C,A,-6.072338875060349,E,-61.39010279197875,E,D,E,0
78,Hindu,Other,133.4558186082156,B,B,C,B,C,150.0639840006812,D,A,-128.7433554187811,C,90.22735826344069,C,D,E,0
76,Christian,Homosexual,14.936803111118918,D,B,A,A,E,15.218780652089148,B,A,-146.0276371962247,E,46.775961111455736,E,A,A,1
44,Other,Bisexual,44.186520043478474,D,E,E,D,A,189.15678247896025,D,C,-10.462973036649682,A,9.048599361528264,C,A,A,0
58,None,Heterosexual,85.96340033608473,D,E,A,C,A,51.25118576739097,B,C,-119.34084230501159,C,12.237565061908109,C,C,A,0
37,Jewish,Bisexual,213.5162140790992,D,C,A,C,B,154.85150173844283,D,B,142.4571924467873,B,156.44602954890482,A,E,C,1
28,Muslim,Homosexual,-35.46048448077876,D,C,A,A,E,38.83169771504576,B,D,-85.73546172839701,D,57.186187288908066,D,A,D,0
47,Jewish,Homosexual,256.69594276989835,A,D,D,C,B,-37.19500693020487,D,B,-11.366191556870962,A,106.75662378892466,C,A,D,0
34,Other,Heterosexual,-107.20477082247884,B,D,A,B,C,182.56173886971519,C,C,10.338201809799754,B,21.36807679507513,B,B,D,0
59,None,Heterosexual,186.99001052042053,D,B,D,D,B,145.1328848201622,B,B,75.45321553937526,C,46.63350900028279,D,D,A,1
47,Christian,Other,-40.56670270576656,A,B,B,C,E,152.62431184376754,D,C,-183.95305416693745,B,-117.34235415663083,A,E,A,1
55,Buddhist,Homosexual,-7.737295074861388,E,E,A,E,A,14.302060783176001,D,C,119.93570931824422,C,-12.306509838189768,E,C,E,1
58,Buddhist,Homosexual,117.82289470124879,C,B,A,A,A,-99.71699056947674,A,B,-227.05622859805504,E,68.51027710378713,C,B,E,0
43,None,Heterosexual,217.42435071437632,D,D,D,D,B,22.05448533707558,E,B,30.301720235249352,E,-93.30910802898606,D,E,A,1
68,None,Bisexual,183.31098842821402,E,D,D,E,B,141.99892491544517,E,B,-66.3297675810588,E,-112.39856916211077,C,C,D,0
68,Hindu,Homosexual,112.59534549734181,C,D,B,B,A,33.79373993767438,E,D,186.25273013770857,B,166.1928263710366,D,B,D,1
18,None,Homosexual,87.14370366938175,D,C,A,B,C,45.820026877728196,B,E,96.85137677750535,A,18.354709561895767,A,B,A,0
29,Muslim,Heterosexual,83.5182533273457,A,B,C,A,C,-25.620818301315833,A,D,-119.96015177705614,B,115.74723873838396,B,A,A,1
61,Muslim,Heterosexual,-90.67673658739889,A,D,B,C,E,113.11102016333048,A,E,-53.97713348096643,B,-56.919299081640254,D,D,C,1
40,Christian,Heterosexual,-55.08147655481979,A,A,A,D,C,-178.32448789957024,E,E,224.5841130061469,D,-161.90279737629126,B,D,E,0
72,Jewish,Bisexual,6.631877218174137,A,D,D,B,D,-96.20086378588489,A,B,46.15947062082818,E,52.381006931918506,A,D,C,0
29,Hindu,Other,96.79640206939261,E,A,D,B,E,-183.19990930103256,B,C,87.06430753773678,C,47.52852756709753,B,D,D,0
28,Other,Bisexual,111.75173406927857,C,A,D,B,A,181.36735659349083,C,C,161.61017256936,E,-78.19145436952162,E,D,C,1
24,Hindu,Homosexual,169.70247759244057,D,E,D,E,A,47.91818161572882,D,B,-125.17404628071407,E,-26.297325336053028,C,B,A,1
22,Other,Homosexual,-156.65470462698812,C,B,B,E,B,-57.80692813503189,B,A,220.03433491114745,A,-13.069258059489423,D,B,D,1
36,Other,Heterosexual,-100.89847015553705,D,C,E,E,C,-76.98549896596452,B,B,12.779346900534044,A,57.4493379076782,C,A,C,0
29,None,Heterosexual,-27.797111506725614,A,C,C,C,B,29.965009828106272,E,C,147.35549521978152,C,44.04460338491065,A,D,C,0
20,Muslim,Homosexual,7.409131561186881,D,A,B,D,E,-192.6281456538542,D,A,51.457034571073535,E,21.91965712058482,E,D,C,1
30,Jewish,Other,-34.20276635462823,D,D,B,B,B,-57.71487534596258,D,E,24.21616605616503,B,-4.572837995153922,E,D,D,1
30,Christian,Homosexual,300.36037452380555,C,C,A,E,D,-125.12667757187614,C,B,109.9321029576269,B,-43.96175399369883,C,A,D,1
49,Christian,Homosexual,90.21791872151623,C,E,D,C,A,-68.51178032608736,D,E,77.5985246413348,E,63.93261033406913,B,A,D,1
69,Other,Bisexual,161.36234752707276,C,C,E,B,A,73.95195115987273,E,E,-17.5497605042581,E,-22.244992196503972,A,B,A,1
76,Muslim,Heterosexual,-98.04538949132532,C,C,D,A,E,-0.11094053626195702,A,E,16.684742453900057,E,-88.51909306205359,B,B,B,1
22,Jewish,Bisexual,139.7531835588705,B,B,B,E,D,-20.601547580510193,E,A,-17.307338267446706,C,65.55477752119337,A,E,A,1
44,Hindu,Other,16.961128807276697,A,B,A,D,E,53.5201563761039,B,D,54.829581243989956,D,67.96193053771432,C,D,E,1
53,Christian,Other,83.78906208566964,D,A,C,E,C,-7.431545156775589,B,C,-19.722091671262582,E,9.4283177674138,A,E,A,1
34,Muslim,Heterosexual,11.420893273401104,D,C,B,D,B,156.52155873373195,D,C,50.88465450669498,D,49.925786601395686,E,C,A,0
48,Hindu,Other,51.442712047470465,E,E,E,D,B,220.57620752245404,E,B,10.755656742072693,B,136.71200577103136,A,A,C,0
33,Christian,Homosexual,-151.28705264081773,B,A,C,B,B,63.227935488193175,C,C,-48.34164060052302,C,19.069983110934004,B,D,D,0
47,Christian,Other,-33.29260246420973,A,B,C,A,A,-38.24858121759045,C,A,-29.23639743585874,A,-168.7252486958996,C,C,A,0
