Race,religious_affiliation,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
African American,Muslim,26-35,B,C,B,-128.54466924630614,A,65.2239672727916,103.63377778644329,A,215.02891901845143,B,D,E,6.074987528999919,0
Other,Christian,26-35,D,D,C,-46.40797779342418,D,95.99079242026914,-15.436054658461726,E,17.44537180110924,C,B,E,-31.563908630556654,0
Other,Buddhist,18-25,C,C,B,109.77308536214969,E,29.241471203341057,-160.34259602829556,B,-124.46357468868148,D,E,E,-51.26621070277418,0
African American,Buddhist,51-65,A,A,E,-295.87729691668494,D,29.691182824816586,-108.60783892843718,A,-8.175619686292675,A,D,A,-103.29998373116187,1
African American,None,26-35,E,E,C,62.46663762681934,B,40.025886098220326,-78.36722693748696,A,170.1618990433104,A,B,D,191.8287159061474,0
White,Buddhist,26-35,B,A,C,-140.21694117652387,E,190.92778784519606,15.189525835638108,C,32.654003627279955,D,A,A,9.532069216005736,1
Asian,Other,36-50,C,A,A,113.30412879938226,D,66.13176757647771,9.650807839646836,D,-98.17708320180199,C,B,B,243.53587524841686,0
Other,Other,26-35,E,A,C,-37.00110086178861,B,78.83935733927898,-2.285673655842359,E,14.483751356990632,E,D,D,-145.0442650250851,0
African American,Buddhist,18-25,C,C,C,-32.51231748584889,A,60.06523413326826,46.26591733755351,C,-273.19147291878926,D,E,B,-48.2611112323317,0
Hispanic,Other,65+,B,A,C,14.647821195241436,C,-167.19583948654898,166.5666708980137,E,1.8596011988015442,B,A,E,-0.4309123892309,1
White,Hindu,65+,B,D,D,166.21539173840196,B,-16.526300284144483,-103.43194927014372,C,-42.51999609074396,A,B,A,43.09893190372316,0
African American,Muslim,51-65,A,A,A,-169.63103472097796,D,-65.48892249634079,73.02692837877154,D,-9.577657039757346,B,D,C,56.95251530158606,1
White,Jewish,51-65,D,D,E,184.44679519625072,E,-34.21469283779911,46.807566146271974,D,112.38063895276049,D,C,E,28.230489077442783,1
Asian,Christian,26-35,E,D,B,-142.84297238367918,E,27.78066877805914,98.19500930279591,C,25.43864062479272,E,A,B,89.59686053139883,1
White,Muslim,18-25,D,D,D,49.68382778701789,D,-170.7392930963133,-87.94901598951631,E,42.57085295316202,B,C,E,8.146246107638543,1
Hispanic,Other,36-50,C,D,C,97.402525196708,E,-124.40893334984311,-69.14181584924336,B,58.12989430116532,C,B,C,92.87535784668552,0
White,Muslim,26-35,D,D,C,74.13299580998496,C,78.38703123972147,-2.1450643424936455,E,-50.15982959525053,E,D,D,-19.276770374969065,1
African American,Hindu,36-50,D,C,A,-68.06932360137584,B,104.23072318378424,-143.4273308932299,E,3.9123185918945445,E,A,C,-82.50330618451343,0
Other,Other,65+,D,A,D,-13.22057963943889,D,-126.03485975773113,10.039825921374982,B,96.44108148527435,C,C,C,-90.49521455950662,0
Hispanic,Jewish,51-65,C,D,E,5.715734513338398,C,49.93286528840459,-38.44237405426475,A,16.402228025090302,B,A,E,-40.08864555838652,1
African American,Muslim,18-25,E,C,E,95.48021661768595,D,-12.482079366999786,-32.2200578564252,B,-109.95140944220807,A,E,D,11.552945230942207,1
White,Muslim,18-25,E,C,A,-28.981103292558508,A,-21.92801575329712,-0.2417470486021295,E,-68.65325588066541,C,D,B,-16.53708163522087,0
Other,None,26-35,B,C,A,25.919569998145448,B,54.36312601983363,-227.8534396375731,E,68.00804319591693,C,A,B,77.48766351026579,0
Black,Buddhist,51-65,D,A,D,-153.7986057556011,C,27.811022569562965,-9.151413656194034,A,57.8428597152598,C,A,B,264.1449507481193,1
Asian,Christian,65+,D,B,A,33.014417968426635,C,52.5908728325864,18.31679308786853,C,-55.117883847171456,A,A,B,-66.14697856522181,1
Other,Buddhist,51-65,B,A,E,-59.635301780303664,B,-134.41801402961806,31.357209090487885,E,139.13293908876793,C,A,B,138.23689919909577,1
White,Christian,18-25,A,C,B,78.61797768922261,D,52.43417172575538,53.65835447094448,B,-58.82827822616565,A,D,D,82.8367010534958,1
Black,Hindu,36-50,D,C,B,4.418852948653949,E,-100.77760264711044,101.95006918050429,C,-214.4498538010231,D,B,B,-86.44685946266388,0
Other,None,18-25,A,A,B,-36.610611080871394,A,23.564167685258926,341.1421279696632,D,-32.73866374555805,B,B,E,49.03691735656528,1
White,Jewish,18-25,D,E,E,22.143109892094984,D,102.23113115294584,10.373787568696253,D,162.58988519980986,D,A,B,19.673005977453332,0
African American,None,51-65,A,C,A,-212.86394336123152,E,15.038057728447788,15.636283609959683,B,-50.61732565237713,B,A,B,72.07993000247443,1
Hispanic,Muslim,18-25,B,E,E,152.2930397636745,E,166.5666222976918,-162.90433460118015,A,37.59636122814864,D,B,C,-124.14046662514804,1
Asian,Muslim,65+,D,C,B,-4.648482217050595,C,52.25621164505869,22.786083547302173,D,-26.4145287117202,B,B,D,-12.718813692696033,0
African American,None,18-25,D,E,C,49.7229875037652,A,41.87570860753545,59.19935980844643,D,32.1939152726301,E,D,B,-65.7910056828236,1
Other,Christian,18-25,E,D,D,29.658756448673945,D,39.477357456145704,-4.229638311827604,B,24.397650507096007,A,D,D,87.42348628814052,0
Asian,Christian,51-65,C,A,D,-74.88040545374767,C,35.94716773090292,69.55259419130985,E,-83.08344253252575,E,E,C,10.617649353534574,1
Asian,Christian,65+,B,B,D,57.65465406843202,E,-31.599845017120636,-56.23157708185064,D,-8.157599150946345,B,A,D,-93.0349629510641,0
Other,Jewish,18-25,B,C,D,13.830767039692974,A,4.4400210816268455,-32.9166733234603,B,14.096846543068212,A,D,D,-24.349454005452014,1
White,Buddhist,51-65,B,A,D,-27.885757315986016,B,66.56649849177637,194.40477792939112,D,90.43518461074568,A,D,A,35.33362944689992,1
Hispanic,Other,51-65,E,B,D,-123.95683171668796,A,56.54203698624541,67.11048439931164,A,-154.47283954277336,A,A,C,-18.150221557750807,1
Other,Jewish,26-35,E,B,D,51.6232451852474,B,-96.67622816856883,-17.211476458872188,E,50.93860472360525,B,A,A,-176.74614531217807,1
Hispanic,Muslim,51-65,A,D,B,-43.715727892487266,A,-29.1907815152601,94.65029005292463,C,-53.03230093952601,C,A,E,137.41539110617134,1
Other,None,65+,E,C,A,-72.76997236670763,A,106.2187366467815,-96.78458627344862,B,1.8941388583773695,B,A,C,-85.28878199030456,0
Other,Christian,36-50,B,D,D,56.25425687613137,D,5.040876305239463,2.292021431276448,B,26.987862708573978,B,B,E,58.35966241864401,0
Other,Christian,18-25,E,B,E,137.593223332076,C,15.479532726770007,-0.7988332327481843,A,-106.01958329365613,C,A,C,9.544584705403139,1
Asian,Other,51-65,B,A,B,-38.85370188239373,A,169.87296879677652,105.15211596089715,E,1.6573670967612888,A,A,A,117.60084399191283,1
Black,Hindu,36-50,B,A,E,-113.47793157746344,E,89.27595821202668,65.19483191628727,B,356.0156811519648,D,B,E,69.96848261201825,0
Black,Buddhist,51-65,E,B,A,-53.13221059474426,E,27.553015768416707,-33.5248952019946,B,-10.373277070255876,C,B,A,-203.0690129461165,0
Hispanic,None,18-25,A,C,D,-98.24436325905695,D,177.37802542946076,-164.01916242086557,D,45.74569463762798,B,D,C,-135.49557891780972,1
Other,Jewish,36-50,E,D,E,-58.04030677014792,D,8.169710536130854,-34.93795908232219,C,-213.66613124000247,E,D,D,-67.45743563359358,0
Other,Other,18-25,E,C,C,74.06444792358656,D,36.28682664831619,-90.31122163373992,E,-71.40973445509627,D,C,B,-254.58648524676786,0
Hispanic,Hindu,65+,B,C,E,172.4481436967325,E,-67.31663998219517,-20.87775127136009,C,20.281827967165093,E,A,E,-97.62945475597385,0
Black,Other,18-25,A,C,D,-71.24676884042445,B,45.20308478487705,68.13215915629704,E,-14.650315581093675,D,A,C,207.0209990336253,0
Asian,Christian,51-65,B,C,D,-54.0564937318077,D,-3.130374171785979,81.05163814163691,D,172.79760037117128,D,E,B,-19.63558244054829,1
Asian,Other,26-35,D,C,D,106.20390385661584,E,30.285338872029033,-61.05692537153119,D,27.55170060737477,E,C,D,-30.442132204939842,1
Other,None,18-25,A,C,C,-96.35409383423926,E,91.82853470356417,-30.29150736457232,E,11.346465174301338,C,D,A,-4.344382970724036,1
Hispanic,Other,51-65,D,A,C,52.03677161291185,E,24.3821529440547,106.6539664112937,B,-70.64548652924125,B,D,E,-28.703865802946893,1
African American,Buddhist,36-50,C,C,A,158.89628939339326,C,-3.159558824428013,11.247140022279476,B,-111.09633019240329,A,B,B,61.73276618410566,0
Other,Christian,51-65,A,A,C,91.58518365245205,E,116.2024412135379,38.88554456293683,B,-51.178771129018216,C,E,E,-3.15924439962072,1
African American,Buddhist,65+,B,E,E,-59.94311017071085,B,130.178363909689,66.92178804537112,C,72.63232109858004,B,D,D,229.71624403540716,0
African American,Other,26-35,C,A,C,-36.06872639820061,B,-242.28577035303152,13.916044593839501,D,14.290784289952734,A,C,D,92.88518691275755,0
Black,Other,51-65,A,D,C,-97.0350627675844,D,66.84562594654224,73.16384654155931,B,53.321035051591856,A,B,E,183.79710953271493,1
Other,Muslim,51-65,B,D,B,-149.56505898745115,B,-77.40992770259909,186.03854238442707,E,62.34972948159487,D,B,A,86.6026952112709,1
African American,Buddhist,51-65,D,A,D,-106.02863632479674,C,88.05184484016748,25.365735821844847,B,25.999094110108693,D,A,B,30.287345340841103,1
Asian,Buddhist,26-35,E,D,A,52.53272791109862,C,-33.55388810904613,145.28576414114318,B,46.3830094820985,E,B,B,119.58126895472965,0
Hispanic,Buddhist,18-25,C,A,B,30.55996738213491,C,-108.62638369358106,100.88716681814273,E,-62.47505233797745,A,B,D,-121.06905475420737,0
Hispanic,Hindu,36-50,A,B,E,102.10362594908682,D,9.147671516409345,-12.566341284607896,C,68.29517405577164,D,A,D,-159.8630194482717,0
White,Christian,65+,B,E,D,-77.58257265148877,D,12.28130770188143,-144.28172580925713,C,-113.12951824461086,C,E,B,179.2445323025866,1
African American,Buddhist,51-65,C,E,B,21.628591028816746,D,42.476745052387635,-6.134029216520601,B,86.97355896385095,D,E,E,1.94918847898492,1
Other,Other,18-25,B,D,C,121.02515402270882,D,-53.68898758165274,-3.337168449449784,E,3.506412157104129,B,E,E,-119.36056640519122,1
Asian,Hindu,51-65,E,D,D,85.63462575269793,B,86.72863219136653,-76.14870562910714,E,-173.66518162837647,E,B,D,28.87405243892422,0
African American,None,65+,D,D,D,-94.23893904771755,E,-59.19333293629868,253.11645380666272,A,-28.883662416930267,E,D,C,-146.47446013272435,0
African American,Buddhist,51-65,E,C,B,-124.90030382672792,A,-121.4558697602329,-17.876977395664678,A,-22.70776362481868,E,E,B,-220.17149110612505,1
Black,Other,51-65,C,B,D,-14.490905941971958,B,-98.7508514813012,-141.7373641694828,D,-45.28960765068044,C,A,D,-6.8799205712034075,1
Asian,None,51-65,A,D,C,175.7179480012309,C,-1.6834218874109192,-132.6541244705362,D,-80.01084305532862,B,C,C,-151.93395785858698,1
Other,Muslim,26-35,C,C,D,45.06835988494781,D,-146.10129444288918,-7.32075839491836,E,16.774156320584922,C,C,C,21.396652936193863,1
Other,Jewish,65+,B,E,B,132.8758058314015,C,84.04883830509712,24.43650709013291,C,78.13259024323827,C,D,C,-80.74459531965641,0
Black,Other,65+,C,C,B,129.96264467278232,E,-76.68355978198706,-48.351676823420966,B,91.05728722182226,B,A,A,103.72202082167303,0
Asian,None,36-50,B,C,C,-80.45006864597644,D,-22.705735946878658,-53.88933819321061,E,54.857316191808835,E,C,D,114.90368833121268,1
African American,Buddhist,51-65,E,E,C,43.46341662639547,D,74.09156775325701,31.358310287287942,E,-6.384595768901642,A,D,C,-67.45584435266166,0
Asian,Buddhist,18-25,A,B,A,104.44503394172003,A,48.862563051217386,138.94860180105258,B,164.5258343818748,B,C,D,-20.599311911968996,0
African American,Other,51-65,D,B,D,54.558138983017635,A,-14.91604973909185,-59.33535877187212,B,36.49599193384223,D,A,B,116.71476855014224,1
White,Other,65+,B,B,D,-189.99057533469815,C,162.61033237979507,4.008339099009672,E,87.940421910618,C,A,B,193.54862039670107,1
Other,Other,65+,C,C,D,61.077593337733916,B,31.242367432751184,22.683040694622186,E,145.56516855348102,B,A,E,-35.06015166548974,1
Black,None,18-25,B,C,B,12.78950210607114,A,66.32449399796162,-31.423122943019283,C,40.24806474522918,C,A,D,-3.2786398958404384,0
Other,Christian,51-65,B,B,D,-124.7811174566192,B,-70.64968806065733,-33.66921745948286,B,-179.04543349955983,E,B,B,-47.1353558363837,0
Hispanic,Muslim,26-35,B,D,E,-71.38367102879924,D,-157.64369627264904,144.84741277371833,C,-5.6189081665182545,B,A,C,35.2278816284295,1
African American,Hindu,36-50,E,E,C,53.636903743244055,B,-207.52282155718603,-115.01732458410206,B,-12.725298234491436,B,A,A,-109.92097730490771,1
Other,Buddhist,26-35,C,B,E,72.0682185798112,A,66.19063814498732,-26.07162456478872,D,-172.91379043221283,A,A,A,9.951177103911373,1
Asian,Hindu,51-65,C,C,A,51.262345267494624,B,-192.43091680958455,46.73115763294821,B,-85.8222042697848,B,C,E,32.21491823731842,0
Asian,Muslim,18-25,B,B,C,-17.75307876060321,D,241.92836525662491,83.14665152388874,A,28.21778858102019,D,C,B,60.335445287823156,1
African American,Muslim,26-35,C,B,C,-19.529497442294485,A,-102.63266257634388,45.93187011173499,A,40.88905527422875,B,C,B,33.09929819940617,0
African American,Buddhist,18-25,C,B,A,-109.81417699330775,B,-135.1406503497774,58.62525735320965,D,35.971333926945306,D,D,D,36.603222360572914,1
African American,Christian,36-50,A,E,E,-106.09250705587372,B,80.77478721669308,-177.48395273497778,E,-145.38497635628426,B,C,D,50.8827134158231,0
Other,None,36-50,B,A,E,92.64208593877667,B,-207.53149753789745,157.94741133478502,A,-37.10849995387341,E,B,D,-70.05817507620598,0
Black,Buddhist,65+,D,B,A,6.760244676979131,A,-58.24533402183791,26.419800773558766,B,115.65766503634163,E,C,A,41.93973256876608,0
Hispanic,Buddhist,65+,D,B,E,168.4453365451219,C,-59.67906570255527,48.15219573379564,C,19.39081830986792,A,C,B,55.46081899725882,1
White,None,65+,A,A,C,-62.34475520941963,C,7.172621538781289,-16.379309971942,E,211.14040352333245,E,A,E,35.6247445226742,1
Hispanic,Jewish,36-50,D,A,D,-147.7240571108958,B,-99.97396584126473,26.672037370896078,E,42.06390075595577,E,E,E,-10.370823302530566,0
African American,Christian,18-25,C,A,C,-35.44497026944006,B,-110.80576674388493,-141.40315390438505,B,34.268697843523874,C,B,E,16.091536011474343,0
Black,Other,65+,B,E,D,25.020679359953572,D,-185.79624946777926,223.95136351027185,B,158.89921829987642,C,A,E,-36.81559262669381,1
Hispanic,None,51-65,A,C,A,86.65062231776109,E,176.71213014066043,-173.22252044316878,D,4.040021635414046,D,C,C,137.6529829780091,0
Hispanic,Christian,65+,B,B,C,9.900676139571376,A,-143.35842072271353,124.04817532143674,A,-40.835694007466884,B,C,C,-224.08927777530582,1
White,Hindu,36-50,D,D,E,237.79497326984242,D,-10.127045260384257,-68.28847677836612,E,-75.18229844260631,A,D,B,-103.72571946274482,1
Other,Other,26-35,D,C,B,-135.04972058251076,C,71.0241720919733,-35.9360481298218,E,-203.88120670276737,B,B,E,-139.88593138269778,1
Hispanic,Jewish,26-35,D,B,B,215.48344905197075,A,200.0044613175603,-7.293115098456224,D,-39.49786358624775,B,D,D,187.50678712235901,1
Black,Jewish,51-65,B,D,B,-136.54689542260343,D,14.881693429783526,51.70368189381913,D,-81.29824556671727,A,D,E,159.98333878090477,1
Hispanic,Buddhist,36-50,A,C,C,52.011934956174585,B,-250.12594795566483,-122.01996555954962,A,69.8738944989403,D,C,A,-15.118266002457064,1
White,Other,18-25,E,A,C,-75.89391382866295,E,63.91114994856314,-13.789621160106021,A,24.938877085424345,D,B,C,19.11604957715014,1
Black,Hindu,51-65,C,D,E,37.971338401543875,A,21.35338185008659,-80.21064686157565,A,15.420938177822721,B,C,E,-31.70424028538647,1
Other,Hindu,18-25,A,D,C,-80.02751335066235,B,-99.84452941113962,114.86296391623307,D,-148.18328003520392,C,C,B,47.534366975658756,1
Hispanic,Christian,36-50,B,A,D,18.187634072571207,E,125.6513856715667,59.92918890192097,C,-179.08351170112908,E,E,D,112.58804526476868,1
Black,Jewish,51-65,B,D,E,-68.90421801206051,C,-93.58457242345291,52.56598076897293,C,57.396050187648385,D,C,B,142.34075263927775,0
White,Jewish,65+,B,D,B,-156.2751368315507,B,139.59063589756383,42.899168630630996,A,-70.32257871151164,B,C,A,-28.83181158237285,0
African American,Hindu,51-65,B,B,B,-41.8225648121402,C,-226.79179309324238,-131.0015490760962,C,-48.504334292067995,E,B,B,64.97234073169035,1
African American,Buddhist,65+,B,E,C,-63.29586616378935,B,-6.453926981674145,70.96647141353051,D,-75.1087732587888,A,B,C,-65.34555374408697,1
White,Muslim,51-65,E,D,B,18.7034689727163,E,-200.55951122133925,-71.43540441470836,C,-30.443222025051487,B,E,A,-52.28580927089341,1
Asian,Christian,65+,C,B,B,-110.23251612796238,A,144.97413161771274,-112.93205590986615,D,-175.961759794911,A,C,D,43.90721833166322,0
Asian,Other,36-50,A,D,C,106.82033762210226,A,102.57400573424526,46.732035876985066,E,135.79902488954846,A,D,E,193.39489565486622,0
Black,Jewish,26-35,A,B,A,64.20614867459452,B,11.024524501050562,85.6632503723113,E,-85.39833596261028,E,A,A,-53.41057610328186,1
Black,Hindu,36-50,C,A,D,71.91446664498943,E,-21.15106632435233,161.58295890805888,D,52.609999287517326,D,A,C,-27.24434912908868,0
Hispanic,Christian,26-35,C,E,A,-18.856621554814662,C,-215.96142525985124,-3.145583631466882,D,82.25362963977825,B,A,A,-0.25033707612816997,0
African American,Muslim,51-65,B,C,A,191.0185536692844,C,-106.18432463419121,20.573514102602054,E,-134.42113223251522,B,B,E,132.12273076897648,1
Asian,Buddhist,26-35,A,A,B,-116.84323323904773,A,53.20063244377864,177.3749840871352,C,-174.53417761291144,D,E,D,-104.62887129106264,0
White,None,26-35,E,A,C,-90.97932747521288,A,-16.866674007670802,-93.84371568314269,A,3.4434242561743202,B,B,B,137.61851879144794,1
White,Christian,51-65,B,C,C,-64.63557499888839,A,63.18411493603205,-25.9517041202624,D,119.44754864665174,D,C,D,51.507249868390346,0
African American,Christian,36-50,D,B,E,-110.32339978918021,D,-146.4910850898499,-218.9222422097191,B,115.56717716884941,D,C,B,-20.132510640322735,1
White,None,65+,E,B,C,-167.1553097917705,A,-80.11991636916173,-27.399576286495208,B,66.01329350172874,C,E,C,35.96985142739466,0
Asian,Muslim,36-50,B,B,A,-118.91332848316274,C,13.155091902900462,-11.682523620589604,D,224.65088380289222,C,E,E,-40.17615683099747,1
Other,Hindu,65+,B,C,D,153.57781749432527,D,-29.113285452675193,121.83682335724345,E,-95.83642876807869,B,E,A,335.8825823305538,0
Black,Buddhist,26-35,A,B,B,104.35967238635942,B,14.698922409345677,70.00664431777304,E,65.22382580679435,E,D,A,97.15492302086773,0
White,None,26-35,B,D,B,115.62976821147555,C,173.55879201774152,-14.473349460877886,E,62.22944958761124,C,A,B,-25.78876966086311,0
Other,Muslim,65+,A,B,D,-166.9236367357506,E,-31.689262468679285,-67.75611690242704,E,-52.35087200141262,A,E,D,28.132356107502552,1
Other,Christian,26-35,D,B,A,168.84542781464904,A,41.61268829298301,-16.74489521320337,C,21.460273026549196,B,C,D,117.37151909107808,1
Hispanic,Jewish,65+,D,D,B,-125.95956656151384,A,86.40453520159727,-55.020085934439436,E,42.11616446493151,D,D,A,66.22448867856608,1
Other,Christian,65+,A,D,A,-22.391389834498405,B,134.6769164859449,47.51555069967742,A,70.04610601840797,E,A,C,-19.732979747771168,0
African American,Christian,51-65,C,C,C,117.1038823036717,A,-28.531251464485752,71.19254193333481,C,50.359925383749285,B,E,D,-49.89124410617794,1
Other,Christian,26-35,B,D,C,-8.940205447164857,A,72.15842127311328,136.86338256265256,D,-21.964372930412296,E,E,C,-96.20396291691691,0
Other,Muslim,26-35,B,A,E,-125.94705183724075,C,141.8324123676895,72.77450659835101,E,-150.7386973997501,D,C,E,-55.45374806861414,0
Black,None,18-25,A,B,A,73.6605979328321,A,244.15916598001127,12.558615214225721,D,180.61941052963974,A,A,A,-48.136754513110134,0
Other,Other,65+,B,E,C,-26.6970291512662,A,-38.36958181371113,87.27789457958193,E,48.30804817207003,D,B,D,56.6610604806795,0
Asian,Other,65+,B,B,B,47.958742898494876,C,-45.36056523077588,-120.16708453795933,E,-203.82239792825237,D,C,B,10.55289143504883,1
Other,Christian,65+,B,E,B,43.055928399448504,A,-198.76359426373443,-22.018154351141458,B,-174.20480730621642,C,A,D,89.3265337480921,0
White,Jewish,18-25,E,E,B,-73.33742486619899,A,-18.291975483841362,114.87900201604045,B,-82.73349090859791,E,E,B,165.85250617930097,0
