Gender,AgeGroup,country,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
F,26-35,India,No,E,B,A,-169.14227239482886,69.97822714472511,-109.32239446078,E,A,A,-15.778399071321752,-36.080688198356356,0
Other,18-25,Other,Non-Veteran,D,C,A,56.68730051717172,82.36073864677427,-170.51867763823873,A,D,E,121.68736123467893,90.8802626038408,0
F,36-50,Brazil,Veteran,C,E,A,119.91486798114337,129.1355855501393,77.9597160664773,C,C,B,145.90391762435513,208.7877292840146,0
F,36-50,Other,Veteran,D,B,E,-4.933674564543618,230.4154809412954,110.40010185517018,E,A,D,-99.5358298212094,-40.067956079310896,0
M,51-65,Mexico,Yes,E,B,D,32.79195560351116,-5.654493585293787,70.35372205088197,E,B,A,-44.020997475390004,-117.19099287645061,0
Male,18-25,Mexico,Veteran,A,D,B,-18.81729204599565,-142.19779431856784,-76.46528993375644,D,D,A,103.71020231128638,15.370560424031298,1
Female,65+,US,No,B,A,A,110.01814768023819,-114.22829774802604,-161.97697940661544,A,C,C,144.19960713486202,-16.61307377366886,0
Female,36-50,Brazil,Non-Veteran,B,E,C,168.1515446828529,-24.206056225625826,8.973813641781707,B,D,D,29.510746267883842,-94.47673799225194,0
F,26-35,Other,Non-Veteran,B,E,D,79.17284734696058,-5.032215590677202,52.35336400096797,E,B,B,48.46036080804688,40.353624424680106,1
Non-binary,65+,UK,Yes,A,A,C,-56.91418550895694,-16.09573095283035,199.43202933061772,A,D,B,6.423293648566923,42.18039291977226,1
M,36-50,UK,Veteran,E,E,C,-18.44351338618811,85.33643449507903,39.66931574450007,C,E,E,19.85466314047392,-144.06132817402636,1
M,36-50,US,Yes,B,D,A,118.33863001936177,6.046749179164296,63.88354162190025,B,C,C,-21.788721277104024,-77.8558469592124,0
Non-binary,26-35,Mexico,Non-Veteran,A,E,E,-57.15566698383648,20.140271038140444,-55.81151236090815,B,B,D,-13.879059090325255,-125.55650016837217,1
Male,36-50,Germany,Veteran,A,E,B,141.52923739787457,-69.85176896952868,82.86291642980152,C,B,D,71.04252395341777,49.26503614590036,0
M,36-50,India,Non-Veteran,E,C,E,20.123503203981173,101.17114530356687,88.5888232667156,E,E,B,18.838994920977346,-79.08473825711148,0
F,36-50,US,Non-Veteran,A,C,A,-118.30947791128936,-129.07146260572836,-57.69218027514377,D,D,D,-74.09008072431111,83.96538727451728,0
M,65+,US,No,A,E,A,-19.777746462094985,-58.361793558213336,-249.62569098077316,B,B,E,-0.5845347057181741,-76.75611501100651,0
Non-binary,36-50,UK,No,D,C,A,67.41003381513083,-99.91493243106137,75.72363131526903,E,A,E,-138.29195735811038,-4.493843589979072,0
F,36-50,Mexico,Veteran,D,A,E,-18.82795332091737,110.3526387263994,24.39225773909128,A,D,B,-47.54157432518266,70.3861520290403,0
M,36-50,Brazil,Yes,E,B,C,-48.12661408258199,20.349005574895816,-95.34516846394938,D,B,B,53.6029895606177,63.0044073419173,1
Female,18-25,Other,Veteran,D,E,B,-2.2012486524719663,-52.13384250579301,-12.86995585906103,B,E,E,247.8421757198199,124.7405227188215,0
Female,26-35,China,No,C,C,B,89.20377934997967,-25.061726793715668,112.75904540926346,B,E,E,-16.764927955862685,-67.70026758813673,0
Non-binary,18-25,India,Yes,C,B,C,-178.63190724441444,45.810825992862355,184.7105835862421,E,C,A,244.74662323155397,21.052385459177366,1
Other,51-65,Mexico,Non-Veteran,B,E,C,-68.55221247295734,-208.32388035095306,-123.16552546508007,C,D,E,-172.52059336981443,-43.09349573944751,1
M,51-65,Mexico,No,A,B,D,40.178167192326555,31.58940074859384,-8.284222294720783,A,E,B,-65.76887224981974,-161.29696389376176,0
Male,51-65,Mexico,Yes,D,D,B,208.00421855886634,23.99453839509542,-81.54566417258893,B,D,E,-58.93498640821302,231.88975814286152,0
Non-binary,65+,China,No,E,B,B,71.96397408305764,92.32825535737551,217.1446114404688,C,B,C,55.671844116794375,-46.708862152464384,0
Female,36-50,Germany,Veteran,B,A,C,219.4025615380012,86.10291838965884,-99.14134385012593,D,B,A,27.965447875062043,71.26312782806824,1
M,65+,India,Non-Veteran,B,A,E,-6.539236962078755,-69.85899774257781,-26.933028389462482,C,B,E,19.299664192443178,-5.845718248841347,1
M,65+,China,Yes,C,B,A,94.21510121023275,40.46569059923325,-30.910817350504132,D,E,E,169.2843744872727,-140.16704186026828,1
Non-binary,18-25,Germany,Yes,A,A,A,43.70251063996442,-33.343796117773,-18.203586579522412,A,C,D,-75.11298929284506,-43.98332890395065,1
Female,65+,US,No,C,B,C,-89.89605507523235,-3.7136081991189784,-218.94640074577487,B,E,A,90.90405515220183,125.55339269325596,1
Female,65+,India,Non-Veteran,E,B,C,150.08120558530064,-88.29983021577179,28.982559790400625,C,E,D,-162.4481646468752,-8.121391402188303,0
Male,36-50,Brazil,No,B,E,D,52.49617195169228,64.10160937039116,-75.40357225984333,D,A,B,245.41031848913005,-117.54857829758711,0
M,65+,Germany,No,D,C,A,92.49881054605817,-124.3054619279228,63.252114272246814,A,B,E,-219.47613056027387,15.934063332511872,0
F,65+,UK,Yes,D,D,A,-175.68558072236408,-25.160359085616125,142.0835841083625,A,E,A,44.41879192226914,-42.873692354806074,1
Non-binary,36-50,Germany,Yes,E,A,E,16.492447167468175,-75.09899681630225,-127.96634167634747,B,C,C,87.18001621978027,62.13086069259972,1
Non-binary,51-65,UK,Yes,A,D,A,19.895323940613014,98.85138884315722,78.08815121130232,E,C,E,150.62993799525296,-35.2736364065175,0
Male,65+,UK,No,D,B,A,-157.21331264578401,-150.02831069853758,-17.46019215180787,A,B,D,-193.33842137785754,6.0249413345956455,0
Non-binary,65+,UK,Yes,A,D,E,-69.26013986420858,140.92586691605078,-14.982368523113335,D,A,D,187.16860009523663,24.922391251230476,1
Male,26-35,US,Yes,C,E,C,194.170086361435,170.18355387588866,79.59372691751132,C,C,E,66.17664805546556,-62.67143147614659,1
F,51-65,Brazil,Non-Veteran,D,A,A,-52.05982608877755,203.122819636341,-94.94652533905182,A,A,E,-51.683018581714805,-40.860240076579004,0
Other,65+,Other,Veteran,A,B,D,-100.45153626474533,-208.49326482417192,-48.18853803438687,B,C,A,-107.39791373897954,16.404223637263538,0
Male,51-65,Brazil,No,C,E,C,72.2675560404628,34.767405887586165,-16.774659915723387,D,C,C,-88.88448416749566,-82.1635228032703,0
F,65+,India,Veteran,D,E,E,-69.22972269171582,-5.3362206463784245,36.199212305661035,E,C,B,89.20640198651118,-31.502258199127482,1
Non-binary,36-50,China,Yes,E,C,A,-47.005847434828844,-14.339991272328792,54.23166145511872,E,B,A,62.0665587453762,-66.71911245421988,0
Male,26-35,Other,Yes,B,A,E,-133.64182660054658,-16.127284891744523,64.37809733192027,D,C,B,-77.70698512053782,-36.990819449319616,0
Other,26-35,Brazil,Yes,B,B,D,-126.12131976220675,-41.965290780771184,-56.93568808149559,E,E,C,135.86850003414023,94.3499194371183,1
Non-binary,65+,UK,No,A,A,A,117.21474293411728,49.32223390004967,-146.62022491772996,D,E,B,76.49436005091374,-9.76911804553153,0
F,36-50,India,Non-Veteran,D,E,D,-100.93030405416637,180.54580190144162,13.976633845100977,A,D,B,274.11481214988976,50.09414982727364,0
Other,36-50,Mexico,Veteran,E,B,B,4.678145599277222,-51.872890970571206,5.303782800248087,B,E,B,24.71334080643548,24.458843806331124,0
M,65+,Mexico,Veteran,D,B,B,53.358613731471195,-11.717900971204957,-142.30206570059502,E,A,B,10.036473311051216,132.52974651788122,0
Other,51-65,India,Veteran,C,E,B,94.11567041043648,-116.35141381443881,90.97341974322761,A,C,E,48.23883281299886,-8.939370746871555,1
Other,18-25,UK,Non-Veteran,B,C,B,119.19961248418363,50.02786258372631,103.94661273079502,C,D,E,74.49938689779988,45.264164668143835,1
Male,51-65,Other,Veteran,D,E,C,-70.23431590702785,13.931596075606837,-59.51390241148176,D,E,C,85.54884233180955,-0.33809329398591254,0
Non-binary,26-35,US,Non-Veteran,E,C,A,139.78457001983958,-44.36555758914821,-119.13122851555312,C,D,E,-205.10479297355798,163.67957761876437,1
Female,26-35,Mexico,Veteran,A,D,C,-98.60120801425609,108.069950562683,-80.59000206020774,E,E,D,100.57706900741776,-28.297602834996265,0
Female,18-25,US,No,D,E,E,-138.04444695351077,-39.68899729140326,12.554875869996446,E,A,D,-235.59391833725732,-108.32288529399838,1
F,36-50,UK,Veteran,C,E,E,-121.64462283825077,-19.918224082036264,-31.01907684898301,C,C,C,-85.94015970069073,57.909499389804765,0
Non-binary,18-25,Mexico,Non-Veteran,E,D,E,-67.42585015999745,-108.68338019636646,-19.69876144979621,B,B,D,131.95482513983092,36.54847830782804,0
Female,26-35,US,Veteran,D,B,A,184.97730168124932,32.25513444291157,20.953918715704546,D,D,E,60.202092853589086,28.92367609674566,0
Male,36-50,China,No,B,D,C,-66.7936016119625,155.4730276854717,-48.89432621424245,C,E,D,175.0682200211501,-0.8918679447859729,0
Other,26-35,US,No,D,E,B,-120.68004367814883,-85.09493841913954,23.995437957799297,B,A,E,43.85112140798059,-9.35055616472749,1
M,65+,Germany,Yes,E,E,D,7.361600796061421,125.77279810667167,-6.591258836774275,B,A,A,35.083249536887514,-50.58169981476882,1
M,18-25,Mexico,No,B,C,A,68.37435150356342,-45.92022171469473,147.73321371944397,B,A,B,117.35724371087342,88.57096375396796,0
Female,18-25,US,Non-Veteran,D,E,E,-178.680353859929,38.83926007452809,108.24301262383433,A,D,E,54.832162689217945,79.5435019186275,1
Male,36-50,US,Non-Veteran,E,E,A,56.45207526847371,46.096562591313656,30.98961953096716,B,B,A,139.55914937068206,-22.49239209528225,1
M,36-50,Germany,Veteran,D,A,E,-17.454013642149445,55.63713991453791,-204.93854559878665,A,B,A,81.89168578742468,18.229352774519192,1
Male,26-35,UK,Veteran,E,B,A,65.26464861183769,10.470544340682919,196.54860286359096,E,C,B,67.32336099137946,-40.32613942864287,0
Non-binary,36-50,India,No,E,E,C,74.48863458546772,-49.329147807474655,97.09586620754268,C,A,A,-22.55107221437384,1.617848049714521,1
M,51-65,Other,Veteran,C,C,E,-189.21411530613554,-7.401367547304538,-9.04488831204826,C,E,B,36.87116634847262,-66.5511366320763,0
F,36-50,India,Veteran,C,C,C,12.658991577584652,17.940335731730865,48.45511799734966,D,A,C,-84.15114793149547,182.54021459047362,0
M,26-35,China,Veteran,E,C,E,42.36339496440775,-172.19663601390363,167.9112278377373,C,A,A,-69.60511023415431,174.55103537831604,0
Female,51-65,UK,Yes,A,C,D,-7.301848501395343,-106.36454044454548,-89.37457988313831,D,D,A,-155.00589482809144,-12.186602717641417,1
F,26-35,Other,Veteran,A,E,E,10.760402918269044,16.32035006859086,70.2228396514392,D,A,A,139.21497145656033,21.0388210056394,0
Non-binary,18-25,UK,Yes,B,E,B,-62.75380915700794,68.27884907670159,-125.68926456884209,B,E,C,-175.99344154493977,71.3669048698213,1
Non-binary,26-35,India,No,A,C,D,-42.89103602758729,-7.295376304997153,64.94227905996851,C,E,E,71.44054258212829,26.09352764654255,1
Female,36-50,Brazil,Yes,D,D,C,-29.009490226477485,-104.65822163071941,-2.310848937279098,C,C,E,10.745967406441213,-39.27870585888276,0
M,36-50,Mexico,No,B,B,C,13.360653121092911,16.521243138577454,48.13546686955382,B,B,C,-133.78925126512294,11.484718687164772,1
Female,18-25,US,Non-Veteran,E,B,B,-173.40570842526134,53.193814420549735,1.0222119656953232,B,B,B,-98.57551745971443,137.07156244518876,0
Other,65+,Mexico,Yes,D,A,A,17.48893834109938,-53.87407884336171,-168.72491835729068,B,D,B,-5.64155772801634,53.54566937150847,0
Other,51-65,Mexico,Non-Veteran,E,B,E,21.828192446240106,226.33828434468043,-131.72709449693107,D,A,E,138.58273465058812,23.37604829011036,1
Male,36-50,Brazil,Yes,D,D,B,60.193016383813024,45.17318178360799,30.92142892564723,B,A,E,27.50670659908411,-104.96907083272117,0
Non-binary,18-25,India,Yes,A,D,C,67.91406280392265,33.86788785320538,-33.252031840832984,D,D,C,-41.94090104292661,-54.42668196513102,0
F,65+,India,Yes,A,B,D,79.01807341905193,55.29668242325444,53.84028659131652,A,E,E,-148.2049697960419,-110.41558410315761,1
F,51-65,Brazil,Non-Veteran,D,D,C,-42.02189835259221,-43.71631408039465,-95.21175230607228,A,E,E,-103.39373775320249,-20.963277726483895,1
Non-binary,51-65,Brazil,No,B,B,B,52.24306707849785,12.394015425681923,-83.35563942943106,D,E,C,-60.46868819312684,-3.7109513656664586,0
M,36-50,Other,Non-Veteran,A,E,D,97.17316039608318,-32.95212226048631,-86.14250927781997,E,A,B,-8.322990193287769,140.54922852776966,1
Non-binary,36-50,Germany,Veteran,A,B,C,-24.62132569632215,-55.65297602608344,138.07751395758766,D,E,B,28.990780288749445,26.046751935704073,0
Other,26-35,Other,Yes,B,E,E,-65.29584000352983,52.289038214513106,35.92002102010283,A,A,C,40.812906797139384,99.72498635771623,0
M,18-25,Brazil,Veteran,B,A,D,13.141584296488748,-119.46431854383678,-83.85013387492144,A,D,B,58.882851600247875,68.43992134063859,1
Female,26-35,UK,No,C,C,C,-75.96770543509874,111.48476372520875,-57.57813777484094,A,B,E,162.1687979160589,-75.8206215193282,1
Other,51-65,Germany,Non-Veteran,D,E,B,-69.06180373773223,-151.4188949509569,-12.43584711550225,B,B,E,72.8466724369832,-77.9315360264965,0
M,26-35,Brazil,Non-Veteran,D,E,E,59.37677592167789,5.371797291576823,77.73961073332313,D,B,D,-66.05962469108758,-130.7546128468064,0
Non-binary,18-25,UK,No,B,D,B,155.83023661145742,-69.8323367998507,-186.76008393812606,C,A,A,43.59880728152485,211.93721699028143,1
F,51-65,China,Veteran,E,A,A,44.57396261361025,-57.24525222798622,9.847616261772648,B,B,A,-26.269520374985145,-17.016275979019966,0
M,51-65,China,Veteran,A,E,C,15.800773473787535,-24.74041181632087,-52.30484488832916,E,A,A,97.27886261695025,81.41522326680688,0
Male,36-50,Other,Yes,B,C,B,125.63178374499546,-56.50092337080987,-24.31352706537397,D,D,D,-14.028226585708664,56.17661102121576,0
Female,18-25,Mexico,Veteran,B,D,A,106.78724109476556,-4.801491661105769,-45.92468356255934,A,D,A,1.8926757946024857,58.585229453455376,1
Female,26-35,US,No,D,A,C,-137.85880295676495,171.1495764260967,96.1626709433354,D,C,B,47.62083857395801,209.3361310757473,1
M,65+,Brazil,No,A,C,C,19.956427034721717,-22.430903923594894,-132.3917203443334,D,C,C,-54.17503994995353,99.22772765794299,1
F,36-50,UK,Veteran,C,A,E,-61.912847038832176,24.85190243960304,-218.86884916196806,E,B,B,-58.46376701741056,-137.45474672770555,1
Male,36-50,Mexico,Yes,A,A,D,196.3947153182735,140.8942501681853,114.43749467610095,B,A,C,90.86054205637353,112.18222674943115,0
Female,65+,Germany,No,C,B,B,-141.61146913469437,75.80694782015057,-4.54075769346502,B,D,D,-202.688345519522,16.510201241054258,1
Non-binary,65+,Brazil,Non-Veteran,B,C,A,-94.26205953062205,7.552149978735996,53.337560964719664,A,B,B,319.8592680048065,203.11504887221082,1
Non-binary,51-65,Mexico,Non-Veteran,D,B,A,-118.00447500135334,79.37324529129968,-141.14027075081626,C,A,E,-46.98008103563655,98.18846171757765,1
Male,51-65,UK,Veteran,C,C,B,-11.006920885033711,57.20434346117966,-86.18920451196915,B,B,D,43.070501145291075,-70.1618471209213,1
M,18-25,Germany,Non-Veteran,A,E,D,-122.0060051997506,1.8899668839003767,-27.435425311475264,C,D,A,118.27665100387887,-86.79967335356355,1
Female,26-35,Germany,No,E,E,D,-11.911087434614998,-77.95191518987696,-27.758163037971816,C,D,B,10.931788140872984,5.681094857610038,0
Male,26-35,Brazil,Yes,D,B,A,-68.28556911573853,81.08719501164423,70.24999573676787,D,B,B,-101.67553611750147,72.64282236594191,1
Other,65+,US,Non-Veteran,E,E,D,-72.08998762610884,119.177554807698,57.54265119574974,C,D,A,107.88404957006246,107.32848022216628,1
Non-binary,36-50,China,Non-Veteran,B,B,B,-87.3488410391552,-48.33445968405996,-133.30627652956045,E,A,C,35.27837109377541,-3.0102820264881154,1
F,18-25,Brazil,Veteran,A,B,B,-5.62915361557331,-53.46815202486667,-60.072787488477296,B,E,D,143.31406047713116,-131.86159370879474,1
F,36-50,US,Veteran,E,B,B,37.64151342312935,4.22177368183837,-41.45403770197303,B,B,B,-137.6640308355238,82.74168477141797,1
M,26-35,Brazil,Yes,D,E,E,-100.86538198049415,-34.685599027686294,-17.533983759173157,D,D,C,6.383951409727883,-172.7569385395343,0
F,51-65,Mexico,No,C,B,B,42.566616977250106,-15.232104342600842,18.8039397760486,C,C,A,-189.18877175068874,69.49970226922973,1
Other,26-35,Mexico,Veteran,C,A,A,-188.3987707247474,-111.2666078297195,16.125398612069315,E,D,A,-120.69593035934747,95.53997875012915,1
F,51-65,Germany,No,E,B,D,-2.9769331082121977,28.041961615070093,127.1409495746489,D,D,A,-52.83676016844243,-27.60085190683961,0
F,18-25,China,Veteran,C,B,B,132.30338119302937,103.74820549652772,-119.59320960440255,A,B,D,-6.91962932109181,37.31068181693267,0
Other,51-65,India,Yes,A,C,C,52.18924378695028,-22.334374653827716,68.26404982600262,D,D,E,92.69966124645975,-132.9495787594815,1
Male,18-25,Germany,No,C,E,E,60.29899683991302,146.45902730550142,125.76067114559093,B,A,D,45.63835206762477,-143.348291606427,0
Female,36-50,Mexico,Yes,A,A,D,-82.00242130914611,-44.434489686433096,110.71111772138322,E,A,D,-5.938684108121095,145.32090827447155,1
Other,51-65,Germany,Veteran,A,E,D,-31.57152110986749,-164.6134652338362,-4.71115853738871,E,A,B,-4.096958303524096,126.72260328385565,0
Female,26-35,Other,Veteran,E,D,A,-316.46869486930444,-3.7573635192227077,-54.21286705805893,D,C,C,-14.85792904143499,-39.025875969917024,1
Non-binary,65+,Germany,Non-Veteran,B,C,C,-149.13941644902238,-113.8424434150666,-65.0078403950252,D,C,C,101.92645574628736,-92.43904931525961,1
Non-binary,51-65,China,Yes,E,C,C,62.59833829508111,10.405205560591623,75.88577129336336,A,B,A,208.20611483236604,180.98394441004808,1
Non-binary,18-25,India,Yes,D,C,D,-122.88636628683487,-4.930065069475945,32.40187039836269,E,C,B,-57.947933834604996,-160.08134782562226,1
Male,36-50,India,Non-Veteran,C,C,C,20.77666309839295,-100.7384428458922,87.6412516765581,E,C,C,83.94446027659266,-103.95909949028108,1
Non-binary,26-35,India,Veteran,B,E,D,152.49312689030265,-57.13082527224424,-14.147512636226041,A,C,D,-29.071977165905054,-96.57691428704702,1
F,18-25,Brazil,Yes,D,D,D,-213.59488275979973,87.81817806303022,205.78432219160612,C,D,D,108.09192471782403,36.555251939233294,0
F,26-35,UK,No,C,D,D,-26.17540416318267,-119.0366789766657,-122.7098607381117,D,D,C,30.89860231019391,22.90863727222898,0
Male,36-50,Mexico,Yes,E,A,A,102.95866847166488,-35.9930985619405,75.22306204263558,D,E,D,-46.112585012048505,-55.09235498701326,0
Female,36-50,China,Non-Veteran,E,D,C,-119.94250544481551,99.17880026012296,93.93341124726321,B,D,A,-24.095595695412523,-11.201434586681527,1
M,26-35,Brazil,No,D,C,C,182.41378278826662,-290.173614007317,-101.24749452114506,B,B,A,-14.623820029737464,38.66073153537031,0
M,51-65,Brazil,Veteran,E,C,E,26.818810664735754,-122.03154244662838,193.2139044371755,D,A,C,-166.7023622278806,-26.645845647571154,0
Female,51-65,Brazil,Yes,B,A,E,36.22744316903979,-43.61028442480958,137.80820334674402,B,E,A,-26.619865414477616,-77.94838022193454,0
Non-binary,51-65,China,Non-Veteran,A,E,E,13.964956509354797,80.0192154569325,24.072422362182923,B,E,C,28.184501222024405,96.26750275450948,1
M,18-25,Mexico,Non-Veteran,D,E,E,109.77159642972947,-20.431702865668623,44.978084804276904,E,C,A,-56.253010102987176,93.90030254101708,1
Other,18-25,Other,Yes,D,A,E,-74.85254643029972,80.278367863684,-19.329584556595503,A,C,B,-18.16424647904481,-123.48187309032366,1
M,26-35,US,No,B,A,B,-55.15247045567106,69.37857009848823,-33.30408300008725,C,C,A,-69.63327620699742,-22.04231151763247,1
Female,26-35,UK,No,D,B,A,31.56239752476032,89.7353502025269,-170.24424490520613,B,E,C,6.940361309683728,75.56236154725288,1
Female,18-25,India,Non-Veteran,B,B,E,160.6301564534541,-63.40733848257185,248.15416618588944,D,D,A,36.504750883611536,-109.35499776814062,0
M,51-65,Brazil,Non-Veteran,A,C,C,156.32914319984928,87.72698661974287,93.03076069428951,D,C,B,42.25130313786615,-79.70161668538674,1
Other,26-35,Other,No,E,C,B,-148.07807926822667,-33.621076850952015,-16.859712503098017,E,A,E,132.55322542082115,-122.44305433837977,0
Male,36-50,Brazil,Non-Veteran,E,B,E,-121.49398249894317,23.89276278699391,127.9781764899588,E,B,E,-1.4986890251697824,-44.40500518743076,1
M,18-25,Germany,Veteran,A,D,E,88.89796836301961,-48.558322410134245,34.76049791154907,D,D,E,-276.04973040235967,-59.985306486979184,0
M,51-65,UK,Veteran,E,B,C,-30.69192956474172,30.148453990407642,43.15012632740137,B,B,C,185.4652994314822,-59.44819897368062,0
